"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","verbatimLongitude","verbatimLatitude","class","individualCount","dayIdentified","fieldNumber","typeStatus","previousCatalogNumber"
"155","2019-11-13 11:14:05-03","USP","SPF","187715","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees","Zanatta, MRV","Mello-Silva, R","3108","2008","10","22",NA,"Brasil","Rio de Janeiro","Armação dos Búzios",NA,"-41.941972","-22.794472",NA,NA,"SPF00187715","SPF00187715","40","120","2016",NA,NA,"12","-41.941972","-22.794472",NA,NA,NA,NA,NA,NA
"156","2019-11-13 11:14:05-03","USP","SPF","143702","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees","Wasshausen, DC","Silva, JM","3015","1999","08","28",NA,"Brasil","Paraná","Cruzeiro do Sul",NA,"-52.1605987548828","-22.9619007110596",NA,NA,"SPF00143702",NA,NA,NA,"2000","14271","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2019-11-13 11:14:05-03","USP","SPF","122360","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees","Kameyama, C","Cervi, AC","3944","1992","12","17",NA,"Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,"SPF00122360",NA,NA,NA,"1997","39570","auto","07",NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-11-13 11:14:05-03","USP","SPF","122359","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees","Kameyama, C","Cervi, AC","3438","1991","10","19",NA,"Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,"SPF00122359",NA,NA,NA,"1997","39570","auto","07",NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-11-13 11:14:05-03","USP","SPF","212132","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees","Profice, SR","Farney, C","4795","2007","08","07",NA,"Brasil","Rio de Janeiro","Cabo Frio",NA,"-42.0186004638672","-22.8794002532959",NA,NA,"SPF00212132",NA,"60","60","2011","40069","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2019-11-13 11:14:05-03","USP","SPF","15439","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees","Wasshausen, DC","Hoehne, W","s.n.","1954","11","01",NA,"Brasil","São Paulo","Limeira",NA,"-47.4000015258789","-22.5599994659424",NA,NA,"SPF00015439",NA,NA,NA,"1987","20999","auto","01",NA,NA,NA,NA,NA,NA,NA,NA
"161","2014-04-04 18:26:00-03","PNFM","IRAI","2580","S","Plantae","Magnoliophyta",NA,"Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees","Cordeiro, J.; Barbosa, E.","Temponi, L.G.","672","2009","10","12",NA,"Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu, Trilha das Bananeiras",NA,NA,NA,"Erva, flor lilás. Nos caminhos da Floresta Estacional Semidecidual","IRAI00002580",NA,NA,NA,"2010",NA,NA,"01",NA,NA,NA,NA,"01",NA,NA,NA
"162","2019-10-07 09:15:17-03","UEFS","HUEFS","173600","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees","A.V.Scatigna","Labiak, P.H.","4970","2008","10","15",NA,"Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande. Localidade Balança.","-41.101667","-20.526944",NA,"Floresta ombrófila densa altomontana.","HUEFS0173600",NA,"1250","1600","2016",NA,NA,"10","41W6'6''","20S31'37''","Asteranae",NA,NA,NA,NA,NA
"163","2019-10-07 09:15:17-03","UEFS","HUEFS","64802","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees",NA,"Silva, J.M.","3015","1999","08","28",NA,"Brasil","Paraná","Cruzeiro do Iguaçu","Área Ecológica da Copel.","-53.127799987793","-25.6156005859375",NA,NA,"HUEFS0064802","HUEFS0064802",NA,NA,NA,"12520","auto",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"164","2020-04-29 20:23:07-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"165","2018-04-04 16:45:18-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum",NA,"RRC ID Flag","G. Hatschbach","16933",NA,NA,NA,"South America","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"16933",NA,NA
"166","2019-09-04 18:48:46-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum",NA,NA,"F. Sellow",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Type [status unknown]",NA
"167","2015-03-13 19:31:30-03","F","FMNH-SEEDPLANTS","V0267579F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum",NA,NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,"V0267579F","V0267579F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"168","2020-04-29 20:24:11-03","F","FMNH-SEEDPLANTS","V0267580F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum",NA,"RRC ID Flag","P. C. Hutchison","1427","1957","9","28","South America","Peru","Cajamarca","Jaén","between Jaén and Bellavista at Granja de Ministerio de Agricultura in Quebrada Quinton. Mesones-Muro hwy between Olmos and Río Marañón",NA,NA,NA,NA,"V0267580F","V0267580F_01","700",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"1427",NA,NA
"169","2015-03-13 19:31:30-03","F","FMNH-SEEDPLANTS","V0267581F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum",NA,NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,"V0267581F","V0267581F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"170","2015-03-13 19:31:30-03","F","FMNH-SEEDPLANTS","V0267582F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum",NA,NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,"V0267582F","V0267582F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"171","2020-11-04 17:28:20-03","UEM","HUEM","21637","S","Plantae",NA,NA,"Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees","M.G.Caxambu","Beneli, TM","35","2011","10","31",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica de Caiuá, estrada da Conceição","-52.893333","-22.607222",NA,"Herbácea; flores de coloração lilás.; Floresta Estacional Semidecidual","HUEM000000075","HUEM000000075","335","335","2015",NA,NA,"03","-52.893333","-22.607222",NA,NA,"19",NA,NA,NA
"172","2016-08-23 10:58:42-03","NHMLondon","NHM-LONDON-BOT","BM000992487","S","Plantae",NA,NA,"Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees",NA,"Friedrich Sellow; b.1789; d.1831; Sellow","s.n.","1815",NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/85841ada3f1a421488d887ca1e4351ee77f6e346/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,"Syntype","NHMUK:ecatalogue:135"
"173","2016-08-23 10:58:42-03","NHMLondon","NHM-LONDON-BOT","BM000992485","S","Plantae",NA,NA,"Acanthaceae","Stenandrium","spathulatum","Stenandrium spathulatum","S.Moore",NA,"Spencer le Marchant Moore; b.1850; d.1931; S.Moore","958","1891",NA,NA,NA,"Brasil","Mato Grosso",NA,NA,"-55.929878","-13.163117",NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/f0401916048d9283c55358245acf75ca07675dcb/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"-55.929878","-13.163117",NA,NA,NA,NA,"Holotype","NHMUK:ecatalogue:132"
"174","2016-08-23 10:58:42-03","NHMLondon","NHM-LONDON-BOT","BM000992486","S","Plantae",NA,NA,"Acanthaceae","Stenandrium","spathulatum","Stenandrium spathulatum","S.Moore",NA,"A. Robert","716a","1902","12","18",NA,"Brasil","Mato Grosso",NA,NA,"-55.929878","-13.163117",NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/9d9088e771255a7eefccd4242d7f2076fcb0bb5a/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"-55.929878","-13.163117",NA,NA,NA,NA,"Not a type","NHMUK:ecatalogue:134"
"175","2019-11-01 14:51:46-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees.","Zanatta, MRV","Mello-Silva, R; Santos, DYAC; Lopes, JC","3108","2008","10","22","Southern America","Brasil","Rio de Janeiro","Rio de Janeiro","Armação dos Búzios: José Gonçalves.Morro das Emerências. Trilha ao longo da encosta","-41.941944","-22.794444",NA,"Erva na orla da mata, barranco. Folhas discolores, verde-claro e opacas na face abaxial. Corola alva com fauce cor-de-vinho. Abundante; Mata",NA,NA,NA,NA,"2016",NA,NA,"12","-41.941944","-22.794444",NA,NA,NA,NA,NA,NA
"176","2020-08-20 14:56:41-03","UFSC","FLOR","6616","PreservedSpecimen","Plantae",NA,"Lamiales","Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees",NA,"Smith, L.B.; Klein, R.M.","13153","1964","11","11",NA,"Brasil","Santa Catarina","Itapiranga","Steep slope by rio Uruguai, 3-4 km west of Itapiranga.","-53.7122001647949","-27.1693992614746",NA,"corola violeta","FLOR0006616","FLOR0006616","200","200",NA,"18767","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2017-09-11 17:06:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees",NA,"Sellow, F","s.n.",NA,NA,NA,NA,"?",NA,NA,"In sylvis umbrosis Montium Organensium ad Mandiocanum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2017-09-11 17:06:38-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees",NA,"Beyrich, HC","s.n.","1823","02",NA,"Southern America","Brazil",NA,NA,"In sylvis umbrosis Montium Organensium ad Mandiocanum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2017-09-11 17:06:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees",NA,"Luschnath, B","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in collibus siccis M. Corcovado prope Rio de Janeiro, et ad Copacabana in eadem provincia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2017-09-11 17:06:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees",NA,"Wied-Neuwied, MAP Prince","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Cabo Frio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-02-08 12:31:30-03","UFRGS","ICN","085126","S","Plantae","Dicotyledon",NA,"Acanthaceae","Stenandrium","mandiocanum","Stenandrium mandiocanum","Nees","Marchioretto, MS; Silva, V; Parode, MF","Sobral, M; et al.","2006","1982","12",NA,"América do Sul","Brasil","RS","Tenente Portela","Parque Estadual do Turvo","-53.75830078125","-27.3710994720459",NA,"erva, frutos imaturos; em interior de mata","ICN00028593","ICN00028593 ICN00028593_1",NA,NA,"2015","14404","auto","03",NA,NA,NA,NA,NA,NA,NA,NA
"182","2021-02-08 12:31:30-03","UFRGS","ICN","086303","S","Plantae","Dicotyledon",NA,"Acanthaceae","Stenandrium","mandiocanum","Stenandrium mandiocanum","Nees","Marchioretto, MS; Silva, V; Parode, MF","Brack, P; et al.","FPET 1529","1983","02",NA,"América do Sul","Brasil","RS","Tenente Portela","Parque Estadual do Turvo","-53.75830078125","-27.3710994720459",NA,"erva, frutos imaturos; em interior de mata","ICN00028595","ICN00028595",NA,NA,"2015","14404","auto","03",NA,NA,NA,NA,NA,NA,NA,NA
"183","2021-02-08 12:31:30-03","UFRGS","ICN","086304","S","Plantae","Dicotyledon",NA,"Acanthaceae","Stenandrium","mandiocanum","Stenandrium mandiocanum","Nees","Marchioretto, MS; Silva, V; Parode, MF","Brack, P; et al.","s.n.","1983","02",NA,"América do Sul","Brasil","RS","Tenente Portela","Parque Estadual do Turvo","-53.75830078125","-27.3710994720459",NA,"erva, frutos imaturos; em interior de mata","ICN00028594","ICN00028594",NA,NA,"2015","14404","auto","03",NA,NA,NA,NA,NA,NA,NA,NA
"184","2021-02-08 12:31:30-03","UFRGS","ICN","087766","S","Plantae","Dicotyledon",NA,"Acanthaceae","Stenandrium","mandiocanum","Stenandrium mandiocanum","Nees","Marchioretto, MS; Silva, V; Parode, MF","Brack, P; et al.","s.n.",NA,NA,NA,"América do Sul","Brasil","RS","Tenente Portela","Parque Estadual do Turvo","-53.75830078125","-27.3710994720459",NA,NA,"ICN00028592","ICN00028592",NA,NA,"2015","14404","auto","03",NA,NA,NA,NA,NA,NA,NA,NA
"185","2019-11-21 09:57:50-03","IBt","SP","487905","S","Plantae",NA,NA,"Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees","Kameyama, C","Cordeiro, I; et al.","3579","2016","10","24",NA,"Brasil","Rio de Janeiro","Armação de Búzios","APA Pau-brasil, Encosta acima do costão rochoso entre Praia de José Gonçalves e a Praia das Caravelas","-41.945556","-22.8125",NA,NA,NA,NA,"30","30","2016",NA,NA,"12","-41.945556","-22.8125",NA,NA,"01",NA,NA,NA
"186","2019-11-21 09:57:50-03","IBt","SP","138129","S","Plantae",NA,NA,"Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees","Wasshausen, DC","Hatschbach, G; Pelanda, P","35120","1974","10","16",NA,"Brasil","Paraná","Catanduvas","Barra do Guarani","-53.1567001342773","-25.2031002044678",NA,NA,NA,NA,NA,NA,"1975","23657","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2019-11-21 09:57:50-03","IBt","SP","232923","S","Plantae",NA,NA,"Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees","Kameyama, C","Kühn, E","27","1951","10","31",NA,"Brasil","São Paulo","Limeira","parque Biológico Bueno de Miranda","-47.4000015258789","-22.5599994659424",NA,NA,NA,NA,NA,NA,"1997","20999","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-11-21 09:57:50-03","IBt","SP","218073","S","Plantae",NA,NA,"Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees",NA,"Catharino, ELM","1110","1987","08","22",NA,"Brasil","São Paulo","Piracicaba","ESALQ-USP, Mata da Pedreira","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-11-21 09:57:50-03","IBt","SP","237754","S","Plantae",NA,NA,"Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees","Kameyama, C","Catharino, ELM","1143","1987","11","27",NA,"Brasil","São Paulo","Piracicaba","Mata da Pedreira, ESALQ/USP","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,NA,"1988","44778","auto","03",NA,NA,NA,NA,"16",NA,NA,NA
