"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","locality","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","individualCount","typeStatus","fieldNumber"
"162","2021-02-08 12:46:41-03","UFRGS","ICN","001927","S","Plantae","Fern",NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Vianna, EC","?","s.n.","1958","09","21","América do Sul","Brasil","RS","Estiva",NA,NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-02-08 12:46:41-03","UFRGS","ICN","161360","S","Plantae","Fern",NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Gonzatti, F","Gonzatti, F","936","2013","10","09","América do Sul","Brasil","RS","Tavares","-51.123056","-31.320556","11","11",NA,"estéril; Em banhado, interior de mata",NA,NA,"a ca. De 3,5km da cidade",NA,NA,NA,NA,NA,NA,"-51.123056","-31.320556",NA,NA,NA
"164","2021-02-08 12:46:41-03","UFRGS","ICN","165015","S","Plantae","Fern",NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Windisch, PG","Windisch, PG","10295","2009","08","29","América do Sul","Brasil","RS","Camaquã","-51.725833","-30.875278","22","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-51.725833","-30.875278",NA,NA,NA
"165","2021-02-08 12:46:41-03","UFRGS","ICN","165016","S","Plantae","Fern",NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Windisch, PG","Windisch, PG","10301","2009","08","29","América do Sul","Brasil","RS","Camaquã","-51.821111","-31.021944",NA,NA,NA,NA,NA,NA,"13 km da BR 116",NA,NA,NA,NA,NA,NA,"-51.821111","-31.021944",NA,NA,NA
"166","2021-02-08 12:46:41-03","UFRGS","ICN","165017","S","Plantae","Fern",NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Windisch, PG","Windisch, PG","10923","2010","12","01","América do Sul","Brasil","RS","Palmares do Sul","-50.466667","-30.25","6","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-50.466667","-30.25",NA,NA,NA
"167","2021-02-08 12:46:41-03","UFRGS","ICN","165018","S","Plantae","Fern",NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Windisch, PG","Windisch, PG","10923","2010","12","01","América do Sul","Brasil","RS","Palmares do Sul","-50.466667","-30.25","6","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-50.466667","-30.25",NA,NA,NA
"168","2021-02-08 12:46:41-03","UFRGS","ICN","165019","S","Plantae","Fern",NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Windisch, PG","Windisch, PG","10945","2010","12","01","América do Sul","Brasil","RS","Mostardas","-50.85","-31.016667","20","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-50.85","-31.016667",NA,NA,NA
"169","2021-02-08 12:46:41-03","UFRGS","ICN","165848","S","Plantae","Fern",NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Silva Filho, PJS; Mondin","Silva Filho, PJS","894","2009","02","16","América do Sul","Brasil","RS","Viamão","-51.021389","-30.071111",NA,NA,NA,"Banhado",NA,NA,"Bairro Tarumã região de entorno do Lago Tarumã. -30.071304 -51.021452",NA,NA,NA,NA,NA,NA,"-51.021389","-30.071111",NA,NA,NA
"170","2021-02-08 12:46:41-03","UFRGS","ICN","167845","S","Plantae","Fern",NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Kieling-Rubio, MA","Lima, LF","557","2010","10","14","América do Sul","Brasil","RS","Bagé","-54.417222","-31.491389",NA,NA,NA,NA,NA,NA,"Piray Estância Mato do Recreio em margem de açude31°29'29S 54°52' 02W",NA,NA,NA,NA,NA,NA,"-54.417222","-31.491389",NA,NA,NA
"171","2021-02-08 12:46:41-03","UFRGS","ICN","174246","S","Plantae","Fern",NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Kieling-Rubio; M. A.","Alves; T. L. da S.; Kieling-Rubio; M. A.","356","2008","09","11","América do Sul","Brasil","RS","Mata","-54.525833","-29.652778","103","103",NA,"Floresta Estacional Semidecidual",NA,NA,"BR 287, trevo de acesso à cidade. 29°39,181 #?#S54° 31,554#?#W",NA,NA,NA,NA,NA,NA,"-54.525833","-29.652778",NA,NA,NA
"172","2021-02-08 12:46:41-03","UFRGS","ICN","176169","S","Plantae","Fern",NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Machado, L","Gonzatti, F","705","2013","06","03","América do Sul","Brasil","RS","São Lourenço do Sul","-52.071944","-31.346389","24","24",NA,"Aquático, rizomatoso em banhado",NA,NA,"Arroio do Pinto",NA,NA,NA,"2013","06","18","-52.071944","-31.346389",NA,NA,NA
"173","2021-02-08 12:46:41-03","UFRGS","ICN","176201","S","Plantae","Fern",NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Gonzatti, F","Gonzatti, F","784","2013","07","16","América do Sul","Brasil","RS","Tapes","-51.416944","-30.631667","21","21",NA,"Em banhado }á bordo de mata",NA,NA,"Estrada Tapes - Barra do Ribeiro",NA,NA,NA,NA,NA,NA,"-51.416944","-30.631667",NA,NA,NA
"174","2021-02-08 12:46:41-03","UFRGS","ICN","183053","S","Plantae","Fern",NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Windisch, PG","Windisch, PG","10695","2009","10","13","América do Sul","Brasil","RS","Encruzilhada do Sul","-52.65","-30.566667",NA,NA,NA,NA,NA,NA,"próximo ao 3° retorno",NA,NA,NA,NA,NA,NA,"-52.65","-30.566667",NA,NA,NA
"175","2021-02-08 12:46:41-03","UFRGS","ICN","199883","S","Plantae","Fern",NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.",NA,"Christ, AL; Richit, JF","534","2018","12","12","América do Sul","Brasil","RS","Porto Alegre","-51.126389","-30.056194","306","306",NA,"na beira da estrada, em solo úmido",NA,NA,"Morro Santana, Face Norte",NA,NA,NA,NA,NA,NA,"-51.126389","-30.056194",NA,NA,NA
"176","2021-02-08 12:46:41-03","UFRGS","ICN","081177","S","Plantae","Fern",NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Sobral, M","Irgang, BE; Sobral, M; Brack, P; et al.","s.n.",NA,NA,NA,"América do Sul","Brasil","RS","Amaral Ferrador","-52.2574996948242","-30.8782997131348",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,"Encruzilhada",NA,"29758","auto","1988","11","08",NA,NA,NA,NA,NA
"177","2021-02-08 12:46:41-03","UFRGS","ICN","001190","S","Plantae","Fern",NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.",NA,"Schultz, AR","1190","1955","10","26","América do Sul","Brasil","RS","Bagé","-54.1068992614746","-31.3313999176025",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,NA,NA,"74087","auto",NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-02-08 12:46:41-03","UFRGS","ICN","067606","S","Plantae","Fern",NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Bueno, RM","Bueno, RM","s.n.","1982","10","10","América do Sul","Brasil","RS","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA,NA
"179","2021-02-08 12:46:41-03","UFRGS","ICN","121766","S","Plantae","Fern",NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Garcia, EN","Garcia, EN","481","2001","10","09","América do Sul","Brasil","RS","Capivari do Sul","-50.5147018432617","-30.1450004577637",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Um ano de pousio após dois cultivos convencionais de arroz irrigado consecutivos. Solo mal drenado.",NA,NA,"Fazenda dos Touros",NA,"17105","auto","2001","10","09",NA,NA,NA,NA,NA
"180","2021-02-08 12:46:41-03","UFRGS","ICN","041299","S","Plantae","Fern",NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Irgang, BE","Antonieta, M","s.n.","1977","12","13","América do Sul","Brasil","RS","Pelotas","-52.3424987792969","-31.771900177002",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,"Barragem de Santa Bárbara",NA,"51462","auto",NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-02-08 12:46:41-03","UFRGS","ICN","007981","S","Plantae","Fern",NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.",NA,"Leistikow","s.n.","1970","12","05","América do Sul","Brasil","RS","Pinheiro Machado","-53.3810997009277","-31.5783004760742",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,"numa fonte de granito",NA,"70026","auto",NA,NA,NA,NA,NA,NA,NA,NA
"182","2021-02-08 12:46:41-03","UFRGS","ICN","185913","S","Plantae","Fern",NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Setubal, R","Setubal, R; et al.","697","2008","11","10","América do Sul","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,"em banhado de topo de morro",NA,NA,"morro São Pedro",NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"183","2021-02-08 12:46:41-03","UFRGS","ICN","016638","S","Plantae","Fern",NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Rambo, B","Rambo, B","49085","1950","01","18","América do Sul","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,"espécie endêmia do RS, desde Torres até Piratiní.; em banhado",NA,NA,"Vila Manresa perto de Porto Alegre",NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"184","2021-02-08 12:46:41-03","UFRGS","ICN","049852","S","Plantae","Fern",NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Irgang, BE","Irgang, BE; et al.","s.n.","1981","03",NA,"América do Sul","Brasil","RS","Rio Grande","-52.0985984802246","-32.0349998474121",NA,NA,NA,NA,NA,NA,"Banhado do Taim; na frente da estação",NA,"82892","auto",NA,NA,NA,NA,NA,NA,NA,NA
"185","2021-02-08 12:46:41-03","UFRGS","ICN","001169","S","Plantae","Fern",NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.",NA,"Beltrão, Dr","s.n.",NA,NA,NA,"América do Sul","Brasil","RS","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"186","2021-02-08 12:46:41-03","UFRGS","ICN","124278","S","Plantae","Fern",NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.",NA,"Bueno, RM; Moreira, E; Kubo, R","3684","1992","06","12","América do Sul","Brasil","RS","Gravataí","-50.9919013977051","-29.9444007873535",NA,NA,NA,"Em banhado",NA,NA,"Morungava",NA,"25424","auto",NA,NA,NA,NA,NA,NA,NA,NA
"187","2021-02-08 12:46:41-03","UFRGS","ICN","009892","S","Plantae","Fern",NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Irgang, BE","Valls, JFM; Irgang, BE; Porto, A Girardi; M.L.","s.n.","1972","04","18","América do Sul","Brasil","RS","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Lagoa em mato de Eucalyptus.",NA,NA,"estrada BR-290 próximo Guaíba Country Club",NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA
"188","2021-02-08 12:46:41-03","UFRGS","ICN","103727","S","Plantae","Fern",NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Matzenbacher, NI","Matzenbacher, NI","s.n.","1993","10","06","América do Sul","Brasil","RS","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Frequente em banhado.",NA,NA,"Fazenda São Maximiano br-116 km 307",NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-02-08 12:46:41-03","UFRGS","ICN","151471","S","Plantae","Fern",NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.",NA,"Lima, LF","157","2005","12","03","América do Sul","Brasil","RS","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,"Banhado.",NA,NA,"Fazenda São Maximiano BR 116 Km 308",NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA
"190","2021-02-08 12:46:41-03","UFRGS","ICN","131237","S","Plantae","Fern",NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Kinupp, VF","Kinupp, VF; Florístico 2003-2, Alunos Inv","2799","2003","10","24","América do Sul","Brasil","RS","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Macrófita aquática; esporocarpos verdes; pouco látex branco (uma pteridófita do mundo conhecida que produz látex); ornamental recomendada para lagos e ponds.",NA,NA,"Fazenda São Maximiano Passo do Petim BR 116 Km 308",NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-02-08 12:46:41-03","UFRGS","ICN","128751","S","Plantae","Fern",NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Kinupp, VF","Kinupp, VF; Irgang, BE","2549","2002","12","07","América do Sul","Brasil","RS","Mostardas","-50.9211006164551","-31.1068992614746",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Erva aquática e/ou paludícola prostrada; base abaxial dos folíolos pilosos; vegetativa; única pteridófita conhecida com látex - pouco látx branco foi observado; muito ornamental.; Margem da RST 101 em área",NA,NA,NA,NA,"86098","auto",NA,NA,NA,NA,NA,NA,NA,NA
"192","2021-02-08 12:46:41-03","UFRGS","ICN","003622","S","Plantae","Fern",NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Vianna, EC","Vianna, EC","s.n.","1956","03","08","América do Sul","Brasil","RS","Pelotas","-52.3424987792969","-31.771900177002",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,"Boa Vista",NA,"51462","auto",NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-02-08 12:46:41-03","UFRGS","ICN","020668","S","Plantae","Fern",NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Irgang, BE","Lindeman, JC; Irgang, BE; Valls, JFM","s.n.","1972","10","11","América do Sul","Brasil","RS","Piratini","-53.1041984558105","-31.4480991363525",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Num banhadinho entre Senecio 20669.",NA,NA,"15 km W de Canguçu beira da estrada para Piratini",NA,"62286","auto",NA,NA,NA,NA,NA,NA,NA,NA
"194","2021-02-08 12:46:41-03","UFRGS","ICN","045464","S","Plantae","Fern",NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.",NA,"?","s.n.",NA,NA,NA,"América do Sul","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Banhado da Olaria.",NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"195","2021-02-08 12:46:41-03","UFRGS","ICN","149986","S","Plantae","Fern",NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Rambo, B","Rambo, B","49085","1950","01","18","América do Sul","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável). Espécie endêmica do RS, desde Torres até Piratiní.; Em banhado.",NA,NA,"Vila Manresa",NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"196","2021-02-08 12:46:41-03","UFRGS","ICN","128087","S","Plantae","Fern",NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Irgang, BE","Irgang, BE; Alvarez Filho, A","s.n.","1987","05","01","América do Sul","Brasil","RS","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"197","2021-02-08 12:46:41-03","UFRGS","ICN","015212","S","Plantae","Fern",NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Dutra","Dutra, J","1212",NA,NA,NA,"América do Sul","Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; In palude junto viam.",NA,NA,NA,NA,"10287","auto",NA,NA,NA,NA,NA,NA,NA,NA
"198","2021-02-08 12:46:41-03","UFRGS","ICN","176082","S","Plantae","Fern",NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Bonilha, CL","Bonilha, CL","350","2011","09","22","América do Sul","Brasil","RS","São Lourenço do Sul","-51.9782981872559","-31.3652992248535",NA,NA,NA,"Grau de ameaça - Vulnerável (Decreto estadual n 42.099 - 1/01/2003); Espécie coletada sobre Neossolo Quartzarênico hidrómorfico.",NA,NA,"Fazenda Pedra Mole",NA,"48842","auto","2012","02","01",NA,NA,NA,NA,NA
"199","2021-02-08 12:46:41-03","UFRGS","ICN","128758","S","Plantae","Fern",NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Kinupp, VF","Kinupp, VF; Jarenkow, JA","2555","2002","11","15","América do Sul","Brasil","RS","Tavares","-51.0936012268066","-31.2872009277344",NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Erva aquática e/ou paludícola prostrada com raízes fixa ao substrato; esporocarpos globosos verde-amarronzados; esporos amarelos; pouco látex branco.; pequena lagoa margendo a RST 101.",NA,NA,NA,NA,"26882","auto",NA,NA,NA,NA,NA,NA,NA,NA
"200","2021-02-08 12:46:41-03","UFRGS","ICN","004742","S","Plantae","Fern",NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Baptista, LRM","Baptista, LRM","s.n.","1966","11","22","América do Sul","Brasil","SC","São João do Sul","-49.810001373291","-29.2233009338379",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Em banhado à margem da BR 101.",NA,NA,NA,NA,"13742","auto",NA,NA,NA,NA,NA,NA,NA,NA
"201","2021-02-08 12:46:41-03","UFRGS","ICN","001943","S","Plantae","Fern",NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Vianna, EC","Schultz, AR","1943","1958","11","06","América do Sul","Brasil","SC","Sombrio","-49.61669921875","-29.113899230957",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,NA,NA,"16515","auto",NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-08-26 10:51:17-03","MCN-FZBRS","HAS","550","PreservedSpecimen","Plantae","Pteridophyta",NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.",NA,"Rosa, Z.M.","s.n.","1973","10",NA,NA,"Brasil","Rio Grande do Sul","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"HAS0000550",NA,"Arroio dos Ratos, banhado próximo a Arroio dos Ratos",NA,"29956","auto",NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-08-26 10:51:17-03","MCN-FZBRS","HAS","55020","PreservedSpecimen","Plantae","Pteridophyta",NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.",NA,"Mattos, J.","24677","1982","11",NA,NA,"Brasil","Rio Grande do Sul","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,"HAS0055020",NA,"Cerca de 20 Km da encruzilhada Caçapava - Bagé, na rodovia para Bagé",NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-08-26 10:49:43-03","MCN-FZBRS","HAS","36842","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Abruzzi, M.L.","Abruzzi, M.L.","3273","1998","10",NA,NA,"Brasil","Rio Grande do Sul","Eldorado do Sul","-51.6161003112793","-30.0839004516602",NA,NA,NA,"Mata ao lado da fazenda Arno Kramm","HAS0036842",NA,"Parque Estadual Delta do Jacuí, Ilha dos Marinheiros",NA,"33687","auto",NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-08-26 10:51:17-03","MCN-FZBRS","HAS","47437","PreservedSpecimen","Plantae","Pteridophyta",NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Senna, R. M.","Senna, R.M.","1324","2008","10",NA,NA,"Brasil","Rio Grande do Sul","Encruzilhada do Sul","-52.521900177002","-30.5438995361328",NA,NA,NA,"; próx.ao potreiro; macrófita em córrego;","HAS0047437","HAS0047437_v1","Serra do Sudeste; Fazenda Xafran (Frida).",NA,"62084","auto",NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-08-26 10:51:17-03","MCN-FZBRS","HAS","47485","PreservedSpecimen","Plantae","Pteridophyta",NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Irgang, B.E.","Salomoni, S.","s.n.","1995","11",NA,NA,"Brasil","Rio Grande do Sul","Pelotas","-52.3424987792969","-31.771900177002",NA,NA,NA,"macrófita; c/esporocarpo;","HAS0047485",NA,"Encosta do Sudeste; próximo ao canal de São Gonçalo.",NA,"51462","auto",NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-08-26 10:51:17-03","MCN-FZBRS","HAS","28032","PreservedSpecimen","Plantae","Pteridophyta",NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Mondin, C.","Mazzitelli, S.A.","846","1990","03",NA,NA,"Brasil","Rio Grande do Sul","Triunfo","-51.3856695","-29.885741",NA,NA,NA,"Local muito úmido, meio pantanoso. No solo encharcado, na mata nativa,","HAS0028032",NA,"Pólo Petroquímico do Sul - Parque de Proteção Ambiental da COPESUL",NA,NA,NA,"1990","04","10","-51,3856695","-29,8857410",NA,NA,NA
"208","2020-08-26 10:51:17-03","MCN-FZBRS","HAS","40513","PreservedSpecimen","Plantae","Pteridophyta",NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Senna, R.M.","Senna, R.M.","309","2002","02",NA,NA,"Brasil","Rio Grande do Sul","Viamão","-51.003158","-30.381514",NA,NA,NA,"Anfíbia, beira da Lagoa Negra.","HAS0040513",NA,"P.E. de Itapuã, Lagoa Negra",NA,NA,NA,NA,NA,NA,"-51,0031580","-30,3815140",NA,NA,NA
"209","2020-08-26 10:51:17-03","MCN-FZBRS","HAS","95828","PreservedSpecimen","Plantae","Pteridophyta",NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Mattos, J.","Mattos, J.","s.n.","1981","07",NA,NA,"Brasil","Rio Grande do Sul","Viamão","-51.02653","-30.345931",NA,NA,NA,"Na água.","HAS0095828",NA,"P.E. de Itapuã",NA,NA,NA,NA,NA,NA,"-51,0265300","-30,3459310",NA,NA,NA
"210","2020-08-26 10:51:17-03","MCN-FZBRS","HAS","3796","PreservedSpecimen","Plantae","Pteridophyta",NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.",NA,"Waechter, J.L.","161","1975","09",NA,NA,"Brasil","Rio Grande do Sul","Tapes","-51.3958015441895","-30.6732997894287",NA,NA,NA,"Erva.","HAS0003796",NA,"10 Km antes de Tapes, indo-se pela estrada próximo a Lagoa dos Patos",NA,"25762","auto",NA,NA,NA,NA,NA,NA,NA,NA
"211","2019-12-11 08:54:35-03","UNEMAT","NX-CRIPTOGAMOS","18223","PreservedSpecimen","Plantae",NA,NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Gonzatti, F.","Gonzatti, F.","1060","2014","03","16",NA,"Brasil","Rio Grande do Sul","Santa Vitória do Palmar","-53.273442","-33.656414","9","9",NA,"HABITAT:",NA,NA,"Hermenegildo em banhado, no interior da mata",NA,NA,NA,"2014","03",NA,"53°16'24,39''W","33°39'23,09''S",NA,NA,NA
"212","2019-12-11 08:54:35-03","UNEMAT","NX-CRIPTOGAMOS","4591","PreservedSpecimen","Plantae",NA,NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Athayde Filho, F.P.","Athayde Filho, F.P.; et al.","948","2001","06","05",NA,"Brasil","Rio Grande do Sul","Gravataí","-50.966667","-29.933333",NA,NA,NA,"HABITAT: Terrestre, em solo alagado. Margem da rodovia.",NA,NA,"Rodovia Free Way BR 290 Km 70. Próximo ao posto policial.",NA,NA,NA,"2001","06","10","50°58'W","29°56'S",NA,NA,NA
