"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","yearIdentified","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber"
"100","2020-12-20 21:17:11-03","UFV","VIC","35410","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Snak, C.","Snak, C.; Poli, L.P.","2008","05","05","Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski","-53.420556","-24.937222","-53.420556","-24.937222",NA,NA,"Árvore, c.a. de 12 metros de altura. Lâmina discolor, cartácea. Fruto imaturo verde.","VIC035410","VIC035410","160","2008",NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,NA
"101","2020-12-20 21:17:11-03","UFV","VIC","35431","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Snak, C.","Snak, C.; Snak, A.","2008","11","21","Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski","-53.420556","-24.937222","-53.420556","-24.937222",NA,NA,"Árvore, c.a. de 7,0 metros de altura. Lâmina discolor, cartácea. Bráctea verde. Botão floral verde. Cálice verde, corola amarela, ovário verde, filete amarelo, antera marrom.","VIC035431","VIC035431","213","2008",NA,NA,NA,NA,NA,NA,NA,NA,"11",NA,NA,NA,NA,NA
"102","2019-08-20 10:12:28-03","UNICAMP","UEC","29044","S","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Bortoluzzi, RLC","Heringer, EP; Mendonça, RC; Paula, JE; Heringer-Salles, AE","1980","11","10","Brazil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"flor, Árvore ca 4m alt.; copa dupla; inflorescência amarelo esverdeadas; cultivada como ornamental.","UEC144753",NA,"5708","2002",NA,NA,NA,NA,"Magnoliopsida",NA,"70570","auto","11",NA,NA,NA,NA,NA
"103","2019-08-20 10:12:28-03","UNICAMP","UEC","89110","S","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel",NA,"Tozzi, CL","1993","11","28","Brazil","Minas Gerais","Fortaleza de Minas","Fazenda São José","-46.7181015014648","-20.8491992950439",NA,NA,NA,NA,"flor, Árvore frondosa, ca. 10m de altura. Á beira de mata. Pétalas amarelas. Frutos velhos caídos no chão.","UEC144752",NA,"29998",NA,NA,NA,NA,NA,"Magnoliopsida",NA,"16122","auto",NA,NA,NA,NA,NA,NA
"104","2019-08-20 10:12:28-03","UNICAMP","UEC","194381","S","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel",NA,"Tozzi, CL","1993","11","28","Brazil","Minas Gerais","Fortaleza de Minas","Fazenda São José","-46.7181015014648","-20.8491992950439",NA,NA,NA,NA,"flor, Árvore frondosa, ca. 10m de altura. Á beira de mata. Pétalas amarelas. Frutos velhos caídos no chão.","UEC132026","UEC132026","29998",NA,NA,NA,NA,NA,"Magnoliopsida",NA,"16122","auto",NA,NA,NA,NA,NA,NA
"105","2019-08-20 10:12:28-03","UNICAMP","UEC","39106","S","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Bortoluzzi, RLC","Dias, MC; Perri, CG","1986","08","25","Brazil","Paraná","Londrina","Bosque II","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"fruto, Árvore, 10m, frutos imaturos verdes.",NA,NA,"s.n.","2002",NA,NA,NA,NA,"Magnoliopsida",NA,"63728","auto","11",NA,NA,NA,NA,NA
"106","2019-08-20 10:12:28-03","UNICAMP","UEC","39106","S","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Tamashiro, JY","Dias, MC; Perri, CG","1986","08","25","Brazil","Paraná","Londrina","Bosque II","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"fruto, Árvore, 10m, frutos imaturos verdes.","UEC144751",NA,"s.n.","1987",NA,NA,NA,NA,"Magnoliopsida",NA,"63728","auto","03",NA,NA,NA,NA,NA
"107","2019-08-20 10:12:28-03","UNICAMP","UEC","48788","S","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Bortoluzzi, RLC","Souza, WS; Silva, SM; Britez, RM","1986","07","21","Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"fruto, Árvore com 9m, CAP= 98cm, com frutos e parcialmente sem folhas. Orla de estrada no interior de floresta de Araucária.","UEC144750",NA,"264","2002",NA,NA,NA,NA,"Magnoliopsida",NA,"31353","auto","11",NA,NA,NA,NA,NA
"108","2021-03-01 16:30:07-03","UNICAMP","UEC","147563","S","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel",NA,"Moraes, FAL","1981","01","19","Brazil","São Paulo","Campinas","Parque do IAC","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Nome vulgar: Falso barbatimão.; Porte arbóreo, flores amarelas.","UEC062353","UEC062353","s.n.",NA,NA,NA,NA,NA,"Magnoliopsida",NA,"23900","auto",NA,NA,NA,NA,NA,NA
"109","2021-03-01 16:30:07-03","UNICAMP","UEC","147560","S","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Camargo, R","Moraes, FAL","1981","01","19","Brazil","São Paulo","Campinas","Parque do IAC.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Porte arbóreo, flores amarelas.","UEC062355","UEC062355","s.n.","2007",NA,NA,NA,NA,"Magnoliopsida",NA,"23900","auto",NA,NA,NA,NA,NA,NA
"110","2019-08-20 10:12:28-03","UNICAMP","UEC","70151","S","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Bortoluzzi, RLC","Souza, HM","1944","11","20","Brazil","São Paulo","Campinas","Rua Francisco Glicerio, nº2104.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"flor, Árvore.",NA,NA,"7586","2002",NA,NA,NA,NA,"Magnoliopsida",NA,"23900","auto","11",NA,NA,NA,NA,NA
"111","2020-12-04 13:19:10-03","UDESC","LUSC","4186","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Pegoraro, M.","Pegoraro, M.","2008","10","15","Brasil","Santa Catarina","Brunópolis",NA,"-50.8683013916016","-27.3057994842529",NA,NA,NA,NA,NA,"LUSC000223","LUSC000223",NA,NA,NA,NA,NA,NA,NA,NA,"18979","auto",NA,NA,NA,NA,NA,NA
"112","2020-12-04 13:19:10-03","UDESC","LUSC","396","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Saretta, E.","Saretta, E.","2007","04","29","Brasil","Santa Catarina","Concórdia",NA,"-52.0278015136719","-27.2341995239258",NA,NA,NA,NA,NA,"LUSC000224","LUSC000224",NA,NA,NA,NA,NA,NA,NA,NA,"24608","auto",NA,NA,NA,NA,NA,NA
"113","2020-12-04 13:19:10-03","UDESC","LUSC","5856","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","R.F.Almeida","S.Honda; S.J.De Sordi, R.F.Almeida & C.E.Beato","2007","03","19","Brasil","São Paulo","São Paulo","Parque Luis Carlos Prestes. No terceiro patamar próximo ao portão 4.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"LUSC000140","LUSC000140","66",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"114","2019-01-17 11:25:18-02","PUCRS","MPUC","16244","S","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","C.C. Santos",NA,"1990","05","16","Brasil","RS","Porto Alegre","campus da PUCRS","-51.2372222222","-30.0191388889","-51.2372222222","-30.0191388889",NA,NA,"Ornamental, Floreção punjante, disposta ao longos dos ramos longos e flexíveis",NA,NA,NA,"1990",NA,"South America",NA,NA,NA,"Fabales",NA,NA,"01","01","Magnoliopsida",NA,"1",NA
"115","2019-01-17 11:25:18-02","PUCRS","MPUC","9156","S","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","C.S.A. Martins",NA,"1993","11","23","Brasil","RS","Porto Alegre","Morro Santana","-51.2372222222","-30.0191388889","-51.2372222222","-30.0191388889",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Fabales",NA,NA,NA,NA,"Magnoliopsida",NA,"1",NA
"116","2020-10-14 10:01:31-03","FURB","FURB","47033","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Oliveira, AA de","Oliveira, A.A. de","2015","03","21","Brasil","Santa Catarina","Papanduva","São João do Mirador.","-50.1319445","-26.7316667","-50.1319445","-26.7316667","790","790",NA,"FURB24515","FURB24515","2069","2015",NA,NA,NA,NA,NA,NA,NA,NA,"03","21",NA,NA,NA,NA
"117","2020-10-14 10:01:31-03","FURB","FURB","57570","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Caxambu, M.G.","Caxambu, M.G.; Siqueira, E.L.; Zubek, H.; Brito, L.F.","2018","01","31","Brasil","Paraná","Nova Tebas",NA,"-51.9502778","-24.3677778","-51.9502778","-24.3677778","633","633","Frutos imaturos verdes com cerca de 45cm. Final de floração. Relevo ondulado Habitat: Floresta estacional decidual submontana. Orla de fragmento Habito: árvore","FURB57570","FURB57570","7984","2018",NA,NA,NA,NA,NA,NA,NA,NA,"02","16",NA,NA,NA,NA
"118","2020-10-14 10:01:31-03","FURB","FURB","7653","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Sobral, M","Dreveck, S.; Verdi, M. & Godoy, M.B.","2007","11","28","Brasil","Santa Catarina","Mafra",NA,"-49.77","-26.19","-49.7700000","-26.1900000","846","846","Florística IFFSC 1042. Planta cultivada. Habitat: Floresta Ombrófila Mista; Habito: flor amarela","FURB01635","FURB01635","56","2008",NA,NA,NA,NA,NA,NA,NA,NA,"04","01",NA,NA,NA,NA
"119","2020-10-14 10:01:31-03","FURB","FURB","8603","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Tamashiro, JY","Souza, L.R.M.; et al.","1998","07","21","Brasil","Paraná","Ventania","Fazenda Santa Inês.","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,NA,"FURB24516","FURB24516",NA,"1999",NA,NA,NA,NA,NA,NA,"32424","auto","11","01",NA,NA,NA,NA
"120","2021-03-16 17:52:03-03","UCS","HUCS","02338","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Barneby, R.C.","Silva, J.M.","1985","12","18","Brasil","Paraná","Teixeira Soares",NA,"-50.4606018066406","-25.3682994842529",NA,NA,NA,NA,"Em araucarieto",NA,NA,"42","1986",NA,NA,NA,NA,"Angiospermae","Fabales","31767","auto",NA,NA,NA,NA,NA,NA
"121","2019-08-16 08:39:20-03","UTFPR","HCF","24922","S","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","M.G. Caxambu","M.G. Caxambu","2018","01","31","Brasil","PR","Nova Tebas","Estação Ecológica Municipal Reinaldo","-51.958639","-24.36775","51°57'31,1 W","24°22'03,9 S","633","633","árvore ca. 10 m, heliófita. Frutos imaturos verdes com cerca de 45 cm. Final de floração. Orla de fragmento.",NA,NA,"7984","2018",NA,NA,NA,NA,NA,NA,NA,NA,"02","16",NA,NA,NA,NA
"122","2019-08-16 08:39:20-03","UTFPR","HCF","16684","S","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","M.G. Caxambu","E.L. Siqueira","2015","04","10","Brasil","PR","Juranda","Chácara São Jorge - Propriedade do Sr.","-52.844194","-24.427528","52°50'39,1 W","24°25'39,1 S","517","517","árvore ca. 10 m. Frutos ca. 0,45 m, de cor castanha.",NA,NA,"1443","2015",NA,NA,NA,NA,NA,NA,NA,NA,"05","15",NA,NA,NA,NA
"123","2019-08-16 08:39:20-03","UTFPR","HCF","1771","S","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","M.G. Caxambu","C.A. Sartorato","2004","11","14","Brasil","PR","Campo Mourão",NA,"-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,"folhas compostas pinadas. Flor amarela. Altura ca. 5 m.",NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,"28572","auto","04","26",NA,NA,NA,NA
"124","2019-08-16 08:39:20-03","UTFPR","HCF","13644","S","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","J. Cordeiro","B.C. Barreto","2013","12","13","Brasil","PR","Campo Mourão","BR-487, saída para Iretama","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,"árvore ca. 2,5 m, heliófita. Flores com cálice verde e corola amarela.",NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,"28572","auto",NA,NA,NA,NA,NA,NA
"125","2020-03-21 15:33:03-03","UTFPR","HCF","30922","S","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","R. Bonaldi","R. Bonaldi","2011","12","09","Brasil","PR","Ortigueira",NA,"-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,"árvore, 8 m de altura. Floresta Ombrófila Mista.",NA,NA,"493",NA,NA,NA,NA,NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA
"126","2013-04-01 09:15:55-03","IPT","BCTW","8691","S","Plantae",NA,"Cassia","leptophylla","Cassia leptophylla","Vogel",NA,NA,NA,NA,NA,"Brasil","Paraná","Monte Alegre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"127","2013-04-01 09:15:55-03","IPT","BCTW","4861","S","Plantae",NA,"Cassia","leptophylla","Cassia leptophylla","Vogel",NA,NA,NA,NA,NA,"Brasil","Rio Grande do Sul",NA,"Viamão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"128","2019-11-25 12:11:54-03","UFSM","SMDB","1714","S","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Flores, A; Rodrigues, RS","Alvarez, A.F.","1979","03","21","Brasil","Rio Grande do Sul","Santa Maria","Rua Domingos de Almeida","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,"SMDB001714",NA,"s.n.","2001",NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"129","2019-11-25 12:11:54-03","UFSM","SMDB","9391","S","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Dambros, VS","Dambros, VS","2003","05","13","Brasil","Rio Grande do Sul","Santa Maria","UFSM, Parque de exposições","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Frutos longos e lenhosos","SMDB009391",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"130","2020-12-21 16:25:41-03","MBM","MBM","18099","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Barneby, R.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Rio Branco do Sul","Quebrada Funda","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,NA,"MBM018099","MBM018099","26851",NA,NA,"Southern America",NA,NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA,NA
"131","2020-12-21 16:25:41-03","MBM","MBM","348645","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Snak, C.","Snak, C.; et al.; et al.","2008","05","05","Brazil","Paraná","Cascavel","Parque Ecológico Paulo Gorski","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"Árvore ca. 12m alt. Lâmina discolor, cartácea. Fruto imaturo verde","MBM348645","MBM348645","160","2008",NA,"Southern America",NA,NA,NA,NA,"47841","auto","10",NA,NA,NA,NA,NA
"132","2020-12-21 16:25:41-03","MBM","MBM","17430","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Barneby, R.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Ivaí","Bitumirim","-50.8588981628418","-25.010799407959",NA,NA,NA,NA,NA,"MBM017430","MBM017430","25921",NA,NA,"Southern America",NA,NA,NA,NA,"21096","auto",NA,NA,NA,NA,NA,NA
"133","2020-12-21 16:25:41-03","MBM","MBM","118845","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Leitão f.; H.F.","Souza, W.S.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,NA,"MBM118845","MBM118845","264",NA,NA,"Southern America",NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA
"134","2020-12-21 16:25:41-03","MBM","MBM","212182","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Burkart, A.","Givieski, A.",NA,NA,NA,"Brazil","Santa Catarina","Ibirama","Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,NA,NA,NA,"MBM212182",NA,"44",NA,NA,"Southern America",NA,NA,NA,NA,"18533","auto",NA,NA,NA,NA,NA,NA
"135","2020-12-21 16:25:41-03","MBM","MBM","28214","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Barneby, R.","Reitz, R.; Klein, R.M.; Klein, R.M.",NA,NA,NA,"Brazil","Santa Catarina","Lauro Müller","Pinhal da Cia. Itapema","-49.3967018127441","-28.3927993774414",NA,NA,NA,NA,"=212184","MBM028214","MBM028214","8084",NA,NA,"Southern America",NA,NA,NA,NA,"15992","auto",NA,NA,NA,NA,NA,NA
"136","2020-12-21 16:25:41-03","MBM","MBM","41837","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Handro, O.","Handro, O.",NA,NA,NA,"Brazil","São Paulo","São Paulo","Jardim Botânico de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"MBM041837","MBM041837","2265",NA,NA,"Southern America",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"137","2020-12-21 16:25:41-03","MBM","MBM","91481","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Hoehne, F.C.","Hoehne, F.C.",NA,NA,NA,"Brazil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"MBM091481","MBM091481","s.n.",NA,NA,"Southern America",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"138","2020-12-21 16:25:41-03","MBM","MBM","419187","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Brotto, M.L.","Burckhardt, D.; Queiroz, D.L.; Queiroz, D.L.","2012","12","03","Brazil","Paraná","Curitba","Centro Politécnico, park with planted trees","-49.231667","-25.446667","-49.231667","-25.446667","920","920","Remnants of Araucaria forest, sweeping vegetation.","MBM419187",NA,"84A","2013",NA,"Southern America",NA,NA,NA,NA,NA,NA,"01","07",NA,NA,NA,NA
"139","2020-12-21 16:25:41-03","MBM","MBM","28213","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Rambo, B.","Rambo, B.",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,"Butterberg para Montenegro, Brasília",NA,NA,NA,NA,NA,NA,NA,"MBM028213","MBM028213","52942",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-12-21 16:25:41-03","MBM","MBM","385616","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Selusniaki, M.","Adenesky-Filho, E.",NA,NA,NA,"Brasil","Paraná","Telêmaco Borba","UHE Mauá","-50.706944","-24.100556","-50.706944","-24.100556","520","750","Resgate de flora da UHE Mauá","MBM385616","MBM385616","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-12-21 16:25:41-03","MBM","MBM","389766","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Selusniaki, M.","Bonaldi, R.A.","2011","12","09","Brazil","Paraná","Ortigueira","UHE Mauá","-50.723333","-24.111389","-50.723333","-24.111389","520","750","Árvore, 8m.; Floresta Ombrófila Mista.","MBM389766",NA,"493","2011",NA,"Southern America",NA,NA,NA,NA,NA,NA,"12","09",NA,NA,NA,NA
"142","2020-12-21 16:25:41-03","MBM","MBM","209422","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Hatschbach, G.","Tiepolo, G.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Campo Largo","Caverna do Pinheirinho","-49.5283012390137","-25.4585990905762",NA,NA,NA,NA,NA,"MBM209422","MBM209422","439",NA,NA,"Southern America",NA,NA,NA,NA,"53742","auto",NA,NA,NA,NA,NA,NA
"143","2020-12-21 16:25:41-03","MBM","MBM","348642","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Snak, C.","Snak, C.; et al.; et al.","2008","11","21","Brazil","Paraná","Cascavel","Parque Ecológico Paulo Gorski","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"Árvore ca. 7m alt.; Lâmina discolor, cartácea. Br#?#sctea verde. Botão floral verde. Cálice verde, corola amarela, ovário verde, filete amarelo, antera marrom","MBM348642","MBM348642","213","2008",NA,"Southern America",NA,NA,NA,NA,"47841","auto","11",NA,NA,NA,NA,NA
"144","2020-12-21 16:25:41-03","MBM","MBM","28197","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Barneby, R.","Pereira, E.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Prudentópolis","Rio dos Patos","-50.9777984619141","-25.2131004333496",NA,NA,NA,NA,NA,"MBM028197","MBM028197","7671",NA,NA,"Southern America",NA,NA,NA,NA,"61049","auto",NA,NA,NA,NA,NA,NA
"145","2020-12-21 16:25:41-03","MBM","MBM","4537","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Barneby, R.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","São João do Triunfo","São João do Triunfo","-50.2971992492676","-25.6833000183105",NA,NA,NA,NA,NA,"MBM004537","MBM004537","17785",NA,NA,"Southern America",NA,NA,NA,NA,"20512","auto",NA,NA,NA,NA,NA,NA
"146","2020-12-21 16:25:41-03","MBM","MBM","78254","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Barneby, R.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Teixeira Soares","Rio da Areia","-50.4606018066406","-25.3682994842529",NA,NA,NA,NA,NA,"MBM078254","MBM078254","45790",NA,NA,"Southern America",NA,NA,NA,NA,"31767","auto",NA,NA,NA,NA,NA,NA
"147","2020-12-21 16:25:41-03","MBM","MBM","108230","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Barneby, R.","Silva, J.M.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Teixeira Soares","Rod. BR-277","-50.4606018066406","-25.3682994842529",NA,NA,NA,NA,NA,"MBM108230","MBM108230","42",NA,NA,"Southern America",NA,NA,NA,NA,"31767","auto",NA,NA,NA,NA,NA,NA
"148","2020-12-21 16:25:41-03","MBM","MBM","212184","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Barneby, R.","Reitz, R.; Klein, R.M.; Klein, R.M.",NA,NA,NA,"Brazil","Santa Catarina","Lauro Müller","Pinhal da Cia. Itapema","-49.3967018127441","-28.3927993774414",NA,NA,NA,NA,"=28214","MBM212184",NA,"8084",NA,NA,"Southern America",NA,NA,NA,NA,"15992","auto",NA,NA,NA,NA,NA,NA
"149","2020-12-21 16:25:41-03","MBM","MBM","212183","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Burkart, A.","Reitz, R.; Klein, R.M.; Klein, R.M.",NA,NA,NA,"Brazil","Santa Catarina","Rio do Sul","Matador","-49.6431007385254","-27.2141990661621",NA,NA,NA,NA,NA,"MBM212183",NA,"7615",NA,NA,"Southern America",NA,NA,NA,NA,"15163","auto",NA,NA,NA,NA,NA,NA
"150","2020-12-21 16:25:41-03","MBM","MBM","216125","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Queiróz, L.P. de","Queiróz, L.P. de",NA,NA,NA,"Brazil","São Paulo","São Paulo","Departamento de Botânica","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"MBM216125","MBM216125","4734",NA,NA,"Southern America",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"151","2020-12-21 16:25:41-03","MBM","MBM","69240","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Hoehne, F.C.","Gehert, A.",NA,NA,NA,"Brazil","São Paulo","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"MBM069240","MBM069240","s.n.",NA,NA,"Southern America",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"152","2015-10-27 09:18:41-02","MNHN","RECOLNAT_MNHN_P","P02436099","PreservedSpecimen",NA,"Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel",NA,"Sellow",NA,NA,NA,"Brésil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02436099' target='other'> <mi>dwc_moreinfo</mi></a>","P02436099","P02436099_01",NA,NA,"isotype",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2013-06-20 10:16:22-03","MNHN","RECOLNAT_MNHN_P","P02436100","PreservedSpecimen",NA,"Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel",NA,"Sellow",NA,NA,NA,"Brésil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"Donné par le Museum Bot. de Berlin. 1855. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02436100' target='other'> <mi>dwc_moreinfo</mi></a>","P02436100","P02436100_01",NA,NA,"isotype",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
