"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","phylum","order","scientificNameAuthorship","imagecode","identifiedBy","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","infraspecificEpithet"
"357","2008-05-27 22:02:00-03","MO","MOBOT","1233773","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Aída Alvarez|et al.","Alvarez 2456","1998","1","21","South America","Ecuador",NA,NA,NA,NA,"Pastaza","Río Acaro o Río Challuayacu (erróneamente como Río Manderoyacu en el mapa del IGM). Parcela temporal de inventario de bosque, 0.25 ha, cerca al sitio A propuesto para pozo exploratorio de petróleo de ARCO. Terraza del río, suelo coluvial, subestrato de roca arenisca de la formación Chambira.","-77.41666","-1.4",NA,NA,"330.00000000",NA,NA,NA,"Bertero ex Spreng.",NA,"Aída Alvarez (QCNE)","Pastaza",NA,NA,NA,NA,NA,NA,NA,NA,"32","2",NA
"358","2014-11-06 05:37:00-02","MO","MOBOT","1322923","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","S. Halloy|Silvia Jiménez|S. Justiniano","Halloy 3450","1994","2","6","South America","Bolivia",NA,NA,NA,NA,"Santa Cruz","A 7 km. al Sur de El Puente (hacia Curucusi).","-62.87833","-16.33444",NA,NA,"240.00000000",NA,NA,NA,"Bertero ex Spreng.",NA,"S. Halloy","Nuflo de Chavez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2008-05-27 22:02:00-03","MO","MOBOT","1323303","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","A.M. Carrión|E. Ramos","Carrión Cuellar 556","1998","10","26","South America","Bolivia",NA,NA,NA,NA,"Santa Cruz","Prov. German Busch. Laguna Caceres. Orilla de la laguna al SW. Bosque ripario. Suelos franco arenosos color negrusco, pedregosos.","-57.80055","-18.935",NA,NA,"100.00000000",NA,NA,NA,"Bertero ex Spreng.",NA,"A. Carrión","Angel Sandoval",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2008-05-27 22:02:00-03","MO","MOBOT","1352396","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","M. Quishpe B.|Tatiana Dávila","Quishpe B. 35","1999","2","13","South America","Ecuador",NA,NA,NA,NA,"Napo","Parroquia Misahuallí. Estación Biológica Jatun Sacha. Bosque maduro húmedo tropical. Suelo arcilloso.","-77.6","-1.06666",NA,NA,"450.00000000",NA,NA,NA,"Bertero ex Spreng.",NA,NA,"Tena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2008-05-27 22:02:00-03","MO","MOBOT","1366990","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","M. Toledo G.","Toledo G. 227","1993","10","5","South America","Bolivia",NA,NA,NA,NA,"Santa Cruz","Región de Lomerio. Comunidad San Antonio","-61.81333","-16.76861",NA,NA,"300.00000000","500.00000000",NA,NA,"Bertero ex Spreng.",NA,"M. Toledo","Nuflo de Chavez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2008-05-27 22:02:00-03","MO","MOBOT","1366991","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Stephan G. Beck","Beck 2559A","1979","10","6","South America","Bolivia",NA,NA,NA,NA,"Beni","San Rafael. Chaparral pastoreado. por ganado",NA,NA,NA,NA,"220.00000000",NA,NA,NA,"Bertero ex Spreng.",NA,"H.N. Meldenke","Marbán",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2008-05-27 22:02:00-03","MO","MOBOT","1366992","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Elias Meneces|Waldo Terceros","Meneces 371","1976","10","2","South America","Bolivia",NA,NA,NA,NA,"Beni","San Borja cerca al aeropuerto Bosque húmedo subtropical",NA,NA,NA,NA,"226.00000000",NA,NA,NA,"Bertero ex Spreng.",NA,"G. Hartshorn","Gral. Ballivian",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2008-05-27 22:02:00-03","MO","MOBOT","1366996","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Stephan G. Beck","Beck 7135","1981","10","2","South America","Bolivia",NA,NA,NA,NA,"Santa Cruz","Jardín Botánico Municipal, al lado del Río Piray. Parque con restos de bosque natural, casi sin plantaciones introducidas",NA,NA,NA,NA,"650.00000000",NA,NA,NA,"Bertero ex Spreng.",NA,"St. G. Beck","Andrés Ibáñez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2010-06-30 14:23:00-03","MO","MOBOT","1367005","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Michael H. Nee","Nee 31824","1985","9","7","South America","Bolivia",NA,NA,NA,NA,"Pando","Along Río Madre de Dios at Puerto Candelaria. 21 Km (by air) WSW of Riberalta. Flat, non-inundated evergreen forest dominated by scattered emergent Bertholletia excelsa.","-66.25","-11.0333333",NA,NA,"125.00000000",NA,NA,NA,"Bertero ex Spreng.",NA,"R.Liesner (MO)","Madre de Dios",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"366","2015-12-04 06:39:00-02","MO","MOBOT","1373555","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","W. D. Stevens|Nélida Soria|Isabel Basualdo","Stevens 26248","1994","10","17","South America","Paraguay",NA,NA,NA,NA,"Concepción","Estancia Centurión, Potrero Central.","-57.5716667","-22.2758334",NA,NA,"200.00000000",NA,NA,NA,"Bertero ex Spreng.",NA,"W.D. Stevens",NA,NA,NA,NA,NA,NA,NA,NA,NA,"832","6",NA
"367","2008-05-27 22:02:00-03","MO","MOBOT","1396781","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","A.M. Carrión|E. Ramos","Carrión Cuellar 748","1998","11","10","South America","Bolivia",NA,NA,NA,NA,"Santa Cruz","Provincia German Busch. Area natural de manejo integrado y Parque Nacional Otuquis; a 1 km al NE de la casa en un motacusal, sotobosque cubierto de hojarasca. Suelo franco arenoso con materia organica en descomposicion.","-58.46555","-18.965",NA,NA,"80.00000000",NA,NA,NA,"Bertero ex Spreng.",NA,"A. Carrión","Angel Sandoval",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2008-05-27 22:02:00-03","MO","MOBOT","1719789","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Israel G. Vargas C.|et al.","Vargas Caballero 3999","1999","10","3","South America","Bolivia",NA,NA,NA,NA,"Santa Cruz","Parque Nal. Noel Kempff Mercado. Campamento en Lago Caiman; subiendo 2 km al S del campamento, senda que conduce al punto antena de WCS. Bosque seco con Callisthene cf. microphylla, Copaifera sp. y Terminalia sp. Ladera con afloramiento rocoso y de fuerte pendiente.","-60.90861","-13.615",NA,NA,"300.00000000",NA,NA,NA,"Bertero ex Spreng.",NA,"R. Liesner (MO)","Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2008-05-27 22:02:00-03","MO","MOBOT","1719809","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Robin B. Foster","Foster 13397","1993","10","28","South America","Bolivia",NA,NA,NA,NA,"Beni",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bertero ex Spreng.",NA,"M.Kawasaki, 92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2008-05-27 22:02:00-03","MO","MOBOT","1719835","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","M. Toledo G.","Toledo G. 466","1998","11","18","South America","Bolivia",NA,NA,NA,NA,"Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bertero ex Spreng.",NA,"M.Toledo, 95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2008-05-27 22:02:00-03","MO","MOBOT","1719847","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","W.J. Badcock","Badcock 833","1966","9","27","South America","Bolivia",NA,NA,NA,NA,"Santa Cruz","Near Tres Palmas, Santa Cruz",NA,NA,NA,NA,"400.00000000",NA,NA,NA,"Bertero ex Spreng.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2008-05-27 22:02:00-03","MO","MOBOT","1719858","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","D. Bourke-Borrows","Bourke-Borrows 80","1928","10","7","South America","Bolivia",NA,NA,NA,NA,"Santa Cruz","Near Roboré",NA,NA,NA,NA,NA,NA,NA,NA,"Bertero ex Spreng.",NA,"H. N. Moldenke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2010-02-15 13:39:00-02","MO","MOBOT","1723676","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","R. Zabala","Zabala s.n.","1909","6","12","South America","Bolivia",NA,NA,NA,NA,"Beni",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bertero ex Spreng.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2008-05-27 22:02:00-03","MO","MOBOT","1724981","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Elias Meneces","Meneces 890","1979","7","13","South America","Bolivia",NA,NA,NA,NA,NA,"80 cm, DAP., 20 m. de laturg, fuete ligoxxente acenelado, flow lale. Bosque húmedo tropical. Cobija 260 m. ans.",NA,NA,NA,NA,NA,NA,NA,NA,"Bertero ex Spreng.",NA,"R. Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2008-05-27 22:02:00-03","MO","MOBOT","1725310","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Juan Guillermo Ramírez","Ramírez Arango 4490","1993","2","26","South America","Colombia",NA,NA,NA,NA,"Bolívar","Corrgimiento Canteras. Reserva Natural El Garcero. Finca La Floresta, Bh-T/Bs-T.","-74.08333","9",NA,NA,"70.00000000",NA,NA,NA,"Bertero ex Spreng.",NA,"R. Liesner (MO)","Margarita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2008-05-27 22:02:00-03","MO","MOBOT","1727061","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Antony Jardim","Jardim 1120","1994","9","17","South America","Bolivia",NA,NA,NA,NA,"Pando","Cerca Puerto America, bosque alto, humedo con Tabebuia, Hymenaea, Pterocarpus, Didymopanax, Castilla ulei, Pseudolmedia, Chelyocarpus chuco.., Suelos tipo ultisol con mucho hierro.","-67.98333","-11.73333",NA,NA,"180.00000000",NA,NA,NA,"Bertero ex Spreng.",NA,"R. Liesner (MO)","Manuripi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2016-06-06 14:28:00-03","MO","MOBOT","1750646","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","D. De la Quintana|Alfredo F. Fuentes|Vicente Lipa","De la Quintana 319","2002","2","4","South America","Bolivia",NA,NA,NA,NA,"La Paz","Parque Madidi, orilla izquierda del Río Quendeque, al frente de la embocadura del Río Pascual, terraza aluvial, plana. Bosque ribereño en terraza aluvial. Parcela Temporal de Muestreo (0.1 ha) 11.","-67.8269445","-14.97",NA,NA,"350.00000000",NA,NA,NA,"Bertero ex Spreng.",NA,"S. Acha (LPB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-09","1",NA
"378","2011-08-31 13:54:00-03","MO","MOBOT","1763241","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","José Steinbach","Steinbach G. 6428","1924","9","16","South America","Bolivia",NA,NA,NA,NA,"Santa Cruz","Buenavista","-63.75","-17.6",NA,NA,"450.00000000",NA,NA,NA,"Bertero ex Spreng.",NA,NA,"Sara",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"379","2020-04-22 16:47:00-03","MO","MOBOT","1765218","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Carlos E. Cerón","Cerón Martínez 19024","1992","6","6","South America","Ecuador",NA,NA,NA,NA,"Napo","Jatun-Sacha. Cabañas Aliñahui.","-77.6166667","-1.0666667",NA,NA,"400.00000000",NA,NA,NA,"Bertero ex Spreng.",NA,"Lesley Walsingham (K)","Tena",NA,NA,NA,NA,NA,NA,NA,NA,"198","6",NA
"380","2011-05-18 17:03:00-03","MO","MOBOT","1830484","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Walter A. Palacios|N. Jaramillo|Fernando Nicolalde-Morejón","Palacios Cuenca 15625","2002","1","19","South America","Ecuador",NA,NA,NA,NA,"Morona-Santiago","Cordillera de Cutucú. Centro Shuar Uunsuants/Trnaskutuku. Bosque primario con afloramiento de rocas calizas.","-77.9","-2.53333",NA,NA,"650.00000000",NA,NA,NA,"Bertero ex Spreng.",NA,NA,"Morona",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2012-09-12 05:06:00-03","MO","MOBOT","1860495","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Narel Paniagua Zambrana|et al.","Paniagua Zambrana 5026","2002","10","2","South America","Bolivia",NA,NA,NA,NA,"La Paz","Parque Nacional-ANMI Madidi. Arroyo Rududi, sobre el río Tuichi. Bosque amazónico estacional preandino mal drenado. Planicie en terraza, con dominancia de palmas (Iriartea deltoidea, Socratea exhorriza) a 1,5 km del campamento. Parcela Temporal de Muestreo (0.1 ha) 56.","-67.96111","-14.36166",NA,NA,"362.00000000",NA,NA,NA,"Bertero ex Spreng.",NA,"A. Fuentes (LPB)","Abel Iturralde",NA,NA,NA,NA,NA,NA,NA,NA,"02-17","2",NA
"382","2020-08-16 07:52:00-03","MO","MOBOT","1866098","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Héctor Cabrera|Alejandro Araujo M.|M.H. Calzadilla|Fabiola Torrico|Leopoldo Lucia|L. Quetehuari|Justino Navi|Marcelino Villanueva","Cabrera Condarco 130","2002","10","12","South America","Bolivia",NA,NA,NA,NA,"La Paz","Área Natural de Manejo Integrado Madidi. Arroyo Rudidi, sobre el río Tuichi.","-67.8675","-14.3566667",NA,NA,"365.00000000",NA,NA,NA,"Bertero ex Spreng.",NA,"C. Maldonado (LPB)","Abel Iturralde",NA,NA,NA,NA,NA,NA,NA,NA,"02-06","4",NA
"383","2011-08-31 08:32:00-03","MO","MOBOT","1866804","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Manuel J. Macía|et al.","Macía 5529","2001","10","23","South America","Bolivia",NA,NA,NA,NA,"La Paz","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme sin pendiente, próximo al río Tequeje","-68.20027","-13.92472",NA,NA,"470.00000000",NA,NA,NA,"Bertero ex Spreng.",NA,"S. Acha (LPB)","Abel Iturralde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2012-09-12 05:06:00-03","MO","MOBOT","1868334","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Narel Paniagua Zambrana","Paniagua Zambrana 1216","1997","4","24","South America","Bolivia",NA,NA,NA,NA,"La Paz","Parque Nacional y Area Natural de Manejo Integrado Madidi. Laguna Chalalán, entrando 45 min sobre orilla izquierda de río Tuichi. Vegetación borde de laguna, dominada por Ficus spp.,y varias especies de lianas creciendo hacia la laguna.","-67.91666","-14.43333",NA,NA,"450.00000000",NA,NA,NA,"Bertero ex Spreng.",NA,"N. Paniagua","Abel Iturralde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2020-04-13 15:17:00-03","MO","MOBOT","1930727","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","William Farfán R.","Farfán Rios 413","2003","2","10","South America","Ecuador",NA,NA,NA,NA,"Napo","Estación Biológica Jatun Sacha. Lado sur del Río Napo. Bosque muy húmedo tropical.","-77.6","-1.0666667",NA,NA,"400.00000000",NA,NA,NA,"Bertero ex Spreng.",NA,"L. J. Walsingham (K)","Tena",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"386","2012-02-29 14:03:00-03","MO","MOBOT","2384765","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Gabriela Moya|Diego Reyes","Moya 229","2004","2","2","South America","Ecuador",NA,NA,NA,NA,"Sucumbíos","Limoncocha. Comunidad Santa Elena, a 8 Km de la vía principal a Puerto Itaya. Bosque muy húmedo tropical. Bosque intervenido, inundado por aguas blancas. Suelo arcilloso café. Proyecto Etnobotánico del Herbario Nacional, co-financiado por PetroEcuador.","-76.55388","-0.34611",NA,NA,"250.00000000",NA,NA,NA,"Bertero ex Spreng.",NA,NA,"Shushufindi",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"387","2009-10-25 08:46:00-02","MO","MOBOT","2515132","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","L.C. Stutz","Stutz de Ortega 854",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,"Alto Paraná","Centre Forestier du Haut Parana, 12 km al oeste de Ciudad del Este",NA,NA,NA,NA,NA,NA,NA,NA,"Bertero ex Spreng.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2014-05-12 21:37:00-03","MO","MOBOT","2777192","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","S. Báez","Báez 489","1997","6","5","South America","Ecuador",NA,NA,NA,NA,"Pastaza","Canelos,bosques secundarios.","-77.75","-1.56666",NA,NA,"650.00000000",NA,NA,NA,"Bertero ex Spreng.",NA,NA,"Pastaza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2020-07-22 17:08:00-03","MO","MOBOT","2836585","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Vania Torrez|Manuel J. Macía|D. Choque A.|Pilar Garagorri|Pepe Sevillanos|Juan Mamani","Torrez Flores 321","2005","10","17","South America","Bolivia",NA,NA,NA,NA,"La Paz","Parque Nacional Madidi, Azariamas, Rio San Juan. Bosque semideciduo de Yungas subandino xerico con Oxandra espintana y Erythrochiton fallax; fondo de valle. Parcela temporal de muestreo (0,1 ha). Plantas NO alcoholizadas.","-68.6472222","-14.2083333",NA,NA,"798.00000000",NA,NA,NA,"Bertero ex Spreng.",NA,"Sandy Atkins (K), 8/","Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,"05-12","4",NA
"390","2020-09-05 17:21:00-03","MO","MOBOT","2880972","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","L. Cayola|C. Campos|A.S. Poma C.|Remberto Jove|H. Urbano","Cayola Pérez 1981","2005","9","29","South America","Bolivia",NA,NA,NA,NA,"La Paz","Área Natural de Manejo Integrado Madidi, Azariamas, frente al arroyo Jaukantista. Terraza antigua. Plantas NO alcoholizadas.","-68.5277778","-14.235",NA,NA,"656.00000000",NA,NA,NA,"Bertero ex Spreng.",NA,"Sandy Atkins (K), 8/","Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,"05-27","5",NA
"391","2020-07-17 07:54:00-03","MO","MOBOT","2881493","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Alejandro Araujo M.|A. T. Fernández C.|S. Paredes|Dante Chambi","Araujo Murakami 2759","2005","12","8","South America","Bolivia",NA,NA,NA,NA,"La Paz","Parque Nacional Madidi, rio Tuichi, hacienda Tuichi. Bosque andino semideciduo con Anadenanthera colubrina, Trichilia elegans y Acacia loretensis. Con vegetacion ribereña Gynerium sagittatum. Plantas secadas en campo.","-68.5547222","-14.3913889",NA,NA,"717.00000000",NA,NA,NA,"Bertero ex Spreng.",NA,"Sandy Atkins (K), 8/","Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,"05-22","6",NA
"392","2009-07-17 07:39:00-03","MO","MOBOT","2901105","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Émile Hassler","Hassler 12307","1913",NA,NA,"South America","Paraguay",NA,NA,NA,NA,"Paraguarí","in regione lacus Ypacaray",NA,NA,NA,NA,NA,NA,NA,NA,"Bertero ex Spreng.",NA,"Ronald Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2010-04-14 18:01:00-03","MO","MOBOT","2901120","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Thomas Morong","Morong 797","1888",NA,NA,"South America","Paraguay",NA,NA,NA,NA,"Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bertero ex Spreng.",NA,"Ronald Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2012-04-20 08:56:00-03","MO","MOBOT","2901179","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Pedro Jörgensen","Jörgensen 2475","1918","1",NA,"South America","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bertero ex Spreng.",NA,"Ronald Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"395","2008-05-27 22:02:00-03","MO","MOBOT","2901562","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Ricardo de Lemos Fróes","Fróes 11695","1940","1",NA,"South America","Brazil",NA,NA,NA,NA,"Maranhão","Island of São Luiz. Anil",NA,NA,NA,NA,NA,NA,NA,NA,"Bertero ex Spreng.",NA,"H.N. Moldenke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2012-05-15 15:41:00-03","MO","MOBOT","2901628","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Jim Conrad|Werner Dietrich","Conrad 2304","1974","1","17","South America","Paraguay",NA,NA,NA,NA,"Central","Along the shore of Lake Ypacarai at Areguá.",NA,NA,NA,NA,NA,NA,NA,NA,"Bertero ex Spreng.",NA,"Ronald Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2008-05-27 22:02:00-03","MO","MOBOT","2901818","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Keiichi Mizoguchi","Mizoguchi 2430","1980","11","7","South America","Brazil",NA,NA,NA,NA,NA,"Estado de Mato Grosso do Sul; cidade Corumba",NA,NA,NA,NA,"500.00000000",NA,NA,NA,"Bertero ex Spreng.",NA,"Ronald Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2010-01-17 19:33:00-02","MO","MOBOT","2902070","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Ute Lachner","Lachner 48","1981",NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,"Taruma, Taroma, Dept. San Ignacio de Velasco San Juan de Lomerio",NA,NA,NA,NA,NA,NA,NA,NA,"Bertero ex Spreng.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2012-10-19 13:00:00-03","MO","MOBOT","2902197","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","T. Centurión|R.C. Quevedo","Centurión 1200","1990","10","26","South America","Bolivia",NA,NA,NA,NA,"Santa Cruz","Quebrada Callejas, a 3km al No de Cotoca.","-63","-17.7333333",NA,NA,"375.00000000",NA,NA,NA,"Bertero ex Spreng.",NA,"Ronald Liesner","Andrés Ibáñez",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"400","2009-08-25 17:40:00-03","MO","MOBOT","2902271","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Luciano Bernardi","Bernardi 20421","1980",NA,NA,"South America","Paraguay",NA,NA,NA,NA,"Alto Paraguay","Ad domus rusticam, basi Cerro Pedrera, Riacho Navileque, 50-60km N. Fuerte Olimpo",NA,NA,NA,NA,NA,NA,NA,NA,"Bertero ex Spreng.",NA,"R.L. Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2011-02-23 15:13:00-03","MO","MOBOT","2902438","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","George S. Bunting|Luis Chacón Q.","Bunting 5048","1977","4","24","South America","Venezuela",NA,NA,NA,NA,"Trujillo","carretera Agua Viva-Sabana de Mendoza, a lo largo de la carretera, 11km al sur-oeste de Agua Viva, en zona de temporada seca marcada.",NA,NA,NA,NA,NA,NA,NA,NA,"Bertero ex Spreng.",NA,"Ronald Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2008-05-27 22:02:00-03","MO","MOBOT","2902596","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Julian A. Steyermark|Gerrit Davidse|Alexander Stoddart","Steyermark 123027","1980","6","1","South America","Venezuela",NA,NA,NA,NA,"Zulia","Distrito Mara; forested river bank along Río Guasare (southside), 8km (by air) north of Corpozulia Campamento Carichuano, east of El Carbon Estación Hidrometeorologica (M.O.P.)","-72.25833","11.075",NA,NA,"120.00000000",NA,NA,NA,"Bertero ex Spreng.",NA,"Ronald Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2008-05-27 22:02:00-03","MO","MOBOT","2902669","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Pérez","Perez 7105","1965",NA,NA,"South America","Colombia",NA,NA,NA,NA,"Caldas","carretera de penetración al río La Miel, hacia San Miguel.",NA,NA,NA,NA,NA,NA,NA,NA,"Bertero ex Spreng.",NA,"A.Fdz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2020-09-04 04:40:00-03","MO","MOBOT","2902712","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Herbert H. Smith","Smith 1936","1898",NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45.72000000",NA,NA,NA,"Bertero ex Spreng.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2009-08-25 17:40:00-03","MO","MOBOT","2902910","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Luciano Bernardi","Bernardi 20188","1980",NA,NA,"South America","Paraguay",NA,NA,NA,NA,"Concepción","Ad domus in Estancia circa Paso Barreto",NA,NA,NA,NA,NA,NA,NA,NA,"Bertero ex Spreng.",NA,"R.L. Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
