"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","locality","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","infraspecificEpithet","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","sex"
"404","2008-05-27 22:02:00-03","MO","MOBOT","310060","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","schomburgkii","Eugenia schomburgkii",NA,"Camilo Díaz S.|et al.","Díaz Santibáñez 512","1978","9","4","South America","Peru",NA,NA,NA,NA,"Quebrada Motahuayo, near Huanta, a 25 minutos de la boca, márgen derecha, monte semi-destruido.",NA,NA,"Benth.","Ronald L. Liesner","Loreto",NA,NA,NA,"Maynas","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98","5",NA
"405","2017-05-24 14:00:00-03","MO","MOBOT","310088","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","schomburgkii","Eugenia schomburgkii",NA,"Hermes Cuadros V.","Cuadros Villalobos 2432","1985","11","17","South America","Colombia",NA,NA,NA,NA,"vía Mingueo- San Antonio. Alt. 300 m.",NA,NA,"Benth.",NA,"La Guajira","-73.43028","11.16278",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-10","5",NA
"406","2008-05-27 22:02:00-03","MO","MOBOT","310240","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","schomburgkii","Eugenia schomburgkii",NA,"Camilo Díaz S.|et al.","Díaz Santibáñez 1064","1979","5","16","South America","Peru",NA,NA,NA,NA,"Mishana, Río Nanay halfway between Iquitos and Santa ]Maria de Nanay. Terreno bajo, tierra arcillosa.",NA,NA,"Benth.","R.L. Liesner","Loreto","-73.5","-3.83333",NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"125","4",NA
"407","2011-06-08 11:54:00-03","MO","MOBOT","3188288","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","schomburgkii","Eugenia schomburgkii",NA,"José Schunke V.","Schunke Vigo 2601","1968","8","9","South America","Peru",NA,NA,NA,NA,"Bosque Nacional de Iparia: Región de bosque seco tropical (sensu Tosi, 1960) a lo largo del Río Ucayalo cerca del pueblo de Iparia (unos 80 km. arriba de la confluencia con el Río Pachitea). En bosque alto en la trocha a Tabacoa, al oeste de Iparía. Altura sobre nivel del 250-300 m.",NA,NA,"Benth.","Ronald Liesner","Loreto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2009-07-20 21:23:00-03","MO","MOBOT","3197210","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","schomburgkii","Eugenia schomburgkii",NA,"Bassett Maguire","Maguire 24063","1944","7","4","South America","Suriname",NA,NA,NA,NA,"Along river banks from Campo Dungeoman to Toekoemoetoe Creek.",NA,NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2011-02-07 11:27:00-02","MO","MOBOT","3197344","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","schomburgkii","Eugenia schomburgkii",NA,"H.E. Rombouts","Rombouts 789","1948",NA,NA,"South America","Suriname",NA,NA,NA,NA,"Litanie R.",NA,NA,"Benth.","J. Amshoff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2015-11-16 20:51:00-02","MO","MOBOT","3197506","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","schomburgkii","Eugenia schomburgkii",NA,"D.C. Geyskes","Geyskes 125","1941",NA,NA,"South America","Suriname",NA,NA,NA,NA,"Nickerie R., Nannicreek.",NA,NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2009-08-22 06:53:00-03","MO","MOBOT","3198377","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","schomburgkii","Eugenia schomburgkii",NA,"Manuel Rimachi Y.","Rimachi Y. 2780","1977","2","9","South America","Peru",NA,NA,NA,NA,"Dtto. Iquitos, Río Nanay, Carretera de Santa Rita above Bellavista.",NA,NA,"Benth.",NA,"Loreto",NA,NA,NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2011-05-18 16:37:00-03","MO","MOBOT","3198651","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","schomburgkii","Eugenia schomburgkii",NA,"Nelson A. Rosa|M.R. dos Santos","Rosa 1919","1977",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Alto Tapajós margem esquerda do R. Cururu, inundade, rio de água escura.",NA,NA,"Benth.","N.A. Rosa","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2009-06-28 10:40:00-03","MO","MOBOT","3198927","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","schomburgkii","Eugenia schomburgkii",NA,"Sidney T. McDaniel","McDaniel 15394","1971","7","25","South America","Brazil",NA,NA,NA,NA,"Guara below mouth of Rio Jurua, low innudated lake margin forest.",NA,NA,"Benth.","J. Wurdack","Amazonas",NA,NA,NA,NA,"30.48000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2008-05-27 22:02:00-03","MO","MOBOT","3199272","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","schomburgkii","Eugenia schomburgkii",NA,"Boris A. Krukoff","Krukoff 4540","1933","5","22","South America","Brazil",NA,NA,NA,NA,"On varzea land. Paranagua (municipality Teffe).",NA,NA,"Benth.","Amshoff","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2013-10-05 06:35:00-03","MO","MOBOT","3199861","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","schomburgkii","Eugenia schomburgkii",NA,"Julian A. Steyermark|Ronald L. Liesner|Ángel C. González","Steyermark 119964","1979","11","11","South America","Venezuela",NA,NA,NA,NA,"Forested ridge top of Cerro Azul. Cloud forest bordering pasture, along steep slopes leading to Cerro Azul, at Cerro Las Minas, 18 km southeast of Santa Ana.",NA,NA,"Benth.","Ronald Liesner","Táchira","-72.21666","7.6",NA,NA,"1200.00000000","1380.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2008-05-27 22:02:00-03","MO","MOBOT","3199957","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","schomburgkii","Eugenia schomburgkii",NA,"Ricardo de Lemos Fróes","Fróes 1872","1932","9","8","South America","Brazil",NA,NA,NA,NA,"In open field, low land. Campo do Cusins.",NA,NA,"Benth.","G.J.H. Amshoff","Maranhão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2016-03-25 06:58:00-03","MO","MOBOT","3200131","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","schomburgkii","Eugenia schomburgkii",NA,"Christopher Davidson|Josephine Jones","Davidson 9732","1979","12","8","South America","Peru",NA,NA,NA,NA,"Lower Rio Momón, tributary of Rio Nanay, near Iquitos. Lowland primary rainforest along the riverbank.",NA,NA,"Benth.","Ronald Liesner","Loreto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"418","2013-02-06 09:48:00-02","MO","MOBOT","3370590","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","schomburgkii","Eugenia schomburgkii",NA,"Sidney T. McDaniel|Manuel Rimachi Y.","McDaniel 17032","1973","3","13","South America","Peru",NA,NA,NA,NA,"Morona Cocha near Iquitos, innundated marginal disturbed scrub.",NA,NA,"Benth.",NA,"Loreto",NA,NA,NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"419","2020-08-31 09:07:39-03","INPA","INPA","72631","S","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"Mota, CDA da","2733","1977","11","22","Southern America","Brasil",NA,NA,NA,"INPA0072631","Limoeiro, Rio Japurá.","Dicotyledon Com-Clade","Myrtales","DC.","Sobral, MEG","Amazonas","-66.5988998413086","-1.82611000537872","INPA0072631 INPA0072631_e INPA0072631_e1","Japurá",NA,NA,"445353","auto",NA,NA,"1985","08",NA,NA,NA,NA,NA,NA,NA,NA
"420","2020-08-31 09:07:39-03","INPA","INPA","153355","S","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"Ferreira, CAC","8700","1987","03","26","Southern America","Brasil",NA,NA,NA,"INPA0153355","BR 429, 85 km da sede do Municipio, BR-429, margem direita, 85 km da sede do município, a 3 km da BR-429.","Dicotyledon Com-Clade","Myrtales","DC.","Kawasaki, ML","Rondônia","-67.116667","-12.25","INPA0153355 INPA0153355_e INPA0153355_e1 INPA0153355_nd","Costa Marques",NA,NA,NA,NA,"-67.116667","-12.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2021-01-10 20:46:58-03","INPA","INPA","280859","S","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"Machado, CC","393","2017","06","25","Southern America","Brasil",NA,NA,NA,"INPA0280859","RDS Piagaçu-Purus, Comunidade Cuiuanã, beira do lago Matias Mirim","Dicotyledon Com-Clade","Myrtales","DC.","Sobral, MEG","Amazonas","-62.225253","-4.437117",NA,"Beruri","9","9",NA,NA,"-62.225253","-4.437117","2017","09",NA,NA,NA,NA,NA,NA,NA,NA
"422","2020-08-31 09:07:39-03","INPA","INPA","189534","S","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"Acevedo-Rodríguez, P","8450","1996","08","17","Southern America","Brasil",NA,NA,NA,"INPA0189534","Rio Preto (tributary of Rio Negro), collecting done from boat up to 8 km N along Rio Preto (165 km from Barcelos)","Dicotyledon Com-Clade","Myrtales","DC.","Holst, BK","Amazonas","-65.383333","-0.2","INPA0189534 INPA0189534_e INPA0189534_e1 INPA0189534_nd","Barcelos","100","100",NA,NA,"-65.383333","-0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2020-08-31 09:07:39-03","INPA","INPA","46404","S","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"Campbell, DG","P22444","1974","06","02","Southern America","Brasil",NA,NA,NA,"INPA0046404","Rio Trombetas, Cachoeira Porteira, Rio Trombetas, 1km south of Cachoeira Porteira.","Dicotyledon Com-Clade","Myrtales","DC.","Souza, MAD de","Pará","-57.333333","-1.149444","INPA0046404 INPA0046404_e INPA0046404_nd",NA,NA,NA,NA,NA,"-57.333333","-1.149444","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2020-08-31 09:07:39-03","INPA","INPA","72453","S","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"Mota, CDA da","2535","1977","10","31","Southern America","Brasil",NA,NA,NA,"INPA0072453","Rio Maraã, no rio Japurá, Rio Maraã, afluente rio Japurá. Mata de igapó.","Dicotyledon Com-Clade","Myrtales","DC.","Sobral, MEG; Souza, MAD de","Amazonas","-65.5811004638672","-1.85610997676849","INPA0072453 INPA0072453_e","Maraã",NA,NA,"297241","auto",NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2020-08-31 09:07:39-03","INPA","INPA","95118","S","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"Anderson, WR","12080","1978","02","19","Southern America","Bolivia",NA,NA,NA,"INPA0095118","Guayaramerín, Arroyo just N of Guayaramerin, flooded by backed-up water of Rio Mamoré ca. 0.3 km to the east","Dicotyledon Com-Clade","Myrtales","DC.","Holst, BK","Beni","-63.769326","-10.979438","INPA0095118 INPA0095118_e INPA0095118_nd","Guyaramerin",NA,NA,NA,NA,"-63.769326","-10.979438","1988",NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2020-08-31 09:07:39-03","INPA","INPA","235968","S","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"Zappi, DC","2949","2010","08","28","Southern America","Brasil",NA,NA,NA,"INPA0235968","Reserva Popular Xixuaú-Xipariná, Paranã da Bianca, atrás da casa do Cris.","Dicotyledon Com-Clade","Myrtales","DC.","Sobral, MEG","Roraima","-61.9316","-1.350603","INPA0235968 INPA0235968_e INPA0235968_nd","Rorainópolis","33","33",NA,NA,"-61.9316","-1.350603","2013","09",NA,NA,NA,NA,NA,NA,NA,NA
"427","2020-08-31 09:07:39-03","INPA","INPA","162202","S","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"Ferreira, CAC","10124A","1991","08","23","Southern America","Brasil",NA,NA,NA,"INPA0162202","RESEX Chico Mendes, Reserva Extrativista Chico Mendes, ramal para o Seringal Porongaba, colocação Santo Antônio a 30 km de Brasiléia. Mata de terra firme, solo argilo-arenoso.","Dicotyledon Com-Clade","Myrtales","DC.","Sobral, MEG; Souza, MAD de","Acre","-68.801","-10.55","INPA0162202 INPA0162202_e","Brasiléia",NA,NA,NA,NA,"-68.801","-10.55","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2020-08-31 09:07:39-03","INPA","INPA","279512","S","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"Bigio, NC","1658","2015","06","01","Southern America","Brasil",NA,NA,NA,"INPA0279512","Tabajara, Rio Machado.","Dicotyledon Com-Clade","Myrtales","DC.","Sobral, MEG","Rondônia","-62.051083","-8.932111",NA,"Machadinho do Oeste",NA,NA,NA,NA,"-62.051083","-8.932111","2019","09",NA,NA,NA,NA,NA,NA,NA,NA
"429","2021-01-10 20:46:58-03","INPA","INPA","280881","S","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"Machado, CC","468","2017","07","11","Southern America","Brasil",NA,NA,NA,"INPA0280881","RDS Piagaçu-Purus, Comunidade Itapuru, igarapé beira do laguinho","Dicotyledon Com-Clade","Myrtales","DC.","Sobral, MEG","Amazonas","-62.3261","-4.467919",NA,"Beruri",NA,NA,NA,NA,"-62.3261","-4.467919","2017","09",NA,NA,NA,NA,NA,NA,NA,NA
"430","2020-08-31 09:07:39-03","INPA","INPA","134452","S","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"Silva, MFF da","391","1979","12","17","Southern America","Brasil",NA,NA,NA,"INPA0134452","UHE Tucuruí, Margem esquerda do rio Tocantins, montante das obras da U.H.T., mais ou menos 20min. de voadeira do Poro da Castanha","Dicotyledon Com-Clade","Myrtales","DC.","Sobral, MEG; Souza, MAD de","Pará","-49.6","-3.8","INPA0134452 INPA0134452_e","Tucuruí",NA,NA,NA,NA,"-49.6","-3.8","2015","09",NA,NA,NA,NA,NA,NA,NA,NA
"431","2020-08-31 09:07:39-03","INPA","INPA","212974","S","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"Souza, SAM de","399","1986","10","19","Southern America","Brasil",NA,NA,NA,"INPA0212974","Ilha do Piracuí, Rio Xingu. Picada da Topografia no largo do murici, à margem esquerda subindo o rio. Mata aberta com cipó e palmeira, solo areno-argiloso. Várzea.","Dicotyledon Com-Clade","Myrtales","DC.","Ramos, JF","Pará","-52","-3.2","INPA0212974 INPA0212974_e INPA0212974_e1","Altamira",NA,NA,NA,NA,"-52","-3.2","2003","07","18",NA,NA,NA,NA,NA,NA,NA
"432","2020-08-31 09:07:39-03","INPA","INPA","203341","S","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"Souza, MAD de","948","2000","05","14","Southern America","Brasil",NA,NA,NA,"INPA0203341","Estação Ecológica de Mamirauá., Reserva de Desenvolvimento Sustentável de Mamirauá","Dicotyledon Com-Clade","Myrtales","DC.","Sobral, MEG; Souza, MAD de","Amazonas","-64.833333","-3.033333","INPA0203341 INPA0203341_e","Alvarães",NA,NA,NA,NA,"-64.833333","-3.033333","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2020-08-31 09:07:39-03","INPA","INPA","186656","S","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"Oliveira, AA de","2659","1995","07","05","Southern America","Brasil",NA,NA,NA,"INPA0186656","Boca do Jauaperi, Boca do Jauaperi","Dicotyledon Com-Clade","Myrtales","DC.","Holst, BK","Amazonas","-61.6","-1.45","INPA0186656 INPA0186656_e INPA0186656_nd",NA,NA,NA,NA,NA,"-61.6","-1.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2020-08-31 09:07:39-03","INPA","INPA","111897","S","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"Teixeira, LOA","1558","1983","02","17","Southern America","Brasil",NA,NA,NA,"INPA0111897","BR 364, km 295, Estrada Porto Velho-Cuiabá, BR 364, km 295, Jarú, estrada vicinal alimentadora, linha 632 a 2 km da BR, margem direita. Mata de terra firme, com afloramento de rochas.","Dicotyledon Com-Clade","Myrtales","DC.","Sobral, MEG; Souza, MAD de","Rondônia","-62.35","-10.65","INPA0111897 INPA0111897_e",NA,NA,NA,NA,NA,"-62.35","-10.65","2016","08",NA,NA,NA,NA,NA,NA,NA,NA
"435","2020-08-31 09:07:39-03","INPA","INPA","115136","S","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"Santos, JL dos","1060","1988","10","04","Southern America","Brasil",NA,NA,NA,"INPA0115136","BR364, km 478, Reserva Ecológica do INPA., Reserva de Pesquisa Ecológica do INPA, BR 364","Dicotyledon Com-Clade","Myrtales","DC.","Sobral, MEG; Souza, MAD de","Rondônia","-62.3","-10.7","INPA0115136 INPA0115136_e","Ouro Preto do Oeste",NA,NA,NA,NA,"-62.3","-10.7","2015","07",NA,NA,NA,NA,NA,NA,NA,NA
"436","2020-08-31 09:07:39-03","INPA","INPA","116656","S","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"Daly, DC","656","1980","10","17","Southern America","Brasil",NA,NA,NA,"INPA0116656","Aging capoeira with Orbignya palm by little-used dirt road. Between Viana & Banderante, back road from Viana to Pinheiro.","Dicotyledon Com-Clade","Myrtales","DC.","Sobral, MEG; Souza, MAD de","Maranhão","-45.166667","-3","INPA0116656 INPA0116656_e INPA0116656_e1",NA,NA,NA,NA,NA,"-45.166667","-3","2016","08",NA,NA,NA,NA,NA,NA,NA,NA
"437","2020-08-31 09:07:39-03","INPA","INPA","118148","S","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"Steward, WC","519","1978","01","22","Southern America","Brasil",NA,NA,NA,"INPA0118148","Rio Negro, Ilha Providência., Rio Negro, near Ilha Provedencia. Low forest on white snd. Varzea.","Dicotyledon Com-Clade","Myrtales","DC.","Sobral, MEG; Souza, MAD de","Amazonas","-64.003826","-0.299376","INPA0118148 INPA0118148_e INPA0118148_ni","Barcelos",NA,NA,NA,NA,"-64.003826","-0.299376","2019","04",NA,NA,NA,NA,NA,NA,NA,NA
"438","2020-08-31 09:07:39-03","INPA","INPA","131145","S","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"Rosa, NA","4426","1982","06","27","Southern America","Brasil",NA,NA,NA,"INPA0131145","Ariramba, Região do Ariramba, quadrícula SA-22-VB.","Dicotyledon Com-Clade","Myrtales","DC.","Sobral, MEG; Souza, MAD de","Amapá","-52.431858",NA,"INPA0131145 INPA0131145_e",NA,NA,NA,NA,NA,"-52.431858",NA,"2016","08",NA,NA,NA,NA,NA,NA,NA,NA
"439","2020-08-31 09:07:39-03","INPA","INPA","136090","S","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"Rosa, NA","3640","1980","04","25","Southern America","Brasil",NA,NA,NA,"INPA0136090","Joanes, Marajó, Salvaterra, Joanes.","Dicotyledon Com-Clade","Myrtales","DC.","Rosa, NA","Pará","-48.512315","-0.875396","INPA0136090 INPA0136090_e","Salvaterra",NA,NA,NA,NA,"-48.512315","-0.875396","1980",NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2020-08-31 09:07:39-03","INPA","INPA","136725","S","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"Lisbôa, PLB","1482","1980","02","07","Southern America","Brasil",NA,NA,NA,"INPA0136725","Rio Tocantins, Murú","Dicotyledon Com-Clade","Myrtales","DC.","Sobral, MEG","Pará","-49.6725","-3.76611","INPA0136725 INPA0136725_e","Tucuruí",NA,NA,NA,NA,"-49.6725","-3.76611","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2020-08-31 09:07:39-03","INPA","INPA","146839","S","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"Henderson, AJ","469","1985","05","15","Southern America","Brasil",NA,NA,NA,"INPA0146839","Rio Madeira, Lago do Purusinho, 1.5 hrs N Humaitá, Right bank of Rio Madeira, Lago do Purusinho, 11/2 hours north from Humaitá. Mata do Igapó.","Dicotyledon Com-Clade","Myrtales","DC.","Holst, BK","Amazonas","-62.833333","-7.333333","INPA0146839 INPA0146839_e INPA0146839_nd INPA0146839_num","Humaitá",NA,NA,NA,NA,"-62.833333","-7.333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2020-08-31 09:07:39-03","INPA","INPA","148792","S","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"Pires, MJ","510","1985","08","01","Southern America","Brasil",NA,NA,NA,"INPA0148792","Monte Dourado, Mte. Dourado, área 14","Dicotyledon Com-Clade","Myrtales","DC.",NA,"Pará","-52.539719","-0.867855","INPA0148792 INPA0148792_e","Almeirim",NA,NA,NA,NA,"-52.539719","-0.867855",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2020-08-31 09:07:39-03","INPA","INPA","151851","S","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"Thomas, WW","5425","1986","07","09","Southern America","Brasil",NA,NA,NA,"INPA0151851","Repressa de Balbina along Rio Uatumã: 0-1 hour S of confluence with Rio Pitinga","Dicotyledon Com-Clade","Myrtales","DC.","Holst, BK","Amazonas","-59.8","-1.583333","INPA0151851 INPA0151851_e INPA0151851_e1","Presidente Figueiredo",NA,NA,NA,NA,"-59.8","-1.583333","1994",NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2020-08-31 09:07:39-03","INPA","INPA","151861","S","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"Thomas, WW","5435","1986","07","09","Southern America","Brasil",NA,NA,NA,"INPA0151861","Represa de Balbina along Rio Uatumã: 0-1 hour S of confluence with rio Pitanga.","Dicotyledon Com-Clade","Myrtales","DC.","Holst, BK","Amazonas","-59.8","-1.583333","INPA0151861 INPA0151861_e INPA0151861_e1 INPA0151861_nd","Presidente Figueiredo",NA,NA,NA,NA,"-59.8","-1.583333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2021-01-10 20:46:58-03","INPA","INPA","154261","S","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"Zarucchi, JL","3006","1983","07","13","Southern America","Brasil",NA,NA,NA,"INPA0154261","Basin of Rio Maués, along Rio Parauari above mouth of Rio Amanã","Dicotyledon Com-Clade","Myrtales","DC.","Holst, BK","Amazonas","-57.983333","-4.583333","INPA0154261 INPA0154261_e INPA0154261_e1 INPA0154261_e2","Maués",NA,NA,NA,NA,"-57.983333","-4.583333","1988",NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2020-08-31 09:07:39-03","INPA","INPA","162472","S","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"Carlos, A","64","1991","06","21","Southern America","Brasil",NA,NA,NA,"INPA0162472","Tarumã/Tarumãzinho, Tarumã/Tarumãzinho","Dicotyledon Com-Clade","Myrtales","DC.","Sobral, MEG; Souza, MAD de","Amazonas","-60.033333","-3.5","INPA0162472_e INPA0162472_nd",NA,NA,NA,NA,NA,"-60.033333","-3.5","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2020-08-31 09:07:39-03","INPA","INPA","159796","S","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"Macêdo, M","1905","1988","05","24","Southern America","Brasil",NA,NA,NA,"INPA0159796","Apiacás, Margem direita do rio Apiacás, próximo a segunda cachoeira Juará.","Dicotyledon Com-Clade","Myrtales","DC.","Santos, JL dos","Mato Grosso","-57.9","-10.7","INPA0159796 INPA0159796_e","Joara",NA,NA,NA,NA,"-57.9","-10.7","1989","02",NA,NA,NA,NA,NA,NA,NA,NA
"448","2020-08-31 09:07:39-03","INPA","INPA","167243","S","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"Milliken, W","12","1987","03","23","Southern America","Brasil",NA,NA,NA,"INPA0167243","Sema Ecological Reserve, Ilha de Maracá, Furo de Santa Rosa, close to subcamp 'Igarapé Pedra Sentada'","Dicotyledon Com-Clade","Myrtales","DC.","Sobral, MEG; Souza, MAD de","Roraima","-61.716667","3.5","INPA0167243_e",NA,NA,NA,NA,NA,"-61.716667","3.5","2016","08",NA,NA,NA,NA,NA,NA,NA,NA
"449","2020-08-31 09:07:39-03","INPA","INPA","168738","S","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"Ziburski","88/23","1988","05","11","Southern America","Brasil",NA,NA,NA,"INPA0168738","Tarumãzinho, Tarumã MIrim, Igarapé. 1 km acima da boca no Rio Negro. Igapó.","Dicotyledon Com-Clade","Myrtales","DC.","Souza, MAD de","Amazonas","-60.2","-2.966667","INPA0168738 INPA0168738_1 INPA0168738_1e INPA0168738_e INPA0168738_nd","Manaus",NA,NA,NA,NA,"-60.2","-2.966667","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2020-08-31 09:07:39-03","INPA","INPA","172077","S","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"Jansen-Jacobs, MJ","1947","1989","10","03","Southern America","Guyana",NA,NA,NA,"INPA0172077","Gunn's, Essequibo River. Forest along river","Dicotyledon Com-Clade","Myrtales","DC.","Holst, BK; Nic Lughadha, EM",NA,"-58.633333","1.65","INPA0172077_e",NA,"240","240",NA,NA,"-58.633333","1.65","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2020-08-31 09:07:39-03","INPA","INPA","181446","S","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"Mori, SA","21739","1991","07","16","Southern America","Brasil",NA,NA,NA,"INPA0181446","Rio Solimões. Lago Janauacá.","Dicotyledon Com-Clade","Myrtales","DC.","Sobral, MEG","Amazonas","-60.283333","-3.466667","INPA0181446 INPA0181446_e",NA,NA,NA,NA,NA,"-60.283333","-3.466667","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA
