"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","occurrenceRemarks","phylum","order","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","infraspecificEpithet","typeStatus"
"440","2020-01-21 16:15:09-03","USP","SPF","44425","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","Zappi, DC","1987","06",NA,"Zappi, DC","CFSC9871","1986","09","02","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Serra do CipóKm 127 ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro","-43.714207","-19.168852","-43.714207","-19.168852","SPF00044425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2020-01-21 16:15:09-03","USP","SPF","63276","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","Lohmann, LG","1993","04",NA,"Kameyama, C","CFSC10502","1987","09","09","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Serra do CipóSerra da BandeirinhaMatas e campo rupestre próximos à casa do IBDF","-43.714207","-19.168852","-43.714207","-19.168852","SPF00063276",NA,NA,NA,NA,NA,"1200","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2020-01-21 16:15:09-03","USP","SPF","78817","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","Lohmann, LG","1993","07",NA,"Lohmann, LG","CFSC13082","1993","05","02","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Serra do CipóAlto do Palácio, brejo próximo ao brejo próximo à estátua do Velho Juca","-43.714207","-19.168852","-43.714207","-19.168852","SPF00078817",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2020-01-21 16:15:09-03","USP","SPF","79457","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","Lohmann, LG","1993","07",NA,"Lohmann, LG","CFSC13081","1993","05","02","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Serra do CipóAlto do Palácio, brejo próximo ao brejo próximo à estátua do Velho Juca","-43.714207","-19.168852","-43.714207","-19.168852","SPF00079457",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2020-01-21 16:15:09-03","USP","SPF","94303","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","Lohmann, LG",NA,NA,NA,"Martens, LA","653","1994","08","17","Brasil","Minas Gerais","Brumadinho","Serra da Calçada, Retiro das Pedras","-44.216666","-20.133333","-44.216666","-20.133333","SPF00094303",NA,NA,NA,NA,NA,"1400","1400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2021-03-15 18:26:00-03","USP","SPF","194996","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","Almeida, RF","2010","03",NA,"Assis, AM","948","2003","07","16","Brasil","Espírito Santo","Santa Teresa","Serra do Gelo: margens do rio Santa Maria Rio Doce.","-40.6002998352051","-19.9356002807617",NA,NA,"SPF00194996",NA,"Árvore, 6 m alt., Flores amarelas, frutos secos. Indivíduo isolado, beira da estrada. Expedição científica Comitê Bacia do Rio Santa Maria Rio Doce.",NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA
"446","2020-01-21 16:15:09-03","USP","SPF","189194","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","Lohmann, LG","2008",NA,NA,"Hatschbach, G","61589","1995","01","17","Brasil","Espírito Santo","Venda Nova do Imigrante","Mata FriaMata pluvial.","-41.1347007751465","-20.3397006988525",NA,NA,"SPF00189194",NA,NA,NA,NA,NA,NA,NA,NA,"15909","auto",NA,NA,NA,NA,NA,NA,NA
"447","2020-01-21 16:15:09-03","USP","SPF","103127","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","Lohmann, LG","1995","01",NA,"Salimena-Pires, FRG","s.n.","1994","09","08","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Cachoeira dos Macacos.","-43.793098449707","-21.8425006866455",NA,NA,"SPF00103127",NA,NA,NA,NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA
"448","2021-03-15 18:26:00-03","USP","SPF","192394","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","Almeida, RF","2009",NA,NA,"Forzza, RC","3665","2004","11","23","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Proximidades da lanchonete","-43.793098449707","-21.8425006866455",NA,NA,"SPF00192394",NA,"Arvoreta monopodial, folhas discoores, frutos castanhos, velhos.",NA,NA,NA,"1352","1352",NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA
"449","2021-03-15 18:26:00-03","USP","SPF","109864","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","Lohmann, LG","2008",NA,NA,"Lohmann, LG","43","1995","09","03","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Serra do CipóAo longo da Rodovia Belo Horizonte - Conceição do Mato Dentro Mata ciliar, atrás da estátua do Velho Juca","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00109864",NA,"Arvore 4.5m alt. Flores amarelas, gineceu e anroceu alvos.",NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"450","2020-01-21 16:15:09-03","USP","SPF","109862","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","Lohmann, LG","2007",NA,NA,"Lohmann, LG","45","1995","09","03","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Serra do Cipó, ao longo da rodovia Belo Horizonte-Conceição Mato Dentro.","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00109862",NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"451","2020-01-21 16:15:09-03","USP","SPF","109645","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","Lohmann, LG","2008",NA,NA,"Lohmann, LG","46","1995","09","03","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Serra do Cipó, ao longo da rodovia Belo Horizonte-Conceição Mato DentroBrejo próximo a estátua do Velho Juca","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00109645",NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"452","2020-01-21 16:15:09-03","USP","SPF","146380","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","Lohmann, LG","2007",NA,NA,"Ferreira, RGM","1","2000","10","28","Brasil","São Paulo","Bertioga","Restinga da Praia da Petrobrás","-46.138599395752","-23.8544006347656",NA,NA,"SPF00146380",NA,NA,NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA
"453","2021-03-15 18:26:00-03","USP","SPF","189107","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","Lohmann, LG","2008",NA,NA,"Souza, VC","8903","1995","08","19","Brasil","São Paulo","Bom Sucesso de Itararé","Descida da Serra entre a Pedreira Cobastalco e Bom Sucesso de Itararé","-49.1399993896484","-24.3099994659424",NA,NA,"SPF00189107",NA,"Árvore, 10 m alt.; cálice castanho, corla amarela.",NA,NA,NA,NA,NA,NA,"14955","auto",NA,NA,NA,NA,NA,NA,NA
"454","2020-01-21 16:15:09-03","USP","SPF","178587","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","Lohmann, LG","2007",NA,NA,"Zagatto, O","s.n.","1939","08","25","Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,"SPF00178587",NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"455","2021-03-15 18:26:00-03","USP","SPF","128293","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","Lohmann, LG","2007",NA,NA,"Grotta, AS","s.n.","1967","04","18","Brasil","São Paulo","Campinas","Instituto Agronômico","-47.060001373291","-22.8999996185303",NA,NA,"SPF00128293",NA,"Flores amarelas",NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"456","2021-03-15 18:26:00-03","USP","SPF","96668","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","Lohmann, LG","2008",NA,NA,"Tamashiro, JY","543","1994","08","17","Brasil","São Paulo","São Bento do Sapucaí","Morro do Baú.","-45.7299995422363","-22.6800003051758",NA,NA,"SPF00096668",NA,"Árvore de 5m. Flores amarelas.",NA,NA,NA,NA,NA,NA,"18089","auto",NA,NA,NA,NA,NA,NA,NA
"457","2020-01-21 16:15:09-03","USP","SPF","166928","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","Lohmann, LG","2007",NA,NA,"Panizza, S","s.n.","1974","08","28","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,"SPF00166928",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"458","2020-03-10 21:22:28-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","Carniello, MA","2007","10","18","Carniello, MA; Santos-Silva, R; Mello, AR","1462","2007","10","18","Brasil","Mato Grosso","Curvelândia","Fazenda Mata Bela, Soroteca",NA,NA,NA,NA,NA,NA,NA,"Magnoliidae","Lamiales","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2014-04-04 18:26:47-03","PNFM","IRAI","440","S","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith","Cordeiro, J.; Lozano, E.D.","2009","01","01","Bez-Batti, E.C.","015","2008","09","02","Brasil","Paraná","Pinhais","Mata ciliar (Rio Canguiri), Parque Newton Freire Maia","-49.118639","-25.37975","-49.118639","-25.37975","IRAI00000440",NA,"Árvore, aproximadamente 5 m","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2019-10-07 09:15:37-03","UEFS","HUEFS","115357","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","M.M.Silva-Castro","2007","10",NA,"Queiroz, L.P.de","12635","2006","11","21","Brasil","Rio Grande do Sul","Jaguari","ca. 6 km da entrada para Jaguari na BR-290","-54.735","-29.406667","54W44'6''","29S24'24''","HUEFS0115357","HUEFS0115357","Afloramento de arenito em área de plantação de Pinus","Angiospermae","Lamiales",NA,"236","236",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"461","2017-05-05 10:18:17-03","F","FMNH-SEEDPLANTS","V0316664F","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus",NA,NA,NA,NA,NA,"P. Dusén","15611","1914","10","14","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0316664F","V0316664F_01",NA,"Magnoliophyta","Lamiales","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2020-03-15 15:18:45-03","F","FMNH-SEEDPLANTS","V0316665F","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus",NA,NA,NA,NA,NA,"Mello Barreto","8502","1938","11","25","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0316665F","V0316665F_01",NA,"Magnoliophyta","Lamiales","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2020-03-15 15:18:45-03","F","FMNH-SEEDPLANTS","V0316666F","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus",NA,NA,NA,NA,NA,"Mello Barreto","2036","1933","9","2","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0316666F","V0316666F_01",NA,"Magnoliophyta","Lamiales","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2017-08-04 10:50:26-03","F","FMNH-SEEDPLANTS","V0316667F","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus",NA,NA,NA,NA,NA,"T. S. M. Grandi","18.805","1989","8","9","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0316667F","V0316667F_01",NA,"Magnoliophyta","Lamiales","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2017-08-04 10:50:26-03","F","FMNH-SEEDPLANTS","V0316668F","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus",NA,NA,NA,NA,NA,"L. B. Smith & R. Reitz","12679","1964","10","17","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0316668F","V0316668F_01",NA,"Magnoliophyta","Lamiales","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2017-08-04 10:50:26-03","F","FMNH-SEEDPLANTS","V0316669F","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus",NA,NA,NA,NA,NA,"G. T. Prance et al.","6918","1978","2","1","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0316669F","V0316669F_01",NA,"Magnoliophyta","Lamiales","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2017-08-04 10:50:26-03","F","FMNH-SEEDPLANTS","V0316670F","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus",NA,NA,NA,NA,NA,"A. Glaziou","12964","1881",NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0316670F","V0316670F_01",NA,"Magnoliophyta","Lamiales","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2018-01-02 12:17:58-02","F","FMNH-SEEDPLANTS","V0316671F","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus",NA,NA,NA,NA,NA,"F. Chagas","01431","1991","10","3","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0316671F","V0316671F_01",NA,"Magnoliophyta","Lamiales","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","2019-09-04 20:06:15-03","F","FMNH-SEEDPLANTS","V0052354F","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","alba","Tecoma alba subdenudata",NA,NA,NA,NA,NA,"A. Glaziou","8213","1876",NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0052354F","V0052354F_01",NA,"Magnoliophyta","Lamiales","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subdenudata","Isolectotype"
"470","2019-09-04 20:06:15-03","F","FMNH-SEEDPLANTS","V0052355F","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","alba","Tecoma alba subdenudata",NA,NA,NA,NA,NA,"A. Glaziou","8213","1876",NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0052355F","V0052355F_01",NA,"Magnoliophyta","Lamiales","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subdenudata","Isolectotype"
"471","2019-09-04 20:06:14-03","F","FMNH-SEEDPLANTS","V0052356F","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","alba","Tecoma alba subdenudata",NA,NA,NA,NA,NA,"A. Glaziou","8213","1876",NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0052356F","V0052356F_01",NA,"Magnoliophyta","Lamiales","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subdenudata","Isolectotype"
"472","2019-01-25 15:38:58-02","IAC","IAC","38664","S","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","R.B. Torres","2011","06","06","R.B. Torres & C.S. Figueiredo et al.","900","1999","10","15","Brasil","Minas Gerais","Camanducaia","Bairro Faisqueira (Sub, Bacia do Cachoeira), estrada São Mateus","-46.1447","-22.7553","-46.1447","-22.7553",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2019-01-25 15:38:58-02","IAC","IAC","38669","S","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","R.B. Torres","2011","06","06","R.B. Torres & C.S. Figueiredo et al.","905","1999","10","15","Brasil","Minas Gerais","Camanducaia","Bairro Faisqueira (Sub, Bacia do Cachoeira), estrada São Mateus","-46.1447","-22.7553","-46.1447","-22.7553",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2019-01-25 15:38:58-02","IAC","IAC","39057","S","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","R.B. Torres","2011","06","06","J.R.Stehmann; E.V. Franceschinelli; M.S. Werneck & R.B. Torres","2586","1999","08","26","Brasil","Minas Gerais","Camanducaia","Estrada para a nascente do Camanducaia, próximo Fazenda Cachoeira, Distrito São Mateus","-46.1447","-22.7553","-46.1447","-22.7553",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2019-01-25 15:34:12-02","IAC","IAC","39192","S","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith","C. Aranha","1999","09","28","E. Dias","s/nº","1999","09","28","Brasil","Santa Catarina","Joinville","Pirabeiraba, estrada SC 301, km 0","-48.8456","-26.3044","-48.8456","-26.3044",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","2019-06-24 08:12:32-03","IAC","IAC","48645","S","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith","E. Ramos","2006","10","25","E. Ramos & T.B. Conforti","120","2006","10","25","Brasil","Minas Gerais","Caldas","Morro do bairro Maranhão","-46.3861","-21.9236","-46.3861","-21.9236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","2019-01-25 15:38:59-02","IAC","IAC","53226","S","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith","R.B. Torres","2011","10","24","R.B. Torres; A. Santos; G. Pelissari & P.S. Pereira","1917","2011","10","24","Brasil","Minas Gerais","Caldas","Serra da Pedra Branca","-46.3861","-21.9236","-46.3861","-21.9236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","2019-11-12 17:14:47-03","URICER","HPBR","8453","S","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","MILESI, T. R.","2013","12","03","PALHANO, A.",NA,"2002","12","15","Brasil","RS","Paulo Bento","CAIABRB",NA,NA,NA,NA,"HPBR008453",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"479","2019-11-12 17:14:47-03","URICER","HPBR","6671","S","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","MILESI, T. R.","2013","12","04","GUGEL, J. L.",NA,"2000","10","01","Brasil","RS","Erechim","PARQ. MUNIC LONGINES MALINOWSKI","-52.2738990783691","-27.6341991424561",NA,NA,"HPBR006671",NA,NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,"1",NA,NA,NA
"480","2020-09-22 13:48:32-03","USP","SPFW","21","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Muñiz, G.I.B.","s.n.","1983","08",NA,"Brasil","Paraná","Curitiba","Pinheirinho","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"481","2020-09-22 13:48:32-03","USP","SPFW","939","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith","N.Y. Sandwith 1957",NA,NA,NA,"Reitz ;Klein","3974","1956","11","18","Brasil","Santa Catarina","Bom Retiro",NA,"-49.489200592041","-27.7971992492676",NA,NA,NA,NA,NA,NA,NA,NA,"1100","1100",NA,"35974","auto",NA,NA,NA,NA,NA,NA,NA
"482","2020-09-22 13:48:32-03","USP","SPFW","22","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Muñiz, G.I.B.","s.n.","1984","02",NA,"Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"483","2019-11-13 16:04:33-03","UNISANTA","HUSC","2325","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Martins, S.E.; Lima, E.S.","621","2000","01","20","Brasil","São Paulo","Bertioga","Guaratuba, Fazenda Três Marias, estrada da captação","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Árvore decídua com 8m de altura. Flroes amarelas.; Floresta de Restinga Seca Alta.","Magnoliophyta",NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA
"484","2020-11-04 17:28:46-03","UEM","HUEM","12675","S","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","Sandwith","Orfrini, AC",NA,NA,NA,"Orfrini, AC","38","2006","09","08","Brasil","Paraná","Maringá","Câmpus sede da Universidade Estadual de Maringá","-51.9385986328125","-23.4253005981445",NA,NA,"HUEM000002367","HUEM000002367","Árvore; até 5 m de altura; folhas 5 - 7 folioladas; flores amarelas",NA,NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA
"485","2021-03-10 11:38:26-03","UNILA","EVB","1703","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","Lima, L.C.P.","2018","02","22","Lima, L.C.P.","797","2016","12","08","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu. Próximo à polícia ambiental. Parque Nacional do Iguaçu","-54.476111","-25.623056","54º28'34''W","25º37'23''S","EVB001703","EVB001703","Fruto marrom. Habitat: Borda da Floresta Habito: Arbórea",NA,NA,NA,"191","191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2021-03-10 11:38:26-03","UNILA","EVB","463","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","Gentry, A.",NA,NA,NA,"Buttura, E.","179","1979","08","23","Brasil","Paraná","Marechal Cândido Rondon","Arroio Guaçu.","-54.06","-24.550278","54º3'36''W","24º33'1''S","EVB000463","EVB000463",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2020-11-12 17:00:22-03","UEL","FUEL","14071","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos",NA,"2017","12","22","Tamashiro, JY; et al.","191","1980","09","03","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"FUEL009967",NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","2020-11-12 17:00:22-03","UEL","FUEL","16292","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","Torres, RB","2011","06",NA,"Torres, RB; Figueiredo, CS; et al.","900","1999","10","15","Brasil","Minas Gerais","Camanducaia","Bairro Faisqueira, Sub-bacia do cachoeira, estrada de S. Mateus","-46.033333","-22.7","-46.033333","-22.7",NA,NA,NA,"Tracheophyta","Lamiales",NA,"1050","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","2020-11-12 17:00:22-03","UEL","FUEL","16293","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","Torres, RB","2011","06",NA,"Torres, RB; Figueiredo, CS; et al.","905","1999","10","15","Brasil","Minas Gerais","Camanducaia","Bairro Faisqueira, Sub-bacia do cachoeira, estrada de S. Mateus","-46.033333","-22.7","-46.033333","-22.7",NA,NA,NA,"Tracheophyta","Lamiales",NA,"1050","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","2020-11-12 17:00:22-03","UEL","FUEL","46392","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","Ferreira Jr, M","2011","02","01","Ferreira Jr, M; Marques, JN; Francisco, EM","152","2009","10","09","Brasil","Paraná","Tamarana","Recanto do Pinhão","-51.167639","-23.896389","-51.167639","-23.896389",NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","2020-11-12 17:00:22-03","UEL","FUEL","33080","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos",NA,"2017","12","22","K.L.V.R. de Sá; et al.","145","2002","04","27","Brasil","Paraná","São Jerônimo da Serra","Reserva Indígena São Jerônimo","-50.7411003112793","-23.7275009155273",NA,NA,"FUEL009966",NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA
"492","2020-11-12 17:00:22-03","UEL","FUEL","33198","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos",NA,"2017","12","22","Souza, VC; et al.","8903","1997","05","19","Brasil","São Paulo","Bom Sucesso de Itararé",NA,"-49.1399993896484","-24.3099994659424",NA,NA,"FUEL009969",NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,"14955","auto",NA,NA,NA,NA,NA,NA,NA
"493","2019-11-01 14:55:19-03","UnB","UB","118745","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","Espírito Santo, FS","2011","05","09","Heringer, EP","7134","1959","08","30","Brasil","Minas Gerais","Paraopeba","Horto Florestal de Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,"26090","auto",NA,NA,NA,NA,NA,NA,NA
