"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","individualCount","typeStatus","previousCatalogNumber"
"149","2019-11-01 14:58:15-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel","Antunes, LLC","Antunes, LLC; Sodré, RC; Oliveira, CC; Souza, AO; Policarpo, TM","2353","2017","03","12","Southern America","Brasil","São Paulo","Itupeva","pequena lagoa ao lado do Quality resort","-47.013111","-23.101194",NA,"Subarbusto ereto, 1,2 m altura, ramos viscosos, flores amarelas, frutos imaturos verdes; margem de lagoa",NA,NA,"2017","03","-47.013111","-23.101194","12",NA,NA,NA,NA,"683","683",NA,NA,NA,NA
"150","2019-11-01 14:58:15-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel","Antunes, LLC","Antunes, LLC; Souza, AO","2498","2017","07","19","Southern America","Brasil","Piauí","Bom Jesus","BR-135 km 345, lagoa em margem de estrada no sentido Bom Jesus","-44.305556","-9.029639",NA,"Subarbusto ereto com ca. 1 m alt., viscoso; borda de lagoa",NA,NA,"2017","07","-44.305556","-9.029639","19",NA,NA,NA,NA,"259","259",NA,NA,NA,NA
"151","2019-11-01 14:58:15-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel","Antunes, LLC","Antunes, LLC; Antunes, EC","2272","2017","01","31","Southern America","Brasil","Pará","Santarém","margem do rio Tapajós, antes de sua foz","-54.6945","-2.428556",NA,"Subarbusto ereto, ca. 2,5 m altura; ambiente úmido",NA,NA,"2017","01","-54.6945","-2.428556","31",NA,NA,NA,NA,"12","12",NA,NA,NA,NA
"152","2019-11-01 14:58:15-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel","Antunes, LLC","Antunes, LLC; Sodré, RC; Oliveira, CC; Souza, AO; Policarpo, TM","2352","2017","03","12","Southern America","Brasil","São Paulo","Itupeva","pequena lagoa ao lado do Quality resort","-47.013111","-23.101194",NA,"Subarbusto ereto, 1,2 m altura, ramos viscosos, flores amarelas, frutos imaturos verdes; margem de lagoa",NA,NA,"2017","03","-47.013111","-23.101194","12",NA,NA,NA,NA,"683","683",NA,NA,NA,NA
"153","2019-11-01 14:58:15-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel","Antunes, LLC","Antunes, LLC; Sodré, RC; Oliveira, CC; Souza, AO; Policarpo, TM","2351","2017","03","12","Southern America","Brasil","São Paulo","Itupeva","pequena lagoa ao lado do Quality resort","-47.013111","-23.101194",NA,"Subarbusto ereto, 1,2 m altura, ramos viscosos, flores amarelas, frutos imaturos verdes; margem de lagoa",NA,NA,"2017","03","-47.013111","-23.101194","12",NA,NA,NA,NA,"683","683",NA,NA,NA,NA
"154","2019-11-01 14:58:15-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel","Antunes, LLC","Antunes, LLC; Antunes, EC","2275","2017","01","31","Southern America","Brasil","Pará","Santarém","margem do rio Tapajós, antes de sua foz","-54.6945","-2.428556",NA,"Subarbusto ereto, ca. 2,5 m altura; ambiente úmido",NA,NA,"2017","01","-54.6945","-2.428556","31",NA,NA,NA,NA,"12","12",NA,NA,NA,NA
"155","2019-11-01 14:58:15-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel","Antunes, LLC","Antunes, LLC; Sodré, RC; Oliveira, CC; Souza, AO; Policarpo, TM","2350","2017","03","12","Southern America","Brasil","São Paulo","Itupeva","pequena lagoa ao lado do Quality resort","-47.013111","-23.101194",NA,"Subarbusto ereto, 1,2 m altura, ramos viscosos, flores amarelas, frutos imaturos verdes; margem de lagoa",NA,NA,"2017","03","-47.013111","-23.101194","12",NA,NA,NA,NA,"683","683",NA,NA,NA,NA
"156","2019-11-01 14:58:15-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel","Antunes, LLC","Antunes, LLC; Souza, AO","2526","2017","07","22","Southern America","Brasil","Piauí","Bom Jesus","BR-135 km 359","-44.372222","-9.116056",NA,"Subarbusto ereto, ca. 1,4 m altura, viscoso; rio Gurguéia",NA,NA,"2017","07","-44.372222","-9.116056","22",NA,NA,NA,NA,"288","288",NA,NA,NA,NA
"157","2019-11-01 14:58:15-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel","Antunes, LLC","Antunes, LLC; Antunes, EC","2276","2017","01","31","Southern America","Brasil","Pará","Santarém","margem do rio Tapajós, antes de sua foz","-54.6945","-2.428556",NA,"Subarbusto ereto, ca. 2,5 m altura; ambiente úmido",NA,NA,"2017","01","-54.6945","-2.428556","31",NA,NA,NA,NA,"12","12",NA,NA,NA,NA
"158","2019-11-01 14:58:15-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel","Antunes, LLC","Antunes, LLC; Sodré, RC; Oliveira, CC; Souza, AO; Policarpo, TM","2349","2017","03","12","Southern America","Brasil","São Paulo","Itupeva","pequena lagoa ao lado do Quality resort","-47.013111","-23.101194",NA,"Subarbusto ereto, 1,2 m altura, ramos viscosos, flores amarelas, frutos imaturos verdes; margem de lagoa",NA,NA,"2017","03","-47.013111","-23.101194","12",NA,NA,NA,NA,"683","683",NA,NA,NA,NA
"159","2019-11-01 14:58:15-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel","Antunes, LLC","Antunes, LLC; Antunes, EC","2271","2017","01","31","Southern America","Brasil","Pará","Santarém","margem do rio Tapajós, antes de sua foz","-54.6945","-2.428556",NA,"Subarbusto ereto, ca. 2,5 m altura; ambiente úmido",NA,NA,"2017","01","-54.6945","-2.428556","31",NA,NA,NA,NA,"12","12",NA,NA,NA,NA
"160","2019-11-01 14:58:15-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel","Antunes, LLC","Antunes, LLC","1945","2016","05","03","Southern America","Brasil","Tocantins","Tupirama","BR-153 km 334, entrada do trevo de Guarai","-48.507778","-8.862222",NA,"Subarbusto ereto, ca. 1,5 m altura, ramos viscosos; margem de estrada úmida",NA,NA,"2016","05","-48.507778","-8.862222","03",NA,NA,NA,NA,"226","226",NA,NA,NA,NA
"161","2019-11-01 14:58:15-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel","Antunes, LLC","Antunes, LLC","1942","2016","05","03","Southern America","Brasil","Tocantins","Tupirama","BR-153 km 334, entrada do trevo de Guarai","-48.507778","-8.862222",NA,"Subarbusto ereto, ca. 1,5 m altura, ramos viscosos; margem de estrada úmida",NA,NA,"2016","05","-48.507778","-8.862222","03",NA,NA,NA,NA,"226","226",NA,NA,NA,NA
"162","2019-11-01 14:58:15-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel","Antunes, LLC","Antunes, LLC","1946","2016","05","03","Southern America","Brasil","Tocantins","Tupirama","BR-153 km 334, entrada do trevo de Guarai","-48.507778","-8.862222",NA,"Subarbusto ereto, ca. 1,5 m altura, ramos viscosos; margem de estrada úmida",NA,NA,"2016","05","-48.507778","-8.862222","03",NA,NA,NA,NA,"226","226",NA,NA,NA,NA
"163","2019-11-01 14:58:15-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel","Antunes, LLC","Antunes, LLC","1947","2016","05","03","Southern America","Brasil","Tocantins","Tupirama","BR-153 km 334, entrada do trevo de Guarai","-48.507778","-8.862222",NA,"Subarbusto ereto, ca. 1,5 m altura, ramos viscosos; margem de estrada úmida",NA,NA,"2016","05","-48.507778","-8.862222","03",NA,NA,NA,NA,"226","226",NA,NA,NA,NA
"164","2019-11-01 14:58:15-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel","Antunes, LLC","Antunes, LLC","1944","2016","05","03","Southern America","Brasil","Tocantins","Tupirama","BR-153 km 334, entrada do trevo de Guarai","-48.507778","-8.862222",NA,"Subarbusto ereto, ca. 1,5 m altura, ramos viscosos; margem de estrada úmida",NA,NA,"2016","05","-48.507778","-8.862222","03",NA,NA,NA,NA,"226","226",NA,NA,NA,NA
"165","2019-09-09 10:56:34-03","UFMT","UFMT","26594","S","Plantae",NA,NA,"Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel",NA,"Santos, M.C.V.; Arruda, E.C.; Rebellato, L.","79","2003","03","28",NA,"Brasil","Mato Grosso do Sul",NA,"faz. jaguaribe - Serra do Amolar",NA,NA,NA,"Herbácea, frutos secos&nf;&nf;; mata de galeria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-12-15 09:18:18-03","UEPA","MFS","003100","PreservedSpecimen","Plantae",NA,NA,"Fabaceae-Papilionoideae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel",NA,"Aragão, IL","228","1995","07","13",NA,"Brasil","Pará","São Geraldo do Araguaia",NA,"-48.559597","-6.395108",NA,NA,"MFS003100","MFS003100 MFS003100_e",NA,NA,"-48.559597","-6.395108",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-12-15 09:18:18-03","UEPA","MFS","003823","PreservedSpecimen","Plantae",NA,NA,"Fabaceae-Papilionoideae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel",NA,"Aragão, IL","228","1995","07","13",NA,"Brasil","Pará","São Geraldo do Araguaia","Santa Cruz do Araguaia, margem esquerda do rio Araguaia.","-48.433333","-6.233333",NA,"Arbusto de 1,5m de altura; flor rósea, cálice verde, carena alaranjada.","MFS003823","MFS003823 MFS003823_e",NA,NA,"-48.433333","-6.233333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-11-21 10:04:45-03","IBt","SP","18216","S","Plantae",NA,NA,"Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel","Rudd, VE","Pickel, B","905","1925","05","06",NA,"Brasil","Pernambuco",NA,"Escola, planta hidrófila",NA,NA,NA,NA,NA,NA,"1975","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-11-21 10:04:45-03","IBt","SP","68793","S","Plantae",NA,NA,"Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel","Rudd, VE","Irwin, HS","48760","1960","10","16",NA,"Brasil","Amapá","Oiapoque","At edge of forest, in wet soil near flooded campos, Base od Mt. Tipac, occasional","-51.316667","3.6",NA,NA,"SP025917","SP025917","1961",NA,"-51.316667","3.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2019-11-21 10:04:45-03","IBt","SP","9558","S","Plantae",NA,NA,"Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel","Rudd, VE","Hoehne, FC","s.n.","1924","03","15",NA,"Brasil","São Paulo","Santos","Praia José Menino","-46.3300018310547","-23.9599990844727",NA,NA,"SP025918","SP025918","1975","12",NA,NA,NA,"26836","auto",NA,NA,NA,NA,NA,NA,NA,NA
