"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","previousCatalogNumber","individualCount"
"918","2021-01-04 10:56:20-03","UnB","UB","18568","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Lista da Flora do Brasil 2010","Chaves, E; Mendes, VC","61","2004","10","23","Southern America","Brasil","Goiás","Fazenda Portal da Chapada, Trilha de Visita",NA,"Caule verde e cinza, botão floral verde, interior da mata.; SubArbusto 1,2m; Mata de galeria.","UB0111120","UB0111120","Alto Paraíso de Goiás","-47.593056","-14.163333","1155","1155",NA,NA,NA,"2011",NA,"-47.593056","-14.163333",NA,NA,NA,NA,NA,NA,NA
"919","2021-01-04 10:56:20-03","UnB","UB","18879","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Lista da Flora do Brasil 2010","Chaves, E; Mendes, VC","299","2005","06","03","Southern America","Brasil","Goiás",NA,NA,"Folhas e corola pilosas, caule verde com medula branca. Brácteas e cálice verdes. Interior da mata.; Erva 1m. Flor vermelha; Mata de galeria e fitofisionomias associadas.","UB0111121","UB0111121","Alto Paraíso de Goiás","-47.593056","-14.163333","1155","1155",NA,NA,NA,"2011",NA,"-47.593056","-14.163333",NA,NA,NA,NA,NA,NA,NA
"920","2021-01-04 10:56:20-03","UnB","UB","18896","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Lista da Flora do Brasil 2010","Chaves, E; Passos, FB","316","2005","07","02","Southern America","Brasil","Goiás",NA,NA,"Interior da mata.; Erva 0,6m. Flor vermelha; Mata de galeria e fitofisionomias associadas.","UB01111",NA,"Alto Paraíso de Goiás","-47.593056","-14.163333","1155","1155",NA,NA,NA,"2011",NA,"-47.593056","-14.163333",NA,NA,NA,NA,NA,NA,NA
"921","2021-01-04 10:56:20-03","UnB","UB","18911","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Lista da Flora do Brasil 2010","Chaves, E; Bringel, JBA","331","2005","08","13","Southern America","Brasil","Goiás",NA,NA,"Frutos com ápice vináceo. Interior da mata.; Erva 0,8m. Fruto verde.; Mata de galeria e fitofisionomias associadas.","UB0111115","UB0111115","Alto Paraíso de Goiás","-47.593056","-14.163333","1155","1155",NA,NA,NA,"2011",NA,"-47.593056","-14.163333",NA,NA,NA,NA,NA,NA,NA
"922","2021-01-04 10:56:20-03","UnB","UB","192236","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Sartin, RD","Sartin, RD; Gomes-Klein, VL; Monteiro, CH; Gomes, TG","53","2010","05","15","Southern America","Brasil","Goiás","Na estrada que corta o Parque Estadual dos Pireneus, após trevo para as estradas dos Três Picos e Morro do Cabeludo.",NA,"Subarbusto, cerca de 1,5m., umbrófilo; folhas discolores, corola vermelha com mácula amarela no lábio anterior. Ocorre na base dos Três Picos.; Mata ciliar.","UB0111128","UB0111128","Pirenópolis","-48.827222","-15.796667","1291","1291",NA,NA,NA,"2010","05","-48.827222","-15.796667",NA,NA,NA,NA,NA,NA,NA
"923","2021-01-04 10:56:20-03","UnB","UB","192237","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Sartin, RD","Sartin, RD; Queiroz, MVD; Francener, A; Coelho, N; Zava, P","43","2010","05","08","Southern America","Brasil","Goiás","Na estrada que corta o Parque Estadual dos Pireneus, após entradas para as estradas dos Três Picos e Morro do Cabeludo.",NA,"Subarbusto ereto, semi umbrófilo, folhas discolores, semi membranáceas. Corola vermelha com mácula amarela no lábio anterios.; Mata ciliar.","UB0111127","UB0111127","Pirenópolis","-48.827222","-15.796667","1291","1291",NA,NA,NA,"2010","05","-48.827222","-15.796667",NA,NA,NA,NA,NA,NA,NA
"924","2019-11-01 14:51:37-03","UnB","UB","32820","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Lista da Flora do Brasil 2010","Pires, JF","9316","1963","04","24","Southern America","Brasil","Distrito Federal","Zona do Calcáreo",NA,"Arbusto de 1.0 m; flores vermelho-escuro vivo; Mata da encosta",NA,NA,"Brasília","-48.2625","-13.850556",NA,NA,NA,NA,NA,"2011",NA,"-48.2625","-13.850556",NA,NA,NA,NA,NA,NA,NA
"925","2021-01-04 10:56:20-03","UnB","UB","32836","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Sartin, RD","Melo, E","727","1992","05","25","Southern America","Brasil","Distrito Federal","Estrada BR060 KM 34",NA,"Erva 50cm alt. Flor vermelha. Interior da mata",NA,NA,"Brasília","-47.95","-15.516667",NA,NA,NA,NA,NA,"2015","01","-47.95","-15.516667","23",NA,NA,NA,NA,NA,NA
"926","2019-11-01 14:51:36-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Flora do Brasil","Soto, D; Escobar, D","918","2008","03","10","Southern America","Bolivia","Santa Cruz","Comunidad de San Francisco de Las Abras, algunas casas y potreros",NA,"Hierba de 1.0 m, flores de color rojiza. Algunas plantas dispersas.; Bosque Chiquitano sobre subidas y bajadas muy intervenido creciendo con Inga sp., Cordia alliodora y Senna sp.",NA,NA,"Ñuflo de Chavez","-62.621389","-16.313611","584","584",NA,NA,NA,"2016","10","-62.621389","-16.313611",NA,NA,NA,NA,NA,NA,NA
"927","2020-09-30 10:50:22-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Sartin, RD","Guilherme, FAG; Souza, LF; Coelho, CP; Bernasol, WP","1789","2009","07","15","Southern America","Brasil","Goiás","Faz. Cláudio Vilela",NA,"Sub-arbusto, 70 cm. Frutos imaturos verdes; Mata ciliar",NA,NA,"Jataí","-51.766667","-17.933333",NA,NA,NA,NA,NA,"2013","05","-51.766667","-17.933333","03",NA,NA,NA,NA,NA,NA
"928","2021-01-04 10:56:20-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Wasshausen, DC","Sucre, D","1474","1967","05","11","Southern America","Brasil",NA,"Estado da Guanabara, matas do Pai Ricardo",NA,"Rupícola, 1.5 m de altura, corola vermelha; Umbrófila, crescendo no meio da mata","UB0111107","UB0111107",NA,NA,NA,NA,NA,NA,NA,NA,"1993","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"929","2021-03-16 09:41:41-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Zanatta, MRV","Faria, JEQ","10490","2020","04","12","Southern America","Brasil","Goiás","Margem da rodovia saindo de Cocalzinho para o distrito de Dois Irmãos",NA,"Subarbusto coletado inteiro, em subbosque, inflorescências com brácteas verdes, botões florais vermelhos; Mata seca",NA,NA,"Cocalzinho de Goiás","-48.687778","-15.664444","833","833",NA,NA,NA,"2020","04","-48.687778","-15.664444",NA,NA,NA,NA,NA,NA,NA
"930","2021-01-04 10:56:20-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Zanatta, MRV","Zanatta, MRV; Faria, JEQ","2274","2015","05","30","Southern America","Brasil","Distrito Federal","Região da Fercal. Monumento Natural do Morro da Pedreira.",NA,"Material coletado para a elaboração do Plano de Manejo da Unidade de Conservação.; Arbusto, 1,5m. Flor vermelha. Foto (M.R. Zanatta).; Mata sempre verde (ou semidecídua) de encosta (florística diferente da Mata sobre calcáreo adjacente).",NA,NA,"Brasília","-47.958056","-15.508528","783","783",NA,NA,NA,"2015","05","-47.958056","-15.508528",NA,NA,NA,NA,NA,NA,NA
"931","2020-07-29 09:03:10-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Faria, JEQ; Zanatta, MRV","Gabriel, CS","IFN-202810253.1","2018","06","27","Southern America","Brasil","Mato Grosso",NA,NA,"Conglomerado MT-2028. Subunidade 3. Subparcela 10. Indivíduo 7. F8; Arbusto, Base reta. Flor vermelha. Casca externa marrom, casca interna verde, fina, lisa, sem odor de corte; Solo arenoso. Floresta estacional semidecidual xeromórfica",NA,NA,"Barra do Garças","-52.38","-15.84",NA,NA,NA,NA,NA,"2018","07","-52.38","-15.84","23",NA,NA,NA,NA,NA,NA
"932","2019-11-01 14:51:37-03","UnB","UB","174347","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Kameyama, C","Junior, MF; Francisco, EM","35","2009","02","20","Southern America","Brasil","Paraná ","Estancial Patrial",NA,"Herbácea 1,5m. Flores vermelhas.; Borda da mata.",NA,NA,"Londrina","-51.233333","-23.366667",NA,NA,NA,NA,NA,"2009","05","-51.233333","-23.366667","29",NA,NA,NA,NA,NA,NA
"933","2019-11-01 14:51:37-03","UnB","UB","145713","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Lista da Flora do Brasil 2010","Heringer, EP; et al.","4812","1980","05","19","Southern America","Brasil","Distrito Federal","Bacia do Rio São Bartolomeu",NA,"Venenosa para o gado; Subarbusto, folhas curtamente pilosas, flores vermelhas; Mata",NA,NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"934","2021-01-04 10:56:20-03","UnB","UB","200696","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Profice, SR","Heringer, EP; et al.","4159","1980","03","31","Southern America","Brasil","Distrito Federal","Bacia do Rio São Bartolomeu. Quadrícula 139",NA,"Subarbusto. Folhas um pouco ásperas. Corola vermelho intenso","UB0111104","UB0111104","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"935","2019-11-01 14:51:37-03","UnB","UB","145993","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Lista da Flora do Brasil 2010","Irwin, HS; Grear Junior, JW; Souza, R; Santos, RR","15610","1966","05","04","Southern America","Brasil","Distrito Federal","Corrego Landim, 20km, NE of Brasília, DF.",NA,"Subshrub 1m tall. Corolla scarlet.; Forested rocky slopes.",NA,NA,"Brasília","-47.9296989440918","-15.7797002792358","900","900","70570","auto",NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"936","2019-11-01 14:51:37-03","UnB","UB","145994","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Lista da Flora do Brasil 2010","Heringer, EP","11507","1967","05","20","Southern America","Brasil","Distrito Federal","Fercal - Brasília DF.",NA,"Arbustinho, flores vermelhas.; Lugar fresco na área calcárea.",NA,NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"937","2019-11-01 14:51:36-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Flora do Brasil","Pires, JM; Silva, NT; Souza, R","9274","1963","04","22","Southern America","Brasil","Distrito Federal","Fundação Zoobotânica",NA,"Arbusto de 2.0 m; corola vermelho-vivo; Mata ciliar",NA,NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"938","2019-11-01 14:51:37-03","UnB","UB","145716","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Lista da Flora do Brasil 2010","Heringer, EP","11668","1968","05","05","Southern America","Brasil","Distrito Federal","Fundação Zoobotânica",NA,"Planta de 1.0 m; flores vermelhas; Brejo, em lugar sombreado",NA,NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"939","2019-11-01 14:51:37-03","UnB","UB","145805","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Lista da Flora do Brasil 2010","Heringer, EP","8389","1961","05","26","Southern America","Brasil","Distrito Federal","Horto do Guará",NA,"Planta 0,3-0,4m.; Mata",NA,NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"940","2019-11-01 14:51:37-03","UnB","UB","145717","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Lista da Flora do Brasil 2010","Irwin, HS; Grear Junior, JW; Souza, R; Santos, RR","15906","1966","05","18","Southern America","Brasil","Distrito Federal","Immediately S of Brasília",NA,"Shrub 1.0 m; corolla orenge-red; Low woods, periodically flooded creek margin",NA,NA,"Brasília","-47.9296989440918","-15.7797002792358","975","975","70570","auto",NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"941","2019-11-01 14:51:36-03","UnB","UB","105834","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Profice, SR","Heringer, EP","4813","1980","05","19","Southern America","Brasil","Distrito Federal","Jardim Botânico de Brasília, Bacia do Rio São Bartolomeu",NA,"Subarbusto; folhas discretamente pilosas; flores vermelhas; Mata",NA,NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"942","2019-11-01 14:51:37-03","UnB","UB","145714","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Lista da Flora do Brasil 2010","Fonseca, SG","1596","1970","06","15","Southern America","Brasil","Distrito Federal","Parque Nacional, Mata da Barragem Santa Maria",NA,"Arbusto 0.8 m. Flor vermelha.; Dentro da mata, em lugar seco",NA,NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"943","2021-01-04 10:56:20-03","UnB","UB","177865","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Bezerra, KMG","Soares-Silva, LH; et al.","1511","2011","06","18","Southern America","Brasil","Goiás","Portal da Chapada, Trilha",NA,"Subarbusto 0,7m. Botões florais e flores vermelhaas e brácteas verdes.","UB0111122","UB0111122","Alto Paraíso de Goiás","-47.5099983215332","-14.1324996948242",NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"944","2021-01-04 10:56:20-03","UnB","UB","146721","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Profice, SR","Heringer, EP","9500","1959","10","05","Southern America","Brasil","Minas Gerais","Margem do Rio das Velhas.",NA,NA,"UB0111116","UB0111116","Jequitibá ","-44.0278015136719","-19.2355995178223",NA,NA,"20730","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"945","2021-01-04 10:56:20-03","UnB","UB","146738","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Lista da Flora do Brasil 2010","Nakajima, JN","3162","2002","06","28","Southern America","Brasil","Minas Gerais","EPDA-Galheiro-Perdizes-MG, Estrada do alojamento para a mata da Zilda, 19º13'55''S. 47º08'58''W / 855m, Estação Ambiental Galheiro.",NA,"Herbácea, cerca de 0,6m. Cálice verde, corola avermelhada.; Mata de Galeria (interior da vertente).","UB0111124","UB0111124","Perdizes","-47.2928009033203","-19.3528003692627",NA,NA,"45889","auto",NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"946","2019-11-01 14:51:37-03","UnB","UB","194043","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Flora do Brasil","Araújo, FP","s.n.47812","2007","04","02","Southern America","Brasil","Minas Gerais","Estação Ecológica do Panga.",NA,"Erva, 30-80 cm de altura. Flores vermelhas sem odor, visitadas pelo beija-flor Phaethornis pretrei.; Borda da mata de galeria e no interior na borda do ribeirão do Panga.",NA,NA,"Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"58223","auto",NA,"2016","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"947","2021-01-04 10:56:20-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Kameyama, C","Barboza, E; Cordeiro, J; Ribas, OS","2208","2007","06","28","Southern America","Brasil","Paraná ","Caminho do Poço Preto, Parque Nacional do Iguaçu",NA,"Arbusto, 1.0 m, flor vermelha; Beira de caminho na floresta","UB0111129","UB0111129","Foz do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,"39570","auto",NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"948","2019-11-01 14:51:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Acanthaceae","Geissomeria","ciliata","Geissomeria ciliata","Rizzini","Wasshausen, DC","Heringer, EP; et al.","4991","1980","06","04","Southern America","Brasil","Distrito Federal","Bacia do Rio S. Bart",NA,"Subarbusto; folhas pilosas; flores vermelhas; Mata",NA,NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,"1993","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"949","2020-08-04 12:47:23-03","UFU","HUFU","56260","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Kameyama, C.","Arantes, A.A.A.; Cardoso, E.; Netto, C.R.B.; Silva-Neto, E.N.; Rodrigues, E.B.; et al.","1063","2008","07","19",NA,"Brasil","Goiás","Serra do Facão",NA,"Subarbusto com flor vermelha.","HUFU00000226",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","08",NA,NA,"17",NA,NA,NA,NA,NA,NA
"950","2019-05-06 11:51:34-03","UFU","HUFU","65103","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice",NA,"Rezende, A.R.; Teodoro, V.M. & Rezende, P.C.","788","2012","06","10",NA,"Brasil","Minas Gerais","Serra do Corpo Seco",NA,"Subarbusto, 0,8 m alt. Cálice verde, corola vermelha.; Cerrado.","HUFU00000003",NA,"Ituiutaba","-49.467778","-19.033333","680","680",NA,NA,NA,NA,NA,"-49.467778","-19.033333",NA,NA,NA,NA,NA,NA,NA
"951","2019-05-06 11:51:34-03","UFU","HUFU","64269","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Kameyama, C.","Araújo, G.M.","s.n.","2012","05","10",NA,"Brasil","Minas Gerais","Fazenda da Mata",NA,"Arbusto, ca. 1,2 m alt. Flor vermelha.; Floresta Semidecidual.","HUFU00000291",NA,"Araguari","-48.187198638916","-18.6471996307373",NA,NA,"58653","auto",NA,"2016","08",NA,NA,"17",NA,NA,NA,NA,NA,NA
"952","2019-05-06 11:51:34-03","UFU","HUFU","59689","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice",NA,"Rezende, A.R.","418","2011","06","14",NA,"Brasil","Minas Gerais","Estação Ecológica do Panga",NA,"Mata de Galeria.","HUFU00000030",NA,"Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"953","2019-05-06 11:51:34-03","UFU","HUFU","34368","S","Plantae",NA,NA,"Acanthaceae","Geissomeria","ciliata","Geissomeria ciliata","Rizzini",NA,"Amorim, E.H.; Mendes, S.; Arruda, R. & Araújo, G.M.","678","2003","06","13",NA,"Brasil","Minas Gerais","Galheiros, Mata da Zilda.",NA,"Subarbusto, ca. 1,0 m. Cálice verde e corola vermelha.; Mata.","HUFU00000023",NA,"Perdizes","-47.2928009033203","-19.3528003692627",NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"954","2019-05-06 11:51:34-03","UFU","HUFU","28140","S","Plantae",NA,NA,"Acanthaceae","Geissomeria","ciliata","Geissomeria ciliata","Rizzini",NA,"Nakajima, J.N.; Mendes, S.; Amorim, E.H. & Arruda, R.","3162","2002","06","28",NA,"Brasil","Minas Gerais","Galheiros, Estrada do alojamento para a mata da Zilda.",NA,"HErbácea, ca. 0,6 m. Cálice verde e corola avermelhada.; Mata de galeria (interior da vertente).","HUFU00000022",NA,"Perdizes","-47.149444","-19.231944","855","855",NA,NA,NA,NA,NA,"-47.149444","-19.231944",NA,NA,NA,NA,NA,NA,NA
"955","2019-05-06 11:51:34-03","UFU","HUFU","35068","S","Plantae",NA,NA,"Acanthaceae","Geissomeria","ciliata","Geissomeria ciliata","Rizzini","Alves, A.S.S.","Alves, A.S.S.; Alves, A.A.","399","2003","06","14",NA,"Brasil","Minas Gerais","Reserva Vagetal da Companhia Mineira de Metais",NA,"Arbusto, ca. 1,5 m. Flor vermelha.; Cerrado Sentido Restrito-denso.","HUFU00000018",NA,"Lagamar","-46.8074989318848","-18.1783008575439",NA,NA,"53279","auto",NA,"2003","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"956","2019-05-06 11:51:34-03","UFU","HUFU","35069","S","Plantae",NA,NA,"Acanthaceae","Geissomeria","ciliata","Geissomeria ciliata","Rizzini","Alves, A.S.S.","Alves, A.S.S.; Alves, A.A.","479","2003","07","13",NA,"Brasil","Minas Gerais","Reserva Vagetal da Companhia Mineira de Metais",NA,"Subarbusto, ca. 0,3 m. Flor vermelha.; Campo cerrado.","HUFU00000019",NA,"Lagamar","-46.8074989318848","-18.1783008575439",NA,NA,"53279","auto",NA,"2003","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"957","2019-05-06 11:51:34-03","UFU","HUFU","35070","S","Plantae",NA,NA,"Acanthaceae","Geissomeria","ciliata","Geissomeria ciliata","Rizzini","Alves. A.S.S.","Alves, A.S.S.; Alves, A.A.","486","2003","07","19",NA,"Brasil","Minas Gerais","Reserva Vagetal da Companhia Mineira de Metais",NA,"Arbusto, ca. 1,0 m. Cálice verde e corola amarela.; Mata de galeria.","HUFU00000021",NA,"Lagamar","-46.8074989318848","-18.1783008575439",NA,NA,"53279","auto",NA,"2003","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"958","2019-05-06 11:51:34-03","UFU","HUFU","890","S","Plantae",NA,NA,"Acanthaceae","Geissomeria","ciliata","Geissomeria ciliata","Rizzini","Rosa, P.O.","Araújo, G.M.","169","1987","05","08",NA,"Brasil","Minas Gerais","Estação Ecológica do Panga",NA,"Herbácea, ca. 0,4 m. Flores vermelhas.; Mata mesofitica.","HUFU00000014",NA,"Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"58223","auto",NA,"2004","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"959","2019-05-06 11:51:34-03","UFU","HUFU","2950","S","Plantae",NA,NA,"Acanthaceae","Geissomeria","ciliata","Geissomeria ciliata","Rizzini",NA,"Araújo, G.M.; Nakajima, J.N.; Oliveira, P.E.A.M. & Pereira, P.R.","52","1992","04","24",NA,"Brasil","Minas Gerais","Estação Ecológica do Panga",NA,"Herbáceo, ca. 0,5 m.; Mata de galeria.","HUFU00000024",NA,"Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"960","2020-08-04 12:47:23-03","UFU","HUFU","22524","S","Plantae",NA,NA,"Acanthaceae","Geissomeria","ciliata","Geissomeria ciliata","Rizzini",NA,"Arantes, A.A.A.","1028","1999","05","17",NA,"Brasil","Minas Gerais","Estação Ecológica do Panga",NA,"Herbácea, ca. 0,6 m. Flores vermelhas.; Mata mesófila.","HUFU00000025",NA,"Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"961","2020-08-04 12:47:23-03","UFU","HUFU","16512","S","Plantae",NA,NA,"Acanthaceae","Geissomeria","ciliata","Geissomeria ciliata","Rizzini",NA,"Arantes, A.A.A.","741","1997","09","24",NA,"Brasil","Minas Gerais","Estação Ecológica do Panga",NA,"Subarbusto, ca. 0,5 m. Frutos maduros.; Mata mesófica.","HUFU00000016",NA,"Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"962","2020-08-04 12:47:23-03","UFU","HUFU","25445","S","Plantae",NA,NA,"Acanthaceae","Geissomeria","ciliata","Geissomeria ciliata","Rizzini",NA,"Arantes, A.A.A.","1076","1999","04","05",NA,"Brasil","Minas Gerais","Estação Ecológica do Panga",NA,"Subarbusto, ca. 0,7 m. Botões avermelhados.; Mata mesófila.","HUFU00000015",NA,"Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"963","2020-08-04 12:47:23-03","UFU","HUFU","25444","S","Plantae",NA,NA,"Acanthaceae","Geissomeria","ciliata","Geissomeria ciliata","Rizzini",NA,"Arantes, A.A.A.","1075","1999","04","21",NA,"Brasil","Minas Gerais","Estação Ecológica do Panga",NA,"Subarbusto, ca. 0,3 m. Botões vermelhos.; Mata mesófila.","HUFU00000020",NA,"Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
