"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","individualCount","fieldNumber","typeStatus"
"148","2008-05-27 22:02:00-03","MO","MOBOT","3394584","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","J.R.I. Wood","Wood 12550","1997","8","5","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Nees) Lindau",NA,"Santa Cruz","Nuflo de Chavez","c. 4 km N of San Javier. Open rolling hills covered in rough pasture and with scattered relic trees, especially palms. Locally frequent. In rough bushy ground around tree bases.",NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2013-06-18 05:46:00-03","MO","MOBOT","3444119","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","M. Jiménez|C. Ortiz|A. Flores","Jiménez 500","2007","10","17","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Nees) Lindau",NA,"Chuquisaca","Luis Calvo","Municipio Villa Vaca guzmán. Canton Iguembe. Ladera en exposicion Oeste, con pendiente por encima de los 30°.","-63.7858333","-20.7008333",NA,"1241.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"150","2018-05-26 05:31:00-03","MO","MOBOT","3458904","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Michael H. Nee|M. A. Sundue","Nee 52364","2003","7","25","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","M. Nee","Santa Cruz",NA,"Prov. Ibañez, gorge of Rio Bermejo, 6.5 km (by road) W od rhe checkpoint at Angostura. Dry, deciduous subtropical forest slope.","-63.55","-18.16666",NA,"690.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2008-05-27 22:02:00-03","MO","MOBOT","498777","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Elsa M. Zardini|P. Aquino","Zardini 29726","1992","1","13","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","C. Escurra (SI)","Paraguarí",NA,"Acahay Massif. Easternmost Peak. Northern part. Scrub on rocks.","-57.13333","-25.86666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","640",NA
"152","2011-06-09 17:35:00-03","MO","MOBOT","499215","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Elsa M. Zardini|Tulio Tillería","Zardini 36976","1993","8","12","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","D. Wasshausen (US)","Central",NA,"Tavarory. Arroyo Consuelo. Gallery forest.","-57.53333","-25.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","841",NA
"153","2011-06-09 17:28:00-03","MO","MOBOT","499548","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Elsa M. Zardini|Tulio Tillería","Zardini 30146","1992","1","27","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","C. Escurra (SI)","Paraguarí",NA,"Acahay Massif. Easternmost Peak. Gallery forest at southern part.","-57.13333","-25.86666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","648",NA
"154","2008-05-27 22:02:00-03","MO","MOBOT","499811","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Elsa M. Zardini|H. Velázquez","Zardini 28226","1991","8","3","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","C. Escurra (SI)","Central",NA,"Lake Ypoá basin. Lake Yabeby. Inundated savanna with patches of trees near Cerro Pé.","-57.43333","-25.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","601",NA
"155","2014-04-14 16:57:00-03","MO","MOBOT","499928","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Elsa M. Zardini|Tulio Tillería","Zardini 36710","1993","7","22","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","W.D. Stevens","Paraguarí",NA,"Estero del Ypoá: Lago Ypoá - Taruma fondo. Forest along Lago on basaltic rocks.","-57.4333333","-25.9333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","837",NA
"156","2011-06-09 17:35:00-03","MO","MOBOT","500728","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Elsa M. Zardini|Tulio Tillería","Zardini 35651","1993","5","19","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","D. Wasshausen (US)","Central",NA,"Estero del Ypoá: Villeta-Puerto Guyratí, between 11.5 km S of Villeta and Puerto Guyratí. Inundated savanna on clay soil.","-57.6","-25.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","816",NA
"157","2014-04-14 16:57:00-03","MO","MOBOT","500790","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Elsa M. Zardini|V. Jara","Zardini 36098","1993","6","10","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","W.D. Stevens","Central",NA,"Border Tavarory-Acosta Ñu. Creek, affluent of Paraguay River. Gallery forest.","-57.5333333","-25.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","826",NA
"158","2008-05-27 22:02:00-03","MO","MOBOT","500833","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Elsa M. Zardini|Leongino Guerrero","Zardini 36216","1993","6","10","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","D. Wasshausen (US)","Central",NA,"Acosta Ñu: Creek, affluent of Paraguay River. Gallery forest.","-57.53333","-25.43333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","827",NA
"159","2014-04-14 16:44:00-03","MO","MOBOT","501536","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Elsa M. Zardini","Zardini 6619","1988","8","21","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","W.D. Stevens","Paraguarí",NA,"Macizo Acahay. In gallery forest on Eastern peak.","-57.15","-25.9",NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","88-74",NA
"160","2008-05-27 22:02:00-03","MO","MOBOT","501591","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Elsa M. Zardini","Zardini 6633","1988","8","21","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","D.C. Wasshausen (US)","Paraguarí",NA,"Macizo Acahay. In gallery forest on Eastern peak.","-57.15","-25.9",NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","88-74",NA
"161","2009-03-16 15:35:00-03","MO","MOBOT","501664","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","R.C. Quevedo|T. Ruiz de Centurión","Quevedo Sopepí 578","1991","7","6","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","E.A. Tripp (DUKE)","Santa Cruz","Nuflo de Chavez","San Ramón. Ladera del Cerro Puquio Sur.","-62.45","-16.6375",NA,"505.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"162","2014-04-14 16:55:00-03","MO","MOBOT","501707","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","David R. Brunner","Brunner 1231","1985","7","17","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","W.D. Stevens","Chaco",NA,"Parque Nacional Defensores del Chaco, alrededores de Madrejon. Bosque seco y espinoso de hasta 15 m de altura. Suelo arsilloso con poco drenaje, relieve plano. Agua permanente en tajamares.","-59.8333333","-20.6666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","85-7",NA
"163","2014-04-14 16:55:00-03","MO","MOBOT","501764","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","David R. Brunner|Reinilda Duré|William R. Buck","Brunner 884","1984","10","12","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","W.D. Stevens","Itapúa",NA,"Salto Tembey. Alrededores del salto, cerca de Yatytey. Bosque humedo de 30 m de altura en el valle del Río Tembey. Suelo arsilloso.","-54.95","-26.6333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","84-5",NA
"164","2014-11-13 12:23:00-02","MO","MOBOT","503625","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Blas Pérez","Pérez Maricerich 368","1991","1",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau",NA,"Central",NA,"Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.","-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2",NA
"165","2014-11-11 11:50:00-02","MO","MOBOT","503697","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Blas Pérez","Pérez Maricerich 1382","1991","10",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","C. Escurra (SI)","Central",NA,"Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.","-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","6",NA
"166","2008-05-27 22:02:00-03","MO","MOBOT","506117","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Elsa M. Zardini|et al.","Zardini 2585","1987","5","25","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","D.C. Wasshausen (US)","Presidente Hayes",NA,"Villa Hayes.","-57.5","-25.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","87-17",NA
"167","2008-05-27 22:02:00-03","MO","MOBOT","506478","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Elsa M. Zardini|María T. Florentín P.","Zardini 6927","1988","9","3","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","D.C. Wasshausen (US)","Paraguarí",NA,"Macizo Acahay. Forest on rocks on Eastern Peak.","-57.15","-25.9",NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","88-87",NA
"168","2009-08-18 13:15:00-03","MO","MOBOT","765097","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Elsa M. Zardini|P. Aquino","Zardini 31368","1992","3","25","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","E. Tripp","Central",NA,"Tavarory. Entrance to Tavarory Forest.","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","673",NA
"169","2016-01-21 11:22:00-02","MO","MOBOT","807776","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Elsa M. Zardini|Tulio Tillería","Zardini 30532","1992","2","17","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","C. Escurra (SI)","Paraguarí",NA,"Acahay Massif, eastern most peak. Northern slope.","-57.1333333","-25.8666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","654",NA
"170","2011-06-09 17:28:00-03","MO","MOBOT","810800","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Elsa M. Zardini|Tulio Tillería","Zardini 30933","1992","3","4","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","C. Escurra (SI)","Central",NA,"Tavarory - Acosta Ñu. Cerrado Forest on edge of ravine.","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","661",NA
"171","2008-05-27 22:02:00-03","MO","MOBOT","885364","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Elsa M. Zardini|Leongino Guerrero","Zardini 40530","1994","8","13","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","D. Wasshausen (US)","Presidente Hayes",NA,"Río Pilcomayo Basin, between Puerto Galileo and Fortín Bruguez. Palm forest.","-58.17833","-24.92805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","937",NA
"172","2008-05-27 22:02:00-03","MO","MOBOT","886046","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Elsa M. Zardini|Leongino Guerrero","Zardini 39390","1994","5","26","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","D. Wasshausen (US)","Presidente Hayes",NA,"Between Cruce to Loma Plata and Estancia Montiel, 2 km south of Route 9, Km 413. Dry forest and small swamps.","-59.75","-22.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","948",NA
"173","2008-05-27 22:02:00-03","MO","MOBOT","961002","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Elsa M. Zardini|M. Vera","Zardini 40923","1994","9","15","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","D. Wasshausen (US)","Concepción",NA,"Parque Nacional San Luis de la Sierra. Savanna woodland on limestone.","-57.34138","-22.6725",NA,"240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","953",NA
"174","2008-05-27 22:02:00-03","MO","MOBOT","961405","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Elsa M. Zardini|Leongino Guerrero","Zardini 41171","1994","9","16","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","D. Wasshausen (US)","Concepción",NA,"Arroyo Tagatiyá-Guazú at Estancia Bello Horizonte. Gallery forest on limestone.","-57.43777","-22.75916",NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","959",NA
"175","2012-04-12 05:10:00-03","MO","MOBOT","968720","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Alfredo F. Fuentes","Fuentes Claros 896","1995","7","6","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","J.R.I. Wood","Santa Cruz","Nuflo de Chavez","Estancia San Miguelito, 200 km NE de la ciudad de Santa cruz; campamento Pascana WCS. Bosque higrófilo semideciduo, en cerro, con Scheelea princeps; 900 m al N del campamento.","-61.78333","-17.08333",NA,"360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"176","2014-04-18 11:33:00-03","MO","MOBOT","1753295","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Elsa M. Zardini|Rivas, Juan Carlos","Zardini 58511","2002","2","10","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","C. Ezcurra (SI)","Alto Paraguay",NA,"Proposed Biosphere Reserve Gran Chaco Americano: Cerro León. Dwarf forest on rocks.","-60.3111111","-20.4294445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1255",NA
"177","2008-05-27 22:02:00-03","MO","MOBOT","1751953","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Elsa M. Zardini|Rivas, Juan Carlos","Zardini 58370","2002","2","9","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","Cecilia Ezcurra (SI)","Alto Paraguay",NA,"Proposed Biosphere Reserve Gran Chaco Americano: Cerro León. Seasonal forests on clay soils.","-60.315","-20.42944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1254",NA
"178","2018-09-12 14:47:58-03","UNIOESTE","UNOP","9047","S","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Caxambu, M.G.; Siqueira, E.L.; Araújo, C.C.; Siqueira, E.L.; Araújo, C.C.","6768","2015","10","07",NA,"Brasil",NA,NA,"Erva ca. 0,45m, semi-ciófila. Flores lisases. Orla de floresta, relevo suave-ondulado.",NA,NA,NA,"(Nees) Lindau","Hammes, J.K.","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu, próximo às margens da BR-469","-54.466972","-25.628806",NA,NA,NA,"2016","09","09",NA,NA,"-54.466972","-25.628806",NA,NA,NA,NA
"179","2019-05-20 08:20:11-03","UNIOESTE","UNOP","10052","S","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Conceição, L.H.S.M.; Rauber, C.R.; Hentz Junior, E.J.; Rauber, C.R.; Hentz Junior, E.J.","77","2018","09","15",NA,"Brasil",NA,NA,"Erva, com cerca de 30 cm. de altura, folhas cartáceas, flores lilás, cálice verde.",NA,NA,NA,"(Nees) Lindau","Hammes, J.K.","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu, Trilha do Poço Preto, próx. ao alojamento","-54.5881004333496","-25.5478000640869",NA,NA,NA,"2019","04","23","39570","auto",NA,NA,NA,NA,NA,NA
"180","2017-09-18 09:21:49-03","UNIOESTE","UNOP","8852","S","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Machado-Silva, T.","217","2016","10","07",NA,"Brasil",NA,NA,"Erva com flores lilás.",NA,NA,NA,"(Nees) Lindau","Machado-Silva, T.","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,NA,"2017","07","17","39570","auto",NA,NA,NA,NA,NA,NA
"181","2020-06-15 15:28:10-03","UNESP-RC","HRCB","44246","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Hatschbach, G.","74886","2003","03","18",NA,"Brasil",NA,NA,"Ereta, flor lilás",NA,NA,NA,"(Ness) Lindau","Wasshausen, D.","Mato Grosso do Sul","Miranda","Fazenda Lagoão Fechado","-56.3782997131348","-20.2406005859375",NA,NA,NA,"2005",NA,NA,"92112","auto",NA,NA,NA,NA,NA,NA
"182","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","O. Kuntze","s.n.",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,"Scrophulariales","(Nees) Lindau",NA,"Mato Grosso",NA,"Matto Grosso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"183","2020-09-12 05:00:02-03","US","US","2574669A","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","G. Hatschbach","24327","1970","5","17","South America - Neotropics","Brazil",NA,NA,NA,"US02860148",NA,"Scrophulariales","(Nees) Lindau",NA,"Mato Grosso",NA,"Rod. Aquidauana-Miranda (mun. Anastácio).",NA,NA,"US02860148_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"184","2020-09-12 05:00:02-03","US","US","2249909","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","A. L. Woolston","570","1955","9","10","South America","Paraguay",NA,NA,NA,"US02860006",NA,"Scrophulariales","(Nees) Lindau",NA,"Alto Paraguay",NA,"Prima Vera.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"185","2020-09-12 05:00:02-03","US","US","1540890","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","P. Jörgensen","4306","1930","9",NA,"South America","Paraguay",NA,NA,NA,"US02860004",NA,"Scrophulariales","(Nees) Lindau",NA,NA,NA,"Common in woods Villarrica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"186","2020-09-12 05:00:02-03","US","US","3364899","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","D. C. Wasshausen, R. Neumann, C. Ezcurra & C. Saravia T.","1900","1993","9","10","South America","Argentina",NA,NA,NA,"US02860021",NA,"Scrophulariales","(Nees) Lindau",NA,"Jujuy",NA,"Jujuy, Dept. Ledesma, Parque Nacional Calilegua, along road to Mesada de las Colmenas.",NA,NA,NA,"620",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"187","2020-09-12 05:00:02-03","US","US","2120422","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","I. Morel","211","1945","11","8","South America","Argentina",NA,NA,NA,"US02860065",NA,"Scrophulariales","(Nees) Lindau",NA,"Formosa",NA,"Gob: Formosa, Dep. Pirané, Pirané.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"188","2020-09-12 05:00:02-03","US","US","2978058","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","G. Hatschbach","43996","1981","9","18","South America","Brazil",NA,NA,NA,"US02860155",NA,"Scrophulariales","(Nees) Lindau",NA,"Paraná",NA,"Corrego Rio Branco (mun. Mal. Candido Rondon).",NA,NA,"US02860155_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"189","2020-09-12 05:00:02-03","US","US","2770211","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","A. G. Schulz","12290","1963","8","5","South America","Argentina",NA,NA,NA,"US02860025",NA,"Scrophulariales","(Nees) Lindau",NA,"Chaco",NA,"Dep. 1° de Mayo, Colonia Benítez.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"190","2020-09-12 05:00:02-03","US","US","3363555","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","M. Pereira-Noronha & et al.","1492","1995","8","3","South America - Neotropics","Brazil",NA,NA,NA,"US02860143",NA,"Scrophulariales","(Nees) Lindau",NA,"São Paulo",NA,"UNESP, Ilha Solteira, Município de Pereira Barreto, Fazenda Mesquita, divisa com Mirandópolis.",NA,NA,"US02860143_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"191","2020-09-12 05:00:02-03","US","US","3348679","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","J. R. I. Wood","10067",NA,NA,NA,"South America - Neotropics","Bolivia",NA,NA,NA,"US02859991",NA,"Scrophulariales","(Nees) Lindau",NA,"Santa Cruz",NA,"Chiquitos, c. 3 km E. of San Javier on road to Concepcion.","-62.42","-16.3",NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"192","2020-09-12 05:00:02-03","US","US","2562121","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","E. Pereira, W. A. Egler & -- Graziela","300","1953","10","12","South America - Neotropics","Brazil",NA,NA,NA,"US02860152",NA,"Scrophulariales","(Nees) Lindau",NA,"Mato Grosso",NA,"Municipio de Corumbá, Fazenda Marilândia.",NA,NA,"US02860152_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"193","2020-09-12 05:00:02-03","US","US","2991731","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","J. H. Kirkbride","4339","1981","8","13","South America - Neotropics","Brazil",NA,NA,NA,"US02860154",NA,"Scrophulariales","(Nees) Lindau",NA,"Distrito Federal",NA,"Na margem de estrada, ca 1 km W do Rio das Salinas.","-47.97","-15.52","US02860154_01","840",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"194","2020-09-12 05:00:02-03","US","US","2120466","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","I. Morel","3577","1947","8","1","South America","Argentina",NA,NA,NA,"US02860063",NA,"Scrophulariales","(Nees) Lindau",NA,"Formosa",NA,"Gob. Formosa, Dep. Pilcomayo, Ruta 11 al Km. 101.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"195","2020-09-12 05:00:02-03","US","US","2120271","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","O. H. Borsini","813","1946","8","14","South America","Argentina",NA,NA,NA,"US02860067",NA,"Scrophulariales","(Nees) Lindau",NA,"Tucuman",NA,"Provincia Tucumán, Dep. Tafi, San Javier.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"196","2020-09-12 05:00:02-03","US","US","3381895","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","E. M. Zardini & M. Vera","40923","1994","9","15","South America","Paraguay",NA,NA,NA,"US02860013",NA,"Scrophulariales","(Nees) Lindau",NA,"Concepcion",NA,"Parque Nacional San Luis de la Sierra.","-57.3414","-22.6725","US02860013_01","240",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"197","2020-09-12 05:00:02-03","US","US","3410415","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","J. R. I. Wood","14175","1995","11","8","South America - Neotropics","Bolivia",NA,NA,NA,"US02859977",NA,"Scrophulariales","(Nees) Lindau",NA,"Santa Cruz",NA,"Cordillera, Serrania San Juan, between La Herredura and Estancia La Peña on road to Lagunillas.",NA,NA,NA,"900",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"198","2020-09-12 05:00:02-03","US","US","3266744","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","A. C. Cervi & et al.","3301","1991","8","23","South America - Neotropics","Brazil",NA,NA,NA,"US02860144",NA,"Scrophulariales","(Nees) Lindau",NA,"Mato Grosso do Sul",NA,"Próximo ao Parque de Exposições (mun. Corumbá).",NA,NA,"US02860144_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"199","2020-09-12 05:00:02-03","US","US","1876870","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","M. Lillo","203","1886","8","8","South America","Argentina",NA,NA,NA,"US02860080",NA,"Scrophulariales","(Nees) Lindau",NA,"Tucuman",NA,"Tucumán: Tafí Viejo. Dept. Tafí.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"200","2020-09-12 05:00:02-03","US","US","1859319","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","T. Rojas","11504",NA,NA,NA,"South America","Argentina",NA,NA,NA,"US02860034",NA,"Scrophulariales","(Nees) Lindau",NA,"Chaco",NA,"Sáenz Peña.",NA,NA,"US02860034_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
