"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","geoFlag","recordNumber","individualCount","typeStatus","continentOcean","preparationType","class","fieldNumber","infraspecificEpithet","relatedCatalogItem","sex"
"167","2019-02-15 11:35:41-02","IPA","IPA","87961","S","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","Marcondes Oliveira","Antunes, J.; et al.; et al.","2008","09","19","Brasil","Pernambuco","Cabrobó","Área de captação, próximo à ilha de Assunção.","-39.455","-8.545278","-39.455","-8.545278","IPA0087961",NA,"Plantae",NA,"2008","09","19",NA,"331","331","Epífita. Folhas pilosas.; Transição entre Savana Estépica arborizada (Ta) e Vegetação agropecuária (Ag).",NA,"11",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"168","2019-02-15 11:35:41-02","IPA","IPA","87962","S","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","Oliveira, D.G.","Oliveira, A.C.P.; Silva, J.R.; Santos, G.S.; Silva, J.R.; Santos, G.S.","2012","12","11","Brasil","Pernambuco","Santa Cruz","Sítio Caboclo.","-40.241389","-8.226111","-40.241389","-8.226111","IPA0087962",NA,"Plantae",NA,"2012","12","11",NA,"516","516","Epífita. Folha simples acinzentada. Fruto amarronzado.; Bioma Caatinga. Fitofisionomia Savana Estépica. Solo Luvissolo Crômico Pálico. Área prioritária para conservação: CA-419 - Oeste de Pernambuco - 3 - Alta.",NA,"2059",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"169","2019-02-15 11:35:41-02","IPA","IPA","6323","S","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","Smith, L.B.","Pickel, B.","1936","09","17","Brasil","Pernambuco","Caruaru","(Carapotós)","-35.9761009216309","-8.28332996368408",NA,NA,"IPA0006323",NA,"Plantae",NA,"1953","09",NA,"35136",NA,NA,"Epífita.","auto","4243",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"170","2019-02-15 11:35:41-02","IPA","IPA","42630","S","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","Wanderley, M.G.L.","Araujo, F.","1984","06","20","Brasil","Pernambuco","Parnamirim","Km 2,7 da estrada Parnamirim, Faz. Mulungu. Solo bruno-não-calcico.","-39.5783004760742","-8.09055995941162",NA,NA,"IPA0042630",NA,"Plantae",NA,"1985","10","13","69919",NA,NA,"Epífita.","auto","170c",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"171","2019-02-15 11:35:40-02","IPA","IPA","42629","S","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","Wanderley, M.G.L.","Araujo, F.","1984","06","20","Brasil","Pernambuco","Parnamirim","Km 2,7 da estrada Parnamirim,Faz. Mulungu.Solo bruno-não-calcico.","-39.5783004760742","-8.09055995941162",NA,NA,"IPA0042629",NA,"Plantae",NA,"1985","10","13","69919",NA,NA,"Epífita.","auto","170b",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"172","2019-02-15 11:35:40-02","IPA","IPA","42148","S","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","Wanderley, M.G.L.","Lima, G.C.","1983","04","03","Brasil","Pernambuco","Ouricuri","Fazenda Estaca","-40.0816993713379","-7.88250017166138",NA,NA,"IPA0042148",NA,"Plantae",NA,"1985","10","13","56078",NA,NA,NA,"auto","14",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"173","2019-02-15 11:35:41-02","IPA","IPA","84520","S","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","Fontana, A.P.","Oliveira, M.","2005","06","19","Brasil","Pernambuco","Pesqueira","Serra do Gavião, área de afloramento rochoso com altitude ca. 800m.","-36.6963996887207","-8.35778045654297",NA,NA,"IPA0084520",NA,"Plantae",NA,"2010","10","01","36615",NA,NA,"Erva; flores alvas e azuis. Frequente.; Vegetação de Caatinga.","auto","1823",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"174","2019-02-15 11:35:41-02","IPA","IPA","47164","S","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","Wanderley, M.G.L.","Lima, J.L.S.","1980","08","20","Brasil","Pernambuco","Petrolina",NA,"-40.5008010864258","-9.39861011505127",NA,NA,"IPA0047164",NA,"Plantae",NA,"1994","08","25","90462",NA,NA,NA,"auto","s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"175","2019-08-27 13:25:16-03","IAP","PACA-AGP","92363","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","Büneker, H.M.","M. Haussen","1985","03","01","Brasil","RS","São Francisco de Assis","Fazenda da Cordilheira","-55.1310997009277","-29.5503005981445",NA,NA,"PACA092363",NA,"Magnoliophyta","Bromeliales","2018","06","08","48310",NA,NA,"VULNERÁVEL&nf;Abundante. HASU 709. Habitat: Em beira da mata. Hábito: erva","auto",NA,NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"176","2020-12-20 21:16:28-03","UFV","VIC","035585","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","retrorsa","Tillandsia retrorsa","Silveira",NA,"Paixão-Souza, B.","2011","05","24","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto","-43.3908004760742","-18.0041999816895",NA,NA,"VIC035585","VIC035585",NA,NA,NA,NA,NA,"26697",NA,NA,"Rupicola em afloramento quartizitico, em frutificação, população grande.","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-12-20 21:16:28-03","UFV","VIC","035592","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","retrorsa","Tillandsia retrorsa","Silveira",NA,"Paixão-Souza, B.; Guarçoni, E.","2011","05","24","Brasil","Minas Gerais",NA,"EstradaTombador Andreckicé",NA,NA,NA,NA,"VIC035592","VIC035592",NA,NA,NA,NA,NA,NA,NA,NA,"Rupicola em afloramento quartizitico, em frutificação, população grande.",NA,"82",NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-12-20 21:16:28-03","UFV","VIC","35590","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","retrorsa","Tillandsia retrorsa","Silveira","Paixão-Souza, B.","Guarçoni, E.; Paixão-Souza, B.","2011","05","24","Brasil","Minas Gerais","Datas","Estrada Serro - Diamantina, Afloramento de quartzito.","-43.653833","-18.462583","-43.653833","-18.462583","VIC035590","VIC035590 VIC035590_1 VIC035590_3",NA,NA,"2012","01","30",NA,NA,NA,"Rupícola. Em frutificação. População grande. LECTÓTIPO.",NA,"80",NA,"Lectótipo",NA,NA,NA,NA,NA,NA,NA
"179","2020-12-20 21:16:28-03","UFV","VIC","038606","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker",NA,"Scatinga, A.V.; Guarçoni, E.","2012","07","19","Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral, Cachoeira do Boqueirão mata seca.","-44.1721992492676","-17.7574996948242",NA,NA,"VIC038606","VIC038606",NA,NA,NA,NA,NA,"37503",NA,NA,"Erva epífita ,ca de 30 cm. fruto cor de palha.","auto","181",NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-12-20 21:16:28-03","UFV","VIC","026207","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker",NA,"Silva.;",NA,NA,NA,"Brasil","Minas Gerais","Ouro Branco","Serra de Ouro Branco","-43.6918983459473","-20.5207996368408",NA,NA,"VIC026207","VIC026207",NA,NA,NA,NA,NA,"13809",NA,NA,"Epífita,heliofila, próximo a cachoeira, atrás de torres.","auto","184B",NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-12-20 21:16:28-03","UFV","VIC","37587","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker",NA,"Guarçoni, E.; Sartori, M.A.","2004","06","12","Brasil","Minas Gerais","Francisco Dumont","Serra do Cabral, Rio Preto. Afloramento rochoso.","-44.2341995239258","-17.3150005340576",NA,NA,"VIC037587","VIC037587",NA,NA,NA,NA,NA,"45152",NA,NA,"Erva epífita. Já florida. Folha verde-acinzentada.","auto","781",NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-12-20 21:16:28-03","UFV","VIC","035587","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker",NA,"Paixão-Souza, B.; Guarçoni, E.","2011","05","22","Brasil","Minas Gerais","Jaboticatubas","PARNA serra do cipó","-43.7449989318848","-19.513599395752",NA,NA,"VIC035587","VIC035587",NA,NA,NA,NA,NA,"31264",NA,NA,"Epífita em mata ciliar, inflorescência seca.","auto","76",NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-12-20 21:16:28-03","UFV","VIC","021515","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker",NA,"Souza.; M.C.",NA,NA,NA,"Brasil","Curitiba","Paraná","Mata da fazenda, Rio paraná.",NA,NA,NA,NA,"VIC021515","VIC021515",NA,NA,NA,NA,NA,NA,NA,NA,"Epífita, rara, fruto maduro e imaturo, flor de corola lilás e interior brtanco, odorifera.",NA,"852",NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-12-20 21:16:28-03","UFV","VIC","035593","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker",NA,"Paixão-Souza, B.",NA,NA,NA,"Brasil","Minas Gerais","Ibitipoca","Parque Estadual de Ibitiboca",NA,NA,NA,NA,"VIC035593",NA,NA,NA,NA,NA,NA,NA,NA,NA,"População pequena, ocorrendo como epífita ou rupicola na ponte de pedras, flores lilases.",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-12-20 21:16:28-03","UFV","VIC","37584","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker",NA,"Guarçoni, E.; et al.","2010","08","06","Brasil","Minas Gerais","Gouveia","Camelinho, Lado esquerdo da BR-259 direção Diamantina. Campo rupestre quartizítico.","-43.898333","-18.588333","-43.898333","-18.588333","VIC037584","VIC037584",NA,NA,NA,NA,NA,NA,NA,NA,"Saxícola. Em frutificação.",NA,"1470",NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-12-20 21:16:28-03","UFV","VIC","034269","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker",NA,"Guarçoni, E.","2010","12","09","Brasil","Minas Gerais","Buenópolis","Serra do Cabral, 1239 m de altitude.","-44.1800003051758","-17.8733005523682",NA,NA,"VIC034269","VIC034269",NA,NA,NA,NA,NA,"42854",NA,NA,"Campo rupestre em afloramento rochoso.","auto","1596",NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-12-20 21:16:28-03","UFV","VIC","034268","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker",NA,"Guarçoni, E.","2010","12","09","Brasil","Minas Gerais","Buenópolis","Serra do Cabral, 1246 m de alt.","-44.1800003051758","-17.8733005523682",NA,NA,"VIC034268","VIC034268",NA,NA,NA,NA,NA,"42854",NA,NA,"Campo rupestre em afloramento rochoso.","auto","1595",NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-12-20 21:16:28-03","UFV","VIC","37583","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","Guarçoni, E.","Guarçoni, E.; Sartori, M.A.","2010","06","09","Brasil","Minas Gerais","Buenópolis","Serra do Cabral, Fazenda Vitória. Mata de galeria.","-44.1800003051758","-17.8733005523682",NA,NA,"VIC037583","VIC037583",NA,NA,"2010","06","09","42854",NA,NA,"Epífita. Frequente. Em frutificação.","auto","1400",NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-12-20 21:16:28-03","UFV","VIC","035358","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker",NA,"Guarçoni, E.; Sartori, M.A.","2009","04","18","Brasil","Minas Gerais","Buenópolis","Serra do Cabral, Fazenda Vitória , próximo afloresta da Neblina, 23 K. 1208 m de alt.","-44.1800003051758","-17.8733005523682",NA,NA,"VIC035358","VIC035358",NA,NA,NA,NA,NA,"42854",NA,NA,"Campo rupestre Quartizitico, afloramento rochoso, epífita, comum,folha verde acinzentada. Em frutificação.","auto","1442B",NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-12-20 21:16:28-03","UFV","VIC","035395","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker",NA,"Guarçoni, E.","2004","06","10","Brasil","Minas Gerais","Buenópolis","Serra do Cabral, Serra do palmito.1169 m de alt.","-44.1800003051758","-17.8733005523682",NA,NA,"VIC035395","VIC035395",NA,NA,NA,NA,NA,"42854",NA,NA,"Campo rupestre Quartizitico, mata de galeria.","auto","692",NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-12-20 21:16:28-03","UFV","VIC","026206","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker",NA,"Silva.;",NA,NA,NA,"Brasil","Minas Gerais","Ouro Branco","Serra de Ouro Branco","-43.6918983459473","-20.5207996368408",NA,NA,"VIC026206","VIC026206",NA,NA,NA,NA,NA,"13809",NA,NA,"Epífita,heliofila, próximo a cachoeira, atrás de torres.","auto","184A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-12-20 21:16:28-03","UFV","VIC","035589","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker",NA,"Paixão-Souza, B.","2011","02","25","Brasil","Minas Gerais","São João del Rei","Estrada para santa Cruz de Minas","-44.2616996765137","-21.1355991363525",NA,NA,"VIC035589","VIC035589",NA,NA,NA,NA,NA,"39093",NA,NA,"Rupicolas próximo a cachoeira, floresceu em cultivo em xII/2012.","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-10-20 14:17:09-03","UFOPA","HSTM","7999","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker",NA,"Maielo, L.","2015","00","00","Brasil","Pará","Canaã dos Carajás","Lagoa do Violão.","-50.359444","-6.396667","50º21'34''W","6º23'48''S","HSTM007999","HSTM007999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2019-11-21 14:32:59-03","UFJF","CESJ","45993","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","T.M. Machado","F.C.A. Oliveira; et al.","2001","10","17","Brasil","Goiás","Iaciara",NA,"-46.6316986083984","-14.0958003997803",NA,NA,"CESJ045993",NA,"Angiosperma",NA,"2009","03",NA,"39086",NA,NA,"Erva semi ciófita, epífita, folhas alvacentas, corola roxa. Comum.","auto","s.n.",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA
"195","2019-11-21 14:32:59-03","UFJF","CESJ","41522","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","E.M.C. Leme","G. Hatschbach; et al.","1999","10","21","Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral","-44.1721992492676","-17.7574996948242",NA,NA,"CESJ041522",NA,"Angiosperma",NA,"2001",NA,NA,"37503",NA,NA,"Flor lilás- escuro. Campo rupestre, afloramentos rochosos. Altura: 900-1100m.","auto","69463",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA
"196","2020-06-30 18:32:06-03","UFJF","CESJ","41032","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","T.M. Machado","L. Menini Neto; et al.","2003","12","21","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,"CESJ041032",NA,"Angiosperma",NA,"2009","03",NA,"30417",NA,NA,"Erva rupícola a cerca de 4m de altura. Folhas e escapo verde claros, glaucos, sépalas verde claras, matizadas de róseo, pétalas com a base alva e o ápice lilacíneo.","auto","94",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA
"197","2020-06-30 18:32:06-03","UFJF","CESJ","32771","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","R.C. Forzza","F.R.G. Salimena","2000","12",NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,"CESJ032771",NA,"Angiosperma",NA,"2001","03",NA,"30417",NA,NA,NA,"auto","s.n.",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA
"198","2019-11-21 14:32:59-03","UFJF","CESJ","11267","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","S.M.S. Verardo","L. Krieger","1971","12","18","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,"CESJ011267",NA,"Angiosperma",NA,"1990","03","08","46557",NA,NA,"Rupícola, sobre arenito em paredão, folhas cinéreas, inflorescência achatada, brácteas verdes com pontas róseas, flores roxas(única).","auto","CESJ11267",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA
"199","2019-11-21 14:32:59-03","UFJF","CESJ","20498","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","A. Costa","R.F. Novelino; et al.","1985","01","27","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,"CESJ020498",NA,"Angiosperma",NA,"1989","04","21","46557",NA,NA,"Epífita. Folhas esbranquiçadas, pelos escamosos. Flores roxas.","auto","s.n.",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA
"200","2019-11-21 14:32:59-03","UFJF","CESJ","43321","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","J.V. Coffani-Nines","J.M. Silva; et al.","1996","12","13","Brasil","Paraná","Tibagi","Cânion Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,"CESJ043321",NA,"Angiosperma",NA,"2001",NA,NA,"56988",NA,NA,NA,"auto","1818",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA
"201","2021-04-07 11:42:02-03","UFMS","CGMS","46144","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker",NA,"V.J. Pott; T.M. Grandi et al","1990","07","05","Brasil","Mato Grosso do Sul","Corumbá","Campo Dora, Borda do Riozinho; próximo ao ninhal. Sub-região da Nhecolândia, Pantanal.","-56.7166667","-18.9166667","-56,7166667","-18,9166667","CGMS1076115",NA,NA,NA,NA,NA,NA,NA,"90","90","Flor não vista. Brácteas da inflorescência de cor rosa. Flor branca. Habitat: Caapão. Solo arenoso. Relevo plano. Habito: Epífita em Licania. Frequente.",NA,"1451",NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2021-04-07 11:42:02-03","UFMS","CGMS","38331","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker",NA,"V.J. Pott; L.C.P. Lima","2001","09","17","Brasil","Mato Grosso do Sul","Corumbá","Reserva Fazenda Acurizal, em frente a Polícia Florestal.","-57.5333333","-17.8530556","-57,5333333","-17,8530556","CGMS1067716",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Flor não visto. Fruto castanho. Sobre Licania parviflora; Duplicata CPAP. Habitat: Mata Ciliar. Solo arenoso. Relevo barranco de Rio. Habito: Erva epífita sobre árvore. Frequente.",NA,"4948",NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2021-04-07 11:42:02-03","UFMS","CGMS","61600","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","E. Leme","V.J. Pott; A. Pott","2011","09","16","Brasil","Mato Grosso do Sul","Rio Verde de Mato Grosso","Rodovia MS-427, Rio Verde para Serra da Pimenteira, 32 Km de Rio Verde.","-55.0455555","-19.1202778","-55,0455555","-19,1202778","CGMS1094596",NA,NA,NA,NA,NA,NA,NA,"400","400","Flor branca. Fruto ausente. Botão lilás. Flor branca da muda na UFMS em 11.XI.2011 e maisFlores em 15.V.2013. Habitat: Cerrado rupestre. Solo arenoso litólico. Relevo acidentado. Habito: Erva epífita, em árvore. Esparsa.",NA,"11371",NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2021-04-07 11:42:02-03","UFMS","CGMS","18962","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker",NA,"K.M.C. Alencar; J.D. Dutra; G.M. Silva","2006",NA,NA,"Brasil","Mato Grosso do Sul","Corumbá","BR 262, próximo à Ponte do Rio Paraguai.","-57.4319445","-19.5052778","-57,4319445","-19,5052778","CGMS1048263",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tillandsioideae Habitat: Beira de estrada. Habito: Epífita.",NA,"276",NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2021-04-07 11:42:02-03","UFMS","CGMS","30652","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker",NA,"T.S. Amaral; I.M. Neves; T.E. Lima; G.A. Damasceno-Junior; M.L. Bueno","2010","11","23","Bolívia",NA,"Puerto Isabel","Baía Mandioré.","-57.5","-18.1969444","-57,5","-18,1969444","CGMS1060064",NA,NA,NA,"2010","11","23",NA,NA,NA,"Flor lilás. Habitat: Substrato árvore Sapotaceae. Mata seca em morraria. Habito: Epífita.",NA,"130",NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2021-04-07 11:42:02-03","UFMS","CGMS","13118","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","G.A. Damasceno-Júnior","G.A. Damasceno-Junior; J.N. Nakajima; R. Romero; V.J. Pott","2001","11","24","Brasil","Mato Grosso do Sul","Corumbá","Morro na margem da Baía Gaíva - separando as águas da baía com as do Rio Paraguai.","-57.695","-17.7458333","-57,695","-17,7458333","CGMS1042509",NA,NA,NA,"2001","11","24",NA,"90","90","Tillandsioideae. Flor azul.",NA,"3077",NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2021-04-07 11:42:02-03","UFMS","CGMS","72183","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","G.A. Damasceno Junior","W.L.C. Tabosa; J.V. Gonzalez, D.P.F.L. Maidana, C.F. Hall","2018","11","07","Brasil","Mato Grosso do Sul","Bodoquena","Fazenda Santa Laura. Parque Nacional da Serra da Bodoquena","-56.7505556","-20.7847222","-56,7505556","-20,7847222","CGMS1104986",NA,NA,NA,"2018","12","07",NA,"461","461","Flor lilás Habitat: Vegetação de afloramento rochoso Habito: Erva rosulada",NA,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2021-04-07 11:42:02-03","UFMS","CGMS","65807","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","A. Pott","A. Pott; G.A. Damasceno-Junior; S.N. Moreira; F.A. Ferreira; R.H. Silva et al.","2012","05","23","Brasil","Mato Grosso do Sul","Corumbá","Morro do Azeite, junto ao Rio Miranda.","-57.0027778","-19.6677778","-57,0027778","-19,6677778","CGMS1098768",NA,NA,NA,"2012","05","23",NA,"161","161","Flor branca. Fruto palha. Brácteas cor salmão. Habitat: Pantanal, sub-região de Miranda. Floresta estacional decidual com Ceiba, Anadenanthera, Aspidosperma, Tabebuia, Myracrodruon, Cereus. Solo litólico (rocha calcária dolomítica qu",NA,"16288",NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2021-04-07 11:42:02-03","UFMS","CGMS","30643","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker",NA,"T.S. Amaral; I.M. Neves; T.E. Lima; G.A. Damasceno-Junior; M.L. Bueno","2010","11","23","Bolívia",NA,"Puerto Isabel","Baía Mandioré.","-57.5","-18.1969444","-57,5","-18,1969444","CGMS1060055",NA,NA,NA,"2010","11","23",NA,NA,NA,"Flor lilás. Habitat: Área inundável com afloramento rochoso. Substrato Zygia inaequalis. Habito: Epífita.",NA,"121",NA,NA,NA,NA,NA,NA,NA,NA,NA
