"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","typeStatus","continentOcean","locality","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"46","2021-02-18 09:29:44-03","UNESP-IBB","BOTU","21842","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel",NA,NA,NA,NA,"Amaral Jr., A.","93","1998","10","13","Brasil","Mato Grosso do Sul","Três Lagoas","-51.723889","-20.815833","51°43'26w","20°48'57s",NA,NA,"Árvore 3m, flor branca.","BOTU021842",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-02-18 09:29:44-03","UNESP-IBB","BOTU","25957","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Martins, M.V.",NA,NA,NA,"Martins, M.V.","108 b","2009","06","27","Brasil","São Paulo","Botucatu",NA,NA,"9999","9999",NA,NA,"árvore de 3m; cerrado.","BOTU025957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-11-13 09:19:57-03","UFRJ","RFA","8352","PreservedSpecimen","Plantae","Fabaceae","Sweetia","elegans","Sweetia elegans","(Vogel) Benth.","G.G. Hatschbach",NA,NA,NA,"G.G. Hatschbach","11992","1964","12","05","Brasil","Paraná","Sengés","-49.4636001586914","-24.1128005981445",NA,NA,NA,NA,"Árvore típica do cerrado, flor alvacente.","RFA27509",NA,NA,NA,"Rodovia Jaguariaíva - Sengés",NA,NA,NA,NA,"55682","auto",NA,NA,NA,NA,NA,NA
"49","2020-06-29 11:30:45-03","UFRJ","RFA","5883","PreservedSpecimen","Plantae","Fabaceae","Sweetia","elegans","Sweetia elegans","(Vogel) Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"RFA44109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-11-13 09:19:57-03","UFRJ","RFA","9043","PreservedSpecimen","Plantae","Fabaceae","Sweetia","elegans","Sweetia elegans","(Vogel) Benth.","G.G. Hatschbach",NA,NA,NA,"G.G. Hatschbach","18900","1968","03","22","Brasil","Paraná","Arapoti","-49.8266983032227","-24.1578006744385",NA,NA,NA,NA,"Árvore","RFA44111",NA,NA,NA,"Fazenda do Lobo",NA,NA,NA,NA,"41852","auto",NA,NA,NA,NA,NA,NA
"51","2020-11-24 17:10:42-03","UTFPR","DVPR","965","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Estevan, DA","2006",NA,NA,"Vessoni, F","s.n.","2004","11","01","Brasil","São Paulo","Assis","-50.4099998474121","-22.6599998474121",NA,NA,NA,NA,"Arvoreta 2m, frutos amarelo esverdeados.; Borda do campo. Cerrado.","DVPR000965","DVPR000965",NA,NA,"Horto Florestal",NA,NA,"Magnoliophyta",NA,"23972","auto",NA,NA,NA,NA,NA,NA
"52","2021-04-08 17:41:45-03","EAO","IAN","138740","PreservedSpecimen","Plantae","Leguminosae-Pap.","Leptolobium","elegans","Leptolobium elegans","Vogel","Rodrigues, RS","2005",NA,NA,"Montes, JE","27421","1957","11","28","Argentina","Misiones","Candelaria",NA,NA,NA,NA,"220","220","arbol caducifolia, altura 10 -18 mts; flores brancas; frutos cremosos castaños;","IAN138740",NA,NA,"Southern America","Loreto, Em abra y bosque ralo. Lugar alto. escaso suelo.",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-04-08 17:41:45-03","EAO","IAN","183292","PreservedSpecimen","Plantae","Leguminosae-Pap.","Leptolobium","elegans","Leptolobium elegans","Vogel","Nascimento, EAP","2013","05","10","Souza, VC; Miyagi, PH; Souza, JP","7437","1994","11","15","Brasil","São Paulo","Itupeva","-49.068333","-24.076389","-49.068333","-24.076389",NA,NA,"Árvore, ca. 7m de altura; flores creme.","IAN183292",NA,NA,"Southern America","Estação Ecológica de Itapeva. Cerradão.",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-04-08 17:41:45-03","EAO","IAN","82903","PreservedSpecimen","Plantae","Leguminosae-Pap.","Leptolobium","elegans","Leptolobium elegans","Vogel","Rodrigues, RS","2005",NA,NA,"Cunha, MA da","3799","1950","12","13","Brasil","São Paulo","Pirassununga","-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,"árvore","IAN082903",NA,NA,"Southern America","Cerrado.",NA,NA,"Dicotiledônea",NA,"24621","auto",NA,NA,NA,NA,NA,NA
"55","2021-04-08 17:41:45-03","EAO","IAN","82904","PreservedSpecimen","Plantae","Leguminosae-Pap.","Leptolobium","elegans","Leptolobium elegans","Vogel","Rodrigues, RS","2005",NA,NA,"Cunha, MA da","3801","1950","12","13","Brasil","São Paulo","Pirassununga","-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,"árvore.","IAN082904",NA,NA,"Southern America","Cerrado.",NA,NA,"Dicotiledônea",NA,"24621","auto",NA,NA,NA,NA,NA,NA
"56","2021-04-08 17:42:09-03","EAO","IAN","4275","PreservedSpecimen","Plantae","Leguminosae-Pap.","Sweetia","elegans","Sweetia elegans","(Vogel) Benth.",NA,NA,NA,NA,"sc","s.n.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN004275","IAN004275_f",NA,"Southern America",NA,NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-04-08 17:42:09-03","EAO","IAN","82896","PreservedSpecimen","Plantae","Leguminosae-Pap.","Sweetia","subelegans","Sweetia subelegans","Mohlenbr.","Mohlenbrock Jr, RH","1961",NA,NA,"Bento, D; Pickel, J","789","1944","02","19","Brasil","São Paulo","Itaporanga","-49.4900016784668","-23.7000007629395",NA,NA,NA,NA,NA,"IAN082896",NA,NA,"Southern America","Campo.",NA,NA,"Dicotiledônea",NA,"24006","auto",NA,NA,NA,NA,NA,NA
"58","2021-04-08 17:42:09-03","EAO","IAN","82897","PreservedSpecimen","Plantae","Leguminosae-Pap.","Sweetia","subelegans","Sweetia subelegans","Mohlenbr.","Mohlenbrock Jr, RH","1961",NA,NA,"Bento, D; Pickel, J","3480","1949","10","27","Brasil","São Paulo","Pirassununga","-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,NA,"IAN082897",NA,NA,"Southern America","Cerrado.",NA,NA,"Dicotiledônea",NA,"24621","auto",NA,NA,NA,NA,NA,NA
"59","2019-12-04 15:25:09-03","PUCPR","HUCP","16125","S","Plantae","Fabaceae","Acosmium","subelegans","Acosmium subelegans","(Mohlenbr.) Yakovlev.","Hatschbach, GG",NA,NA,NA,"Barboza, E","76230","2003","10","12","Brasil","Mato Grosso do Sul","Bonito","-56.4818992614746","-21.1210994720459",NA,NA,NA,NA,NA,"HUCP00011464","HUCP00011464",NA,NA,"Fazenda Nossa Senhora do Perpétuo",NA,NA,"Eudicotiledonea",NA,"71352","auto",NA,NA,NA,NA,NA,NA
"60","2019-12-04 15:25:09-03","PUCPR","HUCP","10793","S","Plantae","Fabaceae","Acosmium","subelegans","Acosmium subelegans","(Mohlenbr.) Yakovlev.","Cervi, AC",NA,NA,NA,"Cervi, AC","4277","1993","12","16","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,"HUCP00011412","HUCP00011412",NA,NA,"Parque Estadual do Guartelá",NA,NA,"Eudicotiledonea",NA,"56988","auto",NA,NA,NA,NA,NA,NA
"61","2021-03-02 16:28:55-03","CPAN-UFMS","COR","1301","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Damasceno-Júnior, G. A.","2000","01","01","Vasconcellos, S. T. et al.","42","1986","10","25","Brasil","Mato Grosso do Sul","Aquidauana","-55.7875","-20.471667","55º47'15''W","20º28'18''S",NA,NA,"Árvore, cerca de 3 m de altura; flor amarela, estames com pontas amarelas Habito: Árvore",NA,NA,NA,NA,"Imediações da fazenda São Jorge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-26 18:08:18-03","CPAN-UFMS","COR","1701","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel",NA,NA,NA,NA,"Oliveira, A.",NA,"1987","11","11","Brasil","Mato Grosso do Sul","Campo Grande","-54.616389","-20.508889","54º36'59''W","20º30'32''S","549","549","Arbóreo; flor branca Habitat: Solo úmido Habito: Arboreo",NA,NA,NA,NA,"Reserva Biológica UFMS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-26 18:08:18-03","CPAN-UFMS","COR","10158","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel",NA,NA,NA,NA,"Bortolotto, I. M.; Damasceno-Júnior, G. A.; Ishii, I. H.; Assis, E.; Rosso, C. & Magalhães, V.","1535","2004","11","03","Brasil","Mato Grosso do Sul","Corumbá","-57.49","-18.037778","57º29'24''W","18º2'16''S","95","95","Árvore; flor com pétalas amarelas ouro, cálice verde; botões esverdeados Habito: Árvore",NA,NA,NA,NA,"Comunidade do Amolar; morro nos fundos da casa do Sr. Valdemar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-02 16:28:55-03","CPAN-UFMS","COR","2995","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Damasceno-Júnior, G. A. & Silva, R. R.",NA,NA,NA,"Lopo, N.",NA,"1990","07","04","Brasil","Mato Grosso do Sul","Corumbá","-57.622778","-19.025556","57º37'22''W","19º1'32''S","147","147","Arbusto, 3 m de altura; flor branca Habito: Arbusto",NA,NA,NA,NA,"Morro próximo à Cia. Paulista de Ferro Ligas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-10-09 11:16:21-03","UFBA","ALCB","68877","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Hatschbach, G","2003",NA,NA,"Hatschbach, G; Hatschbach, M; Barbosa, E","76230","2003","10","12","Brasil","Mato Grosso do Sul","Bonito","-56.466667","-21.116667","-56.466667","-21.116667",NA,NA,"flor alva.","ALCB031311","ALCB031311",NA,"Southern America","Fazenda Nossa Senhora do Perpétuo Socorro",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-10-09 11:16:21-03","UFBA","ALCB","90029","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel",NA,NA,NA,NA,"Silva, JM; Barbosa, E","5219","2006","10","11","Brasil","Paraguai","Pedro Juan Caballero",NA,NA,NA,NA,NA,NA,"ca, 4m. flor alvacenta.","ALCB031308","ALCB031308",NA,"Southern America","arredores",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-02-24 18:13:32-03","UFBA","ALCB","032151","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Hatschbach, G","1995",NA,NA,"Hatschbach, G; Pott, V; Barbosa, E","63471","1995","10","18","Brasil","Mato Grosso do Sul","Coxim","-54.7599983215332","-18.5067005157471",NA,NA,NA,NA,"pequena, tortuosa. Flor alva.","ALCB031309","ALCB031309",NA,"Southern America","Rod. MS-217, 500 m do trevo com a BR-163, direção de Silviolndia",NA,NA,"Dicotyledon",NA,"102528","auto",NA,NA,NA,NA,NA,NA
"68","2019-10-09 11:16:21-03","UFBA","ALCB","60465","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel",NA,NA,NA,NA,"Carneiro, J","834","2000","12","09","Brasil","Paraná","Ventania","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"Árvore, 6m, tortuosa, flor alvacenta com perfume suave.; Transição cerrado-mata","ALCB031310","ALCB031310",NA,"Southern America","Vale do Rio Águas Rasas",NA,NA,"Dicotyledon",NA,"32424","auto",NA,NA,NA,NA,NA,NA
"69","2019-10-09 11:17:23-03","UFBA","ALCB","11535","PreservedSpecimen","Plantae","Fabaceae","Sweetia","elegans","Sweetia elegans","Benth.",NA,NA,NA,NA,"s.col.","s/n",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ALCB015935","ALCB015935",NA,"Southern America","De S. Paulo, Minas, Paraná, Mato Grosso",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-02-08 09:11:13-03","NBC","NL-BOTANY","L.3897753","PreservedSpecimen","Plantae","Leguminosae-Pap.","Acosmium","subelegans","Acosmium subelegans","(Mohlenbr.) Yakovlev",NA,NA,NA,NA,"Cordeiro I; et al.",NA,"1992","11","22","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3897753 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3897753","NL-L3897753",NA,"Southern America","Brasil, Mato Grosso do Sul, Bataguacu, estrada entre Bataguacu e Brasilandia, Fazenda Santa Encarnacão.",NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"71","2020-02-08 09:11:13-03","NBC","NL-BOTANY","WAG.1000444","PreservedSpecimen","Plantae","Leguminosae-Pap.","Acosmium","subelegans","Acosmium subelegans","(Mohlenbr.) Yakovlev",NA,NA,NA,NA,"Hatschbach GG; Scherer PE",NA,"1972","10","12","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1000444 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1000444",NA,NA,"Southern America","Miranda-Mato Grosso.",NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae","WAG0385525",NA,NA,NA
"72","2020-02-08 09:13:18-03","NBC","NL-BOTANY","L.2053029","PreservedSpecimen","Plantae","Leguminosae-Pap.","Leptolobium","elegans","Leptolobium elegans","Vogel","Schütz Rodrigues R",NA,NA,NA,"Hatschbach GG",NA,"1959","11","27","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2053029 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2053029","NL-L2053029",NA,"Southern America",NA,NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae","L 0488495",NA,NA,NA
"73","2020-02-08 09:13:18-03","NBC","NL-BOTANY","L.2053030","PreservedSpecimen","Plantae","Leguminosae-Pap.","Leptolobium","elegans","Leptolobium elegans","Vogel","Schütz Rodrigues R",NA,NA,NA,"Fiebrig K",NA,"1902","01","01","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2053030 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2053030","NL-L2053030",NA,"Southern America",NA,NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae","L 0488493",NA,NA,NA
"74","2020-02-08 09:13:18-03","NBC","NL-BOTANY","L.2053031","PreservedSpecimen","Plantae","Leguminosae-Pap.","Leptolobium","elegans","Leptolobium elegans","Vogel","Schütz Rodrigues R",NA,NA,NA,"Hassler E",NA,NA,NA,NA,"Paraguay","Central",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2053031 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2053031","NL-L2053031",NA,"Southern America",NA,NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae","L 0488494",NA,NA,NA
"75","2020-02-08 09:13:18-03","NBC","NL-BOTANY","U.1249303","PreservedSpecimen","Plantae","Leguminosae-Pap.","Leptolobium","elegans","Leptolobium elegans","Vogel","Schütz Rodrigues R",NA,NA,NA,"Krapovickas A; et al.",NA,"1994","10","28","Paraguay","Alto Paraná",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1249303 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1249303","NL-U1249303",NA,"Southern America",NA,NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae","U 0017790",NA,NA,NA
"76","2020-02-08 09:13:18-03","NBC","NL-BOTANY","U.1249304","PreservedSpecimen","Plantae","Leguminosae-Pap.","Leptolobium","elegans","Leptolobium elegans","Vogel","Schütz Rodrigues R",NA,NA,NA,"Bernardi L",NA,"1978","11","17","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1249304 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1249304","NL-U1249304",NA,"Southern America",NA,NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae","U 0017789",NA,NA,NA
"77","2020-02-08 09:13:18-03","NBC","NL-BOTANY","U.1249305","PreservedSpecimen","Plantae","Leguminosae-Pap.","Leptolobium","elegans","Leptolobium elegans","Vogel","Schütz Rodrigues R",NA,NA,NA,"Schinini A; et al.",NA,"1993","03","23","Paraguay","Caazapá",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1249305 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1249305","NL-U1249305",NA,"Southern America",NA,NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae","U 0017792",NA,NA,NA
"78","2020-02-08 09:13:18-03","NBC","NL-BOTANY","U.1249306","PreservedSpecimen","Plantae","Leguminosae-Pap.","Leptolobium","elegans","Leptolobium elegans","Vogel","Schütz Rodrigues R",NA,NA,NA,"Woolston AL",NA,"1957","11","17","Paraguay","San Pedro",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1249306 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1249306","NL-U1249306",NA,"Southern America",NA,NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae","U 0017793",NA,NA,NA
"79","2020-02-08 09:13:18-03","NBC","NL-BOTANY","U.1249307","PreservedSpecimen","Plantae","Leguminosae-Pap.","Leptolobium","elegans","Leptolobium elegans","Vogel","Schütz Rodrigues R",NA,NA,NA,"Löfgren A",NA,"1909","12","09","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1249307 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1249307","NL-U1249307",NA,"Southern America",NA,NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae","U 0017715",NA,NA,NA
"80","2020-02-08 09:13:18-03","NBC","NL-BOTANY","U.1249308","PreservedSpecimen","Plantae","Leguminosae-Pap.","Leptolobium","elegans","Leptolobium elegans","Vogel","Schütz Rodrigues R",NA,NA,NA,"Woolston AL",NA,"1959","11","23","Paraguay","San Pedro",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1249308 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1249308","NL-U1249308",NA,"Southern America",NA,NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae","U 0017716",NA,NA,NA
"81","2020-02-08 09:13:18-03","NBC","NL-BOTANY","U.1249309","PreservedSpecimen","Plantae","Leguminosae-Pap.","Leptolobium","elegans","Leptolobium elegans","Vogel","Schütz Rodrigues R",NA,NA,NA,"Hatschbach GG",NA,"1964","12","05","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1249309 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1249309","NL-U1249309",NA,"Southern America",NA,NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae","U 0017714",NA,NA,NA
"82","2020-02-08 09:13:18-03","NBC","NL-BOTANY","U.1249310","PreservedSpecimen","Plantae","Leguminosae-Pap.","Leptolobium","elegans","Leptolobium elegans","Vogel","Schütz Rodrigues R",NA,NA,NA,"Schinini A; Marmori GC",NA,"1995","10","09","Paraguay","Alto Paraná",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1249310 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1249310","NL-U1249310",NA,"Southern America",NA,NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae","U 0017791",NA,NA,NA
"83","2020-02-08 09:15:06-03","NBC","NL-BOTANY","WAG.1044859","PreservedSpecimen","Plantae","Leguminosae-Pap.","Sweetia","elegans","Sweetia elegans","(Vogel) Benth.",NA,NA,NA,NA,"Hatschbach GG",NA,"1968","11","26","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1044859 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1044859","NL-WAG1044859",NA,"Southern America","Fda. Chapada S. Antonio (Jaguariaiva) Paraná.",NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"84","2020-11-04 11:08:11-03","ESALQ","ESA","22229","PreservedSpecimen","Plantae","Fabaceae","Acosmium","subelegans","Acosmium subelegans","(Mohlenbr.) Yakovlev","Sartori, A.L.B.",NA,NA,NA,"Miyagi, P.H. Souza, J.P.; Zandoval, J.A.","257.0","1995","02","11","Brasil","São Paulo","Itapeva","-48.8699989318848","-23.9799995422363",NA,NA,NA,NA,"Árvore, 2-3m alt. Frutos verdes.","ESA022229",NA,NA,NA,"Cerrado, beira do rio Verde, divisa com Itararé, próximo à ponte",NA,NA,"Magnoliophyta",NA,"42926","auto",NA,NA,NA,NA,NA,NA
"85","2020-11-04 11:08:11-03","ESALQ","ESA","88196","PreservedSpecimen","Plantae","Fabaceae","Acosmium","subelegans","Acosmium subelegans","(Mohlenbr.) Yakovlev","Viani, R.A.G.",NA,NA,NA,"Viani, R.A.G. et al.","234.0","2002","09","20","Brasil","São Paulo","Uchoa","-49.1699981689453","-20.9500007629395",NA,NA,NA,NA,NA,"ESA088196",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"19864","auto",NA,NA,NA,NA,NA,NA
"86","2020-11-04 11:08:11-03","ESALQ","ESA","40653","PreservedSpecimen","Plantae","Fabaceae","Acosmium","subelegans","Acosmium subelegans","(Mohlenbr.) Yakovlev",NA,NA,NA,NA,"Torezan, J.M.; Arima, L.I.A.; Pimenta, J.A.; Resende, J.C.F.; Sifuentes, D.V.O.","735.0","1997","12","17","Brasil","São Paulo","Itapeva","-48.8699989318848","-23.9799995422363",NA,NA,NA,NA,"Arvore com 5m. Flor alva.","ESA040653",NA,NA,NA,"Estação Ecológica do Município de Itapeva. Cerrado",NA,NA,"Magnoliophyta",NA,"42926","auto",NA,NA,NA,NA,NA,NA
"87","2020-11-04 11:09:44-03","ESALQ","ESA","13278","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Rodrigues, R.S.","2005",NA,NA,"Catharino, E.L.M.",NA,"1985","11","17","Brasil","São Paulo","Itirapina","-47.8199996948242","-22.25",NA,NA,NA,NA,NA,"ESA013278","ESA013278",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"22843","auto",NA,NA,NA,NA,NA,NA
"88","2020-11-04 11:09:44-03","ESALQ","ESA","115563","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans",NA,"Kuntz, J.",NA,NA,NA,"Kuntz, J.","44.0","2008","07","01","Brasil","Mato Grosso","Barão de Melgaço","-55.9674987792969","-16.1944007873535",NA,NA,NA,NA,NA,"ESA115563","ESA115563",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"145819","auto",NA,NA,NA,NA,NA,NA
"89","2020-11-04 11:09:44-03","ESALQ","ESA","46834","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Rodrigues, R.S.","2005",NA,NA,"Hoehne, W.",NA,"1947","03","17","Brasil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,"ESA046834","ESA046834",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"23900","auto",NA,NA,NA,NA,NA,NA
"90","2020-11-04 11:09:44-03","ESALQ","ESA","9261","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Rodrigues, R.S.","2005",NA,NA,"Scaramuzza, C.A.M. ; Souza, V.C.","240.0","1989","05","13","Brasil","São Paulo","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"ESA009261","ESA009261",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"27729","auto",NA,NA,NA,NA,NA,NA
"91","2020-11-04 11:09:44-03","ESALQ","ESA","4128","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Rodrigues, R.S.","2005",NA,NA,"Duarte, O.",NA,"1989","05","25","Brasil","São Paulo","Aguaí","-46.9700012207031","-22.0499992370605",NA,NA,NA,NA,NA,"ESA004128","ESA004128",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"25812","auto",NA,NA,NA,NA,NA,NA
