"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"193","2015-09-04 16:39:53-03","MNHN","RECOLNAT_MNHN_P","P04960408","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.",NA,"Glaziou, A.",NA,"1867","6","18",NA,"Brasil","Rio de Janeiro",NA,"Tahipu.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04960408' target='other'> <mi>dwc_moreinfo</mi></a>","P04960408","P04960408_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1393",NA,NA
"194","2015-09-04 16:39:53-03","MNHN","RECOLNAT_MNHN_P","P04960411","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.",NA,"Riedel",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04960411' target='other'> <mi>dwc_moreinfo</mi></a>","P04960411","P04960411_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2015-09-04 16:39:53-03","MNHN","RECOLNAT_MNHN_P","P04960392","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.",NA,"Rusby, H.H.",NA,"1886","5","1",NA,"Bolívia",NA,NA,"Guanai.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04960392' target='other'> <mi>dwc_moreinfo</mi></a>","P04960392","P04960392_01","610",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1510",NA,NA
"196","2015-09-04 16:39:53-03","MNHN","RECOLNAT_MNHN_P","P04960399","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.",NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04960399' target='other'> <mi>dwc_moreinfo</mi></a>","P04960399","P04960399_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 26",NA,NA
"197","2015-09-04 16:39:53-03","MNHN","RECOLNAT_MNHN_P","P04960414","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.",NA,"Regnell, A.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04960414' target='other'> <mi>dwc_moreinfo</mi></a>","P04960414","P04960414_01",NA,NA,NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,"I 452",NA,NA
"198","2015-09-04 16:39:53-03","MNHN","RECOLNAT_MNHN_P","P04960396","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.",NA,"Claussen, P.",NA,"1842","11","1",NA,"Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04960396' target='other'> <mi>dwc_moreinfo</mi></a>","P04960396","P04960396_01",NA,NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA
"199","2015-09-04 16:39:53-03","MNHN","RECOLNAT_MNHN_P","P04960398","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.",NA,"Ule, E.",NA,"1888","11","1",NA,"Brasil","Santa Catarina","Blumenau","Encosta de Belchior, perto de Blumenau.","-49.0661010742188","-26.9193992614746","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04960398' target='other'> <mi>dwc_moreinfo</mi></a>","P04960398","P04960398_01",NA,NA,NA,NA,NA,NA,NA,"34291","auto",NA,NA,NA,"1072",NA,NA
"200","2015-09-04 16:39:53-03","MNHN","RECOLNAT_MNHN_P","P04960415","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.",NA,"Glaziou, A.",NA,"1874","7","8",NA,"Brasil","Rio de Janeiro","Petrópolis","S. Antonio.","-43.1786003112793","-22.5049991607666","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04960415' target='other'> <mi>dwc_moreinfo</mi></a>","P04960415","P04960415_01",NA,NA,NA,NA,NA,NA,NA,"36524","auto",NA,NA,NA,"7804",NA,NA
"201","2020-10-01 14:16:03-03","JBB","HEPH","5754","S","Plantae","Dicotyledon","Caryophyllales","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Pedersen, TM","Cordeiro, J; Silva, JM da","73","1985","08","14","Southern America","Brasil","Paraná","Campina Grande do Sul","Serra Capivari Grande","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,NA,NA,"1986","04",NA,"55154","auto",NA,NA,NA,NA,NA,NA
"202","2020-12-11 11:31:23-03","UFMG","BHCB","24502","PreservedSpecimen","Plantae","Dicotyledon",NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta",NA,NA,"Pessoa, SVA","447","1989","08","01","Southern America","Brasil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima, Sítio Sophronites.","-42.5","-22.55",NA,"Trepadeira heliófila, folhas discolores verdes, botões florais alvo-esverdeados.","BHCB054938","BHCB054938","1200","1200","-42.5","-22.55","2007","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-12-11 11:31:23-03","UFMG","BHCB","54755","PreservedSpecimen","Plantae","Dicotyledon",NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta",NA,NA,"Magalhães, GM","492","1940","09","12","Southern America","Brasil","Minas Gerais","Lima Duarte","Caeté.","-43.793098449707","-21.8425006866455",NA,"Muito frequente.; Trepadeira.; Capoeirinha.","BHCB054933","BHCB054933",NA,NA,NA,NA,"2007","03",NA,"30417","auto",NA,NA,NA,NA,NA,NA
"204","2020-12-11 11:31:23-03","UFMG","BHCB","65939","PreservedSpecimen","Plantae","Dicotyledon",NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta",NA,NA,"Morais, PO; Salino, A; Dittrich, VAO; Carvalho, FA; Teixeira, LCRS","135","2001","09","12","Southern America","Brasil","São Paulo","Bananal","Estacão Ecológica de Bananal","-44.3199996948242","-22.6800003051758",NA,"Trepadeira, inflorescências creme.; Floresta Ombrófila Densa Montana.","BHCB054931","BHCB054931",NA,NA,NA,NA,"2007","03",NA,"26795","auto",NA,NA,NA,NA,NA,NA
"205","2020-12-11 11:31:23-03","UFMG","BHCB","61333","PreservedSpecimen","Plantae","Dicotyledon",NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta",NA,NA,"Gatti, G; Schütz, AL","47","1996","06","04","Southern America","Brasil","Paraná","Quatro Barras","Serra da Baitaca","-49.0769004821777","-25.3656005859375",NA,"Cipó com flores brancas.; Floresta Ombrófila Densa Montana.","BHCB054932",NA,NA,NA,NA,NA,"2007","03",NA,"17116","auto",NA,NA,NA,NA,NA,NA
"206","2020-12-11 11:31:23-03","UFMG","BHCB","54754","PreservedSpecimen","Plantae","Dicotyledon",NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta",NA,NA,"Magalhães, GM","463","1940","09","17","Southern America","Brasil","Minas Gerais","Lima Duarte","Serra de Ibitipoca, Lava-pés.","-43.793098449707","-21.8425006866455",NA,"Pouco frequente.; Trepadeira. Flor alva.; Capoeira.","BHCB054934","BHCB054934",NA,NA,NA,NA,"2007","03",NA,"30417","auto",NA,NA,NA,NA,NA,NA
"207","2020-12-11 11:31:24-03","UFMG","BHCB","24502","PreservedSpecimen","Plantae","Dicotyledon",NA,"Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","Mart.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2021-02-11 17:17:48-03","UFPR","UPCB","65432","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Meyer, F.S.","Meyer, F.S.","728","2008","05","31",NA,"Brasil","Santa Catarina","São Bento do Sul","Arredores do Cepa Rugendas-Univille, Rio Natal.","-49.378611","-26.250556",NA,"Liana frequënte na orla da mata, em região com Floresta Ombrófila Densa Montana..",NA,NA,NA,NA,"-49.378611","-26.250556","2008","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2021-02-11 17:17:48-03","UFPR","UPCB","27308","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Cervi, A.C.","Cervi, A.C.","3696","1992","05","11",NA,"Brasil","Paraná","Morretes","Estrada da Graciosa","-48.834400177002","-25.476900100708",NA,"Trepadeira com flores cremes. Beira da Floresta..",NA,NA,NA,NA,NA,NA,"1992","06",NA,"30514","auto",NA,NA,NA,NA,NA,NA
"210","2021-02-11 17:17:48-03","UFPR","UPCB","37233","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Guimarães, O.A.","Reitz, P.R.","4214","1957","05","25",NA,"Brasil","Santa Catarina","Garuva","Porto do Palmital","-48.8549995422363","-26.0266990661621",NA,"Liana, flor branca. Orla da mata..",NA,NA,NA,NA,NA,NA,"2005","09",NA,"22441","auto",NA,NA,NA,NA,NA,NA
"211","2021-02-11 17:17:48-03","UFPR","UPCB","1810","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Guimarães, O.A.","Reitz, P.R.","4214","1957","05","25",NA,"Brasil","Santa Catarina","Garuva","Porto do Palmital","-48.8549995422363","-26.0266990661621",NA,"Liana, flor branca. Orla da mata..",NA,NA,NA,NA,NA,NA,"2005","09",NA,"22441","auto",NA,NA,NA,NA,NA,NA
"212","2021-02-11 17:17:48-03","UFPR","UPCB","15785","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Pedersen, T.M.","Cordeiro, J.","73","1985","08","14",NA,"Brasil","Paraná","Campina Grande do Sul","Serra Capivari Grande","-49.0553016662598","-25.3055992126465",NA,"Trepadeira, flores alvecente. Orla da mata..",NA,NA,NA,NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA
"213","2021-02-11 17:17:48-03","UFPR","UPCB","31211","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Hatschbach, G.","Gatti, G.","47","1996","06","04",NA,"Brasil","Paraná","Quatro Barras","Serra da Baitaca","-49.0769004821777","-25.3656005859375",NA,"Cipó com flores brancas. Floresta Ombrófila Densa Montana..",NA,NA,NA,NA,NA,NA,"1996","08","05","17116","auto",NA,NA,NA,NA,NA,NA
"214","2021-02-11 17:17:48-03","UFPR","UPCB","76257","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","Kuntze","Siqueira, J. C.","Urbano","sn","1971","07","31",NA,"Brasil","Minas Gerais","Santa Rita de Jacutinga",NA,"-44.0950012207031","-22.1494007110596",NA,"Cipó, fl. esbranquiçadas..",NA,NA,NA,NA,NA,NA,"1982","03","16","20148","auto",NA,NA,NA,NA,NA,NA
"215","2013-05-07 06:03:00-03","MO","MOBOT","3419966","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","(Mart.) Kuntze","Duke","Ynés Mexia","Mexia 5125","1930","9","30","South America","Brazil","Minas Gerais",NA,"Fazenda de Cresiuma; road to Fazenda; overhanging, high bank, in open.",NA,NA,NA,NA,NA,NA,"675.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2015-04-27 21:33:00-03","MO","MOBOT","3419996","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","(Mart.) Kuntze","Pedersen","P.I. Oliveira|J. Cordeiro","Oliveira 915","1985","5","30","South America","Brazil","Paraná",NA,"Véu de Noiva (mun. Morretes) Paraná.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2008-05-27 22:02:00-03","MO","MOBOT","3420012","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","(Mart.) Kuntze","Pedersen","Gert G. Hatschbach","Hatschbach 41542","1976","5","26","South America","Brazil","Paraná",NA,"Estr. da Graciosa, Grota Funda (mun. Morretes)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2008-05-27 22:02:00-03","MO","MOBOT","3420042","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","(Mart.) Kuntze",NA,"PESSOA","PESSOA 209","1987","7","16","South America","Brazil","Rio de Janeiro",NA,"Mun. Nova Eriburgo, Reserva Ecologica Municipal de Macae de Cima, Sitio Sophronites.","-42.5","-22.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-06-22 14:17:53-03","UNESP-IBILCE","SJRP","13816","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart","T.M. Pedersen","Cordeiro, J.",NA,NA,NA,NA,"América do Sul","Brasil","Paraná","Campina Grande do Sul","Serra Capivari Grande","-49.0553016662598","-25.3055992126465",NA,"Trepadeira, orla da mata. Flores alvescentes.;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"55154","auto","Magnoliopsida",NA,NA,NA,NA,NA
"220","2018-09-12 14:47:58-03","UNIOESTE","UNOP","7078","S","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Saka, M.N.","Lombardi, J.A.; Saka, M.N.; Temponi, L.G.; Cardozo, A.P.; Saka, M.N.; Temponi, L.G.; Cardozo, A.P.","8581","2011","07","13",NA,"Brasil","Rio de Janeiro","Guapimirim","Parque Nacional da Serra dos Órgãos, trilhas a partir da portaria.","-43.002639","-22.494833",NA,"Mata Atlântica. Liana, folhas papiráceas, botões creme.",NA,NA,"348","348","-43.002639","-22.494833","2011","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-07-10 09:43:14-03","MBML","MBML-HERBARIO","35899",NA,"Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","J. Gurtler/2018","A. M. Amorim; et al","7501","2008","07","16",NA,"Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante","-40.432778","-18.7825",NA,"Erva 2 m na sombra, frutos pretos.","MBML035899","MBML035899","154","154","40W25'58","18S46'57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-07-10 09:43:14-03","MBML","MBML-HERBARIO","4048",NA,"Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Josafá C. Siqueira/Jan.2000","W. Boone","601","1985","07","23",NA,"Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis, E.A.F.S.T.","-40.681389","-19.805556",NA,"Volúvel com pêlos castanhos claros, flores verdes verticilos reprodutores amarelos, com frutos marrons com pêlos brancos, heliofila, encosta.","MBML004048","MBML004048",NA,NA,"40W40'53","19S48'20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-07-10 09:43:14-03","MBML","MBML-HERBARIO","8363",NA,"Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Josafá C. Siqueira/Jan.2000","L. Kollmann; E. Bausen & W. Pizziolo","513","1998","09","10",NA,"Brasil","Espírito Santo","Santa Teresa","Estrada da Pedra da Onça","-40.818889","-19.891389",NA,"Vale Beira do rio. Trepadeira. Flores brancas.","MBML008363","MBML008363",NA,NA,"40W49'8","19S53'29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2021-01-09 21:48:17-03","UNICENTRO","HUCO","2219","S","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Franco, G.A.D.C.","Polisel, R.T.","989","2008","05","05",NA,"Brasil","São Paulo","Juquitiba","Estrada da Palestina","-47.060001373291","-23.9300003051758",NA,"Permuta SPSF, 42134; Trepadeira, flor branca e com botão; DESC: Trepadeira, flor branca e com botão","HUCO002219",NA,NA,NA,NA,NA,"2010","09","10","24559","auto",NA,NA,NA,NA,NA,NA
"225","2021-03-09 10:46:51-03","ICAUFMG","MCCA","3965","S","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Tamashiro, J.","Miranda-Melo, A.A.",NA,"2005","04","09",NA,"Brasil","Minas Gerais","Juramento","Margem do Rio Piedosa.","-43.5868988037109","-16.8481006622314",NA,NA,"MCCA04561","MCCA04561 MCCA04561_01",NA,NA,NA,NA,NA,NA,NA,"19357","auto",NA,NA,NA,NA,NA,NA
"226","2021-03-09 10:46:51-03","ICAUFMG","MCCA","4044","S","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Sobral, M.","Durães, M.C.O.; Miranda-Melo, A.A.",NA,"2009","02","01",NA,"Brasil","Minas Gerais","Montes Claros","Parque Estadual da Lapa Grande, Mata Ciliar do Córrego dos Bois, próximo a gruta do Boqueirão as Nascente. Parque Estadual da Lapa Grande","-43.8616981506348","-16.7350006103516",NA,NA,"MCCA04560",NA,NA,NA,"-439411111.0","-167083333.0",NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA
"227","2021-03-04 11:04:16-03","UFRB","HURB","3156","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","G.A.D.C. Franco","Polisel, R.T.; Ivanauskas, N.M.; Santos, R.L.R.","754","2008","08","17",NA,"Brasil","São Paulo","Bananal","Estação Ecológica de Bananal; estrada para a Unidade","-44.366111","-22.806389",NA,NA,"HURB000003156","HURB000003156",NA,NA,"44°21'58 W","22°48'23 S","2010","05","25",NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-06-17 15:23:53-03","UNESP-RC","HRCB","9200","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","pulverulenta","Gomphrena pulverulenta","(Mart.) Moq. ","M. I. A. Rodrigues","Ribeiro, J. E. L. S.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"229","2020-06-17 15:23:53-03","UNESP-RC","HRCB","9313","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","pulverulenta","Gomphrena pulverulenta","(Mart.) Moq. ",NA,"Garcia, F. C. P.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"230","2020-06-15 15:28:15-03","UNESP-RC","HRCB","16282","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Marchioretto, M.S.","Krieger, L;","23335","1988","12","17",NA,"Brasil","Minas Gerais","Caparao",NA,"-41.9043998718262","-20.523099899292",NA,"Arbusto com ramos longos, meio cipo, que chega a varios metros, escandente, inflorescencia avantajada, pubescente.",NA,NA,NA,NA,NA,NA,"2007","05",NA,"15056","auto",NA,NA,NA,NA,NA,NA
"231","2020-06-15 15:28:15-03","UNESP-RC","HRCB","55542","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Saka, M.N.","Lombardi","8581","2011","07","13",NA,"Brasil","Rio de Janeiro","Guapimirim","Parque Nacional da Serra dos Órgãos","-43.002639","-22.494833",NA,"Liana, folhas papiráceas, botões creme",NA,NA,"348","348","43º00'09.5W","22º29'41,4S","2011","07","22",NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-03-01 11:53:27-03","UFPE","UFP","696","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","Kuntze","Downs; Smith","Reitz; Klein","6938","1985","08","02",NA,"Brasil","Santa Catarina","Alto Matador",NA,NA,NA,NA,"Liana; Liana","UFP000696",NA,"500","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-09-12 05:00:02-03","US","US","USw43242","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Acevedo-Rodriguez, P., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","P. Acevedo-Rodriguez & UFRJ students of the liana class","16897","2018","9","18","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Parque Nacional da Serra dos Órgãos","-42.9003","-22.4505","Wood sample",NA,NA,NA,"981",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"234","2020-09-12 05:00:02-03","US","US",NA,"MachineObservation","Plantae",NA,"Caryophyllales","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.",NA,"P. Acevedo-Rodriguez & UFRJ students of the liana class","16875","2018","9","18","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Parque Nacional da Serra dos Órgãos","-42.9876","-22.4482","Photograph",NA,NA,NA,"978",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"235","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","P. Acevedo-Rodriguez & UFRJ students of the liana class","16897","2018","9","18","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Parque Nacional da Serra dos Órgãos","-42.9003","-22.4505",NA,NA,NA,NA,"981",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"236","2020-09-12 05:00:02-03","US","US","USw43241","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Acevedo-Rodriguez, P., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","P. Acevedo-Rodriguez & UFRJ students of the liana class","16875","2018","9","18","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Parque Nacional da Serra dos Órgãos","-42.9876","-22.4482","Wood sample",NA,NA,NA,"978",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"237","2020-09-12 05:00:02-03","US","US","3741323","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Guimarães, E. F.","P. Rosa, M. Moraes, T. Lima & G. Overney",NA,NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Brasil, Rio de Janeiro, Nova Friburgo. Area de Protecao Ambiental de Macae de Cima. RPPN Bacchus.","-42.4872","-22.3778",NA,NA,"US03460620",NA,"1259",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"238","2020-09-12 05:00:02-03","US","US",NA,"MachineObservation","Plantae",NA,"Caryophyllales","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.",NA,"P. Acevedo-Rodriguez & UFRJ students of the liana class","16897","2018","9","18","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Parque Nacional da Serra dos Órgãos","-42.9003","-22.4505","Photograph",NA,NA,NA,"981",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"239","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","P. Acevedo-Rodriguez & UFRJ students of the liana class","16875","2018","9","18","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Parque Nacional da Serra dos Órgãos","-42.9876","-22.4482",NA,NA,NA,NA,"978",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"240","2020-09-12 05:00:02-03","US","US","2323344","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","Kuntze",NA,"R. Reitz & R. M. Klein","6938","1958","8","2","South America","Brazil","Santa Catarina","Rio do Sul","Alto Matador.","-49.6431007385254","-27.2141990661621",NA,NA,"US01332994","US01332994_01","500",NA,NA,NA,NA,NA,NA,"15163","auto","Dicotyledonae",NA,NA,NA,"1",NA
"241","2020-09-12 05:00:02-03","US","US","2574738","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","Kuntze",NA,"E. H. Ule","3943","1886","7",NA,"South America","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"US01333005","US01333005_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"242","2020-09-12 05:00:02-03","US","US","1481735","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","Kuntze",NA,"P. K. Dusén","14056","1912","4","16","South America","Brazil","Paraná",NA,"Desvio Ypiranga.",NA,NA,NA,NA,"US01332976","US01332976_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
