"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"331","2013-09-19 09:46:00-03","MO","MOBOT","1525207","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","B. Vanke (WIS)","Michael H. Nee","Nee 39859","1990","11","10","South America","Bolivia","Santa Cruz","Ichilo","Parque Nacional Amboro, along S side of Rio Surutu, 1 km upstream from junction with Rio Yapacani, 2 km upstream and SE of highway bridge over Rio Yapacani. Sandy floodplain, with Salix humboldtiana, Tessaria integrifolia, Acacia albocorticata, Gynerium sagittatum.","-63.8166667","-17.4166667","285.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"332","2008-05-27 22:02:00-03","MO","MOBOT","1525373","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M. Nee","Michael H. Nee","Nee 43141","1992","12","18","South America","Bolivia","Santa Cruz","Andrés Ibáñez","13 km (by air) NE of Cotoca, 2-3 km N of Quebrada Cotoca on road to El Pauro. Brushy roadsides on flat, fine-sandy or clay soil, originally subtropical semi-deciduous forest with Acrocomia totai, now mostly cleared for crops.","-62.91666","-17.68333","325.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2008-05-27 22:02:00-03","MO","MOBOT","1525694","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M. Nee","Michael H. Nee","Nee 35639",NA,NA,NA,"South America","Bolivia","Santa Cruz",NA,"The llanura, at the Jardin Botanico de Santa Cruz","-63.06666","-17.78333","375.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2008-05-27 22:02:00-03","MO","MOBOT","1526847","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","R.L. Liesner (MO)","Michael H. Nee","Nee 38953","1990","9","30","South America","Bolivia","Santa Cruz","Andrés Ibáñez","7 km SE of Naranjillos on road from Santa Cruz to Abapo, at junction with railroad. Flat, sandy soil, disturbed subtropical deciduous forest with some chaco forest species.","-63.2","-18.04166","480.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2008-05-27 22:02:00-03","MO","MOBOT","1528363","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","B. Van Ee (WIS)","Michael H. Nee","Nee 46724","1996","1","7","South America","Bolivia","Santa Cruz","Warnes","Disturbed brushy vegetation and forest remnants at and just above floodplain of the río Grande, Puerto Macdonald, end of the Montero to Colonia Okinawa No. 1 road, at ferry crossing to Los Troncos and San Ramón.","-62.78333","-17.175","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2014-07-23 15:36:00-03","MO","MOBOT","152873","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","W.D. Stevens","Elsa M. Zardini|A. Aguayo","Zardini 14963","1989","10","16","South America","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Isolated peak 10 kms W of Melgarejo; tall forest.","-56.4166667","-25.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"153","4",NA,NA
"337","2008-05-27 22:02:00-03","MO","MOBOT","1528925","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M. Nee (NY)","Michael H. Nee","Nee 45159","1994","7","11","South America","Bolivia","Santa Cruz","Warnes","3 km NE of railroad crossing on E side of Warnes, Quebrada El Jipa. Flat, brushy and marshy areas and pastures, with Scheelea princeps around drainage channels, surrounded mostly by sugar cane fields.","-63.13333","-17.48333","325.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2014-07-23 15:31:00-03","MO","MOBOT","152894","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","W.D. Stevens","Elsa M. Zardini|R. Velázquez","Zardini 23246","1990","9","1","South America","Paraguay","Central",NA,"Estero del Ypoá, 5 km S of Pindoty, 2 km E of lake. Savanna.","-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"430","4",NA,NA
"339","2008-05-27 22:02:00-03","MO","MOBOT","1529062","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","I. Vargas","Michael H. Nee","Nee 39095",NA,NA,NA,"South America","Bolivia","Santa Cruz",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.2","-17.74166","275.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2008-05-27 22:02:00-03","MO","MOBOT","1529079","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M. Nee","Michael H. Nee","Nee 45169","1994","7","11","South America","Bolivia","Santa Cruz","Warnes","13 km NE of Warnes on road to La Esperanza. Flat, fine sandy soil, mostly pastures and short woodlands, with Acrocomia totai, Scheelea princeps.","-63.06666","-17.41666","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2008-05-27 22:02:00-03","MO","MOBOT","1529144","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M. Nee (NY)","Michael H. Nee","Nee 50336","1999","10","28","South America","Bolivia","Santa Cruz","Andrés Ibáñez","On SE side of Río Piraí, 1.8 km along dirt road S from Santa Cruz-Samaipata highway bridge at Tarumá. Dry subtropical deciduous forest on hills of unconsolidated sediments, with Anadenanthera macrocarpa, Cnidoscolus basiacanthus, Capparis flexuosa, Diplokeleba floribunda, Agonandra excelsa.","-63.45","-18.11666","625.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2008-05-27 22:02:00-03","MO","MOBOT","1529179","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M. Nee (NY)","Michael H. Nee","Nee 38056","1989","12","9","South America","Bolivia","Santa Cruz","Andrés Ibáñez","5 km WNW of bridge over Rio Pirai (of highway from Santa Cruz to Samaipata), Rio El Salado, along old mule trail and current pipeline from Santa Cruz to Bermejo and Samaipata. Steep slopes with subtropical semi-deciduous forest with Anadenanthera macrocarpa, Vitex pseudolea, Recordia boliviana, easternmost foothills of the Andes.","-63.5","-18.09166","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2008-05-27 22:02:00-03","MO","MOBOT","1529421","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","B. Van Ee (WIS)","Michael H. Nee","Nee 37037","1988","12","7","South America","Bolivia","Santa Cruz","Andrés Ibáñez","Southern outskirts of Santa Cruz, 7 km SSE of center of Santa Cruz. Disturbed areas of former subtropical semi-deciduous forest, around brick pits and brickyard.","-63.15","-17.83333","410.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2008-05-27 22:02:00-03","MO","MOBOT","1529498","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","R.L. Liesner (MO)","Michael H. Nee","Nee 40131","1990","12","1","South America","Bolivia","Santa Cruz","Nuflo de Chavez","15 km (by air) E of San Javier on road to Concepción, ca. 3 km E of (now dry) Rio Salado. Secondary growth, former medium semi-deciduous forest on rolling topography, over granite of Precambrian shield.","-62.36666","-16.26666","475.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2013-02-13 05:33:00-02","MO","MOBOT","1529775","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M. Nee (NY)","Michael H. Nee|Mario Saldias P.","Nee 47057","1996","8","25","South America","Bolivia","Santa Cruz","Andrés Ibáñez","Vic. Estancia Maguey, 7 km NNW of Ayacucho [=Porongo] on road to Terevinto, 17 km (by air) west of center of Santa Cruz. Rolling to hilly terrain on leached sandy and clay sediments. Deciduous woodland with some savanna species, cerrado vegetation, with Attalea phalerata [Scheelea princeps], Astronium, Anadenanthera macrocarpa, Dilodendron bipinnatum, Tabebuia aurea, T. roseo-alba, Curatella americana.","-63.33333","-17.8","475.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2008-05-27 22:02:00-03","MO","MOBOT","1530130","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M. Nee (NY)","Michael H. Nee","Nee 40168","1990","12","2","South America","Bolivia","Santa Cruz","Warnes","13 km ENE of Colonia Okinawa 1, ferry crossing on the road to San Ramon, on W side of Rio Grande, at Puerto Macdonald. Sandy floodplain, brushy, with Acacia albocorticata, A. aroma.","-62.78333","-17.18333","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2008-05-27 22:02:00-03","MO","MOBOT","1530184","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M. Nee (NY)","Michael H. Nee","Nee 40171","1990","12","2","South America","Bolivia","Santa Cruz","Warnes","13 km ENE of Colonia Okinawa 1, ferry crossing on the road to San Ramon, on W side of Rio Grande, at Puerto Macdonald. Sandy floodplain, brushy, with Acacia albocorticata, A. aroma.","-62.78333","-17.18333","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2008-05-27 22:02:00-03","MO","MOBOT","1530484","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M. Nee","Michael H. Nee","Nee 37100",NA,NA,NA,"South America","Bolivia","Santa Cruz",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.2","-17.74166","380.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2008-05-27 22:02:00-03","MO","MOBOT","1530739","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M. Nee","Michael H. Nee","Nee 47372","1997","12","20","South America","Bolivia","Santa Cruz","Warnes","Quebrada El Jipa. 3 km NE from RR crossing on SE side of Warnes, on road NE to Okinawa. Brushy area along channel, in flat. Surrounded by sugarcane fields and pastures. With Salix humboldtiana, Cecropia polystachya.","-63.13333","-17.48333","325.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2008-05-27 22:02:00-03","MO","MOBOT","1531197","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M. Nee","Michael H. Nee","Nee 44296",NA,NA,NA,"South America","Bolivia","Santa Cruz",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.2","-17.74166","365.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2008-05-27 22:02:00-03","MO","MOBOT","1531361","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M. Nee (NY)","Michael H. Nee","Nee 47412","1997","12","21","South America","Bolivia","Santa Cruz","Warnes","23 km from RR crossing on SE side of Warnes, on road NE to Okinawa, 2 km N of Monte Cristo, 7.5 km S of La Esperanza. Brushy areas along road, flat, clay soil. Surrounded by sugarcane field and forest remnants.","-63.03333","-17.35","320.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2008-05-27 22:02:00-03","MO","MOBOT","1531444","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M. Nee","Michael H. Nee","Nee 38192","1989","12","15","South America","Bolivia","Santa Cruz","Ichilo","1 km SW of Buena Vista, roadside, former tropical evergreen forest, soil sandy.","-63.66666","-17.46666","360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2008-05-27 22:02:00-03","MO","MOBOT","1531476","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M. Nee","Michael H. Nee","Nee 38194","1989","12","15","South America","Bolivia","Santa Cruz","Ichilo","1 km SW of Buena Vista, former tropical evergreen forest, soil sandy.","-63.66666","-17.46666","360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2008-05-27 22:02:00-03","MO","MOBOT","1532142","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M. Nee","Michael H. Nee","Nee 38237","1989","12","21","South America","Bolivia","Santa Cruz","Andrés Ibáñez","3 km NW of center of Cotoca, at bridge over Arroyo Calleja, now with no running water, only stagnant pools. Disturbed subtropical semi-deciduous forest and brushy areas, Gallesia integrifolia, Anadenanthera macrocarpa.","-63","-17.73333","375.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2008-05-27 22:02:00-03","MO","MOBOT","1532191","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M. Nee","Michael H. Nee","Nee 37204",NA,NA,NA,"South America","Bolivia","Santa Cruz",NA,"The plain around Santa Cruz that lies within the Flora de la Region del Parque Nacional Amboro","-63.6","-17.5","340.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2008-05-27 22:02:00-03","MO","MOBOT","1532209","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","!R.L. Liesner (NO)","Michael H. Nee","Nee 39293","1990","10","18","South America","Bolivia","Santa Cruz","Andrés Ibáñez","5 km S of Cotoca and 1 km W of road from Cotoca to Paurito. Brushy roadside and fields with mostly weedy species, flat, fine-sandy soil, mostly cultivated fields, with a few Acrocomia totai, much Tecoma stans.","-62.98333","-17.8","360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2008-05-27 22:02:00-03","MO","MOBOT","1532339","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M. Nee (NY)","Michael H. Nee","Nee 50534","1999","11","21","South America","Bolivia","Santa Cruz","Warnes","9.5 km E of Warnes, on small dirt road, 2.5 km (by road) NW of Candelaria. Brushy areas and trees along fencerows and in pastures, flat, sandy, originally probably subtropical semi-deciduous forest. With Lonchocarpus pluvialis, Cecropia polystachya, and scattered Acrocomia aculeata, Attalea phalerata.","-63.08333","-17.5","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2008-05-27 22:02:00-03","MO","MOBOT","1532518","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M. Nee (NY)","Michael H. Nee","Nee 44379","1994","1","8","South America","Bolivia","Santa Cruz","Florida","Quebrada La Coca, 7 km (by air) SW of Bermejo, ca. 0.5 km S of main highway from Santa Cruz to Samaipata. Semi-deciduous forest on slopes.","-63.69166","-18.15416","1130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2008-05-27 22:02:00-03","MO","MOBOT","1532548","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M. Nee (NY)","Michael H. Nee","Nee 47487","1997","12","24","South America","Bolivia","Santa Cruz","Andrés Ibáñez","Along old road from Santa Cruz to Camiri, 3.5 S of Pedro Lorenzo, and 20 km S of turnoff from Santa Cruz-Samaipata highway. Gently rolling, soil silt and sand, cleared for pasture, with abundant Acrocomia aculeata, brushy areas, pasture and around muddy cattle pond.","-63.21666","-18.01666","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2008-05-27 22:02:00-03","MO","MOBOT","1533352","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M. Nee (NY)","Michael H. Nee","Nee 47538","1997","12","26","South America","Bolivia","Santa Cruz","Warnes","2.5 km NW of La Esperanza and 2 km SE of junction with Montero-Okinawa highway. Pasture with scattered trees and edge of disturbed forest remnant, flat, rather, swampy, with much Acrocomia aculeata, Coperncia, Samanea tubulosa, Prosopis chilensis.","-63.05","-17.26666","270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2014-07-23 15:28:00-03","MO","MOBOT","153348","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","W.D. Stevens","Elsa M. Zardini|et al.","Zardini 2615","1987","5","25","South America","Paraguay","Presidente Hayes",NA,"Cerrito. Cercanias del Río Verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-18","5",NA,NA
"362","2014-07-23 15:33:00-03","MO","MOBOT","153376","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","W.D. Stevens","Elsa M. Zardini|et al.","Zardini 2621","1987","5","25","South America","Paraguay","Presidente Hayes",NA,"Cerrito. Cercanias del Río Verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-18","6",NA,NA
"363","2008-05-27 22:02:00-03","MO","MOBOT","1533862","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M. Nee","Michael H. Nee","Nee 33437",NA,NA,NA,"South America","Bolivia","Santa Cruz",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.2","-17.74166","295.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2008-05-27 22:02:00-03","MO","MOBOT","1534263","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M. Nee (NY)","Michael H. Nee","Nee 45914","1994","12","11","South America","Bolivia","Santa Cruz","Andrés Ibáñez","3 km W of Puerto Pailas, along old dirt road to Santa Cruz and railroad. Flat, disturbed scrubby chaco vegetation; soil fine sand and clay. With Acacia albocorticata, Acrocomia totai, Caesalpinia pluviosa, Trichilia stellato-tomentosa, Capparis retusa, C. prisca.","-62.81666","-17.66666","290.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2008-05-27 22:02:00-03","MO","MOBOT","1534418","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M. Nee","Michael H. Nee","Nee 40453","1991","5","16","South America","Bolivia","Santa Cruz","Andrés Ibáñez","2-3 km S of center of Cotoca. Brushy roadsides by clay pits, flat, with clay soil.","-63","-17.78333","360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2008-05-27 22:02:00-03","MO","MOBOT","1534721","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M. Nee (NY)","Michael H. Nee","Nee 45939","1994","12","16","South America","Bolivia","Santa Cruz","Andrés Ibáñez","4.5 km ENE of La Guardia, dirt road to Porongo (=Ayacucho) at crossing of Río Piraí. Sandy floodplain and banks of river, with mostly brushy vegetation.","-63.29166","-17.875","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2008-05-27 22:02:00-03","MO","MOBOT","1534795","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M. Nee","Michael H. Nee","Nee 33489","1987","1","13","South America","Bolivia","Santa Cruz","Andrés Ibáñez","Along road from Santa Cruz to Samaipata, 1 km SW of Angostura. Subtropical semi-deciduous forest and roadsides oin gorge of Rio Pirai as it emerges from the easternmost foothills of the Andes.","-63.51666","-18.15","650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2008-05-27 22:02:00-03","MO","MOBOT","1535575","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M. Nee","Michael H. Nee","Nee 39490","1990","10","26","South America","Bolivia","Santa Cruz","Andrés Ibáñez","5 km N of Cotoca. Disturbed subtropical semi-deciduous forest with chaco elements, Bougainvillea modesta, Achatocarpus nigricans, Reichenbachia hirsuta. Flat, sandy soil.","-63","-17.7","360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2011-05-01 07:54:00-03","MO","MOBOT","1536655","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M. Nee (NY)","Michael H. Nee|Israel G. Vargas C.|Bonifacio Mostacedo C.","Nee 44620","1994","1","23","South America","Bolivia","Santa Cruz","Andrés Ibáñez","4 km S of Rio Grande Planta de Gas. Chaco scrub, with Ruprechtia triflora, Capparis retusa, C. speciosa, Diplokeleba floribunda, Sideroxylon obtusifolium.","-62.9","-18.22361","340.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2014-07-23 15:30:00-03","MO","MOBOT","153697","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","W.D. Stevens","Elsa M. Zardini|M. Velázquez","Zardini 23375","1990","9","9","South America","Paraguay","Central",NA,"Tavavory, 1 km E of Río Paraguay. Savanna.","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"436","4",NA,NA
"371","2008-05-27 22:02:00-03","MO","MOBOT","1537186","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M. Nee","Michael H. Nee","Nee 39585","1990","10","30","South America","Bolivia","Santa Cruz","Ichilo","E side of Rio Yapacani at junction with Rio Surutu, 0.5 km upstream and S from highway bridge over Rio Yapacani at Villa Yapacani. Disturbed shrubby areas, soil sandy, Rhamnidium elaeocarpum, Cestrum strigillatum.","-63.83333","-17.4","285.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2014-07-23 15:30:00-03","MO","MOBOT","153993","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","W.D. Stevens","Elsa M. Zardini|C. Velázquez","Zardini 23434","1990","9","9","South America","Paraguay","Central",NA,"Tavarory, on Arroyo Avaí near confluence with Río Paraguay. Gallery forest.","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"438","4",NA,NA
"373","2017-03-16 11:21:00-03","MO","MOBOT","154414","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","W.D. Stevens","Elsa M. Zardini|Ru. Velázquez","Zardini 27652","1991","6","18","South America","Paraguay","Central",NA,"Tavarory. Acosta Ñu. Paraguay River.","-57.5833333","-25.3333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"587","5",NA,NA
"374","2014-07-23 13:24:00-03","MO","MOBOT","155379","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","W.D. Stevens","William J. Hahn","Hahn 2015","1984","2","9","South America","Paraguay","Cordillera",NA,"Caacupe. Semideciduous forest to 20 m tall on fairly steep slope. Enterolobium, Parapiptadenia dominants. Soil sandy with some red clay.","-57.1666667","-25.3333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-4","8",NA,NA
"375","2013-03-09 05:41:00-03","MO","MOBOT","155801","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","R. Liesner (MO)","G. Navarro|Israel G. Vargas C.","Navarro Sánchez 262","1991","3","10","South America","Bolivia","Santa Cruz","Cordillera","Bañados del Izozog: Cachari: 5 km al sur de Cachari. Bosque chaqueño seco, de Mesón, cor freatófitos.",NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,NA
"376","2008-05-27 22:02:00-03","MO","MOBOT","156940","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","R. Liesner","James C. Solomon","Solomon 13504","1985","4","22","South America","Bolivia","Santa Cruz","Andrés Ibáñez","Flood plain of the Río Pirai, ca. 6 km NW of Santa Cruz. Vicinity of the sewage settling ponds. Secondary forest on extremely sandy soil.","-63.18333","-17.75","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-35","4",NA,NA
