"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","class","monthIdentified","typeStatus","eventTime","fieldNumber","individualCount","dayIdentified","relatedCatalogItem"
"110","2010-11-05 11:24:00-02","MO","MOBOT","3171725","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","Lorin I. Nevling, J.r","LAUER","LAUER 7387","1915","8",NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"111","2010-11-09 10:46:00-02","MO","MOBOT","3171812","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","Nevling","W. Duarte de Barros","Barros 47801","1942","10","10","South America","Brazil","Rio de Janeiro",NA,"Estado do Rio. Terezopolis, Parque Nacional da Serra dos Orgáos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"112","2010-11-16 12:50:00-02","MO","MOBOT","3409994","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","!Z.S. Rogers (MO)","R. Ribeiro|et al.","Ribeiro 1092","1987","9","10","South America","Brazil","Rio de Janeiro",NA,"Alto da Boa Vista, Morro Queimado","-43.2666667","-22.9666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"113","2015-01-24 16:31:00-02","MO","MOBOT","3410033","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","Z.S. Rogers (MO)","R. Ribeiro|Alwyn H. Gentry","Ribeiro 1069","1987","9","10","South America","Brazil","Rio de Janeiro",NA,"Alto da Boa Vista, Morro Queimado","-43.2666667","-22.9666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"114","2010-11-30 09:25:00-02","MO","MOBOT","100294451","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","R. Marquete","Marquete 1942","1994","8","6","South America","Brazil","Rio de Janeiro","Parati","Estr. para condominio Laranjeiras","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"115","2020-03-26 14:04:00-03","MO","MOBOT","100294460","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","O.C. Goes|D. Constantino","Goes 922","1944","8",NA,"South America","Brazil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"116","2011-02-28 11:01:00-03","MO","MOBOT","100294462","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","G.H. Langsdorff","Langsdorff s.n.","1823","9",NA,"South America","Brazil","Rio de Janeiro","Petrópolis","Porto Estrella","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"117","2010-08-03 15:42:00-03","MO","MOBOT","100294463","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","Jorge P. Carauta|KIRKBRIDE","Carauta 2448","1977","5","8","South America","Brazil","Rio de Janeiro","Petrópolis","Serra da Estrela, Meio da Serra, perto do antigo leito da linha ferrea","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"118","2011-01-25 14:33:00-02","MO","MOBOT","100294473","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","Duarte, *","Duarte s.n.",NA,NA,NA,"South America","Brazil","Rio de Janeiro","Petrópolis","Serra de Petropolis","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"119","2011-01-25 14:16:00-02","MO","MOBOT","100294475","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","A. Ducke|João Geraldo Kuhlmann","Ducke s.n.","1925","8","28","South America","Brazil","Rio de Janeiro","Petrópolis","Serra du Estrella","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"120","2011-01-25 14:55:00-02","MO","MOBOT","100294456","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","Ludwig Riedel","Riedel s.n.","1824",NA,NA,"South America","Brazil","Rio de Janeiro","Petrópolis","Serra-Estrella","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"121","2011-01-17 09:23:00-02","MO","MOBOT","100294478","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","P. P. H. Laclette","Laclette 656",NA,NA,NA,"South America","Brazil","Rio de Janeiro","Rio Bonito","Bracanã, Fazenda das Cachoeiras.","-42.6096992492676","-22.7085990905762",NA,NA,NA,NA,NA,NA,"20195","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"122","2011-01-25 14:52:00-02","MO","MOBOT","100294479","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","P. P. H. Laclette","Laclette s.n.","1986","1",NA,"South America","Brazil","Rio de Janeiro","Rio Bonito","Bracanã, Fazenda das Cachoeiras.","-42.6096992492676","-22.7085990905762",NA,NA,NA,NA,NA,NA,"20195","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"123","2010-03-09 10:29:00-03","MO","MOBOT","100259233","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","Nevling","SAMPAIO","SAMPAIO 2497",NA,NA,NA,"South America","Brazil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"124","2012-08-15 13:12:00-03","MO","MOBOT","100259231","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","Nevling","Luiz Emygdio de Mello Filho|VELLOSO","Emygdio de Mello Filho 36e498",NA,NA,NA,"South America","Brazil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"125","2010-03-09 10:32:00-03","MO","MOBOT","100259239","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","Nevling","BARROS","BARROS 1125",NA,NA,NA,"South America","Brazil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"126","2010-11-30 10:39:00-02","MO","MOBOT","100295934","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","Alberto J. de Sampaio","Sampaio 2947","1917","5",NA,"South America","Brazil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"127","2011-01-17 10:11:00-02","MO","MOBOT","100259224","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","!L. Rossi (SP)","Alexander C. Brade","Brade 9221","1929","9","18","South America","Brazil","Rio de Janeiro","Teresópolis","Cascata Feroz","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"128","2010-11-30 11:24:00-02","MO","MOBOT","100295941","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","Luiz Emygdio de Mello Filho|VELLOSO","Emygdio de Mello Filho 36","1942","9","20","South America","Brazil","Rio de Janeiro","Teresópolis","Fazenda do Guinle","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"129","2010-11-16 11:21:00-02","MO","MOBOT","100259238","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","!L. Rossi (SP)","BARROS","BARROS 1031","1942","10","10","South America","Brazil","Rio de Janeiro","Teresópolis","P.N. Serra dos Orgaos","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"130","2010-11-30 11:11:00-02","MO","MOBOT","100295948","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","Gustavo Martinelli|et al.","Martinelli 3300","1977","10","20","South America","Brazil","Rio de Janeiro","Teresópolis","P.N. Serra dos Orgaos, Rio Beija flor","-42.9655990600586","-22.4122009277344","1100.00000000","1200.00000000",NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"131","2010-11-16 11:01:00-02","MO","MOBOT","100259219","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","!L. Rossi (SP)","MARKGRAF","MARKGRAF 10005","1952","10",NA,"South America","Brazil","Rio de Janeiro","Teresópolis","Rio Paquequer, Serra dos Orgaos","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"132","2010-11-23 15:55:00-02","MO","MOBOT","100295953","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","Alexander C. Brade|Silveira","Brade 16573","1940","8","15","South America","Brazil","Rio de Janeiro","Teresópolis","Serra dos Orgaos, Rio Paquequer","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"133","2013-01-31 06:27:00-02","MO","MOBOT","100295985","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","Lucia Rossi|et al.","Rossi 1682","1994","9","29","South America","Brazil","São Paulo","Santo André","Estacao Biologica do Alto da Serra de Paranapiacaba, picada 17, mata de encosta","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"134","2017-01-10 05:16:00-02","MO","MOBOT","100295989","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","M. Kirizawa|E.A. Lopes","Kirizawa 2873","1994","8","12","South America","Brazil","São Paulo","Santo André","Reserva biologica do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"135","2017-01-10 05:16:00-02","MO","MOBOT","100295992","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","M. Kirizawa|NETO","Kirizawa 2965","1995","3","24","South America","Brazil","São Paulo","Santo André","Reserva biologica do Alto da Serra de Paranapiacaba; picada lateral que sai da 4","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"136","2010-03-09 09:47:00-03","MO","MOBOT","100259186","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","Nevling","A. Ducke","Ducke 21333",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Tijuca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"137","2020-07-10 09:49:35-03","MBML","MBML-HERBARIO","10355",NA,"Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meissn.","M. Sobral/1995","L. D. Thomaz","1582","1995","01","17",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,NA,"Altura 9m, PAP 26cm, caule interno róseo, botões verdes nos ramos.","MBML010355",NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-03-04 11:06:30-03","UFRB","HURB","5661","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","B. Klitgard & A. Baracat","Aona, L.Y.S.; Biggs,N.;Jardim,J.;Lucas, E.; Mazine,F.F.","2378","2013","03","11",NA,"Brasil","Bahia","Wenceslau Guimarães","Estação Ecológica, Assentamento Patioba;","-39.691389","-13.579167",NA,NA,NA,NA,"HURB000005661",NA,NA,NA,"39°41'29 W","13°34'45 S","2014",NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-07-15 14:43:48-03","UNESP-RC","HRCB","64734","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","Kleber R. Silva, Letícia C. Seidinger, Ricardo A. Gonçalves","Grupo Vermelho",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Itamonte","Parque Nacional do Itatiaia - Estrada para a entrada alta (ponto 3)","-44.73705","-22.3598",NA,NA,NA,NA,NA,NA,NA,NA,"44º44'13.38W","22º21'35.28S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-07-15 14:43:48-03","UNESP-RC","HRCB","17567","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","A. Furlan","Assis, M. A. de",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.083333","-23.4",NA,NA,NA,NA,NA,NA,NA,NA,"45°05'W","23°24'S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-07-15 14:43:48-03","UNESP-RC","HRCB","17579","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","A. Furlan","Assis, M. A. de",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-07-15 14:43:48-03","UNESP-RC","HRCB","17581","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","A. Furlan","Assis, M. A. de",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2017-11-24 14:12:34-02","UFLA","ESAL","16618","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.",NA,"Rodrigues, LA; et al.","258",NA,NA,NA,NA,"Brasil","Minas Gerais","Luminárias","Mata do Galego","-44.9033012390137","-21.511100769043",NA,NA,NA,"arbusto; 6m; ;",NA,NA,"19291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2017-11-24 14:12:34-02","UFLA","ESAL","12462","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.",NA,"Oliveira Filho, AT","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso (Macaia)","Fazenda Botelho",NA,NA,NA,NA,NA,"árvore; 6,0; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-02-09 10:14:16-03","UENF","HUENF","1800","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.",NA,"Moreno, M.R.; Nascimento, M.T.","793","1997","07","30",NA,"Brasil","Rio de Janeiro","Campos dos Goytacazes","Imbé","-41.796944","-21.846944","38","38",NA,NA,"HUENF00001802",NA,NA,NA,"41º47'49''W","21º50'49''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2019-11-13 11:32:27-03","USP","SPF","97945","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","Furlan, A","Assis, MA","364","1994","08","28",NA,"Brasil","São Paulo","Ubatuba",NA,"-45.083333","-23.4",NA,NA,NA,NA,"SPF00097945",NA,NA,NA,"-45.083333","-23.4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2019-11-13 11:32:27-03","USP","SPF","83472","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","Rossi, L","Handro, O","2047","1968","04","20",NA,"Brasil","São Paulo","Santo André","Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"SPF00083472",NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2019-10-07 09:33:42-03","UEFS","HUEFS","232355","PreservedSpecimen","Plantae","Angiospermae","Malvales","Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","H.C.de Lima","Lima, H.C.de","8399","2016","11","02",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","Reserva Biológica do Tinguá. Tinguá, Estrada do Comércio, a 6,6 Km após o entrocamento para a sede da Rebio, mato escuro.","-43.468056","-22.563056","763","763",NA,"Mata de encosta.","HUEFS0232355","HUEFS0232355",NA,NA,"43W28'5''","22S33'47''","2016","Rosanae","11",NA,NA,NA,NA,NA,NA
"149","2019-01-25 15:37:23-02","IAC","IAC","38205","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Mart. & Jacq.","S.L. Jung-Mendaçolli & L.P. Cabral","Y.V. Bakker","24","1999","07","15",NA,"Brasil","São Paulo","Silveiras","Cachoeira dos Piloes, próximo a Fazenda Pinhalzinho","-44.8528","-22.6644",NA,NA,NA,NA,NA,NA,NA,NA,"-44.8528","-22.6644","1999",NA,"07",NA,NA,NA,NA,"30",NA
"150","2020-07-23 12:23:47-03","CEPLAC","CEPEC","136375","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii",NA,"J.M.A.Braga","J.M.A.Braga","554",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-07-23 12:23:47-03","CEPLAC","CEPEC","61284","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii",NA,"M. Nadruz","M. Nadruz","564","1989","12","28",NA,"Brasil","Rio de Janeiro","nova friburgo","Resrva ecologica Mun. de Macaé de Cima, estr. para o Sitio Sophronites.","-42.05","-22",NA,NA,NA,NA,NA,NA,NA,NA,"42W3'","22S0'",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1989"
"152","2020-07-23 12:23:47-03","CEPLAC","CEPEC","139902","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii",NA,"E.F. Guimarães & M.M. Saavedra","M.G. Bovini","2206",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Nova Iguaçu",NA,"-43.451099395752","-22.7591991424561",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2017-09-11 17:14:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in silvis montis Corcovado prov. Rio de Janeiro",NA,NA,NA,NA,NA,"flor. m. Aug. Sept.",NA,"P05P1N0028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-10-08 08:53:42-03","IBt","SP","338113","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.",NA,"Thomaz, LD","1582","1995","01","17",NA,"Brasil","Espírito Santo","Santa Teresa",NA,"-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-05-07 17:16:20-03","IBt","SP","263596","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.",NA,"Correia, CMB","66","1989","10","26",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica de Macaé de Cima","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-08-27 12:20:28-03","IBt","SP","310336","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.",NA,"Ferretti, AR","33","1996","12","12",NA,"Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-06-04 11:03:57-03","IBt","SP","269359","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.",NA,"Kirizawa, M","2873","1994","08","12",NA,"Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-07-02 08:40:52-03","IBt","SP","276858","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.",NA,"Rossi, L","1682","1994","09","29",NA,"Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-07-02 08:40:52-03","IBt","SP","277673","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.",NA,"Kirizawa, M","2965","1995","03","24",NA,"Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-04-15 17:20:37-03","IBt","SP","253141","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.",NA,"Ribeiro","555","1988","09","22",NA,"Brasil","São Paulo","São Carlos",NA,"-47.8899993896484","-22.0100002288818",NA,NA,NA,NA,NA,NA,"45913","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-07-16 10:06:10-03","IBt","SP","289798","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","Rossi, L","Queiroz, JM","30143","1993","11","12",NA,"Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
