"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","locality","minimumElevationInMeters","maximumElevationInMeters","imagecode","stateProvince","county","decimalLongitude","decimalLatitude","identifiedBy","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","coordinatePrecision","geoFlag","fieldNumber","individualCount","sex"
"90","2013-06-14 15:22:00-03","MO","MOBOT","3080566","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Philipp Salzmann","Salzmann s.n.","1827",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"A. St.-Hil.",NA,"Bahia; locis subinundatis.",NA,NA,NA,"Bahia",NA,NA,NA,"P. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"91","2008-05-27 22:02:00-03","MO","MOBOT","799222","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Ronald L. Liesner","Liesner 19320","1985","11","1","South America","Venezuela",NA,NA,NA,NA,NA,NA,"A. St.-Hil.",NA,"17 km E of El Pauji by road and 64 km W of Santa Elena by road. 4 km N of highway. Río Las Ahallas. Elev. 850 m, ca. 4º30'N, 61º30'W.","850.00000000",NA,NA,"Bolívar",NA,"-61.5","4.5","P.G.Taylor(FVG)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-44","3",NA
"92","2020-08-31 08:59:13-03","INPA","INPA","104799","S","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Teixeira, LOA","1063","1982","06","10","Southern America","Brasil",NA,NA,NA,"INPA0104799","Dicotyledon Asterids","Lamiales","A.St.-Hil.",NA,"Humaitá-Lábrea, km 17, Estrada Humaitá-Lábrea, km 17. Campo natural, latosolo amarelo, solo mal drenado nessa época do ano.",NA,NA,"INPA0104799 INPA0104799_e","Amazonas","Humaitá","-63.160787","-7.589899","Costa, SM","2013","03","-63.160787","-7.589899",NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-08-31 08:59:13-03","INPA","INPA","105524","S","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Janssen, AS","415","1980","05","22","Southern America","Brasil",NA,NA,NA,"INPA0105524","Dicotyledon Asterids","Lamiales","A.St.-Hil.",NA,"Humaitá, Sem dados do local.",NA,NA,"INPA0105524 INPA0105524_d INPA0105524_e","Amazonas","Humaitá","-63.166667","-7.516667","Costa, SM","2013","03","-63.166667","-7.516667",NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-08-31 08:59:13-03","INPA","INPA","127360","S","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Ferreira, CAC","5895","1985","04","30","Southern America","Brasil",NA,NA,NA,"INPA0127360","Dicotyledon Asterids","Lamiales","A.St.-Hil.",NA,"BR 230 entre os km 350 e 400 km L de Humaitá, BR-230, Rodovia Transamazônica entre kms 350 e 400 ao leste de Humaitá.",NA,NA,"INPA0127360 INPA0127360_e INPA0127360_e1","Amazonas","Novo Aripuanã","-60.3797","-5.12056","Taylor, PG","1988",NA,"-60.3797","-5.12056",NA,NA,NA,NA,NA,NA,NA,NA
"95","2021-01-10 20:44:37-03","INPA","INPA","163643","S","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Sanaiotti, TM","48","1989","05","29","Southern America","Brasil",NA,NA,NA,"INPA0163643","Dicotyledon Asterids","Lamiales","A.St.-Hil.",NA,"Península em frente a Alter do Chão. Vegetação de savana sobre solo arenoso.",NA,NA,"INPA0163643 INPA0163643_e","Pará","Santarém","-54.95","-2.483333","Costa, SM","2013","03","-54.95","-2.483333",NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-08-31 08:59:13-03","INPA","INPA","163761","S","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Sanaiotti, TM","48","1987","07","21","Southern America","Brasil",NA,NA,NA,"INPA0163761","Dicotyledon Asterids","Lamiales","A.St.-Hil.",NA,"Alter do Chão, Península em frente a Alter-do-Chão.",NA,NA,"INPA0163761_e","Pará","Santarém","-54.95","-2.483333",NA,NA,NA,"-54.95","-2.483333",NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-08-31 08:59:13-03","INPA","INPA","234929","S","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Barbosa, TMB","1310","2010","07","24","Southern America","Brasil",NA,NA,NA,"INPA0234929","Dicotyledon Asterids","Lamiales","A.St.-Hil.",NA,"Parque Nacional do Viruá","67","67","INPA0234929 INPA0234929_e","Roraima","Caracaraí","-61.006889","1.468278","Costa, SM","2011","08","-61.006889","1.468278",NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-08-31 08:59:13-03","INPA","INPA","235058","S","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Melo, A","415","2010","07","23","Southern America","Brasil",NA,NA,NA,"INPA0235058","Dicotyledon Asterids","Lamiales","A.St.-Hil.",NA,"Parque Nacional do Viruá, Campina do L3-500. Grade do PPBio.",NA,NA,"INPA0235058 INPA0235058_e","Roraima","Caracaraí","-61","1.28","Costa, SM","2011","08","-61","1.28",NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-08-31 08:59:13-03","INPA","INPA","235109","S","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Melo, A","438","2010","07","27","Southern America","Brasil",NA,NA,NA,"INPA0235109","Dicotyledon Asterids","Lamiales","A.St.-Hil.",NA,"Rio Barauana, Campinarana.",NA,NA,"INPA0235109 INPA0235109_e","Roraima","Caracaraí","-61","1.466667","Costa, SM","2011","08","-61","1.466667",NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-08-31 08:59:13-03","INPA","INPA","235112","S","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Melo, A","441","2010","07","27","Southern America","Brasil",NA,NA,NA,"INPA0235112","Dicotyledon Asterids","Lamiales","A.St.-Hil.",NA,"Parque Nacional do Viruá, Campinarana da grade do PPBio.",NA,NA,"INPA0235112 INPA0235112_d INPA0235112_e INPA0235112_e1","Roraima","Caracaraí","-61","1.28","Baleeiro-Souza, PC","2012","08","-61","1.28",NA,NA,NA,NA,NA,NA,NA,NA
"101","2021-03-04 11:05:34-03","UFRB","HURB","7885","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Costa, G.; Aona, L.Y.S. et al","1031","2014","09","27",NA,"Brasil",NA,NA,NA,"HURB000007885",NA,NA,"A.St.-Hil.",NA,"Depois da estação da Petrobrás;",NA,NA,NA,"Bahia","Jaguaripe","-38.8955993652344","-13.1133003234863","G.Costa","2017","07",NA,NA,NA,NA,NA,"41836","auto",NA,NA,NA
"102","2019-08-20 12:04:50-03","UFLA","ESAL","32103","S","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Arruda, I A C; Martins, C P V; Biondi, M; Ribeiro, W S; Caproni, L","458","2016","01","30",NA,"Brasil",NA,NA,"Erva, 13cm, flores amarelas.; Campo Rupestre, entremeio úmido c/ água corrente.",NA,NA,NA,"A.St.-Hil.",NA,"Serra da Chapada","94","94",NA,"Minas Gerais","Itutinga","-44.731028","-21.289083","Arruda, I A C","2017","01","-44.731028","-21.289083",NA,NA,NA,NA,NA,NA,NA,NA
"103","2019-12-19 11:19:21-03","UFG","UFG","45019","S","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Resende, I.L.M.","1285","2009","03","03",NA,"Brasil",NA,NA,NA,"UFG0045019",NA,NA,"A. St.-Hil.",NA,NA,NA,NA,"UFG0045019","Goiás","Bela Vista de Goiás","-48.9533004760742","-16.9727993011475","Resende, I.L.M.","2010","01","-48473.5","-17006.5","15",NA,NA,"39117","auto",NA,NA,NA
"104","2019-12-19 11:19:21-03","UFG","UFG","45044","S","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Resende, I.L.M.","1573","2009","03","03",NA,"Brasil",NA,NA,NA,"UFG0045044",NA,NA,"A. St.-Hil.",NA,NA,NA,NA,"UFG0045044","Goiás","Bela Vista de Goiás","-48.9533004760742","-16.9727993011475","Resende, I.L.M.","2010","01","-48473.5","-17006.5","15",NA,NA,"39117","auto",NA,NA,NA
"105","2019-12-19 11:19:21-03","UFG","UFG","15009","S","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","V.L. Gomer-Klein","2353","1994","04","16",NA,"Brasil",NA,NA,NA,"UFG0015009",NA,NA,"A. St.-Hil.",NA,"Serra dos Pireneus",NA,NA,"UFG0015009","Goiás","Pirenópolis","-48.9592018127441","-15.852499961853","V.L.G. Klein","1994","04",NA,NA,"16",NA,NA,"40887","auto",NA,NA,NA
"106","2021-02-04 10:29:01-03","UFRPE","HST","1033","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","S.Tavares","1033","1962","09","10",NA,"Brasil",NA,NA,"Erva; folhas rosuladas; flores amarelas.","HST001033",NA,NA,"A.St.-Hil.",NA,"Fontainha",NA,NA,NA,"Paraíba","Pedra de Fogo",NA,NA,"L.B.Smith","1964","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2021-02-04 10:29:01-03","UFRPE","HST","1059","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","S.Tavares","1059","1962","10","01",NA,"Brasil",NA,NA,"Erva frequente; folhas rosuladas; flores amarelas.","HST001059",NA,NA,"A.St.-Hil.",NA,"Fontainha",NA,NA,NA,"Paraíba","Pedra de Fogo",NA,NA,"L.B.Smith","1964","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2021-02-04 10:29:01-03","UFRPE","HST","12507","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","A.M.Miranda; et al.","3693","2000","08","20",NA,"Brasil",NA,NA,"Erva ereta; flores amarelas.","HST012507",NA,NA,"A.St.-Hil.",NA,NA,NA,NA,NA,"Pernambuco","Bonito","-35.7285995483398","-8.47027969360352","F.M.Guedes","2017","08",NA,NA,"07",NA,NA,"20932","auto",NA,NA,NA
"109","2021-02-04 10:29:01-03","UFRPE","HST","7617","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","L.P.Félix; et A.M.Miranda","6643","1994","07","10",NA,"Brasil",NA,NA,"Erva; folhas rosuladas, verdes; haste floral verde, flores lúteas.","HST007617",NA,NA,"A.St.-Hil.",NA,NA,NA,NA,NA,"Pernambuco","Igarassu","-34.9063987731934","-7.83416986465454","F.M.Guedes","2017","08",NA,NA,"07",NA,NA,"24709","auto",NA,NA,NA
"110","2020-09-25 10:37:21-03","UFPE","UFP","85509","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Guedes, FM; Cavalcanti, D; Garcia, GS","57","2017","10","03",NA,"Brasil",NA,NA,"Corola amarela; cálcar inflado, ápice arredondado; cápsula pilosa, tricomas eglandulares.; Baixada interdunar alagada, próx. à Maracajaú, Restinga herbácea, sazonalmente inundável.","UFP085509",NA,NA,"A. St.-Hil",NA,NA,"30","30",NA,"Rio Grande do Norte","Maxaranguape","-35.538333","-5.739444","Guedes, FM","2017","10","-35.538333","-5.739444","03",NA,NA,NA,NA,NA,NA,NA
"111","2021-03-01 11:48:20-03","UFPE","UFP","85517","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Guedes, FM; Cavalcanti, D; Garcia, GS","66","2017","10","04",NA,"Brasil",NA,NA,"Corola amarela; cálcar inflado, ápice arredondado; cápsula pilosa, tricomas eglandulares.; Mata Atlântica.","UFP085517",NA,NA,"A. St.-Hil",NA,NA,NA,NA,NA,"Rio Grande do Norte","Espírito Santo","-35.435833","-6.645833","Guedes, FM","2017","10","-35.435833","-6.645833","04",NA,NA,NA,NA,NA,NA,NA
"112","2021-03-01 11:48:20-03","UFPE","UFP","85543","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Guedes, FM; Luna, NK; Pessoa, E; Melo, A","86","2017","11","02",NA,"Brasil",NA,NA,"Corola amarela; cálcar inflado, ápice arredondado; cápsula pilosa tricomas eglandulares.; Restingas alagadas. Mata Atlântica.","UFP085543",NA,NA,"A. St.-Hil",NA,NA,"72","72",NA,"Bahia","Santa Luzia","-39.039722","-15.566389","Guedes, FM","2017","11","-39.039722","-15.566389","02",NA,NA,NA,NA,NA,NA,NA
"113","2021-03-01 11:48:20-03","UFPE","UFP","85484","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Guedes, FM; Gomes-Silva, F","22","2017","07","27",NA,"Brasil",NA,NA,"Cálcar inflado, ápice arredondado; cápsula pilosa, tricomas eglandulares.; Solo arenoso alagado. Mata Atlântica.","UFP085484",NA,NA,"A. St.-Hil",NA,NA,"180","180",NA,"Paraíba","Mamanguape","-35.139444","-6.741944","Guedes, FM","2017","07","-35.139444","-6.741944","27",NA,NA,NA,NA,NA,NA,NA
"114","2021-03-01 11:48:20-03","UFPE","UFP","85491","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Guedes, FM; Cavalcanti, D","70","2017","10","06",NA,"Brasil",NA,NA,"Corola amarela; cálcar inflado, ápice arredondado; cápsula pilosa, tricomas eglandulares.; Restinga alagada. Mata Atlântica.","UFP085491",NA,NA,"A. St.-Hil",NA,NA,NA,NA,NA,"Paraíba","Mamanguape","-35.139444","-6.741944","Guedes, FM","2017","10","-35.139444","-6.741944","06",NA,NA,NA,NA,NA,NA,NA
"115","2020-09-12 05:00:02-03","US","US","1743667","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","anfractuosa","Genlisea anfractuosa","T. G. Tutin","673","1933","8","30","South America - Neotropics","Guyana",NA,NA,NA,"US00136352",NA,"Scrophulariales","Tutin","Isotype","Kaietuk, Potaro River, Savanna; alt. 1100 ft.","335","335",NA,NA,NA,"-59.4878","5.17083",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"116","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","T. Henkel & M. Chin","5816","1994","7","23","South America - Neotropics","Guyana",NA,NA,NA,NA,NA,"Scrophulariales","A. St.-Hil.",NA,"Pakaraima Mts; Upper Ireng watershed; adjacent to upper Kaatnang River","800",NA,NA,"Potaro-Siparuni",NA,"-60.15","4.96667","Taylor, P.",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"117","2020-09-12 05:00:02-03","US","US","2547907","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","S. Tavares","1033","1962","9","10","South America - Neotropics","Brazil",NA,NA,NA,"US01104373",NA,"Scrophulariales","A. St.-Hil.",NA,"Fontainha between Aurora and Mamuabas.",NA,NA,"US01104373_01 US01104373_02","Paraíba","Pedras de Fogo","-35.1164016723633","-7.401939868927",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"19663","auto",NA,"1",NA
"118","2020-09-12 05:00:02-03","US","US","2268431","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","L. Smith & R. M. Klein","8534","1956","12","9","South America","Brazil",NA,NA,NA,"US03214864",NA,"Scrophulariales","A. St.-Hil.",NA,"Mun. Campo Alegre: slopes of Morro Iquererim.","1300","1500","US03214864_01","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"119","2020-09-12 05:00:02-03","US","US","2212836","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","H. S. Irwin","498","1956","1","15","South America - Neotropics","Guyana",NA,NA,NA,"US00706233",NA,"Scrophulariales","A. St.-Hil.",NA,"Ireng R., Orinduik Falls, Essequibo County",NA,NA,NA,"Potaro-Siparuni",NA,"-60.01","4.71","Taylor, P.",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"120","2020-09-12 05:00:02-03","US","US","2547908","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","S. Tavares","1059","1962","10","1","South America - Neotropics","Brazil",NA,NA,NA,"US01104374",NA,"Scrophulariales","A. St.-Hil.",NA,"Fontainha depois de Sta. Emilia",NA,NA,"US01104374_01 US01104374_02","Paraíba","Pedras de Fogo","-35.1164016723633","-7.401939868927",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"19663","auto",NA,"1",NA
"121","2020-09-12 05:00:02-03","US","US","1989944","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","M. Cárdenas","4532","1950","2",NA,"South America - Neotropics","Bolivia",NA,NA,NA,"US01104370",NA,"Scrophulariales","A. St.-Hil.",NA,"Cerro San Micerats-Santia-gode Chiquita-Bolivia","970",NA,NA,"Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"122","2020-09-12 05:00:02-03","US","US","1706933","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","O. Haught","2259","1938","8","18","South America - Neotropics","Colombia",NA,NA,NA,"US01104375",NA,"Scrophulariales","A. St.-Hil.",NA,"Along new highway Chiriguana to Valle Dupar-Palma Sola, NE of Chiriguana",NA,NA,NA,"Magdalena",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"123","2020-09-12 05:00:02-03","US","US","3303579","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","J.-J. de Granville, P. Acevedo-Rodriguez, A. Boyer & L. Hollenberg","12234","1993","8","11","South America - Neotropics","Brazil",NA,NA,NA,"US00706370",NA,"Scrophulariales","A. St.-Hil.",NA,"Inselberg Talouakem, Massif des Tumuc-Humac","650",NA,"US00706370_01","Amapá",NA,"-54.75","2.48","Genelle, P.",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"124","2020-09-12 05:00:02-03","US","US","3452662","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","R. M. Harley","22264","1980","5","21","South America - Neotropics","Brazil",NA,NA,NA,"US03214860",NA,"Scrophulariales","A. St.-Hil.",NA,"Serra dos Lencois.","700","1000","US03214860_01 US03214860_02","Bahia",NA,"-41.47","-12.45",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"125","2020-09-12 05:00:02-03","US","US","2582578A","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","H. S. Irwin, J. W. Grear, R. Souza & R. Reis dos Santos","12535","1966","2","10","South America - Neotropics","Brazil",NA,NA,NA,"US03214865",NA,"Scrophulariales","A. St.-Hil.",NA,"The Planalto do Brasil, Chapada dos Veadeiros, Rocky slopes, wet campo and creek margin, Chapada dos Veadeiros, ca. 20 km. W. of Veadeiros.","1000",NA,"US03214865_01","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"126","2020-09-02 16:30:31-03","Cenargen","CEN","53981","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","José Floriano Barêa Pastore","898","2004","02","03",NA,"Brasil","Unicata",NA,NA,"CEN00053981",NA,NA,"A.St.-Hil.",NA,"Parque do Gama.","1050","1050","CEN00053981","DF","BRASILIA","-48.053888","-16.04","V. Albuquerque","2010","04","-48.053888","-16.04",NA,NA,NA,NA,NA,NA,"1",NA
"127","2020-09-02 16:30:31-03","Cenargen","CEN","17981","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Taciana Barbosa Cavalcanti","1126","1992","03","10",NA,"Brasil","Exsicatas",NA,NA,"CEN00017981",NA,NA,"A.St.-Hil.",NA,"Próximo à área de empréstimo de argila - ME 33.",NA,NA,"CEN00017981","GO","MINACU",NA,NA,"F. Rivadavia-Lopes","2001","01",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"128","2020-09-02 16:30:31-03","Cenargen","CEN","74856","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Eduarda Barreto Andrade Dias","347","2006","01","09",NA,"Brasil","Unicata",NA,NA,"CEN00074856",NA,NA,"A.St.-Hil.",NA,"Parque Nacional de Brasília.",NA,NA,"CEN00074856","DF","BRASILIA","-47.9296989440918","-15.7797002792358","E. B. A. Dias","2007","03",NA,NA,NA,NA,NA,"70570","auto",NA,"1",NA
"129","2020-09-02 16:30:31-03","Cenargen","CEN","59930","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Anderson Cássio Sevilha","2252","2002","08","19",NA,"Brasil","Unicata",NA,"Exsicata com mistura de material: A. Genlisea filiformes A.St.-Hil. e B. Utricularia triloba Benj. Mata Atlântica secundária.","CEN00059930",NA,NA,"A.St.-Hil.",NA,"Reserva biológica Guaribas. Área I - Capim Azul.","187","187","CEN00059930","PB","MAMANGUAPE","-35.1260986328125","-6.83861017227173",NA,NA,NA,"-3512222.0","-669833.0",NA,NA,NA,"36853","auto",NA,"1",NA
"130","2020-09-02 16:30:31-03","Cenargen","CEN","37466","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Bruno Machado Teles Walter","4429","2000","04","03",NA,"Brasil","Exsicatas",NA,"Coletada nas áreas mais úmidas, entre os graminóides de campo úmido.","CEN00037466",NA,NA,"A.St.-Hil.",NA,"Fazenda Sucupira. Região do Vale do Córrego do Riacho Fundo (margem esquerda). Próximo à estrada na entrada sul.","1050","1050","CEN00037466","DF","BRASILIA","-47.9296989440918","-15.7797002792358","V. Albuquerque","2010","04","-4801667.0","-1586667.0",NA,NA,NA,"70570","auto",NA,"2",NA
"131","2020-09-02 16:30:31-03","Cenargen","CEN","93640","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Maria das G. L. Wanderley -SPF","37557","1985","04","01",NA,"Brasil","Exsicatas",NA,"Doação do Departamento de Botânica - Universidade de São Paulo.","CEN00093640",NA,NA,"A.St.-Hil.",NA,"Margem da estrada Diamantina",NA,NA,"CEN00093640","MG","DIAMANTINA","-43.6002998352051","-18.2493991851807","M. A. Correa","1997","11",NA,NA,NA,NA,NA,"101169","auto",NA,"1",NA
"132","2019-11-13 11:23:26-03","USP","SPF","171940","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Rivadavia, F","2113","2005","10","08",NA,"Brasil",NA,NA,NA,"SPF00171940",NA,NA,"A.St.-Hil.",NA,NA,NA,NA,"SPF00171940","Bahia","Ituberá","-39.0141","-13.42843","Rivadavia, F","2005",NA,"-39.0141","-13.42843",NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-11-13 11:23:26-03","USP","SPF","171938","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Rivadavia, F","2060","2005","07","19",NA,"Brasil",NA,NA,NA,"SPF00171938",NA,NA,"A.St.-Hil.",NA,NA,"1220","1220","SPF00171938","Bahia","Rio de Contas","-41.52254","-13.25785","Rivadavia, F","2005",NA,"-41.52254","-13.25785",NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-11-13 11:23:26-03","USP","SPF","139227","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Rivadavia, F","650","1997","03","19",NA,"Brasil",NA,NA,NA,"SPF00139227",NA,NA,"A.St.-Hil.",NA,"Chapada dos Veadeiros","1400","1400","SPF00139227","Goiás","Alto Paraíso de Goiás","-47.26219","-13.55476","Rivadavia, F","1997",NA,"-47.26219","-13.55476",NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-11-13 11:23:26-03","USP","SPF","180095","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Rivadavia, F","2167","2006","03","05",NA,"Brasil",NA,NA,NA,"SPF00180095",NA,NA,"A.St.-Hil.",NA,NA,"725","725","SPF00180095","Goiás","Caldas Novas","-48.33482","-17.57611","Rivadavia, F","2006",NA,"-48.33482","-17.57611",NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-11-13 11:23:26-03","USP","SPF","136989","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Rivadavia, F","935","1999","04","23",NA,"Brasil",NA,NA,NA,"SPF00136989",NA,NA,"A.St.-Hil.",NA,NA,"1150","1150","SPF00136989","Goiás","Santo Antônio do Descoberto","-48.24769","-15.44668","Rivadavia, F","1999",NA,"-48.24769","-15.44668",NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-11-13 11:23:26-03","USP","SPF","180097","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Rivadavia, F","2176","2006","03","11",NA,"Brasil",NA,NA,NA,"SPF00180097",NA,NA,"A.St.-Hil.",NA,NA,"845","845","SPF00180097","Minas Gerais","Ibiraci","-47.06796","-20.18096","Rivadavia, F","2006",NA,"-47.06796","-20.18096",NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-11-13 11:23:26-03","USP","SPF","158978","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Rivadavia, F","1658","2003","07","03",NA,"Brasil",NA,NA,NA,"SPF00158978",NA,NA,"A.St.-Hil.",NA,NA,"1100","1100","SPF00158978","Minas Gerais","Joaquim Felício","-44.22698","-17.42579","Rivadavia, F","2003",NA,"-44.22698","-17.42579",NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-11-13 11:23:26-03","USP","SPF","139226","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Rivadavia, F","625","1997","03","07",NA,"Brasil",NA,NA,NA,"SPF00139226",NA,NA,"A.St.-Hil.",NA,"Serra do Cabral","1300","1300","SPF00139226","Minas Gerais","Joaquim Felício","-44.17442","-17.41763","Rivadavia, F","1997",NA,"-44.17442","-17.41763",NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-11-13 11:23:26-03","USP","SPF","135483","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Rivadavia, F","900","1999","04","04",NA,"Brasil",NA,NA,NA,"SPF00135483",NA,NA,"A.St.-Hil.",NA,NA,"1000","1000","SPF00135483","Minas Gerais","Sacramento","-47.22434","-19.53851","Rivadavia, F","1999",NA,"-47.22434","-19.53851",NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-11-13 11:23:26-03","USP","SPF","137659","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Rivadavia, F","1158","1999","06","17",NA,"Brasil",NA,NA,NA,"SPF00137659",NA,NA,"A.St.-Hil.",NA,NA,"1100","1100","SPF00137659","Minas Gerais","Serranópolis de Minas","-42.48707","-15.49884","Rivadavia, F","1999",NA,"-42.48707","-15.49884",NA,NA,NA,NA,NA,NA,NA,NA
