"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","occurrenceRemarks","phylum","order","typeStatus","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"189","2020-08-20 20:37:49-03","UFSC","FLOR","18142","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Reis, A.","1987",NA,NA,"Reis, A.; Reis, M.S. dos","1987","08","11","Brasil","Santa Catarina","Blumenau","Jararaca, Fazenda Faxinal, Alto Ribeirão Garcia.","-49.0661010742188","-26.9193992614746",NA,NA,"250","250","FLOR0018142","FLOR0018142 FLOR0018142_1 FLOR0018142_2 FLOR0018142_3","604","arvoreta, flor muito jovem, não aberta, Fruto Imaturo, verde, 3m altura. Lenho para estudo. Usada para cobrir ranchos, cabos de ferramentas e bengalas",NA,"Arecales",NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA
"190","2020-08-20 14:54:38-03","UFSC","FLOR","3341","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.",NA,NA,NA,NA,"Klein, R.M.; Bresolin, A.","1971","04","13","Brasil","Santa Catarina","Florianópolis","Lagoinha do Leste, Pântano do Sul, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"300","300","FLOR0003341","FLOR0003341 FLOR0003341_1","9277","arbusto, flor branca, 2m altura",NA,"Arecales",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"191","2020-08-20 14:54:38-03","UFSC","FLOR","3336","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.",NA,NA,NA,NA,"Klein, R.M.","1966","09","24","Brasil","Santa Catarina","Florianópolis","Morro do Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"350","350","FLOR0003336","FLOR0003336 FLOR0003336_1 FLOR0003336_2 FLOR0003336_3 FLOR0003336_4 FLOR0003336_5","6919","arbusto, flor branca, 2m altura",NA,"Arecales",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"192","2020-08-20 14:54:38-03","UFSC","FLOR","3335","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.",NA,NA,NA,NA,"Klein, R.M.; Souza Sobrinho, R.J. de & Bresolin, A.","1966","09","14","Brasil","Santa Catarina","Florianópolis","Saco Grande, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"300","300","FLOR0003335","FLOR0003335 FLOR0003335_1","6811","arbusto, flor branca, 2m altura",NA,"Arecales",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"193","2020-08-20 14:54:38-03","UFSC","FLOR","3496","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.",NA,NA,NA,NA,"Klein, R.M.; Bresolin, A.","1971","10","18","Brasil","Santa Catarina","Governador Celso Ramos","Jordão.","-48.5592002868652","-27.3146991729736",NA,NA,"280","280","FLOR0003496","FLOR0003496 FLOR0003496_1","9764","flor branca, 2m altura",NA,"Arecales",NA,NA,NA,"13751","auto",NA,NA,NA,NA,NA
"194","2020-08-20 20:37:49-03","UFSC","FLOR","41681","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Reis, A.","1995",NA,NA,"Reis, A.","1994","08","30","Brasil","Santa Catarina","São Pedro de Alcântara",NA,"-48.8053016662598","-27.5660991668701",NA,NA,"200","200","FLOR0041681","FLOR0041681 FLOR0041681_1","2347","árvore, Fruto Imaturo, verde, 2,5m altura",NA,"Arecales",NA,NA,NA,"15407","auto",NA,NA,NA,NA,NA
"195","2020-08-20 20:37:49-03","UFSC","FLOR","41674","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Reis, A.","1996",NA,NA,"Reis, A.; Cardoso, J.H. & Nakazono, E.M.","1996","04","02","Brasil","Santa Catarina","São Pedro de Alcântara","Estação Experimental de São Pedro de Alcântara.","-48.8053016662598","-27.5660991668701",NA,NA,"300","300","FLOR0041674","FLOR0041674 FLOR0041674_1","4","árvore, Fruto Imaturo, verde, 2m altura. Parcela 4",NA,"Arecales",NA,NA,NA,"15407","auto",NA,NA,NA,NA,NA
"196","2020-08-20 20:37:49-03","UFSC","FLOR","41675","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Reis, A.","1996",NA,NA,"Cardoso, J.H.; Anjos, A.","1995","11","29","Brasil","Santa Catarina","São Pedro de Alcântara","Estação Experimental de São Pedro de Alcântera.","-48.8053016662598","-27.5660991668701",NA,NA,"200","200","FLOR0041675","FLOR0041675","65","árvore, Fruto Imaturo, verde, 2,5m altura",NA,"Arecales",NA,NA,NA,"15407","auto",NA,NA,NA,NA,NA
"197","2020-08-20 20:37:49-03","UFSC","FLOR","41678","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Reis, A.","1996",NA,NA,"Cardoso, J.H.; Anjos, A.","1996","01","03","Brasil","Santa Catarina","São Pedro de Alcântara","Estação Experimental São Pedro de Alcântara.","-48.8053016662598","-27.5660991668701",NA,NA,"200","200","FLOR0041678","FLOR0041678 FLOR0041678_1","106","arvoreta, Fruto Maduro, atropurpúreo, 2,5m altura. Parcela 4",NA,"Arecales",NA,NA,NA,"15407","auto",NA,NA,NA,NA,NA
"198","2020-08-20 14:54:38-03","UFSC","FLOR","62650","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.",NA,NA,NA,NA,"Desconhecido","2006","03","15","Brasil","São Paulo","Cananéia","Ilha do Cardoso.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"FLOR0062650","FLOR0062650_01 FLOR0062650_02 FLOR0062650_03","53","Com frutos escuros (pretos ou roxos).",NA,"Arecales",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"199","2021-03-04 15:41:56-03","IF","SPSF","13990","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova",NA,NA,NA,NA,NA,"A.Custodio Filho & Al Gentry","1987","02","03","Brasil","SP","Boraceia",NA,"-48.7700004577637","-22.1900005340576",NA,NA,NA,NA,NA,NA,"4518","COLETA: XLS: SPSFAntigo;","Magnoliophyta","Arecales",NA,"América do Sul",NA,"10241","auto","Liliopsida",NA,NA,NA,NA
"200","2021-03-04 15:41:56-03","IF","SPSF","19609","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova",NA,NA,NA,NA,NA,"S.E.Martins","1995","06","13","Brasil","SP","Cubatão","P.E.da Serra do Mar","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,NA,NA,"106","COLETA: XLS: SPSFAntigo; GEOGRAFIA: area poluida&nf;;","Magnoliophyta","Arecales",NA,"América do Sul",NA,"15123","auto","Liliopsida",NA,NA,NA,NA
"201","2021-03-04 15:41:56-03","IF","SPSF","16011","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova",NA,NA,NA,NA,NA,"S.L.Pompeia","1993","02","18","Brasil","SP","Paraibuna","Parque Estadual da Serra do Mar","-45.6599998474121","-23.3799991607666",NA,NA,NA,NA,NA,NA,"5","COLETA: XLS: SPSFAntigo;","Magnoliophyta","Arecales",NA,"América do Sul",NA,"30824","auto","Liliopsida",NA,NA,NA,NA
"202","2021-03-04 15:41:56-03","IF","SPSF","27925","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova",NA,"G.A.D.C.Franco","2001","04","09","J.A.Pastore & C.Moura","2001","03","23","Brasil","SP","São Vicente","Parque Estadual Xixová-Japuí","-46.3899993896484","-23.9599990844727",NA,NA,NA,NA,NA,NA,"991","COLETA: Arvoreta de 2m; frutos imaturos verdes.; GEOGRAFIA: margem de corrego&nf;;","Magnoliophyta","Arecales",NA,"América do Sul",NA,"25482","auto","Liliopsida",NA,NA,NA,NA
"203","2021-03-04 15:41:56-03","IF","SPSF","27934","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova",NA,"G.A.D.C.Franco","2001","04","09","J.A.Pastore & C.Moura","2001","03","23","Brasil","SP","São Vicente","Parque Estadual Xixová-Japuí","-46.371944","-23.976944",NA,NA,NA,NA,NA,NA,"1000","COLETA: Arbusto 2-3m de altura; frutos maduros marrons.; GEOGRAFIA: Trilha atrás do Chapéu do Sol.;","Magnoliophyta","Arecales",NA,"América do Sul",NA,NA,NA,"Liliopsida",NA,NA,NA,NA
"204","2021-03-04 15:41:56-03","IF","SPSF","30117","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","G.A.D.C.Franco","2002","07","29","J.A.Pastore & C.Moura","2002","07","19","Brasil","SP","São Vicente","P.E. Xixová-Japuí","-46.371944","-23.976944",NA,NA,NA,NA,NA,NA,"1189","COLETA: Arvoreta de 2m de altura; tronco único, com anéos, frutos imaturos verdes.; GEOGRAFIA: Região de Paranapuã, Trilha da caixa d'água, margem do caminho.;","Magnoliophyta","Arecales",NA,"América do Sul",NA,NA,NA,"Liliopsida",NA,NA,NA,NA
"205","2021-03-04 15:41:56-03","IF","SPSF","47211","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb. Rodr.",NA,NA,NA,NA,"C. de Moura et al.","2012","04","04","Brasil","SP","Capão Bonito","Parque Estadual Nascentes do Paranapanema","-48.1425","-24.171389",NA,NA,"810","810",NA,NA,"411","COLETA: Palmeira, 2 m de altura, frutos imaturos.; GEOGRAFIA: Acesso pelo rancho do Matias Queiroz.&nf;Floresta ombrófila densa montana, floresta madura.;","Magnoliophyta","Arecales",NA,"América do Sul",NA,NA,NA,"Liliopsida",NA,NA,NA,NA
"206","2021-03-04 15:41:56-03","IF","SPSF","33258","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova",NA,"G.A.D.C.Franco","2004","08","03","F.A.R.D.P.Arzolla","2004","06","03","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,"572","COLETA: Árvore de 2m de altura, com frutos pretos.; GEOGRAFIA: Margens do Rio Paraibuna.;","Magnoliophyta","Arecales",NA,"América do Sul",NA,"38855","auto","Liliopsida",NA,NA,NA,NA
"207","2021-03-04 15:41:56-03","IF","SPSF","17373","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova",NA,NA,NA,NA,NA,"J.E.A.Bertoni","1993","05","26","Brasil","SP","Porto Ferreira","P.E.Instituto Florestal","-47.4700012207031","-21.8500003814697",NA,NA,NA,NA,NA,NA,"238","COLETA: XLS: SPSFAntigo;","Magnoliophyta","Arecales",NA,"América do Sul",NA,"13859","auto","Liliopsida",NA,NA,NA,NA
"208","2021-02-08 12:50:43-03","UFRGS","ICN","002366","S","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Noblick, LR","1992","05","21","Baptista, LRM; Marques, EK","1960","09","04","Brasil","RS","Morungava",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Espécie ameaçada de extinção (Criticamente em perigo).","Monocotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"209","2021-02-08 12:50:43-03","UFRGS","ICN","009954","S","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Soares, K","2012","11","26","Valls, JFM; Irgang, BE","1972","05","18","Brasil","RS","Osório","BR-101, km 12. Entre Osório e Morro Alto","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,NA,NA,"s.n.","Frequente na mata à direita da BR-101, com frutos","Monocotyledon",NA,NA,"América do Sul",NA,"27350","auto",NA,NA,NA,NA,NA
"210","2021-02-08 12:50:43-03","UFRGS","ICN","034142","S","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Irgang, BE",NA,NA,NA,"Irgang, BE","1976","09","04","Brasil","RS","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"5","Espécie ameaçada de extinção (Criticamente em perigo).","Monocotyledon",NA,NA,"América do Sul",NA,"20837","auto",NA,NA,NA,NA,NA
"211","2021-02-08 12:50:43-03","UFRGS","ICN","083666","S","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Waechter, JL",NA,NA,NA,"Waechter, JL",NA,NA,NA,"Brasil","RS","Torres","Lageadinho","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"2289","Espécie ameaçada de extinção (Criticamente em perigo). Fotografia in vivo; Arvoreta 3m; espatas 2, paleáceas; perigônio pardacento; estames brancos; estipe fortemente anelado;; Em interior de mata pluvial.","Monocotyledon",NA,NA,"América do Sul",NA,"20837","auto",NA,NA,NA,NA,NA
"212","2021-02-08 12:50:43-03","UFRGS","ICN","119312","S","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Záchia, RA",NA,NA,NA,"Záchia, RA","1992","01","09","Brasil","RS","Três Cachoeiras","Lageadinho","-49.9244003295898","-29.4556007385254",NA,NA,NA,NA,NA,NA,"726","Espécie ameaçada de extinção (Criticamente em perigo).","Monocotyledon",NA,NA,"América do Sul",NA,"17224","auto",NA,NA,NA,NA,NA
"213","2021-02-08 12:50:43-03","UFRGS","ICN","173327","S","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Setubal, R",NA,NA,NA,"Setubal, R; et al.","2011","12","17","Brasil","SC","Itapoá","RPPN Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,"5","5",NA,NA,"1026","arvoreta de 2 metros de altura; interior de floresta de planície quaternária","Monocotyledon",NA,NA,"América do Sul",NA,"18121","auto",NA,NA,NA,NA,NA
"214","2021-02-08 12:50:43-03","UFRGS","ICN","120598","S","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Baptista, LRM",NA,NA,NA,"Jurinitz, CF","2000","01","03","Brasil","RS","Dom Pedro de Alcântara","Mata da Cova Funda (Mata Atlântica)","-49.8497009277344","-29.3694000244141",NA,NA,"20","20",NA,NA,"18","Espécie ameaçada de extinção (Criticamente em perigo).; Palmeira arbustiva.; De interior de mata. Preferencialmente de locais bem drenados.","Monocotyledon",NA,NA,"América do Sul",NA,"7549","auto",NA,NA,NA,NA,NA
"215","2021-02-08 12:50:43-03","UFRGS","ICN","003860","S","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Baptista, LRM","2005","02","17","Baptista, LRM",NA,NA,NA,"Brasil","RS","Osório",NA,"-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,NA,NA,"s.n.","Espécie ameaçada de extinção (Criticamente em perigo).","Monocotyledon",NA,NA,"América do Sul",NA,"27350","auto",NA,NA,NA,NA,NA
"216","2021-02-08 12:50:43-03","UFRGS","ICN","004316","S","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Baptista, LRM; Irgang, BE",NA,NA,NA,"Schultz, AR","1967","08","20","Brasil","RS","Terra de Areia",NA,"-50.07080078125","-29.5853004455566",NA,NA,NA,NA,NA,NA,"4316","Espécie ameaçada de extinção (Criticamente em perigo).","Monocotyledon",NA,NA,"América do Sul",NA,"32697","auto",NA,NA,NA,NA,NA
"217","2021-02-08 12:50:43-03","UFRGS","ICN","189357","S","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Sevegnani, L",NA,NA,NA,"Sevegnani, L","2008","11","10","Brasil","SC","Guaramirim","SC-413","-49.002799987793","-26.4731006622314",NA,NA,NA,NA,NA,NA,"s.n.","Floresta Ombrófila Densa de terras Baixas","Monocotyledon",NA,NA,"América do Sul",NA,"15937","auto",NA,NA,NA,NA,NA
"218","2019-10-04 16:06:17-03","MCN-FZBRS","HAS","67416","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb. Rodr.",NA,NA,NA,NA,"Silveira, N.","1987","04",NA,"Brasil","Rio Grande do Sul","Torres (Três Cachoeiras - RS)","no Lageadinho; nas ilhas do Rio da Terra",NA,NA,NA,NA,NA,NA,"HAS0067416",NA,"4574","palmeirinha, gamiova; Com cerca de 3 metros de altura. Frutos maduros, pretos.","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2019-10-04 16:06:17-03","MCN-FZBRS","HAS","67398","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb. Rodr.",NA,NA,NA,NA,"Mattos, J.","1976","10",NA,"Brasil","Rio Grande do Sul","Maquiné","Estação Fitotécnica,","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"HAS0067398",NA,"17235","palmeirinha, gamiova;","Magnoliophyta",NA,NA,NA,NA,"28094","auto",NA,NA,NA,NA,NA
"220","2019-10-04 16:06:17-03","MCN-FZBRS","HAS","67404","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb. Rodr.",NA,NA,NA,NA,"Mattos, J.","1980","07",NA,"Brasil","Rio Grande do Sul","Maquiné","na Estação Experimental Fitotécnica,","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"HAS0067404",NA,"21275","palmeirinha, gamiova; Frutos imaturos.","Magnoliophyta",NA,NA,NA,NA,"28094","auto",NA,NA,NA,NA,NA
"221","2019-10-04 16:06:17-03","MCN-FZBRS","HAS","43189","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb. Rodr.",NA,NA,NA,NA,"Senna, R.M.","2004","11",NA,"Brasil","Rio Grande do Sul","Maquiné","Reserva Biológica da Serra Geral; Vale do Encantado.","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"HAS0043189",NA,"560","gamiova; mata atlântica ; palmeirinha na mata; Projeto Mata Atlântica","Magnoliophyta",NA,NA,NA,NA,"28094","auto",NA,NA,NA,NA,NA
"222","2019-10-04 16:06:17-03","MCN-FZBRS","HAS","67415","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb. Rodr.",NA,NA,NA,NA,"Valls, J.F.M.","1972","05",NA,"Brasil","Rio Grande do Sul","Osório","Entre Osório e Morro Alto; BR 101 Km 12,","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"HAS0067415",NA,"s.n.","palmeirinha, gamiova; Frequente na mata à direita da BR 101, com frutos.","Magnoliophyta",NA,NA,NA,NA,"27350","auto",NA,NA,NA,NA,NA
"223","2020-12-01 09:01:30-03","MCN-FZBRS","HAS","12314","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Waechter, J.L.","1980","06","27","Martins, S.A.","1980","06",NA,"Brasil","Rio Grande do Sul","Torres","Lageadinho.","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"HAS0012314",NA,"327","Exemplar jovem com 50 cm de altura, a folha coletada contém grande quantidade de líquens folícolos. Coletada em mata tropical úmida.","Magnoliophyta",NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA
"224","2019-11-21 09:59:28-03","IBt","SP","197351","S","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Kirizawa, M","1985","10","22","Sugiyama, M; et al.","1984","04","17","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.316667","-23.783333","-46.316667","-23.783333","750","900","SP055919","SP055919 SP055919_01 SP055919_02","494","Árvore 3,0m. dima. do caule 30cm, entre nó 1cm, flores brancas muito visitadas por formigas e moscas, frutos verdes, na mata úmida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2019-11-21 09:59:28-03","IBt","SP","288601","S","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Favaretto, BGS","2012","02","21","Spina, AP; et al.","1993","11","16","Brasil","São Paulo","Ubatuba","Praia do Maranduba, Araribá","-45.554208","-23.55","-45.554208","-23.55",NA,NA,NA,NA,"29441",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2019-11-21 09:59:28-03","IBt","SP","351016","S","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Sugiyama, M","2000","11",NA,"Simão Bianchini, R; Bianchini, S; Rosário, RPG","2000","09","10","Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Trilha da Lagoa","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"SP055921","SP055921 SP055921_01","1467",NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA
"227","2019-11-21 09:59:28-03","IBt","SP","351017","S","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Sugiyama, M","2000","11",NA,"Souza, FO; Sugiyama, M; Esteves, GL; Simão Bianchini, R; Pinheiro, F; Bonfim, F; Bopp, LT","2000","08","10","Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Trilha da Mococa","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,"175",NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA
"228","2019-11-21 09:59:28-03","IBt","SP","310889","S","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Boudet Fernandes, HQ","1999",NA,NA,"Ferretti, AR; Vanini, A; Nave, AG; Peneireiro, FM; Rodrigues, RR; Souza, VC; Tamashiro, JY; I","1996","12","11","Brasil","São Paulo","Cunha","Estação Experimental da Serra do Mar. Núcleo Cunha - Trilha do Rio Bonito","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,"13",NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA
"229","2019-11-21 09:59:28-03","IBt","SP","244352","S","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.",NA,NA,NA,NA,"Catharino, ELM; et al.","1990","04","24","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Proximidades do maciço da Serra da Juréia, trilha da Figueira","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"1350",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA
"230","2019-11-21 09:59:28-03","IBt","SP","250017","S","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.",NA,"1999","11","06","Rossi, L; et al.","1991","06","12","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha da Figueira, mata de encosta","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"SP055922","SP055922 SP055922_01 SP055922_02 SP055922_03 SP055922_04 SP055922_05 SP055922_06 SP055922_07 SP055922_08","905",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA
"231","2019-05-22 10:05:51-03","IBt","SP","12240b","Extra","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Boudet Fernandes, HQ","1999","04","15","Loefgren, A; Edwall, G","1894","09","22","Brasil","São Paulo","Iguape","Morro da cidade","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"SP009713","SP009713","CGG2636",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA
"232","2019-11-21 09:59:28-03","IBt","SP","12240a","S","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Boudet Fernandes, HQ","1999","04","15","Loefgren, A; Edwall, G","1894","09","22","Brasil","São Paulo","Iguape","Morro da cidade","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"SP009712","SP009712","CGG2636",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA
"233","2019-11-21 09:59:28-03","IBt","SP","245631","S","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.",NA,"1997","11","09","Mamede, MCH; et al.","1990","09","20","Brasil","São Paulo","Iguape","Reserva Ecológica Juréia-Itatins, Trilha para a Figueira Grande, mata","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"SP055923","SP055923 SP055923_01","301",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA
"234","2019-11-21 09:59:28-03","IBt","SP","272560","S","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Almeida Costa, DG","2018","05",NA,"Melo, MMRF; Cordeiro, I; Oliveira, RJ; Barros, M","1994","06","23","Brasil","São Paulo","Peruíbe","Estação Ecológica Juréia-Itatins, Trilha do Morro Fernando, mata pluvial tropical de encosta","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"SP055916","SP055916 SP055916_01","1084",NA,NA,NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA
"235","2019-11-21 09:59:28-03","IBt","SP","12242","S","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Kirizawa, M","1983","09","15","Kuhlmann, E","1943","11","08","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"SP055917","SP055917 SP055917_01 SP055917_02 SP055917_03","s.n.",NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA
"236","2019-11-21 09:59:28-03","IBt","SP","1227","S","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Kirizawa, M","1983","09","15","Hoehne, FC","1944","08","07","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"s.n.","Observe o n° de seguimentos de cada lado da raquis, que não corresponde ao de G. fiscullaria",NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA
"237","2019-11-21 09:59:28-03","IBt","SP","163846","S","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Kirizawa, M","1983","09","15","Muniz, CFS; et al.","1979","08","01","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"SP055920","SP055920 SP055920_01 SP055920_02 SP055920_03","19","Estipe com ca. 3,0m alt., inclinada, flores salmão, frutos verdes",NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA
"238","2019-11-21 09:59:28-03","IBt","SP","185128","S","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Kirizawa, M","1983","09","15","Custodio Filho, A","1982","10","27","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"SP055918","SP055918 SP055918_01","965",NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA
