"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"133","2021-01-14 15:30:30-03","MN","R","222697","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Fernandes, J.; Silva, J.G.","1996","07","30",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Raddi","Mansano, V.F.",NA,"Rio de Janeiro","Ilha do Governador","-43.2075004577637","-22.9027996063232",NA,"Rio de Janeiro",NA,NA,"57442","auto",NA,"2010","05",NA,NA,NA,NA,NA,NA,NA,NA
"134","2021-03-31 13:40:08-03","MN","R","203379","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Velludo, D.B.","2003","01","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Raddi","Lima, H.C. & Castilhori, M.F.","36","Rio de Janeiro","Ilha Grande","-44.3180999755859","-23.0067005157471",NA,"Angra dos Reis",NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-01-14 15:30:30-03","MN","R","64175","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Glaziou, A.F.M.","1895","07","29",NA,"Brasil",NA,NA,NA,"R000064175",NA,NA,NA,"Raddi","Cowan, R.S.",NA,"Rio de Janeiro","Tijuca","-43.2075004577637","-22.9027996063232","R000064175_001","Rio de Janeiro",NA,NA,"57442","auto",NA,"1963",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-04-02 02:00:20-03","UFPI","TEPB","22968","PreservedSpecimen","Plantae","Caesalpiniaceae","Swartzia","flaemingii","Swartzia flaemingii","M.ªB.L.Machado","2001","08","30",NA,"Brasil",NA,NA,"Àrvore com ca de 8 m de altura.Botões verdes. Ambiente: Mata Atlântica",NA,NA,NA,NA,"Raddi.",NA,"35","Alagoas","Usina do Coruripe, Fazenda Progresso.Bloco 78, Ilha do Toco.","-36.221111","-10.040556",NA,"Coruripe",NA,NA,NA,NA,NA,NA,NA,"36°13'16W","10°02'26S",NA,NA,NA,NA,NA,NA
"137","2021-04-02 02:00:20-03","UFPI","TEPB","20317","PreservedSpecimen","Plantae","Caesalpiniaceae","Swartzia","flaemingii","Swartzia flaemingii","CHAVES, E. M. F.","2003","12","21",NA,"Brasil",NA,NA,"Árvore, 8m, flor branca, fruto imaturo verde, frequência baixa, substrato arenoso. Usos: madereiro, forrageiro, medicinal e produção de energia. Ambiente: Carrasco <ll>dwc_commonname:</ll> Jacarandá",NA,NA,NA,NA,"Raddi. Var. psilonema(Harm)","E. Nunes","543","Piauí","Baixa dos Pilões","-41.513056","-3.563333",NA,"Cocal","140","140",NA,NA,NA,"2004","02","41°30'47W","03°33'48S","06",NA,NA,NA,NA,NA
"138","2021-04-02 02:00:20-03","UFPI","TEPB","14186","PreservedSpecimen","Plantae","Caesalpiniaceae","Swartzia","flaemingii","Swartzia flaemingii","M. E. Alencar","2001","06","08",NA,"Brasil",NA,NA,"Árvore ca. 7,0m. Frutos imaturos verdes. Frequência baixa. Substrato arenoso Ambiente: Cerradão <ll>dwc_commonname:</ll> Jacarandá",NA,NA,NA,NA,"Raddi","FERNANDES, A.","1340","Piauí","Atrás do Olho D'água do Bacuri (6ª cidade) - Parque Nacional de Sete Cidades","-41.725556","-4.097222",NA,"Piracuruca","180","180",NA,NA,NA,"2001","06","41°43'32W","04°05'50S","08",NA,NA,NA,NA,NA
"139","2021-04-02 02:00:20-03","UFPI","TEPB","984","PreservedSpecimen","Plantae","Caesalpiniaceae","Swartzia","flaemingii","Swartzia flaemingii","DEL' ARCO, M. R.","1980","03","03",NA,"Brasil",NA,NA,"Árvore, flor branca Ambiente: Carrasco <ll>dwc_commonname:</ll> Bunina-do-dia",NA,NA,NA,NA,"Raddi.","R. BARROS",NA,"Piauí","BR-316, Km 205, Próximo à Rodoviária",NA,NA,NA,"Valença",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-04-05 09:18:09-03","UFPI","TEPB","21599","PreservedSpecimen","Plantae","Caesalpiniaceae","Swartzia","flaemingii","Swartzia flaemingii","R. BARROS","2006","01","26",NA,"Brasil",NA,NA,"Árvore 9m; flor seca; inicio de frutificação; solo arenoso; frequencia regular; fruto utilizado por animais;melifera Ambiente: Caatinga <ll>dwc_commonname:</ll> Banha-de-galinha",NA,NA,NA,NA,NA,"L.P.Queiroz","2587","Piauí","PARNASerra das Confusões -Serra Grande","-43.3300018310547","-9.27861022949219",NA,"Caracol","610","610","21070","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2021-03-26 15:10:48-03","UFPI","TEPB","24083","PreservedSpecimen","Plantae","Caesalpiniaceae","Swartzia","flaemingii","Swartzia flaemingii","R. BARROS","2007","03","28",NA,"Brasil",NA,NA,"Árvore 6m, muito frequente, flor branca, com botões florais esverdeados, solo marenoso <ll>dwc_commonname:</ll> 375m",NA,NA,NA,NA,"Raddi","Banha-de-galinha","2898","Piauí","PARNA Serra das confusões- Barreiro","-43.6866989135742","-9.39832973480225",NA,"Guaribas","8986330","8986330","81784","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-04-02 02:00:20-03","UFPI","TEPB","23501","PreservedSpecimen","Plantae","Caesalpiniaceae","Swartzia","flaemingii","Swartzia flaemingii","Oliveira, F. C. S.","2007","04","15",NA,"Brasil",NA,NA,"Árvore, flor branca, fruto amarelo esverdeado, muito frequente, solo arenoso. Ambiente: Transição Cerrado/Caatinga <ll>dwc_commonname:</ll> flamboyant",NA,NA,NA,NA,"Raddi var. psilonema (Har",NA,"94","Piauí","Chapada das Panelas","-42.1310997009277","-7.0252799987793",NA,"Oeiras",NA,NA,"54774","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-04-02 11:40:01-03","UFPI","TEPB","890","PreservedSpecimen","Plantae","Caesalpiniaceae","Swartzia","flaemingii","Swartzia flaemingii psilonema","EMPERAIRE, L.","1979","09","20",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> betânia",NA,NA,NA,"psilonema","(Harms) Cowan.","O. Cano",NA,"Piauí",NA,"-42.6994018554688","-9.01527976989746",NA,"São Raimundo Nonato",NA,NA,"45407","auto",NA,"2007","02",NA,NA,"22",NA,NA,NA,NA,NA
"144","2021-04-02 02:00:20-03","UFPI","TEPB","6148","PreservedSpecimen","Plantae","Caesalpiniaceae","Swartzia","flaemingii","Swartzia flaemingii","EMPERAIRE, L.","1984","02","02",NA,"Brasil",NA,NA,"Rp, 6m Ambiente: Caatinga arbórea densa",NA,NA,NA,NA,"Raddi.",NA,NA,"Piauí","Boqueirão Grande","-42.6994018554688","-9.01527976989746",NA,"São Raimundo Nonato","45","45","45407","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-04-06 14:38:33-03","UFPI","TEPB","115","PreservedSpecimen","Plantae","Caesalpiniaceae","Swartzia","flaemingii","Swartzia flaemingii psilonema","EMPERAIRE, L.","1978","09","09",NA,"Brasil",NA,NA,"Ambiente: Caatinga arbórea",NA,NA,NA,"psilonema","(Harms) Cowan.","R. BARROS",NA,"Piauí","Parque Nacional Serra da Capivara","-42.6994018554688","-9.01527976989746",NA,"São Raimundo Nonato",NA,NA,"45407","auto",NA,"2007","02",NA,NA,"15",NA,NA,NA,NA,NA
"146","2021-04-02 02:00:20-03","UFPI","TEPB","6163","PreservedSpecimen","Plantae","Caesalpiniaceae","Swartzia","flaemingii","Swartzia flaemingii","EMPERAIRE, L.","1984","01","23",NA,"Brasil",NA,NA,"5m Ambiente: Caatinga arbustiva densa",NA,NA,NA,NA,"Raddi.","A. J. CASTRO",NA,"Piauí","São João Vermelho","-42.6994018554688","-9.01527976989746",NA,"São Raimundo Nonato",NA,NA,"45407","auto",NA,"1980","08",NA,NA,"07",NA,NA,NA,NA,NA
"147","2021-04-02 02:00:20-03","UFPI","TEPB","6146","PreservedSpecimen","Plantae","Caesalpiniaceae","Swartzia","flaemingii","Swartzia flaemingii","EMPERAIRE, L.","1984","02","01",NA,"Brasil",NA,NA,"Árvore 8m, cauliglrea, flores creme Ambiente: Caatinga arboreá -arbustiva",NA,NA,NA,NA,"Raddi.",NA,NA,"Piauí","Serra Branca","-42.6994018554688","-9.01527976989746",NA,"São Raimundo Nonato","2","2","45407","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-04-02 02:00:20-03","UFPI","TEPB","728","PreservedSpecimen","Plantae","Caesalpiniaceae","Swartzia","flaemingii","Swartzia flaemingii psilonema","A. B. SOUSA","1979","03","09",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Ata brava",NA,NA,NA,"psilonema","(Harms) Cowan.",NA,NA,"Piauí","Instituto Brasileiro do desenvolvimento florestal","-42.8018989562988","-5.08916997909546",NA,"Teresina",NA,NA,"56344","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-03-11 02:23:14-03","UFPI","TEPB","9892","PreservedSpecimen","Plantae","Caesalpiniaceae","Swartzia","flaemingii","Swartzia flaemingii psilonema","Jesus et. Luciano",NA,NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Aroeira",NA,NA,NA,"psilonema","(Harms)","C. Correia",NA,"Piauí","Parque Zoobotânico","-42.8018989562988","-5.08916997909546",NA,"Teresina",NA,NA,"56344","auto",NA,"2008","04",NA,NA,"14",NA,NA,NA,NA,NA
"150","2014-10-27 19:15:12-02","UNICAP","HUCPE","426","S","Plantae","Caesalpiniaceae","Swartzia","flaemingii","Swartzia flaemingii","Lima, D. .P.","1976","07","13",NA,"Brasil",NA,NA,"Árvore de grande porte, flores com pétalas e filete cor de gelo, anteras amarelas, perfumadas. Perfume enjoativo. Resina vermelha, pegajosa.",NA,NA,NA,NA,"Raddi.","E. Tavares","13460","Maranhão","Fazenda Marimbondo.","-46.157788","-5.873846",NA,"Grajaú",NA,NA,NA,NA,NA,"1976","07","-46.157788","-5.873846","15",NA,NA,NA,NA,NA
"151","2019-02-22 11:47:06-03","IPA","IPA","29569","S","Plantae","Leguminosae-Pap.","Swartzia","flaemingii","Swartzia flaemingii","Andrade-Lima","1973","04","22","Southern America","Brasil",NA,NA,NA,"IPA0029569","Plantae",NA,NA,"Raddi","Rita Pereira","7321","Piauí","-Maranhão",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1982","11",NA,NA,"20",NA,NA,NA,NA,NA
"152","2019-02-22 11:47:06-03","IPA","IPA","58478","S","Plantae","Leguminosae-Pap.","Swartzia","flaemingii","Swartzia flaemingii","Lemos, J.R.","1998","01","28","Southern America","Brasil",NA,NA,"Árvore ca. 3 -5 m de altura; inflorescência alvo-amarelada","IPA0058478","Plantae",NA,NA,"Raddi","Fernández, A.","40","Piauí","Serra da Capivara, Chapadas sedimentares, substrato arenoso","-42.489167","-8.733611",NA,NA,"630","630",NA,NA,NA,"1998","11","-42.489167","-8.733611",NA,NA,NA,NA,NA,NA
"153","2019-02-22 11:47:06-03","IPA","IPA","86518","S","Plantae","Leguminosae-Pap.","Swartzia","flaemingii","Swartzia flaemingii","Josinaldo Alves; Oliveira, M.; et al.; Oliveira, M.; et al.","2011","07","19","Southern America","Brasil",NA,NA,"Arvore com ca de 10m. Folhas discolores pilosas abaxialmente. Frutos pilosos amarronzados.","IPA0086518","Plantae",NA,NA,"Raddi","Josinaldo Alves","531","Pernambuco","Próximo a Cachoeira do Galo.","-35.675","-8.401944",NA,"Barra de Guabiraba",NA,NA,NA,NA,NA,"2011","08","-35.675","-8.401944","11",NA,NA,NA,NA,NA
"154","2019-02-22 11:47:06-03","IPA","IPA","68013","S","Plantae","Leguminosae-Pap.","Swartzia","flaemingii","Swartzia flaemingii polita","Jost, T.; et al.; et al.","1995","12","18","Southern America","Brasil",NA,NA,"Árvore ca. 9m de altura; corola com uma só pétala branca, estames e estaminódios. Parece ser uma espécie mirmecófila, devido à grande quantidade de formigas que vivem associadas a ela. Habita principalmente na margem do rio (Rio do Bu","IPA0068013","Plantae",NA,"polita","R.S. Cowan","Mansano, V.","179","Bahia","Fazenda do Bu. Mata do Fundão II","-37.732222","-11.009167",NA,"Esplanada","50","50",NA,NA,NA,"2002","10","-37.732222","-11.009167",NA,NA,NA,NA,NA,NA
"155","2019-02-22 11:47:06-03","IPA","IPA","7601","S","Plantae","Leguminosae-Pap.","Swartzia","flaemingii","Swartzia flaemingii psilonema","Black, G.A.; Pires, J.M.; Andrade-Lima; Pires, J.M.; Andrade-Lima","1954","07","08","Southern America","Brasil",NA,NA,"Árvore","IPA0007601","Plantae",NA,"psilonema","(Harms) R.S. Cowan","Cowan, R.S.","16488","Maranhão","Campo","-43.3560981750488","-4.85889005661011",NA,"Caxias",NA,NA,"72086","auto",NA,"1973","01",NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-02-22 11:47:06-03","IPA","IPA","30456","S","Plantae","Leguminosae-Pap.","Swartzia","flaemingii","Swartzia flaemingii psilonema","Emperaire, L.","1979",NA,NA,"Southern America","Brasil",NA,NA,NA,"IPA0030456","Plantae",NA,"psilonema","(Harms) R.S. Cowan","Andrade-Lima; Ataíde, M.","525","Piauí","Serra da Capivara",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1980",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2019-02-22 11:47:06-03","IPA","IPA","24203","S","Plantae","Leguminosae-Pap.","Swartzia","flaemingii","Swartzia flaemingii psilonema","Filho, S.J.","1979","07","27","Southern America","Brasil",NA,NA,"Árvore de 7m de altura e diâmetro em torno de 0,40m. Caule cinza, folhas e frutos verdes","IPA0024203","Plantae",NA,"psilonema","(Harms) R.S. Cowan","Andrade-Lima","65","Piauí","Parafuso","-41.516667","-4.8",NA,"Pedro II",NA,NA,NA,NA,NA,"1979","09","-41.516667","-4.8","27",NA,NA,NA,NA,NA
"158","2019-02-22 11:47:06-03","IPA","IPA","5312","S","Plantae","Leguminosae-Pap.","Swartzia","flaemingii","Swartzia flaemingii psilonema","Andrade-Lima; Magalhães, M.; Magalhães, M.","1952","06","25","Southern America","Brasil",NA,NA,"Árvore. Frutos (segundo informações) grandes como manga. Estéril","IPA0005312","Plantae",NA,"psilonema","(Harms) R.S. Cowan","Cowan, R.S.","1088","Pernambuco","Serra do Araripe, Campos da serra, mais ou menos metade da estrada Araripina-Crato.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1973","01",NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-02-22 11:47:06-03","IPA","IPA","85781","S","Plantae","Leguminosae-Pap.","Swartzia","flaemingii","Swartzia flaemingii psilonema","Josinaldo Alves","2011","03","04","Southern America","Brasil",NA,NA,"Árvore com ca. de 4,5m. Flores amarelo claro.","IPA0085781","Plantae",NA,"psilonema","(Harms) R.S. Cowan","Cano, O.","145","Pernambuco","Serra do Araripe, Fazenda Talhada da Serra.","-39.716389","-7.416944",NA,"Exu",NA,NA,NA,NA,NA,"2011","03","-39.716389","-7.416944","11",NA,NA,NA,NA,NA
"160","2019-02-22 11:47:06-03","IPA","IPA","27772","S","Plantae","Leguminosae-Pap.","Swartzia","flaemingii","Swartzia flaemingii cognata","Eupunino, A.","1971","12","11","Southern America","Brasil",NA,NA,"Árvore de 17m de altura e 35cm de diâmetro; flores brancas, cálice marrom","IPA0027772","Plantae",NA,"cognata","R.S. Cowan","Cowan, R.S.","62","Bahia","Reserva Biológica do Pau-brasil","-39.0647010803223","-16.4496994018555",NA,"Porto Seguro",NA,NA,"68835","auto",NA,"1978","12",NA,NA,NA,NA,NA,NA,NA,NA
"161","2019-02-22 11:47:06-03","IPA","IPA","65652","S","Plantae","Leguminosae-Pap.","Swartzia","flaemingii","Swartzia flaemingii","Ferraz, E.B.; Ferreira, C.; Ferreira, C.","1996","09","20","Southern America","Brasil",NA,NA,"Árvore ca. 13m de altura; flores róseas. leg.344","IPA0065652","Plantae",NA,NA,"Raddi","Lima, H.C. de","123","Pernambuco","Dentro da Fazenda após escritório da Secretaria de Agricultura","-35.7285995483398","-8.47027969360352",NA,"Bonito",NA,NA,"20932","auto",NA,"2008","08",NA,NA,"01",NA,NA,NA,NA,NA
"162","2019-02-22 11:47:06-03","IPA","IPA","53449","S","Plantae","Leguminosae-Pap.","Swartzia","flaemingii","Swartzia flaemingii","Araújo, F.S. de","1991","03","09","Southern America","Brasil",NA,NA,"Árvore","IPA0053449","Plantae",NA,NA,"Raddi","Fernández, A.","503","Ceará","Planalto do Ibiapaba, Baixa Fria. Vegetação de carrasco","-40.7742004394531","-5.53444004058838",NA,"Novo Oriente",NA,NA,"28544","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-02-22 11:47:06-03","IPA","IPA","32649","S","Plantae","Leguminosae-Pap.","Swartzia","flaemingii","Swartzia flaemingii cognata","Harley, R.M.","1980","05","16","Southern America","Brasil",NA,NA,"Tree to 14m with straight trunk to 6m with grey brown trunk flaking in longitudinal fragments, slightly buttressed at base. Leaves with leaflets coriaceous bright glossy green above. Leaves grey beneath with tawny midrib. Flower buds","IPA0032649","Plantae",NA,"cognata","R.S. Cowan","Lewis, G.P.","22147","Bahia","Coastal Zone. Near Maraú. Low forest and open sedge meadow on sand, this plant growing in forest","-39","-14.166667",NA,NA,"50","50",NA,NA,NA,"1981","08","-39","-14.166667","21",NA,NA,NA,NA,NA
"164","2019-02-22 11:47:06-03","IPA","IPA","61128","S","Plantae","Leguminosae-Pap.","Swartzia","flaemingii","Swartzia flaemingii flaemingii","França, F.; Melo, E.; Mayworm, M.; Melo, E.; Mayworm, M.","1996","06","06","Southern America","Brasil",NA,NA,"Arbusto 1,5m. Vexilo branco. Fruto maduro expondo semente com arilo amarelo","IPA0061128","Plantae",NA,"flaemingii",NA,NA,"1692","Bahia","Santana, ca. 35 km Sul de Baianópolis","-44.5346984863281","-12.3064002990723",NA,"Baianópolis",NA,NA,"91308","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-02-22 11:47:06-03","IPA","IPA","27799","S","Plantae","Leguminosae-Pap.","Swartzia","flaemingii","Swartzia flaemingii polita","Pinheiro, R.S.; Vinha, S.C.; Vinha, S.C.","1967","08","02","Southern America","Brasil",NA,NA,"Árvore com pétalas brancas, estames amarelos","IPA0027799","Plantae",NA,"polita","R.S. Cowan","Cowan, R.S.","149","Bahia",NA,"-39.0147018432617","-14.103099822998",NA,"Maraú",NA,NA,"47076","auto",NA,"1978","12",NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-02-22 11:47:06-03","IPA","IPA","25476","S","Plantae","Leguminosae-Pap.","Swartzia","flaemingii","Swartzia flaemingii polita","Eupunino, A.","1972","01","05","Southern America","Brasil",NA,NA,"Árvore de 4m de altura, flor alva","IPA0025476","Plantae",NA,"polita","R.S. Cowan","Cowan, R.S.","149","Bahia","Reserva Ecológica do Pau Brasil","-39.0247001647949","-16.2780990600586",NA,"Santa Cruz Cabrália",NA,NA,"49584","auto",NA,"1978","12",NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-02-22 11:47:06-03","IPA","IPA","40162","S","Plantae","Leguminosae-Pap.","Swartzia","flaemingii","Swartzia flaemingii psilonema","Ule",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"IPA0040162","Plantae",NA,"psilonema","(Harms) R.S. Cowan",NA,"7168","Piauí","Serra Branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-02-22 11:47:06-03","IPA","IPA","10869","S","Plantae","Leguminosae-Pap.","Swartzia","flaemingii","Swartzia flaemingii psilonema","Guedes, T.N.","1958","02","15","Southern America","Brasil",NA,NA,"Árvore de 10m de altura; flor branca","IPA0010869","Plantae",NA,"psilonema","(Harms) R.S. Cowan","Cowan, R.S.","514","Ceará","Serra do Araripe",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1973","01",NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-02-22 11:47:06-03","IPA","IPA","24139","S","Plantae","Leguminosae-Pap.","Swartzia","flaemingii","Swartzia flaemingii psilonema","Salgado, O.A.","1979","08","15","Southern America","Brasil",NA,NA,"Árvore de aproximadamente 20m de altura e 30cm de diâmetro. Caule cinza, folhas verdes e frutos verde. Exsudato ausente","IPA0024139","Plantae",NA,"psilonema","(Harms) R.S. Cowan","Andrade-Lima","94","Piauí",NA,"-41.4","-5.383333",NA,"Castelo do Piauí",NA,NA,NA,NA,NA,"1979","10","-41.4","-5.383333","02",NA,NA,NA,NA,NA
"170","2019-02-22 11:47:06-03","IPA","IPA","29002","S","Plantae","Leguminosae-Pap.","Swartzia","flaemingii","Swartzia flaemingii psilonema","Emperaire, L.","1979",NA,NA,"Southern America","Brasil",NA,NA,NA,"IPA0029002","Plantae",NA,"psilonema","(Harms) R.S. Cowan","Andrade-Lima; Ataíde, M.","713","Piauí","Serra da Capivara",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1980","07",NA,NA,"23",NA,NA,NA,NA,NA
"171","2019-07-26 11:40:30-03","IPA","IPA","67473","S","Plantae","Leguminosae-Pap.","Swartzia","flaemingii","Swartzia flaemingii psilonema","Franco, P.","2000","02","07","Southern America","Brasil",NA,NA,NA,"IPA0067473","Plantae",NA,"psilonema","(Harms) R.S. Cowan","Cano, O.; Costa e Silva, M.B.","67473","Piauí","Quilombo Olho D'água dos Pires","-42.383333","-3.866111",NA,"Esperantina",NA,NA,NA,NA,NA,"2005","01","-42.383333","-3.866111","25",NA,NA,NA,NA,NA
"172","2019-02-22 11:47:06-03","IPA","IPA","43961","S","Plantae","Leguminosae-Pap.","Swartzia","flaemingii","Swartzia flaemingii psilonema","Fotius, G.","1984","02","16","Southern America","Brasil",NA,NA,"Arbusto 2-3m de altura. Folíolo verde-escuro acima, verde-amarelado abaixo; rachis amarelo ferrugíneo; casca castanho-escuro. Cálice castanho; fruto jovem, verde prateado; racimos sobre galhos idosos e jovens. Fenologia: fr1","IPA0043961","Plantae",NA,"psilonema","(Harms) R.S. Cowan","Ataíde, M.","3786","Pernambuco","Chapada do Araripe, Patamar ao topo da rampa e planalto. Muito frequênte no planalto","-39.7242012023926","-7.51194000244141",NA,"Exu",NA,NA,"29194","auto",NA,"1986",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2019-02-22 11:47:06-03","IPA","IPA","12947","S","Plantae","Leguminosae-Pap.","Swartzia","flaemingii","Swartzia flaemingii psilonema","Andrade-Lima","1962","01","24","Southern America","Brasil",NA,NA,"Árvore 3-4m, com copa muito larga. Flores alvas","IPA0012947","Plantae",NA,"psilonema","(Harms) R.S. Cowan","Cowan, R.S.","62-4023","Pernambuco","Chapada do Araripe","-39.2957992553711","-7.93333005905151",NA,"Serrita","840","840","42990","auto",NA,"1973","01",NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-02-22 11:47:06-03","IPA","IPA","61128","S","Plantae","Leguminosae-Pap.","Swartzia","flaemingii","Swartzia flaemingii flaemingii","França, F.; Melo, E.; Mayworm, M.; Melo, E.; Mayworm, M.","1996","06","06","Southern America","Brasil",NA,NA,"Arbusto 1,5m. Vexilo branco. Fruto maduro expondo semente com arilo amarelo","IPA0061128","Plantae",NA,"flaemingii",NA,NA,"1692","Bahia","Santana, ca. 35 km Sul de Baianópolis","-44.5346984863281","-12.3064002990723",NA,"Baianópolis",NA,NA,"91308","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-12-20 21:17:51-03","UFV","VIC","23477","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii psilonema","Bortoluzzi, R.L.C.; et al.","1998","07","16",NA,"Brasil",NA,NA,"Árvore ca. de 35 a 40m de altura do lado esquerdo da trilha, ocorrência a aproximadamente 40m para o interior da mata. Tronco com fissuras longitudinais, soltando a casca. Frutos coriáceos com ferrugem. Sementes com arilo laranja. Exsu","VIC023477",NA,NA,"psilonema","(Harms) R.S. Cowan","Mansano, V.F. de","197","Minas Gerais","Parque Estadual do Rio Doce (PERD), Trilha da Garapa Torta.","-42.7322006225586","-19.7122001647949","VIC023477","Marliéria",NA,NA,"28215","auto",NA,"1999","06",NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-12-20 21:17:51-03","UFV","VIC","17999","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Luiza, A.","1995","08","30",NA,"Brasil",NA,NA,"Altura de 10 metros, P415 nº 112.","VIC017999",NA,NA,NA,"Raddi","Garcia, F.C.P.","s.n.","Bahia","FLONA Rio Preto",NA,NA,"VIC017999",NA,NA,NA,NA,NA,NA,"1998","09",NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-12-20 21:17:51-03","UFV","VIC","18165","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Luiza, A.","1995","09","26",NA,"Brasil",NA,NA,"Altura de 15 metros, P30 nº 112.","VIC018165",NA,NA,NA,"Raddi",NA,"s.n.","Bahia","FLONA Rio Preto",NA,NA,"VIC018165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
