"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","infraspecificEpithet","relatedCatalogItem","individualCount","typeStatus","fieldNumber"
"241","2020-12-21 16:37:37-03","MBM","MBM","236565","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Ziller, S.R.","1695","1997","07","12","Southern America","Brazil","Paraná","Palotina","Reserva São Camilo",NA,NA,NA,"MBM236565",NA,NA,"(Cambess.) Rotman","Sobral, M.","-53.8400001525879","-24.283899307251","MBM236565",NA,NA,NA,NA,NA,NA,NA,"20826","auto",NA,NA,NA,NA,NA,NA
"242","2020-12-21 16:37:37-03","MBM","MBM","214984","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Silva, J.M.; Cordeiro, J.; Poliquesi, C.B.; Cordeiro, J.; Poliquesi, C.B.","1968","1997","09","18","Southern America","Brazil","Paraná","Tijucas do Sul","Rio do Fojo, Matulão",NA,NA,NA,"MBM214984",NA,NA,"(Cambess.) Rotman","Kawasaki, M.L.","-49.1988983154297","-25.9281005859375","MBM214984",NA,NA,NA,NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA
"243","2020-12-21 16:37:37-03","MBM","MBM","216235","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Silva, J.M.; Poliquesi, C.B.; Barboza, E.; Poliquesi, C.B.; Barboza, E.","1962","1997","09","11","Southern America","Brazil","Paraná","Tunas do Paraná","Estrada para o Parque das Lauráceas, próximo a sede",NA,NA,NA,"MBM216235",NA,NA,"(Cambess.) Rotman","Kawasaki, M.L.","-49.0858001708984","-24.9743995666504","MBM216235",NA,NA,NA,NA,NA,NA,NA,"41885","auto",NA,NA,NA,NA,NA,NA
"244","2020-12-21 16:37:37-03","MBM","MBM","301391","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Caxambú, M.G.","588","2004","10","04","Southern America","Brazil","Paraná","Tuneiras do Oeste","Fazenda Água do Índio",NA,NA,NA,"MBM301391",NA,NA,"(Cambess.) Rotman","Cordeiro, J.; Barboza, E.","-52.8760986328125","-23.8705997467041","MBM301391",NA,NA,NA,NA,NA,NA,NA,"24014","auto",NA,NA,NA,NA,NA,NA
"245","2020-12-21 16:37:37-03","MBM","MBM","10552","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Lindeman, J.; Haas, H.; Haas, H.","1500","1966","06","13","Southern America","Brazil","Paraná","Xambrê","Fazenda Estrela",NA,NA,NA,"MBM010552",NA,NA,"(Cambess.) Rotman","Soares-Silva, L.H.","-53.4900016784668","-23.7360992431641","MBM010552",NA,NA,NA,NA,NA,NA,NA,"25930","auto",NA,NA,NA,NA,NA,NA
"246","2020-12-21 16:37:37-03","MBM","MBM","6322","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Reitz, R.; Klein, R.M.; Klein, R.M.","8380","1959","01","25","Southern America","Brazil","Santa Catarina","Rio do Sul","Alto Matador",NA,NA,NA,"MBM006322",NA,NA,"(Cambess.) Rotman","Sobral, M.","-49.6431007385254","-27.2141990661621","MBM006322",NA,NA,NA,NA,NA,NA,NA,"15163","auto",NA,NA,NA,NA,NA,NA
"247","2020-12-21 16:37:37-03","MBM","MBM","10529","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Lindeman, J.; Haas, H.; Haas, H.","607","1966","03","17","Southern America","Brazil","Paraná",NA,"Reserva do CMNP, W do Rio Ivaí",NA,NA,NA,"MBM010529",NA,NA,"(Cambess.) Rotman","Soares-Silva, L.H.",NA,NA,"MBM010529",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-12-21 16:37:37-03","MBM","MBM","106344","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Bernardi, M.","18214","1978","10","27","Southern America","Paraguay",NA,NA,NA,NA,NA,NA,"MBM106344",NA,NA,"(Cambess.) Rotman","Sobral, M.",NA,NA,"MBM106344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-12-21 16:37:37-03","MBM","MBM","106352","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Bernardi","18054","1978","10","15","Southern America","Paraguay","Paraguari",NA,"Reserva Forestal Ybicuí",NA,NA,"Arbor 6-8 metralis 20cm diam. cortice claro, integro, opaco, foliis acuminatis, glabris, floribus candidis.","MBM106352",NA,NA,"(Cambess.) Rotman","Stadnik, A.",NA,NA,"MBM106352",NA,NA,"2019","07","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-12-21 16:37:37-03","MBM","MBM","148898","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Vanni, R.; et al.; et al.","2821","1991","08","08","Southern America","Argentina",NA,NA,NA,NA,NA,NA,"MBM148898",NA,NA,"(Cambess.) Rotman","Tressens, S.G.",NA,NA,"MBM148898",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2020-12-21 16:37:37-03","MBM","MBM","242673","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Tressens, S.G.; et al.; et al.","6390","1999","09","02","Southern America","Argentina",NA,NA,"Misiones",NA,NA,NA,"MBM242673",NA,NA,"(Cambess.) Rotman","Tressens, S.G.",NA,NA,"MBM242673",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2020-12-21 16:37:37-03","MBM","MBM","30930","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Maruñak, V.","387","1972","09","24","Southern America","Argentina",NA,NA,"Misiones",NA,NA,NA,"MBM030930",NA,NA,"(Cambess.) Rotman",NA,NA,NA,"MBM030930",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-12-21 16:37:37-03","MBM","MBM","408110","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Cielo-Filho, R.; Farias, C.A.; Farias, C.A.","1493","2014","08","19","Southern America","Brazil","Paraná","Matelândia","Linha Bananal, mata dos Biazuz I",NA,NA,"Árvore, 8 m, flor creme, lacínias do cálice vináceas.; Floresta Estacional Semidecidual, floresta primária alterada.","MBM408110",NA,NA,"(Cambess.) Rotman","Aguiar, O.T.","-53.955556","-25.306944","MBM408110","446","446","2014","08","28","-53.955556","-25.306944",NA,NA,NA,NA,NA,NA,NA,NA
"254","2020-12-21 16:37:37-03","MBM","MBM","322891","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Maranta, A.","s.n.",NA,NA,NA,"Southern America","Argentina","Entre Ríos","Colón","Parque Nacional El Palmar",NA,NA,NA,"MBM322891",NA,NA,"(Cambess.) Rotman",NA,NA,NA,"MBM322891",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2020-12-21 16:37:37-03","MBM","MBM","385576","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Adenesky-Filho, E.","s.n.",NA,NA,NA,NA,"Brasil","Paraná","Telêmaco Borba","UHE Mauá",NA,NA,"Resgate de flora da UHE Mauá","MBM385576",NA,NA,"(Cambess.) Rotman","Selusniaki, M.","-50.706944","-24.100556","MBM385576","520","750",NA,NA,NA,"-50.706944","-24.100556",NA,NA,NA,NA,NA,NA,NA,NA
"256","2020-12-21 16:37:37-03","MBM","MBM","389790","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Bonaldi, R.A.","482","2011","05","19","Southern America","Brazil","Paraná","Telêmaco Borba","UHE Mauá",NA,NA,"Árvore, 5m.","MBM389790",NA,NA,"(Cambess.) Rotman","Selusniaki, M.","-50.706944","-24.100556",NA,"520","750","2011","05","19","-50.706944","-24.100556",NA,NA,NA,NA,NA,NA,NA,NA
"257","2020-12-21 16:37:37-03","MBM","MBM","408098","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Cielo-Filho, R.; Câmara, C.D.; Câmara, C.D.","1445","2014","07","11","Southern America","Brazil","Paraná","Matelândia","Parque Farroupilha",NA,NA,"Árvore, 8 m, flor em botão creme.; Floresta Estacional Semidecidual, floresta primária alterada.","MBM408098",NA,NA,"(Cambess.) Rotman","Aguiar, O.T.","-53.985278","-25.239167","MBM408098","530","530","2014","07","16","-53.985278","-25.239167",NA,NA,NA,NA,NA,NA,NA,NA
"258","2020-12-21 16:37:37-03","MBM","MBM","408160","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Cielo-Filho, R.","1492","2014","08","04","Southern America","Brazil","Paraná","Medianeira","Bairro Belo Horizonte, Parque Tupã Mbae",NA,NA,"Árvore, 13 m, flor branca.; Floresta Estacional Semidecidual, floresta secundária.","MBM408160",NA,NA,"(Cambess.) Rotman","Aguiar, O.T.","-54.081111","-25.2725","MBM408160","450","450","2014","08","28","-54.081111","-25.2725",NA,NA,NA,NA,NA,NA,NA,NA
"259","2020-12-21 16:37:37-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Dalmaso, C.A.","363","2013","06","13","Southern America","Brazil","Paraná","Prudentópolis",NA,NA,NA,"Árvore.","IFN000749",NA,NA,"(Cambess.) Rotman","Brotto, M.L.","-51.3","-25.020003",NA,NA,NA,"2013","08","16","-51.3","-25.020003",NA,NA,NA,NA,NA,NA,NA,NA
"260","2020-12-21 16:37:37-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Dalmaso, C.A.","127","2013","04","17","Southern America","Brazil","Paraná","Ipiranga",NA,NA,NA,"Árvore.","IFN000638",NA,NA,"(Cambess.) Rotman","Barboza, E.","-50.759997","-24.840003",NA,NA,NA,"2013","07","11","-50.759997","-24.840003",NA,NA,NA,NA,NA,NA,NA,NA
"261","2020-12-21 16:37:37-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Saueressig, D.","1996","2013","05","08","Southern America","Brazil","Paraná","Mamborê",NA,NA,NA,"Árvore.","IFN000476",NA,NA,"(Cambess.) Rotman","Barboza, E.","-52.740006","-24.480003",NA,NA,NA,"2013","06","28","-52.740006","-24.480003",NA,NA,NA,NA,NA,NA,NA,NA
"262","2020-12-21 16:37:37-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Dalmaso, C.A.","111","2013","04","15","Southern America","Brazil","Paraná","Ipiranga",NA,NA,NA,"Árvore.","IFN000649",NA,NA,"(Cambess.) Rotman","Barboza, E.","-50.759997","-24.840003",NA,NA,NA,"2013","07","11","-50.759997","-24.840003",NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-12-21 16:37:37-03","MBM","MBM","104341","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Hatschbach, G.; Silva, J.M.; Silva, J.M.","49879","1985","10","17","Southern America","Brazil","Espírito Santo","Conceição do Castelo","Venda Nova, arredores",NA,NA,NA,"MBM104341",NA,NA,"(Cambess.) Rotman","Sobral, M.","-41.2439002990723","-20.3682994842529","MBM104341",NA,NA,NA,NA,NA,NA,NA,"17824","auto",NA,NA,NA,NA,NA,NA
"264","2020-12-21 16:37:37-03","MBM","MBM","93935","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Hatschbach, G.; et al.; et al.","48488","1984","10","15","Southern America","Brazil","Mato Grosso do Sul","Amambai","Rio Amambai",NA,NA,NA,"MBM093935",NA,NA,"(Cambess.) Rotman","Kawasaki, M.L.; Holst, B.K.","-55.2257995605469","-23.1042003631592","MBM093935",NA,NA,NA,NA,NA,NA,NA,"73676","auto",NA,NA,NA,NA,NA,NA
"265","2020-12-21 16:37:37-03","MBM","MBM","314340","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Geraldino, H.C.L.","163","2005","10","15","Southern America","Brazil","Paraná","Campo Mourão","Capela do Calvário",NA,NA,"Arvoreta ca. 2m de altura com folhas glabras e presença de frutos imaturos verdes.","MBM314340",NA,NA,"(Cambess.) Rotman","Cordeiro, J.; Marinero, F.","-52.3830986022949","-24.0456008911133","MBM314340",NA,NA,"2006",NA,NA,NA,NA,"28572","auto",NA,NA,NA,NA,NA,NA
"266","2020-12-21 16:37:37-03","MBM","MBM","66539","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","José","182","1979","08","23","Southern America","Brazil","Paraná","Foz do Iguaçu","Foz do Iguaçu, arredores",NA,NA,NA,"MBM066539",NA,NA,"(Cambess.) Rotman","Kawasaki, M.L.; Holst, B.K.","-54.5881004333496","-25.5478000640869","MBM066539",NA,NA,NA,NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA
"267","2020-12-21 16:37:37-03","MBM","MBM","410141","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Souza, M.C.; Sobral, M.; Sobral, M.","491","2006","10","28","Southern America","Brazil","Rio de Janeiro","Paraty","Sertão do Taquari. Na beira da estrada na borda do rio.",NA,NA,"Árvore de 6 m de altura com frutos.","MBM410141",NA,NA,"(Cambess.) Rotman","Sobral, M.","-44.7131004333496","-23.2178001403809","MBM410141",NA,NA,"2010",NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA
"268","2020-12-21 16:37:37-03","MBM","MBM","73966","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Brack, P.; et al.; et al.","s.n.","1981","10",NA,"Southern America","Brazil","Rio Grande do Sul","Tenente Portela","Parque Estadual do Turvo",NA,NA,NA,"MBM073966",NA,NA,"(Cambess.) Rotman","Kawasaki, M.L.; Holst, B.K.","-53.75830078125","-27.3710994720459","MBM073966",NA,NA,NA,NA,NA,NA,NA,"14404","auto",NA,NA,NA,NA,NA,NA
"269","2020-12-21 16:37:37-03","MBM","MBM","194260","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Pereira, L.R.; et al.; et al.","s.n.","1988","08","26","Southern America","Brazil","Mato Grosso do Sul","Jateí","Lagoa Raimundo, Rio Ivinheima",NA,NA,NA,"MBM194260",NA,NA,"(Cambess.) Rotman","Assis, M.A.","-54.3025016784668","-22.4818992614746","MBM194260",NA,NA,NA,NA,NA,NA,NA,"85335","auto",NA,NA,NA,NA,NA,NA
"270","2020-12-21 16:37:37-03","MBM","MBM","320435","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Ribas, O.S.; Silva, J.M.; Labiak, P.; Silva, J.M.; Labiak, P.","7441","2006","10","05","Southern America","Brazil","Paraná","Céu Azul","Parque Nacional do Iguaçu",NA,NA,"Árvore, 6m, fruto maduro vermelho.; Floresta Estacional Semidecidual.","MBM320435",NA,NA,"(Cambess.) Rotman","Sobral, M.","-53.8485984802246","-25.1466999053955","MBM320435",NA,NA,"2015",NA,NA,NA,NA,"51148","auto",NA,NA,NA,NA,NA,NA
"271","2020-12-21 16:37:37-03","MBM","MBM","102624","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Hatschbach, G.; Cervi, A.C.; Cervi, A.C.","49572","1985","08","22","Southern America","Brazil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu, Poço Preto",NA,NA,NA,"MBM102624",NA,NA,"(Cambess.) Rotman","Sobral, M.","-54.5881004333496","-25.5478000640869","MBM102624",NA,NA,NA,NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA
"272","2020-12-21 16:37:37-03","MBM","MBM","297133","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Barboza, E.; Costa, E.F.; Costa, E.F.","964","2004","08","04","Southern America","Brazil","Paraná","Matelândia","Cachoeira Silva Jardim",NA,NA,NA,"MBM297133",NA,NA,"(Cambess.) Rotman","Sobral, M.","-53.9963989257812","-25.2408008575439","MBM297133",NA,NA,NA,NA,NA,NA,NA,"40323","auto",NA,NA,NA,NA,NA,NA
"273","2020-12-21 16:37:37-03","MBM","MBM","239241","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Hatschbach, G.; Silva, J.M.; Silva, J.M.","69268","1999","08","17","Southern America","Brazil","Paraná","Paranavaí","Bosque da Cidade",NA,NA,NA,"MBM239241",NA,NA,"(Cambess.) Rotman","Sobral, M.","-52.4653015136719","-23.0730991363525","MBM239241",NA,NA,NA,NA,NA,NA,NA,"51763","auto",NA,NA,NA,NA,NA,NA
"274","2020-12-21 16:37:37-03","MBM","MBM","217778","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Silva, J.M.; Soares, A.; Maschio, W.; Soares, A.; Maschio, W.","2089","1997","10","14","Southern America","Brazil","Paraná","Quedas do Iguaçu","Barra do Rio Perdido",NA,NA,NA,"MBM217778",NA,NA,"(Cambess.) Rotman","Sobral, M.","-52.9081001281738","-25.4496994018555","MBM217778",NA,NA,NA,NA,NA,NA,NA,"24667","auto",NA,NA,NA,NA,NA,NA
"275","2020-12-21 16:37:37-03","MBM","MBM","220000","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Ribas, O.S.; Cordeiro, J.; Silva, J.M.; Cordeiro, J.; Silva, J.M.","2201","1997","12","31","Southern America","Brazil","Paraná","Tijucas do Sul","Rio do Fojo",NA,NA,NA,"MBM220000",NA,NA,"(Cambess.) Rotman","Kawasaki, M.L.","-49.1988983154297","-25.9281005859375","MBM220000",NA,NA,NA,NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA
"276","2020-12-21 16:37:37-03","MBM","MBM","404964","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Farney, C.; Gomes, J.C.; Gomes, J.C.","4201","2000","09","12","Southern America","Brazil","Rio de Janeiro","São Pedro da Aldeia","Serra de Sapiatiba, Porção final da Serra (Sudeste)",NA,NA,"Arbusto com 4,5 m de altura; DAP 3.0 cm; Indivíduo DAP 2.27, folhas verdes discolores; flores em botões alvas.; Mata Estacional Semidecidual.","MBM404964",NA,NA,"(Cambess.) Rotman","Souza, M.C.","-42.1027984619141","-22.8391990661621","MBM404964","290","320","2005",NA,NA,NA,NA,"20879","auto",NA,NA,NA,NA,NA,NA
"277","2020-12-21 16:37:43-03","MBM","MBM","53725","PreservedSpecimen","Plantae","Myrtaceae","Siphoneugena","legrandii","Siphoneugena legrandii","Hatschbach, G.","8191","1961","08","30","Southern America","Brazil","Paraná","Morretes","Pilão de Pedra",NA,NA,NA,"MBM053725",NA,NA,"Mattos & N. Silveira","Silveira, N.","-48.834400177002","-25.476900100708","MBM053725",NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"278","2015-06-11 15:37:43-03","MNHN","RECOLNAT_MNHN_P","P00780921","PreservedSpecimen",NA,"Myrtaceae","Myrciaria","rivularis","Myrciaria rivularis","Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,NA,"Province de Rio de Janeiro","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00780921' target='other'> <mi>dwc_moreinfo</mi></a>","P00780921",NA,NA,"(Cambess.) O.Berg",NA,NA,NA,"P00780921_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","A1 464"
"279","2015-11-07 06:27:41-02","MNHN","RECOLNAT_MNHN_P","P00780922","PreservedSpecimen",NA,"Myrtaceae","Myrciaria","rivularis","Myrciaria rivularis","Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,NA,"Province de Rio de Janeiro","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00780922' target='other'> <mi>dwc_moreinfo</mi></a>","P00780922",NA,NA,"(Cambess.) O.Berg",NA,NA,NA,"P00780922_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","A1 464"
"280","2015-11-07 07:01:12-02","MNHN","RECOLNAT_MNHN_P","P00780919","PreservedSpecimen",NA,"Myrtaceae","Myrciaria","rivularis","Myrciaria rivularis","Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,NA,"Province de Rio de Janeiro","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00780919' target='other'> <mi>dwc_moreinfo</mi></a>","P00780919",NA,NA,"(Cambess.) O.Berg",NA,NA,NA,"P00780919_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","A1 464"
"281","2015-11-07 07:01:15-02","MNHN","RECOLNAT_MNHN_P","P00780920","PreservedSpecimen",NA,"Myrtaceae","Myrciaria","rivularis","Myrciaria rivularis","Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,NA,"Province de Rio de Janeiro","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00780920' target='other'> <mi>dwc_moreinfo</mi></a>","P00780920",NA,NA,"(Cambess.) O.Berg",NA,NA,NA,"P00780920_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","A1 464"
"282","2015-09-04 21:16:41-03","MNHN","RECOLNAT_MNHN_P","P05228945","PreservedSpecimen",NA,"Myrtaceae","Myrciaria","rivularis","Myrciaria rivularis","Hatschbach, G.",NA,"1967","8","24",NA,"Brasil","Paraná","Cianorte","Fda. Lagoa","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05228945' target='other'> <mi>dwc_moreinfo</mi></a>","P05228945",NA,NA,"(Cambess.) O.Berg",NA,"-52.6049995422363","-23.6632995605469","P05228945_01",NA,NA,NA,NA,NA,NA,NA,"32009","auto",NA,NA,NA,NA,NA,"16955"
"283","2020-10-01 14:24:23-03","JBB","HEPH","17054","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Silva, JM da","1968","1997","09","18","Southern America","Brasil","Paraná","Tijucas do Sul","Matulão Rio do Fojo",NA,NA,NA,NA,"Dicotyledon","Myrtales","(Cambess.) Rotman","Kawasaki, ML","-49.1988983154297","-25.9281005859375",NA,NA,NA,"1998",NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA
"284","2017-08-14 11:33:43-03","JBB","HEPH","29012","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Pimenta, JA","s.n.","1990","08","17","Southern America","Brasil","Paraná ","Telemaco Borba","Fazenda Monte Alegre.",NA,NA,NA,NA,"Dicotyledon","Myrtales","(Cambess.) Rotman","Soares-Silva, LH","-50.6156005859375","-24.3239002227783",NA,NA,NA,"1997",NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA
"285","2020-12-11 11:39:38-03","UFMG","BHCB","20432","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Souza, VC de","225","1991","10","17","Southern America","Brasil","Espírito Santo",NA,"Parque Est. de Setiba",NA,NA,NA,NA,"Dicotyledon",NA,"(Cambess.) Rotman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2020-12-11 11:39:38-03","UFMG","BHCB","20432","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Souza, VC de","225","1991","10","17","Southern America","Brasil","Espírito Santo",NA,"Parque Est. de Setiba",NA,NA,NA,NA,"Dicotyledon",NA,"(Cambess.) Rotman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2020-12-11 11:39:38-03","UFMG","BHCB","150349","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Aguiar, OT","1259","2009","08","20","Southern America","Brasil","São Paulo","São Paulo","Parque Estadual da Cantareira, região da chapada, próximo à pedra grande",NA,NA,"árvore, 6-8m, botões e flores abertas cor creme","BHCB003154","Dicotyledon",NA,"(Cambess.) Rotman",NA,"-46.532778","-23.395833",NA,NA,NA,"2009","09","04","-46.532778","-23.395833",NA,NA,NA,NA,NA,NA,NA,NA
"288","2020-12-11 11:39:38-03","UFMG","BHCB","52895","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Hatschbach, G; et al.","s.n.",NA,NA,NA,"Southern America","Brasil","Espírito Santo","Conceição do Castelo",NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Cambess.) Rotman",NA,"-41.2439002990723","-20.3682994842529",NA,NA,NA,NA,NA,NA,NA,NA,"17824","auto",NA,NA,NA,NA,NA,NA
