"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","minimumElevationInMeters","county","identifiedBy","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","infraspecificEpithet","relatedCatalogItem","coordinatePrecision","geoFlag","individualCount","fieldNumber"
"89","2020-12-21 16:13:34-03","MBM","MBM","78564","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Hatschbach, G.","45888","1982","12","11","Southern America","Brazil","Mato Grosso do Sul","Lagoa Bonita","-55.2257995605469","-23.1042003631592",NA,NA,"MBM078564","MBM078564","(Barb. Rodr.) Bailey",NA,"Amambai","Noblick, L.R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73676","auto",NA,NA
"90","2020-12-21 16:13:34-03","MBM","MBM","67131","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Krapovickas, A.; et al.; et al.","32906","1977","07","03","Southern America","Brazil","Mato Grosso do Sul","33km E de Aquidauana","-55.7872009277344","-20.4710998535156",NA,NA,"MBM067131","MBM067131","(Barb. Rodr.) Bailey",NA,"Aquidauana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"212961","auto",NA,NA
"91","2020-12-21 16:13:34-03","MBM","MBM","159316","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Hatschbach, G.; Schinini, A.; Silva, J.M.; Schinini, A.; Silva, J.M.","58743","1993","02","09","Southern America","Brazil","Mato Grosso do Sul","22km O, na rodovia para Antônio João","-55.7256011962891","-22.5361003875732",NA,NA,"MBM159316",NA,"(Barb. Rodr.) Bailey",NA,"Ponta Porã","Noblick, L.R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"102608","auto",NA,NA
"92","2020-12-21 16:13:34-03","MBM","MBM","129815","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Goetzke, S.","314","1988","05","09","Southern America","Brazil","Paraná","Campo Mourão","-52.3830986022949","-24.0456008911133",NA,NA,"MBM129815",NA,"(Barb. Rodr.) Bailey",NA,"Campo Mourão","Noblick, L.R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28572","auto",NA,NA
"93","2020-12-21 16:13:34-03","MBM","MBM","132420","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Tressens, S.G.; et al.; et al.","3476","1988","11","26","Southern America","Argentina",NA,NA,NA,NA,NA,NA,"MBM132420",NA,"(Barb. Rodr.) Bailey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-12-21 16:13:34-03","MBM","MBM","13858","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Krapovickas, A.; Cristóbal, C.L.; Cristóbal, C.L.","15476","1969","09","22","Southern America","Argentina",NA,NA,NA,NA,NA,NA,"MBM013858","MBM013858_1","(Barb. Rodr.) Bailey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-12-21 16:13:34-03","MBM","MBM","170503","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Krapovickas, A.; et al.; et al.","45801","1994","10","21","Southern America","Argentina",NA,NA,NA,NA,NA,NA,"MBM170503",NA,"(Barb. Rodr.) Bailey",NA,NA,"Krapovickas, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-12-21 16:13:34-03","MBM","MBM","201906","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Schinini, A.; Caballero; Caballero","s.n.","1995","10","11","Southern America","Paraguay",NA,NA,NA,NA,NA,NA,"MBM201906",NA,"(Barb. Rodr.) Bailey",NA,NA,"Schinini, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-12-21 16:13:34-03","MBM","MBM","32155","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Hatschbach, G.; et al.; et al.","33007","1973","11","10","Southern America","Brazil","Mato Grosso","Casa Verde",NA,NA,NA,NA,"MBM032155",NA,"(Barb. Rodr.) Bailey",NA,"Nova Andradina","Glassman, S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-12-21 16:13:34-03","MBM","MBM","27158","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Hatschbach, G.","32943","1973","10","20","Southern America","Brazil","Paraná","Aeroporto","-52.3830986022949","-24.0456008911133",NA,NA,"MBM027158",NA,"(Barb. Rodr.) Bailey",NA,"Campo Mourão","Noblick, L.R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28572","auto",NA,NA
"99","2020-12-21 16:13:34-03","MBM","MBM","297416","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Caxambú, M.G.","528","2004","08","02","Southern America","Brazil","Paraná","Campo Mourão","-52.3830986022949","-24.0456008911133",NA,NA,"MBM297416",NA,"(Barb. Rodr.) Bailey",NA,"Campo Mourão","Cordeiro, J.; Ribas, O.S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28572","auto",NA,NA
"100","2020-12-21 16:13:34-03","MBM","MBM","44939","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Hatschbach, G.","12954","1965","10","13","Southern America","Brazil","Paraná","Campo Mourão","-52.3830986022949","-24.0456008911133",NA,NA,"MBM044939","MBM044939_1","(Barb. Rodr.) Bailey",NA,"Campo Mourão","Noblick, L.R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28572","auto",NA,NA
"101","2020-12-21 16:13:34-03","MBM","MBM","106220","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Sobral, M.; et al.; et al.","4576","1985","12",NA,"Southern America","Brazil","Rio Grande do Sul","Estrada para São Francisco de Assis","-55.1310997009277","-29.5503005981445",NA,NA,"MBM106220",NA,"(Barb. Rodr.) Bailey",NA,"São Francisco de Assis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48310","auto",NA,NA
"102","2020-12-21 16:13:34-03","MBM","MBM","17154","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","yatay","Butia yatay paraguayensis","Pedersen, T.M.","9655","1970","02","26","Southern America","Argentina",NA,NA,NA,NA,NA,NA,"MBM017154","MBM017154 MBM017154_1","(Barb. Rodr.) Bailey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"paraguayensis",NA,NA,NA,NA,NA
"103","2016-03-09 17:11:56-03","MNHN","RECOLNAT_MNHN_P","P00857421","PreservedSpecimen",NA,NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis",NA,NA,"1978","12","6",NA,"Brasil",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00857421' target='other'> <mi>dwc_moreinfo</mi></a>","P00857421","P00857421_01","(Barb.Rodr.) L.H.Bailey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18944"
"104","2016-03-09 17:11:52-03","MNHN","RECOLNAT_MNHN_P","P06241198","PreservedSpecimen",NA,NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Bernardi, L.",NA,"1978","12","6",NA,"Brasil","Mato Grosso",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06241198' target='other'> <mi>dwc_moreinfo</mi></a>","P06241198","P06241198_01","(Barb.Rodr.) L.H.Bailey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18944"
"105","2020-12-11 11:43:25-03","UFMG","BHCB","24645","PreservedSpecimen","Plantae","Monocotyledon",NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Tameirão Neto, E; Werneck, MS","1535","1994","05","24","Southern America","Brasil","Minas Gerais","Divisa com João Alonso; unidade de Conservação do Galheiro - CEMIG","-47.2928009033203","-19.3528003692627",NA,"Arbustivo.; Cerrado","BHCB050222","BHCB050222 BHCB050222_1","L.H.Bailey",NA,"Perdizes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45889","auto",NA,NA
"106","2020-12-11 11:43:25-03","UFMG","BHCB","24645","PreservedSpecimen","Plantae","Monocotyledon",NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Tameirão Neto, E; Werneck, MS","1535","1994","05","24","Southern America","Brasil","Minas Gerais","Divisa com João Alonso; unidade de Conservação do Galheiro - CEMIG","-47.2928009033203","-19.3528003692627",NA,"Arbustivo.; Cerrado",NA,NA,"L.H.Bailey",NA,"Perdizes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45889","auto",NA,NA
"107","2008-05-27 22:02:00-03","MO","MOBOT","1127004","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Elsa M. Zardini|W. Cardozo","Zardini 44890","1996","6","12","South America","Paraguay","Amambay","West of colonia indígena Yvy-Jhu. Cerrado forest on red sandy soil.","-56.28694","-22.79166",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,NA,"A. Henderson (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1060"
"108","2015-07-07 11:10:00-03","MO","MOBOT","1541756","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Elsa M. Zardini|R. Gamarra","Zardini 55466","2000","12","1","South America","Paraguay","Itapúa","Yacyreta Dam Island Reserve. Punta de observación.","-56.8230556","-27.4488889",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey","100.00000000",NA,"A. Henderson (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1220"
"109","2008-05-27 22:02:00-03","MO","MOBOT","1003338","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Elsa M. Zardini|C.J. Loucks","Zardini 42823","1995","6","20","South America","Paraguay","San Pedro","Yaguareté forest (Sustainable Forest Systems Site). Permanent plot. Cerrado scrub on red, sandy soil.","-56.11666","-23.81055",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,NA,"A. Henderson (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1008"
"110","2008-05-27 22:02:00-03","MO","MOBOT","1003339","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Elsa M. Zardini|C.J. Loucks","Zardini 42823A","1995","6","20","South America","Paraguay","San Pedro","Yaguareté forest (Sustainable Forest Systems Site). Permanent plot. Cerrado scrub on red, sandy soil.","-56.11666","-23.81055",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,NA,"A. Henderson (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1008"
"111","2020-03-02 04:36:00-03","MO","MOBOT","100362630","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","W. D. Stevens|Isabel Basualdo|O. M. Montiel J.|Christopher Davidson|Sharon R. Christoph","Stevens 31114","2011","3","16","South America","Paraguay","Amambay","Parque Nacional Cerro Corá, road from highway to Lorito Picada, in front of Cerro Tuyá-ó; forest and cerrado","-55.9975","-22.6816667",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey","290.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1407"
"112","2009-04-21 03:32:00-03","MO","MOBOT","1003773","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Elsa M. Zardini|M. Vera","Zardini 43035","1995","6","21","South America","Paraguay","San Pedro","Yaguareté forest (Sustainable Forest Systems Site). Trail to permanent plot. Cerrado scrub on red, sandy soil.","-56.09388","-23.80333",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey","180.00000000",NA,"A. Henderson (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1013"
"113","2008-05-27 22:02:00-03","MO","MOBOT","1004115","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Elsa M. Zardini|M. Vera","Zardini 43246","1995","8","22","South America","Paraguay","San Pedro","Yaguareté forest (Sustainable Forest Systems Site) E of arroyo Mboi. Cerrado scrub on red, sandy soil.","-56.09416","-23.8025",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey","150.00000000",NA,"W. Hahn (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1022"
"114","2014-08-12 10:00:00-03","MO","MOBOT","1004147","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Elsa M. Zardini|Leongino Guerrero","Zardini 43270","1995","8","22","South America","Paraguay","San Pedro","Yaguareté forest (Sustainable Forest Systems Site) E of arroyo Mboi. Cerrado scrub on red, sandy soil.","-56.1172223","-23.8097222",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1023"
"115","2008-05-27 22:02:00-03","MO","MOBOT","1004158","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Elsa M. Zardini|Leongino Guerrero","Zardini 43274","1995","8","22","South America","Paraguay","San Pedro","Yaguareté forest (Sustainable Forest Systems Site) E of arroyo Mboi. Cerrado scrub on red, sandy soil.","-56.11722","-23.80972",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,NA,"A. Henderson (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1023"
"116","2014-08-12 10:13:00-03","MO","MOBOT","2492649","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Émile Hassler","Hassler 3761",NA,NA,NA,"South America","Paraguay","Cordillera","Cordillera de Altos","-57.1","-25.45",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,NA,NA,NA,"Holotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"117","2014-08-12 10:01:00-03","MO","MOBOT","1004513","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Elsa M. Zardini|A. Vargas","Zardini 43497","1995","8","24","South America","Paraguay","San Pedro","Yaguareté forest (Sustainable Forest Systems Site). Trail to confluence. Cerrado scrub on red, sandy soil.","-56.2133333","-23.8294445",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey","270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1027"
"118","2014-08-12 10:01:00-03","MO","MOBOT","1004803","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Elsa M. Zardini|A. Vargas","Zardini 43623","1995","8","24","South America","Paraguay","San Pedro","Yaguareté forest (Sustainable Forest Systems Site). Around aserradero. North side. Cerrado scrub on red, sandy soil.","-56.2113889","-23.7961111",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey","210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1028"
"119","2014-12-23 18:46:00-02","MO","MOBOT","100701223","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Troels M. Pedersen","Pedersen 11651","1977","1","26","South America","Uruguay","Rivera","Cuñapirú.",NA,NA,NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,NA,"A. Krapovickas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"120","2008-05-27 22:02:00-03","MO","MOBOT","1073108","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Elsa M. Zardini|S. Zavala","Zardini 44182","1996","1","17","South America","Paraguay","San Pedro","Yaguareté forest. (Sustainable Forest Systems Site). Cerrado scrub on red sandy soil (study site).","-56.07944","-23.80555",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey","180.00000000",NA,"W. Hahn (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1041"
"121","2008-05-27 22:02:00-03","MO","MOBOT","1073170","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Elsa M. Zardini|S. Zavala","Zardini 44230","1996","1","17","South America","Paraguay","San Pedro","Yaguareté forest. (Sustainable Forest Systems Site). Cerrado scrub on red sandy soil (study site).","-56.07944","-23.80555",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey","180.00000000",NA,"A. Henderson (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1041"
"122","2016-03-08 11:18:00-03","MO","MOBOT","1073458","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Elsa M. Zardini|Leongino Guerrero","Zardini 44376","1996","1","18","South America","Paraguay","San Pedro","Yaguareté Forest (Sustainable Forest Systems Site). On red sandy soil with isolated trees.","-56.0952777","-23.8044444",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,NA,"A. Henderson (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1044"
"123","2014-08-12 10:02:00-03","MO","MOBOT","1164263","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Elsa M. Zardini|S. Zavala","Zardini 45599","1996","10","30","South America","Paraguay","San Pedro","Yaguarete Forest (Sustainable Forest Systems site): around aserradero. Cerrado scrub on red sandy soil.","-56.2113889","-23.7961111",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey","210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1078"
"124","2008-05-27 22:02:00-03","MO","MOBOT","1164346","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Elsa M. Zardini|S. Zavala","Zardini 45657","1996","10","30","South America","Paraguay","San Pedro","Yaguarete Forest (Sustainable Forest Systems site). Cerrado scrub on red sandy soil.","-56.11277","-23.80944",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey","180.00000000",NA,"A. Henderson (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1079"
"125","2008-05-27 22:02:00-03","MO","MOBOT","1164349","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Elsa M. Zardini|S. Zavala","Zardini 45658","1996","10","30","South America","Paraguay","San Pedro","Yaguarete Forest (Sustainable Forest Systems site). Cerrado scrub on red sandy soil.","-56.11277","-23.80944",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey","180.00000000",NA,"A. Henderson (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1079"
"126","2008-05-27 22:02:00-03","MO","MOBOT","1226558","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Elsa M. Zardini|Leongino Guerrero","Zardini 46416","1997","1","22","South America","Paraguay","Misiones","Ayolas: coast of Paraná River. Forest on sandy soil.","-56.9","-27.4",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,NA,"A. Henderson (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1093"
"127","2011-02-28 16:38:00-03","MO","MOBOT","1226996","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Elsa M. Zardini|M. Vera","Zardini 46556","1997","2","27","South America","Paraguay","Amambay","Parque Nacional Cerro Corá. Cerrado scrub and patches of cerrado forest on red sandy soil.","-56.0144444","-22.6477777",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey","270.00000000",NA,"A. Henderson (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1095"
"128","2014-08-12 10:03:00-03","MO","MOBOT","1227124","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Elsa M. Zardini|Leongino Guerrero","Zardini 46629","1997","5","26","South America","Paraguay","San Pedro","Santa Rosa-Santa Bárbara.","-56.3941666","-23.8422222",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1099"
"129","2013-10-15 12:51:00-03","MO","MOBOT","1227182","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Elsa M. Zardini|Leongino Guerrero","Zardini 46679","1997","5","26","South America","Paraguay","San Pedro","Santa Rosa-Santa Bárbara.","-56.3941666","-23.8422222",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,NA,"W. Hahn (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1099"
"130","2014-08-12 10:03:00-03","MO","MOBOT","1227685","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Elsa M. Zardini|S. Zavala","Zardini 46876","1997","5","27","South America","Paraguay","San Pedro","Yaguareté Forest (Sustainable Forest Systems site): Around Aserradero. Cerrado forest and cerrado scrub.","-56.2113889","-23.7961111",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1102"
"131","2014-08-12 10:04:00-03","MO","MOBOT","1227689","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Elsa M. Zardini|S. Zavala","Zardini 46879","1997","5","27","South America","Paraguay","San Pedro","Yaguareté Forest (Sustainable Forest Systems site): Around Aserradero. Cerrado forest and cerrado scrub.","-56.2113889","-23.7961111",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1102"
"132","2008-05-27 22:02:00-03","MO","MOBOT","1264913","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Elsa M. Zardini|M. Vera","Zardini 47848","1998","1","14","South America","Paraguay","Canindeyú","Mbaracayú Natural Reserve, administered by Fundación Moises Bertoni. Cerrado scrub.","-55.27916","-24.18777",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,NA,"A. Henderson (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1127"
"133","2014-08-12 10:04:00-03","MO","MOBOT","1283243","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Elsa M. Zardini|Leongino Guerrero","Zardini 48347","1998","3","12","South America","Paraguay","San Pedro","Yaguarete Forest (Sustainable Forest Systems site) around aserradero. Cerrado scrub and cerrado forest. Same spot as Zardini #43575-43673 (August) #44256-44307 (January), #45567-45640 (October) and #46791-46903 (May); collecting area: around two hectares.","-56.2113889","-23.7961111",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey","210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1135"
"134","2008-05-27 22:02:00-03","MO","MOBOT","1307288","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Elsa M. Zardini|Isabelino Chaparro","Zardini 49262","1998","10","29","South America","Paraguay","Canindeyú","Mbaracayú Natural Reserve, administered by Fundación Moisés Bertoni. Around Lagunita. Cerrado scrub.","-55.43805","-24.13027",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,NA,"W. Hahn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","1157"
"135","2008-05-27 22:02:00-03","MO","MOBOT","1392738","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Elsa M. Zardini|Isabelino Chaparro","Zardini 50596","1999","5","26","South America","Paraguay","Canindeyú","Mbaracayú Natural Reserve, administered by Fundación Moisés Bertoni: around Aguará-Ñú. Cerrado scrub on red sandy soil. Collecting area: around two hectares.","-55.28","-24.18361",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,NA,"W. Hahn (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1173"
"136","2013-10-15 12:49:00-03","MO","MOBOT","1407614","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Elsa M. Zardini|S. Ramírez B.","Zardini 51073","1999","9","22","South America","Paraguay","Canindeyú","Mbaracayú Natural Reserve administered by Fundación Moisés Bertoni: Aguará Ñú.","-55.28","-24.1836111",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,NA,"W. Hahn (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1177"
"137","2019-04-25 09:47:00-03","MO","MOBOT","1408762","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Elsa M. Zardini|S. Ramírez B.","Zardini 51170","1999","9","23","South America","Paraguay","Canindeyú","Mbaracayú Natural Reserve administered by Fundación Moisés Bertoni: Aguará Ñú.","-55.28","-24.1836111",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,NA,"W. Hahn (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1178"
"138","2015-05-07 07:12:00-03","MO","MOBOT","1410225","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Elsa M. Zardini|S. Ramírez B.","Zardini 51381","1999","9","24","South America","Paraguay","Canindeyú","Mbaracayú, Natural Reserve administered by Fundación Moisés Bertoni: Aguará-Ñú-Horqueta Mi. On red sandy soil.","-55.285","-24.1597222",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,NA,"W. Hahn (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1179"
"139","2008-05-27 22:02:00-03","MO","MOBOT","1418616","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Elsa M. Zardini|Pedro Báez","Zardini 52231","1999","11","10","South America","Paraguay","Amambay","National Park Cerro Corá. Cerrado scrub on white sand and on red sandy soil.","-56.32166","-22.66416",NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey","350.00000000",NA,"A. Henderson (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1186"
