"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","infraspecificEpithet","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"443","2019-02-27 14:03:35-03","UFSJ","HUFSJ","4457","S","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Sobral, M","15299","2012","12","25",NA,"Brasil",NA,NA,"Erva em campo; flores azul-claras.","HUFSJ004457",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","Amaral, J","Minas Gerais","São João del-Rei","Estrada para Trindade. Serra do Lenheiro.","-44.286583","-21.139611","103","103","HUFSJ004457_v00",NA,NA,"2017",NA,NA,"-44.286583","-21.139611",NA,NA,NA,NA,NA,NA
"444","2019-11-13 16:05:02-03","UNISANTA","HUSC","11143","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Sampaio, P.S.P.; Sampaio, A.F.P.","1368","2016","01","12",NA,"Brasil",NA,NA,"Erva com 20cm de altura, flores violeta.; campo rupestre.",NA,"Magnoliophyta",NA,"Mart. & Zucc. ex Schult. & Schult.f.","Amaral, J.","Minas Gerais","São Thomé das Letras","APA São Thomé, Canta Galo, Serra do Areado.","-44.956528","-21.733467","1200","1200",NA,NA,NA,"2016","02",NA,"-44.956528","-21.733467",NA,NA,NA,NA,NA,NA
"445","2019-11-01 15:09:03-03","UnB","UB","30380","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Ferreira, MSG","22","1979","02","14","Southern America","Brasil",NA,NA,"Erva 0,6m.; Campo rupestre em encosta",NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.",NA,"Goiás","Chapada dos Veadeiros","6 Km E de Alto Paraíso","-47.5","-14.116667",NA,NA,NA,NA,NA,NA,NA,NA,"-47.5","-14.116667",NA,NA,NA,NA,NA,NA
"446","2019-11-01 15:09:05-03","UnB","UB","44615","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Martinez, MS","20",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG","Distrito Federal","Gama","Novo Gama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2019-11-01 15:09:05-03","UnB","UB","44617","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Ratter, JA","2791","1976","03",NA,"Southern America","Brasil",NA,NA,"Perennial herb. Flowers royal blue; In campo sujo",NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG","Distrito Federal","Brasília","Fazenda Água Limpa-Universidade de Brasília","-47.933333","-15.95",NA,NA,NA,NA,NA,"1998",NA,NA,"-47.933333","-15.95",NA,NA,NA,NA,NA,NA
"448","2019-11-01 15:09:03-03","UnB","UB","44601","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Heringer, EP","6445","1958","08","23","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2019-11-01 15:09:03-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Heringer, EP; et al.","4013A","1980","03","17","Southern America","Brasil",NA,NA,"Erva delgada. Flores violáceas; Campo em encosta de morro",NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2019-11-01 15:09:05-03","UnB","UB","44613","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Kirkbride, MCG","1071","1980","01","31","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG","Distrito Federal","Brasília","Chapada da Contagem, 35 Km por estrada do balão na BR -020","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2019-11-01 15:09:03-03","UnB","UB","44598","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Heringer, EP","14970","1975","08","28","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG","Distrito Federal","Brasília","Fazenda Sucupira","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2019-11-01 15:09:05-03","UnB","UB","44614","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Pires, JM","9524","1963","04","30","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG","Distrito Federal","Brasília","Fundação Zoobotânica","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2019-11-01 15:09:03-03","UnB","UB","44604","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Heringer, EP","1059","1979",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG","Distrito Federal","Brasília","RECOR-perto da ponte do Corujão","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2019-11-01 15:09:05-03","UnB","UB","44619","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Mendonça, RC","129","1980",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2019-11-01 15:09:03-03","UnB","UB","30302","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Irwin, HS","13721","1966","03","07","Southern America","Brasil",NA,NA,"Slender few-branched herb 0,45m. Corolla light blue-violet.; Cerrado",NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG","Goiás",NA,"Ca. 20km N of Cristalina",NA,NA,"1100","1100",NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2019-11-01 15:09:03-03","UnB","UB","44602","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Kirkbride Junior, JH","5253","1983","04","25","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG","Distrito Federal","Brasília","Cabeceira Comprida","-48.066667","-15.616667",NA,NA,NA,NA,NA,NA,NA,NA,"-48.066667","-15.616667",NA,NA,NA,NA,NA,NA
"457","2019-11-01 15:09:03-03","UnB","UB","30303","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Irwin, HS","25226a","1970","01","23","Southern America","Brasil",NA,NA,"Rosette herb 1m. heads pinkish lavender.; Cerrado. Cerrado and gallery woods",NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG",NA,NA,"Ca. 26km NE of Catalão",NA,NA,"875","875",NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2019-11-01 15:09:03-03","UnB","UB","10889","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Gomes, BM; Brito, DS; Mendes, VC","107","2000","11","10","Southern America","Brasil",NA,NA,"Anteras azuis escuras.; Erva 0,6m. Flor lilás; Cerrado.",NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Proença, CEB","Distrito Federal","Gama","Parque Recreativo e Reserva Ecológica do Gama","-48.05","-16.05","850","850",NA,NA,NA,NA,NA,NA,"-48.05","-16.05",NA,NA,NA,NA,NA,NA
"459","2019-11-01 15:09:03-03","UnB","UB","10893","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Gomes, BM; Guimarães, PJF; Mendes, VC","196","2001","01","12","Southern America","Brasil",NA,NA,"Anteras roxas.; Erva 1m. Flor azulada; Cerrado aberto.",NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Proença, CEB","Distrito Federal","Gama","Parque Recreativo e Reserva Ecológica do Gama","-48.05","-16.05","850","850",NA,NA,NA,NA,NA,NA,"-48.05","-16.05",NA,NA,NA,NA,NA,NA
"460","2019-11-01 15:09:03-03","UnB","UB","174277","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Santos, JR; Rodrigues, AS; Amaral, AC; Silveira, AM; Moreira, GA","257","2006","03","02","Southern America","Brasil",NA,NA,"Herbácea. flor roxa.; Relevo plano, cerrado sensu stricto.",NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Santos, JR","Distrito Federal","Brasília","DF 001 - Borda do Parque Nacional de Brasília - Brazlândia 5 km antes do portão 9.","-48.078889","-15.640833","1272","1272",NA,NA,NA,"2006","03",NA,"-48.078889","-15.640833",NA,NA,NA,NA,NA,NA
"461","2019-11-01 15:09:03-03","UnB","UB","175476","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Allem, A","305","1976","11","06","Southern America","Brasil",NA,NA,"Erva 60cm alt., Folhas estreitas, verticiladas. Flores roxas.; Cerrado aberto.",NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG","Distrito Federal","Gama","Ponte Alta.",NA,NA,NA,NA,NA,NA,NA,"2012","02","14",NA,NA,NA,NA,NA,NA,NA,NA
"462","2019-11-01 15:09:03-03","UnB","UB","176085","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Duarte, AP","14166","1973","12","07","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG","Minas Gerais",NA,"De Araxá para Franca",NA,NA,NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2019-11-01 15:09:03-03","UnB","UB","11008","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Brito, DS; Duval, FG; Mendes, VC","138","2000","12","08","Southern America","Brasil",NA,NA,"Antera roxo escuro.; Erva 0,6m. Flor roxa; Cerrado sensu stricto.",NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Gomes, BM","Distrito Federal","Gama","Parque Recreativo e Reserva Ecológica do Gama","-48.05","-16.05","850","850",NA,NA,NA,NA,NA,NA,"-48.05","-16.05",NA,NA,NA,NA,NA,NA
"464","2019-11-01 15:09:03-03","UnB","UB","176087","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Irwin, HS; Grear Junior, JW; Souza, R; Santos, RR","14725","1966","04","13","Southern America","Brasil",NA,NA,"Slender erect herb 0,6m. Corolla blue-violet.",NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG","Bahia",NA,"Ca. 10km S of Rio Piau, ca. 150km SW of Barreiras",NA,NA,"850","850",NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2019-11-01 15:09:03-03","UnB","UB","176089","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Anderson, WR; Stieber, M; Kirkbride Junior, JH","35593","1972","02","07","Southern America","Brasil",NA,NA,"Perennial herb from small woody underground base; corolla blue; Cerrado",NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG","Minas Gerais",NA,"Ca. 17km SW of Gouveia, Km 258 on MG 259",NA,NA,"1000","1000",NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2019-11-01 15:09:03-03","UnB","UB","180822","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Heringer, EP; Eiten, G","14118","1974","12","20","Southern America","Brasil",NA,NA,"Herb, corolla light blue.; In creek valley carvod into side of serra, 400 m. upstream from hotel. In belt of undistunbed cerrado type campo on 45º slope on mid-level of cree-valley side, just below tall cliffs. A low-shrub savanna with dicot shrubs d",NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Faria, JEQ","Goiás","Caldas Novas","At headwaters of the creek, Rio Quente, near hotel, Pousada do Rio Quente, part way up west slope of the Serra de Caldas (a flat-topped batholithic dome), 13 km due WSW of city of Caldas Novas.","-48.75","-17.8",NA,NA,NA,NA,NA,"2012","07",NA,"-48.75","-17.8",NA,NA,NA,NA,NA,NA
"467","2019-11-01 15:09:03-03","UnB","UB","189101","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Zanatta, MRV; Silva, JS","1169","2012","01","16","Southern America","Brasil",NA,NA,"Fotos (M.R.V.Zanatta); Erva, 0,8m. Flor lilás vivo, tubo esbranquiçado, botões roxo escuro; Campo cerrado",NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Faria, JEQ","Distrito Federal","Brasília","Parque Nacional de Brasília (PNB)","-48.0425","-15.628333","1268","1268",NA,NA,NA,"2012",NA,NA,"-48.0425","-15.628333",NA,NA,NA,NA,NA,NA
"468","2019-11-01 15:09:03-03","UnB","UB","198528","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Amaral, AG; Fernandes, CM","2837","2012","05","01","Southern America","Brasil",NA,NA,"Erva. 70 cm. Flor botão, aberta. Pétalas lilás/azul. Folha nova, madura.; Influência de cerrado sensu stricto ralo e campo limpo seco.",NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Amaral, AG","Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros. Parcela 1500 norte. Seg 100-110; UA 4-5.","-47.71183","-14.09739",NA,NA,NA,NA,NA,"2013","08",NA,"-47.71183","-14.09739",NA,NA,NA,NA,NA,NA
"469","2019-11-01 15:09:03-03","UnB","UB","30286","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Heringer, EP","17989","1980","12","15","Southern America","Brasil",NA,NA,"Subarbusto 0,4m. Flores azuladas nas extremidades das hastes florais.",NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG","Goiás","Luziânia","Luziânia","-47.9503","-16.2525",NA,NA,NA,NA,NA,"1998",NA,NA,"-47.9503","-16.2525",NA,NA,NA,NA,NA,NA
"470","2019-11-01 15:09:03-03","UnB","UB","30287","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Heringer, EP","17671","1979","12","20","Southern America","Brasil",NA,NA,"Planta 0,4m. Flores de cor azul.; Campo limpo",NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG","Goiás","Luziânia","Luziânia","-47.9503","-16.2525",NA,NA,NA,NA,NA,"1998",NA,NA,"-47.9503","-16.2525",NA,NA,NA,NA,NA,NA
"471","2019-11-01 15:09:03-03","UnB","UB","30288","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Heringer, EP","15342","1976","01","15","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG","Goiás","Santo Antônio do Descoberto","Divisa com o DF","-48.255","-15.9397",NA,NA,NA,NA,NA,"1998",NA,NA,"-48.255","-15.9397",NA,NA,NA,NA,NA,NA
"472","2019-11-01 15:09:03-03","UnB","UB","30289","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Heringer, EP","14885","1975","11","24","Southern America","Brasil",NA,NA,"Planta 0,4m. Ereta. Flores roxas; Cerrado aberto, seco, gramoso",NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG","Goiás","Luziânia","Luziânia","-47.9503","-16.2525",NA,NA,NA,NA,NA,"1998",NA,NA,"-47.9503","-16.2525",NA,NA,NA,NA,NA,NA
"473","2019-11-01 15:09:03-03","UnB","UB","30290","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Heringer, EP","17398","1978","12","17","Southern America","Brasil",NA,NA,"Erva. Flor lilás.; Cerrado seco, aberto",NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG","Goiás","Luziânia","Luziânia","-47.9503","-16.2525",NA,NA,NA,NA,NA,"1998",NA,NA,"-47.9503","-16.2525",NA,NA,NA,NA,NA,NA
"474","2019-11-01 15:09:03-03","UnB","UB","30291","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Heringer, EP","17890","1980","10","06","Southern America","Brasil",NA,NA,"Erva ereta. Flores terminais roxas e pequenas.; Solo de campo limpo",NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG","Goiás","Luziânia","Luziânia","-47.9503","-16.2525",NA,NA,NA,NA,NA,"1998",NA,NA,"-47.9503","-16.2525",NA,NA,NA,NA,NA,NA
"475","2019-11-01 15:09:03-03","UnB","UB","30292","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Melo, E","533","1991","03","23","Southern America","Brasil",NA,NA,"Erva 0,6m. Flores azuis; Cerrado",NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG","Goiás","Luziânia","Luziânia, Jardim Marajoara","-47.9503","-16.2525",NA,NA,NA,NA,NA,"1998",NA,NA,"-47.9503","-16.2525",NA,NA,NA,NA,NA,NA
"476","2019-11-01 15:09:03-03","UnB","UB","30293","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Rizzo, JA","8843","1973","02","20","Southern America","Brasil",NA,NA,"Subarbusto 0,7m. Corola roxa.; Campo",NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG","Goiás","Jataí","Jataí","-51.7144","-17.8814",NA,NA,NA,NA,NA,"1998",NA,NA,"-51.7144","-17.8814",NA,NA,NA,NA,NA,NA
"477","2019-11-01 15:09:03-03","UnB","UB","30294","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Cobra, L","400","1965","11","29","Southern America","Brasil",NA,NA,"Planta 0,5m. Flores azuis.",NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG","Goiás",NA,"Estrada de Santo Antonio do Descoberto para Cidade Eclética",NA,NA,NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","2019-11-01 15:09:03-03","UnB","UB","30295","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Duarte, AP","10747","1967","12","21","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG","Goiás","Chapada dos Veadeiros",NA,NA,NA,NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2019-11-01 15:09:03-03","UnB","UB","30296","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Duarte, AP","10649","1967","12","20","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG","Goiás","Chapada dos Veadeiros",NA,NA,NA,NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2019-11-01 15:09:03-03","UnB","UB","30297","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Anderson, WR","7686","1973","03","22","Southern America","Brasil",NA,NA,"Perennial herb. Corolla blue.; Dense cerrado on hillside and adjacent campo limpo",NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG","Goiás",NA,"7km by road S of São João da Aliança",NA,NA,"1100","1100",NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2019-11-01 15:09:03-03","UnB","UB","30298","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Anderson, WR","8113","1973","04","04","Southern America","Brasil",NA,NA,"Perennial herb. Corolla purple-blue.; Open cerrado with sandy soil",NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG","Goiás",NA,"9km by road S of Cristalina on road to Catalão",NA,NA,NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2019-11-01 15:09:03-03","UnB","UB","30299","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Irwin, HS","25216","1970","01","23","Southern America","Brasil",NA,NA,"Slender erect herb 0,85m. Corolla blue-violet.; Cerrado and gallery woods",NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG",NA,NA,"Ca. 26km NE of Catalão",NA,NA,NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2019-11-01 15:09:03-03","UnB","UB","30300","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Irwin, HS","18745","1968","01","17","Southern America","Brasil",NA,NA,"Slender erect herb 0,75m. Corolla violet.; Disturbed valley bottom near river, black sandy soil",NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG",NA,NA,"20km of Corumbá de Goiás on road to Niquelândia",NA,NA,NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2019-11-01 15:09:03-03","UnB","UB","30301","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Irwin, HS","24847","1969","03","21","Southern America","Brasil",NA,NA,"Slender herb 0,5m. Corolla blue-violet.; Brejo. Gallery woods and adjacent campo",NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG",NA,NA,"Ca. 10km south of Alto Paraíso (formely Veadeiros)",NA,NA,NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2019-11-01 15:09:03-03","UnB","UB","30304","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Irwin, HS","24832","1969","03","21","Southern America","Brasil",NA,NA,"Erect herb 0,75m. Corolla blue-violet.; Cerrado and gallery woods in steep rocky gorge",NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG",NA,NA,"Alto Paraíso (formely Veadeiros)",NA,NA,"1000","1000",NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2019-11-01 15:09:03-03","UnB","UB","30305","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Irwin, HS","12769","1966","02","13","Southern America","Brasil",NA,NA,"Slender erect herb 0,75m. Corolla blue-violet. Fruit green.; Rocky slopes and adjacent campo",NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG","Goiás",NA,"Ca. 15km W of Veadeiros",NA,NA,"1000","1000",NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2019-11-01 15:09:03-03","UnB","UB","30306","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Irwin, HS","12457?","1966","02","09","Southern America","Brasil",NA,NA,"Caespitose 0,5m.; Creek margin, among rocks",NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG","Goiás",NA,"Ca. 20km W of Veadeiros",NA,NA,NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","2019-11-01 15:09:03-03","UnB","UB","30307","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Irwin, HS","32008","1971","03","17","Southern America","Brasil",NA,NA,"Slender erect herb 0,4m. Corolla blue-violet.; Campo. Campo and cerrado",NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.","Delprete, PG",NA,NA,"Ca. 10km S of São João da Aliança",NA,NA,"950","950",NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","2019-11-01 15:09:03-03","UnB","UB","30315","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Barroso, GM","561","1968","12","21","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.",NA,"Goiás","Chapada dos Veadeiros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","2019-11-01 15:09:03-03","UnB","UB","30391","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Anderson, WR","7187","1973","03","16","Southern America","Brasil",NA,NA,"Perennial herb. Corolla blue.; Open, rocky, sandy soil at edge of cerrado",NA,"Dicotyledoneae",NA,"Mart. & Zucc. ex Schult. & Schult. f.",NA,"Goiás",NA,"24km by road S of Teresina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
