"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","imagecode","decimalLongitude","decimalLatitude","typeStatus","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"94","2021-03-01 16:30:21-03","UNICAMP","UEC","173324","S","Plantae","Fabaceae","Cyclolobium","vecchii","Cyclolobium vecchii","Romaniuc; Rossi, L; Toledo, GB","1110",NA,"Brazil","Martinho Prado, Fazenda Campininha.",NA,NA,"Árvore 10m de altura. Flores cremes.; Mata do Portugues.","UEC016035","Magnoliopsida",NA,"A.Samp.","Mantovani, W","1987","10","05","São Paulo","Mogi Guaçu","UEC016035","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA
"95","2021-03-01 16:30:21-03","UNICAMP","UEC","173321","S","Plantae","Fabaceae","Cyclolobium","vecchii","Cyclolobium vecchii","Goes, M; Kirizawa, M","59",NA,"Brazil","Parque Estadual das Fontes do Ipiranga, Jardim Botânico.",NA,NA,"Área S. Árvore com petalas vinhosas, creme na base. Presença de borboletas, algumas abelhas. Aroma levemente adocicado.","UEC016032","Magnoliopsida",NA,"A.Samp.","Mantovani, W","1977","09","22","São Paulo","São Paulo","UEC016032","-46.6300010681152","-23.5400009155273",NA,NA,NA,"1988","02",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"96","2019-11-06 09:55:28-03","UFOP","OUPR","19714","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Damazio, L.B.","s.n.",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Benth.","Lima, H.C.",NA,NA,NA,"Minas Gerais","Lagoa Santa",NA,"-43.8897018432617","-19.6271991729736",NA,NA,NA,"2009","05",NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA
"97","2020-10-14 10:01:34-03","FURB","FURB","37271","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Dreveck, S.; Carneiro, F.E.","2576",NA,"Brasil","Poço d#?#Anta.",NA,NA,"Fito IFFSC 953 /N/4 Voucher estéril IFFSC 953 Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbórea;","FURB24656",NA,NA,"Benth.","Sobral, M","2010","02","04","Santa Catarina","Corupá","FURB24656","-49.2327778","-26.46",NA,"280","280","2010",NA,"-49.2327778","-26.4600000",NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-10-14 10:01:34-03","FURB","FURB","2642","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Hatschbach, G.; Silva, J.M. & Ferreira, L.A.","68416",NA,"Brasil","Rodovia BR-101, próximo do trevo para Mascote.",NA,NA,NA,"FURB01673",NA,NA,"Benth.","Lewis, GP","1998","10","11","Bahia","Mascote","FURB01673","-39.3025016784668","-15.563099861145",NA,NA,NA,"2003",NA,NA,NA,NA,"37487","auto",NA,NA,NA,NA,NA
"99","2021-03-16 17:52:03-03","UCS","HUCS","25370","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Hatschbach, G.","68416",NA,"Brasil","Rod. BR 101, próximo ao trevo para Mascote",NA,NA,"Herbario MBM; Floresta Atlântica",NA,"Angiospermae","Fabales","Benth.","Lewis, G.P.","1998","10","11","Bahia","Mascote",NA,"-39.3025016784668","-15.563099861145",NA,NA,NA,"2003",NA,NA,NA,NA,"37487","auto",NA,NA,NA,NA,NA
"100","2013-04-01 09:16:34-03","IPT","BCTW","1435","S","Plantae",NA,"Cyclolobium","claussenii","Cyclolobium claussenii",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Benth.",NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"101","2013-04-01 09:16:34-03","IPT","BCTW","1435","S","Plantae",NA,"Cyclolobium","claussenii","Cyclolobium claussenii",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Benth.",NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"102","2021-03-21 19:35:11-03","UFC","EAC","25925","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","claussenii","Cyclolobium claussenii","Aparecida da Silva, M.; Alvarenga, D.; Vaz, A.M.S.F.; Klein, V.L.G.; Marquete, R.","3180","Southern America","Brasil","Região do Paranã do Meio em direção ao povoado de",NA,NA,"Árvore ca. 8m de altura.","EAC0025925","Dicotyledon",NA,"Benth.","Lima, H.C.","1996","10","16","Goiás","Formosa","EAC0025925","-47.334400177002","-15.5371999740601",NA,NA,NA,"2002","12",NA,NA,NA,"113054","auto",NA,NA,NA,NA,NA
"103","2021-03-21 19:35:11-03","UFC","EAC","41131","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","claussenii","Cyclolobium claussenii","Oliveira, F.C.A.; Fonseca, M.L.","1247","Southern America","Brasil","Reserva Ecológica do IBGE",NA,NA,"Arvoreta, 3,5m, cultivada; folha com pilosidade ferrugínea na face abaxial; corola rósea.; Bosque artificial","EAC0041131","Dicotyledon",NA,"Benth.","Fonseca, M.L.","2006","08","16","Distrito Federal","Brasília","EAC0041131","-47.877778","-15.947222",NA,"1110","1110","2006","08","-47.877778","-15.947222","16",NA,NA,NA,NA,NA,NA,NA
"104","2021-03-21 19:35:11-03","UFC","EAC","25925","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","claussenii","Cyclolobium claussenii","Aparecida da Silva, M.; Alvarenga, D.; Vaz, A.M.S.F.; Klein, V.L.G.; Marquete, R.","3180","Southern America","Brasil","Região do Paranã do Meio em direção ao povoado de",NA,NA,"Árvore ca. 8m de altura.","EAC0025925","Dicotyledon",NA,"Benth.","Lima, H.C.","1996","10","16","Goiás","Formosa","EAC0025925","-47.334400177002","-15.5371999740601",NA,NA,NA,"2002","12",NA,NA,NA,"113054","auto",NA,NA,NA,NA,NA
"105","2021-03-21 19:35:11-03","UFC","EAC","41131","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","claussenii","Cyclolobium claussenii","Oliveira, F.C.A.; Fonseca, M.L.","1247","Southern America","Brasil","Reserva Ecológica do IBGE",NA,NA,"Arvoreta, 3,5m, cultivada; folha com pilosidade ferrugínea na face abaxial; corola rósea.; Bosque artificial","EAC0041131","Dicotyledon",NA,"Benth.","Fonseca, M.L.","2006","08","16","Distrito Federal","Brasília","EAC0041131","-47.877778","-15.947222",NA,"1110","1110","2006","08","-47.877778","-15.947222","16",NA,NA,NA,NA,NA,NA,NA
"106","2020-12-21 16:26:09-03","MBM","MBM","99543","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","blanchetianum","Cyclolobium blanchetianum","Barnardi","20617","Southern America","Paraguay",NA,NA,NA,"Arbor 8m alta cortice leucophaeo spisso fissurato. Folia simplicia utrimque lucida, fere concolorida, ovato-subcordata. Fructus unispermi, margine omnino plano, subalato, lucidi etiam fulvescentes&nf;Praedium militare circa Bella Vista","MBM099543",NA,NA,"Tul.",NA,NA,NA,NA,NA,NA,"MBM099543",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-12-21 16:26:09-03","MBM","MBM","229452","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Hatschbach, G.; Silva, J.M.; Ferreira, L.A.; Silva, J.M.; Ferreira, L.A.","68416","Southern America","Brazil","Rod. BR-101, próximo do trevo para Mascote",NA,NA,"Árvore, 8m, flor rosado forte. Floresta atlântica, margem de rio","MBM229452",NA,NA,"Benth.","Lewis, J.P.","1998","10","11","Bahia","Mascote","MBM229452","-39.3025016784668","-15.563099861145",NA,NA,NA,"2003",NA,NA,NA,NA,"37487","auto",NA,NA,NA,NA,NA
"108","2020-12-21 16:26:09-03","MBM","MBM","175214","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Hatschbach, G.; Pott, A.; Pott, V.; Silva, J.M.; Pott, A.; Pott, V.; Silva, J.M.","62527","Southern America","Brazil","Rio Cabaçal",NA,NA,"Árvore, 8m; margens do rio","MBM175214",NA,NA,"Benth.","Lima, H.C.",NA,NA,NA,"Mato Grosso","Reserva do Cabaçal","MBM175214","-58.4664001464844","-15.0797004699707",NA,NA,NA,"2009","06",NA,NA,"16","28332","auto",NA,NA,NA,NA,NA
"109","2020-12-21 16:26:09-03","MBM","MBM","258685","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Barreto, M.","11553","Southern America","Brazil","Ribeirão da Mata. Nova Granja",NA,NA,"Pouco frequente. Árvore 8m. Capoeira margem do ribeirão da mata","MBM258685",NA,NA,"Benth.","Lima, H.C.","1943","11","19","Minas Gerais","Santa Luzia","MBM258685","-43.8513984680176","-19.7696990966797",NA,NA,NA,"2009","06",NA,NA,"16","19939","auto",NA,NA,NA,NA,NA
"110","2020-12-21 16:26:09-03","MBM","MBM","152664","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Alvarenga, R.M.","s.n.","Southern America","Brazil","Fazenda Campininha",NA,NA,"Mata ciliar, margem de rio","MBM152664",NA,NA,"Benth.","Lima, H.C.",NA,NA,NA,"São Paulo","Mogi-Mirim","MBM152664",NA,NA,NA,NA,NA,"2009","06",NA,NA,"16",NA,NA,NA,NA,NA,NA,NA
"111","2020-12-21 16:26:09-03","MBM","MBM","215845","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Romaniuc, S.; et al.; et al.","1262","Southern America","Brazil","Maritnho Prado, Fazenda Campininha, Mata da Figueira",NA,NA,"Árvore com 12m de alt. Flores com sépalas verdes, pétalas roxas com parte central","MBM215845",NA,NA,"Benth.","Lima, H.C.",NA,NA,NA,"São Paulo","Mogi-Guaçu","MBM215845",NA,NA,NA,NA,NA,"2009","06",NA,NA,"16",NA,NA,NA,NA,NA,NA,NA
"112","2020-12-21 16:26:09-03","MBM","MBM","339316","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Herrera, J.; et al.; et al.","328","Southern America","Argentina","Dep. Belgrano. isla Grande, rio Iguazú, Municipio Adresito",NA,NA,"Arbol de 50cm diám., 20m alt., copa ancha, flores crerna y gris (florece 25/09/06). Selva de ribera, suelo aluvinal","MBM339316",NA,NA,"Benth.","Venni, R.","2006","10","18","Misiones",NA,"MBM339316",NA,NA,NA,NA,NA,"2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-12-21 16:26:09-03","MBM","MBM","106677","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Heringer, E.P.","15732","Southern America","Brazil","estação Experimental de Biologia Campus da Universidade de Brasília, UnB",NA,NA,"Planta cultivada de sementes coletadas em parvores na margem do rio Corumba a 100 km ao S de Brasília.","MBM106677",NA,NA,"Benth.","Lima, H.C.",NA,NA,NA,"Distrito Federal","Brasília","MBM106677","-47.9296989440918","-15.7797002792358",NA,NA,NA,"2009","06",NA,NA,"16","70570","auto",NA,NA,NA,NA,NA
"114","2020-12-21 16:26:09-03","MBM","MBM","130873","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Cervi, A.C.; Hatschbach, G.; Hatschbach, G.","2746","Southern America","Brazil","Parque Nacional do Iguaçu, Cataratas",NA,NA,"Árvore 5m, mata pluvial das margens do rio Iguaçu","MBM130873",NA,NA,"Benth.","Lima, H.C.",NA,NA,NA,"Paraná","Foz do Iguaçu","MBM130873","-54.5881004333496","-25.5478000640869",NA,NA,NA,"2009","06",NA,NA,"16","39570","auto",NA,NA,NA,NA,NA
"115","2020-12-21 16:26:09-03","MBM","MBM","203800","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Catharino, E.L.M.","415","Southern America","Brazil","Mata da Pedreira, ESALQ",NA,NA,"Árvore, escandente de 4m a 6m de altura. Beira do Rib. Prracicamirim, flores visitadas por abelhas europa","MBM203800",NA,NA,"Benth.","Lima, H.C.",NA,NA,NA,"São Paulo","Piracicaba","MBM203800","-47.6399993896484","-22.7199993133545",NA,NA,NA,"2009","06",NA,NA,"16","44778","auto",NA,NA,NA,NA,NA
"116","2020-12-21 16:26:09-03","MBM","MBM","307280","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Udulutsch, R.G.; et al.; et al.","2600","Southern America","Brazil","Floresta Estadual Edimundo Navarro de Andrade (FEENA)",NA,NA,"Árvore ca. 9m de altura. Flores vinosas com margem das pétalas vexilar e carenais violeta; odor adocicado; frutos maduros castanhos","MBM307280",NA,NA,"Benth.","Lima, H.C.","2004","09","29","São Paulo","Rio Claro","MBM307280","-47.560001373291","-22.4099998474121",NA,NA,NA,"2009","06",NA,NA,"16","21773","auto",NA,NA,NA,NA,NA
"117","2020-12-21 16:26:09-03","MBM","MBM","143188","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","claussenii","Cyclolobium claussenii","Hartshorn, Gary S","2503","Southern America","Paraguay","Dept. Ybycui National Park",NA,NA,"Tree 40 cm DBH, 12m tall; flowers dark red; fruit 1-seeded; common name Ysypó copi. Along northern road. Warm temperate moist forest","MBM143188",NA,NA,"Benth.","Rudd, V.E.",NA,NA,NA,NA,NA,"MBM143188",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-12-21 16:26:09-03","MBM","MBM","143188","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","claussenii","Cyclolobium claussenii","Hartshorn, Gary S","2503","Southern America","Paraguay","Dept. Ybycui National Park",NA,NA,"Tree 40 cm DBH, 12m tall; flowers dark red; fruit 1-seeded; common name Ysypó copi. Along northern road. Warm temperate moist forest","MBM143188",NA,NA,"Benth.","Rudd, V.E.",NA,NA,NA,NA,NA,"MBM143188",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2015-09-04 02:38:42-03","MNHN","RECOLNAT_MNHN_P","P03106177","PreservedSpecimen",NA,"Fabaceae","Cyclolobium","blanchetianum","Cyclolobium blanchetianum","Blanchet",NA,NA,"Brésil","Bahia","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03106177' target='other'> <mi>dwc_moreinfo</mi></a>","P03106177",NA,NA,"Tul.",NA,NA,NA,NA,NA,NA,"P03106177_01 P03106177_02",NA,NA,"type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2319",NA,NA
"120","2015-11-03 04:19:13-02","MNHN","RECOLNAT_MNHN_P","P03106181","PreservedSpecimen",NA,"Fabaceae","Cyclolobium","blanchetianum","Cyclolobium blanchetianum","Blanchet",NA,NA,"Brésil","Bahia","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03106181' target='other'> <mi>dwc_moreinfo</mi></a>","P03106181",NA,NA,"Tul.",NA,NA,NA,NA,NA,NA,"P03106181_01 P03106181_02",NA,NA,"type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2319",NA,NA
"121","2015-09-04 02:38:42-03","MNHN","RECOLNAT_MNHN_P","P03106182","PreservedSpecimen",NA,"Fabaceae","Cyclolobium","blanchetianum","Cyclolobium blanchetianum","Blanchet",NA,NA,"Brésil","Bahia","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03106182' target='other'> <mi>dwc_moreinfo</mi></a>","P03106182",NA,NA,"Tul.",NA,NA,NA,NA,NA,NA,"P03106182_01 P03106182_02",NA,NA,"type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2319",NA,NA
"122","2015-09-04 02:38:42-03","MNHN","RECOLNAT_MNHN_P","P03106161","PreservedSpecimen",NA,"Fabaceae","Cyclolobium","claussenii","Cyclolobium claussenii","Claussen",NA,NA,"Brasil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03106161' target='other'> <mi>dwc_moreinfo</mi></a>","P03106161",NA,NA,"Benth.",NA,"1838","1","1","Minas Gerais",NA,"P03106161_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"963",NA,NA
"123","2015-09-04 02:38:42-03","MNHN","RECOLNAT_MNHN_P","P03106161","PreservedSpecimen",NA,"Fabaceae","Cyclolobium","claussenii","Cyclolobium claussenii","Claussen",NA,NA,"Brasil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03106161' target='other'> <mi>dwc_moreinfo</mi></a>","P03106161",NA,NA,"Benth.",NA,"1838","1","1","Minas Gerais",NA,"P03106161_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"963",NA,NA
"124","2020-12-11 11:35:55-03","UFMG","BHCB","129879","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Souza, VC de; Souza, JP; Romão, GO; Araujo, AO de; Elias, SI","25733","Southern America","Brasil","Estrada Grão Mogool - Virgem da Lapa, ca. 10 km de Grão Mogol.",NA,NA,"Prensado em álcool.; Árvore, ca. 4m alt.; frutos imaturos verdes.; Mata ciliar, com transição para cerrado.","BHCB052688","Dicotyledon",NA,"Vogel",NA,"2001","07","12","Minas Gerais","Grão Mogol","BHCB052688","-42.744167","-16.537222",NA,"680","680","2008","12","-42.744167","-16.537222",NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-12-11 11:35:55-03","UFMG","BHCB","46819","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Tameirão Neto, E","2685","Southern America","Brasil","Barragem de Matrona, Córrego Baé.",NA,NA,"Arbóreo.; Floresta Ciliar.","BHCB052689","Dicotyledon",NA,"Vogel",NA,"1998","02","18","Minas Gerais","Salinas","BHCB052689","-42.2902984619141","-16.1702995300293",NA,NA,NA,"2008","09",NA,NA,NA,"46111","auto",NA,NA,NA,NA,NA
"126","2020-12-11 11:35:55-03","UFMG","BHCB","35037","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Cervi, AC","s.n.","Southern America","Brasil","Cataratas.",NA,NA,"Árvore ca. 8m de altura. Frutos verdes.","BHCB052687","Dicotyledon",NA,"Vogel",NA,"1992","12","15","Paraná","Foz do Iguaçu","BHCB052687","-54.5881004333496","-25.5478000640869",NA,NA,NA,"2009","04",NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA
"127","2020-12-11 11:35:55-03","UFMG","BHCB","26622","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Carvalho, MG; Silva, ST da","81","Southern America","Brasil","Fazenda Curral Velho",NA,NA,"Arbóreo.; Mata ciliar.","BHCB052686","Dicotyledon",NA,"Vogel",NA,"1991","04","23","Minas Gerais","Cristália","BHCB052686","-42.8622016906738","-16.8003005981445",NA,"480","500","2009","04",NA,NA,NA,"30029","auto",NA,NA,NA,NA,NA
"128","2020-12-11 11:35:55-03","UFMG","BHCB","66577","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Barreto, HLM","11553","Southern America","Brasil","Nova Granja.",NA,NA,"Pouco frequente.; Árvore 8m.; Capoeira - margem do ribeirão da Mata.","BHCB052685","Dicotyledon",NA,"Vogel",NA,"1943","11","19","Minas Gerais","Santa Luzia","BHCB052685","-43.8513984680176","-19.7696990966797",NA,NA,NA,"2009","04",NA,NA,NA,"19939","auto",NA,NA,NA,NA,NA
"129","2020-12-11 11:35:55-03","UFMG","BHCB","27035","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Carvalho, MG; Silva, ST da","641","Southern America","Brasil","Peixe Cru, Córrego Divisão.",NA,NA,"Arbóreo.; Mata ciliar.","BHCB023105","Dicotyledon",NA,"Vogel",NA,"1991","09","18","Minas Gerais","Turmalina","BHCB023105","-42.7299995422363","-17.2856006622314",NA,NA,NA,"2009","04",NA,NA,NA,"36128","auto",NA,NA,NA,NA,NA
"130","2020-12-11 11:35:55-03","UFMG","BHCB","102440","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Hatschbach, G; Silva, JM; Ferreira, LA","68416","Southern America","Brasil","Rod. BR-101, próximo do trevo para Mascote.",NA,NA,"Árvore, 8m, flor rosado-forte.; Floresta atlântica, margem do rio.","BHCB052690","Dicotyledon",NA,"Vogel",NA,"1998","10","11","Bahia","Mascote","BHCB052690","-39.3025016784668","-15.563099861145",NA,NA,NA,"2003",NA,NA,NA,NA,"37487","auto",NA,NA,NA,NA,NA
"131","2020-12-11 11:35:55-03","UFMG","BHCB","69712","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Tameirão Neto, E","3266","Southern America","Brasil","UHE Irapé., Rio Jequitinhonha.",NA,NA,"Arbóreo.; Floresta Ciliar.","BHCB001954","Dicotyledon",NA,"Vogel",NA,"2001","02","13","Minas Gerais","Berilo","BHCB001954","-42.4655990600586","-16.9517002105713",NA,NA,NA,"2009","04",NA,NA,NA,"31142","auto",NA,NA,NA,NA,NA
"132","2021-02-11 17:18:59-03","UFPR","UPCB","29712","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","blanchetianum","Cyclolobium blanchetianum","Cervi, A.C.","3903",NA,"Brasil","Cataratas do Iguaçu",NA,NA,"Árvore, ca. 8m, fruto verde..",NA,NA,NA,"Tul.","Cervi, A.C.","1992","12","15","Paraná","Foz do Iguaçu",NA,"-54.5881004333496","-25.5478000640869",NA,NA,NA,"1995","12",NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA
"133","2021-02-11 17:18:59-03","UFPR","UPCB","21969","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","blanchetianum","Cyclolobium blanchetianum","Cervi, A.C.","2746",NA,"Brasil","Parque Nacional do Iguaçu",NA,NA,"Árvore, 5m. Mata pluvial das margens do rio Iguaçu..",NA,NA,NA,"Tul.","Cervi, A.C.","1989","06","14","Paraná","Foz do Iguaçu",NA,"-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA
"134","2021-02-11 17:18:59-03","UFPR","UPCB","30362","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Cervi, A.C.",NA,NA,"Brasil","Cataratas do Iguaçu",NA,NA,"Árvore, ca. 8m, fruto verde..",NA,NA,NA,"Benth.","Rauber, C.R.","1992","12","15","Paraná","Foz do Iguaçu",NA,"-54.5881004333496","-25.5478000640869",NA,NA,NA,"2019","07",NA,NA,"17","39570","auto",NA,NA,NA,NA,NA
"135","2012-03-18 05:12:00-03","MO","MOBOT","1009296","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","blanchetianum","Cyclolobium blanchetianum","Fabiana Mamani M.","Mamani M. 573","South America","Bolivia","Lomerio. 12 km al Norte de la comunidad Las Trancas. Parcelas permanentes del proyecto BOLFOR. Bosque semideciduo chiquitano.",NA,NA,NA,NA,NA,NA,"Tul.",NA,"1995","3","2","Santa Cruz","Nuflo de Chavez",NA,"-61.84638","-16.52027",NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"136","2009-08-22 06:35:00-03","MO","MOBOT","1838928","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","blanchetianum","Cyclolobium blanchetianum","Jacques S. Blanchet","Blanchet 2319","South America","Brazil","Ilheus",NA,NA,NA,NA,NA,NA,"Tul.","TYPE","1836",NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2008-05-27 22:02:00-03","MO","MOBOT","1900563","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","blanchetianum","Cyclolobium blanchetianum","Israel G. Vargas C.|et al.","Vargas Caballero 6830","South America","Bolivia","Asención de Gurayos, entrando unos 60 km al E (Campamento Tarara). concesión la Chonta (Area de investigación BOLFOR) bloque 3 tratamientos intensibo. Bosque alto húmedo intervenido por la extración de maderas.",NA,NA,NA,NA,NA,NA,"Tul.","I. G. Vargas (USZ)","2003","1","31","Santa Cruz","Velasco",NA,"-62.81305","-15.67333",NA,"335.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2012-04-12 13:05:00-03","MO","MOBOT","1933605","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","blanchetianum","Cyclolobium blanchetianum","Lidia Pérez de Molas","Pérez de Molas 402","South America","Paraguay","Parque Nacional Ybycui",NA,NA,NA,NA,NA,NA,"Tul.",NA,"1984","10","6","Paraguarí",NA,NA,"-56.88333","-26.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2008-05-27 22:02:00-03","MO","MOBOT","2184618","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","blanchetianum","Cyclolobium blanchetianum","Caballero","Caballero 699","South America","Paraguay","Arroyo Pira Pyta. NE de Hernandarias.",NA,NA,NA,NA,NA,NA,"Tul.","Caballero (Itaipu)","1980","4","16","Alto Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2013-10-09 05:40:00-03","MO","MOBOT","31529","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","blanchetianum","Cyclolobium blanchetianum","Elsa M. Zardini|Ramón Velásquez","Zardini 12496","South America","Paraguay","Parque Nacional Ybycu'í. Cerrado forest 3 kms S of NW corner of the park. 26.00S-26.07S 56.46W-56.53W",NA,NA,NA,NA,NA,NA,"Tul.",NA,"1989","6","4","Paraguarí",NA,NA,"-56.76666","-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"96","4",NA
"141","2008-05-27 22:02:00-03","MO","MOBOT","76923","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","blanchetianum","Cyclolobium blanchetianum","David R. Brunner","Brunner 1939","South America","Paraguay","5 km al sur de VAlenzuela hacia Gral. Bernardino Caballero. Zona de rocas areniscas con varios nacientes de agua. Arboles y arbustos esparcidos en sitios de suelo arenoso y de poco profundidad. Rodeada por bosque mediano, alterado.",NA,NA,NA,NA,NA,NA,"Tul.",NA,"1986","5","18","Cordillera",NA,NA,"-56.86666","-25.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-13","1",NA
