"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","individualCount","typeStatus","fieldNumber","infraspecificEpithet"
"635","2014-08-23 05:36:00-03","MO","MOBOT","100578595","PreservedSpecimen","Plantae","Araliaceae","Schefflera","vinosa","Schefflera vinosa","Howard S. Irwin|S.F. da Fonsêca|R. Souza|R. Reis dos Santos|J. Ramos","1970","3","17","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Frodin & Fiaschi","D.G. Frodin","Irwin 27779","Minas Gerais","Rio Jequití, ca. 25 km E of Diamantina.",NA,NA,"790.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"636","2014-08-23 05:36:00-03","MO","MOBOT","100578598","PreservedSpecimen","Plantae","Araliaceae","Schefflera","vinosa","Schefflera vinosa","Howard S. Irwin|S.F. da Fonsêca|R. Souza|R. Reis dos Santos|J. Ramos","1970","3","24","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Frodin & Fiaschi","D.G. Frodin","Irwin 28247","Minas Gerais","Ca. 3 km N of São João da Chapada.",NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"637","2013-04-10 13:48:00-03","MO","MOBOT","100583078","PreservedSpecimen","Plantae","Araliaceae","Schefflera","vinosa","Schefflera vinosa","William R. Anderson|M.T. Stieber|Joseph H. Kirkbride, Jr.","1972","2","17","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Frodin & Fiaschi","D.G. Frodin","Anderson 36109","Minas Gerais","Serra do Cipó. Forest along stream, adjacent rocky and grassy hillsides, and grassy campo on top of hills; sandy soil with sandstone.",NA,NA,"1200.00000000","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"638","2013-04-10 13:51:00-03","MO","MOBOT","100583080","PreservedSpecimen","Plantae","Araliaceae","Schefflera","vinosa","Schefflera vinosa","William R. Anderson|M.T. Stieber|Joseph H. Kirkbride, Jr.","1972","3","3","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Frodin & Fiaschi","D.G. Frodin","Anderson 36543","Bahia","Serra ca. 23 km W of Barreiras.",NA,NA,"680.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"639","2020-01-10 13:47:00-03","MO","MOBOT","101172189","PreservedSpecimen","Plantae","Araliaceae","Schefflera","vinosa","Schefflera vinosa","Stephan G. Beck|Yanarico, A.","2017","3","14","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Frodin & Fiaschi",NA,"Beck 35412","La Paz","Zongo: Valle de Zongo, Comunidad Huaylipata. Regresando del Campamento II hacia el río Zongo, en el valle alto del río Sululuni. Bosque siempre verde, húmedo, submontano de los Yungas, sobre ladera fuertemente inclinada de exposición NE, 40°.","-67.9861111","-16.0263889","1480.00000000",NA,NA,"Murillo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA
"640","2020-01-10 13:47:00-03","MO","MOBOT","101172200","PreservedSpecimen","Plantae","Araliaceae","Schefflera","vinosa","Schefflera vinosa","Stephan G. Beck|Yanarico, A.","2017","3","19","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Frodin & Fiaschi",NA,"Beck 35596","La Paz","Zongo: Valle de Zongo, Comunidad Huaylipata. Barranco La Silla. Regresando del Campamento II hacia el río Zongo, en el valle alto del río Sululuni. Bosque siempre verde, húmedo, submontano de los Yungas, sobre ladera fuertemente inclinada de exposición NE, 40°.","-67.9852777","-16.0372222","1400.00000000",NA,NA,"Murillo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA
"641","2009-10-29 13:33:00-02","MO","MOBOT","1212482","PreservedSpecimen","Plantae","Araliaceae","Schefflera","vinosa","Schefflera vinosa","T.P. Ramamoorthy","1976","5","16","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Frodin & Fiaschi","D.Frodin (K)","Ramamoorthy 497","Minas Gerais","Paracatu. Serrada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA
"642","2020-01-09 13:21:00-03","MO","MOBOT","3133180","PreservedSpecimen","Plantae","Araliaceae","Schefflera","vinosa","Schefflera vinosa","Alfredo F. Fuentes|M. Cornejo|E. Ticona|Saul Sompero|C. Cuqui","2006","10","12","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Frodin & Fiaschi",NA,"Fuentes Claros 10989","La Paz","Santo Domingo, sector Tintaya, parcela temporal 1. Bosque de yungas subandino superior pluvial con Dictyocaryum lamarckianum en ladera.","-68.58694","-14.78333","1463.00000000",NA,NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"06-65",NA
"643","2020-01-09 13:21:00-03","MO","MOBOT","3135597","PreservedSpecimen","Plantae","Araliaceae","Schefflera","vinosa","Schefflera vinosa","N. Chapi","2006","10","13","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Frodin & Fiaschi",NA,"Chapi Siñani 92","La Paz","Región Madidi, Santo Domingo, sector arroyo Tintaya. Bosque de yungas subandino superior pluvial con Dictyocaryum lamarckianum y Socratea exorrhiza en plano mal drenado. Parcela Permanente 24 (1 ha).","-68.585","-14.7897222","1400.00000000",NA,NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"06-01",NA
"644","2020-01-09 13:21:00-03","MO","MOBOT","3135716","PreservedSpecimen","Plantae","Araliaceae","Schefflera","vinosa","Schefflera vinosa","N. Chapi|L. Cayola|Alfredo F. Fuentes|I. Loza|M. Cornejo|E. Ticona|G. Chive|Sandalio Cuqui|Saul Sompero|P. Miranda","2006","10","25","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Frodin & Fiaschi",NA,"Chapi Siñani 207","La Paz","Región Madidi, Santo Domingo, sector arroyo Tintaya. Bosque de yungas subandino superior pluvial con Dictyocaryum lamarckianum y Socratea exorrhiza en ladera, pendiente 5%. Parcela Permanente 25 (1 ha).","-68.5916666","-14.7791667","1468.00000000",NA,NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"06-02",NA
"645","2020-04-28 16:28:00-03","MO","MOBOT","3142635","PreservedSpecimen","Plantae","Araliaceae","Schefflera","vinosa","Schefflera vinosa","M. Cornejo|Alfredo F. Fuentes|E. Ticona|Saul Sompero|C. Cuqui","2006","10","10","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Frodin & Fiaschi",NA,"Cornejo Mejia 66","La Paz","Santo Domingo, sector Tintaya, parcela temporal 1. Bosque de yungas subandino superior pluvial con Dictyocaryum lamarckianum en ladera.","-68.5869444","-14.7833333","1459.00000000",NA,NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"06-01",NA
"646","2020-01-09 13:21:00-03","MO","MOBOT","3160218","PreservedSpecimen","Plantae","Araliaceae","Schefflera","vinosa","Schefflera vinosa","L. Cayola|G. Chive|I. Loza|N. Chapi|P.M. Jørgensen","2006","10","10","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Frodin & Fiaschi",NA,"Cayola Pérez 2488","La Paz","Región Madidi, Santo Domingo, sector arroyo Tintaya. Bosque yungueño subandino superior pluvial con Dyctiocaryum lamarckianum y Socratea exorrhiza, plano mal drenado.","-68.585","-14.78972","1400.00000000",NA,NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"06-06",NA
"647","2019-02-09 04:34:00-02","MO","MOBOT","3344870","PreservedSpecimen","Plantae","Araliaceae","Schefflera","vinosa","Schefflera vinosa","Milward de Azevedo, Michaele Alvim","1998","4","24","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Frodin & Fiaschi","P. Fiaschi","Milward de Azevedo 1341","Bahia","Município de São Desidério; cerrado; Solo: c/textura arenosa; relevo: plano.","-45.56888","-12.63111","695.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","2013-08-23 04:12:00-03","MO","MOBOT","3345037","PreservedSpecimen","Plantae","Araliaceae","Schefflera","vinosa","Schefflera vinosa","M.A. da Silva","1997","10","19","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Frodin & Fiaschi","P. Fiaschi","Silva 3485","Minas Gerais","Município de Formoso. PARQUE NACIONAL GRANDE SERTÃO VEREDAS. Próximo a cachoeira do córrego Veredão, proximidades de um local denominado Égua Morta Coord. Relevo plano.","-45.84833","-15.32194","730.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","2014-11-28 22:43:00-02","MO","MOBOT","3350678","PreservedSpecimen","Plantae","Araliaceae","Schefflera","vinosa","Schefflera vinosa","George Eiten|Liene T. Eiten|Gil M. Felippe|J.M. de Freitas Campos","1961","6","21","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Frodin & Fiaschi","L.B. & S.F. Smith","Eiten 3130","São Paulo","Araraquara: ca. 12 km west of village of Tamoio. Fazenda Tamoyo, part called Santa Joana. On steep slope covered with cerrado vegetation of shrubs & low trees to 3 m. tall & with scattered taller trees. soil terra roxa misturada, a semifertile, medium red, sandy clay.","-48.16666","-21.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","2020-03-27 19:32:00-03","MO","MOBOT","3350894","PreservedSpecimen","Plantae","Araliaceae","Schefflera","vinosa","Schefflera vinosa","Amaro Macedo","1948","5","27","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Frodin & Fiaschi","Osw. Haudio","Macedo 1080","Goiás","Jaeare, C. Verde, Mg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"651","2008-05-27 22:02:00-03","MO","MOBOT","3351100","PreservedSpecimen","Plantae","Araliaceae","Schefflera","vinosa","Schefflera vinosa","Per Dusén","1910",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Frodin & Fiaschi","P. Dusén","Dusén 10555","Paraná","Stararé, in campo cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","2013-02-12 12:43:00-02","MO","MOBOT","3351322","PreservedSpecimen","Plantae","Araliaceae","Schefflera","vinosa","Schefflera vinosa","Ezechias P. Heringer","1981",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Frodin & Fiaschi","D. Frodin, 1988/10","Heringer 18154","Distrito Federal","João Pinheiro - MG.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","2008-05-27 22:02:00-03","MO","MOBOT","3351409","PreservedSpecimen","Plantae","Araliaceae","Schefflera","vinosa","Schefflera vinosa","Keiichi Mizoguchi","1982","8","23","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Frodin & Fiaschi","D. Frodin, 1988/10","Mizoguchi 2257","São Paulo","Estado São Paulo; São Jose Do Rio Preto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","2012-04-24 12:00:00-03","MO","MOBOT","3351624","PreservedSpecimen","Plantae","Araliaceae","Schefflera","vinosa","Schefflera vinosa","Per Dusén","1915","1","22","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Frodin & Fiaschi","P. Dusén","Dusén 16620","Paraná","Momingava praedium in iscinitate tihararé oppide in campo cerrado.",NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"655","2016-11-15 05:15:00-02","MO","MOBOT","3351923","PreservedSpecimen","Plantae","Araliaceae","Schefflera","vinosa","Schefflera vinosa","Antonio C. Krapovickas|Carmen L. Cristóbal|Maria M. Arbo","1978",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Frodin & Fiaschi","D. Frodin, 1988/10","Krapovickas 33035","São Paulo","Barbosa, Ruta SP 425, 9 Km S rio Tieté.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","2008-05-27 22:02:00-03","MO","MOBOT","3352277","PreservedSpecimen","Plantae","Araliaceae","Schefflera","vinosa","Schefflera vinosa","Gert G. Hatschbach","1988","5","13","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Frodin & Fiaschi","G. Hatschbach & O. S. Ribas","Hatschbach 1990","Minas Gerais","Rod. BR-365, próx. ao entroncamento com BR-040 (mun. João Pinheiro).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","2014-08-23 05:36:00-03","MO","MOBOT","3352483","PreservedSpecimen","Plantae","Araliaceae","Schefflera","vinosa","Schefflera vinosa","Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","1960","1","26","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Frodin & Fiaschi","D. Frodin, 1988/10","Irwin 22656","Minas Gerais","Among rocks, creek margin. Cerrado in narrow valley, ca. 17km N.E. of Diamantina, on road to Mendanha.",NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2008-07-01 03:33:00-03","MO","MOBOT","3470384","PreservedSpecimen","Plantae","Araliaceae","Schefflera","vinosa","Schefflera vinosa","José R. Pirani","2004","4","4","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Frodin & Fiaschi","P. Fiaschi","Pirani 5425","Bahia","Mun. Morro do Chapéu: Alto do Morro do Chapéu, próximo à torre de TV, 6,7 km da rodovia Morro do Chapéu - Utinga (BA 142), entrada a ca. de 500 m da cidade. Afloramentos rochosos com vegetação herbáceo-arbustiva (campo rupestre).","-41.2075","-11.59166","1220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2008-07-01 03:33:00-03","MO","MOBOT","3470391","PreservedSpecimen","Plantae","Araliaceae","Schefflera","vinosa","Schefflera vinosa","José R. Pirani","1985","8","3","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Frodin & Fiaschi","P. Fiaschi","Pirani 7932","Minas Gerais","Diamantina. Estrada para Mendanha, cerca de 12 km de Diamantina. Sítio do Sr. Sakurai. Campo rupestre.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2008-07-07 10:56:00-03","MO","MOBOT","3470919","PreservedSpecimen","Plantae","Araliaceae","Schefflera","vinosa","Schefflera vinosa","Pedro Fiaschi","2006","6","1","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Frodin & Fiaschi","P. Fiaschi","Fiaschi 2971","Goiás","Serranópolis: Rodovia Jataí (GO) - Aporé (MS), km 115. Cerrado degradado na beira da estrada.","-52.07194","-18.73138","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","2009-07-31 07:05:00-03","MO","MOBOT","3352990","PreservedSpecimen","Plantae","Araliaceae","Schefflera","vinosa","Schefflera vinosa","George Eiten|Liene T. Eiten","1962","12","13","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Frodin & Fiaschi","L. B. Smith","Eiten 5060","São Paulo","Moji-Guaçu: Campos das Sete Lagôas. Fazenda Campininha, just north of Rio Moji-Guaçu. 4.5 km. NNW of Padua Sales. (About 27 km. NW of city of Moji-Mirim.) General vegetation: campo cerrado (a type of scrubby woodland originally) on upland, or very rarely forest. Open marsh or dense secondary forest (mata) along the streams. Marshy ground at head of brook. Open dense grassy area.","-47.11944","-22.18833","575.00000000","625.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2021-04-07 18:07:03-03","UNESP-IBILCE","SJRP","30530","PreservedSpecimen","Plantae","Araliaceae","Schefflera","vinosa","Schefflera vinosa","Stranghetti, V. & Ranga, N. T. & Rezende, A.A.",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Árvore, 2m, fruto verde.;",NA,"Tracheophyta","Apiales","(Cham. & Schltdl.) Frodin & Fiaschi",NA,NA,"São Paulo","Faz. Águas Claras","-49.500278","-21.404722",NA,NA,NA,"Sales",NA,NA,NA,NA,NA,"-49.500278","-21.404722","Magnoliopsida",NA,NA,NA,NA,NA
"663","2021-04-07 18:07:03-03","UNESP-IBILCE","SJRP","30531","PreservedSpecimen","Plantae","Araliaceae","Schefflera","vinosa","Schefflera vinosa","Stranghetti, V. & Ranga, N. T. & Rezende, A.A.",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Árvore, 5m, botão ferrugíneo e flor verde.;",NA,"Tracheophyta","Apiales","(Cham. & Schltdl.) Frodin & Fiaschi",NA,NA,"São Paulo","Faz. Águas Claras","-49.500278","-21.404722",NA,NA,NA,"Sales",NA,NA,NA,NA,NA,"-49.500278","-21.404722","Magnoliopsida",NA,NA,NA,NA,NA
"664","2021-04-07 18:07:03-03","UNESP-IBILCE","SJRP","30534","PreservedSpecimen","Plantae","Araliaceae","Schefflera","vinosa","Schefflera vinosa","Stranghetti, V. & Ranga, N. T. & Rezende, A.A.",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Árvore, 5m, botões ferrugíneos.;",NA,"Tracheophyta","Apiales","(Cham. & Schltdl.) Frodin & Fiaschi",NA,NA,"São Paulo","Fazenda Serrinha","-49.294722","-21.520833",NA,NA,NA,"Novo Horizonte",NA,NA,NA,NA,NA,"-49.294722","-21.520833","Magnoliopsida",NA,NA,NA,NA,NA
"665","2021-04-07 18:07:03-03","UNESP-IBILCE","SJRP","21581","PreservedSpecimen","Plantae","Araliaceae","Schefflera","vinosa","Schefflera vinosa","D.F. Peralta, F.R. Nonato",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Margem da mata.;",NA,"Tracheophyta","Apiales","(Cham. & Schltdl.) Frodin & Fiaschi",NA,NA,"São Paulo","mata localizada na rodovia que liga Planalto a Zacarias, ca. 5 km da cidade de Planalto.","-49.998333","-21.057222",NA,NA,NA,"Zacarias",NA,NA,NA,NA,NA,"-49.998333","-21.057222","Magnoliopsida",NA,NA,NA,NA,NA
"666","2021-04-07 18:07:03-03","UNESP-IBILCE","SJRP","23806","PreservedSpecimen","Plantae","Araliaceae","Schefflera","vinosa","Schefflera vinosa","V. B. Zipparro",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Arvoreta com 2 m, folhas digitadas, face adaxial verde escura e abaixal ferruginea.;",NA,"Tracheophyta","Apiales","(Cham. & Schltdl.) Frodin & Fiaschi","V. B. Zipparro",NA,"São Paulo","borda de cerradão, solo arenoso, ambiente iluminado.","-47","-22.25",NA,NA,NA,"Corumbataí",NA,NA,NA,NA,NA,"-47","-22.25","Magnoliopsida",NA,NA,NA,NA,NA
"667","2021-04-07 18:07:03-03","UNESP-IBILCE","SJRP","30032","PreservedSpecimen","Plantae","Araliaceae","Schefflera","vinosa","Schefflera vinosa","Lofego, A.C.",NA,NA,NA,"América do Sul","Brasil",NA,NA,NA,NA,"Tracheophyta","Apiales","(Cham. & Schltdl.) Frodin & Fiaschi",NA,NA,"Mato Grosso do Sul",NA,"-52.583333","-18.85",NA,NA,NA,"Chapadão do Sul",NA,NA,NA,NA,NA,"-52.583333","-18.85","Magnoliopsida",NA,NA,NA,NA,NA
"668","2021-04-07 18:07:03-03","UNESP-IBILCE","SJRP","30532","PreservedSpecimen","Plantae","Araliaceae","Schefflera","vinosa","Schefflera vinosa","Stranghetti, V. & Ranga, N. T. & Rezende, A.A.",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Árvore, 3m, botão ferrugíneo e flor esverdeada.;",NA,"Tracheophyta","Apiales","(Cham. & Schltdl.) Frodin & Fiaschi",NA,NA,"São Paulo","Fazenda Taperão","-49.97388889","-21.00138889",NA,NA,NA,"Planalto",NA,NA,NA,NA,NA,"-49.97388889","-21.00138889","Magnoliopsida",NA,NA,NA,NA,NA
"669","2021-04-07 18:07:03-03","UNESP-IBILCE","SJRP","15451","PreservedSpecimen","Plantae","Araliaceae","Schefflera","vinosa","Schefflera vinosa","Pietrobom da Silva, M.R.",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Arbustiva ca. 1,80 m altura, botões castanhos, barranco.;",NA,"Tracheophyta","Apiales","(Cham. & Schltdl.) Frodin & Fiaschi","A. Resende",NA,"São Paulo","região do pontal do paranapanema","-51.566667","-22.016667","400","400",NA,"Presidente Bernardes",NA,NA,NA,NA,NA,"-51.566667","-22.016667","Magnoliopsida",NA,NA,NA,NA,NA
"670","2021-04-07 18:07:03-03","UNESP-IBILCE","SJRP","30533","PreservedSpecimen","Plantae","Araliaceae","Schefflera","vinosa","Schefflera vinosa","Stranghetti, V. & Ranga, N. T. & Rezende, A.A.",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Árvore, 5m, flor creme.;",NA,"Tracheophyta","Apiales","(Cham. & Schltdl.) Frodin & Fiaschi",NA,NA,"São Paulo","Fazenda Taperão","-49.97388889","-21.00138889",NA,NA,NA,"Planalto",NA,NA,NA,NA,NA,"-49.97388889","-21.00138889","Magnoliopsida",NA,NA,NA,NA,NA
"671","2020-06-22 14:17:41-03","UNESP-IBILCE","SJRP","5170","PreservedSpecimen","Plantae","Araliaceae","Schefflera","vinosa","Schefflera vinosa","P. Guimarães e V. Stranghetti","1991","07",NA,"América do Sul","Brasil",NA,NA,"Árvore ca. 2m. Folhas compostas digitadas discolorores. Cerrado.",NA,"Tracheophyta","Apiales","(Cham. & Schltdl.) Frodin & Fiaschi","P. Fiaschi","32.0","São Paulo",NA,"-47.8199996948242","-22.25",NA,NA,NA,"Itirapina","22843","auto","2005",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"672","2020-06-22 14:17:41-03","UNESP-IBILCE","SJRP","3206","PreservedSpecimen","Plantae","Araliaceae","Schefflera","vinosa","Schefflera vinosa","Yano, A. M. et all","1990","08","17","América do Sul","Brasil",NA,NA,"Campus da Unesp, cerradão.",NA,"Tracheophyta","Apiales","(Cham. & Schltdl.) Frodin & Fiaschi","P. Fiaschi","29.0","São Paulo",NA,"-49.060001373291","-22.3099994659424",NA,NA,NA,"Município de Bauru","29186","auto","2005",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"673","2021-04-07 18:07:03-03","UNESP-IBILCE","SJRP","7236","PreservedSpecimen","Plantae","Araliaceae","Schefflera","vinosa","Schefflera vinosa","Andrade, R.M.C. et al.","1992","04","04","América do Sul","Brasil",NA,NA,"Cerrado.",NA,"Tracheophyta","Apiales","(Cham. & Schltdl.) Frodin & Fiaschi","P. Fiaschi","52.0","Goiás","Fazenda Maer, a 700m de altitude.","-51.926399230957","-18.9652996063232",NA,NA,NA,"Município de Aporé","65990","auto","2005",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"674","2018-09-12 14:47:59-03","UNIOESTE","UNOP","5777","S","Plantae","Araliaceae","Schefflera","vinosa","Schefflera vinosa","Kellermann, B.D.; Snak, C.; Caddah, M.K.; Mancinelli, W.S.; Goldenberg, R.; Smid; Snak, C.; Caddah, M.K.; Mancinelli, W.S.; Goldenberg, R.; Smidt, E.C.","2009","09","25",NA,"Brasil",NA,NA,"Árvoreta ca. 2m alt.",NA,NA,NA,"(Cham. & Schltdl.) Frodin & Fiaschi","Snak, C.; Kellermann, B.; Caddah, M.","71","Paraná","Parque Estadual do Cerrado.","-49.648611","-24.133333",NA,NA,NA,"Jaguariaíva",NA,NA,"2009","10",NA,"-49.648611","-24.133333",NA,NA,NA,NA,NA,NA
"675","2018-09-12 14:47:59-03","UNIOESTE","UNOP","5748","S","Plantae","Araliaceae","Schefflera","vinosa","Schefflera vinosa","Catenacci, F.","2009","09","25",NA,"Brasil",NA,NA,"Planta com 2m altura e frutos verdes ou negros quando maduros.",NA,NA,NA,"(Cham. & Schltdl.) Frodin & Fiaschi","Catenacci, F.","15","Paraná","Parque Estadual do Cerrado.","-50.3","-24.15","850","850",NA,"Jaguariaíva",NA,NA,NA,NA,NA,"-50.3","-24.15",NA,NA,NA,NA,NA,NA
"676","2020-07-10 09:43:40-03","MBML","MBML-HERBARIO","43932",NA,"Plantae","Araliaceae","Schefflera","vinosa","Schefflera vinosa","A.P.C. Oliveira; M. Osaco","2010","04","20",NA,"Brasil",NA,NA,"Borda de trilha em cerradão. Arbusto escandente ca 1,5m. Folíolos cartáceos, face adaxial verde escura, face abaxial, caule e eixo da inflorescência ferrugem com tricomas, cálice ferrugem, corola verde clara, anteras amarelas, frutos","MBML043932",NA,NA,"(Cham. & Schltdl.) Frodin & Fiaschi","A.P.C. Oliveira/IX-2010","20","São Paulo","Parque Estadual de Porto Ferreira, trilha do Poção","-47.4700012207031","-21.8500003814697","520","520","MBML043932","Porto Ferreira","13859","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","2021-01-04 11:29:32-03","UEMA","SLUI","4080","PreservedSpecimen","Plantae","Araliaceae","Schefflera","vinosa","Schefflera vinosa","Ariati, V.","2013","05","07",NA,"Brasil",NA,NA,NA,"SLUI004080","Angiospermae",NA,"(Cham. & Schltdl.) Frodin & Fiaschi",NA,"744","Maranhão",NA,"-45.742778","-8.475278","242","242",NA,"Tasso Fragoso",NA,NA,NA,NA,NA,"45°44'34W","08°28'31S",NA,NA,NA,NA,NA,NA
"678","2019-12-13 08:11:24-03","ICAUFMG","MCCA","2681","S","Plantae","Araliaceae","Schefflera","vinosa","Schefflera vinosa","SILVEIRA, J.E","2018","08","25",NA,"Brasil",NA,NA,NA,"MCCA02806",NA,NA,"(Cham. & Schltdl.) Frodin & Fiaschi","SILVEIRA, J.E.",NA,"Minas Gerais",NA,"-44.7543983459473","-15.3233003616333",NA,NA,"MCCA02806","Bonito de Minas","95199","auto","2018","12","05",NA,NA,NA,NA,NA,NA,NA,NA
"679","2019-12-13 08:11:24-03","ICAUFMG","MCCA","2502","S","Plantae","Araliaceae","Schefflera","vinosa","Schefflera vinosa","SILVA, H.I.R.","2018","07","19",NA,"Brasil",NA,NA,NA,"MCCA02613",NA,NA,"(Cham. & Schltdl.) Frodin & Fiaschi","SILVA, H.I.R.",NA,"Minas Gerais","Veredas do Peruaçu","-44.7543983459473","-15.3233003616333",NA,NA,"MCCA02613","Bonito de Minas","95199","auto","2018","08","27",NA,NA,NA,NA,NA,NA,NA,NA
