"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","year","month","day","stateProvince","county","decimalLongitude","decimalLatitude","coordinatePrecision","imagecode","geoFlag","scientificNameAuthorship","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount"
"101","2021-02-08 12:45:26-03","UFRGS","ICN","193752","S","Plantae","Scrophulariaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"Meireles, LD; Nunes, JA; Neto, JOC","LDM3183","América do Sul","Brasil","Serra Fina, Capim Amarelo para Pedra da Mina",NA,NA,"Arbusto, ca. 1,8m alt., folhas discolores, frutos secos; Campo de Nifelina",NA,"Dicotyledon",NA,"2007","06","22","MG","Passa Quatro","-44.865278","-22.423611",NA,NA,NA,"Taub.","Coelho, GP",NA,NA,"-44.865278","-22.423611",NA,NA,NA,NA,NA,NA
"102","2021-02-08 12:45:26-03","UFRGS","ICN","193751","S","Plantae","Scrophulariaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"Scatigna, AV; Monge, M","AVS261","América do Sul","Brasil","Parque Nacional do Caparaó, Trilha para o Pico da Bandeira",NA,NA,"Arvoreta ca. 2,5m. Corola laranja; Vegetação montana arbustiva ciliar",NA,"Dicotyledon",NA,"2012","09","21","MG","Alto Caparaó","-41.825556","-20.414722",NA,NA,NA,"Taub.","Coelho, GP",NA,NA,"-41.825556","-20.414722",NA,NA,NA,NA,NA,NA
"103","2021-02-08 12:45:26-03","UFRGS","ICN","193757","S","Plantae","Scrophulariaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"Meireles, LD; Nunes, JA; Neto, JOC","LDM3182","América do Sul","Brasil","Serra Fina, Capim Amarelo para Pedra da Mina",NA,NA,"Arbusto, ca. 1,8m alt., folhas discolores, flores alvo-alaranjadas, fauce alaranjada; Campo de Nifelina",NA,"Dicotyledon",NA,"2007","06","22","MG","Passa Quatro","-44.865278","-22.423611",NA,NA,NA,"Taub.","Coelho, GP",NA,NA,"-44.865278","-22.423611",NA,NA,NA,NA,NA,NA
"104","2021-02-08 12:45:26-03","UFRGS","ICN","197543","S","Plantae","Scrophulariaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"Coelho, GP; Gonzatti, F; Silva, LN","GPC210","América do Sul","Brasil","Parque Nacional do Itatiaia, caminho entre a Portaria e o Abrigo Rebouças",NA,NA,"Arbustos ou arvoretas até 4 m alt., com flores laranjas; abundante na trilha entre a portaria do Parque até o Abrigo Rebouças (km 16);; Campo rochoso",NA,"Dicotyledon",NA,"2017","11","18","RJ","Resende","-44.6975","-22.375833",NA,NA,NA,"Taub.","Coelho, GP",NA,NA,"-44.6975","-22.375833","2018",NA,NA,NA,NA,NA
"105","2021-02-08 12:45:26-03","UFRGS","ICN","193711","S","Plantae","Scrophulariaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"Salimena, FRG; Thode, V; Olmstead, RG; Lu-Irving, P","FRGS2980","América do Sul","Brasil","Parque Nacional do Itatiaia",NA,NA,"Arbusto, ca. 4m alt., flores laranja. Folhas discolores; Floresta de altitude",NA,"Dicotyledon",NA,"2010","11","07","MG","Itamonte","-44.8699989318848","-22.283899307251","26914",NA,"auto","Taub.","Coelho, GP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2021-02-08 12:45:26-03","UFRGS","ICN","193729","S","Plantae","Scrophulariaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"Yano, O; Santos, DP","OYs.n.","América do Sul","Brasil","Parque Nacional do Itatiaia, Abrigo Rebouças, perto da cancela do Parque",NA,NA,"Corola pilosa, vermelha, folhas verdes na parte superior, cinza na inferior",NA,"Dicotyledon",NA,"1983","06","22","RJ","Resende","-44.4467010498047","-22.468900680542","36089",NA,"auto","Taub.","Coelho, GP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2021-02-08 12:45:26-03","UFRGS","ICN","193720","S","Plantae","Scrophulariaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"Nicolau, SA; Borges, MRF; Fonseca, WD","SAN226","América do Sul","Brasil","Parque Nacional Do Itatiaia, estrada em direção as Prateleiras",NA,NA,"Arvoreta ca. 2,5m alt., folhas bicolores, face adaxial verde-escuro, abaxial amarelo-esverdeadas, estilete amarelo, cálice amarelo-esverdeado",NA,"Dicotyledon",NA,"1991","10","05","RJ","Resende","-44.4467010498047","-22.468900680542","36089",NA,"auto","Taub.","Coelho, GP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2021-02-08 12:45:26-03","UFRGS","ICN","193728","S","Plantae","Scrophulariaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"Handro, O","OH944","América do Sul","Brasil","Serra do Itatiaia",NA,NA,"Arbusto lenhoso, até 2m de altura, muito ramoso e flores vermelhas ou avermelhadas",NA,"Dicotyledon",NA,"1960","07","28","RJ","Resende","-44.4467010498047","-22.468900680542","36089",NA,"auto","Taub.","Coelho, GP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-08-26 10:50:54-03","MCN-FZBRS","HAS","91063","PreservedSpecimen","Plantae","Scrophulariaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,NA,"s.n.",NA,"Brasil",NA,NA,NA,"fragmento (folha)","HAS0091063","Magnoliophyta",NA,NA,NA,NA,"Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459","19648",NA,"auto","Taub.","Coelho, G.P.",NA,NA,NA,NA,"2016","05","02",NA,NA,NA
"110","2020-08-26 10:50:55-03","MCN-FZBRS","HAS","66871","PreservedSpecimen","Plantae","Scrophulariaceae","Buddleja","ulei","Buddleja ulei",NA,NA,"s.n.",NA,"Brasil","Serra do Itatiaia",NA,NA,"fragmentos folha/flor","HAS0066871","Magnoliophyta",NA,NA,NA,NA,"Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459","19648",NA,"auto","Dusén",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2019-11-21 10:19:17-03","IBt","SP","297094","S","Plantae","Scrophulariaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"Nicolau, SA; Borges, MRF; Fonseca, WD","226",NA,"Brasil","Parque Nacional do Itatiaia, Estrada em direção às Prateleiras",NA,NA,NA,NA,NA,NA,"1991","10","05","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"Taub.","Rapini, A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2019-11-21 10:19:17-03","IBt","SP","56650","S","Plantae","Scrophulariaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"Handro, O","944",NA,"Brasil","Serra do Itatiaia",NA,NA,NA,NA,NA,NA,"1960","07","23","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"Taub.","Ferreira, HD","2000","2100",NA,NA,"1984",NA,NA,NA,NA,NA
"113","2019-11-21 10:19:17-03","IBt","SP","65055","S","Plantae","Scrophulariaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"Kuhlmann, M","s.n.",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"1949","04","26","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459","19648",NA,"auto","Taub.","Coelho, GP",NA,NA,NA,NA,"2016","08","12",NA,NA,NA
"114","2019-11-21 10:19:17-03","IBt","SP","114372","S","Plantae","Scrophulariaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"Hunt, DR","6454",NA,"Brasil","Planalto",NA,NA,NA,NA,NA,NA,"1966","07","27","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459","19648",NA,"auto","Taub.","Coelho, GP","2200","2200",NA,NA,"2016","08","12",NA,NA,NA
"115","2019-11-21 10:19:17-03","IBt","SP","6404","S","Plantae","Scrophulariaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"Brade, AC","6374",NA,"Brasil","Serra de Itatiaia",NA,NA,NA,NA,NA,NA,"1913","06","10","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459","19648",NA,"auto","Taub.","Coelho, GP","2200","2200",NA,NA,"2016","08","12",NA,NA,NA
"116","2019-11-21 10:19:17-03","IBt","SP","84890","S","Plantae","Scrophulariaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"Segadas Vianna, F; Dau, L; Ormond, WT; Machline, GC","128b",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"1953",NA,NA,"Rio de Janeiro","Resende","-44.4467010498047","-22.468900680542","36089",NA,"auto","Taub.","Coelho, GP",NA,NA,NA,NA,"2016","08","10",NA,NA,NA
"117","2019-11-21 10:19:17-03","IBt","SP","266245","S","Plantae","Scrophulariaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"Yano, O; Marcelli, MP; Ahti, T","21325",NA,"Brasil","1 km após Hotel Alsene para Pico das Agulhas Negras",NA,NA,NA,NA,NA,NA,"1993","11","24","Rio de Janeiro","Resende","-44.4467010498047","-22.468900680542","36089",NA,"auto","Taub.","Norman, EM","2500","2500",NA,NA,"1997",NA,NA,NA,NA,NA
"118","2019-11-21 10:19:17-03","IBt","SP","185843","S","Plantae","Scrophulariaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"Yano, O; Santos, DP","s.n.",NA,"Brasil","Parque Nacional do Itatiaia, Abrigo Rebouças, perto da cancela do Parque",NA,NA,NA,NA,NA,NA,"1983","06","22","Rio de Janeiro","Resende","-44.4467010498047","-22.468900680542","36089",NA,"auto","Taub.","Martins, SE",NA,NA,NA,NA,"2004","09",NA,NA,NA,NA
"119","2014-09-23 10:59:44-03","G","G","G00236317","S","Plantae","Scrophulariaceae","Buddleja","speciosissima","Buddleja speciosissima","TYPUS of Buddleja speciosissima Taub.","Glaziou, A. F. M.","8891","AMERIQUE DU SUD","Brazil",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=184215&base=img&lang=en","G00236317",NA,NA,"1886",NA,"00","Rio de Janeiro",NA,"-42.9125","-22.48222222",NA,"G00236317",NA,"Taub.","?",NA,NA,"-42.9125","-22.48222222",NA,NA,NA,NA,NA,NA
"120","2014-09-23 10:59:44-03","G","G","G00236342","S","Plantae","Scrophulariaceae","Buddleja","speciosissima","Buddleja speciosissima","ISOSYNTYPUS of Buddleja speciosissima Taub.","Glaziou, A. F. M.","6662","AMERIQUE DU SUD","Brazil",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=184216&base=img&lang=en","G00236342",NA,NA,"1876",NA,"00","Rio de Janeiro",NA,"-42.9125","-22.48222222",NA,"G00236342",NA,"Taub.","Leeuwenberg, A. J. M.",NA,NA,"-42.9125","-22.48222222","1975","01","01",NA,NA,NA
