"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","sex"
"205","2021-01-26 11:46:29-03","IMA","MAC","8824","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","C.S.S.Barros",NA,NA,NA,"C.S.S.Barros","238","1995","09","18","Brasil","Alagoas","Rio Largo",NA,"-35.8532981872559","-9.4783296585083",NA,NA,NA,NA,"Hemiepífita. Frutos verdes.; Mata Atlântica.","MAC0008824",NA,NA,NA,NA,NA,"13982","auto",NA,NA,NA,NA,NA,NA
"206","2021-01-26 11:46:29-03","IMA","MAC","8819","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","C.S.S.Barros",NA,NA,NA,"C.S.S.Barros","233","1995","09","19","Brasil","Alagoas","Rio Largo",NA,"-35.8532981872559","-9.4783296585083",NA,NA,NA,NA,"Hemiepífita.; Mata Atlântica.","MAC0008819",NA,NA,NA,NA,NA,"13982","auto",NA,NA,NA,NA,NA,NA
"207","2021-01-26 11:46:29-03","IMA","MAC","8815","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","C.S.S.Barros",NA,NA,NA,"C.S.S.Barros","229","1995","09","19","Brasil","Alagoas","Rio Largo",NA,"-35.8532981872559","-9.4783296585083",NA,NA,NA,NA,"Hemiepífita. Frutos verdes.; Mata Atlântica.","MAC0008815",NA,NA,NA,NA,NA,"13982","auto",NA,NA,NA,NA,NA,NA
"208","2021-01-26 11:46:29-03","IMA","MAC","50564","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","E.C.O.Chagas","2010","11","25","Chagas-Mota; J.M.Ferreira","9603","2010","11","25","Brasil","Alagoas","Viçosa","Fazenda Jussara.","-36.2407989501953","-9.3713903427124",NA,NA,NA,NA,"Epífita. Inflorescência creme.; Mata Atlântica.","MAC0050564",NA,NA,NA,NA,NA,"18701","auto",NA,NA,NA,NA,NA,NA
"209","2021-03-01 11:53:05-03","UFPE","UFP","59408","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Pontes, TA","2009","04","23","Pontes, TA","175","2009","04","22","Brasil","Pernambuco","Igarassu",NA,"-34.9063987731934","-7.83416986465454",NA,NA,NA,NA,"Ramo flageliforme; internos 5-5,5 x 0,1cm. Folhas reduzidas a catafilo 1,5-2 x 0,3 - 0,5cm, membranácea, verde-escuro brilhante na face adaxial.; Interior de sub-bosque fechado, altamente úmido de solo encharcado em área de nascente.","UFP059408",NA,NA,"Alismatales",NA,NA,"24709","auto",NA,NA,NA,NA,NA,NA
"210","2021-03-01 11:53:05-03","UFPE","UFP","59410","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Pontes, TA","2009","01","13","Pontes, TA","120","2009","01","13","Brasil","Pernambuco","Igarassu",NA,"-34.9063987731934","-7.83416986465454",NA,NA,"115","115","Hemiepífita escand. Caule verde-escuro, rígido, entrenós 2-3,5x 0,2cm, canaliculado, margem sinuada. Folhas 11-15,5 x 3,8-5,2cm, elíptica-oblonga.","UFP059410",NA,NA,"Alismatales",NA,NA,"24709","auto",NA,NA,NA,NA,NA,NA
"211","2021-03-01 11:53:05-03","UFPE","UFP","59631","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Pontes, TA","2009","09","14","Pontes, TA","211","2009","09","14","Brasil","Pernambuco","Igarassu",NA,"-34.9063987731934","-7.83416986465454",NA,NA,NA,NA,"Hemipífita. Caule verde-escuro, marrom quando seco, rijo; interno 4-6 x 0.2- 0.6cm. Pecíolo 0,3-0,8cm, cilíndrico.","UFP059631",NA,NA,"Alismatales",NA,NA,"24709","auto",NA,NA,NA,NA,NA,NA
"212","2021-03-01 11:53:05-03","UFPE","UFP","211641","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Andrade, IM","1995","07","31","Andrade, IM","s.n.","1995","07","31","Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"Hemiepífita","UFP211641",NA,NA,"Alismatales",NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA
"213","2021-03-01 11:53:05-03","UFPE","UFP","59409","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Pontes, TA","2008","12","10","Pontes, TA; Alves-Araújo, A; Melo, A","119","2008","11","20","Brasil","Pernambuco","Igarassu",NA,"-34.9063987731934","-7.83416986465454",NA,NA,NA,NA,"Hemiepífita. Caule verde-escuro, rígido, ramificado; internos 2-5 x 0,2-0,5cm; bainha percurrente, canaliculada.; Sub-bosque aberto, em árvore de grande porte (Sapotaceae).","UFP059409",NA,NA,"Alismatales",NA,NA,"24709","auto",NA,NA,NA,NA,NA,NA
"214","2021-03-01 11:53:05-03","UFPE","UFP","59411","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Pontes, TA","2009","03","07","Pontes, TA; García, JD; Amorim, BS; Souza, JAN; Heald, SV; et al.","137","2009","03","07","Brasil","Pernambuco","Igarassu",NA,"-34.9063987731934","-7.83416986465454",NA,NA,"128","128","Hemiepífita. Caule verde-escuro; entrenós 3-4 x 0,3cm; gema lateral 3-4mm, ápice pontiagudo. Pacíolo 0,5-0,2cm.","UFP059411",NA,NA,"Alismatales",NA,NA,"24709","auto",NA,NA,NA,NA,NA,NA
"215","2021-03-01 11:53:05-03","UFPE","UFP","59637","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Pontes, TA","2009","06","13","Pontes, TA","205","2009","06","13","Brasil","Pernambuco","Igarassu",NA,"-34.9063987731934","-7.83416986465454",NA,NA,NA,NA,"HEmiepífita. Caule verde.; Em sub-bosque fechado epífitando árvore de médio porte.","UFP059637",NA,NA,"Alismatales",NA,NA,"24709","auto",NA,NA,NA,NA,NA,NA
"216","2020-09-12 05:00:02-03","US","US","2705043","PreservedSpecimen","Plantae","Araceae","Heteropsis","integerrima","Heteropsis integerrima","(Vell.) Stellfeld",NA,NA,NA,NA,"G. T. Prance, D. F. Coêlho, J. F. Ramos & L. G. Farias","7821","1968","10","4","Brazil","Sena Madureira",NA,"East of Rio Iaco, 10 Km above Sena Madureira",NA,NA,NA,NA,NA,NA,NA,"US01918613","US01918613_01",NA,"Arales","South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"217","2020-09-12 05:00:02-03","US","US","2705048","PreservedSpecimen","Plantae","Araceae","Heteropsis","integerrima","Heteropsis integerrima","(Vell.) Stellfeld",NA,NA,NA,NA,"G. T. Prance, J. R. Steward, J. F. Ramos & L. G. Farias","10226","1969","2","25","Brazil",NA,NA,"Basin of Rio Demeni, vicinity of Tototobí",NA,NA,NA,NA,NA,NA,NA,"US01918617","US01918617_01",NA,"Arales","South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"218","2020-09-12 05:00:02-03","US","US","3007029","PreservedSpecimen","Plantae","Araceae","Heteropsis","integerrima","Heteropsis integerrima","(Vell.) Stellfeld",NA,NA,NA,NA,"S. Mayo, G. M. Barroso, H. C. Lima, H. C. Lima & G. Martinelli","559","1981","2","18","Brazil","Santa Maria Madalena",NA,"Fazenda Mãe de Bom Conselho",NA,NA,NA,NA,"1000",NA,NA,"US01918615","US01918615_01",NA,"Arales","South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"219","2020-09-12 05:00:02-03","US","US","2965692","PreservedSpecimen","Plantae","Araceae","Heteropsis","integerrima","Heteropsis integerrima","(Vell.) Stellfeld",NA,NA,NA,NA,"R. S. Pinheiro & T. S. Santos","2266","1973","11","23","Brazil",NA,NA,"Km 8 da rodovia BR 101 Linhares-Vitória",NA,NA,NA,NA,NA,NA,NA,"US01918619","US01918619_01",NA,"Arales","South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"220","2020-09-12 05:00:02-03","US","US","2855270","PreservedSpecimen","Plantae","Araceae","Heteropsis","integerrima","Heteropsis integerrima","(Vell.) Stellfeld",NA,NA,NA,NA,"H. Strang","680","1965","8",NA,"Brazil","Rio de Janeiro",NA,"Estrada da Vista Chinesa",NA,NA,NA,NA,NA,NA,NA,"US01918614","US01918614_01",NA,"Arales","South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"221","2020-09-12 05:00:02-03","US","US","2989998","PreservedSpecimen","Plantae","Araceae","Heteropsis","integerrima","Heteropsis integerrima","(Vell.) Stellfeld",NA,NA,NA,NA,"T. C. Plowman, N. A. Rosa & C. S. Rosario","9555","1980","3","15","Brazil","Tucuruí",NA,"Km 25 south of Represa Tucuruí on road (BR 422) to Breu Branco","-49.73","-3.87",NA,NA,"90",NA,NA,"US01918618","US01918618_01",NA,"Arales","South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"222","2020-09-12 05:00:02-03","US","US","2705086","PreservedSpecimen","Plantae","Araceae","Heteropsis","integerrima","Heteropsis integerrima","(Vell.) Stellfeld",NA,NA,NA,NA,"G. T. Prance, P. Maas, K. Kubitzki, W. C. Steward, J. F. Ramos & W. S. Pinheiro","12220","1971","4","22","Brazil","Cruzeiro do Sul",NA,"Vicinity of Serra da Moa",NA,NA,NA,NA,NA,NA,NA,"US01918616","US01918616_01",NA,"Arales","South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"223","2020-09-12 05:00:02-03","US","US","3008050","PreservedSpecimen","Plantae","Araceae","Heteropsis","integerrima","Heteropsis integerrima","(Vell.) Stellfeld",NA,NA,NA,NA,"T. C. Plowman, G. Davidse, N. A. Rosa, C. S. Rosário & M. R. Santos","9402","1980","3","1","Brazil","Paragominas",NA,"Belém-Brasília highway (BR 010) 17 Km south of Ligação do Pará, near Kilometer marker 1509","-47.53","-4.28",NA,NA,"250",NA,NA,"US01918620","US01918620_01",NA,"Arales","South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"224","2020-09-12 05:00:02-03","US","US","3008188","PreservedSpecimen","Plantae","Araceae","Heteropsis","integerrima","Heteropsis integerrima","(Vell.) Stellfeld",NA,NA,NA,NA,"T. C. Plowman, G. Davidse, N. A. Rosa, C. S. Rosário & M. R. Santos","9402","1980","3","1","Brazil","Paragominas",NA,"Belém-Brasília highway (BR 010) 17 Km south of Ligação do Pará, near kilometer marker 1509","-47.53","-4.28",NA,NA,"250",NA,NA,"US01918621","US01918621_01",NA,"Arales","South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"225","2020-09-12 05:00:02-03","US","US","3259187","PreservedSpecimen","Plantae","Araceae","Heteropsis","integerrima","Heteropsis integerrima","(Vell.) Stellfeld",NA,NA,NA,NA,"T. C. Plowman, E. W. Davis, C. A. Cid Ferreira, I. L. Amaral, J. Lima & J. Guedes","12189","1982","12","4","Brazil","Maraã",NA,"Rio Japurá, environs of town of Maraã. Lago Maraã","-65.6","-1.85",NA,NA,NA,NA,NA,"US01918622","US01918622_01",NA,"Arales","South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"226","2020-09-12 05:00:02-03","US","US","3687209","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"S. M.Souza, O. Nascimento, M. R. Santos & V. Nascimento","640","1986","12","2","Brazil","Altamira",NA,"Travessão do CNEC, entre D13 e margem do Rio Xingú, vegetação a beira da estrada",NA,NA,NA,NA,NA,NA,NA,"US01918629","US01918629_01",NA,"Arales","South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"227","2020-09-02 16:20:17-03","Cenargen","CEN","82998","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","M. Nadruz","2012","05",NA,"P. Leitman","528","2011","11","27","Brasil","BA","ARATACA","Parque Nacional da Serra da Lontras, trilha do Novo Javi elev. 4850-720","-39.340833","-15.176944","-39.340833","-15.176944","720","720","Ca. de 6m sobre o forófito, folhas discolores, espata com face externa creme e interna marrom-vinosa, espádice creme com setigmas escuros, foto Habitat: floresta ombrófila sub-montana. habito/forma de vida Hemiepifita, Doação Jadim Botânico di Rio de Janeiro - Herbário Centro de pesquisa do Cacau - CEPEC RB 526973","CEN00082998","CEN00082998",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"1",NA,NA
"228","2019-12-09 17:29:21-03","UFPR","EFC","16554","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Vieira, R.S.","2018","04","09","Blum, C.T.","1952","2014","12",NA,"Brasil","Paraná","Paranaguá","Vale do Rio Tingidor, Comunidade Floresta, Serra da Prata","-48.6902","-25.5745","-48.6902","-25.5745","266","266","Hemiepífita, frutos imaturos. Floresta Ombrófila Densa Submontana","EFC016554",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2021-03-25 13:51:27-03","UNIVILLE","JOI","12184","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","M. Nadruz","2010","07","27","H.F. Uller","178","2009","12","04","Brasil","Santa Catarina","Indaial","Motódromo.","-49.245","-26.925833","49º14'42''W","26º55'33''S","70","70","; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI012184","JOI012184",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2019-10-07 09:19:33-03","UEFS","HUEFS","119564","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","M.Nadruz","2009","07",NA,"Paixão, J.L.","1245","2007","05","11","Brasil","Bahia","Amargosa","Serra do Timbó, Mata do Centro Sapucaia.","-39.15","-13.166667","39W9'0''","13S10'0''",NA,NA,"Mata Atlântica.","HUEFS0119564","HUEFS0119564","Angiospermae","Alismatales",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"231","2019-10-07 09:19:33-03","UEFS","HUEFS","162951","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"Pontes, T.A.","120","2009","01","13","Brasil","Pernambuco","Igarassu","Usina São José epifitando sapotaceae de grande porte em sub-bosque fechado, mata de piedade.","-35.0025","-7.830278","35W0'9''","7S49'49''","115","115","Mata Atlântica.","HUEFS0162951","HUEFS0162951","Angiospermae","Alismatales",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"232","2019-10-07 09:19:33-03","UEFS","HUEFS","185790","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"Matos, E.N.de","3412","2012","04","22","Brasil","Bahia","Una","Faz. Bolandeira","-39.003333","-15.303333","39W0'12''","15S18'12''",NA,NA,"Restinga, Floresta.","HUEFS0185790","HUEFS0185790 HUEFS0185790_01","Angiospermae","Alismatales",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"233","2019-10-07 09:19:33-03","UEFS","HUEFS","185811","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"Matos, E.N.de","3461","2012","04","30","Brasil","Bahia","Jaguaripe","Pinaco","-38.978333","-13.238333","38W58'42''","13S14'18''",NA,NA,"Restinga, Floresta","HUEFS0185811","HUEFS0185811","Angiospermae","Alismatales",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"234","2021-03-04 11:15:54-03","UEFS","HUEFS","202237","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","K.M.Pimenta","2016","07",NA,"Aona, L.Y.S.","2282","2013","03","06","Brasil","Bahia","Apuarema","Concessão do Rio Tinto.","-39.686389","-13.891944","39W41'11''","13S53'31''",NA,NA,"Floresta Ombrófila Densa(mata atlântica) pertubada pela retirada de madeira.","HUEFS0202237","HUEFS0202237 HUEFS0202237_e1","Angiospermae","Alismatales",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"235","2019-10-07 09:19:33-03","UEFS","HUEFS","240582","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"Fernandes, M.F.","91",NA,NA,NA,"Brasil","Bahia","Itacaré","Comunidade Santo Amaro.","-39.023889","-14.262222","39W1'26''","14S15'44''",NA,NA,"Floresta","HUEFS0240582",NA,"Angiospermae","Alismatales",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"236","2019-10-07 09:19:33-03","UEFS","HUEFS","39549","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"Jardim, J.G.","519","1994","01","28","Brasil","Bahia","Una","Reserva Biológuica do Mico-leão(IBAMA). Entrada no km 46 da Rod.BA-001 Ilhéus/Una. Picada Paralela ao Rio.","-39.083333","-15.15","39W5'","15S9'",NA,NA,"Mata Higrófila.","HUEFS0039549","HUEFS0039549","Angiospermae","Alismatales",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"237","2019-10-07 09:19:33-03","UEFS","HUEFS","162950","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"Pontes, T.A.","137","2009","03","07","Brasil","Pernambuco","Igarassu","Usina São :José, próximo à estrada que corta o fragmento no interior da mata. Mata de piedade.",NA,"-7.838611",NA,"7S50'19''","128","128","Mata Atlântica.","HUEFS0162950","HUEFS0162950","Angiospermae","Alismatales",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"238","2019-10-07 09:19:33-03","UEFS","HUEFS","77640","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"Andrade, I.M.","828","2003","05","28","Brasil","Bahia","São Felipe","Serra da Copioba, Fazenda Campo das Flores a 12 Km de São Felipe Matono, Topo da Serra.","-39.0894012451172","-12.8472003936768",NA,NA,NA,NA,NA,"HUEFS0077640","HUEFS0077640","Angiospermae","Alismatales",NA,NA,"15122","auto","Lilianae",NA,NA,NA,NA,NA
"239","2019-10-07 09:19:33-03","UEFS","HUEFS","162949","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"Pontes, T.A.","205","2009","06","13","Brasil","Pernambuco","Igarassu","Usina São José, em sub-bosque fechado epifitando árvore de médio porte. Mata de macacos.","-34.9063987731934","-7.83416986465454",NA,NA,NA,NA,"Mata Atlântica.","HUEFS0162949","HUEFS0162949","Angiospermae","Alismatales",NA,NA,"24709","auto","Lilianae",NA,NA,NA,NA,NA
"240","2019-10-07 09:19:33-03","UEFS","HUEFS","162952","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"Pontes, T.A.","119","2008","11","20","Brasil","Pernambuco","Igarassu","Usina São José. Sub-bosque aberto, em árvore de grande porte (sapotaceae), mata de piedade.","-34.9063987731934","-7.83416986465454",NA,NA,NA,NA,"Mata Atlântica.","HUEFS0162952","HUEFS0162952","Angiospermae","Alismatales",NA,NA,"24709","auto","Lilianae",NA,NA,NA,NA,NA
"241","2018-08-22 16:01:15-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia",NA,NA,NA,NA,NA,"I. Huamantupa et al.",NA,"2010","10","22","Peru","Loreto","Maynas","Headwaters of the Cotuhé River, on a low hill on the south bank of the Cotuhé. Campsite 2 (Alto Cotuhé) of Rapid Biological and Social Inventory #23.","-70.89902778","-3.19877778",NA,NA,"130","190",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"242","2019-07-09 09:49:43-03","F","FMNH-SEEDPLANTS","V0472735F","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia",NA,"D. Nicolson",NA,NA,NA,"G. T. Prance et al.","7821","1968","10","4","Brazil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,"V0472735F","V0472735F_01 V0472735F_02","Spermatophyta",NA,"South America",NA,NA,NA,"Monocotyledoneae",NA,"7821",NA,NA,NA
"243","2020-05-08 15:59:36-03","F","FMNH-SEEDPLANTS","V0472736F","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia",NA,NA,NA,NA,NA,"G. T. Prance et al.","25577","1977","11","19","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0472736F",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"244","2020-05-08 15:59:36-03","F","FMNH-SEEDPLANTS","V0472737F","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia",NA,NA,NA,NA,NA,"G. T. Prance et al.","10226","1969","2","25","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0472737F",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"245","2020-05-08 15:59:36-03","F","FMNH-SEEDPLANTS","V0472738F","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia",NA,NA,NA,NA,NA,"C. R. Sperling & S. R. King","6409","1982","7","30","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,"V0472738F",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"246","2019-07-09 09:49:47-03","F","FMNH-SEEDPLANTS","V0472739F","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia",NA,"T. B. Croat",NA,NA,NA,"T. Plowman et al.","9402","1980","3","1","Brazil","Pará",NA,NA,"-53","-4",NA,NA,NA,NA,NA,"V0472739F","V0472739F_01 V0472739F_02","Spermatophyta",NA,"South America",NA,NA,NA,"Monocotyledoneae",NA,"9402",NA,NA,NA
"247","2020-05-08 15:59:36-03","F","FMNH-SEEDPLANTS","V0472740F","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia",NA,NA,NA,NA,NA,"T. Plowman & J. Schunke V.","7514","1978","7","2","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0472740F",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"248","2020-05-08 15:59:36-03","F","FMNH-SEEDPLANTS","V0472741F","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia",NA,NA,NA,NA,NA,"A. H. Gentry & J. Revilla","15878","1976","1","13","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0472741F",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"249","2020-05-08 15:59:36-03","F","FMNH-SEEDPLANTS","V0472742F","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia",NA,NA,NA,NA,NA,"A. H. Gentry & K. Young","31969","1981","3","3","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0472742F",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"250","2020-05-08 15:59:36-03","F","FMNH-SEEDPLANTS","V0472743F","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia",NA,NA,NA,NA,NA,"S. F. Smith et al.","520","1985","10","2","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0472743F",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"251","2020-05-08 15:59:36-03","F","FMNH-SEEDPLANTS","V0472744F","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia",NA,NA,NA,NA,NA,"V. Huashikat","410","1979","9","6","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0472744F",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"252","2020-05-08 15:59:36-03","F","FMNH-SEEDPLANTS","V0472745F","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia",NA,NA,NA,NA,NA,"R. Vasquez & N. Jaramillo","1410","1981","3","18","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0472745F",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"253","2019-07-09 09:49:47-03","F","FMNH-SEEDPLANTS","V0473880F","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia",NA,"T. B. Croat",NA,NA,NA,"J. Salick","7256","1985","4","6","Peru","Pasco",NA,"Oxapampa","-75.4","-10.5667",NA,NA,NA,NA,NA,"V0473880F","V0473880F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Monocotyledoneae",NA,"7256",NA,NA,NA
"254","2019-07-09 09:49:51-03","F","FMNH-SEEDPLANTS","V0473887F","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia",NA,"RRC ID Flag",NA,NA,NA,"R. B. Foster et al.","4464","1978","8",NA,"Peru","Loreto",NA,NA,"-75","-4",NA,NA,NA,NA,NA,"V0473887F","V0473887F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Monocotyledoneae",NA,"4464",NA,NA,NA
"255","2020-07-23 11:57:52-03","CEPLAC","CEPEC","121681","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia",NA,"S. Mayo & I. M. Andrade",NA,NA,NA,"F. M. Ferreira","1815","2007","11","16","Brasil","Bahia","AMARGOSA","Serra do Timbó. Fazenda do Sr. Arlindo.","-39.6046981811523","-13.0303001403809",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22699","auto",NA,"02/04/2014",NA,NA,NA,NA
