"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","class","dayIdentified","fieldNumber","individualCount","sex"
"153","2019-10-07 09:35:56-03","UEFS","HUEFS","34072","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Siphoneugena","widgreniana","Siphoneugena widgreniana","O.Berg",NA,"Hatschbach, G.","67070","1997","10","15",NA,"Brasil","Paraná","Rod. BR-151, 1Km S da ponte do Rio Lambari.","-49.948600769043","-24.5261001586914",NA,"Campo limpo; matinha à beira dos peraus.","HUEFS0034072","HUEFS0034072",NA,"Piraí do Sul",NA,NA,NA,NA,"37171","auto",NA,NA,"Rosanae",NA,NA,NA,NA
"154","2019-10-07 09:35:56-03","UEFS","HUEFS","64897","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Siphoneugena","widgreniana","Siphoneugena widgreniana","O.Berg",NA,"Silva, J.M.","3435","2001","09","13",NA,"Brasil","Paraná","Rod. PR-090, Serra do Brumado.","-49.3142013549805","-25.1900005340576",NA,"Capão, junto ao campo limpo da encosta da colina.","HUEFS0064897","HUEFS0064897",NA,"Rio Branco do Sul",NA,NA,NA,NA,"37352","auto",NA,NA,"Rosanae",NA,NA,NA,NA
"155","2019-09-04 19:59:23-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","crassifolia","Eugenia crassifolia",NA,"Holotype","C. F. P. von Martius",NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"156","2020-04-29 16:30:15-03","UFVJM","HDJF","4273","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","crassifolia","Siphoneugena crassifolia","(DC.) Proença & Sobral",NA,"Faria, JEQ","6317","2016","07","17","Southern America","Brasil","Minas Gerais","Margem da estrada de terra de após o bairro rural de Colina","-44.765278","-22.292222",NA,NA,"HDJF004273","HDJF004273_01","Faria, JEQ","Itamonte","-44.765278","-22.292222","1776","1776",NA,NA,"2016","07",NA,NA,NA,NA,NA
"157","2020-04-29 16:30:15-03","UFVJM","HDJF","4271","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","crassifolia","Siphoneugena crassifolia","(DC.) Proença & Sobral",NA,"Faria, JEQ","6316A","2016","07","17","Southern America","Brasil","Minas Gerais","Margem da estrada de terra de após o bairro rural de Colina","-44.765278","-22.292222",NA,NA,"HDJF004271","HDJF004271_01","Faria, JEQ","Itamonte","-44.765278","-22.292222","1776","1776",NA,NA,"2016","07",NA,NA,NA,NA,NA
"158","2020-11-23 11:39:25-03","IAC","IAC","49352","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Siphoneugena","crassifolia","Siphoneugena crassifolia","(DC.) Proença & Sobral",NA,"L.C. Bernacci & R. Tsuji","4469","2008","02","28",NA,"Brasil","São Paulo","a partir de Guaratinguetá, indo para Paraty, beira da rodovia","-44.955833","-23.136667",NA,"coordenadas: W44°57#?#21, S23°08#?#12",NA,NA,"M.E.G. Sobral","Cunha","-44.955833","-23.136667",NA,NA,NA,NA,"2012","06",NA,"28",NA,NA,NA
"159","2020-11-23 11:39:25-03","IAC","IAC","56125","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Siphoneugena","crassifolia","Siphoneugena crassifolia","(DC.) Proença & Sobral",NA,"C.F. Nardin; J.F. Benedito & L.C. Bernacci","246","2015","04","02",NA,"Brasil","São Paulo","Fragmento O","-46.975556","-23.117222",NA,"coordenadas originais: 23°07#?#02S, 46°58#?#32W",NA,NA,"C.F. Nardin et al.","Louveira","-46.975556","-23.117222",NA,NA,NA,NA,"2015","04",NA,"02",NA,NA,NA
"160","2020-11-23 11:39:25-03","IAC","IAC","39513","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Siphoneugena","widgreniana","Siphoneugena widgreniana","O.Berg",NA,"R.B. Torres; J.B. Paula & C.A. Pereira","1253","2000","06","07",NA,"Brasil","Minas Gerais","Mata do Rômulo","-46.1447","-22.7553",NA,"UTM(23)= 399649 E e 7486177 N, 1563 m.s.m.",NA,NA,"M.E.G. Sobral","Camanducaia","-46.1447","-22.7553",NA,NA,NA,NA,"2002","08",NA,"07",NA,NA,NA
"161","2019-01-25 15:35:35-02","IAC","IAC","43156","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Siphoneugena","widgreniana","Siphoneugena widgreniana","O.Berg",NA,"L.C. Bernacci; G. Durigan; G.F. Árbocz & E. Furlan","3449","2001","01","09",NA,"Brasil","São Paulo","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Reizinho, indivíduo R 21.2","-47.092403","-23.689749",NA,NA,NA,NA,"L.C. Bernacci et al.","Ibiúna","-47.092403","-23.689749",NA,NA,NA,NA,"2001","01",NA,"09",NA,NA,NA
"162","2020-11-23 11:39:25-03","IAC","IAC","48622","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Siphoneugena","widgreniana","Siphoneugena widgreniana","O.Berg",NA,"E. Ramos & T.B. Conforti","234","2007","04","21",NA,"Brasil","Minas Gerais","Pedra Branca","-46.3861","-21.9236",NA,NA,NA,NA,"M.E.G. Sobral","Caldas","-46.3861","-21.9236",NA,NA,NA,NA,"2007","05",NA,"15",NA,NA,NA
"163","2020-11-23 11:39:25-03","IAC","IAC","48626","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Siphoneugena","widgreniana","Siphoneugena widgreniana","O.Berg",NA,"E. Ramos & T.B. Conforti","238","2007","04","21",NA,"Brasil","Minas Gerais","Pedra Branca","-46.3861","-21.9236",NA,NA,NA,NA,"M.E.G. Sobral","Caldas","-46.3861","-21.9236",NA,NA,NA,NA,"2007","05",NA,"15",NA,NA,NA
"164","2020-11-19 14:06:27-03","Unimontes","MCMG","3750","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Siphoneugena","widgreniana","Siphoneugena widgreniana","O.Berg",NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hotel Casa Alpina, Itamonte MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-02-27 14:03:24-03","UFSJ","HUFSJ","6647","S","Plantae",NA,NA,"Myrtaceae","Siphoneugena","crassifolia","Siphoneugena crassifolia","(DC.) Proença & Sobral",NA,"Faria, JEQ","3065","2012","11","23",NA,"Brasil","Minas Gerais","Fim da estrada do bairro rural Colina para topo do morro, no local chamado Flor das Águas","-44.765278","-22.292222",NA,"Árvore ca. 7 m de altura, caule rugoso, frutos imaturos verdes. (coletado material em sílica gel)","HUFSJ006647",NA,NA,NA,"-44.765278","-22.292222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-12-20 18:46:48-03","UFSJ","HUFSJ","5040","S","Plantae",NA,NA,"Myrtaceae","Siphoneugena","crassifolia","Siphoneugena crassifolia","(DC.) Proença & Sobral",NA,"Santiago, DS","500","2013","03","30",NA,"Brasil","Minas Gerais","Parque Estadual da Serra do Papagaio. Borda da Mata de Araucária localizada a 1800 a 2000m de altitude.","-44.6418991088867","-22.1706008911133",NA,"Árvore, ca. 4m, frutos imaturos verdes.","HUFSJ005040",NA,"Sobral, M","Alagoa",NA,NA,NA,NA,"13155","auto","2013",NA,NA,NA,NA,NA,NA
"167","2019-02-27 14:03:24-03","UFSJ","HUFSJ","6355","S","Plantae",NA,NA,"Myrtaceae","Siphoneugena","crassifolia","Siphoneugena crassifolia","(DC.) Proença & Sobral",NA,"Kuniyoshi, YS; Roderjan, CV","5168","1987","04","17",NA,"Brasil","Paraná","Fazenda das Almas (Manoel Ribas Neto). Frequente em cerrado. Solo arenoso. Savana Arborizada.","-49.948600769043","-24.5261001586914",NA,"Arbusto.","HUFSJ006355",NA,"Sobral, M","Piraí do Sul",NA,NA,NA,NA,"37171","auto","2014",NA,NA,NA,NA,NA,NA
"168","2019-07-02 15:56:14-03","UEM","HUEM","11542","S","Plantae",NA,NA,"Myrtaceae","Siphoneugena","crassifolia","Siphoneugena crassifolia","(DC.) Proença & Sobral",NA,"F.F. Mazine; F.A. Capelo; E.J. Lucas; J.M.Silva","960","2003","11","01",NA,"Brasil","Paraná","Estrada para Cerro Azul, Fazenda","-49.261100769043","-24.823600769043",NA,"Árvore ca. 8m, frutos vermelhos arroxados. Amostras coletadas para análise macromolecular. Material fixado em alcool 70%.","HUEM000009139","HUEM000009139","in Reflora","Cerro Azul",NA,NA,NA,NA,"32006","auto","2014","12",NA,"08",NA,NA,NA
"169","2020-11-04 17:30:06-03","UEM","HUEM","4850","S","Plantae",NA,NA,"Myrtaceae","Siphoneugena","crassifolia","Siphoneugena crassifolia","(DC.) Proença & Sobral",NA,"Cervi, AC; et al.","3777","1992","09","29",NA,"Brasil","Paraná","rio das Mortes","-49.7057991027832","-24.2511005401611",NA,"Árvore de aproximadamente 6m de eltura. Mata ciliar. Frutos verdes e vermelhos.","HUEM000009140","HUEM000009140","in Reflora","Jaguariaíva",NA,NA,NA,NA,"44368","auto","2014","12",NA,"08",NA,NA,NA
"170","2020-11-12 17:02:06-03","UEL","FUEL","16991","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Siphoneugena","crassifolia","Siphoneugena crassifolia","(DC.) Proença & Sobral",NA,"Torres, RB; et al.","1253","2000","06","07",NA,"Brasil","Minas Gerais","Mata do Romulo","-46.1446990966797","-22.7553005218506",NA,"UTM= 23/399 649L - 7.486.177N.","FUEL008544",NA,NA,"Camanducaia",NA,NA,"1563","1563","22140","auto","2017","11",NA,"21",NA,NA,NA
"171","2020-11-12 17:02:06-03","UEL","FUEL","19868","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Siphoneugena","crassifolia","Siphoneugena crassifolia","(DC.) Proença & Sobral",NA,"Cervi, AC; et al.","3777","1992","09","29",NA,"Brasil","Paraná","Rio das Mortes","-49.7057991027832","-24.2511005401611",NA,NA,"FUEL008540",NA,NA,"Jaguariaíva",NA,NA,NA,NA,"44368","auto","2017","11",NA,"21",NA,NA,NA
"172","2019-11-01 15:06:58-03","UnB","UB","199126","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","crassifolia","Siphoneugena crassifolia","(DC.) Proença & Sobral",NA,"Faria, JEQ","3065","2012","11","23","Southern America","Brasil","Minas Gerais","Fim da estrada do bairro rural Colina para topo do morro, no local chamado Flor das Águas","-44.765278","-22.292222",NA,"Árvore ca. 7 m de altura, caule rugoso, frutos imaturos verdes. (coletado material em sílica gel); Floresta antropizada ao lado de eucaliptal",NA,NA,"Faria, JEQ","Itamonte","-44.765278","-22.292222","1776","1776",NA,NA,"2012","11",NA,NA,NA,NA,NA
"173","2019-11-01 15:06:58-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","crassifolia","Siphoneugena crassifolia","(DC.) Proença & Sobral",NA,"Faria, JEQ","6316A","2016","07","17","Southern America","Brasil","Minas Gerais","Margem da estrada de terra de após o bairro rural de Colina","-44.765278","-22.292222",NA,"Arvoreta ca. 2,5 m de altura, frutos imaturos verdes avermelhados; Floresta ombrófila antropizada",NA,NA,"Faria, JEQ","Itamonte","-44.765278","-22.292222","1776","1776",NA,NA,"2016","07",NA,NA,NA,NA,NA
"174","2019-11-01 15:06:58-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","crassifolia","Siphoneugena crassifolia","(DC.) Proença & Sobral",NA,"Faria, JEQ","6317","2016","07","17","Southern America","Brasil","Minas Gerais","Margem da estrada de terra de após o bairro rural de Colina","-44.765278","-22.292222",NA,"Arvoreta ca. 2,5 m de altura, frutos imaturos verdes; Floresta ombrófila antropizada",NA,NA,"Faria, JEQ","Itamonte","-44.765278","-22.292222","1776","1776",NA,NA,"2016","07",NA,NA,NA,NA,NA
"175","2019-11-01 15:06:58-03","UnB","UB","199580","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","crassifolia","Siphoneugena crassifolia","(DC.) Proença & Sobral",NA,"Forzza, RC; et al.","6373","2011","05","18","Southern America","Brasil","Minas Gerais","Serra de Ouro Branco","-43.6918983459473","-20.5207996368408",NA,"Árvore 3,5m. Flors com ovário vináceo; corola e estames alvos; Campo rupestre com vastos campos graminosos",NA,NA,"Faria, JEQ","Ouro Branco",NA,NA,NA,NA,"13809","auto","2012","11",NA,NA,NA,NA,NA
"176","2019-11-01 15:07:01-03","UnB","UB","168017","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","widgreniana","Siphoneugena widgreniana","O. Berg",NA,"Uhlmann, A","112","1995","05","28","Southern America","Brasil","Paraná ","Parque estadual do cerrado","-49.71","-24.25",NA,"Árvore de aprox. 3m alt.; Ambiente florestal em meio ao Cerrado",NA,NA,NA,"Jaguariaíva","-49.71","-24.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2019-11-01 15:07:01-03","UnB","UB","168020","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","widgreniana","Siphoneugena widgreniana","O. Berg",NA,"Cerqueira, RM","757","2004","03","02","Southern America","Brasil","São Paulo","Mata do sítio Jatobá","-46.716667","-23.016667",NA,"Floresta estacional semidecídua montana",NA,NA,"Proença, CEB","Itatiba","-46.716667","-23.016667","800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2019-11-01 15:07:01-03","UnB","UB","168019","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","widgreniana","Siphoneugena widgreniana","O. Berg",NA,"Cerqueira, RM","603","2003","09","02","Southern America","Brasil","São Paulo","Mata do sítio Jatobá","-46.716667","-23.016667",NA,"Floresta estacional semidecídua Montana",NA,NA,"Proença, CEB","Itatiba","-46.716667","-23.016667","800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-11-01 15:07:01-03","UnB","UB","145984","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","widgreniana","Siphoneugena widgreniana","O. Berg",NA,"Mattos, J","15825","1974","04","23","Southern America","Brasil","São Paulo",NA,NA,NA,NA,"Brotação do toco (com cerca de 10cm diâmetro), com 1,5m alt. Botões verde-",NA,NA,"Proença, CEB",NA,NA,NA,NA,NA,NA,NA,"1986",NA,NA,NA,NA,NA,NA
"180","2019-11-01 15:07:01-03","UnB","UB","168016","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","widgreniana","Siphoneugena widgreniana","O. Berg",NA,"Mattos, J","15826","1974","04","23","Southern America","Brasil","São Paulo","Parque estadual Campos do Jordão","-45.59","-22.74",NA,"2m alt., botão branco-esverdeado com ápice avermelhado.",NA,NA,NA,"Campos do Jordão","-45.59","-22.74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-11-01 15:07:01-03","UnB","UB","174504","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","widgreniana","Siphoneugena widgreniana","O. Berg",NA,"Meireles, LD; Nunes, JA; Cordeiro, TR","1617","2005","05","15","Southern America","Brasil","Minas Gerais","Serra Fina, Paiolinho.","-44.846556","-22.408278",NA,"Árvore, 5 m, flores alvas.",NA,NA,"Proença, CEB","Passa Quatro","-44.846556","-22.408278","2087","2087",NA,NA,"2009",NA,NA,NA,NA,NA,NA
"182","2019-11-01 15:07:01-03","UnB","UB","2002","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","widgreniana","Siphoneugena widgreniana","O. Berg","type","Sonder, W","s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,"Tipo. Fotografia do tipo, depositado no Royal Botanic Gardens & National Herbarium (Mel.) Austrália.; .",NA,NA,"Incógnito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-11-01 15:07:01-03","UnB","UB","168022","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","widgreniana","Siphoneugena widgreniana","O. Berg",NA,"Cerqueira, RM","630","2003","12","02","Southern America","Brasil","São Paulo","Mata do sítio Jatobá","-46.716667","-23.016667",NA,"Floresta estacional semidecídua Montana",NA,NA,"Proença, CEB","Itatiba","-46.716667","-23.016667","800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-11-01 15:07:01-03","UnB","UB","168023","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","widgreniana","Siphoneugena widgreniana","O. Berg",NA,"Cerqueira, RM","87","2004","03","30","Southern America","Brasil","São Paulo","Mata do sítio Jatobá","-46.716667","-23.016667",NA,"Floresta estacional semidecídua Montana",NA,NA,"Proença, CEB","Itatiba","-46.716667","-23.016667","800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2019-11-01 15:07:01-03","UnB","UB","168024","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","widgreniana","Siphoneugena widgreniana","O. Berg",NA,"Cerqueira, RM","1201","2004","05","04","Southern America","Brasil","São Paulo","Mata do sítio Jatobá","-46.716667","-23.016667",NA,"Floresta estacional semidecídua Montana",NA,NA,"Proença, CEB","Itatiba","-46.716667","-23.016667","800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-11-01 15:07:01-03","UnB","UB","168021","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","widgreniana","Siphoneugena widgreniana","O. Berg",NA,"Cerqueira, RM","319","2003","09","02","Southern America","Brasil","São Paulo","Mata do sítio Jatobá","-46.716667","-23.016667",NA,"Floresta estacional semidecídua Montana",NA,NA,"Proença, CEB","Itatiba","-46.716667","-23.016667","800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2019-11-01 15:07:01-03","UnB","UB","174505","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","widgreniana","Siphoneugena widgreniana","O. Berg",NA,"Meireles, LD; Nunes, JA","2624","2006","11","23","Southern America","Brasil","Minas Gerais","Serra Fina, Campo do Muro.","-44.9667015075684","-22.3903007507324",NA,"Arvoreta, 3 m, frutos vermelhos.; Borda do campo.",NA,NA,"Proença, CEB","Passa Quatro",NA,NA,NA,NA,"17293","auto","2009",NA,NA,NA,NA,NA,NA
"188","2019-11-01 15:07:01-03","UnB","UB","145985","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","widgreniana","Siphoneugena widgreniana","O. Berg",NA,"Mattos, JR","15826","1974","04","23","Southern America","Brasil","São Paulo","Parque Estadual.","-45.5900001525879","-22.7299995422363",NA,"2m alt. Botão branco-esverdeado com ápice avermelhado.",NA,NA,"Proença, CEB","Campos do Jordão",NA,NA,NA,NA,"21048","auto","1986",NA,NA,NA,NA,NA,NA
"189","2019-10-03 10:04:22-03","UFSCar","SORO","3715","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Siphoneugena","crassifolia","Siphoneugena crassifolia","(DC.)",NA,NA,"690","2012","07","03",NA,"Brasil","São Paulo","Estrada da Cumbica n°500, mata ao lado do ct do São Paulo. Floresta Ombrófila Densa","-46.6300010681152","-23.5400009155273",NA,"Árvore, 12m, flores brancas, placa 5939",NA,NA,NA,"São Paulo",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"190","2019-10-03 10:04:22-03","UFSCar","SORO","1291","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Siphoneugena","widgreniana","Siphoneugena widgreniana","O.Berg",NA,NA,"1675","2004","12","02",NA,"Brasil","Minas Gerais","Serra do Lopo","-46.3182983398438","-22.854700088501",NA,NA,NA,NA,NA,"Extrema",NA,NA,NA,NA,"15223","auto",NA,NA,NA,NA,NA,NA,NA
"191","2020-08-20 20:40:37-03","UFSC","FLOR","28888","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Siphoneugena","widgreniana","Siphoneugena widgreniana","O.Berg",NA,"Hatschbach, G.; Barbosa, E. & Deodato, F.","67070","1997","10","15",NA,"Brasil","Paraná","Rod. BR-151, 1 km S da ponte do Rio Lambari.","-49.948600769043","-24.5261001586914",NA,"arbusto, Fruto Maduro, nigrescente, 3m altura","FLOR0028888",NA,"Hatschbach, G.","Piraí do Sul",NA,NA,NA,NA,"37171","auto","1997",NA,NA,NA,NA,NA,NA
"192","2021-03-04 15:45:40-03","IF","SPSF","47974","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Siphoneugena","widgreniana","Siphoneugena widgreniana","O.Berg",NA,"M.G.K.Cornia & N.M.Ivanauskas & T.N.P. Melo & L.N.Gonçalves","16","2013","12","16","América do Sul","Brasil","MG","Fazendas Bartira (Unidade Alegria)","-45.266111","-22.526111",NA,"COLETA: Árvore de 6m. Flores em botão; GEOGRAFIA: Floresta Ombrófila mista;",NA,NA,"O.T. Aguiar","Delfim Moreira",NA,NA,"1307","1307",NA,NA,"2014","04","Magnoliopsida","25",NA,NA,NA
"193","2021-03-04 15:45:40-03","IF","SPSF","49071","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Siphoneugena","widgreniana","Siphoneugena widgreniana","O.Berg",NA,"R.M.G. Konopczyk","s/n","2013","08","08","América do Sul","Brasil","SP","Parque Estadual de Porto Ferreira","-47.438056","-21.855",NA,"COLETA: Árvore com 3m de altura, comumente encontrada com fruto em vários estádios de maturação.; GEOGRAFIA: Dique marginal do Rio Mogi Guaçu.;",NA,NA,"Osny T. Aguiar","Porto Ferreira",NA,NA,"531","531",NA,NA,"2017","08","Magnoliopsida","23",NA,NA,NA
"194","2021-03-04 15:45:40-03","IF","SPSF","52067","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Siphoneugena","widgreniana","Siphoneugena widgreniana","O.Berg",NA,"M.G.K.Cornia et al.","526","2015","05","19","América do Sul","Brasil","MG","Fazenda de São Francisco dos Campos do Jordão","-45.302778","-22.592222",NA,"COLETA: Árvore de 6,5m de altura. Indivíduo nº 2015-2388 da Fitossociologia. Material infértil.; GEOGRAFIA: Floresta Ombrófila Mista.;",NA,NA,"N.M.Ivanauskas","Delfim Moreira",NA,NA,"1623","1623",NA,NA,"2015","11","Magnoliopsida","20",NA,NA,NA
"195","2021-03-04 15:45:40-03","IF","SPSF","35250","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Siphoneugena","widgreniana","Siphoneugena widgreniana",NA,NA,"F.A.R.D.P.Arzolla & J.B.Pinto","960","2005","08","24","América do Sul","Brasil","MG","bairro dos Machados","-45.2799987792969","-22.5091991424561",NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 8m, frutos imaturos verdes e vermelhos.; GEOGRAFIA: Estrada do Saiqui, Floresta Ombrófila densa montana&nf;UTM: X=482.397 Y=7.507.333;",NA,NA,"Osny T. Aguiar","Delfim Moreira",NA,NA,"1500","1500","20219","auto","2017","08","Magnoliopsida","23",NA,NA,NA
"196","2021-03-04 15:45:40-03","IF","SPSF","35282","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Siphoneugena","widgreniana","Siphoneugena widgreniana",NA,NA,"F.A.R.D.P.Arzolla","992","2005","09","07","América do Sul","Brasil","SP","região de São José dos Alpes","-45.5900001525879","-22.7299995422363",NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 12m, frutos imaturos.; GEOGRAFIA: Floresta Ombrófila densa alto-montana&nf;UTM: X=451.869 Y=7.488.228;",NA,NA,"Osny T. Aguiar","Campos do Jordão",NA,NA,"1850","1850","21048","auto","2017","08","Magnoliopsida","23",NA,NA,NA
"197","2021-03-04 15:45:40-03","IF","SPSF","12075","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Siphoneugena","widgreniana","Siphoneugena widgreniana",NA,NA,"W.Hoehne","3573","1951","07","31","América do Sul","Brasil","SP","Mata da S.A.F.B.","-47.4000015258789","-22.5599994659424",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"Limeira",NA,NA,NA,NA,"20999","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"198","2017-09-11 17:11:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","crassifolia","Eugenia crassifolia","DC.",NA,"Martius, C","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo","in silvis primaevis",NA,NA,NA,"Original herbarium: Mart.; Oreas; HABITAT: Oreas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2017-09-11 17:11:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Siphoneugena","widgreniana","Siphoneugena widgreniana","O.Berg",NA,"Widgren, JF","541",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,"Original herbarium: Sonder; Oreas; HABITAT: Oreas",NA,"P14P1N0005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-08-26 10:50:15-03","MCN-FZBRS","HAS","75130","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Siphoneugena","crassifolia","Siphoneugena crassifolia","(DC.) Proença & Sobral",NA,"Mattos, J.","28916","1984","12",NA,NA,"Brasil","Paraná","Na rodovia para Itararé",NA,NA,NA,"Na matinha. Arbusto com ca de 2m de alt. Estéril","HAS0075130",NA,"Ribeiro, C.L.","Perto de Jaguariaíva",NA,NA,NA,NA,NA,NA,"2019","05",NA,"02",NA,NA,NA
"201","2019-11-21 10:11:50-03","IBt","SP","32836","S","Plantae",NA,NA,"Myrtaceae","Mitranthes","pubescens","Mitranthes pubescens","Burret","Isotype","Hoehne, FC","s.n.","1935","03","30",NA,"Brasil","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,"Árvore grande, flores alvas","SP001357","SP001357","Burret, KEM","São Paulo",NA,NA,NA,NA,"53584","auto","1941",NA,NA,NA,NA,NA,NA
"202","2019-11-21 10:12:41-03","IBt","SP","321110","S","Plantae",NA,NA,"Myrtaceae","Siphoneugena","widgreniana","Siphoneugena widgreniana","O.Berg",NA,"Árbocz, GF","50","1993","11","19",NA,"Brasil","Minas Gerais","Estrada saindo do sítio S.Antonio, mata.","-46.5691986083984","-22.0680999755859",NA,"Árvore ca. 8m alt., 20cm DAP, frutos verdes.",NA,NA,"Kawasaki, ML","Andradas",NA,NA,NA,NA,"16593","auto","1995",NA,NA,NA,NA,NA,NA
