"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","day","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","infraspecificEpithet","individualCount","typeStatus","relatedCatalogItem"
"396","2020-05-08 11:10:56-03","UEFS","HUEFS","78765","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Pifano, D.S.","521","2003","04",NA,"Brasil","Minas Gerais","Juiz de Fora","Morro do Imperador.","-43.3502998352051","-21.7642002105713",NA,"Borda da mata.","HUEFS0078765","HUEFS0078765","P.G.Ribeiro & L.P.Queiroz","08",NA,NA,"36144","auto","2018","05",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"397","2020-05-08 11:10:56-03","UEFS","HUEFS","196498","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Lima, H.C.de","3738","1990","02",NA,"Brasil","Rio de Janeiro","Maricá","Niterói. Pico do Alto Moirão.","-42.8185997009277","-22.9193992614746",NA,"Mata de encosta litorânea.","HUEFS0196498",NA,"P.G.Ribeiro & L.P.Queiroz","01",NA,NA,"20726","auto","2018","05",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"398","2020-05-08 11:10:56-03","UEFS","HUEFS","196549","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Ribeiro, R.D.","610","2006","02",NA,"Brasil","Rio de Janeiro","Saquarema","Palmital, Hotel Fazenda Serra da Castelhana.","-42.5102996826172","-22.9200000762939",NA,"Fragmento de Mata.","HUEFS0196549",NA,"P.G.Ribeiro & L.P.Queiroz","23",NA,NA,"17036","auto","2018","05",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"399","2020-05-08 11:10:56-03","UEFS","HUEFS","196501","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Quinet, A.","745","2002","11",NA,"Brasil","Rio de Janeiro","Paraty","Parati-Mirim, Fazenda do Sr.Antunes.","-44.7131004333496","-23.2178001403809",NA,"Floresta Pluvial Atlântica Baixo Montana.","HUEFS0196501",NA,"P.G.Ribeiro & L.P.Queiroz","17",NA,NA,"34470","auto","2018","05",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"400","2020-05-08 11:10:57-03","UEFS","HUEFS","197286","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Reis, A.","2532","1996","04",NA,"Brasil","Santa Catarina","Ilhota","Parque Botânico do Morro do Baú.","-48.8272018432617","-26.8997001647949",NA,NA,"HUEFS0197286",NA,"P.G.Ribeiro & L.P.Queiroz","04","300","300","18275","auto","2018","05",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"401","2020-05-08 11:10:56-03","UEFS","HUEFS","106801","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Rodrigues, I.L.","CESJ42917","2004","07",NA,"Brasil","Minas Gerais","Juiz de Fora","Parque da Lajinha (próximo ao contorno do Lago).","-43.3502998352051","-21.7642002105713",NA,NA,"HUEFS0106801",NA,"P.G.Ribeiro & L.P.Queiroz","10",NA,NA,"36144","auto","2018","05",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"402","2020-05-08 11:10:57-03","UEFS","HUEFS","201775","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Spolidoro, M.L.C.V.","416","2006","08",NA,"Brasil","Rio de Janeiro","Valença","Parque Estadual da Serra da Concórdia. Estrada para Santa Catarina.","-43.7002983093262","-22.2455997467041",NA,NA,"HUEFS0201775",NA,"P.G.Ribeiro & L.P.Queiroz","22",NA,NA,"47830","auto","2018","05",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"403","2020-05-08 11:10:56-03","UEFS","HUEFS","196487","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Lima, H.C.de","5719","2000","11",NA,"Brasil","Rio de Janeiro","Valença","Parque Estadual da Serra da Concórdia. Serra da Concórdia. Embrapa-Gado de leite. Curral Santa Mariana.","-43.7002983093262","-22.2455997467041",NA,"Área de remanescente florestal.","HUEFS0196487",NA,"P.G.Ribeiro & L.P.Queiroz","16",NA,NA,"47830","auto","2018","05",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"404","2020-05-08 11:10:57-03","UEFS","HUEFS","201779","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Lima, H.C.de","2534","1985","01",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Pico Nova Caledônea.","-42.5311012268066","-22.2819004058838",NA,NA,"HUEFS0201779",NA,"P.G.Ribeiro & L.P.Queiroz","15","1000","1000","33190","auto","2018","05",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"405","2020-05-08 11:10:57-03","UEFS","HUEFS","197292","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Lima, H.C.de","2668","1986","03",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Próximo a Boca do Mato.","-42.5311012268066","-22.2819004058838",NA,"Mata de encosta.","HUEFS0197292",NA,"P.G.Ribeiro & L.P.Queiroz","05",NA,NA,"33190","auto","2018","05",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"406","2020-05-08 11:10:57-03","UEFS","HUEFS","198372","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Piptadenia","paniculata","Piptadenia paniculata","Benth.",NA,"1638","1992","09",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale. Próximo ao pomar de frutas tropicais.","-40.0722007751465","-19.3910999298096",NA,NA,"HUEFS0198372",NA,"P.G.Ribeiro & L.P.Queiroz","14",NA,NA,"48094","auto","2018","05",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"407","2020-05-08 11:10:56-03","UEFS","HUEFS","49780","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Hatschbach, G.","69799","1999","12",NA,"Brasil","Paraná","Doutor Ulysses","Rio Turvo.","-49.4197006225586","-24.5680999755859",NA,"Floresta atlântica, próximo ao rio encachoeirado.","HUEFS0049780","HUEFS0049780","P.G.Ribeiro & L.P.Queiroz","02",NA,NA,"32237","auto","2018","05",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"408","2020-05-08 11:10:56-03","UEFS","HUEFS","64899","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Hatschbach, G.","72747","2001","11",NA,"Brasil","Paraná","Guaraqueçaba","Rod. PR-405, Rio Bananal.","-48.3288993835449","-25.3066997528076",NA,"Floresta Atlântica.","HUEFS0064899",NA,"P.G.Ribeiro & L.P.Queiroz","28","3","5","37295","auto","2018","05",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"409","2020-05-08 11:10:57-03","UEFS","HUEFS","201774","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Lima, H.C.de","6882","2008","04",NA,"Brasil","Rio de Janeiro","Araruama","São Vicente de Paula, Estrada do Agrisa, próximo ao Km 4, Fazenda Boa Vista.","-42.3431015014648","-22.8728008270264",NA,NA,"HUEFS0201774",NA,"P.G.Ribeiro & L.P.Queiroz","10",NA,NA,"38914","auto","2018","05",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"410","2020-05-08 11:10:56-03","UEFS","HUEFS","196556","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Barros, M.","18","2006","02",NA,"Brasil","Rio de Janeiro","Saquarema","Serra Castelhana, Hotel Fazenda, Serra Castelhana.","-42.5102996826172","-22.9200000762939",NA,"Fragmento em frente á sede.","HUEFS0196556",NA,"P.G.Ribeiro & L.P.Queiroz","24",NA,NA,"17036","auto","2018","05",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"411","2020-05-08 11:10:57-03","UEFS","HUEFS","196971","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Joly, A.B.",NA,"1950","01",NA,"Brasil","São Paulo","São Paulo","Via Dutra a 280 Km de São Paulo.","-46.6300010681152","-23.5400009155273",NA,NA,"HUEFS0196971",NA,"P.G.Ribeiro & L.P.Queiroz",NA,NA,NA,"53584","auto","2018","05",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"412","2020-05-08 11:10:57-03","UEFS","HUEFS","255186","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Braga, J.M.A.","4154","1997","06",NA,"Brasil","Rio de Janeiro","Duque de Caxias","Xerém Refinaria Duque de Caxias (REDUC), proximidades da Barragem de Saracuruna","-43.3116989135742","-22.7856006622314",NA,"Beira de estrada","HUEFS0255186",NA,"P.G.Ribeiro & L.P.Queiroz","19",NA,NA,"34388","auto","2018","05",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"413","2019-09-04 18:47:19-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata",NA,"F. Sellow",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Type [status unknown]",NA
"414","2015-03-07 09:09:43-03","F","FMNH-SEEDPLANTS","V0165723F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0165723F","V0165723F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"415","2015-03-07 09:25:33-03","F","FMNH-SEEDPLANTS","V0165724F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0165724F","V0165724F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"416","2015-03-07 03:49:02-03","F","FMNH-SEEDPLANTS","V0165725F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0165725F","V0165725F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"417","2015-03-07 03:37:21-03","F","FMNH-SEEDPLANTS","V0165726F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0165726F","V0165726F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"418","2015-03-07 09:25:26-03","F","FMNH-SEEDPLANTS","V0165727F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0165727F","V0165727F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"419","2015-03-13 18:29:40-03","F","FMNH-SEEDPLANTS","V0165728F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0165728F","V0165728F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"420","2015-03-13 18:29:40-03","F","FMNH-SEEDPLANTS","V0165729F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0165729F","V0165729F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"421","2018-02-21 13:26:06-03","F","FMNH-SEEDPLANTS","V0165730F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata",NA,"H. C. de Lima et al.","3714","1989","9","South America","Brazil","Rio de Janeiro",NA,"Marica, Pico do Alto Moirao, picada pata a Pedra fo Elefante",NA,NA,NA,NA,"V0165730F","V0165730F_01 V0165730F_02",NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"422","2015-03-07 09:25:49-03","F","FMNH-SEEDPLANTS","V0165731F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0165731F","V0165731F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"423","2015-03-07 09:26:00-03","F","FMNH-SEEDPLANTS","V0165732F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0165732F","V0165732F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"424","2015-03-07 03:54:41-03","F","FMNH-SEEDPLANTS","V0165733F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0165733F","V0165733F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"425","2015-03-07 07:59:28-03","F","FMNH-SEEDPLANTS","V0165734F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0165734F","V0165734F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"426","2019-01-23 10:02:36-02","F","FMNH-SEEDPLANTS","V0360532F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata",NA,"J. S. Blanchet","3686",NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0360532F","V0360532F_01","P. G. Ribeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Isosyntype",NA
"427","2019-01-23 10:02:56-02","F","FMNH-SEEDPLANTS","V0360972F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata",NA,"F. Sellow",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0360972F","V0360972F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Isosyntype",NA
"428","2019-01-25 15:41:10-02","IAC","IAC","19822","S","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","H.M. Souza","s/nº","1968","03",NA,"Brasil","São Paulo","Ubatuba","Alto da Serra","-45.0711","-23.4339",NA,NA,NA,NA,"H.F. Leitão Filho","25",NA,NA,NA,NA,"1968","03","25","-45.0711","-23.4339",NA,NA,NA,NA,NA
"429","2019-01-25 15:41:10-02","IAC","IAC","19920","S","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","H.M. Souza","s/nº","1968","04",NA,"Brasil","São Paulo","Ubatuba",NA,"-45.0711","-23.4339",NA,NA,NA,NA,"H.F. Leitão Filho","10",NA,NA,NA,NA,"1968","05","16","-45.0711","-23.4339",NA,NA,NA,NA,NA
"430","2019-01-25 15:41:10-02","IAC","IAC","20404","S","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","J.P. Lanna Sobrinho & A. Castellanos","837","1969","03",NA,"Brasil","Rio de Janeiro","Angra dos Reis",NA,"-44.3181","-23.0067",NA,NA,NA,NA,"J.P. Lanna Sobrinho & A. Castellanos","01",NA,NA,NA,NA,"1969","03","01","-44.3181","-23.0067",NA,NA,NA,NA,NA
"431","2019-01-25 15:41:10-02","IAC","IAC","41569","S","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","J.E.A. Bertoni & A. Geremias","470","2001","04",NA,"Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Monjolinho, Quadra Terra Roxa, L3, P33","-47.086761","-22.863721",NA,NA,NA,NA,"M.J. Silva","17",NA,NA,NA,NA,"2007","04","03","-47.086761","-22.863721",NA,NA,NA,NA,NA
"432","2019-01-25 15:35:02-02","IAC","IAC","43125","S","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","L.C. Bernacci; G.F. Árbocz; V.S. Ramos & E. Furlan","3418","2000","12",NA,"Brasil","São Paulo","Ibiúna","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Pedroso, indivíduo O 55.4","-47.073021","-23.737679",NA,NA,NA,NA,"L.C. Bernacci et al.","06",NA,NA,NA,NA,"2000","12","06","-47.073021","-23.737679",NA,NA,NA,NA,NA
"433","2019-01-25 15:41:10-02","IAC","IAC","49193","S","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","E. Ramos; H.R. Gonçalves; J.A.M.A. Gomes; F.J. Benedetti & S. Santos","398","2007","08",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela F","-45.07925","-23.38076",NA,"Subparcela 46 indivíduo F0636",NA,NA,"E. Ramos et al.","07",NA,NA,NA,NA,"2007","08","07","-45.079250","-23.380760",NA,NA,NA,NA,NA
"434","2019-01-25 15:41:10-02","IAC","IAC","49330","S","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","J.A.M.A. Gomes","s/nº",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Serra do Mar, núcleo Picinguaba","-45.080833","-23.373889",NA,NA,NA,NA,"J.A.M.A. Gomes",NA,NA,NA,NA,NA,NA,NA,NA,"-45.080833","-23.373889",NA,NA,NA,NA,NA
"435","2019-01-25 15:41:10-02","IAC","IAC","5364","S","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","A.C. Smith","83","1940","02",NA,"Brasil","São Paulo","Ubatuba","Estrada de Ubatuba, Estação Experimental","-45.0711","-23.4339",NA,"Nome popular: mamica-de-porca",NA,NA,"J.M.F. Toledo","01",NA,NA,NA,NA,"1944","08","25","-45.0711","-23.4339",NA,NA,NA,NA,NA
"436","2020-07-23 12:07:57-03","CEPLAC","CEPEC","140058","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata",NA,"Carvalho, G. M.",NA,NA,NA,NA,"Brasil","Bahia","PORTO SEGURO","RPPN Estação Veracel","-39.133333","-16.333333",NA,"Indivíduo P16-19",NA,NA,"Sem Informação",NA,"100","100",NA,NA,NA,NA,NA,"39W8'0","16S20'0",NA,NA,NA,NA,NA
"437","2020-07-23 12:07:57-03","CEPLAC","CEPEC","123535","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata",NA,"Piotto, D.","56","2007","06",NA,"Brasil","Bahia","URUÇUCA","Parque Estadual da Serra do Conduru","-39.083333","-14.416667",NA,"Floresta secundária, idade: 40 anos, sítio: 3 , linha: 9 , #: 5 , dist.: 13 , dap: 14 cm, altura: 12 m",NA,NA,"Sem Informação","02","120","120",NA,NA,NA,NA,NA,"39W5'0","14S25'0",NA,NA,NA,NA,NA
"438","2020-07-23 12:14:45-03","CEPLAC","CEPEC","130924","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Piptadenia","paniculata","Piptadenia paniculata",NA,"J. C. A. Lima","141","2002","08",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Estrada Eunápolis/Barrolândia.","-39.383333","-16.2",NA,NA,NA,NA,"M. Barros","02",NA,NA,NA,NA,NA,NA,NA,"39W23'0","16S12'0",NA,NA,NA,NA,"19/06/2009"
"439","2020-07-23 12:07:57-03","CEPLAC","CEPEC","150400","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata",NA,"Rocha, F.O.","95","2014","08",NA,"Brasil","Bahia","IBIRAPITANGA","Conglomerado BA_1145-1-10-2 R","-39.42","-14.039444",NA,"<ll>dwc_commonname:</ll>",NA,NA,"R. Asprino","26",NA,NA,NA,NA,NA,NA,NA,"39W25'12","14S2'22",NA,NA,NA,NA,NA
"440","2020-07-23 12:14:44-03","CEPLAC","CEPEC","16670","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Piptadenia","paniculata","Piptadenia paniculata",NA,"L. A. Mattos-Silva","517","1979","06",NA,"Brasil","Bahia","ILHÉUS","Km 10 Rod. Ilheus/Olivenca. Ramal a dir. prox. ao mar.","-39.033333","-14.883333",NA,NA,NA,NA,"R. C. Barneby","27",NA,NA,NA,NA,NA,NA,NA,"39W2'0","14S53'0",NA,NA,NA,NA,"01/05/1990"
"441","2020-07-23 12:14:44-03","CEPLAC","CEPEC","37487","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Piptadenia","paniculata","Piptadenia paniculata",NA,"J. C. A. Lima","141","2001","08",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Estrada Eunápolis/Barrolândia.","-39.383333","-16.2",NA,NA,NA,NA,"M. Barros","02",NA,NA,NA,NA,NA,NA,NA,"39W23'","16S12'",NA,NA,NA,NA,"23/11/2009"
"442","2020-07-23 12:14:44-03","CEPLAC","CEPEC","61607","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Piptadenia","paniculata","Piptadenia paniculata",NA,"W. W. Thomas","10213","2000","02",NA,"Brasil","Bahia","JUSSARÍ","3.2Km ao W da BR-101, na Rod. P/ Jussarí.","-39.5","-15",NA,NA,NA,NA,"M. P. Morim","02",NA,NA,NA,NA,NA,NA,NA,"39W30'","15S0'",NA,NA,NA,NA,"30/09/2006"
"443","2020-07-23 12:14:44-03","CEPLAC","CEPEC","57106","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Piptadenia","paniculata","Piptadenia paniculata",NA,"A. M. Amorim","986","1993","02",NA,"Brasil","Bahia","JACOBINA","22Km estr. Jacobina/Iatitu.","-40.5182991027832","-11.1806001663208",NA,NA,NA,NA,"H. C. de Lima","21",NA,NA,"62396","auto",NA,NA,NA,"0W0'0","0*0'0",NA,NA,NA,NA,"01/05/1994"
"444","2020-07-23 12:14:44-03","CEPLAC","CEPEC","85104","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Piptadenia","paniculata","Piptadenia paniculata",NA,"G. Hatschbach","69799","1994","02",NA,"Brasil","Paraná","doutor ulysses","Próx. ao Rio Turvo.","-49.4197006225586","-24.5680999755859",NA,NA,NA,NA,"G. Hatschbach","03",NA,NA,"32237","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2000"
"445","2020-07-23 12:14:44-03","CEPLAC","CEPEC","56108","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Piptadenia","paniculata","Piptadenia paniculata",NA,"G. Hatschbach","56111","1991","07",NA,"Brasil","Paraná","guaraqueçaba","Rio Acungui.","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"G. Hatschbach","04",NA,NA,"37295","auto",NA,NA,NA,"0W0'0","0S0'0",NA,NA,NA,NA,"30/12/1992"
"446","2020-07-23 12:14:44-03","CEPLAC","CEPEC","136594","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Piptadenia","paniculata","Piptadenia paniculata",NA,"H. C. de Lima","5379",NA,NA,NA,"Brasil","Rio de Janeiro","DUQUE DE CAXIAS",NA,"-43.3116989135742","-22.7856006622314",NA,"<ll>dwc_commonname:</ll>",NA,NA,"H. C. de Lima",NA,NA,NA,"34388","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2020-07-23 12:14:44-03","CEPLAC","CEPEC","137579","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Piptadenia","paniculata","Piptadenia paniculata",NA,"J. M. A. Braga","4154",NA,NA,NA,"Brasil","Rio de Janeiro","DUQUE DE CAXIAS",NA,"-43.3116989135742","-22.7856006622314",NA,"<ll>dwc_commonname:</ll>",NA,NA,"J. M. A. Braga",NA,NA,NA,"34388","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2020-07-23 12:14:45-03","CEPLAC","CEPEC","2165","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Piptadenia","paniculata","Piptadenia paniculata",NA,"R. S. Pinheiro","84","1966","03",NA,"Brasil","Bahia","UBATÃ","Rod. Ubatã/Ibirapitanga.","-39.5228004455566","-14.2138996124268",NA,"<ll>dwc_commonname:</ll> Jacarandá",NA,NA,"P. G. Ribeiro","09",NA,NA,"37956","auto",NA,NA,NA,"0*0'0","0*0'0",NA,NA,NA,NA,"11/04/2011"
