"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1679","2015-09-04 02:42:15-03","MNHN","RECOLNAT_MNHN_P","P00468474","PreservedSpecimen",NA,"Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Hoehne, F.C.",NA,"1917","10","2",NA,"Brasil","hb",NA,". . oleo de copaiba, copahibeira <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00468474' target='other'> <mi>dwc_moreinfo</mi></a>","P00468474",NA,NA,NA,"Desf.",NA,"São Paulo","São Paulo","Butantan. São Paulo, São Paulo, Sudeste, Brasil, América do Sul","-46.6300010681152","-23.5400009155273",NA,NA,"P00468474_01",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,"624",NA,NA
"1680","2015-09-04 02:41:53-03","MNHN","RECOLNAT_MNHN_P","P00468502","PreservedSpecimen",NA,"Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Regnell, A.F.",NA,"1854","6","1",NA,"Brasil","hb",NA,". . Reçu le 7 aout 1882 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00468502' target='other'> <mi>dwc_moreinfo</mi></a>","P00468502",NA,NA,NA,"Desf.",NA,"Minas Gerais","Caldas",". Caldas, Minas Gerais, Sudeste, Brasil, América do Sul","-46.386100769043","-21.9235992431641",NA,NA,"P00468502_01",NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA,"II 64",NA,NA
"1681","2015-09-04 02:42:15-03","MNHN","RECOLNAT_MNHN_P","P00468526","PreservedSpecimen",NA,"Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Hatschbach, G.",NA,"1967","8","27",NA,"Brasil","hb",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00468526' target='other'> <mi>dwc_moreinfo</mi></a>","P00468526",NA,NA,NA,"Desf.",NA,"Paraná","Umuarama","Serra Dourada. Umuarama, Paraná, Sul, Brasil, América do Sul","-53.3250007629395","-23.7663993835449",NA,NA,"P00468526_01",NA,"46517","auto",NA,NA,NA,NA,NA,NA,NA,"17020",NA,NA
"1682","2015-09-04 05:41:08-03","MNHN","RECOLNAT_MNHN_P","P00281343","PreservedSpecimen",NA,"Fabaceae","Copaifera","sellowii","Copaifera sellowii","Sellow, F.",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00281343' target='other'> <mi>dwc_moreinfo</mi></a>","P00281343",NA,NA,NA,"Hayne","Dwyer",NA,NA,"s.loc.",NA,NA,NA,NA,"P00281343_01","holotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1683","2020-10-01 14:20:04-03","JBB","HEPH","26912","S","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Ramos, AE","2147","2010","07","29","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Fabales",NA,"Desf.","Passos, FB","Distrito Federal","Planaltina","Núcleo Rural Fazenda Larga - FL 36.","-47.5625","-15.4375","1000","1000",NA,NA,NA,NA,"-47.5625","-15.4375",NA,NA,NA,NA,NA,NA,NA,NA
"1684","2020-10-01 14:20:04-03","JBB","HEPH","10444","S","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Zerbini, G","39A,B","1994","07","07","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Fabales",NA,"Desf.","Zerbini, G","Distrito Federal","Brasília","Jardim Botânico de Brasília- Jardim Botânico de Brasília, próximo a Educação Ambiental","-47.85","-15.866667","1025","1025",NA,NA,NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA
"1685","2020-10-01 14:20:04-03","JBB","HEPH","10444","Extra","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Zerbini, G","39A,B","1994","07","07","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Fabales",NA,"Desf.","Zerbini, G","Distrito Federal","Brasília","Jardim Botânico de Brasília- Jardim Botânico de Brasília, próximo a Educação Ambiental","-47.85","-15.866667","1025","1025",NA,NA,NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA
"1686","2020-10-01 14:20:04-03","JBB","HEPH","10445","S","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Martins, RC","1","1994","08","04","Southern America","Brasil",NA,NA,"Estéril",NA,"Dicotyledon","Fabales",NA,"Desf.","Ramos, AE","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Trilha de Entrada","-47.85","-15.866667","1025","1150",NA,NA,NA,NA,"-47.85","-15.866667","1994","08","04",NA,NA,NA,NA,NA
"1687","2020-10-01 14:20:04-03","JBB","HEPH","11625","S","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Nóbrega, MGG; Jesus, FPR de","422","1996","01","08","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Fabales",NA,"Desf.","Souza, VC","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Transecto 3 no córrego cabeça de veado","-47.85","-15.866667","1025","1150",NA,NA,NA,NA,"-47.85","-15.866667","2000","05","11",NA,NA,NA,NA,NA
"1688","2020-10-01 14:20:04-03","JBB","HEPH","11920","S","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Silva, F; Nascimento, CA","194","1996","04","17","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Fabales",NA,"Desf.","Silva, F","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Construção da Ponte da QI 19. Sobre o Córrego Cabeça de Veado","-47.85","-15.866667","1025","1150",NA,NA,NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA
"1689","2020-10-01 14:20:04-03","JBB","HEPH","11922","S","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Silva, F; Nascimento, CA","196","1996","04","17","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Fabales",NA,"Desf.","Silva, F","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Construção da Ponte da QI 19. Sobre o Córrego Cabeça de Veado","-47.85","-15.866667","1025","1150",NA,NA,NA,NA,"-47.85","-15.866667","1996","04","17",NA,NA,NA,NA,NA
"1690","2020-10-01 14:20:04-03","JBB","HEPH","17766","S","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Monteiro, RCB","96","2002","05","09","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Fabales",NA,"Desf.","Ramos, AE","Distrito Federal","Brasília","Jardim Botânico de Brasília - Área do antigo Projeto do IBDF - próximo do Modelo Filogenético","-47.85","-15.866667","1025","1025",NA,NA,NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA
"1691","2020-10-01 14:20:04-03","JBB","HEPH","23177","S","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Martins, RC","637","2006","02","01","Southern America","Brasil",NA,NA,"O oleo e antibiotico e cicratizante.Informante: Tapuya, S.",NA,"Dicotyledon","Fabales",NA,"Desf.","Proença, CEB","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.85","-15.866667","1025","1025",NA,NA,NA,NA,"-47.85","-15.866667","2006","02",NA,NA,NA,NA,NA,NA
"1692","2020-10-01 14:20:04-03","JBB","HEPH","27263","S","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Kuhlmann, MP","75","2008","07","22","Southern America","Brasil",NA,NA,"Foto em www.frutosatrativosdocerrado.bio.br",NA,"Dicotyledon","Fabales",NA,"Desf.","Kuhlmann, MP","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.828367","-15.864756",NA,NA,NA,NA,NA,NA,"-47.828367","-15.864756","2008","07","22",NA,NA,NA,NA,NA
"1693","2020-10-01 14:20:04-03","JBB","HEPH","35443","S","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Rezende, SG","5818","2015","04","06","Southern America","Brasil",NA,NA,"BHCB185158",NA,"Dicotyledon","Fabales",NA,"Desf.",NA,"Minas Gerais","Rio Acima","Bacia do Córrego do Andaime","-43.808889","-20.168056","930","930",NA,NA,NA,NA,"-43.808889","-20.168056",NA,NA,NA,NA,NA,NA,NA,NA
"1694","2020-10-01 14:20:04-03","JBB","HEPH","35556","S","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Lemos, HL; Pinto, JRR","97","2016","01","20","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Fabales",NA,"Desf.",NA,"Tocantins","Mateiros",NA,"-46.205556","-10.632222","64","64",NA,NA,NA,NA,"-46.205556","-10.632222",NA,NA,NA,NA,NA,NA,NA,NA
"1695","2020-10-01 14:20:04-03","JBB","HEPH","36826","S","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Faria, JEQ; Romão, DR","9997","2019","12","11","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Fabales",NA,"Desf.","Faria, JEQ","Goiás","Colinas do Sul","Região da Chapada dos Veadeiros, entrando à direita ca. de 16 km sentido São Jorge para Colinas do Sul, fazenda Náiades","-47.919167","-14.216389","522","522",NA,NA,NA,NA,"-47.919167","-14.216389","2019","12",NA,NA,NA,NA,NA,NA
"1696","2020-10-01 14:20:04-03","JBB","HEPH","8435","S","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Nóbrega, MGG; Baumgarten, J","210A","1993","10","15","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Fabales",NA,"Desf.",NA,"Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Área do Projeto Águas do Cerrado. Área de Experimento de enriquecimento da área anteriormente dominada por Pteridium aquilinum","-47.85","-15.866667","1025","1150",NA,NA,NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA
"1697","2020-10-01 14:20:04-03","JBB","HEPH","4130","S","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Ramos, AE; Maury, CM; Oliveira, PEAM de; Ribeiro, JF","s.n.","1984",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Fabales",NA,"Desf.","Maury, CM","Distrito Federal","Planaltina","Estação Ecológica de Águas Emendadas, Ca. de 40km a NE de Brasília","-47.55","-15.516667","1000","1150",NA,NA,NA,NA,"-47.55","-15.516667",NA,NA,NA,NA,NA,NA,NA,NA
"1698","2020-10-01 14:20:04-03","JBB","HEPH","8886","S","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Ramos, AE","573","1993","12","21","Southern America","Brasil",NA,NA,"Flores com perfume semelhante a fritura",NA,"Dicotyledon","Fabales",NA,"Desf.",NA,"Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Próximo ao local do Transecto 4, córrego cabeça de veado","-47.85","-15.866667","1025","1150",NA,NA,NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA
"1699","2020-10-01 14:20:04-03","JBB","HEPH","8930","S","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Vieira, RF; Silveira, JN da","675","1990","12","18","Southern America","Brasil",NA,NA,"Medicinal; Comum; Material estéril",NA,"Dicotyledon","Fabales",NA,"Desf.","Souza, VC","Distrito Federal","Brasília","20km do Trevo de Brazlândia a esquerda","-48.2","-15.6",NA,NA,NA,NA,NA,NA,"-48.2","-15.6","2000","05","11",NA,NA,NA,NA,NA
"1700","2020-10-01 14:20:04-03","JBB","HEPH","10990","S","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii grandifolia","Lima, IV","630","1995","01","19","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Fabales","grandifolia","Benth.","Toledo, CAP","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.85","-15.866667","1025","1150",NA,NA,NA,NA,"-47.85","-15.866667","2013","01","10",NA,NA,NA,NA,NA
"1701","2017-02-14 08:22:58-02","JBB","HEPH","14577","S","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii grandifolia","Oliveira, RC","1311","1998","06","28","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Fabales","grandifolia","Benth.","Costa, J","Goiás","Alto Paraíso de Goiás","13km da Vila São Jorge para a Fazenda Oreades.","-47.901667","-14.226111",NA,NA,NA,NA,NA,NA,"-47.901667","-14.226111","2016","01","05",NA,NA,NA,NA,NA
"1702","2020-10-01 14:20:04-03","JBB","HEPH","14683","S","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii grandifolia","Pedralli, G","3359","1990","05","29","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Fabales","grandifolia","Benth.","Costa, J","Tocantins","Bom Jesus do Tocantins","5km a Sul de Ponte Alta em direção a Taguatinga","-47.052778","-12.133333","530","530",NA,NA,NA,NA,"-47.052778","-12.133333","2016","01","05",NA,NA,NA,NA,NA
"1703","2020-10-01 14:20:04-03","JBB","HEPH","9238","S","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii grandifolia","Ramos, AE","618","1994","04","12","Southern America","Brasil",NA,NA,"Esteril. CAP.219,0 cm. Transecto numero 10.",NA,"Dicotyledon","Fabales","grandifolia","Benth.","Costa, J","Tocantins","Palmas","Córrego Taquarussu Grande acima do Córrego Brejo do Chiqueiro","-48.15","-10.25",NA,NA,NA,NA,NA,NA,"-48.15","-10.25","2016","01","05",NA,NA,NA,NA,NA
"1704","2020-10-01 14:20:04-03","JBB","HEPH","9157","S","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii grandifolia","Vieira, RF; Pereira-Silva, G; Álvares-Silva, O","1139","1991","11","17","Southern America","Brasil",NA,NA,"Comum, uso medicinal",NA,"Dicotyledon","Fabales","grandifolia","Benth.","Costa, J","Bahia","Correntina","Casa do Sr. Ramiro, no matão de Correntina","-44.633333","-13.366667","670","670",NA,NA,NA,NA,"-44.633333","-13.366667","2016","01","05",NA,NA,NA,NA,NA
"1705","2020-10-01 14:20:04-03","JBB","HEPH","9496","S","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii grandifolia","Lima, IV","227B","1994","03","23","Southern America","Brasil",NA,NA,"Esteril. CAP.44,0cm. Perfil 31.",NA,"Dicotyledon","Fabales","grandifolia","Benth.","Costa, J","Tocantins","Palmas","Serra do Lajeado","-48.127778","-10.295833",NA,NA,NA,NA,NA,NA,"-48.127778","-10.295833","2016","01","05",NA,NA,NA,NA,NA
"1706","2020-10-01 14:20:04-03","JBB","HEPH","10161","S","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii langsdorffii","Lima, IV","498","1994","08","16","Southern America","Brasil",NA,NA,"Esteril. CAP. 72cm. T4-8-118",NA,"Dicotyledon","Fabales","langsdorffii","Desf.","Costa, J","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília Córrego Cabeça de Veado","-47.85","-15.866667","1102","1102",NA,NA,NA,NA,"-47.85","-15.866667","2016","01","05",NA,NA,NA,NA,NA
"1707","2020-10-01 14:20:04-03","JBB","HEPH","18626","S","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii langsdorffii","Nóbrega, MGG","1772","2002","12","30","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Fabales","langsdorffii","Desf.","Costa, J","Distrito Federal","Brasília","Jardim Botânico de Brasília Trilha de Entrada","-47.85","-15.866667","1102","1102",NA,NA,NA,NA,"-47.85","-15.866667","2016","01","05",NA,NA,NA,NA,NA
"1708","2020-10-01 14:20:04-03","JBB","HEPH","5727","S","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii langsdorffii","Hatschbach, G","4722","1983","12","14","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Fabales","langsdorffii","Desf.","Costa, J","Mato Grosso",NA,"Rodovia MT-642-Km de Amambai",NA,NA,"400","400",NA,NA,NA,NA,NA,NA,"2016","01","05",NA,NA,NA,NA,NA
"1709","2020-10-01 14:20:04-03","JBB","HEPH","3034","S","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii grandifolia","Oliveira, PEAM de","172","1983","01","25","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Fabales","grandifolia","Benth.","Toledo, ACP","Distrito Federal","Brasília","Brasília Setor Hospitalar Norte","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"70570","auto",NA,NA,"2013","01","10",NA,NA,NA,NA,NA
"1710","2020-10-01 14:20:04-03","JBB","HEPH","3593","S","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Reis, GC","118","1983","08","18","Southern America","Brasil",NA,NA,"Frutos maduros dispersando sementes",NA,"Dicotyledon","Fabales",NA,"Desf.",NA,"Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Cerca de 20km de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1711","2020-10-01 14:20:04-03","JBB","HEPH","8660","S","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Zerbini, G","10","1993","12","09","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Fabales",NA,"Desf.","Pereira-Silva, G","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília Córrego Cabeça de Veado","-47.9296989440918","-15.7797002792358","1025","1025",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1712","2020-10-01 14:20:04-03","JBB","HEPH","8123","S","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii grandifolia","Ramos, AE","18","1993","05","20","Southern America","Brasil",NA,NA,"Esteril. Transecto 1-5- 13",NA,"Dicotyledon","Fabales","grandifolia","Benth.","Costa, J","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília Córrego Cabeça de Veado","-47.9296989440918","-15.7797002792358","1102","1102",NA,NA,"70570","auto",NA,NA,"2016","01","05",NA,NA,NA,NA,NA
"1713","2020-10-01 14:20:04-03","JBB","HEPH","24120","S","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Haidar, RF","606","2008","05","09","Southern America","Brasil",NA,NA,"Levantamento feito para o Plano de Manejo. Frutos em formação",NA,"Dicotyledon","Fabales",NA,"Desf.","Haidar, RF","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1714","2020-10-01 14:20:04-03","JBB","HEPH","165","S","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Heringer, EP","91191309","1963","04","10","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Fabales",NA,"Desf.","Souza, VC","Distrito Federal","Brasília","Parque Nacional de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"70570","auto",NA,NA,"2000","04","11",NA,NA,NA,NA,NA
"1715","2020-10-01 14:20:04-03","JBB","HEPH","18691","S","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii langsdorffii","Salles, AEH","2598A,B","2003","02","06","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Fabales","langsdorffii","Desf.","Costa, J","Goiás","Catalão","Canteiro de Obras Eixo da Serra do Facão","-47.9463996887207","-18.1658000946045",NA,NA,NA,NA,"94621","auto",NA,NA,"2016","01","05",NA,NA,NA,NA,NA
"1716","2020-10-01 14:20:04-03","JBB","HEPH","18691","Extra","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii langsdorffii","Salles, AEH","2598A,B","2003","02","06","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Fabales","langsdorffii","Desf.","Costa, J","Goiás","Catalão","Canteiro de Obras Eixo da Serra do Facão","-47.9463996887207","-18.1658000946045",NA,NA,NA,NA,"94621","auto",NA,NA,"2016","01","05",NA,NA,NA,NA,NA
"1717","2020-12-11 11:35:53-03","UFMG","BHCB","44446","PreservedSpecimen","Plantae","Fabaceae","Copaifera","langsdorfii","Copaifera langsdorfii",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"Desf.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1718","2020-12-11 11:35:53-03","UFMG","BHCB","44655","PreservedSpecimen","Plantae","Fabaceae","Copaifera","langsdorfii","Copaifera langsdorfii",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"Desf.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1719","2020-12-11 11:35:53-03","UFMG","BHCB","26912","PreservedSpecimen","Plantae","Fabaceae","Copaifera","langsdorfii","Copaifera langsdorfii",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,NA,"Desf.",NA,"Minas Gerais",NA,"EPDA Peti - CEMIG.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1720","2020-12-11 11:35:53-03","UFMG","BHCB","120921","PreservedSpecimen","Plantae","Fabaceae","Copaifera","langsdorfii","Copaifera langsdorfii","Almeida, TE; Souza, DT; Echternacht, LA; Viana, MM","1352","2008","06","19","Southern America","Brasil",NA,NA,"Árvore com aproximadamente 4m de altura, no campo rupestre. Frutos imaturos verdes",NA,"Dicotyledon",NA,NA,"Desf.",NA,"Minas Gerais","Buenópolis","Parque Nacional das Sempre Vivas, Caminho para a Serra do Mocó, passando pelo córrego do Mocó. Campos rupestres, Campos limpos, Campos sujos, Cerrado sentido restrito e Matas de galeria","-43.832333","-17.914","1267","1267",NA,NA,NA,NA,"-43.832333","-17.914",NA,NA,NA,NA,NA,NA,NA,NA
"1721","2020-12-11 11:35:53-03","UFMG","BHCB","130154","PreservedSpecimen","Plantae","Fabaceae","Copaifera","langsdorfii","Copaifera langsdorfii","Felix, DF; Massensini Júnior, A","309","2008","03","07","Southern America","Brasil",NA,NA,"Arbórea de 11 metros de altura. Fitossociologia.",NA,"Dicotyledon",NA,NA,"Desf.",NA,"Minas Gerais","Belo Horizonte","Museu de História Natural e Jardim Botânico UFMG, Coletada nas matas da unha da Angico e Psychotria. Áreas 1, 6 e 4.","-43.915972","-19.891611","835","835",NA,NA,NA,NA,"-43.915972","-19.891611",NA,NA,NA,NA,NA,NA,NA,NA
"1722","2020-12-11 11:35:53-03","UFMG","BHCB","131494","PreservedSpecimen","Plantae","Fabaceae","Copaifera","langsdorfii","Copaifera langsdorfii","Moreira, NC; Borges, KS; Schall, B; Gomes, F; Rodrigues, JG","2","2009","03","29","Southern America","Brasil",NA,NA,"Arbusto, ca. 2m de altura; beira de mata; fruto alaranjado",NA,"Dicotyledon",NA,NA,"Desf.",NA,"Minas Gerais","Ribeirão das Neves","Condomínio Canto dos Pássaros","-44.046389","-19.827222","847","847",NA,NA,NA,NA,"-44.046389","-19.827222",NA,NA,NA,NA,NA,NA,NA,NA
"1723","2020-12-11 11:35:53-03","UFMG","BHCB","153515","PreservedSpecimen","Plantae","Fabaceae","Copaifera","langsdorfii","Copaifera langsdorfii","Pena, FSR","s.n.","2011","03","28","Southern America","Brasil",NA,NA,"Campo Rupestre Laterítico; Capão de Canga",NA,"Dicotyledon",NA,NA,"Desf.",NA,"Minas Gerais","Conceição do Mato Dentro","Mina do Sapo","-43.433056","-18.904444","1500","1500",NA,NA,NA,NA,"-43.433056","-18.904444",NA,NA,NA,NA,NA,NA,NA,NA
"1724","2020-12-11 11:35:53-03","UFMG","BHCB","156311","PreservedSpecimen","Plantae","Fabaceae","Copaifera","langsdorfii","Copaifera langsdorfii","Pena, FSR","s.n.","2011","12",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,NA,"Desf.",NA,"Minas Gerais","Conceição do Mato Dentro","Cava do Sapo","-43.4325","-18.908056","950","950",NA,NA,NA,NA,"-43.4325","-18.908056",NA,NA,NA,NA,NA,NA,NA,NA
"1725","2020-12-11 11:35:53-03","UFMG","BHCB","168131","PreservedSpecimen","Plantae","Fabaceae","Copaifera","langsdorfii","Copaifera langsdorfii","Miranda, E; Tomich, S; Machado, TM; Souza, FS","880","2013","01","16","Southern America","Brasil",NA,NA,"Árvore em Campo Rupestre Ferruginoso Arbustivo. Projeto Lacunas do Conhecimento.",NA,"Dicotyledon",NA,NA,"Desf.",NA,"Minas Gerais","Nova Lima","Mina Capitão do Mato, Litotipo: Itabirito com lentes de hematita compacta e pulverulenta.","-43.960556","-20.09","1404","1404",NA,NA,NA,NA,"-43.960556","-20.09","2014","04",NA,NA,NA,NA,NA,NA
"1726","2020-12-11 11:35:53-03","UFMG","BHCB","169614","PreservedSpecimen","Plantae","Fabaceae","Copaifera","langsdorfii","Copaifera langsdorfii","Sobral, M","15330","2013","01","01","Southern America","Brasil",NA,NA,"Árvore 5 m; flores brancas, com aroma suave.; Em campo.","BHCB013889","Dicotyledon",NA,NA,"Desf.",NA,"Minas Gerais","São João Del Rei","Serra do Lenheiro","-44.301667","-21.151389","1093","1093",NA,NA,NA,NA,"-44.301667","-21.151389","2013",NA,NA,NA,NA,NA,NA,NA
"1727","2020-12-11 11:35:53-03","UFMG","BHCB","176977","PreservedSpecimen","Plantae","Fabaceae","Copaifera","langsdorfii","Copaifera langsdorfii","Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L","273","2015","05","06","Southern America","Brasil",NA,NA,"Árvore; ca. 5,0m alt; folhas discolores; frutos imaturos verdes.; Floresta Estacional Semidecidual próximo à afloramento rochoso quartzitico",NA,"Dicotyledon",NA,NA,"Desf.",NA,"Minas Gerais","Congonhas","RPPN Poço Fundo, RPPN proxima à Mina de Fabrica.","-43.905833","-20.445833","1260","1260",NA,NA,NA,NA,"-43.905833","-20.445833","2015","06","01",NA,NA,NA,NA,NA
"1728","2020-12-11 11:35:53-03","UFMG","BHCB","185158","PreservedSpecimen","Plantae","Fabaceae","Copaifera","langsdorfii","Copaifera langsdorfii","Rezende, SG; Justo, AG","5818","2015","04","06","Southern America","Brasil",NA,NA,"Árvore; Cerrado Ralo","BHCB185158","Dicotyledon",NA,NA,"Desf.",NA,"Minas Gerais","Rio Acima","Bacia do Córrego do Andaime","-43.808889","-20.168056","930","960",NA,NA,NA,NA,"-43.808889","-20.168056",NA,NA,NA,NA,NA,NA,NA,NA
