"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"93","2020-09-02 16:21:25-03","Cenargen","CEN","43269","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","zuccarinianus","Lessingianthus zuccarinianus","(Mart. ex DC.) H.Rob.","Glocimar Pereira-Silva","6111","2002","03","07",NA,"Brasil","GO","CRISTALINA","Estrada de acesso á área de empréstimo, cerca de 600 m da jasida.","-47.6136016845703","-16.7686004638672","850","850","Exsicatas","Área de Influência da UHE Queimado; influência indireta.","CEN00043269","CEN00043269","B. M. T. Walter","2016","09",NA,"-4733583.0","-1621056.0","85457","auto",NA,NA,NA,"3",NA
"94","2020-09-02 16:21:25-03","Cenargen","CEN","43282","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","zuccarinianus","Lessingianthus zuccarinianus","(Mart. ex DC.) H.Rob.","Glocimar Pereira-Silva","6124","2002","03","07",NA,"Brasil","GO","CRISTALINA","Estrada de acesso á área de empréstimo, cerca de 600 m da jasida.","-47.6136016845703","-16.7686004638672","850","850","Exsicatas","Área de Influência da UHE Queimado; influência indireta.","CEN00043282","CEN00043282","B. M. T. Walter","2016","09",NA,"-4733583.0","-1621056.0","85457","auto",NA,NA,NA,"4",NA
"95","2020-09-02 16:21:25-03","Cenargen","CEN","108224","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","zuccarinianus","Lessingianthus zuccarinianus","(Mart. ex DC.) H.Rob.","Lutero Lerner - IFN","604","2018","03","26",NA,"Brasil","GO","ITAPURANGA","Conglomerado: GO-350. Subunidade 03, subparcela 10, indivíduo 13 RN.","-49.948600769043","-15.5621995925903",NA,NA,"Exsicatas","Projeto Inventário Florestal Nacional (IFN). Árvore de base reta.","CEN00108224","CEN00108224","J. B. Bringel","2018","06",NA,NA,NA,"27218","auto",NA,NA,NA,"3",NA
"96","2020-09-02 16:21:25-03","Cenargen","CEN","17004","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","zuccarinianus","Lessingianthus zuccarinianus","(Mart. ex DC.) H.Rob.","Bruno Machado Teles Walter","1182","1992","04","12",NA,"Brasil","GO","NIQUELANDIA","Ponte sobre o rio Bagagem, estrada Niquelândia - Colinas do Sul, 32,5 km de Niquelândia.","-48.4597015380859","-14.4738998413086","430","430","Exsicatas","Folhas discolores, capítulos branco e botões florais verde. Bacia de inundação da UHE Serra da Mesa.","CEN00017004","CEN00017004","B. M. T. Walter","2016","09",NA,"-4820000.0","-1436667.0","74171","auto",NA,NA,NA,"2",NA
"97","2020-09-02 16:21:25-03","Cenargen","CEN","8105","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","zuccarinianus","Lessingianthus zuccarinianus","(Mart. ex DC.) H.Rob.","Scott Allan Mori","16917","1984","07","21",NA,"Brasil","GO","ALEXANIA","5 - 7 km ao longo da BR-060 da estrada para o Rio Corumbá. Cerca de 12 km Oeste de Alexânia.","-48.5071983337402","-16.0821990966797","1000","1000","Exsicatas","Doação do The New York Botanical Garden.","CEN00008105","CEN00008105","B. M. T. Walter","2016","09",NA,NA,NA,"32626","auto",NA,NA,NA,"1",NA
"98","2020-09-02 16:21:25-03","Cenargen","CEN","19844","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","zuccarinianus","Lessingianthus zuccarinianus","(Mart. ex DC.) H.Rob.","Sebastião Pinheiro Cordovil da Silva","264","1993","04","27",NA,"Brasil","GO","CALDAS NOVAS","Alternativa 15 - Ponto de Hidrometria.","-48.625","-17.74169921875","580","580","Exsicatas","Petalas brancas; Bracteas do capitulo verde; Estames brancos; Botoes verdes.","CEN00019844","CEN00019844","B. M. T. Walter","2016","09",NA,NA,NA,"36612","auto",NA,NA,NA,"4",NA
"99","2019-06-05 10:33:11-03","UFG","HJ","2231","S","Plantae",NA,NA,"Asteraceae","Lessingianthus","zuccarinianus","Lessingianthus zuccarinianus","(Mart. ex DC.) H.Rob.","Souza, L.F.","2302","2005","04","27",NA,"Brasil","Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444",NA,NA,NA,NA,"HJ00002231","HJ00002231",NA,NA,NA,NA,"51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA
"100","2019-06-05 10:33:11-03","UFG","HJ","2233","S","Plantae",NA,NA,"Asteraceae","Lessingianthus","zuccarinianus","Lessingianthus zuccarinianus","(Mart. ex DC.) H.Rob.","Souza, L.F.","3068","2006","04","28",NA,"Brasil","Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444",NA,NA,NA,NA,"HJ00002233","HJ00002233",NA,NA,NA,NA,"51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA
"101","2019-06-05 10:33:11-03","UFG","HJ","2232","S","Plantae",NA,NA,"Asteraceae","Lessingianthus","zuccarinianus","Lessingianthus zuccarinianus","(Mart. ex DC.) H.Rob.","Souza, L.F.","2361","2005","05","29",NA,"Brasil","Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444",NA,NA,NA,NA,"HJ00002232","HJ00002232",NA,NA,NA,NA,"51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA
"102","2020-07-23 11:59:13-03","CEPLAC","CEPEC","35999","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","zuccarinianus","Lessingianthus zuccarinianus",NA,"S. A. Mori","16917","1984","07","21",NA,"Brasil","Goiás","ALEXÂNIA","12Km ao W de Alexânia. 5-7Km da BR-060, Rod p/ Rio Corumbá.","-48.5071983337402","-16.0821990966797",NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,NA,NA,"0w0'0","0S0'0","32626","auto",NA,NA,NA,NA,"30/12/1985"
"103","2019-11-01 14:54:12-03","UnB","UB","126670","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lessingianthus","zuccarinianus","Lessingianthus zuccarinianus","(Mart. ex DC.) H.Rob.","Goodland, R","3443","1967","07","19","Southern America","Brasil","Minas Gerais",NA,"9km S of Capinópolis",NA,NA,NA,NA,NA,"Semishrub.; Cerradão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2019-11-01 14:54:12-03","UnB","UB","126671","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lessingianthus","zuccarinianus","Lessingianthus zuccarinianus","(Mart. ex DC.) H.Rob.","Irwin, HS","14281","1966","03","30","Southern America","Brasil","Goiás",NA,"Rio Paraná, ca. 35km N of Formosa",NA,NA,"950","950",NA,"Heads cream.; Erect herb 1,5m.; Cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-11-01 14:54:12-03","UnB","UB","25762","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lessingianthus","zuccarinianus","Lessingianthus zuccarinianus","(Mart. ex DC.) H.Rob.","Irwin, HS","15277","1966","04","22","Southern America","Brasil","Goiás",NA,"Ca. 35km NE of Formosa de Goiás",NA,NA,"800","800",NA,"Subshrub 1,5m. Heads white; Wooded valley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2019-11-01 14:54:12-03","UnB","UB","88771","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lessingianthus","zuccarinianus","Lessingianthus zuccarinianus","(Mart. ex DC.) H.Rob.","Irwin, HS","17315","1966","06","17","Southern America","Brasil","Mato Grosso",NA,"Ca. 75km S of Xavantina",NA,NA,"525","525",NA,"Subshrub 1,5m. Heads in fruit; Cerrado and campo margin, lower slopes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2019-11-01 14:54:12-03","UnB","UB","89136","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lessingianthus","zuccarinianus","Lessingianthus zuccarinianus","(Mart. ex DC.) H.Rob.","Pereira, FFO","71","2004","02","14","Southern America","Brasil","Distrito Federal","Riacho Fundo","Fazenda Sucupira","-47.56","-14.072694","1050","1050",NA,"Folha nova e madura. Flores em botões; Cerrado rupestre",NA,NA,NA,NA,NA,NA,"-47.56","-14.072694",NA,NA,NA,NA,NA,NA,NA
"108","2019-11-01 14:54:12-03","UnB","UB","98048","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lessingianthus","zuccarinianus","Lessingianthus zuccarinianus","(Mart. ex DC.) H.Rob.","Irwin, HS","15848","1966","05","14","Southern America","Brasil","Distrito Federal",NA,"Ca. 30km NE of Brasília",NA,NA,"950","950",NA,"Subshrub 1m. Heads magenta; Gallery forest and adjacent cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2019-11-01 14:54:12-03","UnB","UB","98049","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lessingianthus","zuccarinianus","Lessingianthus zuccarinianus","(Mart. ex DC.) H.Rob.","Irwin, HS","15509","1966","05","01","Southern America","Brasil","Distrito Federal",NA,"Ca. 3km S of Sobradinho",NA,NA,"1000","1000",NA,"Herb 1,5m. Heads white; Cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-01-04 10:56:55-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lessingianthus","zuccarinianus","Lessingianthus zuccarinianus","(Mart. ex DC.) H.Rob.","Zanatta, MRV; Faria, JEQ; Castro, BM","2166","2015","05","23","Southern America","Brasil","Distrito Federal","Brasília","Região da Fercal. Monumento Natural do Morro da Pedreira.","-47.949639","-15.509194","861","861",NA,"Material coletado para a elaboração do Plano de Manejo da Unidade de Conservação.; Subarbusto, 1m. Fruto verde, brácteas verdes.; Campo sujo rupestre, solo bege claro em siltito.",NA,NA,"Zanatta, MRV","2015","05",NA,"-47.949639","-15.509194",NA,NA,NA,NA,NA,NA,NA
"111","2021-01-04 10:56:55-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lessingianthus","zuccarinianus","Lessingianthus zuccarinianus","(Mart. ex DC.) H.Rob.","Zanatta, MRV; Faria, JEQ; Castro, BM","2159","2015","05","23","Southern America","Brasil","Distrito Federal","Brasília","Região da Fercal. Monumento Natural do Morro da Pedreira.","-47.949639","-15.509194","861","861",NA,"Material coletado para a elaboração do Plano de Manejo da Unidade de Conservação.; Subarbusto, 1m. Flores brancas, brácteas verdes. Frutos bege. Foto (MRVZanatta).; Campo sujo rupestre, solo bege claro em siltito.",NA,NA,"Zanatta, MRV","2015","05",NA,"-47.949639","-15.509194",NA,NA,NA,NA,NA,NA,NA
"112","2019-11-01 14:54:12-03","UnB","UB","98047","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lessingianthus","zuccarinianus","Lessingianthus zuccarinianus","(Mart. ex DC.) H.Rob.","Heringer, EP","14583","1975","04","30","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Arbusto ereto. Flores roxas, nas extremidades da planta; Cerrado seco aberto",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"113","2019-11-01 14:54:12-03","UnB","UB","126669","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lessingianthus","zuccarinianus","Lessingianthus zuccarinianus","(Mart. ex DC.) H.Rob.","Heringer, EP","3440","1954","06","06","Southern America","Brasil","Minas Gerais","Paraopeba","Horto Florestal de Paropeba","-44.4042015075684","-19.2744007110596",NA,NA,NA,"Cerrado",NA,NA,NA,NA,NA,NA,NA,NA,"26090","auto",NA,NA,NA,NA,NA
"114","2019-11-01 14:54:51-03","UnB","UB","19427","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Vernonia","zuccariniana","Vernonia zuccariniana","Mart. ex DC.","Rivera, VL; Gomes, BM; Delgado, SM; Carvalho, AM","24","2005","05","26","Southern America","Brasil","Goiás",NA,"Próximo à cidade de Crixás, estrada para Nova Crixás","-50","-14.533333",NA,NA,NA,"Folhas alternas com margem serreada.; Arbusto 1,4m; Cerrado sensu stricto.",NA,NA,"Rivera, VL",NA,NA,NA,"-50","-14.533333",NA,NA,NA,NA,NA,NA,NA
"115","2019-05-06 11:53:37-03","UFU","HUFU","63932","S","Plantae",NA,NA,"Asteraceae","Lessingianthus","zuccarinianus","Lessingianthus zuccarinianus","(Mart. ex DC.) H.Rob.","Pires, A.","361","1997","04","17",NA,"Brasil","Distrito Federal","Brasília","Parque Olhos D'Água","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Flor branca. Estames brancos, brácteas verde0amarronzadas. Folhas parecem lixas.; Brejo, relevo inclinado.","HUFU00047668","HUFU00047668","Nakajima, J.N.","2016","03",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"116","2019-05-06 11:53:37-03","UFU","HUFU","25850","S","Plantae",NA,NA,"Asteraceae","Lessingianthus","zuccarinianus","Lessingianthus zuccarinianus","(Mart. ex DC.) H.Rob.","Krieger, P.L.","8855","1970","07","26",NA,"Brasil","Minas Gerais","Santa Rita de Jacutinga",NA,"-44.0950012207031","-22.1494007110596",NA,NA,NA,"Arbusto, ca. 1,5 m. Flores arroxeadas.; Lugar úmido. Brejo.","HUFU00047665","HUFU00047665","Nakajima, J.N.","2016","03",NA,NA,NA,"20148","auto",NA,NA,NA,NA,NA
"117","2019-05-06 11:53:37-03","UFU","HUFU","34284","S","Plantae",NA,NA,"Asteraceae","Lessingianthus","zuccarinianus","Lessingianthus zuccarinianus","(Mart. ex DC.) H.Rob.","Fonseca, M.L.; Mendonça, R.C.; Oliveira, F.A.C. & Cardoso, E.","4237","2003","03","17",NA,"Brasil","Goiás","Planaltina de Goiás","Estrada de chão para Água Fria de Goiás","-47.661389","-15.362778","1045","1045",NA,"Arbusto heliófilo, ca. 1,0 m. Folhas discolores, cartáceas, cálice formado por brácteas verdes, capítulos roxos.; Latossolo vermelho. Cerrado. Relevo plano.","HUFU00047670","HUFU00047670","Marques, D.","2016","02",NA,"-47.661389","-15.362778",NA,NA,NA,NA,NA,NA,NA
"118","2019-05-06 11:53:37-03","UFU","HUFU","34282","S","Plantae",NA,NA,"Asteraceae","Lessingianthus","zuccarinianus","Lessingianthus zuccarinianus","(Mart. ex DC.) H.Rob.","Fonseca, M.L.; Alvarenga, D. & Cardoso, E.","4454","2003","03","26",NA,"Brasil","Goiás","Alexânia","Gleba da Fazenda São Tomé, Entrada pela BR-060. Cerca de 10km da cidade.","-48.539444","-16.172778","955","955",NA,"Subarbusto heliófito, ca. 0,6 m. Folhas discolores, cartáceas, cálice verde, capítulos liláses.; Solo argiloso cascalhento. Relevo ondulado. Cerrado de encosta.","HUFU00047669","HUFU00047669","Marques, D.","2016","02",NA,"-48.539444","-16.172778",NA,NA,NA,NA,NA,NA,NA
"119","2019-05-06 11:53:37-03","UFU","HUFU","40162","S","Plantae",NA,NA,"Asteraceae","Lessingianthus","zuccarinianus","Lessingianthus zuccarinianus","(Mart. ex DC.) H.Rob.","Pereira-Silva, G.; et al.","7734","2003","06","03",NA,"Brasil","Goiás","Silvânia","Fazenda Engenho Velho, Próximo a fóz do rio Antas.","-48.456389","-16.320278","800","800",NA,"Subarbusto, ca. 1 m. Flores branca.; Mata de galeria. Relevo plano. Solo argiloso.","HUFU00047664","HUFU00047664","Nakajima, J.N.","2016","03",NA,"-48.456389","-16.320278",NA,NA,NA,NA,NA,NA,NA
"120","2019-05-06 11:53:37-03","UFU","HUFU","49499","S","Plantae",NA,NA,"Asteraceae","Lessingianthus","zuccarinianus","Lessingianthus zuccarinianus","(Mart. ex DC.) H.Rob.","Fonseca, M.L.; Mendonça, R.C.; Oliveira, F.A.C.; Cardoso, E. & Cabo-Darildo.","5731","2005","03","30",NA,"Brasil","Goiás","Nerópolis","Parque Estadual Altamiro de Moura Pacheco, Trilha da Maria Preta.","-49.154722","-16.536944","740","740",NA,"Arbusto, ca. 1,6 m. Flexuoso, folhas cartáceas, ásperas, botões verde.; Solo argiloso arenoso. Relevo levemente inclinado. Cerrado em recuperação sobre a pastagem.","HUFU00047662","HUFU00047662","Nakajima, J.N.","2016","03",NA,"-49.154722","-16.536944",NA,NA,NA,NA,NA,NA,NA
"121","2019-05-06 11:53:37-03","UFU","HUFU","25849","S","Plantae",NA,NA,"Asteraceae","Lessingianthus","zuccarinianus","Lessingianthus zuccarinianus","(Mart. ex DC.) H.Rob.","Roth, P.L.","1452","1955","06","12",NA,"Brasil","Minas Gerais","Belo Horizonte","Venda Nova","-43.937801361084","-19.9207992553711",NA,NA,NA,"Arbusto, 1-2 m. Flores branco-palha.; Capoeira.","HUFU00047661","HUFU00047661","Nakajima, J.N.","2016","03",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA
"122","2019-05-06 11:53:37-03","UFU","HUFU","25846","S","Plantae",NA,NA,"Asteraceae","Lessingianthus","zuccarinianus","Lessingianthus zuccarinianus","(Mart. ex DC.) H.Rob.","Roth, P.L.","1390","1955","06","12",NA,"Brasil","Minas Gerais","Belo Horizonte","Venda Nova","-43.937801361084","-19.9207992553711",NA,NA,NA,"Arbusto. Flor verde-palha.; Capoeira.","HUFU00047663","HUFU00047663","Nakajima, J.N.","2016","03",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA
"123","2019-05-06 11:53:37-03","UFU","HUFU","25848","S","Plantae",NA,NA,"Asteraceae","Lessingianthus","zuccarinianus","Lessingianthus zuccarinianus","(Mart. ex DC.) H.Rob.","Krieger, P.L.","8256","1970","04",NA,NA,"Brasil","Minas Gerais","Entre Rios de Minas",NA,"-44.065601348877","-20.6707992553711",NA,NA,NA,"Flores roxas e folhas ásperas.; Campo.","HUFU00047667","HUFU00047667","Barroso, G.M.","2016","03",NA,NA,NA,"20620","auto",NA,NA,NA,NA,NA
"124","2021-03-04 15:42:34-03","IF","SPSF","21810","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Lessingianthus","zuccarinianus","Lessingianthus zuccarinianus","(Mart. ex DC.) H.Rob.","E.E.Macedo",NA,"1995","07","25","América do Sul","Brasil","SP","Pedregulho","Parque Estadual das Furnas do Bom Jesus","-47.4700012207031","-20.25",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,"27552","auto","Magnoliopsida",NA,NA,NA,NA
"125","2017-09-11 17:08:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Vernonia","zuccariniana","Vernonia zuccariniana","Mart. ex DC.","Pohl, JBE","256",NA,NA,NA,"Southern America","Brazil",NA,NA,"locis Brasiliae non indicatis",NA,NA,NA,NA,NA,NA,NA,"P06P2N0019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2017-09-11 17:08:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Vernonia","zuccariniana","Vernonia zuccariniana","Mart. ex DC.","Pohl, JBE","259",NA,NA,NA,"Southern America","Brazil",NA,NA,"locis Brasiliae non indicatis",NA,NA,NA,NA,NA,NA,NA,"P06P2N0019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2017-09-11 17:08:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Vernonia","zuccariniana","Vernonia zuccariniana","Mart. ex DC.","Pohl, JBE","258",NA,NA,NA,"Southern America","Brazil",NA,NA,"locis Brasiliae non indicatis",NA,NA,NA,NA,NA,NA,NA,"P06P2N0019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2017-09-11 17:08:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Vernonia","zuccariniana","Vernonia zuccariniana","Mart. ex DC.","Silva Manso, ALP","4",NA,NA,NA,"Southern America","Brazil",NA,NA,"prov. Mato Grosso ad Cuiaba",NA,NA,NA,NA,NA,NA,NA,"P06P2N0019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2017-09-11 17:08:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Vernonia","zuccariniana","Vernonia zuccariniana","Mart. ex DC.","Martius, C","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in campis siccis prov. Minas Geraes, district. Minas Novas",NA,NA,NA,NA,NA,NA,NA,"P06P2N0019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2017-09-11 17:08:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Vernonia","zuccariniana","Vernonia zuccariniana","Mart. ex DC.","Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in campis siccis prov. Minas Geraes, district. Minas Novas",NA,NA,NA,NA,NA,NA,NA,"P06P2N0019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2014-09-23 11:01:12-03","G","G-DC","G00327823","S","Plantae",NA,NA,"Asteraceae","Vernonia","zuccariniana","Vernonia zuccariniana","DC.","Martius, C. F. P.",NA,NA,NA,NA,"AMERIQUE DU SUD","Brazil","Minas Gerais",NA,NA,"-45.44222222","-18.78777778",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00327823",NA,"CAT.HERB.PRODR.","2013","01","01","-45.44222222","-18.78777778",NA,NA,NA,"ISOTYPUS of Vernonia zuccariniana DC.",NA,NA,NA
