"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","country","stateProvince","individualCount","occurrenceRemarks","recordNumber","county","year","month","day","locality","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","continentOcean","preparationType","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","class","dayIdentified","relationshipType","relatedCatalogItem","infraspecificEpithet","typeStatus","fieldNumber","sex"
"150","2019-11-21 10:02:25-03","IBt","SP","41607","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Gehrt, A",NA,NA,"Kuhlmann, M","Brasil","Paraná",NA,NA,"s.n.","Morretes","1939","09","01",NA,"-48.834400177002","-25.476900100708","30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-11-21 10:02:25-03","IBt","SP","41572","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Gehrt, A",NA,NA,"Kuhlmann, M","Brasil","Paraná",NA,NA,"s.n.","Morretes","1939","08","29",NA,"-48.834400177002","-25.476900100708","30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-11-21 10:02:25-03","IBt","SP","41639","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Smith, LB","1940","12","Kuhlmann, M","Brasil","São Paulo",NA,NA,"s.n.","Apiaí","1939","09","03","Rio do Tijuco.","-48.8400001525879","-24.5","37738","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-11-21 10:02:25-03","IBt","SP","195444","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Proença, SL","1996","01","Custodio Filho, A","Brasil","São Paulo",NA,NA,"1885","Biritiba-Mirim","1983","11","24","Estação Biológica de Boracéia","-46.0299987792969","-23.5699996948242","19656","auto",NA,NA,NA,NA,"890","950",NA,NA,NA,"11",NA,NA,NA,NA,NA,NA
"154","2019-11-21 10:02:25-03","IBt","SP","48738","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Handro, O",NA,NA,"Lima, AS; Silva, L","Brasil","São Paulo",NA,NA,"s.n.","Boracéia","1940","11","27",NA,"-48.7700004577637","-22.1900005340576","10241","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-11-21 10:02:25-03","IBt","SP","48736","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Handro, O",NA,NA,"Silva, L","Brasil","São Paulo",NA,NA,"s.n.","Boracéia","1940","11","21",NA,"-48.7700004577637","-22.1900005340576","10241","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-11-21 10:02:25-03","IBt","SP","224895","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Wanderley, MGL; Mollo, L","1989","07","Wanderley, MGL; Mercier, H; Mollo, L","Brasil","São Paulo",NA,NA,"1000","Cananéia","1988","04","06","Ilha do Cardoso, Estrada da capitação.","-47.9199981689453","-25.0100002288818","37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02",NA,NA,NA,NA,NA,NA
"157","2019-11-21 10:02:25-03","IBt","SP","310621","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Proença, SL","1997","06","Souza, JP; Albuquerque, LB; Franciosi, ERN; Bertani, DF; Yamamoto, LF","Brasil","São Paulo",NA,NA,"764","Cunha","1996","12","11",NA,"-44.9599990844727","-23.0699996948242","38855","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"03",NA,NA,NA,NA,NA,NA
"158","2019-11-21 10:02:25-03","IBt","SP","453970","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.",NA,NA,NA,"Wanderley, MGL; Simão Bianchini, R; Catharino, ELM","Brasil","São Paulo",NA,NA,"2090","Embu-Guaçu","1996","04","03",NA,"-46.810001373291","-23.8299999237061","15311","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-11-21 10:02:25-03","IBt","SP","154990","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Handro, O","1978","12","Handro, O","Brasil","São Paulo",NA,NA,"2290","Juquitiba","1978","12","04","Margem da rodovia Paraná.","-47.060001373291","-23.9300003051758","24559","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2019-11-21 10:02:25-03","IBt","SP","374421","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Wanderley, MGL","2005","02","Martins, SE","Brasil","São Paulo",NA,NA,"886","Peruíbe","2005","01","29","Juréia, Rio Verde.","-46.9900016784668","-24.3199996948242","21922","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2019-11-21 10:02:25-03","IBt","SP","374422","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Wanderley, MGL","2005","02","Martins, SE","Brasil","São Paulo",NA,NA,"886","Peruíbe","2005","01","29","Juréia. Rio Verde.","-46.9900016784668","-24.3199996948242","21922","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-11-21 10:02:25-03","IBt","SP","51048","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Smith, LB",NA,NA,"Kuhlmann, M","Brasil","São Paulo",NA,NA,"2040","Salesópolis","1949","11","19","Boracéia","-45.8400001525879","-23.5300006866455","18032","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-11-21 10:02:25-03","IBt","SP","28775","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.",NA,"1952","02","Hoehne, FC","Brasil","São Paulo",NA,"Flor Azul","s.n.","Santo André","1932","02","01","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121","27258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-11-21 10:02:25-03","IBt","SP","4723","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Smith, LB",NA,NA,"Hoehne, FC","Brasil","São Paulo",NA,NA,"s.n.","São Paulo","1920","12","23","Estrada do Vergueiro, Alto da Serra.","-46.6300010681152","-23.5400009155273","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-11-21 10:02:25-03","IBt","SP","36834","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Handro, O",NA,NA,"Hoehne, FC","Brasil","São Paulo",NA,NA,"s.n.","São Paulo","1936","11","21","Jardim Botânico","-46.6300010681152","-23.5400009155273","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-11-21 10:02:25-03","IBt","SP","51109","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Hoehne, FC",NA,NA,"Pires, AS","Brasil","São Paulo",NA,NA,"s.n.","São Paulo","1951","11",NA,"Jardim Botânico","-46.6300010681152","-23.5400009155273","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-11-21 10:02:25-03","IBt","SP","49002","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Handro, O",NA,NA,"Handro, O","Brasil","São Paulo",NA,NA,"381","São Sebastião","1953","12",NA,NA,"-45.4099998474121","-23.7600002288818","41977","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2010-08-16 16:42:58-03","GH","HU-HERB","GH 00006511","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindman",NA,NA,NA,"C. W. H. Mosen","Brazil","São Paulo",NA,NA,"2975",NA,"1874","12","25","Santos. Sororocaba in ripa umbrosa uliginosa omnis Buturoca ad arbores.",NA,NA,NA,NA,"South America","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type","2975","undetermined"
"169","2010-08-16 16:43:43-03","GH","HU-HERB","GH 00006512","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata micrantha","Lindman",NA,NA,NA,"C. W. H. Mosen","Brazil","São Paulo",NA,NA,"3245",NA,"1875","2","1","Santos in ripa amnis Buturoca ad truncos arborum annosiarum",NA,NA,NA,NA,"South America","Bag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"micrantha","Type","3245","undetermined"
"170","2010-08-16 16:43:43-03","GH","HU-HERB","GH 00006512","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata micrantha","Lindman",NA,NA,NA,"C. W. H. Mosen","Brazil","São Paulo",NA,NA,"3245",NA,"1875","2","1","Santos in ripa amnis Buturoca ad truncos arborum annosiarum",NA,NA,NA,NA,"South America","Bag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"micrantha","Type","3245","undetermined"
