"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","yearIdentified","coordinatePrecision","geoFlag","class","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","relationshipType","relatedCatalogItem","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","individualCount"
"103","2020-12-21 16:14:47-03","MBM","MBM","190237","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Heiden, G.","Hoehne, W.","12477","1949","06","15","Southern America","Brazil","São Paulo","Jabaquara","-46.6300010681152","-23.5400009155273",NA,"Forma feminina.","MBM190237","MBM190237","São Paulo","2010","53584","auto",NA,"07","13",NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-12-21 16:14:47-03","MBM","MBM","127920","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Heiden, G.","Hoehne, W.","s.n.","1949","05","20","Southern America","Brazil","São Paulo","Jabaquara.","-46.6300010681152","-23.5400009155273",NA,"Forma feminina.","MBM127920","MBM127920","São Paulo","2010","53584","auto",NA,"07","13",NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-12-21 16:14:47-03","MBM","MBM","190241","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Heiden, G.","Hoehne, W.","12485","1949","08","04","Southern America","Brazil","São Paulo","Jabaquara.","-46.6300010681152","-23.5400009155273",NA,"Forma masculina.","MBM190241","MBM190241","São Paulo","2010","53584","auto",NA,"07","13",NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-12-21 16:14:47-03","MBM","MBM","190245","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Heiden, G.","Hoehne, W.","11929","1946","06","19","Southern America","Brazil","São Paulo","Parque do Estado de São Paulo","-46.6300010681152","-23.5400009155273",NA,"Forma feminina.","MBM190245","MBM190245","São Paulo","2010","53584","auto",NA,"07","13",NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-12-21 16:14:47-03","MBM","MBM","190272","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Heiden, G.","Hoehne, W.","11930","1946","08","29","Southern America","Brazil","São Paulo","Parque do Estado de São Paulo","-46.6300010681152","-23.5400009155273",NA,"Forma masculina.","MBM190272","MBM190272","São Paulo","2010","53584","auto",NA,"07","13",NA,NA,NA,NA,NA,NA,NA,NA
"108","2015-09-04 09:57:54-03","MNHN","RECOLNAT_MNHN_P","P04287898","PreservedSpecimen",NA,NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Teles","Schnell, R.",NA,"1958","8","1",NA,"Brasil","São Paulo","Etat de São Paulo, Serra do Mar. São Paulo, Sudeste, Brasil, América do Sul",NA,NA,"hb","Plantes D' Amérique Tropicale. Aout/Novembre 1958. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04287898' target='other'> <mi>dwc_moreinfo</mi></a>","P04287898","P04287898_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8664",NA
"109","2020-03-29 15:24:35-03","MNHN","RECOLNAT_MNHN_P","P04287899","PreservedSpecimen",NA,NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Teles","Schnell, R.",NA,"1958","8","1",NA,"Brasil","São Paulo","Serra do Mar. São Paulo, Sudeste, Brasil, América do Sul",NA,NA,"hb","Voyage au Brésil Aout - Novembre 1958. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04287899' target='other'> <mi>dwc_moreinfo</mi></a>","P04287899","P04287899_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8664",NA
"110","2020-12-11 11:32:25-03","UFMG","BHCB","136400","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme",NA,"Bünger, MO; Fernandes, AC; Silva, MH; Ribeiro, ASS","472","2010","03","09","Southern America","Brasil","Minas Gerais","Parque Nacional do Caparaó, Trilha Pico da Bandeira - Terreirão. Campo sobre afloramento.","-41.795833","-20.434778",NA,"Arbusto ca. 40cm alt., capítulos pistilados.",NA,NA,"Alto Caparaó",NA,NA,NA,NA,NA,NA,"-41.795833","-20.434778",NA,NA,"2890","2890",NA,NA
"111","2020-12-11 11:32:25-03","UFMG","BHCB","40983","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme",NA,"Costa, LVC","s.n.","1997","11","07","Southern America","Brasil","Minas Gerais",NA,"-46.386100769043","-21.9235992431641",NA,"Plantas do Brasil. Floresta ombrófila densa. Árvore, 8m.",NA,NA,"Caldas",NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-12-11 11:32:25-03","UFMG","BHCB","70617","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme",NA,"Krieger, PL","8988","1970","07","29","Southern America","Brasil","Minas Gerais",NA,"-44.0950012207031","-22.1494007110596",NA,"Árvore pequena (4m). Flores verde-amareladas. Planta masculina.",NA,NA,"Santa Rita de Jacutinga",NA,"20148","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-12-11 11:32:25-03","UFMG","BHCB","53526","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme",NA,"Kamino, LHY; França, GS; Stehmann, JR","99","2000","08","24","Southern America","Brasil","Minas Gerais","Estrada de Gonçalves para Camanducaia.","-45.8558006286621","-22.658899307251",NA,"Estudos de conservação e recuperação de fragmentos florestais da Bacia do Rio Camanducaia, Minas Gerais, Brasil. Beira de estrada. Arbóreo. Flores amarelas. Planta masculina. Financiado pelo PROBIO - Ministério do Meio Ambiente e Recursos Hídricos.",NA,NA,"Gonçalves",NA,"15843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-12-11 11:32:25-03","UFMG","BHCB","173822","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme",NA,"Torres, RB; Butta, A; Paula, JB","1294","2000","08","15","Southern America","Brasil","Minas Gerais","Fragmento do Zé Teixeirinha","-46.1446990966797","-22.7553005218506",NA,"árvore, ca. 17m alt, casca suberosa, fissurada, inflorescencia amarelada perfumada.; mata de encosta, dossel","BHCB018714",NA,"Camanducaia","2010","22140","auto",NA,"11",NA,NA,NA,NA,NA,"1325","1325",NA,NA
"115","2020-12-11 11:32:25-03","UFMG","BHCB","32358","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme",NA,"Hoehne, W","s.n.","1946","08","23","Southern America","Brasil","São Paulo","Parque do Estado de São Paulo.","-46.6300010681152","-23.5400009155273",NA,"Forma masculina.",NA,NA,"São Paulo",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-12-11 11:32:25-03","UFMG","BHCB","103093","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme",NA,"Silva, JM","4182","2004","11","02","Southern America","Brasil","Paraná","Rio Pequeno.","-49.2064018249512","-25.5347003936768",NA,"Capão com Araucária. Arbusto, 3m. Capítulo creme.",NA,NA,"São José dos Pinhais",NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-12-11 11:32:25-03","UFMG","BHCB","108093","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme",NA,"Silva, JM","4182","2004","11","02","Southern America","Brasil","Paraná","Rio Pequeno.","-49.2064018249512","-25.5347003936768",NA,"Arbusto, 3 m, capítulo creme. Capão com araucária.",NA,NA,"São José dos Pinhais",NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2021-02-11 17:18:00-03","UFPR","UPCB","65396","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Meyer, F.S.","Meyer, F.S.","656","2008","03","28",NA,"Brasil","Santa Catarina","Arredores do Cepa Rugendas-Univille, Rio Natal.","-49.378611","-26.250556",NA,"Arbusto 1m, coletado na capoeira, em região de Floresta Ombrófila Densa Montana. Capítulos amarelos..",NA,NA,"São Bento do Sul","2009",NA,NA,NA,"04",NA,"-49.378611","-26.250556",NA,NA,NA,NA,NA,NA
"119","2021-02-11 17:18:00-03","UFPR","UPCB","52282","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Luis, T.","Hatschbach, G.","5543","1959","03","12",NA,"Brasil","Paraná","Lagoinha","-49.1988983154297","-25.9281005859375",NA,"Arvoreta das matas secundárias (Erythroxylum, Podocarpus, Myrceugenia, Piptocarpha, etc.).",NA,NA,"Tijucas do Sul","1959","25228","auto",NA,"01","01",NA,NA,NA,NA,NA,NA,NA,NA
"120","2021-02-11 17:18:00-03","UFPR","UPCB","2132","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Luis, T.","Hatschbach, G.","5543","1959","03","12",NA,"Brasil","Paraná","Lagoinha","-49.1988983154297","-25.9281005859375",NA,"Arvoreta das matas secundárias (Erythroxylum, Podocarpus, Myrceugenia, Piptocarpha, etc.).",NA,NA,"Tijucas do Sul","1959","25228","auto",NA,"01","01",NA,NA,NA,NA,NA,NA,NA,NA
"121","2021-02-11 17:18:00-03","UFPR","UPCB","19338","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Hatschbach, G.","Silva, J.M.","530","1988","04","12",NA,"Brasil","Paraná","Morro Mãe Catira","-49.0769004821777","-25.3656005859375",NA,"Arbusto 1m, capítulos creme. Matinha nebular. Alt.: 1300m s.n.m..",NA,NA,"Quatro Barras","1988","17116","auto",NA,"01","01",NA,NA,NA,NA,NA,NA,NA,NA
"122","2015-10-31 05:50:00-02","MO","MOBOT","3290150","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","G. Heiden","Wilson Hoehne","Hoehne 1929","1946",NA,NA,"South America","Brazil","Rio Grande do Sul","parque do Estado Sao Paulo-Capital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"123","2012-02-02 11:57:00-02","MO","MOBOT","100447264","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","G. Heiden","Friedrich Ehrendorfer","Ehrendorfer 73907-29.13","1973","9","7","South America","Brazil","São Paulo","Serra da Mantiqueira, hills near Campos Jordao.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1650.00000000","1750.00000000",NA,"1"
"124","2012-02-15 16:54:00-02","MO","MOBOT","3281557","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","G. Heiden","Smith","Smith s.n.","1980","9","30","South America","Brazil","São Paulo","Serra da Bocaina.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"125","2012-02-02 11:54:00-02","MO","MOBOT","3284447","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","G. Heiden","Oswaldo Handro","Handro 2170","1971","7","25","South America","Brazil","São Paulo","Paranapiacaba (linha São Paulo-Santos), Estacão Biologica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"126","2012-02-02 11:53:00-02","MO","MOBOT","3284576","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","G. Heiden","Oswaldo Handro","Handro 2171","1971","7","25","South America","Brazil","São Paulo","Paranapiacaba (linha São Paulo-Santos), Estacão Biologica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"127","2012-02-02 12:02:00-02","MO","MOBOT","3285270","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","G. Heiden","Apparicio P. Duarte","Duarte 241","1946","8","31","South America","Brazil","Rio de Janeiro","Maria da Fé, Sul de Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"128","2015-10-31 05:50:00-02","MO","MOBOT","3290206","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","G. Heiden","Wilson Hoehne","Hoehne 2477","1949",NA,NA,"South America","Brazil","Rio Grande do Sul","Jabaquara-Capital de Sao Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"129","2015-10-31 05:50:00-02","MO","MOBOT","3290292","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","G. Heiden","Wilson Hoehne","Hoehne 2476","1949",NA,NA,"South America","Brazil","Rio Grande do Sul","Jabaquara-Capital de Sao Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"130","2015-10-31 05:50:00-02","MO","MOBOT","3290884","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","G. Heiden","Wilson Hoehne","Hoehne 12477","1949","6","15","South America","Brazil","São Paulo","Jabaquara. Forma feminina.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"131","2008-05-27 22:02:00-03","MO","MOBOT","3292472","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","G. Hatschbach","Gert G. Hatschbach","Hatschbach 37310","1975","10","9","South America","Brazil","Paraná","Serra do Votuoru (mun. Rio Branco do Sul)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2008-05-27 22:02:00-03","MO","MOBOT","3292587","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","G. Hatschbach 6/","Gert G. Hatschbach","Hatschbach 37308","1975","10","9","South America","Brazil","Paraná","Serra do Votuvoru (mun Rio Branco do Sul)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2015-04-27 21:21:00-03","MO","MOBOT","3294777","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","G. Hatschbach","J.M. Silva|J. Cordeiro","Silva 528","1988","4","12","South America","Brazil","Paraná","Morro Mae Catira (mun Quatro Barras)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1300.00000000",NA,NA,NA
"134","2015-10-22 10:02:32-02","UNIOESTE","UNOP","6515","S","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Heiden, G.","Tessmann, G.","s.n.","1948","04","10",NA,"Brasil","Paraná","Alto da serra do mar(corvo) 48km de Curitiba na estrada de paranagua.","-49.2731018066406","-25.4277992248535",NA,"Árvore arbustifome da grossura do femur, até 3 m de altura. Flor masculina, proterándrico. Invólucro: esverdeado claro, folhas com estrias medianas da cor verde escuro, ovário, tubo e corola: verde-azeitunado claro. Anteras: amarelas, mais tarde pard",NA,NA,"Curitiba","2010","25180","auto",NA,"07","15",NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-08-31 08:52:48-03","INPA","INPA","156119","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Hatschbach, GG","Kummrow, R","3044","1988","08","03","Southern America","Brasil","Paraná","Morro Mãe Catira. Matinha nebular do alto.","-49.0769004821777","-25.3656005859375",NA,NA,"INPA0156119","INPA0156119 INPA0156119_e","Quatro Barras","1988","17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-08-31 08:52:48-03","INPA","INPA","152604","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Hatschbach, GG","Silva, JM da","528","1988","04","12","Southern America","Brasil","Paraná","Morrro Mãe Catira. Matinha nebular.","-49.0769004821777","-25.3656005859375",NA,NA,"INPA0152604","INPA0152604 INPA0152604_e","Quatro Barras","1988","17116","auto",NA,NA,NA,NA,NA,NA,NA,"1300","1300",NA,NA
"137","2021-01-09 21:48:20-03","UNICENTRO","HUCO","3918","S","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Poliseu, R.T.","Polisel, R.T.; et al.; et al.","317","2007","08","23",NA,"Brasil","São Paulo","Região do Cedro Vermelho, Sub bosque de um reflorestamento antigo de araucárea","-45.5900001525879","-22.7299995422363",NA,"SPSF 37775; Arbóreo, 6 metros, capítulos brancos; DESC: Arbóreo, 6 metros, capítulos brancos","HUCO003918",NA,"campos do Jordão","2007","21048","auto",NA,"10","18",NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-06-15 15:28:43-03","UNESP-RC","HRCB","74474","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Henrique Lauand Ribeiro","Ribeiro",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","District of Monte Verde","-46.033467","-22.888783",NA,NA,NA,NA,"Camanducaia",NA,NA,NA,NA,NA,NA,"46º02.008'W","22º53.327'S",NA,NA,NA,NA,NA,NA
"139","2020-06-15 15:28:43-03","UNESP-RC","HRCB","11933","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Nicolini, E.M.","Nicolini, E.M.","s/n","1988","03","22",NA,"Brasil","São Paulo","Fazenda Santo Antonio","-48.5499992370605","-22.2900009155273",NA,"Arbusto, flores amarelas.",NA,NA,"Jaú","1989","24071","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-06-15 15:28:43-03","UNESP-RC","HRCB","14997","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Ribeiro, J.E.L.S.","Moraes, P.L.R.","500","1991","10","06",NA,"Brasil","São Paulo","P.E.C. Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,"Arvoreta 4m altura, flores brancas, beira de estrada.",NA,NA,"São Miguel Arcanjo","1992","27904","auto",NA,"06","22",NA,NA,NA,NA,"700","700",NA,NA
"141","2020-06-15 15:28:43-03","UNESP-RC","HRCB","15138","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Ribeiro, J.E.L.S.","Moraes, P.L.R.","283","1990","10","08",NA,"Brasil","São Paulo","P.E.C. Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,"Arvoreta, 6m de altura.",NA,NA,"São Miguel Arcanjo","1992","27904","auto",NA,"08","21",NA,NA,NA,NA,"700","700",NA,NA
"142","2019-06-10 10:10:13-03","FZB-BH","BHZB","5918","S","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila",NA,"G.Heiden","Rezende, S.G.",NA,"2004","01","13",NA,"Brasil","MG","Região do Córrego Marzagão","-43.550833","-20.398333",NA,"Unicata . Coord. Em UTM. - Mata - 7.7743.757 e Long. 651.216. Anteriormente identificada como B.itatiaiae N, Nakajima/07/2017",NA,NA,"Ouro Preto","2018",NA,NA,NA,"03","18","43W 33' 03","20S 23' 54",NA,NA,NA,NA,NA,NA
"143","2021-01-26 14:12:16-03","CPACT","ECT","5919","PreservedSpecimen","Plantae","Embryophyta",NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","G.Heiden","G.Heiden; G.W.A.Fernandes | M.Barbosa","2472","2019","03","22",NA,"Brasil","Minas Gerais","Garganta do Registro. Início da BR-354. Floresta ombrófila densa altimontana, borda de mata.","-44.76","-22.375278",NA,NA,"ECT0005919","ECT0005919","Itamonte","2019",NA,NA,NA,"03","22","44º45'36''W","22º22'31''S",NA,NA,"1701","1701",NA,NA
"144","2021-01-26 14:12:16-03","CPACT","ECT","499","PreservedSpecimen","Plantae","Embryophyta",NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","G.Heiden","G.Heiden; J.F.A.Baumgratz","857","2007","09","13",NA,"Brasil","Rio de Janeiro","Parque Nacional do Itatiaia. Coordenadas geográficas obtidas a partir dos dados de localidade, Parque Nacional do Itatiaia.","-44.628333","-22.369722",NA,NA,"ECT0000499","ECT0000499","Itatiaia","2007",NA,NA,NA,"09","13","44º37'42''W","22º22'11''S",NA,NA,"2426","2426",NA,NA
"145","2021-01-26 14:12:16-03","CPACT","ECT","6278","PreservedSpecimen","Plantae","Embryophyta",NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","G.Heiden","M.Espírito-Santo",NA,"2003","08","01",NA,"Brasil","Minas Gerais","Serra do Caraça. Munícipio e coordenadas geográficas obtidos secundariamente, a partir dos dados de localidade.","-43.5","-20.133333",NA,NA,"ECT0006278","ECT0006278","Mariana","2019",NA,NA,NA,"04","02","43º30'W","20º8'S",NA,NA,"1678","1678",NA,NA
"146","2021-01-26 14:12:16-03","CPACT","ECT","500","PreservedSpecimen","Plantae","Embryophyta",NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","G.M.Barroso","A.P.Duarte","241","1946","08","31",NA,"Brasil","Minas Gerais","Sul de Minas. Nome comum: alecrim. Coordenadas obtidas a partir dos dados de localidade, sede do munícipio.","-45.376111","-22.303889",NA,NA,"ECT0000500","ECT0000500","Maria da Fé",NA,NA,NA,NA,NA,NA,"45º22'34''W","22º18'14''S",NA,NA,"1300","1300",NA,NA
"147","2021-03-17 14:34:28-03","UTFPR-SL","SHPR","1214","PreservedSpecimen","Plantae","Anthophyta",NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","L.R Henrique","Ribeiro, H.L. | L.F.R. Ribeiro | A. Xavier","30","2016","04","09","América do Sul","Brasil","Minas Gerais","Top of the Platô mountain.","-46.033467","-22.888783","exsicata","Shrub, 1,70 m high. Growing in open field close to bed rock in the top of the mountain.","SHPR001214",NA,"Camanducaia","2018",NA,NA,NA,"11","23","46°02'008 W","22°53'327S",NA,NA,NA,NA,NA,NA
"148","2020-09-12 05:00:02-03","US","US","3473403","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme",NA,"L. Costa","BHCB 40983","1997","11","7","South America","Brazil",NA,"Caldas, MG",NA,NA,NA,NA,"US01725709","US01725709_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"149","2020-09-12 05:00:02-03","US","US","2688181","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme",NA,"G. Eiten & L. T. Eiten","7658","1966","7","30","South America - Neotropics","Brazil","Rio de Janeiro","Município de Resende: Itatiáia National Park. South face of Mt. Itatiáia, on slope below television relay tower",NA,NA,NA,NA,"US01725696","US01725696_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1780",NA,NA,"1"
"150","2020-09-12 05:00:02-03","US","US","1423809","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme",NA,"F. C. Hoehne","2351","1918","8","1","South America - Neotropics","Brazil","São Paulo","Butantan, S. Paulo",NA,NA,NA,NA,"US01725705","US01725705_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"151","2020-09-12 05:00:02-03","US","US","3647989","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme",NA,"G. Heiden, B. Loeuille & C. Silva-Luz","1699","2011","9","10","South America - Neotropics","Brazil","São Paulo","São Paulo: Parque Estadual da Serra do Mar, Núcleo Curucutu","-46.7339","-23.9695",NA,NA,"US01725691","US01725691_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"804",NA,NA,"1"
"152","2020-09-12 05:00:02-03","US","US","2122978","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme",NA,"W. Hoehne","2485","1949","8","4","South America - Neotropics","Brazil","São Paulo","Jabaquara, Cap. de S. Paulo",NA,NA,NA,NA,"US01725703","US01725703_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"153","2020-09-12 05:00:02-03","US","US","3411160","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme",NA,"W. Hoehne","SPF 12477","1949","6","15","South America - Neotropics","Brazil","São Paulo","Jabaquara",NA,NA,NA,NA,"US01725695","US01725695_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"154","2020-09-12 05:00:02-03","US","US","2932027","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme",NA,"G. Hatschbach","37310","1975","10","9","South America","Brazil","Paraná","Serra do Votuvoru (mun. Rio Branco do Sul) Paraná",NA,NA,NA,NA,"US01725710","US01725710_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"155","2020-09-12 05:00:02-03","US","US","3397736","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme",NA,"L. Kamino, G. França & J. R. Stehmann","99","2000","8","24","South America - Neotropics","Brazil","Minas Gerais","Bacia do Rio Camanducaia. Minas Gerais, Brasil. Município de Gonçalves, Estrada de Gonçalves para Camanducaia",NA,NA,NA,NA,"US01725693","US01725693_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"156","2020-09-12 05:00:02-03","US","US","2615186","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme",NA,"O. Handro","2170","1971","7","25","South America - Neotropics","Brazil","São Paulo","Paranapiacaba (via ferrea São Paulo - Santos), Estação Biologica",NA,NA,NA,NA,"US01725698","US01725698_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
