"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","infraspecificEpithet","typeStatus","continentOcean","locality","preparationType","occurrenceRemarks","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"94","2021-04-07 11:46:53-03","UFMS","CGMS","61021","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","A.V. Scatigna","A. Pott","12140","2004","11","03","Brasil","Mato Grosso do Sul","Campo Grande","-54.6586111","-20.4602778","-54,6586111","-20,4602778","CGMS1094017",NA,NA,NA,NA,NA,NA,"Avenida Duque de Caxias, defronte à Base da Aeronáutica, próximo ao aeroporto.",NA,"Flor lilás. Habitat: Campo de Cerrado com Curatella. Solo argiloso. Relevo quase plano. Habito: Erva ereta. Esparsa.","560","560",NA,NA,"2017","06","03",NA,NA,NA,NA,NA
"95","2021-04-07 11:46:53-03","UFMS","CGMS","34975","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","A.Pott","F.Bao; M.Rocha; A.Pott","81","2011","11","12","Brasil","Mato Grosso do Sul","Corumbá","-57.0166667","-19.5027778","-57,0166667","-19,5027778","CGMS1064370",NA,NA,NA,NA,NA,NA,"Abobral. Fazenda São Bento.",NA,"Flor ausente. Fruto ausente. Habitat: Campo inundável. Habito: Erva.",NA,NA,NA,NA,"2011","11","12",NA,NA,NA,NA,NA
"96","2021-04-07 11:46:53-03","UFMS","CGMS","69290","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","V.J. Pott","A. Pott; V.J. Pott; L.C.P. Lima","15164","2008","09","25","Brasil","Mato Grosso do Sul","Ponta Porã","-55.565","-22.1872222","-55,565","-22,1872222","CGMS1102248",NA,NA,NA,NA,NA,NA,"Assentamento Itamarati I (entre ferrovia e Rodovia MS-164, 150 m W dos silos).",NA,"Flor rosa-clara. Fruto não observado. Habitat: Remanescente perturbado de campo natural com Aristida jubata, Paspalum notatum, Brachiaria decumbens. Solo argiloso compactado. Relevo quase plano. Habito: Erva ereta. Ocasional.","556","556",NA,NA,"2018","05","01",NA,NA,NA,NA,NA
"97","2021-04-07 11:46:53-03","UFMS","CGMS","38850","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","R.H.Silva","J.P.Souza; R.H. Silva G. Guimarães","11738","2013","02","27","Brasil","Mato Grosso do Sul","Corumbá","-57.55","-19.2016667","-57,55","-19,2016667","CGMS1068242",NA,NA,NA,NA,NA,NA,"Morro Santa Cruz.",NA,"Flor vermelha. Fruto ausente. Habitat: Campo Sujo de Cerrado.Transição campo rupestre para Cerrado. Litólico e rico em Fe. Habito: Erva.","883","883",NA,NA,"2013","06","15",NA,NA,NA,NA,NA
"98","2021-04-07 11:48:47-03","UFMS","CGMS","34239","PreservedSpecimen","Plantae","Scrophulariaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","U.M. Resende","A.C. Araújo; R.S. Arruda","85","1999","06","03","Brasil","Mato Grosso do Sul","Corumbá","-57.0333333","-19.5125","-57,0333333","-19,5125","CGMS1063634",NA,NA,NA,NA,NA,NA,"Fazenda São Bento, Pantanal.",NA,"Capão 10 -borda. Habitat: Capão. Habito: Erva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2021-04-07 11:46:53-03","UFMS","CGMS","70381","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","V.J. Pott","A. Pott; V.J. Pott, G. Hatschbach, J. Silva, A.C.M. Cristaldo","10511","2002","11","08","Brasil","Mato Grosso do Sul","Bonito","-56.4818992614746","-21.1210994720459",NA,NA,"CGMS1069765",NA,NA,NA,NA,NA,NA,"MS-382, KmW de Bonito.",NA,NA,NA,NA,"71352","auto","2016","06","06",NA,NA,NA,NA,NA
"100","2020-06-29 11:43:04-03","UFRPE","PEUFR","53160","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","O. Cano","G.O. Lima","61","2016","04","02","Brasil","Pernambuco","Paulista","-34.920833","-7.920833","34º55'15W","07º55'15S","PEUFR053160",NA,NA,NA,NA,NA,NA,"Estação Ecológica Caetés",NA,"Planta de pequeno porte, medindo cerca de 70 cm de altura. Com flores e sem frutos","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-06-29 11:43:04-03","UFRPE","PEUFR","53224","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","O. Cano","B.Y.M. Santos","121","2016","06","20","Brasil","Pernambuco","Paulista","-34.920833","-7.920833","34º55'15W","07º55'15S","PEUFR053224",NA,NA,NA,NA,NA,NA,"Estação Ecológica Caetés",NA,"Planta de pequeno porte com cerca de 1m de altura.","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2019-11-19 14:09:30-03","UFRPE","PEUFR","18011","PreservedSpecimen","Plantae","Scrophulariaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","V. C. Souza","L. P. Felix","6978","1994","09","24","Brasil","Pernambuco","Ipojuca","-35.0638999938965","-8.39888954162598",NA,NA,"PEUFR018011",NA,NA,NA,NA,NA,NA,"Porto de Galinhas",NA,"Subarbusto ereto",NA,NA,"22847","auto","2002","07","19",NA,NA,NA,NA,NA
"103","2019-01-17 11:25:58-02","PUCRS","MPUC","345","S","Plantae","Orobanchaceae","Buchnera","elongata","Buchnera elongata","Benth. ex Griseb.","Ir. Augusto",NA,NA,"1943","09","16","Brasil","RS","Porto Alegre","-51.2372222222","-30.0191388889","-51.2372222222","-30.0191388889",NA,NA,NA,"Lamiales",NA,NA,"South America","Morro Santana",NA,NA,NA,NA,NA,NA,"1943","01","01","Magnoliopsida",NA,NA,"1",NA
"104","2019-01-17 11:25:58-02","PUCRS","MPUC","21967","S","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","C. Vogel Ely",NA,NA,"2016","11","12","Brasil","RS","Viamão","-51.0155556","-30.2766667","-51.0155556000","-30.2766667000",NA,NA,NA,"Lamiales",NA,NA,"South America","Parque Estadual de Itapuã",NA,"PI2 P7",NA,NA,NA,NA,"2017","01","01","Magnoliopsida",NA,NA,"1",NA
"105","2019-01-17 11:25:58-02","PUCRS","MPUC","15879","S","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","N.I. Matzenbacher",NA,NA,"1985","04","27","Brasil","RS","Cambará do Sul","-50.1444444","-29.0477778","-50.1444444000","-29.0477778000",NA,NA,NA,"Lamiales",NA,NA,"South America","Aparados da Serra",NA,NA,NA,NA,NA,NA,"1985","01","01","Magnoliopsida",NA,NA,"1",NA
"106","2019-01-17 11:25:58-02","PUCRS","MPUC","21951","S","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","C. Vogel Ely",NA,NA,"2016","10","15","Brasil","RS","Viamão","-51.0155556","-30.2766667","-51.0155556000","-30.2766667000",NA,NA,NA,"Lamiales",NA,NA,"South America","Parque Estadual de Itapuã",NA,"PI1P8",NA,NA,NA,NA,"2017","01","01","Magnoliopsida",NA,NA,"1",NA
"107","2019-01-17 11:25:58-02","PUCRS","MPUC","18127","S","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","P.J.S. Silva Filho",NA,NA,"2010","11","01","Brasil","RS","Quaraí","-56.4513888889","-30.3877777778","-56.4513888889","-30.3877777778",NA,NA,NA,"Lamiales",NA,NA,"South America",".",NA,NA,NA,NA,NA,NA,"2011","01","01","Magnoliopsida",NA,NA,"1","1646"
"108","2021-01-28 13:24:37-03","PUCRS","MPUC","11128","S","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","L. Eggers",NA,NA,"2002","11","24","Brasil","RS","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,"Lamiales",NA,NA,"South America",".",NA,NA,NA,NA,"76715","auto",NA,NA,NA,"Magnoliopsida",NA,NA,"1",NA
"109","2019-01-17 11:25:58-02","PUCRS","MPUC","19494","S","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","P.J.S. Silva Filho",NA,NA,"2008","10","23","Brasil","RS","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,"Lamiales",NA,NA,"South America","entorno do Lago Tarumã",NA,NA,NA,NA,"41667","auto","2010","01","01","Magnoliopsida",NA,NA,"1","563"
"110","2020-10-14 10:04:26-03","FURB","FURB","36996","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Sobral, M","Meyer, L.; Sevegnani, L. & Torres, F.J.","159","2011","11","27","Brasil","Santa Catarina","Capão Alto","-50.5708334","-27.9211111","-50.5708334","-27.9211111","FURB19089","FURB19089",NA,NA,NA,NA,NA,NA,NA,NA,"1066","1066",NA,NA,"2015","07","10",NA,NA,NA,NA,NA
"111","2020-10-14 10:04:26-03","FURB","FURB","37121","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Sobral, M","Meyer, L.; Sevegnani, L. & Torres, F.J.","38","2011","11","25","Brasil","Santa Catarina","Curitibanos","-50.5822223","-27.3127778","-50.5822223","-27.3127778","FURB19097","FURB19097",NA,NA,NA,NA,NA,"margens da BR-470.",NA,"Campo Habitat: Floresta Ombrófila Densa; beira de estrada Habito: erva terrícola; flor roxa","770","770",NA,NA,"2015","07","10",NA,NA,NA,NA,NA
"112","2021-03-16 17:52:55-03","UCS","HUCS","35106","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Trevisan, R.","Setubal, R.","917","2008","09","25","Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,"Morro São Pedro",NA,"sub-arbusto; campo seco","160","160","29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-08-16 08:40:26-03","UTFPR","HCF","6793","S","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth.","J. Cordeiro & E. Barboza","M.G. Caxambu","2167","2008","04","20","Brasil","PR","Palmeira","-49.775833","-25.470556","49°46'33 W","25°28'14 S",NA,NA,NA,NA,NA,NA,NA,"Rio dos Papagaios",NA,"erva ereta, heliófita, terrestre. Flor violácea, solitária.","966","966",NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"114","2019-11-25 12:12:23-03","UFSM","SMDB","10528","S","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Santos, V","Santos, V","241","2007","02","26","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,"SMDB010528",NA,NA,NA,NA,NA,NA,"UFSM, Campus Camobi, Jardim Botânico",NA,"Projeto: Composição florística do componente herbáceo do Jardim Botânico da UFSM, Rio Grande do Sul. Aluna: Vanessa Terra dos Santos. Orientadora: Thais Scotti do Canto-Dorow.",NA,NA,"37819","auto","2007","03","13",NA,NA,NA,NA,NA
"115","2020-12-21 16:38:55-03","MBM","MBM","7956","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Souza, V.C.","Hatschbach, G.; Koczicki, C.; Koczicki, C.","18442",NA,NA,NA,"Brazil","Paraná","Campo do Tenente","-49.6828002929688","-25.978099822998",NA,NA,"MBM007956","MBM007956",NA,NA,NA,NA,"Southern America","Ribeirão da Fazenda",NA,NA,NA,NA,"17005","auto",NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-12-21 16:38:55-03","MBM","MBM","16857","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Souza, V.C.","Hatschbach, G.; Guimarães, O.; Guimarães, O.","23412",NA,NA,NA,"Brazil","Paraná","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,"MBM016857","MBM016857",NA,NA,NA,NA,"Southern America","Santana",NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-12-21 16:38:55-03","MBM","MBM","44015","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Souza, V.C.","Hatschbach, G.; Pereira, E.; Pereira, E.","10606",NA,NA,NA,"Brazil","Paraná","Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,"MBM044015","MBM044015",NA,NA,NA,NA,"Southern America","Fazenda Campo Real",NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-12-21 16:38:55-03","MBM","MBM","244472","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Souza, V.C.","Dombrowski, L.T.","2983",NA,NA,NA,"Brazil","Paraná","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,"MBM244472","MBM244472",NA,NA,NA,NA,"Southern America","Rio dos Papagaios",NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-12-21 16:38:55-03","MBM","MBM","197525","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Souza, V.C.","Ziller, S.R.","1514",NA,NA,NA,"Brazil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"MBM197525","MBM197525",NA,NA,NA,NA,"Southern America","Parque Estadual do Guartelá, Rio Iapó",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-12-21 16:38:55-03","MBM","MBM","183391","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Jarenkow, J.A.","Jarenkow, J.A.","1458",NA,NA,NA,"Brazil","Rio Grande do Sul","Piratini","-53.1041984558105","-31.4480991363525",NA,NA,"MBM183391","MBM183391",NA,NA,NA,NA,"Southern America","Serra das Asperezas",NA,NA,NA,NA,"62286","auto",NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-12-21 16:38:55-03","MBM","MBM","244471","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Souza, V.C.","Tessmann, G.","s.n.",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,"MBM244471","MBM244471",NA,NA,NA,NA,"Southern America","Estrada para Paranaguá, ca. 29km de Curitiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-12-21 16:38:55-03","MBM","MBM","400014","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Lozano, E.D.","Lozano, E.D.; May, D.; Saridakis, D.P.; May, D.; Saridakis, D.P.","2870","2014","12","17","Brazil","Paraná","Lapa","-49.700444","-25.775","-49.700444","-25.775","MBM400014","MBM400014",NA,NA,NA,NA,"Southern America","Parque Estadual do Monge",NA,"Herbácea, 70 cm, flores lilases.; Campos Gerais, campo sujo.",NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA
"123","2020-12-21 16:38:55-03","MBM","MBM","400462","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Ferreira, P.C.","Ferreira, P.C.; Brotto, M.L.; Lozano, E.D.; Germani, A.F.; Brotto, M.L.; Lozano, E.D.; Germani, A.F.","32","2015","10","02","Brazil","Paraná","Piraquara","-49.033056","-25.511111","-49.033056","-25.511111","MBM400462","MBM400462",NA,NA,NA,NA,"Southern America","Manaciais da Serra, Próximo ao Reservatório Piraquara 2",NA,"Herbácea, 0,30m, flores roxas.; Em campo úmido.","897","897",NA,NA,"2015","10","08",NA,NA,NA,NA,NA
"124","2020-12-21 16:38:55-03","MBM","MBM","411713","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Barboza, E.","Barboza, E.","4509","2016","10","12","Brazil","Paraná","Curitiba","-49.191389","-25.482222","-49.191389","-25.482222","MBM411713","MBM411713",NA,NA,NA,NA,"Southern America","Parque Peladeiro",NA,"Herbácea; flores vermelhas.; Estepe (Campos de Curitiba).","900","900",NA,NA,"2018","03","14",NA,NA,NA,NA,NA
"125","2020-12-21 16:38:55-03","MBM","MBM","430427","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Brotto, M.L.","Brotto, M.L.; Lubow, S.; Lubow, S.","3966","2020","08","26","Brazil","Paraná","Curitiba","-49.214444","-25.4075","-49.214444","-25.4075","MBM430427",NA,NA,NA,NA,NA,"Southern America","Bairro Alto, terreno particular",NA,"Erva; flor magenta.; Estepe Gramíneo-lenhosa (Campos de Curitiba).","912","912",NA,NA,"2020","11","20",NA,NA,NA,NA,NA
"126","2020-12-21 16:38:55-03","MBM","MBM","7960","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Souza, V.C.","Hatschbach, G.; Haas, H.; Haas, H.","15675",NA,NA,NA,"Brazil","Paraná","Almirante Tamandaré","-49.310001373291","-25.3246994018555",NA,NA,"MBM007960","MBM007960",NA,NA,NA,NA,"Southern America","Parque Santa Maria",NA,NA,NA,NA,"18684","auto",NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-12-21 16:38:55-03","MBM","MBM","76984","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Souza, V.C.","Kummrow, R.","s.n.",NA,NA,NA,"Brazil","Paraná","Campo do Tenente","-49.6828002929688","-25.978099822998",NA,NA,"MBM076984","MBM076984",NA,NA,NA,NA,"Southern America","Morro do Santana",NA,NA,NA,NA,"17005","auto",NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-12-21 16:38:55-03","MBM","MBM","44017","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Souza, V.C.","Hatschbach, G.","8416",NA,NA,NA,"Brazil","Paraná","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,"MBM044017","MBM044017",NA,NA,NA,NA,"Southern America","Serra do Canha",NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-12-21 16:38:55-03","MBM","MBM","7955","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Souza, V.C.","Hatschbach, G.","17266",NA,NA,NA,"Brazil","Paraná","Colombo","-49.2242012023926","-25.2917003631592",NA,NA,"MBM007955","MBM007955",NA,NA,NA,NA,"Southern America","Rio Canguiri",NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-12-21 16:38:55-03","MBM","MBM","44007","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Souza, V.C.","Hatschbach, G.","7482",NA,NA,NA,"Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"MBM044007","MBM044007",NA,NA,NA,NA,"Southern America","Atuba",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-12-21 16:38:55-03","MBM","MBM","232940","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Santos, E.P.","Santos, E.P.; et al.; et al.","358",NA,NA,NA,"Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"MBM232940","MBM232940",NA,NA,NA,NA,"Southern America","Serra do Araçatuba, Morro dos Perdidos",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-12-21 16:38:55-03","MBM","MBM","244473","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Souza, V.C.","Dombrowski, L.T.","4489",NA,NA,NA,"Brazil","Paraná","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,"MBM244473","MBM244473",NA,NA,NA,NA,"Southern America","Palmeira",NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-12-21 16:38:55-03","MBM","MBM","44000","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Souza, V.C.","Hatschbach, G.","499",NA,NA,NA,"Brazil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"MBM044000","MBM044000",NA,NA,NA,NA,"Southern America","Florestal",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-12-21 16:38:55-03","MBM","MBM","244474","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Souza, V.C.","Tessmann, G.","3651",NA,NA,NA,"Brazil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"MBM244474","MBM244474",NA,NA,NA,NA,"Southern America","Piraquara",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-12-21 16:38:55-03","MBM","MBM","244467","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Souza, V.C.","Kuniyoshi, Y.S.; et al.; et al.","1708",NA,NA,NA,"Brazil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"MBM244467","MBM244467",NA,NA,NA,NA,"Southern America","Estrada do Café, km 45",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-12-21 16:38:55-03","MBM","MBM","241956","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Souza, V.C.","Hatschbach, G.; Ziller, S.R.; Ziller, S.R.","68941",NA,NA,NA,"Brazil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"MBM241956","MBM241956",NA,NA,NA,NA,"Southern America","Parque Estadual Vila Velha, fundos da capela",NA,"= 256177",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-12-21 16:38:55-03","MBM","MBM","256177","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Souza, V.C.","Hatschbach, G.; Ziller, S.R.; Ziller, S.R.","68941",NA,NA,NA,"Brazil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"MBM256177","MBM256177",NA,NA,NA,NA,"Southern America","Parque Estadual Vila Velha, fundos da capela",NA,"= 241956",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-12-21 16:38:55-03","MBM","MBM","14906","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Souza, V.C.","Lindeman, J.; Haas, H.; Haas, H.","2973",NA,NA,NA,"Brazil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"MBM014906","MBM014906",NA,NA,NA,NA,"Southern America","Vila Velha",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-12-21 16:38:55-03","MBM","MBM","395727","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Barboza, E.","Engels, M.E.; Lozano, E.D.; Lozano, E.D.","1864","2013","11","03","Brazil","Paraná","Porto Amazonas","-49.8903007507324","-25.5447006225586",NA,NA,"MBM395727","MBM395727",NA,NA,NA,NA,"Southern America","Rodovia BR 277, margem da rodovia",NA,"Caule e folhas verdes. Flores azuis arroxeadas.; Campo.",NA,NA,"14684","auto","2015","04","14",NA,NA,NA,NA,NA
"140","2020-12-21 16:38:55-03","MBM","MBM","123390","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Britez, R.M.","Britez, R.M.","186",NA,NA,NA,"Brazil","Paraná","São Mateus do Sul","-50.3828010559082","-25.8742008209229",NA,NA,"MBM123390","MBM123390",NA,NA,NA,NA,"Southern America","Fazenda do Durgo",NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-12-21 16:38:55-03","MBM","MBM","391910","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Brotto, M.L.","Schwirkowski, P.","99","2013","12","07","Brazil","Santa Catarina","São Bento do Sul","-49.3786010742188","-26.2502994537354",NA,NA,"MBM391910","MBM391910",NA,NA,NA,NA,"Southern America","Rio Vermelho",NA,"Flores azuis.; Campo de altitude.",NA,NA,"23090","auto","2014","08","20",NA,NA,NA,NA,NA
"142","2015-09-04 10:40:32-03","MNHN","RECOLNAT_MNHN_P","P04410291","PreservedSpecimen",NA,"Orobanchaceae","Buchnera","elongata","Buchnera elongata","Sw.",NA,"Dusén, P.",NA,"1916","1","25","Brasil","Paraná",NA,NA,NA,NA,NA,"P04410291","P04410291_01",NA,NA,NA,NA,NA,"Tres Barras in terra pa intervallia irrigata.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04410291' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17528"
"143","2015-09-04 08:40:06-03","MNHN","RECOLNAT_MNHN_P","P02965773","PreservedSpecimen",NA,"Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth",NA,"Saint-Hilaire, A.",NA,"1816","1","1","Brasil","Espírito Santo",NA,NA,NA,NA,NA,"P02965773","P02965773_01",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02965773' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B2 319 bis"
"144","2015-09-04 00:47:55-03","MNHN","RECOLNAT_MNHN_P","P00587557","PreservedSpecimen",NA,"Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth",NA,"Hassler, E.",NA,"1900","1",NA,"Paraguay",NA,NA,NA,NA,NA,NA,"P00587557","P00587557_01",NA,NA,NA,NA,NA,"In regione cursus superioris fluminis Y-acà","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00587557' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7045"
"145","2015-09-19 07:28:07-03","MNHN","RECOLNAT_MNHN_P","P00587558","PreservedSpecimen",NA,"Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth",NA,"Hassler, E.",NA,"1900","1",NA,"Paraguay",NA,NA,NA,NA,NA,NA,"P00587558","P00587558_01",NA,NA,NA,NA,NA,"In regione cursus superioris fluminis Y-acà","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00587558' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7045"
