"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","class","previousCatalogNumber","typeStatus","dayIdentified","fieldNumber","individualCount","sex"
"148","2019-11-13 11:32:14-03","USP","SPF","161802","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","Mendes Magalhães, G","5809",NA,"Brasil",NA,NA,NA,"SPF00161802","SPF00161802","Stehmann, JR","1945","01","30","Minas Gerais","Itabira","-43.2268981933594","-19.6191997528076",NA,NA,NA,NA,"33779","auto","2003","12",NA,NA,NA,NA,NA,NA,NA
"149","2019-11-13 11:32:14-03","USP","SPF","161523","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","Mendes Magalhães, G","478",NA,"Brasil","Serra de Ibitipoca",NA,NA,"SPF00161523","SPF00161523","Stehmann, JR","1940","09","13","Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"30417","auto","2003","12",NA,NA,NA,NA,NA,NA,NA
"150","2019-11-13 11:32:14-03","USP","SPF","92795","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","Souza, HC","s.n.",NA,"Brasil",NA,NA,NA,"SPF00092795","SPF00092795","Feliciano, EA","1989","06","22","Minas Gerais","Rio Piracicaba","-43.1741981506348","-19.92919921875",NA,NA,NA,NA,"17919","auto","2007","10",NA,NA,NA,NA,NA,NA,NA
"151","2019-11-13 11:32:14-03","USP","SPF","92827","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","Pedralli, G","s.n.",NA,"Brasil",NA,NA,NA,"SPF00092827","SPF00092827","Feliciano, EA","1988","10","12","Minas Gerais","São Gonçalo do Rio Abaixo","-43.3622016906738","-19.826099395752",NA,NA,NA,NA,"17525","auto","2007","10",NA,NA,NA,NA,NA,NA,NA
"152","2015-03-07 09:02:20-03","F","FMNH-SEEDPLANTS","V0129932F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0129932F","V0129932F_01",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"153","2019-09-04 19:25:50-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys",NA,"J. Lhotsky","114","South America","Brazil",NA,NA,NA,NA,NA,NA,"1831","9",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]",NA,NA,NA,NA
"154","2015-03-07 09:02:19-03","F","FMNH-SEEDPLANTS","V0129930F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0129930F","V0129930F_01",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"155","2015-03-07 09:02:19-03","F","FMNH-SEEDPLANTS","V0129931F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0129931F","V0129931F_01",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"156","2015-03-07 09:02:20-03","F","FMNH-SEEDPLANTS","V0129933F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0129933F","V0129933F_01",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"157","2015-03-07 09:02:20-03","F","FMNH-SEEDPLANTS","V0129934F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0129934F","V0129934F_01",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"158","2015-03-07 09:02:20-03","F","FMNH-SEEDPLANTS","V0129935F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0129935F","V0129935F_01",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"159","2015-03-07 09:02:20-03","F","FMNH-SEEDPLANTS","V0129936F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0129936F","V0129936F_01",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"160","2015-03-07 09:02:20-03","F","FMNH-SEEDPLANTS","V0129937F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0129937F","V0129937F_01",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"161","2015-03-07 09:02:20-03","F","FMNH-SEEDPLANTS","V0129938F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0129938F","V0129938F_01",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"162","2019-09-04 19:16:49-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Solanum","mariannae","Solanum mariannae",NA,"A.-C. Vauthier","531","South America","Brazil",NA,NA,NA,NA,NA,NA,"1833",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]",NA,NA,NA,NA
"163","2019-01-23 10:05:20-02","F","FMNH-SEEDPLANTS","V0073334F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Solanum","mariannae","Solanum mariannae",NA,"A.-C. Vauthier","531","South America","Brazil",NA,NA,NA,"V0073334F","V0073334F_01",NA,"1833",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Isosyntype",NA,NA,NA,NA
"164","2020-04-07 16:32:49-03","IAC","IAC","24952","S","Plantae",NA,NA,"Solanaceae-8.Solanoideae","Solanum","leptostachys","Solanum leptostachys","Dunal","Jaccoud","s/nº",NA,"Brasil","estrada Serra-Mar, margem direita do Rio Macaé, entrando por Friburgo",NA,NA,NA,NA,"L.L. Giacomin","1978","06","16","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011","09",NA,NA,NA,"16",NA,NA,NA
"165","2020-04-07 16:32:49-03","IAC","IAC","29366","S","Plantae",NA,NA,"Solanaceae-8.Solanoideae","Solanum","leptostachys","Solanum leptostachys","Dunal","L.S. Leoni","844",NA,"Brasil","Conceição da Serra",NA,NA,NA,NA,"L.L. Giacomin","1989","08","25","Minas Gerais","Carangola","-42.0294","-20.7331",NA,NA,"-42.0294","-20.7331",NA,NA,"2011","09",NA,NA,NA,"25",NA,NA,NA
"166","2020-07-23 12:23:15-03","CEPLAC","CEPEC","106805","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys",NA,"Amorim, A. M.","4295",NA,"Brasil","Acesso a Faz. Boa Esperança com entrada ao S de Morinhos, 6,1 km E de Poções na rodovia a Ilhéus. Fragmento no limite Sul da Área. MATA DE CIPÓ.",NA,NA,NA,NA,"Sem Informação","2004","10","08","Bahia","POÇÕES","-40.336944","-14.611111",NA,NA,"40W20'13","14S36'40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2016-08-23 10:23:02-03","NHMLondon","NHM-LONDON-BOT","BM000099842","S","Plantae",NA,NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","George Gardner; b.1812; d.1849; Gardner","5049",NA,"Brasil","near Sao Caetano",NA,NA,NA,NA,NA,"1840","10","01","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:5447800",NA,NA,NA,NA,NA
"168","2016-08-23 10:23:02-03","NHMLondon","NHM-LONDON-BOT","BM000099848","S","Plantae",NA,NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","Peter Wilhelm Lund; b.1801; d.1880; P.W.Lund","s.n.",NA,"Brasil","km 29 Rio - Petropolis 'Camboaba'",NA,NA,NA,NA,NA,NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4344236",NA,NA,NA,NA,NA
"169","2016-08-23 10:23:02-03","NHMLondon","NHM-LONDON-BOT","BM000099861","S","Plantae",NA,NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","Ynes Enriquetta Julietta Mexia; b.1870; d.1938; Mexia","5036",NA,"Brasil","Viçosa, Viçosa, Agricultural College lands, near western boundary",NA,NA,NA,NA,"Conrad Vernon Morton; b.1905; d.1972; C.V.Morton","1930","09","12","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:5447811",NA,NA,NA,NA,NA
"170","2016-08-23 10:23:02-03","NHMLondon","NHM-LONDON-BOT","BM000099863","S","Plantae",NA,NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","Ynes Enriquetta Julietta Mexia; b.1870; d.1938; Mexia","5212",NA,"Brasil","Viçosa, Viçosa, Agricultural College lands, near western boundary",NA,NA,NA,NA,"Conrad Vernon Morton; b.1905; d.1972; C.V.Morton","1930","10","24","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:5447813",NA,NA,NA,NA,NA
"171","2016-08-23 10:23:02-03","NHMLondon","NHM-LONDON-BOT","BM000099865","S","Plantae",NA,NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","Ynes Enriquetta Julietta Mexia; b.1870; d.1938; Mexia","5432",NA,"Brasil","Viçosa, Viçosa, Agricultural College lands, near western boundary",NA,NA,NA,NA,"Conrad Vernon Morton; b.1905; d.1972; C.V.Morton","1930","12","22","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:5447815",NA,NA,NA,NA,NA
"172","2016-08-23 10:23:02-03","NHMLondon","NHM-LONDON-BOT","BM000099867","S","Plantae",NA,NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","John Miers; b.1789; d.1879; Miers","2413",NA,"Brasil","near Sao Caetano",NA,NA,NA,NA,NA,NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4344237",NA,NA,NA,NA,NA
"173","2020-11-12 17:03:38-03","UEL","FUEL","35500","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","Magalhães, M","478",NA,"Brasil","Serra da Ibitipoca, Fazenda do Tanque, Fazenda do Tanque",NA,NA,NA,NA,"Stehmann, JR","1940","09","13","Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-11-01 15:11:06-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","Irwin, HS; Harley, RM; Onishi, E","29500","Southern America","Brasil","Serra do Espinhaço. Ca. 3 Km S. of Ouro Preto",NA,"Viscous shrub to ca. 3 m tall. Fruit black; Lower slopes of Pico de Itacolomí, cerrado and gallery forest with some campo",NA,NA,"Nee, M","1971","01","31","Minas Gerais",NA,NA,NA,"1650","1650",NA,NA,NA,NA,"1987",NA,NA,NA,NA,NA,NA,NA,NA
"175","2014-09-23 11:02:23-03","G","G-DC","G00131706","S","Plantae",NA,NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","Lhotsky, J.","114","AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=153460&base=img&lang=en","G00131706","G00131706","CAT.HERB.PRODR.","1832",NA,"00","Rio de Janeiro",NA,"-42.9125","-22.48222222",NA,NA,"-42.9125","-22.48222222",NA,NA,"2008","01",NA,NA,"SYNTYPUS of Solanum leptostachys Dunal","01",NA,NA,NA
"176","2014-09-23 11:02:23-03","G","G-DC","G00131705","S","Plantae",NA,NA,"Solanaceae","Solanum","mariannae","Solanum mariannae","Dunal","Vauthier, A.-C.","531","AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=153471&base=img&lang=en","G00131705","G00131705","CAT.HERB.PRODR.","1833",NA,"00","Minas Gerais",NA,"-45.44222222","-18.78777778",NA,NA,"-45.44222222","-18.78777778",NA,NA,"2008","01",NA,NA,"SYNTYPUS of Solanum mariannae Dunal","01",NA,NA,NA
"177","2020-02-06 10:42:08-03","IBt","SP","35427","S","Plantae",NA,NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","Williams, O; Assis, V","7592",NA,"Brasil",NA,NA,NA,"SP116574","SP116574","Morton, CV",NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-02-06 10:42:08-03","IBt","SP","69100","S","Plantae",NA,NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","Pereira, MA","s.n.",NA,"Brasil","Rio do Funil",NA,NA,"SP116575","SP116575","Stehmann, JR","1952","10","02","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005","04",NA,NA,NA,"27",NA,NA,NA
"179","2020-02-06 10:42:08-03","IBt","SP","79414","S","Plantae",NA,NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","Kuhlmann, M","4044",NA,"Brasil","Cabeceiras do Rio do Funil",NA,NA,"SP116577","SP116577","Agra, MF","1956","11","09","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","09",NA,NA,NA,NA,NA,NA,NA
"180","2020-02-06 10:42:08-03","IBt","SP","168057","S","Plantae",NA,NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","Pirani, JR","CFSC5988",NA,"Brasil","Serra do Cipó, Km 122 ao longo da Rodovia Lagoa Santa-Conceição do Mato Dentro - Diamantina",NA,NA,"SP116576","SP116576","Giacomin, LL","1980","03","01","Minas Gerais","Jaboticatubas","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,"31264","auto","2013","11",NA,NA,NA,NA,NA,NA,NA
"181","2015-10-29 22:18:58-02","UM","RECOLNAT_UM_MPU","MPU012738","PreservedSpecimen",NA,NA,NA,"Solanaceae","Solanum","mariannae","Solanum mariannae","Dunal","Vauthier, A.-C.",NA,NA,"Brésil","Marianna","hb","Double de P00083355, P00083356 et P00083357 <a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu012738' target='other'> <mi>dwc_moreinfo</mi></a>","MPU012738",NA,NA,"1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,"531",NA,NA
"182","2010-08-16 16:38:24-03","GH","HU-HERB","GH 00077713","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","mariannae","Solanum mariannae","Dunal","A.-C. Vauthier","531","South America","Brazil","Marianna","Sheet",NA,NA,NA,NA,NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,"531",NA,"undetermined"
"183","2014-09-23 10:59:47-03","G","G","G00343500","S","Plantae",NA,NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","Clausen, P. C. D.","24","AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: In a radius bigger than 3'500 m. Image URL: No picture available on the institution's web site","G00343500",NA,"?","1842",NA,"00","Rio de Janeiro","Nova Friburgo","-42.5","-22.3833333",NA,NA,"-42.5","-22.3833333",NA,NA,NA,NA,NA,NA,"TYPUS of Solanum leptostachys Dunal",NA,NA,NA,NA
