"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","relationshipType","individualCount","fieldNumber"
"661","2019-01-25 15:39:31-02","IAC","IAC","49496","S","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","R.R. Rodrigues","2007","04","03","R.L.G. Coelho; C. Delfini; M.A. Pinho-Ferreira; G.H. Shimizu; T.D.M. Barbosa; N.M. Ivanauskas; A. Salino; J.Y. Tamashiro; R.R. Rodrigues & V.C. Souza","2007","04","03","Brasil","Santa Catarina","Urupema","Fazenda Farofa, trilha do pasto sujo, atrás da sede","-49.879167","-27.916667","-49.879167","-27.916667",NA,NA,NA,NA,"116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2020-07-23 12:04:01-03","CEPLAC","CEPEC","119864","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia",NA,"R. C. Forzza & Zappi",NA,NA,NA,"R. C. Forzza","2004","03","09","Brasil","Minas Gerais","LIMA DUARTE","Parque Estadual da Sera do Ibitipoca, proximidades da cantina.",NA,"-21.7",NA,"21S42'",NA,NA,NA,NA,"3092",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2007",NA,NA,NA,NA
"663","2020-07-23 12:04:01-03","CEPLAC","CEPEC","48839","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia",NA,"Flora do Pico das Almas",NA,NA,NA,"R. M. Harley","1988","12","22","Brasil","Bahia","RIO DE CONTAS","Pico das Almas. Vertente leste. Acima do extremo N do Campo do Queiroz.","-41.966667","-13.516667","41W58'","13S31'",NA,NA,NA,NA,"27424",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995",NA,NA,NA,NA
"664","2020-07-23 12:04:01-03","CEPLAC","CEPEC","25214","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia",NA,"P. N. Oliveira",NA,NA,NA,"R. M. Harley","1980","03","24","Brasil","Bahia","BARRA DA ESTIVA","Serra do Sincorá. NW da Serra do Ouro, a E da Rod. Barra da Estiva/Ituaçú, 9Km ao S de Barra da Estiva.","-41.266667","-13.7","41W16'","13S42'",NA,NA,NA,NA,"20862",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/05/2014",NA,NA,NA,NA
"665","2020-08-04 09:17:19-03","CEPLAC","CEPEC","124909","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia",NA,"E. F. Guimarães",NA,NA,NA,"R. Marqute","2002","08","24","Brasil","Rio de Janeiro","friburgo","Pico da Caledônea, à direita nos primeiros degraus para as Torres.","-42.585278","-22.351667","42W35'7","22S21'6",NA,NA,NA,NA,"3359",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/04/2008",NA,NA,NA,NA
"666","2020-07-23 12:04:01-03","CEPLAC","CEPEC","110031","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia",NA,"P. Fiaschi",NA,NA,NA,"Jardim, J. G.","2005","12","17","Brasil","Bahia","arataca","Rod. Arataca/Una entrada à direta no assentamento Santo Antônio 9,5 km, vicinal para a Fazenda Palmeira 8,9km da entrada. Serra do Peito de Moça, RPPN Palmeira/IESB. Coletas efetuadas próximo ao córrega ca. 2km da sede. Topo da serra.","-39.343611","-15.161944","39W20'37","15S9'43","800","800",NA,NA,"4911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","2020-07-23 12:04:01-03","CEPLAC","CEPEC","131471","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia",NA,"D. C. Zappi & Forza",NA,NA,NA,"B. R. Silva","2004","10","26","Brasil","Minas Gerais","LIMA DUARTE","Parque Estadual do Ibitipoca, Prainha.","-43.893611","-21.708889","43W53'37","21S42'32",NA,NA,NA,NA,"1344",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2007",NA,NA,NA,NA
"668","2020-07-23 12:04:01-03","CEPLAC","CEPEC","132679","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia",NA,"M. G. Bovini",NA,NA,NA,"M. G. Bovini","2005","05","01","Brasil","Rio de Janeiro","nova friburgo","Distritode Macaeé de Cima, S#?#tio Baccus, trilha próxima a casa que possui o encanamento, indo para a cumieira.","-42.494444","-22.374444","42W29'40","22S22'28",NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","2020-07-23 12:04:01-03","CEPLAC","CEPEC","136566","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia",NA,NA,NA,NA,NA,"Nascimento, F.H.F.","1999","09","18","Brasil","Bahia","RIO DE CONTAS","Mata da base do pico do Itobira, lado da trilha para subida.","-41.866667","-13.5","41W52'","13S30'","1650","1650",NA,NA,"252","<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","2020-07-23 12:04:01-03","CEPLAC","CEPEC","47180","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia",NA,"P. N. Oliveira",NA,NA,NA,"R. M. Harley","1988","12","26","Brasil","Bahia","ABAÍRA","Nas vertentes da serra ao oeste de Catolés, perto de Catolés de Cima.","-41.883333","-13.3","41W53'","13S18'",NA,NA,NA,NA,"27773",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/05/2014",NA,NA,NA,NA
"671","2020-07-23 12:04:01-03","CEPLAC","CEPEC","47287","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia",NA,"Flora do Pico das Almas",NA,NA,NA,"R. M. Harley","1988","11","14","Brasil","Bahia","RIO DE CONTAS","Pico das Almas. Vertente leste. Subida Pico do Campo do Queiroz. Vale a beira riacho.","-41.966667","-13.533333","41W58'","13S32'",NA,NA,NA,NA,"26155",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995",NA,NA,NA,NA
"672","2020-07-23 12:01:16-03","CEPLAC","CEPEC","48111","PreservedSpecimen","Plantae","Cabombaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia",NA,"P. N. Oliveira",NA,NA,NA,"R. M. Harley","1988","10","30","Brasil","Bahia","RIO DE CONTAS","Pico das Almas. Vertente leste. Trilho da Faz. Silvina-Queiroz.","-41.933333","-13.533333","41W56'","13S32'",NA,NA,NA,NA,"25788",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/05/2014",NA,NA,NA,NA
"673","2020-07-23 12:04:01-03","CEPLAC","CEPEC","48283","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia",NA,"P. N. Oliveira",NA,NA,NA,"R. M. Harley","1988","11","19","Brasil","Bahia","BARRA DA ESTIVA","Morro do Ouro. 9Km ao S da cidade na estrada para ituaçú.","-41.3","-13.7","41W18'","13S42'",NA,NA,NA,NA,"26951",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/05/2014",NA,NA,NA,NA
"674","2020-07-23 12:04:01-03","CEPLAC","CEPEC","86998","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia",NA,"F. do S. Juchum",NA,NA,NA,"F. do S. Juchum","2000","11","19","Brasil","Bahia","RIO DE CONTAS","Ca. 24,1Km da cidade. Trilha de acesso p/ o Pico das Almas.","-41.933333","-13.516667","41W56'","13S31'",NA,NA,NA,NA,"95",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2000",NA,NA,NA,NA
"675","2020-07-23 12:04:01-03","CEPLAC","CEPEC","92435","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia",NA,"D. C. Zappi",NA,NA,NA,"R. M. Harley","1988","11","14","Brasil","Bahia","RIO DE CONTAS","Pico das Almas. Vertente leste. Subida do Pico do Campo do Queiroz. Numvale, na beira de um riacho.","-41.966667","-13.533333","41W58'","13S32'",NA,NA,NA,NA,"26155",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1997",NA,NA,NA,NA
"676","2020-07-23 12:04:01-03","CEPLAC","CEPEC","92436","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia",NA,"C. S. Zickel",NA,NA,NA,"R. M. Harley","1988","10","30","Brasil","Bahia","RIO DE CONTAS","Pico das Almas. Vertente lesta. Trilho da Faz. Silvina-Queiroz.","-41.933333","-13.533333","41W56'","13S32'",NA,NA,NA,NA,"25788",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1997",NA,NA,NA,NA
"677","2020-07-23 12:04:01-03","CEPLAC","CEPEC","92437","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia",NA,"C. S. Zickel",NA,NA,NA,"R. M. Harley","1988","12","26","Brasil","Bahia","ABAÍRA","As vertente das serras ao oeste de Catolés, perto de Catolés de Cima.","-41.883333","-13.3","41W53'","13S18'",NA,NA,NA,NA,"27773",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1997",NA,NA,NA,NA
"678","2020-07-23 12:04:01-03","CEPLAC","CEPEC","61348","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia",NA,"I. A. Araujo",NA,NA,NA,"I. A. Araujo","1989","10","26","Brasil","Rio de Janeiro","nova friburgo","Reserva Ecológica Mun. de Macaé de Cima, caminho p/ casa João Luiz.","-42.05","-22","42W3'","22S0'",NA,NA,NA,NA,"98",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1989",NA,NA,NA,NA
"679","2020-08-04 09:17:19-03","CEPLAC","CEPEC","120444","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia",NA,"S. J. Silva-Neto",NA,NA,NA,"S. J. Silva-Neto","2001","11","13","Brasil","Rio de Janeiro","MIGUEL PEREIRA","Trilha para o rancho dos Bobos, riacho Nova Estrela.","-43.468889","-22.570833","43W28'8","22S34'15",NA,NA,NA,NA,"1516",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2001",NA,NA,NA,NA
"680","2020-07-23 12:04:01-03","CEPLAC","CEPEC","111683","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia",NA,"Sem Informação",NA,NA,NA,"Amorim, A. M.","2006","04","15","Brasil","Bahia","arataca","Topo da Serra do Peito-de-Moça. Ramal ca. 22,4 km na estrada que liga Arataca à Una, com entrada no assentamento Santo Antônio. RPPN Caminho das Pedras.","-39.341667","-15.173611","39W20'30","15S10'25","1000","1000",NA,NA,"5789","Estéril.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681","2020-08-04 09:17:19-03","CEPLAC","CEPEC","115496","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia",NA,"Sem Informação",NA,NA,NA,"Lima, H. C. de","2002","01","30",NA,"Rio de Janeiro","Nova Iguaçu","Tinguá REBIO, Pico do Tinguá, estrada da trilha do Rala, Sapé",NA,NA,"4329'3","2235'22","1600","1600",NA,NA,"5993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","2020-08-04 09:17:19-03","CEPLAC","CEPEC","133489","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia",NA,"C. N. Fraga",NA,NA,NA,"C. N. Fraga","2009","04","26","Brasil","Rio de Janeiro","nova friburgo","Subida para o Pico da Caledônia.","-42.585556","-22.351944","42W35'8","22S21'7",NA,NA,NA,NA,"2549",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/05/2009",NA,NA,NA,NA
"683","2020-07-23 12:04:01-03","CEPLAC","CEPEC","46413","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia",NA,"P. N. Oliveira",NA,NA,NA,"R. M. Harley","1988","11","11","Brasil","Bahia","RIO DE CONTAS","Pico das Almas. Vertente leste. Campo do Queiroz.","-41.95","-13.533333","41W57'","13S32'",NA,NA,NA,NA,"26376",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/05/2014",NA,NA,NA,NA
"684","2020-09-22 13:48:36-03","USP","SPFW","969","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","PohlexSer.","P.R. Reitz 1958",NA,NA,NA,"Reitz ;Klein","1957","12","18","Brasil","Santa Catarina","Joinvile",NA,"-48.8456001281738","-26.3043994903564",NA,NA,"700","700",NA,NA,"5694",NA,NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA
"685","2020-09-22 13:48:36-03","USP","SPFW","3552","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","PohlexSer.","Charlin Manoel Raimundo",NA,NA,NA,"Weiers, M.S. Raimundo, C.M.; Bilke, F.; Meirelles, J.; Bartz, M.C.","2008","01","30","Brasil","Santa Catarina","São Francisco do Sul",NA,"-48.538889","-26.204889","48º32'20,0''W","26º12'17,6''S","11","11",NA,NA,"82",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","2019-11-13 16:04:37-03","UNISANTA","HUSC","1774","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Martins, S.E.; Magenta, M.A.G.","1999","08",NA,"Martins, S.E.; Magenta, M.A.G.; Sampaio, P.S.P.","1999","04","22","Brasil","São Paulo","Bertioga","Guaratuba, Condomínio Costa do Sol","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,"443","Árvore, 4,5m de alt., frutos secos castanhos; Floresta de Restinga alta",NA,NA,NA,"Magnoliophyta",NA,"37616","auto",NA,NA,NA,NA,NA,NA
"687","2019-11-13 16:04:37-03","UNISANTA","HUSC","4501","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Martins, S.E.","2002","05",NA,"Martins, S.E.","2002","05","18","Brasil","São Paulo","Bertioga","Guaratuba, Condomínio Costa do Sol","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,"789","Árvore com 5m de alt., frutos castanhos; Floresta de Restinga seca alta",NA,NA,NA,"Magnoliophyta",NA,"37616","auto",NA,NA,NA,NA,NA,NA
"688","2019-11-13 16:04:37-03","UNISANTA","HUSC","2414","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Martins, S.E.","2001","03",NA,"Lima, E.S.; Sampaio, P.S.P.","2000","02","10","Brasil","São Paulo","Bertioga","Guaratuba, Fazenda Três Marias, estrada da captação","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,"38","Árvore, 6m de alt., flores creme e frutos maduros.; Beira da trilha. Floresta de Restinga seca alta",NA,NA,NA,"Magnoliophyta",NA,"37616","auto",NA,NA,NA,NA,NA,NA
"689","2019-07-03 20:06:17-03","UEM","HUEM","29980","S","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Ma.C.Souza",NA,NA,NA,"Ma.C.Souza","2015","12","12","Brasil","Paraná","Pinhão","Distrito de Faxinal do Céu, Vila da COPEL, Jardim, Trilha dos Dinossauros","-51.583333","-25.9","-51.583333","-25.9",NA,NA,"HUEM000003444","HUEM000003444","3529","Arvoreta epifítica do xaxim; flores de coloração esverdeada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","2020-11-04 17:28:58-03","UEM","HUEM","10835","S","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Hatschbach, G","1995",NA,NA,"G. Tiepolo; S.R.Ziller","1995","01","09","Brasil","Paraná","Guaraqueçaba","Formações Pioneiras de Influência Marinha, Aeroporto, ambiente de restinga","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"HUEM000003443","HUEM000003443","126",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"691","2020-11-04 17:28:58-03","UEM","HUEM","5095","S","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Cervi; A.C.","1997","03",NA,"Cervi, AC; et al.","1995","11","21","Brasil","Paraná","Jaguariaíva","Estrada para Arapoti","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"HUEM000003445","HUEM000003445","6060","Arvoreta; aproximadamente 3 m de altura; flores alvas",NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"692","2020-11-04 17:28:58-03","UEM","HUEM","10834","S","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Hatschbach, G","1995",NA,NA,"S.R.Ziller; M.Brand","1995","02","22","Brasil","Paraná","Paranaguá","Formações Pioneiras de Influência Marinha, Restinga; área do BANESTADO; Estrada para praia de Leste","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"HUEM000003442","HUEM000003442","739",NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"693","2020-11-04 17:28:58-03","UEM","HUEM","4976","S","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Hatschbach, G","1991",NA,NA,"J. Cordeiro; J.M.Silva","1991","01","03","Brasil","Paraná","Quatro Barras","rio do Corvo, Mata pluvial","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"HUEM000003446","HUEM000003446","734","Árvore; 5 m de altura; flores alvescentes",NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
"694","2019-11-01 14:57:00-03","UnB","UB","152027","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Salimena, F",NA,NA,NA,"Ferreira, FM; Viana, PL; Salimena, FRG;","2006","03","08","Brasil","Minas Gerais","Lima Duarte","Parque estadual Florestal do Ibitipoca","-44.316667","-22.4","-44.316667","-22.4",NA,NA,NA,NA,"1020","Árvore ca. 2m em margem de curso d'água. Flores alvas; Prainha","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","2019-11-01 14:57:00-03","UnB","UB","149314","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Pirani, JR","1992",NA,NA,"Confúcio, U","1970","05","15","Brasil","Minas Gerais",NA,"Serra de Ibitipoca.",NA,NA,NA,NA,NA,NA,NA,NA,"8612","Flores aclamídeas creme.; No campo, árvore de 1,50m. Na mata até 3m.","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"696","2019-11-01 14:57:00-03","UnB","UB","149315","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Lindeman, JC","1968",NA,NA,"Lindeman, JC","1967","01","01","Brasil","Paraná",NA,"Morro do Boi, granite dome on peninsula near Caiobá.",NA,NA,NA,NA,NA,NA,NA,NA,"15583","Flowers white.; Tree, 8cm diam., 4cm tall.","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","2019-11-01 14:57:00-03","UnB","UB","149317","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Barreto, M",NA,NA,NA,"Magalhães, M","1942","11","25","Brasil","Minas Gerais","Caeté","Serra Cabeça de Boi.","-43.6697006225586","-19.8799991607666",NA,NA,NA,NA,NA,NA,"2300",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"22051","auto",NA,NA,NA,NA,NA,NA
"698","2019-11-01 14:57:00-03","UnB","UB","149316","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Hatschbach, G","1994",NA,NA,"Kummrow, R","1994","01","21","Brasil","Paraná ","Guaratuba","Serra do Araçatuba.","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,"3394","Flor creme.; Arvoreta.; Orla da mata.","Southern America",NA,NA,"Dicotyledoneae",NA,"41937","auto",NA,NA,NA,NA,NA,NA
"699","2020-11-12 17:02:16-03","UEL","FUEL","13526","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Tamashiro, JY",NA,NA,NA,"Shepherd, GJ","1980","11","17","Brasil","Minas Gerais","Poços de Caldas","Campo de Santa Rosália","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,NA,NA,"424",NA,NA,NA,NA,"Tracheophyta","Oxalidales",NA,NA,NA,NA,NA,NA,NA,NA
"700","2020-11-12 17:02:16-03","UEL","FUEL","54488","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Valduga, E","2014","12","19","Gonzatti, F","2014","11","29","Brasil","Rio Grande do Sul","Osório","Lagoa das Traíras","-50.186944","-29.868889","-50.186944","-29.868889","6","6","OK",NA,"1458",NA,NA,NA,NA,"Tracheophyta","Oxalidales",NA,NA,NA,NA,NA,NA,NA,NA
"701","2020-11-12 17:02:16-03","UEL","FUEL","10432","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Rambo, B",NA,NA,NA,"Hatschbach, G","1947","01","09","Brasil","Paraná","Castro","Estrada do Cerne, km 116-117","-50.0119018554688","-24.7910995483398",NA,NA,NA,NA,NA,NA,"584",NA,NA,NA,NA,"Tracheophyta","Oxalidales","50779","auto",NA,NA,NA,NA,NA,NA
"702","2020-11-12 17:02:16-03","UEL","FUEL","39227","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Hatschbach, G",NA,NA,NA,"Tiepolo, G; Ziller, SR","1995","01","09","Brasil","Paraná","Guaraqueçaba","Aeroporto","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,"126",NA,NA,NA,NA,"Tracheophyta","Oxalidales","37295","auto",NA,NA,NA,NA,NA,NA
"703","2020-11-12 17:02:16-03","UEL","FUEL","19850","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Cervi, AC","1997","03",NA,"Cervi, AC; et al.","1995","11","21","Brasil","Paraná","Jaguariaíva","Estrada para Arapoti","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,NA,"6060",NA,NA,NA,NA,"Tracheophyta","Oxalidales","44368","auto",NA,NA,NA,NA,NA,NA
"704","2020-11-12 17:02:16-03","UEL","FUEL","39225","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Hatschbach, G","1995","12","07","Ziller, SR; Rachwal, M","1994","12","21","Brasil","Paraná","Paranaguá","Área do BANESTADO","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"636",NA,NA,NA,NA,"Tracheophyta","Oxalidales","24916","auto",NA,NA,NA,NA,NA,NA
"705","2020-11-12 17:02:16-03","UEL","FUEL","39226","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Hatschbach, G","1995",NA,NA,"Juliana S. Carneiro; et al.","1995","02","22","Brasil","Paraná","Paranaguá","Área do BANESTADO; estrada para praia de Leste, estrada para praia de Leste","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"739",NA,NA,NA,NA,"Tracheophyta","Oxalidales","24916","auto",NA,NA,NA,NA,NA,NA
"706","2020-11-12 17:02:16-03","UEL","FUEL","4113","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Kummrow, R","1986",NA,NA,"Kummrow, R; et al.","1986","01","08","Brasil","Paraná","Paranaguá","Estrada das Praias","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Tracheophyta","Oxalidales","24916","auto",NA,NA,NA,NA,NA,NA
"707","2020-11-12 17:02:16-03","UEL","FUEL","9791","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Britez, RM",NA,NA,NA,"Britez, RM","1988","01","22","Brasil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"1831",NA,NA,NA,NA,"Tracheophyta","Oxalidales","24916","auto",NA,NA,NA,NA,NA,NA
"708","2020-11-12 17:02:16-03","UEL","FUEL","10668","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Rambo, B","1947",NA,NA,"Hatschbach, G","1947","12","27","Brasil","Paraná","Piraquara","Queimada, Morro Albino Souza","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,"815",NA,NA,NA,NA,"Tracheophyta","Oxalidales","12577","auto",NA,NA,NA,NA,NA,NA
"709","2020-11-12 17:02:16-03","UEL","FUEL","43941","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Gasper, AL","2008","07","09","Vieira, FCS","2005","04","25","Brasil","Santa Catarina","Joinville","Castelo do Bugres, Floresta altomontana, topo.","-48.8456001281738","-26.3043994903564",NA,NA,"950","950",NA,NA,"1065",NA,NA,NA,NA,"Tracheophyta","Oxalidales","37150","auto",NA,NA,NA,NA,NA,NA
"710","2020-11-12 17:02:16-03","UEL","FUEL","13833","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Queiroz, LP","1991","09",NA,"Salino, A","1991","09","14","Brasil","São Paulo","Atibaia","Parque Municipal da Grota Funda,Pico da Pedra Gran, Pico da Pedra Grande.","-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,NA,NA,"1094",NA,NA,NA,NA,"Tracheophyta","Oxalidales","21675","auto",NA,NA,NA,NA,NA,NA
