"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","order","fieldNumber","preparationType","typeStatus","individualCount","class","previousCatalogNumber","sex"
"93","2021-01-26 13:56:57-03","IMA","MAC","52623","PreservedSpecimen","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","W.T.C.C.Santos; V.Brito","2019","05","30","Chagas-Mota","10713","2011","03","29",NA,"Brasil","Alagoas","Ibateguara","Coimbra, Grota da Burra.","-35.893411","-8.965558","-35.893411","-8.965558",NA,NA,"Epífita. Frutos verdes.; Mata Atlântica.","MAC0052623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2021-01-26 13:56:57-03","IMA","MAC","53454","PreservedSpecimen","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","V.Brito","2019","04","23","Chagas-Mota; J.W.Alves-Silva","11216","2011","10","21",NA,"Brasil","Alagoas","Murici","Estação Ecológica de Murici, Bananeiras.","-35.942003","-9.309531","-35.942003","-9.309531",NA,NA,"Epífita. Frutos verdes.; Mata Atlântica.","MAC0053454",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2021-01-28 11:37:22-03","IMA","MAC","6174","PreservedSpecimen","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","W.T.C.C.Santos; V.Brito","2019","05","30","G.L.Esteves; et al.","1847","1987","08","12",NA,"Brasil","Alagoas","Piaçabuçu","Mata da Marreca, Margem da AL. 201. Vegetação abert sobre cordões litorâneos","-36.436539","-10.406689","-36.436539","-10.406689",NA,NA,"Epífita. Frutos imaturo de cor verde; Restinga.","MAC0006174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2021-01-26 13:56:57-03","IMA","MAC","62356","PreservedSpecimen","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","V.Brito","2019","04","23","M.C.S.Mota; E.C.O.Chagas","11763","2012","09","14",NA,"Brasil","Alagoas","Murici","Estação Ecológica de Murici, Fazenda Bananeiras.","-35.857983","-9.227494","-35.857983","-9.227494",NA,NA,"Epífita. Flores alvas.; Mata Atlântica.","MAC0062356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2021-01-26 13:56:57-03","IMA","MAC","36792","PreservedSpecimen","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","V.Brito","2019","04","23","M.Souza-Leão; F.Pinto","11","2009","02","26",NA,"Brasil","Alagoas","Mar Vermelho","Saída da cidade.","-36.672992","-9.784722","-36.672992","-9.784722",NA,NA,"Epífita. Em Mangifera infera (Mangueira) a 3 metros do solo. Local sombreado e úmido.; Mata.","MAC0036792",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2021-01-28 11:37:22-03","IMA","MAC","6916","PreservedSpecimen","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","W.T.C.C.Santos; V.Brito","2019","05","30","E.Holanda","s.n.","1982","03","16",NA,"Brasil","Alagoas","Murici","Serra do Ouro, Fazenda Bananeiras. Usina Bititinga II.","-36.572233","-9.526475","-36.572233","-9.526475",NA,NA,"Ambiente úmido, altitude superior a 400m.; Mata Pluvial Tropical","MAC0006916",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2014-11-06 16:18:18-02","UFPB","EAN","11165","S","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne",NA,NA,NA,NA,"Aviana; L. P. Felix","303","2003","04",NA,NA,"Brasil","Pernambuco","Jaqueiro",NA,NA,NA,NA,NA,NA,NA,"Flores amarelas..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2014-11-06 16:18:18-02","UFPB","EAN","4931","S","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","L. P. Felix","1989","09","15","L. P. Felix ; G. V. Dornelas","1806","1989","03","25",NA,"Brasil","Pernambuco","Brejo da Madre de Deus","Fazenda Biturí","-36.3711","-8.14583",NA,NA,NA,NA,"Erva; flores esbranquiçadas..Habitat: Epífita",NA,NA,"34231","auto",NA,NA,NA,NA,NA,NA,NA,NA
"101","2014-11-06 16:18:18-02","UFPB","EAN","5078","S","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","L. P. Felix","1989","08","22","L. P. Felix ; G. V. Dornelas","1926","1989","03","06",NA,"Brasil","Paraíba","Areia","Fazenda Junco","-35.6917","-6.96333",NA,NA,NA,NA,"Erva; flores brancas..Habitat: Epífita",NA,NA,"15425","auto",NA,NA,NA,NA,NA,NA,NA,NA
"102","2014-11-06 16:18:18-02","UFPB","EAN","5086","S","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","L. P. Felix","1989","05","01","L. P. Felix ; G. V. Dornelas","1934","1905","06","10",NA,"Brasil","Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,"Erva; flores brancas..Habitat: Epífita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2014-11-06 16:18:18-02","UFPB","EAN","6111","S","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","L. P. Felix","1990","12","13",NA,"3361","1990","08","25",NA,"Brasil","Bahia",NA,"Morro do Chapéu",NA,NA,NA,NA,NA,NA,"Erva monopodial; flores brancas..Habitat: Epífita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2021-03-01 11:49:56-03","UFPE","UFP","85315","PreservedSpecimen","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","Pessoa, E","2013","09","16","Sucre, D","10007","1973","05","31",NA,"Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Epífita, umbrófila.","UFP085315",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"105","2021-03-01 11:49:56-03","UFPE","UFP","30136","PreservedSpecimen","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","Félix, LP","2000","10","21","Siqueira-Filho, JA","1152","2000","10","20",NA,"Brasil","Pernambuco","Jaqueira",NA,"-35.838611","-8.723056","-35.838611","-8.723056","700","700","Epífita associada em área sombreada exposta a intensa ventilação. Presença de raízes fixadoras. Em frutificação.; Epífita associada em área sombreada exposta a intensa ventilação. Presença de raízes fixadoras. Em frutificação.","UFP030136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2021-03-01 11:49:56-03","UFPE","UFP","39194","PreservedSpecimen","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","Siqueira-Filho, JA","2003","07","15","Siqueira-Filho, JA","1350","2003","07","15",NA,"Brasil","Pernambuco","Saloá",NA,"-36.787083","-9.009944","-36.787083","-9.009944","930","930","Epífita sob Jaqueira com frutos imaturos.; Epífita sob Jaqueira com frutos imaturos.","UFP039194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2021-03-01 11:49:56-03","UFPE","UFP","4091","PreservedSpecimen","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","Siqueira-Filho, JA","2003","09","01","Mariz, G","767","1973","04","03",NA,"Brasil","Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,"Sobre cajueiros e cafezais.; Sobre cajueiros e cafezais.","UFP004091",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2021-03-01 11:49:56-03","UFPE","UFP","55533","PreservedSpecimen","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","Gomes, P","2008","05","06","Gomes, P; Maciel, B; LIma, C; Sobral-Leite, M","765","2008","03","28",NA,"Brasil","Pernambuco","Agrestina",NA,"-36.010444","-8.391583","-36.010444","-8.391583","832","832","Epífita sobre Vitex regneliana (Verbenaceae); flores caramelo.; Epífita sobre Vitex regneliana (Verbenaceae); flores caramelo.","UFP055533",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2021-03-01 11:49:56-03","UFPE","UFP","55535","PreservedSpecimen","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","Gomes, P","2008","05","06","Gomes, P; Maciel, B; LIma, C; Sobral-Leite, M","768","2008","03","29",NA,"Brasil","Pernambuco",NA,NA,"-35.843944","-8.381944","-35.843944","-8.381944","685","685","Epífita sobre espécie arbórea da família Bignoniaceae; flores caramelo.; Epífita sobre espécie arbórea da família Bignoniaceae; flores caramelo.","UFP055535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-03-01 11:49:56-03","UFPE","UFP","82915","PreservedSpecimen","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","Pessoa, E","2014","07",NA,"Pessoa, E; Louzada, RB; Maciel, JR","1238","2014","07","16",NA,"Brasil","Pernambuco","Brejo da Madre de Deus",NA,"-36.403611","-9.516667","-36.403611","-9.516667","930","930","Epífita com frutos verdes.","UFP082915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-03-01 11:49:56-03","UFPE","UFP","78711","PreservedSpecimen","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","Pessoa, E","2015","03",NA,"Pesso, E; Alves, M; Lucena, D","1296","2015","03","12",NA,"Brasil","Pernambuco","Bezerros",NA,"-35.755833","-8.152222","-35.755833","-8.152222",NA,NA,"Epífita com flores alaranjadas.","UFP078711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-03-01 11:49:56-03","UFPE","UFP","82913","PreservedSpecimen","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne",NA,NA,NA,NA,"Amorim, BS; Araújo, D; Marcusso, GM","1914","2014","02","16",NA,"Brasil","São Paulo","São José do Barreiro",NA,"-44.618611","-22.751389","-44.618611","-22.751389",NA,NA,"Epífita, frutos verdes.; Floresta a","UFP082913",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-03-01 11:49:56-03","UFPE","UFP","39368","PreservedSpecimen","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","Siqueira-Filho, JA","2003","11","12","Siqueira-Filho, JA","1408","2003","11","12",NA,"Brasil","Pernambuco","Brejo da Madre de Deus",NA,"-36.409167","-8.201667","-36.409167","-8.201667","1550","1550","Epífita em frutificação, associada com Microgramma (Polypodiaceae).; Floresta estacional semidecidual. Brejo de altitude.","UFP039368",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-03-01 11:49:56-03","UFPE","UFP","82927","PreservedSpecimen","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","Pessoa, E","2013","01",NA,"Pessoa, E; Amorim, BS; Costa-Lima, JL; Araújo, D; Moreira, SN","1044","2013","01","28",NA,"Brasil","Pernambuco","Jaqueira",NA,"-35.842778","-8.714722","-35.842778","-8.714722","752","752","Epífita com frutos verdes.","UFP082927",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-03-01 11:49:56-03","UFPE","UFP","85280","PreservedSpecimen","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","Pessoa, E","2013","01",NA,"Pessoa, E; Amorim, BS; Costa-Lima, JL; Araújo, D; et al.","1063","2013","01","31",NA,"Brasil","Pernambuco","Jaqueira",NA,"-35.842778","-8.714722","-35.842778","-8.714722",NA,NA,"Epífita com frutos verdes.","UFP085280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-03-01 11:49:56-03","UFPE","UFP","86148","PreservedSpecimen","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","Pessoa, E","2013","04",NA,"Pessoa, E; Amorim, BS; Maciel, JR; Costa-Lima, JL","1111","2013","03","22",NA,"Brasil","Ceará","Guaramiranga",NA,"-38.970556","-4.207222","-38.970556","-4.207222",NA,NA,"Epífita com flores bege, base laranja.","UFP086148",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-03-01 11:49:56-03","UFPE","UFP","86149","PreservedSpecimen","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","Pessoa, E","2011","08","22","Pessoa, E; Ferreira, SM; Rodrigues, AS","618","2011","08","22",NA,"Brasil","Bahia","Jequié",NA,"-40.111667","-13.945278","-40.111667","-13.945278",NA,NA,"Epífita com flores bege, base laranja.; Mata semi-decídua e pasto.","UFP086149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2021-03-01 11:49:56-03","UFPE","UFP","86157","PreservedSpecimen","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","Pessoa, E","2010","12",NA,"Pessoa, E; Mendes, K","407","2010","12","04",NA,"Brasil","Pernambuco","São Caetano",NA,NA,NA,NA,NA,NA,NA,"Epífita em caatinga arbórea na base da pedra, frutos imaturos verdes.; Caatinga.","UFP086157",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2021-03-01 11:49:56-03","UFPE","UFP","86160","PreservedSpecimen","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","Oliveira, MN","2011","12","22","Pessoa, E; Silva. G.S.","329","2011","12","05",NA,"Brasil","Bahia","Maracás",NA,"-40.751667","-13.8875","-40.751667","-13.8875",NA,NA,"Floresta seca.","UFP086160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2021-03-01 11:49:56-03","UFPE","UFP","86159","PreservedSpecimen","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","Pessoa, E","2013","09",NA,"Pessoa, E; Wangler, S","1194","2013","09","14",NA,"Brasil","Rio de Janeiro","Vassouras",NA,"-43.651944","-22.439167","-43.651944","-22.439167",NA,NA,"Epífita com frutos verdes.","UFP086159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2021-03-01 11:49:56-03","UFPE","UFP","86163","PreservedSpecimen","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","Pessoa, E","2013","07",NA,"Pesso, E; Carvalho, B","1187","2013","07","20",NA,"Brasil","Minas Gerais","Cristais",NA,"-45.548333","-20.858056","-45.548333","-20.858056","818","818","Epífita com frutos verdes.; Mata ciliar.","UFP086163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2021-03-01 11:49:56-03","UFPE","UFP","86158","PreservedSpecimen","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","Pessoa, E","2013","04",NA,"Pessoa, E; Amorim, BS; Costa-Lima, JL","1082","2013","04","01",NA,"Brasil","Alagoas","Murici",NA,"-35.9432983398438","-9.30667018890381",NA,NA,NA,NA,NA,"UFP086158",NA,"22851","auto",NA,NA,NA,NA,NA,NA,NA,NA
"123","2021-03-01 11:49:56-03","UFPE","UFP","86152","PreservedSpecimen","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","Pessoa, E","2016","08",NA,"Pessoa, E; Gomes-Silva, F; Coutinho, T","1329","2016","08","08",NA,"Brasil","Ceará","Sobral",NA,"-40.3497009277344","-3.68611001968384",NA,NA,NA,NA,"Epífita estéril.","UFP086152",NA,"84289","auto",NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-03-01 11:49:56-03","UFPE","UFP","85319","PreservedSpecimen","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","Mota, RC","2006","09",NA,"Rezende, SG; Mendes, MS","429","2006","01","05",NA,"Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Epífita. com duplicata. Hábito: Herbáceo.","UFP085319",NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-03-01 11:49:56-03","UFPE","UFP","65125","PreservedSpecimen","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne",NA,NA,NA,NA,"Pessoa, E; Alves, M","252","2010","01","17",NA,"Brasil","Pernambuco","Bezerros",NA,"-35.7969017028809","-8.23332977294922",NA,NA,NA,NA,"Epífita frutos verdes.; Epífita frutos verdes.","UFP065125",NA,"25699","auto",NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-03-01 11:49:56-03","UFPE","UFP","82926","PreservedSpecimen","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne",NA,"2010","03",NA,"Pessoa, E; Mendes, K","301","2010","03","07",NA,"Brasil","Pernambuco","São Caitano",NA,"-36.1427993774414","-8.32583045959473",NA,NA,NA,NA,"Epífita com botoes florais alaranjados.; Caatinga.","UFP082926",NA,"19137","auto",NA,NA,NA,NA,NA,NA,NA,NA
"127","2021-03-01 11:49:56-03","UFPE","UFP","82928","PreservedSpecimen","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","Pessoa, E","2013","10",NA,"Pessoa, E; Siqueira, CE","1198","2013","10","02",NA,"Brasil","Santa Catarina","Florianopólis",NA,"-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"Epífita com frutos verdes.","UFP082928",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"128","2021-03-01 11:49:56-03","UFPE","UFP","85298","PreservedSpecimen","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","Pessoa, E","2013","04",NA,"Pessoa, MC; Pereira, MC; Chagas, MA; Costa-Silva, R; et al.","776","2012","10","18",NA,"Brasil","Sergipe","Capela",NA,"-37.0527992248535","-10.5032997131348",NA,NA,NA,NA,"Epífita com frutos verdes.","UFP085298",NA,"19889","auto",NA,NA,NA,NA,NA,NA,NA,NA
"129","2021-03-01 11:49:56-03","UFPE","UFP","82916","PreservedSpecimen","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","Pessoa, E","2014","08",NA,"Pessoa, E; Louzada, RB; Queiroz, R; Cavalcanti, D; Lucena, D; Aguiar, JN; et al.","1243","2014","08","05",NA,"Brasil","Sergipe","Capela",NA,"-37.0527992248535","-10.5032997131348",NA,NA,NA,NA,"Epífita com frutos verdes.","UFP082916",NA,"19889","auto",NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-03-15 18:29:06-03","USP","SPF","116041","PreservedSpecimen","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","Pessoa, EM","2017","02",NA,"Dislich, R","182","1995","12","12",NA,"Brasil","São Paulo","São Paulo","Butantã. Reserva da Cidade Universitária Armando Salles Oliveira. Entre o riacho e a Rua do Lago.","-46.716667","-23.55","-46.716667","-23.55","735","765","Epífita, a ca. 7 m alt. Flores marron-avermelhadas.; Mata secundária.","SPF00116041",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-03-15 18:29:06-03","USP","SPF","37051","PreservedSpecimen","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne",NA,NA,NA,NA,"Lewis, GP","CFCR7251","1984","12","19",NA,"Brasil","Bahia","Lençóis","Serra da Larguinha, Serra Larga a oeste de Lençóis, preto de Caeté-Açu.","-41.3899993896484","-12.563099861145",NA,NA,"1400","1400","Epífita com caules apressos. Flores brancas.","SPF00037051",NA,"47385","auto",NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-03-15 18:29:06-03","USP","SPF","15440","PreservedSpecimen","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","Pessoa, EM","2017","02",NA,"Hoehne, W","s.n.","1954","11","01",NA,"Brasil","São Paulo","Limeira","Prx. Limeira.","-47.4000015258789","-22.5599994659424",NA,NA,NA,NA,"Epífita.; Na mata úmida. Mata da S.A.F.B.","SPF00015440",NA,"20999","auto",NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-10-07 09:19:50-03","UEFS","HUEFS","64027","PreservedSpecimen","Plantae","Angiospermae","Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","E.Pessoa","2013","12",NA,"Atkins, S.","PCD4676","1997","01","29",NA,"Brasil","Bahia","Lençóis","Remanso/Maribus.","-41.316667","-12.65","41W19'","12S39'","380","380","Pântano. Pântano do Rio Santo Antonio, com variada flora aquática e ilhas de matas mesófilas.","HUEFS0064027","HUEFS0064027",NA,NA,"Asparagales",NA,NA,NA,NA,"Lilianae",NA,NA
"134","2019-10-07 09:19:50-03","UEFS","HUEFS","144303","PreservedSpecimen","Plantae","Angiospermae","Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","E.Pessoa","2013","12",NA,"Giulietti, A.M.","4543","1966","05","07",NA,"Brasil","Pernambuco","Sanharó","Jenipapo, arredores; sobre pequena árvore.","-36.565601348877","-8.36056041717529",NA,NA,NA,NA,NA,"HUEFS0144303","HUEFS0144303","16338","auto","Asparagales",NA,NA,NA,NA,"Lilianae",NA,NA
"135","2019-10-07 09:19:50-03","UEFS","HUEFS","69614","PreservedSpecimen","Plantae","Angiospermae","Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","E.Pessoa","2013","12",NA,"Azevedo, C.","173","2003","01","27",NA,"Brasil","Bahia","Mucugê","Parque Municipal de Mucugê, confluência com Morro do Capa Bode.","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"Mata de grotões.","HUEFS0069614","HUEFS0069614","52493","auto","Asparagales",NA,NA,NA,NA,"Lilianae",NA,NA
"136","2019-10-07 09:19:50-03","UEFS","HUEFS","162533","PreservedSpecimen","Plantae","Angiospermae","Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","E.Pessoa","2013","12",NA,"Carvalho, D.N.","2","2010","01","11",NA,"Brasil","Bahia","Conceição do Coité","Serra do Mucambo, Salgadália.","-39.2827987670898","-11.5638999938965",NA,NA,NA,NA,"Caatinga.","HUEFS0162533","HUEFS0162533","39025","auto","Asparagales",NA,NA,NA,NA,"Lilianae",NA,NA
"137","2019-10-07 09:19:50-03","UEFS","HUEFS","6487","PreservedSpecimen","Plantae","Angiospermae","Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","E.Pessoa","2013","12",NA,"Queiroz, L.P.de","327","1982","06","24",NA,"Brasil","Bahia","Santa Brígida",NA,"-38.483333","-9.333333","38W29'","9S20'",NA,NA,NA,"HUEFS0006487","HUEFS0006487",NA,NA,"Asparagales",NA,NA,NA,NA,"Lilianae",NA,NA
"138","2019-10-07 09:19:50-03","UEFS","HUEFS","101312","PreservedSpecimen","Plantae","Angiospermae","Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","E.Pessoa","2013","12",NA,"Cardoso, D.","870","2005","11","13",NA,"Brasil","Bahia","Quijingue","Serra das Candeias, a ca. 5 Km W do povoado Quixaba do Mandacaru.","-39.083056","-10.922222","39W4'59''","10S55'20''","350","632","Caatinga arbóreo-arbustiva densa com lianas e bastante epífitas.","HUEFS0101312","HUEFS0101312",NA,NA,"Asparagales",NA,NA,NA,NA,"Lilianae",NA,NA
"139","2019-10-07 09:19:50-03","UEFS","HUEFS","137162","PreservedSpecimen","Plantae","Angiospermae","Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","E.Pessoa","2013","12",NA,"Bastos, C.A.","221","2008","06","17",NA,"Brasil","Bahia","Morro do Chapéu","ca. 8 Km de Morrão em direção a Feira, entrada a esquerda seguir mais 5 Km.","-41.0475","-11.565","41W2'51''","11S33'54''","1307","1307","Mata.","HUEFS0137162","HUEFS0137162",NA,NA,"Asparagales",NA,NA,NA,NA,"Lilianae",NA,NA
"140","2019-10-07 09:19:50-03","UEFS","HUEFS","138081","PreservedSpecimen","Plantae","Angiospermae","Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","E.Pessoa","2013","12",NA,"Bastos, C.A.","244","2008","07","23",NA,"Brasil","Bahia","Morro do Chapéu","Estrada para Bonito, ca. 35 KM do Morro.","-41.218056","-11.831667","41W13'5''","11S49'54''","972","972","Mata de grotão.","HUEFS0138081","HUEFS0138081",NA,NA,"Asparagales",NA,NA,NA,NA,"Lilianae",NA,NA
"141","2019-10-07 09:19:50-03","UEFS","HUEFS","189538","PreservedSpecimen","Plantae","Angiospermae","Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","E.Pessoa","2013","12",NA,"Giulietti, A.M.","769","1994","09","25",NA,"Brasil","Bahia","Palmeira","Pai Inácio.","-41.468056","-12.454722","41W28'5''","12S27'17''","960","960",NA,"HUEFS0189538","HUEFS0189538",NA,NA,"Asparagales",NA,NA,NA,NA,"Lilianae",NA,NA
"142","2019-10-07 09:19:50-03","UEFS","HUEFS","119204","PreservedSpecimen","Plantae","Angiospermae","Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","E.Pessoa","2013","12",NA,"Paixão, J.L.","1174","2007","04","29",NA,"Brasil","Bahia","Amargosa","Serra do Timbó, Mata do Centro Sapucaia, área da represa.","-39.15","-13.166667","39W9'0''","13S10'0''",NA,NA,"Mata atlântica.","HUEFS0119204","HUEFS0119204",NA,NA,"Asparagales",NA,NA,NA,NA,"Lilianae",NA,NA
"143","2020-07-23 12:17:08-03","CEPLAC","CEPEC","104175","PreservedSpecimen","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum",NA,"Sem Informação",NA,NA,NA,"Fiaschi, P.","2750","2005","03","12",NA,"Brasil","Bahia","ALMADINA","Rodovia de Almadina para Ibitupã, ca. 20km, Fazenda São Roque, ca. 10km da entrada do ramal.","-39.713056","-14.640833","39W42'47","14S38'27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
