"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","class","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber"
"901","2017-11-24 14:11:37-02","UFLA","ESAL","26245","S","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Melo, PHA","3954",NA,"Brasil","CSN - Companhia Siderurgica Nacional, Proximidades da Mina da Bocaina","-45.5393981933594","-20.2819004058838",NA,NA,NA,"árvore; ; creme;",NA,NA,"L.",NA,NA,NA,NA,"Minas Gerais","Arcos","25000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"902","2019-12-19 11:19:45-03","UFG","UFG","7349","S","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Rizzo, J.A.","7282",NA,"Brasil","À 8km da cidade de Campos Belos, para Taguatinga. Mata secundária e cerradão.","-46.7717018127441","-13.0367002487183",NA,NA,NA,"Árvore com 20m de altura, corola rósea.",NA,NA,"L.","Amaral, L.G.","1971","12","01","Goiás","Campos Belos","70364","auto",NA,"1978","04","18",NA,NA,NA,NA,NA,NA,NA,NA
"903","2019-12-19 11:19:45-03","UFG","UFG","24678","S","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Sampaio, A.B.; Pereira, J.B.; Guarino, E.S.G. & Westenberger, S.J.","255",NA,"Brasil","Parque Nacional de Brasília, Mata do acampamento, próximo a trilha da capivara. Mata de galeria inundável, solo hidromórfico. Relevo plano.","-48.166667","-15.583333",NA,NA,NA,"Árvore, 20m de altura, flor branca. Frequente no local.",NA,NA,"L.",NA,"1998","10","06","Distrito Federal","Brasília",NA,NA,NA,NA,NA,NA,"-48.166667","-15.583333",NA,NA,NA,NA,NA,NA
"904","2019-12-19 11:19:45-03","UFG","UFG","24679","S","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Sampaio, A.B.; Guarino, E.S.G. & Westenberger, S.J.","250",NA,"Brasil","Parque Nacional de Brasília, Mata do acampamento, próximo a trilha da capivara. Mata de galeria, solo hidromórfico. Relevo plano.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Árvore, 15m de altura. Frequente no local.",NA,NA,"L.",NA,"1998","09","15","Distrito Federal","Brasília","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"905","2019-12-19 11:19:45-03","UFG","UFG","10349","S","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Amaral, L.G.; Barbosa, A.","83",NA,"Brasil","Resto de mata do Jóckey Clube de Goiânia.","-49.2538986206055","-16.6786003112793",NA,NA,NA,"Árvore de 30m de altura. Estéril.",NA,NA,"L.","Amaral, L.G.","1978","09","27","Goiás","Goiânia","25250","auto",NA,"1978","09","27",NA,NA,NA,NA,NA,NA,NA,NA
"906","2019-06-10 10:11:12-03","FZB-BH","BHZB","7154","S","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Rezende, S.G et al.","2261",NA,"Brasil","Região Sumidouro","-43.501667","-20.023056","777","777",NA,"Doação Sete Soluções Consultoria em Novembro de 2008. BHCB 122079. Outros coletores: Mendes, M.S. Pena, F.S.R. Neves, G.S. Lat: 20º 1' 23 S, Long: 43º 30' 6, W; Alt: 777 m.",NA,NA,NA,"Mendes, M.S.","2007","01","09","MG","Santa Bárbara",NA,NA,NA,NA,NA,NA,"43W 30' 06","20S 01' 23",NA,NA,NA,NA,NA,NA
"907","2014-12-23 12:37:06-02","UNIVILLE","JOIW","1030","S","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"J.C.F.Melo Jr.","1227",NA,"Brasil","Campus Univille, borda de floresta ombrófila densa montana","-49.686111","-26.3675",NA,NA,NA,"Árvore, h= 5m, Ø 25 cm",NA,NA,"L.","J.C.F.Melo Jr.","2014","06","05","SC","São Bento do Sul",NA,NA,NA,NA,NA,NA,"49°41'10 W","26°22'03 S",NA,NA,NA,NA,NA,NA
"908","2021-03-03 13:56:20-03","UFF","NIT","NITw978","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"NITw00001814",NA,"L.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"909","2021-03-03 13:56:20-03","UFF","NIT","NITw979","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"NITw00001813",NA,"L.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"910","2021-03-03 13:56:20-03","UFF","NIT","NITw977","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"NITw00001815",NA,"L.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"911","2020-11-18 11:40:51-03","UERJ","HRJ","11636","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"?","s.n.",NA,"Brasil","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,"HRJ00011586",NA,"L.",NA,NA,NA,NA,"Rio de Janeiro","Angra dos Reis","32988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"912","2020-11-18 11:49:53-03","UERJ","HRJ","11032","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"?","s.n.",NA,"Brasil","Reserva Biológica de Tinguá.","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,"HRJ00011032",NA,"L.",NA,"2008","04","05","Rio de Janeiro","Nova Iguaçu","25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"913","2020-11-18 11:49:53-03","UERJ","HRJ","11031","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"?","s.n.",NA,"Brasil","Reserva Biológica de Tinguá.","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,"HRJ00011031",NA,"L.",NA,"2008","04","05","Rio de Janeiro","Nova Iguaçu","25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"914","2020-11-18 11:49:53-03","UERJ","HRJ","11033","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"?","s.n.",NA,"Brasil","Reserva Biológica de Tinguá.","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,"HRJ00011033",NA,"L.",NA,"2008","04","05","Rio de Janeiro","Nova Iguaçu","25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"915","2020-11-18 11:49:53-03","UERJ","HRJ","11034","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"?","s.n.",NA,"Brasil","Reserva Biológica de Tinguá.","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,"HRJ00011034",NA,"L.",NA,"2008","04","05","Rio de Janeiro","Nova Iguaçu","25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"916","2020-11-18 11:49:53-03","UERJ","HRJ","11035","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"?","s.n.",NA,"Brasil","Reserva Biológica de Tinguá.","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,"HRJ00011035",NA,"L.",NA,"2008","04","05","Rio de Janeiro","Nova Iguaçu","25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"917","2020-11-18 11:49:53-03","UERJ","HRJ","11133","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"?","s.n.",NA,"Brasil","Tinguá.","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,"HRJ00011133",NA,"L.",NA,"2009","05","01","Rio de Janeiro","Nova Iguaçu","25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"918","2020-11-18 11:49:53-03","UERJ","HRJ","12192","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"S.J. Silva Neto; C. Callado, V. Maioli, W. da Silva; E. Côrtes.","s.n.",NA,"Brasil","Paraty - Cunha.","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,"HRJ00012874",NA,"L.",NA,"2010","06","03","Rio de Janeiro","Paraty","34470","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"919","2021-02-04 10:29:20-03","UFRPE","HST","3186","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"F.Paiva","3421",NA,"Brasil","Fazenda Boca da Caatinga","-43.932201385498","-14.7558002471924",NA,NA,NA,"Material fértil.","HST003186",NA,"L.","A.M.Miranda","1968","11","20","Minas Gerais","Manga","51351","auto",NA,"2016","11","21",NA,NA,NA,NA,NA,NA,NA,NA
"920","2021-02-04 10:29:20-03","UFRPE","HST","2852","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"D.P.Lima","12596",NA,"Brasil","Estação Florestal de Experimentação de Saltinho IBDF","-35.1585998535156","-8.66361045837402",NA,NA,NA,"Árvore de grande porte; flores róseas, com cheiro de alho; látex creme.","HST002852",NA,"L.",NA,"1968","10","04","Pernambuco","Rio Formoso","21734","auto",NA,"2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"921","2021-02-04 10:29:20-03","UFRPE","HST","1377","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"J.S.Sobrinho","5",NA,"Brasil","Fazenda Bonito","-38.7597007751465","-7.86139011383057",NA,NA,NA,"Árvore de grande porte com cheiro característico de feijão cozinhando. Flores diminutas sem perfume.","HST001377",NA,"L.","A.M.Miranda","1965","03","09","Pernambuco","São José do Belmonte","35442","auto",NA,"2016","11","21",NA,NA,NA,NA,NA,NA,NA,NA
"922","2021-02-09 10:13:27-03","UENF","HUENF","5564","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Areias, I.O.R.; Souza, T.P.; Mauad, L.P.; Nascimento, M.T.","224",NA,"Brasil","Morro Itaoca","-41.448056","-21.797222","201","201",NA,NA,"HUENF00005567",NA,"L.",NA,"2010","01","26","Rio de Janeiro","Campos dos Goytacazes",NA,NA,NA,NA,NA,NA,"41º26'53''W","21º47'50''S",NA,NA,NA,NA,NA,NA
"923","2021-02-09 10:13:27-03","UENF","HUENF","10224","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Souza, T.P.; Areias, I.O.R.; Mauad, L.P.","118",NA,"Brasil","Maciço do Itaoca.","-41.448056","-21.797222","201","201",NA,"Parcela 13","HUENF00010870",NA,"L.",NA,"2009","12","01","Rio de Janeiro","Campos dos Goytacazes",NA,NA,NA,NA,NA,NA,"41º26'53''W","21º47'50''S",NA,NA,NA,NA,NA,NA
"924","2021-02-09 10:13:27-03","UENF","HUENF","5489","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Souza, T.P.",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Aproximadamente 20m de altura, fértil","HUENF00005492",NA,"L.",NA,"2010","01","28","Rio de Janeiro","Trajano de Moraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"925","2021-02-09 10:13:27-03","UENF","HUENF","10301","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Souza, T.P.; Faitanin, M.A.; Helmo","277",NA,"Brasil","Maciço do Itaoca.","-41.448056","-21.797222",NA,NA,NA,"Parcela 3","HUENF00010950",NA,"L.",NA,"2014","10","07","Rio de Janeiro","Campos dos Goytacazes",NA,NA,NA,NA,NA,NA,"41º26'53''W","21º47'50''S",NA,NA,NA,NA,NA,NA
"926","2021-02-09 10:13:27-03","UENF","HUENF","10225","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Souza, T.P.; Areias, I.O.R.","211",NA,"Brasil","Maciço do Itaoca.","-41.448056","-21.797222","201","201",NA,"Parcela 14","HUENF00010871",NA,"L.",NA,"2010","01","26","Rio de Janeiro","Campos dos Goytacazes",NA,NA,NA,NA,NA,NA,"41º26'53''W","21º47'50''S",NA,NA,NA,NA,NA,NA
"927","2021-03-25 12:04:04-03","UENF","HUENF","67","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Souza, T.P.",NA,NA,"Brasil",NA,"-42.0663986206055","-22.0632991790771",NA,NA,NA,NA,"CARP00010245",NA,"L.",NA,NA,NA,NA,"Rio de Janeiro","Trajano de Morais","33418","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"928","2021-03-25 12:04:04-03","UENF","HUENF","84","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Souza, T.P.",NA,NA,"Brasil","Sítio do Glauco.","-42.0663986206055","-22.0632991790771",NA,NA,NA,"Aproximadamente 20 metros de altura","CARP00010262",NA,"L.",NA,"2010","01","28","Rio de Janeiro","Trajano de Morais","33418","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"929","2021-02-25 10:13:19-03","CVRD","CVRD","9640","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Folli, D.A.","5324","América do Sul","BRASIL",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Cedro rosa","CVRD009640","CVRD009640","L.","Domingos A. Folli","2006","07","18","ES","Linhares","48094","auto",NA,"2006","07","18",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"930","2021-02-25 10:13:19-03","CVRD","CVRD","758","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Silva, I.A.","244","América do Sul","BRASIL",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Cedro rosa","CVRD000758",NA,"L.","Marcos de Souza Menandro","1981","02","23","ES","Linhares","48094","auto",NA,"1987","12","19",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"931","2021-02-25 10:13:19-03","CVRD","CVRD","6702","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Folli, D.A.","3767","América do Sul","BRASIL","Arboreto","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Parcela 163 <ll>dwc_commonname:</ll> Cedro rosa","CVRD006702",NA,"L.","Terry D. Pennington","2000","11","28","ES","Linhares","48094","auto",NA,"2010","12","01",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"932","2021-02-25 10:13:19-03","CVRD","CVRD","3455","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Souza, V.D.","204","América do Sul","BRASIL","Árvore plantada próximo ao Aceiro da BR.101, perto do Córrego Rancho Alto. Introduzida.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Projeto coleta de sementes. <ll>dwc_commonname:</ll> Cedro rosa","CVRD003455",NA,"L.","H. S. Barreiros","1991","10","01","ES","Linhares","48094","auto",NA,"1993","11","08",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"933","2021-02-25 10:13:19-03","CVRD","CVRD","4411","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Folli, D.A.","1876","América do Sul","BRASIL","Coleta de flor DAF.492","-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Cedro rosa","CVRD004411",NA,"L.","Domingos A. Folli","1993","05","04","ES","Linhares","48094","auto",NA,"1993","05","04",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"934","2021-02-25 10:13:19-03","CVRD","CVRD","1087","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Folli, D.A.","492","América do Sul","BRASIL","Coleta de fruto DAF.1876","-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Cedro rosa","CVRD001087",NA,"L.","Marcos de Souza Menandro","1984","01","20","ES","Linhares","48094","auto",NA,"1987","12","19",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"935","2021-02-25 10:13:19-03","CVRD","CVRD","15793","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Folli, D.A.","7581","América do Sul","BRASIL",NA,"-40.8513984680176","-19.2250003814697","125","125",NA,"área de montanha <ll>dwc_commonname:</ll> Cedro rosa","CVRD015793",NA,"L.","Domingos A. Folli","2017","11","09","ES","Pancas","32475","auto",NA,"2017","11","09",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"936","2021-02-25 10:13:19-03","CVRD","CVRD","5138","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Folli, D.A.","2501","América do Sul","BRASIL","Próximo ao alojamento do sítio.","-41.1347007751465","-20.3397006988525",NA,NA,NA,"<ll>dwc_commonname:</ll> Cedro rosa","CVRD005138",NA,"L.","Domingos A. Folli","1995","01","30","ES","Venda Nova do Imigrante","15909","auto",NA,"1995","01","30",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"937","2021-03-01 11:49:17-03","UFPE","UFP","54191","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Sousa, LG","73",NA,"Brasil",NA,"-36.896111","-8.587083",NA,NA,NA,"Arbórea; altura aproximada 8m.","UFP054191",NA,"L.","Albuquerque, UP","2007","06","15","Pernambuco","Altinho",NA,NA,NA,"2007","10","06","-36.896111","-8.587083",NA,NA,NA,NA,NA,NA
"938","2021-03-01 11:49:17-03","UFPE","UFP","43607","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Nascimento, VT; Almeida-Neto, MS","22",NA,"Brasil",NA,"-35.922222","-8.238333",NA,NA,NA,"Árvore, Folha: Presente, Fruto: Ausente, Flor: Presente.","UFP043607",NA,"L.","Nascimento, VT","2008","04","21","Pernambuco","Caruaru",NA,NA,NA,"2006","06","18","-35.922222","-8.238333",NA,NA,NA,NA,NA,NA
"939","2021-03-01 11:49:17-03","UFPE","UFP","54186","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Sousa, LG; Melo, JG; Santos, LL","129",NA,"Brasil",NA,"-36.896111","-8.587083",NA,NA,NA,"Cedro","UFP054186",NA,"L.","Albuquerque, UP","2007","06","16","Pernambuco","Altinho",NA,NA,NA,"2007","08","09","-36.896111","-8.587083",NA,NA,NA,NA,NA,NA
"940","2021-03-01 11:49:17-03","UFPE","UFP","39376","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Siqueira-Filho, JA","1416",NA,"Brasil",NA,"-36.403583","-8.200361","1005","1005",NA,"Árvore cerca de 10m de altura . Caule fissurado. Botões florais verdes. Frutos secos, capsulares, deiscência loculicida, sementes aladas, dispesão anemocórica. Excelente masdeira-de-lei, espécie rara na região.; Floresta estacional sem","UFP039376",NA,"L.",NA,"2003","11","12","Pernambuco","Brejo da Madre de Deus",NA,NA,NA,NA,NA,NA,"-36.403583","-8.200361",NA,NA,NA,NA,NA,NA
"941","2019-08-02 10:21:40-03","CPATSA","HTSA","6709","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Costa-Lima, J.L.; Raimundo, L.A.; Silva, A.N.","1257",NA,"Brasil","Serra do Arapuá, Nas imediações do Sítio Boa Vista, afloramento rochoso e mata estacional a ca. de 1 Km a SW do Sítio Boa Vista. Área degradada pela agricultura com dominância de catolés (Syagrus sp., Arecaceae).","-39.25","-8.725833",NA,NA,NA,"Arborescente, ca. 5,0 m alt.; ramos avermelhados internamente, odor forte e desagrádavel como o de alho. Folíolos membranáceas, levemente discolores, verde-escuros. Frutos imaturos verde-acastanhados.; Caatinga",NA,NA,"L.","Souza D. P","2014","08","28","Pernambuco","Carnaubeira da Penha",NA,NA,NA,"2014","11","03","-39.25","-8.725833",NA,NA,NA,NA,NA,NA
"942","2020-09-12 05:00:02-03","US","US","2599850","PreservedSpecimen","Plantae",NA,"Sapindales","Meliaceae","Cedrela","guianensis","Cedrela guianensis","Isotype","Martin, --","s.n.","South America - Neotropics","French Guiana","Cayenne.","-52.3333","4.93333",NA,NA,NA,NA,"US00603677",NA,"A. Juss.",NA,NA,NA,NA,"Cayenne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"943","2020-09-12 05:00:02-03","US","US","1112613","PreservedSpecimen","Plantae",NA,"Sapindales","Meliaceae","Cedrela","guianensis","Cedrela guianensis","Isotype","Martin, --","s.n.","South America - Neotropics","French Guiana","Cayenne.","-52.3333","4.93333",NA,NA,NA,NA,"US00108140",NA,"A. Juss.",NA,NA,NA,NA,"Cayenne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"944","2020-09-12 05:00:02-03","US","US","1112578","PreservedSpecimen","Plantae",NA,"Sapindales","Meliaceae","Cedrela","guianensis","Cedrela guianensis","Isotype","Martin, --","s.n.","South America - Neotropics","French Guiana","Cayenne.","-52.3333","4.93333",NA,NA,NA,NA,"US00603678",NA,"A. Juss.",NA,NA,NA,NA,"Cayenne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"945","2020-09-12 05:00:02-03","US","US","1197724","PreservedSpecimen","Plantae",NA,"Sapindales","Meliaceae","Cedrela","guianensis","Cedrela guianensis","Isotype","Martin, --","s.n.","South America - Neotropics","French Guiana","Cayenne","-52.3333","4.93333",NA,NA,NA,NA,"US00603679","US00603679_01","A. Juss.",NA,NA,NA,NA,"Cayenne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"946","2020-09-12 05:00:02-03","US","US","USw9866","PreservedSpecimen","Plantae",NA,"Sapindales","Meliaceae","Cedrela","mexicana","Cedrela mexicana",NA,"Collector unknown","s.n.","South America - Neotropics","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,"M. Roem.",NA,NA,NA,NA,"Mérida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"947","2020-09-12 05:00:02-03","US","US","USw20022","PreservedSpecimen","Plantae",NA,"Sapindales","Meliaceae","Cedrela","mexicana","Cedrela mexicana",NA,"M. Germer","72","South America","Brazil","Corupa",NA,NA,NA,NA,NA,NA,NA,NA,"M. Roem.",NA,NA,NA,NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"948","2020-09-12 05:00:02-03","US","US","USw4216","PreservedSpecimen","Plantae",NA,"Sapindales","Meliaceae","Cedrela","mexicana","Cedrela mexicana",NA,"H. F. Pittier","s.n.","South America - Neotropics","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,"M. Roem.",NA,NA,NA,NA,"Mérida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"949","2020-09-12 05:00:02-03","US","US","USw26908","PreservedSpecimen","Plantae",NA,"Sapindales","Meliaceae","Cedrela","mexicana","Cedrela mexicana",NA,"Collector unknown","s.n.","South America - Neotropics","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,"M. Roem.",NA,NA,NA,NA,"Mérida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"950","2020-09-12 05:00:02-03","US","US","2472353","PreservedSpecimen","Plantae",NA,"Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"L. Marcano-Berti","339","South America - Neotropics","Venezuela","Este de Río Grande, ENE de El Palmar, cerca de los limites del Estado Bolívar","-61.6","8.2",NA,NA,NA,NA,"US00759042","US00759042_01","L.","Styles, B. T.","1964","8",NA,"Delta Amacuro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"951","2020-09-12 05:00:02-03","US","US","1441956","PreservedSpecimen","Plantae",NA,"Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"A. Ducke","s.n.","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,"US01866457","US01866457_01 US01866457_02","L.",NA,"1918","8","16","Gurupá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"952","2020-09-12 05:00:02-03","US","US","1442155","PreservedSpecimen","Plantae",NA,"Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"A. Ducke","s.n.","South America - Neotropics","Brazil","Rio Trombetas",NA,NA,NA,NA,NA,NA,"US01866456","US01866456_01 US01866456_02","L.",NA,"1914","10","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"953","2020-09-12 05:00:02-03","US","US","2221775","PreservedSpecimen","Plantae",NA,"Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"J. Coelho de Moraes","1021","South America - Neotropics","Brazil","Lugares altos",NA,NA,NA,NA,NA,NA,"US01866435","US01866435_01 US01866435_02","L.",NA,"1953","11","17","Nazaré da Mata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"954","2020-09-12 05:00:02-03","US","US","USw9958","PreservedSpecimen","Plantae",NA,"Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Ll. Williams","150","South America - Neotropics","Peru","Rio Huallaga, margen Derecha del; Balsa Probana; dtto. Tocache Nuevo",NA,NA,NA,NA,"Wood Sample",NA,NA,NA,"L.",NA,NA,NA,NA,"San Martín","Mariscal Cáceres",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
