"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"447","2020-05-30 04:37:00-03","MO","MOBOT","1044230","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos",NA,"Ernst Üle","1897","12",NA,"Brazil","Rio de Janeiro",NA,"Itaborai.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Üle 4665","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"448","2017-05-30 13:18:00-03","MO","MOBOT","1044337","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos",NA,"Jacques S. Blanchet","1828",NA,NA,"Brazil","Bahia",NA,"Sin loc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Blanchet 3963pp","South America",NA,NA,NA,NA,"Type",NA,NA,NA,NA,NA,NA,NA,"1",NA
"449","2017-05-30 11:59:00-03","MO","MOBOT","1044995","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos",NA,"Erich Werdermann","1926",NA,NA,"Bolivia","Beni",NA,"Río Chaparé-Mamore.",NA,NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,"Werdermann 2240","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"450","2017-05-25 14:24:00-03","MO","MOBOT","1045490","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos",NA,"Elbert L. Little","1984","1","20","Paraguay","Paraguarí",NA,"Par. Nac. Ybycui, 90 km SE Asuncion","-57","-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Little 40018","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"451","2017-05-24 15:46:00-03","MO","MOBOT","1045820","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos",NA,"J. Fontella Pereira","1967","7","28","Brazil","Rio de Janeiro",NA,"Bairro de Jardim Botanico, proxima a Rua Pacheco Leao esquina com o Jardin Botanico.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fontella 195","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"452","2017-05-30 13:24:00-03","MO","MOBOT","1046709","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos",NA,"Pedro Jörgensen","1928","5","5","Paraguay","Guairá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jörgensen 3451","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"453","2017-05-24 15:53:00-03","MO","MOBOT","1047842","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos",NA,"GABRIELLI","1983","6","1","Brazil","São Paulo",NA,"Cidade de Campinas. Praca da Bandeira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GABRIELLI 14714","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"454","2017-05-24 15:54:00-03","MO","MOBOT","1047844","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos",NA,"E.F. Paciornik","1984","5","15","Brazil","Paraná",NA,"Mpio. Curitiba. Centro Civico. Cultivated.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paciornik 1","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"455","2017-05-30 13:07:00-03","MO","MOBOT","1048303","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos",NA,"Aurelio Schinini","1984","9","5","Argentina","Corrientes",NA,"cultivated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Schinini Cacace 25009","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"456","2017-05-25 14:23:00-03","MO","MOBOT","1048316","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos",NA,"Milan Vavrek|D. Vavrek","1981","8","16","Paraguay","Central",NA,"Nemby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vavrek 288","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"457","2017-05-24 15:55:00-03","MO","MOBOT","1048421","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos",NA,"Wilson Hoehne","1944","5","26","Brazil","São Paulo",NA,"Parque do Estado de Sao Paulo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoehne 1386","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"458","2017-05-30 13:22:00-03","MO","MOBOT","1048495","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos",NA,"Luciano Bernardi","1979","1","9","Paraguay","Canindeyú",NA,"Salto del Guaria versus Colonia Guadalupe, Canendiyu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bernardi 19412","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"459","2017-05-30 11:58:00-03","MO","MOBOT","1048525","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos",NA,"D.B. Pickel","1987","1","28","Brazil","São Paulo",NA,"Parque Estadual do Morro do Diabo, Mpio. Teodoro Sampaio, Instituto Florestal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pickel s.n.(SPSF10571)","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"460","2017-05-30 11:48:00-03","MO","MOBOT","1048617","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos",NA,"J. Fontella Pereira",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Rio de Janeiro. Cultivated.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fontella 193","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"461","2017-05-30 12:13:00-03","MO","MOBOT","1049136","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos",NA,"Aurelio Schinini","1971","8","22","Argentina","Corrientes",NA,"Dep. Capital, Corrientes, Fac. de Agronomia y Veterinaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Schinini Cacace 5104","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"462","2017-05-30 13:25:00-03","MO","MOBOT","1049143","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos",NA,"Itaipú Binacional","1979","8","11","Paraguay","Alto Paraná",NA,"Rva Itabo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Binacional 465","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"463","2017-05-30 13:25:00-03","MO","MOBOT","1049145","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos",NA,"Itaipú Binacional","1980","10","28","Paraguay","Alto Paraná",NA,"Rva. Itabo, bosque alto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Binacional 876","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"464","2017-05-30 13:22:00-03","MO","MOBOT","1049167","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos",NA,"Fátima Mereles","1986","10","15","Paraguay",NA,NA,"Cultivated. Capital.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mereles H. 683","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"465","2017-05-30 11:53:00-03","MO","MOBOT","1049290","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos",NA,"B. Dubs","1989","5","26","Brazil","Mato Grosso do Sul",NA,"Pantanal do Rio Negro.","-56.1666667","-19.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dubs 970","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"466","2017-05-25 14:21:00-03","MO","MOBOT","1049336","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos",NA,"MELO","1987","12","22","Brazil","São Paulo",NA,"Cananeia, Parque Estadual da Ilha do Cardoso, mata de encosta do morro de captacao d'agua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MELO 731","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"467","2017-05-30 11:57:00-03","MO","MOBOT","1049672","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos",NA,"C.O. Cunha","1985","7","2","Brazil","Rio de Janeiro",NA,"Itaguai, Campus Da Universidade Rural",NA,NA,NA,NA,"6.00000000",NA,NA,NA,NA,NA,NA,"Cunha 3","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"468","2017-06-01 11:40:00-03","MO","MOBOT","1050025","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos",NA,"Ariane L. Peixoto|et al.","1985","2","4","Brazil","Espírito Santo",NA,"Santa Tereza, Estrada de Sta. Tereza a Nova Lombardia, sitio do Sr. Alcebiades.",NA,NA,NA,NA,"700.00000000","750.00000000",NA,NA,NA,NA,NA,"Peixoto 3413A","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"469","2017-05-30 12:18:00-03","MO","MOBOT","1051631","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos",NA,"C. Schulz","1945","11","20","Argentina","Entre Ríos",NA,"Salto Grande","-57.91666","-31.21666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Schulz 613","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"470","2017-05-24 15:43:00-03","MO","MOBOT","1051652","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos",NA,"FIUZA DE MELO","1987","8","22","Brazil","São Paulo",NA,"Cananeia, Parque Estadual da Ilha do Cardoso.","-46.65","-23.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,"FIUZA DE MELO n/n","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"471","2017-05-30 12:10:00-03","MO","MOBOT","1051782","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos",NA,"Isabel Basualdo","1991","10","22","Paraguay",NA,NA,"Estancia 3 Hermanas. Potrero Aquidqban.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Basualdo 3537","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"472","2017-05-24 15:44:00-03","MO","MOBOT","1051867","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos",NA,"J. Tabacow|Cintia Chamas","1988","8","14","Brazil","Espírito Santo",NA,"Santa Teresa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tabacow s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"473","2014-06-13 14:33:00-03","MO","MOBOT","1075225","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Alexandre Zuntini (SPF)","Elsa M. Zardini|M. Vera","1996","1","20","Paraguay","San Pedro",NA,"Yaguareté Forest (Sustainable Forest Systems Site). Roadside on road opened on August 1995. Regeneration of trees from little twigs; plants at the most 5 months old; 25 different species of tall trees (Zardini #44542 to #44567) in 10 linear mts. along roadside on red sandy soil.","-56.135","-23.79694",NA,NA,"240.00000000",NA,NA,NA,NA,NA,NA,"Zardini 44565","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1050","4",NA
"474","2020-07-04 13:48:00-03","MO","MOBOT","1111288","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos",NA,"Alexander C. Brade","1929","6",NA,"Brazil","Rio de Janeiro",NA,"Pico da Tijuca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brade s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"475","2017-05-30 13:18:00-03","MO","MOBOT","1151827","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos",NA,"J. Guillén|E. Ramos|M. Marmañas","1996","8","6","Bolivia","Santa Cruz","Velasco","Alrededores de la Hacienda San Roque, bosque sumamente aletrado por la ganaderia","-61.1283334","-15.0102778",NA,NA,"280.00000000",NA,NA,NA,NA,NA,NA,"Guillén 156","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"476","2017-05-30 12:10:00-03","MO","MOBOT","1221324","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos",NA,"F. França|et al.","1996","9","29","Brazil","Bahia",NA,"Itatim: Morro do Agenor. Inselberg, Piedmont arbustivo.",NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,"França 1874","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"477","2014-06-13 14:33:00-03","MO","MOBOT","1263266","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Alexandre Zuntini (SPF)","Elsa M. Zardini|Leongino Guerrero","1997","7","29","Paraguay","Presidente Hayes",NA,"Laguna Capitán. Salt flats and dry forest.","-59.67527","-22.53916",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 47060","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1111","4",NA
"478","2014-06-13 14:32:00-03","MO","MOBOT","1263275","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Alexandre Zuntini (SPF)","Elsa M. Zardini|Leongino Guerrero","1997","7","29","Paraguay","Presidente Hayes",NA,"Laguna Capitán. Salt flats and dry forest.","-59.67527","-22.53916",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 47066","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1111","4",NA
"479","2017-05-30 11:55:00-03","MO","MOBOT","1270341","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos",NA,"Anonymous","1934","6","20","Brazil",NA,NA,"Estado da Guanabara, Obras Públicas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anonymous s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"480","2017-05-30 13:17:00-03","MO","MOBOT","1270369","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos",NA,"Teodore Meyer","1947","8","31","Argentina","Tucumán",NA,"Dep. Capital. Ciudad de Tucumán",NA,NA,NA,NA,"470.00000000",NA,NA,NA,NA,NA,NA,"Meyer 12614","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"481","2017-05-30 11:54:00-03","MO","MOBOT","1270371","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos",NA,"* PRAGO","1987","7","8","Brazil",NA,NA,"Belo Horizonte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PRAGO 10519","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"482","2017-05-30 12:18:00-03","MO","MOBOT","1270372","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos",NA,"Maria M. Arbo|et al.","1993","9","7","Argentina","Misiones",NA,"San Javier. Cerro del Monje, 6 km NE de San Javier.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arbo 58","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"483","2017-05-30 12:09:00-03","MO","MOBOT","1270380","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos",NA,"Y. Yanagizawa","1979","6","20","Brazil","São Paulo",NA,"Cultivado. Mun: Botucatu. Local: Fazenda Lageado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yanagizawa s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"484","2017-05-30 12:12:00-03","MO","MOBOT","1270381","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos",NA,"Y. Yanagizawa","1979","7","6","Brazil","São Paulo",NA,"Cultivado. Botucatu Mun. Loc. Fazenda Lageado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yanagizawa s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"485","2017-05-30 12:11:00-03","MO","MOBOT","1270383","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos",NA,"J. Elias de Paula","1985","9","8","Brazil","Mato Grosso do Sul",NA,"Miranda-MS. Area inundavel do Pantanal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elias de Paula 1829","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"486","2017-05-24 15:52:00-03","MO","MOBOT","1282797","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos",NA,"P.M. Antunes","1994","9","15","Brazil","São Paulo",NA,"Mpio de Piracicaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Antunes 1","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"487","2017-05-24 15:50:00-03","MO","MOBOT","1282798","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos",NA,"K.D. Barreto|et al.","1994","8","4","Brazil","São Paulo",NA,"Mpio de Sao Pedro. Serra de Sao Pedro (Capim Fino). Mata mesófila semidecidua.","-47.8866666","-22.5058333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Barreto 2789","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"488","2017-05-24 15:50:00-03","MO","MOBOT","1282803","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos",NA,"C.R. Pazetti","1989","9","28","Brazil","São Paulo",NA,"Assis. Fazenda Pirapitinga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pazetti s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"489","2017-05-24 15:47:00-03","MO","MOBOT","1282804","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos",NA,"* ZANDOVAL","1986","7","21","Brazil","São Paulo",NA,"Piracicaba. Parque ESALQ/USP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZANDOVAL s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"490","2017-05-25 14:20:00-03","MO","MOBOT","1396576","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos",NA,"Lupita Sánchez A.|René Guillén V.|E. Cuéllar","1999","12","11","Bolivia","Santa Cruz","Chiquitos","Valle de Tucavaca, parcela de muestreo, Proyecto Corredor Santa Cruz-Puerto Suárez, bosque chiquitano bien drenado con árboles del chaco, dosel 7-18 m, sotobosque con Ananas ananassoides, Aechmea distichantha y Sebastiania discolor.","-59.4247223","-18.3822223",NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,"Sánchez Acebo 1086","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"491","2017-05-25 14:25:00-03","MO","MOBOT","1396677","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos",NA,"A.M. Carrión|E. Ramos","1998","11","2","Bolivia","Santa Cruz","Angel Sandoval","Prov. German Busch, Area natural de manejo integrado Otuquis; Estancia Las Camelias, bosquecillo de palmares y alcornocales, hacia el lado Oeste de la estancia Las Camelias.","-58.11","-19.5208334",NA,NA,"187.00000000",NA,NA,NA,NA,NA,NA,"Carrión Cuellar 644","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"492","2018-08-26 04:35:00-03","MO","MOBOT","2427385","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos",NA,"F. Biganzoli|Fernando O. Zuloaga|Paola Peralta|S. A. Catalano|A.M. Girscht|G. Irrazabal|G. Massaccesi|Y. Sasal","1999","9","23","Argentina","Misiones","San Ignacio","Parque Provincial Teyú Cuaré",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Biganzoli 608","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"493","2016-05-31 14:34:00-03","MO","MOBOT","3037562","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","A. Zuntini (SPF)","Juan H. Hunziker|Juan C. Gamerro","1991",NA,NA,"Argentina","Corrientes","San Martín","Tres Cerros, 20 km al oeste de La Cruz, Estancia Las Marías. Ladera norte del cerro.",NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,"Hunziker 11811","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"494","2017-05-30 12:02:00-03","MO","MOBOT","3047820","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos",NA,"Alfredo F. Fuentes","1996","12","7","Bolivia","Santa Cruz","Nuflo de Chavez","Estancia San Miguelito, 200 km NE de la ciudad de Santa Cruz. Puesto San Miguelito. Bosque semidecíduo chiquitano, en contacto con palmar de Copernicia. 1 km al SO del puesto.",NA,NA,NA,NA,"270.00000000",NA,NA,NA,NA,NA,NA,"Fuentes Claros 1379","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"495","2017-05-25 14:26:00-03","MO","MOBOT","3048208","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos",NA,"E.A. Rodrigues","1994",NA,NA,"Brazil","São Paulo",NA,"Jaboticabal, Razenda Santa Izabel. Nome vulgar: Ipe roxo anão.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rodrigues 252","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"496","2017-05-30 13:20:00-03","MO","MOBOT","3052240","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos",NA,"Lidia Pérez de Molas|Juan Facetti","1985","8","23","Paraguay",NA,NA,"Bajo Chaco. Ruta IX (Transchaco) km. 174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pérez de Molas 616","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"497","2016-05-19 11:26:00-03","MO","MOBOT","3294174","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","A. Zuntini (SPF)","M.M.S. Castro","2006","6","9","Brazil","São Paulo",NA,"Subida para Pedra da Mina, ramal a esquerda, primeira propriedade particular.","-44.7783334","-22.4888889",NA,NA,"648.00000000",NA,NA,NA,NA,NA,NA,"Castro 1028","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"498","2017-05-30 12:29:00-03","MO","MOBOT","3299953","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos",NA,"Nélida S. Troncoso|Nélida M. Bacigalupo|Rosa Guaglianone","1978","9","20","Argentina","Entre Ríos","Federación","Chaviyú, selva marginal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Troncoso 2281","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"499","2017-05-30 12:30:00-03","MO","MOBOT","3392670","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos",NA,"M. Peña-Chocarro","2004","10","14","Argentina","Formosa",NA,"Estancia Guaycolec, casco.","-58.1730556","-25.9877777",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peña-Chocarro 1892","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
