"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","stateProvince","phylum","order","scientificNameAuthorship","identifiedBy","locality","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","infraspecificEpithet","class","monthIdentified","dayIdentified","relationshipType","relatedCatalogItem","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber"
"158","2020-12-21 16:42:30-03","MBM","MBM","18123","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Hatschbach, G.","26421",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM018123",NA,"Paraná",NA,NA,"A. St.-Hil.","Lourteig, A.","Estrada Marmeleiro - Campo Erê","Marmeleiro","-53.0261001586914","-26.1494007110596",NA,NA,"MBM018123","27396","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-12-21 16:42:30-03","MBM","MBM","201706","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Hatschbach, G.; Ziller, S.R.; Saldanha, J.; Ziller, S.R.; Saldanha, J.","64515",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM201706",NA,"Paraná",NA,NA,"A. St.-Hil.","Hatschbach, G.","Rio Reserva, salto da Fazenda Reserva","Pinhão","-51.6596984863281","-25.6956005096436",NA,NA,"MBM201706","37408","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-12-21 16:42:30-03","MBM","MBM","130282","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Lindeman, J.; Haas, H.; Haas, H.","3003",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM130282",NA,"Paraná",NA,NA,"A. St.-Hil.","Lourteig, A.","5km NE de Castrolândia",NA,NA,NA,NA,NA,"MBM130282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-12-21 16:42:30-03","MBM","MBM","423631","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Schwirkowski, P.","2400","2017","09","16","Southern America","Brazil",NA,NA,"Heliófita, liana, flores amareladas.; Capão de FOM, mata secundária.","MBM423631",NA,"Santa Catarina",NA,NA,"A. St.-Hil.","Schwirkowski, P.","Serra Alta","São Bento do Sul","-49.3825","-26.276389","850","900",NA,NA,NA,"2017","-49.3825","-26.276389",NA,NA,"09","16",NA,NA,NA,NA,NA,NA
"162","2020-12-21 16:42:30-03","MBM","MBM","423637","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Schwirkowski, P.","2231","2017","05","14","Southern America","Brazil",NA,NA,"Heliófita, liana.","MBM423637",NA,"Santa Catarina",NA,NA,"A. St.-Hil.","Schwirkowski, P.","Bairro Lençol, Rua Miguel Hubl","São Bento do Sul","-49.461667","-26.264722","800","850",NA,NA,NA,"2017","-49.461667","-26.264722",NA,NA,"04","14",NA,NA,NA,NA,NA,NA
"163","2020-12-21 16:42:30-03","MBM","MBM","238239","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Silva, J.M.; Soares, A.; Maschio, W.; Soares, A.; Maschio, W.","2969",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM238239",NA,"Paraná",NA,NA,"A. St.-Hil.","Smith, S.F.","Fazenda Deni Schwartz","Capitão Leônidas Marques","-53.614200592041","-25.4792003631592",NA,NA,"MBM238239","14258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-12-21 16:42:30-03","MBM","MBM","9916","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Hatschbach, G.","21136",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM009916",NA,"Paraná",NA,NA,"A. St.-Hil.","Lourteig, A.","Km 127","Laranjeiras do Sul","-52.4160995483398","-25.4078006744385",NA,NA,"MBM009916","28404","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-12-21 16:42:30-03","MBM","MBM","38364","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Tessmann, G.","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM038364",NA,"Paraná",NA,NA,"A. St.-Hil.","Hatschbach, G.","Fazenda Lagoa Dourada","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"MBM038364","46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-12-21 16:42:30-03","MBM","MBM","38363","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Tessmann, G.","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM038363",NA,"Paraná",NA,NA,"A. St.-Hil.","Hatschbach, G.","Fazenda Lagoa Dourada","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"MBM038363","46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-12-21 16:42:30-03","MBM","MBM","55479","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Hatschbach, G.","40189",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM055479",NA,"Paraná",NA,NA,"A. St.-Hil.","Lourteig, A.","Piraí","Tijucas do Sul","-49.1988983154297","-25.9281005859375",NA,NA,"MBM055479","25228","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-12-21 16:42:30-03","MBM","MBM","252208","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Kegler, A.","251",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM252208",NA,"Rio Grande do Sul",NA,NA,"A. St.-Hil.","Smith, S.F.","Vila Cristina","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"MBM252208","49662","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-11-01 15:28:36-03","PUC-RIO","FCAB","2260","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","hilarii","Clematis hilarii","P. Capell S.J.","s.n.","1953","09","13",NA,"Brasil",NA,NA,"Sinônimo de Clematis campestris A.St.-Hil.&nf;&nf;De floresta.","002260",NA,"Rio de Janeiro",NA,"Angiospermae","Spreng.","P. Capell S.J.",NA,"Nova Friburgo","-42.5311012268066","-22.2819004058838",NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2018-05-31 16:26:39-03","MNHN","RECOLNAT_MNHN_P","P00155563","PreservedSpecimen",NA,"Ranunculaceae","Clematis","campestris","Clematis campestris","Kiesling, R.|Mulgura, M.|Ponce, M.",NA,"1984","11","23",NA,"Argentina","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00155563' target='other'> <mi>dwc_moreinfo</mi></a>","P00155563",NA,NA,NA,NA,"A.St.-Hil.","Wang","San Juan, dep. Angaco, Sierra de Pie de Palo, ruta cerca de Angaco",NA,NA,NA,NA,NA,"P00155563_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4826"
"171","2018-05-31 15:59:05-03","MNHN","RECOLNAT_MNHN_P","P00155564","PreservedSpecimen",NA,"Ranunculaceae","Clematis","campestris","Clematis campestris","Hahn, W.",NA,"1983","6","15",NA,"Paraguay","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00155564' target='other'> <mi>dwc_moreinfo</mi></a>","P00155564",NA,NA,NA,NA,"A.St.-Hil.","Wang","Department of Boqueron : 140 km N. of Filadelfia",NA,"-59.66667","-21.16667",NA,NA,"P00155564_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1433"
"172","2018-05-31 15:59:51-03","MNHN","RECOLNAT_MNHN_P","P00155565","PreservedSpecimen",NA,"Ranunculaceae","Clematis","campestris","Clematis campestris","Kiesling, R.|Saenz, A.A.",NA,"1982","11","12",NA,"Argentine","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00155565' target='other'> <mi>dwc_moreinfo</mi></a>","P00155565",NA,NA,NA,NA,"A.St.-Hil.","Wang","San Juan : department Zonda, Cno. a Estancia Maradona, cerca de Pto. Gordoba",NA,NA,NA,"1900",NA,"P00155565_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4061"
"173","2015-09-04 01:20:24-03","MNHN","RECOLNAT_MNHN_P","P02303294","PreservedSpecimen",NA,"Ranunculaceae","Clematis","campestris","Clematis campestris","Ule, E.",NA,"1891","2","1",NA,"Brasil","hb",NA,"Herbier A. Glaziou donné par Mme SIMARD, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02303294' target='other'> <mi>dwc_moreinfo</mi></a>","P02303294",NA,"Santa Catarina",NA,NA,"A.St.-Hil.",NA,"[Em arredores do Valle do Capivara. acima da Serra Geral]",NA,NA,NA,NA,NA,"P02303294_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1701"
"174","2015-09-04 12:47:34-03","MNHN","RECOLNAT_MNHN_P","P00585202","PreservedSpecimen",NA,"Ranunculaceae","Clematis","campestris","Clematis campestris","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil","hb",NA,"Museo Parisiensi dedit Aug. de St. Hilaire <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00585202' target='other'> <mi>dwc_moreinfo</mi></a>","P00585202","type",NA,NA,NA,"A.St.-Hil.","Saint-Hilaire","Dans les paturages à l'embouchure du Fleuve Yapo, province de St Paul",NA,NA,NA,NA,NA,"P00585202_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1481"
"175","2015-09-04 12:47:34-03","MNHN","RECOLNAT_MNHN_P","P00585203","PreservedSpecimen",NA,"Ranunculaceae","Clematis","campestris","Clematis campestris","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00585203' target='other'> <mi>dwc_moreinfo</mi></a>","P00585203","isotype",NA,NA,NA,"A.St.-Hil.","Saint-Hilaire","Dans les paturages à l'embouchure du Fleuve Yapo, province de St Paul",NA,NA,NA,NA,NA,"P00585203_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1481"
"176","2015-09-04 01:20:02-03","MNHN","RECOLNAT_MNHN_P","P02303286","PreservedSpecimen",NA,"Ranunculaceae","Clematis","campestris","Clematis campestris","Anderson, W.R.|Hill, S.R.|Santos, R.R.|Souza, R.|Fryxell, P.A.",NA,"1973","4","11",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02303286' target='other'> <mi>dwc_moreinfo</mi></a>","P02303286",NA,"Minas Gerais",NA,NA,"A.St.-Hil.",NA,"Serra do Espinhaço. 10 km by road N of Gouvêia",NA,NA,NA,"1320",NA,"P02303286_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8665"
"177","2015-09-04 01:20:24-03","MNHN","RECOLNAT_MNHN_P","P02303288","PreservedSpecimen",NA,"Ranunculaceae","Clematis","campestris","Clematis campestris","Lindeman, J.C.|Haas, J.H.",NA,"1966","10","14",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02303288' target='other'> <mi>dwc_moreinfo</mi></a>","P02303288",NA,"Paraná",NA,NA,"A.St.-Hil.",NA,"Bank of Rio Taquara, 5 km NE of Castrolanda",NA,NA,NA,NA,NA,"P02303288_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3003"
"178","2015-09-04 01:20:24-03","MNHN","RECOLNAT_MNHN_P","P02303291","PreservedSpecimen",NA,"Ranunculaceae","Clematis","campestris","Clematis campestris","Lindeman, J.C.|Haas, J.H.",NA,"1967","3","18",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02303291' target='other'> <mi>dwc_moreinfo</mi></a>","P02303291",NA,"Paraná",NA,NA,"A.St.-Hil.",NA,"Fazenda Reserva, ca. 85km SW of Guarapuava, in campo near capão Cachambu, N of Rio dos Torres.",NA,NA,NA,"1100",NA,"P02303291_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4968"
"179","2015-09-04 01:20:24-03","MNHN","RECOLNAT_MNHN_P","P02303298","PreservedSpecimen",NA,"Ranunculaceae","Clematis","campestris","Clematis campestris","Regnell",NA,"1866","3","1",NA,"Brasil","hb",NA,"Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02303298' target='other'> <mi>dwc_moreinfo</mi></a>","P02303298",NA,"Minas Gerais",NA,NA,"A.St.-Hil.",NA,NA,"Caldas","-46.386100769043","-21.9235992431641",NA,NA,"P02303298_01","25710","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"III 243"
"180","2015-09-04 01:20:24-03","MNHN","RECOLNAT_MNHN_P","P02303296","PreservedSpecimen",NA,"Ranunculaceae","Clematis","campestris","Clematis campestris","Reitz",NA,"1963","1","31",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02303296' target='other'> <mi>dwc_moreinfo</mi></a>","P02303296",NA,"Santa Catarina",NA,NA,"A.St.-Hil.",NA,NA,"Campos Novos","-51.2249984741211","-27.4016990661621","1000",NA,"P02303296_01","43319","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6403"
"181","2015-09-04 01:20:24-03","MNHN","RECOLNAT_MNHN_P","P02303295","PreservedSpecimen",NA,"Ranunculaceae","Clematis","campestris","Clematis campestris","Reitz, R.",NA,"1963","1","31",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02303295' target='other'> <mi>dwc_moreinfo</mi></a>","P02303295",NA,"Santa Catarina",NA,NA,"A.St.-Hil.",NA,NA,"Campos Novos","-51.2249984741211","-27.4016990661621","1000",NA,"P02303295_01","43319","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6403"
"182","2015-09-04 01:20:24-03","MNHN","RECOLNAT_MNHN_P","P02303297","PreservedSpecimen",NA,"Ranunculaceae","Clematis","campestris","Clematis campestris","Reitz, R.",NA,"1963","1","31",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02303297' target='other'> <mi>dwc_moreinfo</mi></a>","P02303297",NA,"Santa Catarina",NA,NA,"A.St.-Hil.",NA,NA,"Campos Novos","-51.2249984741211","-27.4016990661621","1000",NA,"P02303297_01","43319","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6403"
"183","2015-09-04 01:20:24-03","MNHN","RECOLNAT_MNHN_P","P02303292","PreservedSpecimen",NA,"Ranunculaceae","Clematis","campestris","Clematis campestris","Hatschbach, G.",NA,"1971","2","21",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02303292' target='other'> <mi>dwc_moreinfo</mi></a>","P02303292",NA,"Paraná",NA,NA,"A.St.-Hil.",NA,"Estr. Marmeleiro-Campo Erê","Marmeleiro","-53.0261001586914","-26.1494007110596",NA,NA,"P02303292_01","27396","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26421"
"184","2015-09-04 01:20:24-03","MNHN","RECOLNAT_MNHN_P","P02303293","PreservedSpecimen",NA,"Ranunculaceae","Clematis","campestris","Clematis campestris","Hatschbach, G.",NA,"1969","2","12",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02303293' target='other'> <mi>dwc_moreinfo</mi></a>","P02303293",NA,"Paraná",NA,NA,"A.St.-Hil.",NA,"km 127","Laranjeiras do Sul","-52.4160995483398","-25.4078006744385",NA,NA,"P02303293_01","28404","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21136"
"185","2015-09-04 01:20:24-03","MNHN","RECOLNAT_MNHN_P","P02303290","PreservedSpecimen",NA,"Ranunculaceae","Clematis","campestris","Clematis campestris","Hatschbach, G.",NA,"1977","9","22",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02303290' target='other'> <mi>dwc_moreinfo</mi></a>","P02303290",NA,"Paraná",NA,NA,"A.St.-Hil.",NA,"Pirai","Tijucas do Sul","-49.1988983154297","-25.9281005859375",NA,NA,"P02303290_01","25228","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40189"
"186","2015-09-04 01:20:24-03","MNHN","RECOLNAT_MNHN_P","P02303299","PreservedSpecimen",NA,"Ranunculaceae","Clematis","campestris","Clematis campestris","Reitz, R.|Klein",NA,"1962","2","22",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02303299' target='other'> <mi>dwc_moreinfo</mi></a>","P02303299",NA,"Santa Catarina",NA,NA,"A.St.-Hil.",NA,"Rio Marombas","Curitibanos","-50.584400177002","-27.2828006744385","900",NA,"P02303299_01","25987","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12296"
"187","2015-09-04 01:20:24-03","MNHN","RECOLNAT_MNHN_P","P02303287","PreservedSpecimen",NA,"Ranunculaceae","Clematis","campestris","Clematis campestris","Paula, J.E.|Conceição, C.A.",NA,"1982","7","28",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02303287' target='other'> <mi>dwc_moreinfo</mi></a>","P02303287",NA,"Mato Grosso do Sul",NA,NA,"A.St.-Hil.",NA,"Rio Paraguai.","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,"P02303287_01","295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1566"
"188","2015-09-04 01:20:24-03","MNHN","RECOLNAT_MNHN_P","P02303289","PreservedSpecimen",NA,"Ranunculaceae","Clematis","campestris","Clematis campestris","Hoehne, F.C.",NA,"1929","10","5",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02303289' target='other'> <mi>dwc_moreinfo</mi></a>","P02303289",NA,"Paraná",NA,NA,"A.St.-Hil.",NA,"Taboão.","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"P02303289_01","25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-12-11 11:40:32-03","UFMG","BHCB","72088","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Menezes, J","s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,"Data: 1935",NA,NA,"Minas Gerais","Dicotyledon",NA,"A.St.-Hil.",NA,NA,"Itabira","-43.2268981933594","-19.6191997528076",NA,NA,NA,"33779","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-12-11 11:40:32-03","UFMG","BHCB","61461","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,"Paraná","Dicotyledon",NA,"A.St.-Hil.",NA,NA,"Capitão Leônidas Marques","-53.614200592041","-25.4792003631592",NA,NA,NA,"14258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-12-11 11:40:32-03","UFMG","BHCB","1534","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Oliveira, JA de","s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,"terrestre;escandente;",NA,NA,"Minas Gerais","Dicotyledon",NA,"A.St.-Hil.",NA,"Campus da UFMG. Veterinária.","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-12-11 11:40:32-03","UFMG","BHCB","4594","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Andrade, PM de; et al.","s.n.","1983","03","19","Southern America","Brasil",NA,NA,":cipó cravo;beira de mata;escandente;",NA,NA,"Minas Gerais","Dicotyledon",NA,"A.St.-Hil.",NA,"Serra do Cipó","Jaboticatubas","-43.7449989318848","-19.513599395752",NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-02-11 17:21:27-03","UFPR","UPCB","7711","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Hatschbach, G.","14900","1966","10","16",NA,"Brasil",NA,NA,"Trepadeira, flor creme. Capoeira..",NA,NA,"Paraná",NA,NA,"A.St.- Hil.","Pellegrini, M.O.O.","Estrada para Porto Vitória","União da Vitória","-51.0863990783691","-26.2299995422363",NA,NA,NA,"35297","auto","2015",NA,NA,NA,NA,"12","01",NA,NA,NA,NA,NA,NA
"194","2021-02-11 17:21:27-03","UFPR","UPCB","24763","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Dunaiski Jr., A.","227","1992","04","05",NA,"Brasil",NA,NA,"Trepadeira..",NA,NA,"Paraná",NA,NA,"A.St.-Hil.","Guimarães, O.A.","Passo Amarelo","Mandirituba","-49.326099395752","-25.7789001464844",NA,NA,NA,"20385","auto","1995",NA,NA,NA,NA,"08",NA,NA,NA,NA,NA,NA,NA
"195","2021-02-11 17:21:27-03","UFPR","UPCB","10079","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Tressens, S.G.","78","1970","09","19",NA,"Argentina",NA,NA,"Flores blanquecinas.",NA,NA,"Corrientes",NA,NA,"A.St.- Hil.","Pellegrini, M.O.O.","Prov. Corrientes, Dep. Capital Arroyo Riachuelo, Ruta 12","Capital",NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,"12","01",NA,NA,NA,NA,NA,NA
"196","2021-02-11 17:21:27-03","UFPR","UPCB","41320","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Seijo, G.","1396","1999","01","13",NA,"Argentina",NA,NA,"En cerro..",NA,NA,"Buenos Aires",NA,NA,"A.St.-Hil.","Pellegrini, M.O.O.","Buenos Aires, Part. Cnel. Suárez, Villa Arcadia, en cerros próximos al arroyo Sauce Corto","Coronel Suaréz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2021-02-11 17:21:27-03","UFPR","UPCB","41321","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Seijo, G.","1394","1999","01","13",NA,"Argentina",NA,NA,"En cerro próximo al Arroyo Sauce Corto..",NA,NA,"Buenos Aires",NA,NA,"A.St.-Hil.","Pellegrini, M.O.O.","Buenos Aires, Part. Cnel. Suárez, Villa Arcadia","Coronel Suaréz",NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,"12","01",NA,NA,NA,NA,NA,NA
"198","2021-02-11 17:21:27-03","UFPR","UPCB","53047","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Maschio, W.","467","2005","10","19",NA,"Brasil",NA,NA,"Flor amarela com muito perfume. Floresta ombrófila mista. Alt.: 950m s.n.m..",NA,NA,"Paraná",NA,NA,"A.St.-Hil.","Pellegrini, M.O.O.","25°17'S 49°13'W","Colombo","-49.216667","-25.283333",NA,NA,NA,NA,NA,"2015","-49.216667","-25.283333",NA,NA,"12","01",NA,NA,NA,NA,NA,NA
"199","2021-02-11 17:21:27-03","UFPR","UPCB","5528","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Stellfeld, C.","1642",NA,NA,NA,NA,"Brasil",NA,NA,"Trepadeira. Encontrada em só lugar no lugar percorrido..",NA,NA,"Paraná",NA,NA,"A.St.-Hil.","Pellegrini, M.O.O.","Campina do Siqueira","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,"25180","auto","2015",NA,NA,NA,NA,"12","01",NA,NA,NA,NA,NA,NA
"200","2021-02-11 17:21:27-03","UFPR","UPCB","22936","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Tessmann, G.",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Trepadeira. Pétalas verde-amareladas..",NA,NA,"Paraná",NA,NA,"A.St.-Hil.","Hatschbach, G.","Fazenda Lagoa Dourada, Parque Estadual de Vila Velha.","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,"46557","auto","1958",NA,NA,NA,NA,"08",NA,NA,NA,NA,NA,NA,NA
"201","2021-02-11 17:21:27-03","UFPR","UPCB","19819","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Hirosse, D.T.",NA,"1988","05","11",NA,"Brasil",NA,NA,"Trepadeira, flor creme-esverdeada. Beira da mata..",NA,NA,"Paraná",NA,NA,"A.St.- Hil.","Pellegrini, M.O.O.","Mata da Confepar","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,"63728","auto","2015",NA,NA,NA,NA,"12","01",NA,NA,NA,NA,NA,NA
"202","2020-05-25 15:13:54-03","FSU","FSU","000062869","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","hilarii","Clematis hilarii","J. Brizuela","12",NA,NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"Spreng.",NA,"Ciudad - alrededores.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2018-11-21 10:04:00-02","MO","MOBOT","101082984","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Ronaldo Wasum","Wasum 10324","1994","9","13","South America","Brazil",NA,NA,NA,NA,NA,"Rio Grande do Sul",NA,NA,"A. St.-Hil.","Sara B. Hoot (UWM)",NA,"São Vendelino","-51.3768997192383","-29.3689002990723","700.00000000",NA,NA,"6075","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
