"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","typeStatus"
"95","2016-05-18 16:59:00-03","MO","MOBOT","1395877","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","D. S. Seigler & J. E. Ebinger","C. Antezana Valera","Antezana Valera 655","1993","3","23","South America","Bolivia","Cochabamba","Desvio del camino hacia Puente Arce. Quebrada de Mataral a Yuraj Pampa. Bosque subhúmedo de Anadenanthera macrocarpa",NA,NA,NA,NA,NA,NA,"Campero","2120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"96","2016-09-14 13:07:00-03","MO","MOBOT","1580106","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","D.S. Seigler & J.E. Ebinger","Elsa M. Zardini|A. Acosta","Zardini 56126","2001","2","27","South America","Paraguay","Amambay","Around Cerro Corá.","-55.9883333","-22.6647222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1228","4",NA
"97","2020-08-21 08:23:00-03","MO","MOBOT","1857003","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","D.S. Seigler (ILL)","L. Cayola|Alejandro Araujo M.|Héctor Cabrera|M.H. Calzadilla|F. Canqui|Carla Maldonado|Narel Paniagua Zambrana|Remberto Alvarez|Antonio Álvarez|Mario Álvarez","Cayola Pérez 4","2003","2","19","South America","Bolivia","La Paz","Parque Nacional Madidi, camino Apolo-Azariamas, Arroyo Pintata. A 495 m del campamento en dirección SE, aproximadamente a 20 minutos saliendo del camino.","-68.5388055","-14.4684723",NA,NA,NA,NA,"Franz Tamayo","1011.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03-01","9",NA
"98","2020-08-21 08:40:00-03","MO","MOBOT","1857334","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","D.S. Seigler (ILL)","L. Cayola|Alejandro Araujo M.|Héctor Cabrera|M.H. Calzadilla|F. Canqui|Carla Maldonado|Narel Paniagua Zambrana|Remberto Alvarez|Antonio Álvarez|Mario Álvarez","Cayola Pérez 21","2003","2","19","South America","Bolivia","La Paz","Parque Nacional Madidi, camino Apolo-Azariamas, Arroyo Pintata. A 495 m del campamento en dirección SE, aproximadamente a 20 minutos saliendo del camino.","-68.5388055","-14.4684723",NA,NA,NA,NA,"Franz Tamayo","1011.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03-01","4",NA
"99","2013-05-23 08:50:00-03","MO","MOBOT","1863434","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","D.S. Seigler (ILL)","Narel Paniagua Zambrana|He. Cabrera|F. Canqui|Mario Álvarez|A. Alvarez","Paniagua Zambrana 5641","2003","3","4","South America","Bolivia","La Paz","Parque Nacional Madidi, camino Apolo-Azariamas, arroyo Pintata. A 1,42 km al S del campamento principal. Bosque seco en ladera. Parcela Temporal de Muestreo 85 (0.1 ha).","-68.5369444","-14.4780556",NA,NA,NA,NA,"Franz Tamayo","923.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03-05","4",NA
"100","2016-06-14 14:25:00-03","MO","MOBOT","2192501","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","D.S. Seigler & J.E. Ebinger","Norma B. Deginani|Manuel J. Belgrano|R.J. Zuloaga","Deginani 1270","1999","5","12","South America","Argentina","Misiones","A 350 m del puente del arroyo Fortaleza","-54.1166667","-26.9",NA,NA,NA,NA,"Guaraní","540.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"101","2016-09-14 13:27:00-03","MO","MOBOT","2222495","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","D.S. Seigler & J.E. Ebinger","Lidia Pérez de Molas","Pérez de Molas 175","1983","4","21","South America","Paraguay","Itapúa","Pirapó, approx. 100 km al NE de Encarnación. Centro de Desarrollo Forestal. Bosque alto. Margen de un camino dentro del bosque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"102","2015-03-12 11:38:00-03","MO","MOBOT","2344331","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","Siegler & Ebinger (ILL)","Osvaldo Morrone|Norma B. Deginani|Sandra S. Aliscioni","Morrone 4123","2001","11","25","South America","Argentina","Salta","24 km de Piquirenda camino a El Chorrito",NA,NA,NA,NA,NA,NA,"Grl. José de San Martín",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"103","2018-05-17 05:29:00-03","MO","MOBOT","2406063","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","D.S. Seigler & J.E. Ebinger","Fernando O. Zuloaga|Osvaldo Morrone|María E. Múlgura|A. Vega","Zuloaga 5179","1995","3","3","South America","Argentina","Misiones","Ruta Provincial 19, entre Deseado y Paraje Uruguay, Parque Provincial Urugua-í, 12 km de Deseado","-54.1333333","-25.8166667",NA,NA,NA,NA,"General Manuel Belgrano","330.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"104","2016-06-14 14:24:00-03","MO","MOBOT","2443312","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","D.S. Seigler & J.E. Ebinger","Norma B. Deginani|Manuel J. Belgrano|R.J. Zuloaga","Deginani 973","1999","5","4","South America","Argentina","Misiones","Salto Chávez","-54.9166667","-27.2666667",NA,NA,NA,NA,"Cainguás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"105","2020-07-21 21:23:00-03","MO","MOBOT","2828553","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","D. S. Seigler & J. E. Ebinger","Vania Torrez|Manuel J. Macía|D. Choque A.|Pilar Garagorri|Pepe Sevillanos|J. Mamani","Torrez Flores 30","2005","9","30","South America","Bolivia","La Paz","Parque Nacional Madidi, Azariamas, Rio San Juan. Bosque semideciduo de yungas subandino xerico con Oxandra espintana y Erythrochiton fallax; ladera con exposicion NE. Parcela temporal de muestreo (0,1 ha). Plantas NO alcoholizadas.","-68.6619444","-14.2061111",NA,NA,NA,NA,"Franz Tamayo","960.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-01","4",NA
"106","2016-06-14 14:19:00-03","MO","MOBOT","2879634","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","D.S. Seigler & J.E. Ebinger","J. Cordeiro","Cordeiro 200","1985","11","26","South America","Brazil","Paraná","Jardim S. Judas Tadeu (mun. S. José dos Pinhais).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"107","2020-09-03 22:45:00-03","MO","MOBOT","2879826","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","A. Fuentes (LPB)","L. Cayola|C. Campos|A.S. Poma C.|Remberto Jove|H. Urbano","Cayola Pérez 1772","2005","9","30","South America","Bolivia","La Paz","Area Natural de Manejo Integrado Madidi, Azariamas, frente al arroyo Jaukantista. Bosque de yungas subandino pluviestacional con Erythrochiton fallax y Pentaplaris davidsmithii. Fondo de valle. Parcela temporal de muestreo (0,1 ha). Plantas NO alcoholizadas.","-68.5263889","-14.2327778",NA,NA,NA,NA,"Franz Tamayo","679.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-28","4",NA
"108","2020-07-17 07:58:00-03","MO","MOBOT","2881501","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","D.S. Seigler (ILL)","Alejandro Araujo M.|A. T. Fernández C.|S. Paredes|Dante Chambi","Araujo Murakami 2765","2005","12","8","South America","Bolivia","La Paz","Parque Nacional Madidi, rio Tuichi, hacienda Tuichi. Bosque andino semideciduo con Anadenanthera colubrina, Trichilia elegans y Acacia loretensis. Con vegetacion ribereña Gynerium sagittatum. Plantas secadas en campo.","-68.5547222","-14.3913889",NA,NA,NA,NA,"Franz Tamayo","717.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-22","7",NA
"109","2012-04-12 05:10:00-03","MO","MOBOT","3142623","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","D.S. Seigler (ILL)","Alfredo F. Fuentes|Noemi Quispe A.","Fuentes Claros 11273","2006","10","31","South America","Bolivia","La Paz","Area Natural de Manejo Integrado Madidi, carretera entre Apolo y San Marcos. Bosque de yungas subandino inferior xerico-estacional con Anadenanthera colubrina y Yungasocereus sp. nov.","-68.4808334","-14.5697223",NA,NA,NA,NA,"Franz Tamayo","1058.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"06-85","6",NA
"110","2016-05-18 16:58:00-03","MO","MOBOT","3357672","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","D. S. Seigler & J. E. Ebinger","Luzmila Arroyo P.|M. Vargas|Ivan Linneo|C. Roth","Arroyo Padilla 3247","2006","6","10","South America","Bolivia","Santa Cruz","Camino hacia Boyuibe, entrando a mano derecha hacia palmarito. Afloramiento de rocas. Bosque seco de 7 m de altura el dosel abundante una especie de leguminosa llamada retama que es alimento esencial de los chivos.","-63.48611","-20.13722",NA,NA,NA,NA,"Cordillera","500.00000000","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2017-02-03 11:26:00-02","MO","MOBOT","954674","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","D. Seigler & J. Ebinger (ILL)","Elsa M. Zardini|Leongino Guerrero","Zardini 41901","1994","12","27","South America","Paraguay","Alto Paraná","Estancia Río Bonito: Forest II (around Río Bonito). Tall forest.","-54.80527","-25.63166",NA,NA,NA,NA,NA,"60.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"982","5",NA
"112","2017-02-03 11:25:00-02","MO","MOBOT","970358","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","D. Seigler & J. Ebinger (ILL)","Elsa M. Zardini|Leongino Guerrero","Zardini 41476","1994","10","14","South America","Paraguay","Concepción","Estancia Garay-Cué. Woodland savanna on limestone.","-57.45","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"970","4",NA
"113","2020-07-10 09:47:01-03","MBML","MBML-HERBARIO","39348",NA,"Plantae",NA,NA,"Leguminosae Mimosoideae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","V. Terra/III-2014","A. L. Peixoto; Oswaldo L. Peixoto & R.Kautsky","482","1975","01","19",NA,"Brasil","Espírito Santo","Estrada para Pedra Azul.","-40.6591987609863","-20.3633003234863",NA,"Arbusto com cerca de 2m de altura. Flores amarelo-claras intensamente perfumadas.","MBML039348","MBML039348","Domingos Martins",NA,NA,"48150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-09-12 05:00:02-03","US","US","2841587","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger",NA,"-- Reitz & Klein, --","14820","1963","4","13","South America","Brazil","Santa Catarina","Passo do Socorro, Lajes",NA,NA,NA,NA,"US02200954","US02200954_01",NA,"600",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"115","2020-09-12 05:00:02-03","US","US","1857298","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger",NA,"R. Maldonado","813",NA,NA,NA,"South America","Argentina","Salta","Vespucio, Dto. de Oran",NA,NA,NA,NA,"US02200971",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"116","2020-09-12 05:00:02-03","US","US","2561432","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger",NA,"L. Smith & R. M. Klein","14131","1964","12","18","South America","Brazil","Santa Catarina","Mun. Itapiranga: Forest. San Antonio","-53.78","-27.12",NA,NA,"US02200956","US02200956_01",NA,"200","250",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"117","2020-09-12 05:00:02-03","US","US","1543531","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger",NA,"Y. Mexia","4357","1930","2","16","South America - Neotropics","Brazil","Minas Gerais","State of Minas Geraes. Vicosa. Road to Sao Miguel, near Sao Miguel",NA,NA,NA,NA,"US02200969","US02200969_01",NA,"800",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"118","2020-09-12 05:00:02-03","US","US","2912514","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger",NA,"S. G. Beck","2576",NA,NA,NA,"South America - Neotropics","Bolivia","Beni","Depto. Beni, Prov. Ballivian, Espiritu en la zona de influencia del rio Yucama,",NA,NA,NA,NA,"US02200960",NA,NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"119","2020-09-12 05:00:02-03","US","US","2196149","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger",NA,"A. L. Woolston","419","1955","1","1","South America","Paraguay","Alto Paraguay","Primavera",NA,NA,NA,NA,"US02200973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"120","2020-09-12 05:00:02-03","US","US","2449276","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger",NA,"L. Smith & R. M. Klein","10947","1957","2","7","South America","Brazil","Santa Catarina","Mun, Cacador: ruderal, 7 km north of Cacador",NA,NA,NA,NA,"US02200948","US02200948_01",NA,"950","1100",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"121","2020-09-12 05:00:02-03","US","US","2104838","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger",NA,"R. Reitz","2223",NA,NA,NA,"South America","Brazil","Santa Catarina","S. Catarina - Brasil. Orleaes. [interpreted]",NA,NA,NA,NA,"US02200977","US02200977_01",NA,"95",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"122","2020-09-12 05:00:02-03","US","US","2561366","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger",NA,"-- Reitz & Klein, --","17384","1965","12","11","South America","Brazil","Paraná","Parque do Monge, Lapa",NA,NA,NA,NA,"US02200964","US02200964_01",NA,"900",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"123","2020-09-12 05:00:02-03","US","US","3493740","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger",NA,"J. M. Silva & F. Deodato","1199","1993","1","13","South America","Brazil","Paraná","Jardim Botanico (mun. Curitiba)",NA,NA,NA,NA,"US02200967","US02200967_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"124","2020-09-12 05:00:02-03","US","US","2841625","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger",NA,"-- Reitz & Klein, --","11569","1962","1","4","South America","Brazil","Santa Catarina","Km 145 da ERF, Itaiopolis",NA,NA,NA,NA,"US02200951","US02200951_01",NA,"750",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"125","2020-09-12 05:00:02-03","US","US","2971203","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger",NA,"G. J. Schwarz","4259","1947","3","5","South America","Argentina","Misiones","Sob. Misiones Dep. San Javier. Duranona",NA,NA,NA,NA,"US02200972","US02200972_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"126","2020-09-12 05:00:02-03","US","US","2561435","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger",NA,"L. Smith & R. M. Klein","14093","1964","12","17","South America","Brazil","Santa Catarina","Mun. Riqueza: Rocky banks, Rio Iracema, east of Riqueza","-53.33","-27.07",NA,NA,"US02200955","US02200955_01",NA,"250",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"127","2020-09-12 05:00:02-03","US","US","2857318","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger",NA,"J. Laime","360","1978",NA,NA,"South America","Brazil","Paraná","Campo Mourão",NA,NA,NA,NA,"US02200961","US02200961_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"128","2020-09-12 05:00:02-03","US","US","2403372","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger",NA,"Reitz & Klein, --","8027","1958","12","16","South America","Brazil","Santa Catarina","Rio do Meio, Lauro Muller",NA,NA,NA,NA,"US02200979","US02200979_01",NA,"350",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"129","2020-09-12 05:00:02-03","US","US","3025290","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger",NA,"G. Hatschbach","26211","1971","2","1","South America","Brazil","Paraná","Barigui (mun. Curitiba)",NA,NA,NA,NA,"US02200978","US02200978_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"130","2020-09-12 05:00:02-03","US","US","2449318","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger",NA,"L. Smith & R. Reitz","9255","1956","12","25","South America","Brazil","Santa Catarina","Mun Xanxere: Margin of pinheiral, near Antas, 3 km west of Albelardo Luz",NA,NA,NA,NA,"US02200975","US02200975_01",NA,"500","600",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"131","2020-09-12 05:00:02-03","US","US","3120787","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger",NA,"Landrum","4027","1981","12","30","South America","Brazil","Paraná","Sao Jose dos Piranhais, new suburb Jupiter,","-49.17","-25.5",NA,NA,"US02200958","US02200958_01",NA,"900",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"132","2020-09-12 05:00:02-03","US","US","2561438","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger",NA,"L. Smith & R. M. Klein","14949","1965","1","22","South America","Brazil","Paraná","Mun, Irati: Forest, pasture, and boggy brook, Riozinho da Cima, 9 km south of Irati","-50.87","-25.53",NA,NA,"US02200966","US02200966_01",NA,"800",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"133","2020-09-12 05:00:02-03","US","US","2561437","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger",NA,"L. Smith & R. M. Klein","14995","1965","1","23","South America","Brazil","Paraná","Mun. Rio Negro: Forest, steep of Rio Passa Tress, Convento","-49.83","-26.08",NA,NA,"US02200965","US02200965_01",NA,"800",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"134","2020-09-12 05:00:02-03","US","US","2449275","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger",NA,"L. Smith & R. M. Klein","10789","1957","2","4","South America","Brazil","Santa Catarina","Mun. Porto Uniao: ruderal, Rio Pintado, southeast of Porto Uniao",NA,NA,NA,NA,"US02200947","US02200947_01",NA,"750",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"135","2020-09-12 05:00:02-03","US","US","2449302","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger",NA,"L. Smith, R. Reitz & L. Caldato","9605","1956","12","29","South America","Brazil","Santa Catarina","Mun. Chapeco: ruderal near Campo Ere",NA,NA,NA,NA,"US02200976","US02200976_01",NA,"900","1000",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"136","2020-09-12 05:00:02-03","US","US","2841584","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger",NA,"-- Reitz & Klein, --","14759","1963","4","12","South America","Brazil","Santa Catarina","Passo do Rio Canoas, Anita Garibaldi",NA,NA,NA,NA,"US02200953","US02200953_01",NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"137","2020-09-12 05:00:02-03","US","US","2449314","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger",NA,"L. Smith & R. M. Klein","11501","1957","2","19","South America","Brazil","Santa Catarina","Mun. Xanxere: ruderal, 3-4 km south of Abelardo Luz",NA,NA,NA,NA,"US02200949","US02200949_01",NA,"500","600",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"138","2020-09-12 05:00:02-03","US","US","3383382","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger",NA,"A. Kegler","83/12914","1999","1","20","South America","Brazil","Rio Grande do Sul","RS - MUn, Sao Marcos - BR 116",NA,NA,NA,NA,"US02200968","US02200968_01",NA,"780",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"139","2020-09-12 05:00:02-03","US","US","2758242","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger",NA,"-- Reitz & Klein, --","17701","1965","12","15","South America","Brazil","Paraná","Rio Cavernoso, Guarapuava",NA,NA,NA,NA,"US02200963","US02200963_01",NA,"800",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"140","2020-09-12 05:00:02-03","US","US","2631521","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger",NA,"J. C. Lindeman & J. H. Haas","4491","1967","1","25","South America","Brazil","Paraná","Brasiliae Australis. Rio da Areia between Cruzeiro d'Oeste and Tuneiras d'Oeste.",NA,NA,NA,NA,"US02200962","US02200962_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"141","2020-09-12 05:00:02-03","US","US","2483552","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger",NA,"G. Eiten, L. T. Eiten, G. M. Felippe & J. M. F. Campos","3000","1961","6","18","South America - Neotropics","Brazil","São Paulo","Municipio de Fernando Prestes: 9 km. south of Fernando Prestes. ( 3.1 km SE along the S. Jose do Rio Preto - Araraquara highway from turnoff to Agulhas and Ferando Pretes.)",NA,NA,NA,NA,"US02200950","US02200950_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"142","2020-09-12 05:00:02-03","US","US","2561429","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger",NA,"L. Smith & R. M. Klein","14154","1964","12","19","South America","Brazil","Santa Catarina","Mun. Sao Miguel d'Oeste: northwest of Sao Miguel d'Oeste","-53.57","-26.67",NA,NA,"US02200957","US02200957_01",NA,"700","750",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"143","2020-09-12 05:00:02-03","US","US","2912520","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger",NA,"S. G. Beck","3457","1980","4","18","South America - Neotropics","Bolivia","Beni","Depto. Beni, Prov. Ballivian, Espiritu en la zona de influencia del rio Yucama,",NA,NA,NA,NA,"US02200959",NA,NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"144","2020-09-12 05:00:02-03","US","US","2056326","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger",NA,"A. E. Burkart & N. Troncoso","11062","1940","2","15","South America","Argentina","Jujuy","Jujuy",NA,NA,NA,NA,"US02200970","US02200970_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
