"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","sex"
"1207","2018-08-09 21:10:48-03","UFMT","UFMT","35848","S","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza","Nasser, O.S.","2008","07","29","Nasser, O.S.","2005","09","29","Brasil","Mato Grosso","Chapada dos Guimarães","Cidade de Pedra.","-55.749698638916","-15.460599899292","107042","Avaliação Ecológica Rápida do Parque; arbusto.; cerrado ralo.","auto","91",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1208","2018-08-09 21:10:48-03","UFMT","UFMT","5863","S","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza",NA,NA,NA,NA,"De La Cruz, M.G.F.","1996","09","06","Brasil","Mato Grosso","Chapada dos Guimarães","Estrada da Chapada dos Guimarães.","-55.749698638916","-15.460599899292","107042","Erva, flor de cor branca com centro amarelado.; cerrado; solo areno pedregoso.","auto","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1209","2018-08-09 21:10:48-03","UFMT","UFMT","22113","S","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza",NA,NA,NA,NA,"Macedo, M.; Gonçalves, P.; Silva, E.","1999","11","04","Brasil","Mato Grosso","Chapada dos Guimarães","UHE-Manso.","-55.749698638916","-15.460599899292","107042","Herbácea 30 cm, frutos verdes imaturos.; cerrado; solo areno pefregoso.","auto","7106",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1210","2018-08-09 21:10:48-03","UFMT","UFMT","23768","S","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza",NA,NA,NA,NA,"Venturini, C.L.; Souza, I.M.; Violante, I.M.P.; Amorim Neto, L.","1999","08","29","Brasil","Mato Grosso","Chapada dos Guimarães","UHE-Manso, Morro Chapéu, Fazenda Areia Branca.","-55.749698638916","-15.460599899292","107042","Herbácea, ca. 0,8 m , folhas verticiladas, inflorescência com flores pardacentas.; solo arenoso.","auto","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1211","2020-04-17 17:41:28-03","UFMT","UFMT","1675","S","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza",NA,NA,NA,NA,"Alunos EFL/AGR/BIO","1979",NA,NA,"Brasil","Mato Grosso","Cuiabá",NA,"-56.0966987609863","-15.5960998535156","74875","planta medicinal.","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1212","2019-12-18 18:37:19-03","UFMT","UFMT","1678","S","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza","Guarim Neto, G.","1979",NA,NA,"Guarim Neto, G.; et al","1979","08","23","Brasil","Mato Grosso","Cuiabá","Jardim Califórnia (Coxipó).","-56.0966987609863","-15.5960998535156","74875","Subarbusto, folhas lineares, flores tubulares, alvo-amareladas, botões florais alongados, com possibilidades ornamentais.; cerrado perturbado.","auto","195",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1213","2018-10-03 21:33:18-03","UFMT","UFMT","18124","S","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza",NA,NA,NA,NA,"Sulzbach, A.","1997","12","16","Brasil","Mato Grosso","Cuiabá","Parque Cuiabá.","-56.0966987609863","-15.5960998535156","74875","Subarbusto, folhas opostas verticiladas. Medicinal.; cerrado; slo argilo arenoso.","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1214","2018-08-09 21:10:48-03","UFMT","UFMT","17409","S","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza","Amorim Neto, L.","1997",NA,NA,"Alecrim, M.C.; Amorim Neto, L.","1997","05","08","Brasil","Mato Grosso","Cuiabá","Proximidades da Vila ENCOL.","-56.0966987609863","-15.5960998535156","74875","herbácea perene, cerca de 30 cm de altura, fruto esverdeado imaturo.; Terreno baldio, solo cascalhoso.","auto","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1215","2018-08-09 21:10:48-03","UFMT","UFMT","25969","S","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza","Guarim Neto, G.","2008","07","29","Guarim Neto, G.","1990","10","17","Brasil","Mato Grosso","Diamantino",NA,"-56.4460983276367","-14.4085998535156","134442","Subarbusto, ca. 40 cm de altura, flores brancas. Medicinal.; cerrado.","auto","1380",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1216","2018-08-09 21:10:48-03","UFMT","UFMT","18466","S","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza",NA,NA,NA,NA,"Macedo, M.; Godinho, R.; Silva, E.","1995","09","25","Brasil","Mato Grosso","Diamantino","Próx. Posto Gil.","-56.4460983276367","-14.4085998535156","134442","Arbusto, folhas lanceoladas, flores amarelas. Medicinal.; cerrado perturbado; solo arenoso.","auto","4398",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1217","2018-08-09 21:10:48-03","UFMT","UFMT","30790","S","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza","Souza, V.C.","1998",NA,NA,"Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","1997","05","24","Brasil","Mato Grosso","Nobres","Beira da Estrada Nobres Marzagão.","-56.3274993896484","-14.7202997207642","176011","Subarbusto, ca. 30cm alt., corola com tubo","auto","17183",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1218","2018-08-09 21:10:48-03","UFMT","UFMT","16420","S","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza","Amorim Neto, L.","2008","07","29","Macedo, M.; Loureiro, R.; Somavilla, N.","1997","11","01","Brasil","Mato Grosso","Nobres","Estrada Velha de Nobres, próximo a fábrica de cimento Itaú.","-56.3274993896484","-14.7202997207642","176011","Herbácea, flores brancas.; Mata de encosta; solo pedregoso.","auto","5908",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1219","2018-12-06 13:43:18-02","UFMT","UFMT","16447","S","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza","Amorim Neto, L.","1997","12","02","Macedo, M.; Somavilla, N.; Loureiro, R.; Lopes, I.C.","1997","11","01","Brasil","Mato Grosso","Nobres","Serra da Cachoeira do Tombador.","-56.3274993896484","-14.7202997207642","176011","Herbácea, ca. 0,60m, folhas aciculadas, flor alva.; cerrado; solo pedregoso.","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1220","2018-10-03 21:33:18-03","UFMT","UFMT","41911","S","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza",NA,NA,NA,NA,"Bieski, I.G.C.","2014","10","16","Brasil","Mato Grosso","Nossa Senhora do Livramento","Comunidade Mata Cavalo.","-56.3456001281738","-15.7749996185303","89753","Cerrado.","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1221","2018-08-09 21:10:48-03","UFMT","UFMT","22191","S","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza","Macedo, M.","2008","07","29","Macedo, M.; Ferreira, A.R.; Silva, E.","1999","07","07","Brasil","Mato Grosso","Nossa Senhora do Livramento","Mata Cavalo.","-56.3456001281738","-15.7749996185303","89753","Arbusto, folhas lanceoladas compostas opostas, flores alvas.; cerrado; solo areno pedregoso.","auto","7052",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1222","2018-08-09 21:10:48-03","UFMT","UFMT","19003","S","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza","Macedo, M.","2008","12","29","Macedo, M.; Ferreira, A.R.; Silva, A.","1998","12","21","Brasil","Mato Grosso","Nova Brasilândia","Km 15.","-54.9655990600586","-14.9568996429443","68729","Arbusto, folhas compostas opostas, fruto imaturo verde.; Cerrado, solo arenoso.","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1223","2018-08-09 21:10:48-03","UFMT","UFMT","11735","S","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza","Prado, A.L.","1998",NA,NA,"Pantanal de Poconé; Guarim Neto, G.","1988","09","15","Brasil","Mato Grosso","Poconé","Estrada Poconé-Boqueirão,cerca de 9 Km de Poconé, após o Rio Saracura.","-56.6227989196777","-16.2567005157471","200792","Planta de ca. de 45 cm de altura, com espessamento basal, flores tubulosas e alvo amareladas.","auto","1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1224","2018-08-09 21:10:48-03","UFMT","UFMT","5881","S","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza",NA,NA,NA,NA,"De Morais, R.G.","2002","07","14","Brasil","Mato Grosso","Rosário Oeste","Angical.","-56.4275016784668","-14.8360996246338","187324","subarbusto.","auto","115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1225","2018-08-09 21:10:48-03","UFMT","UFMT","37019","S","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza",NA,NA,NA,NA,"Godinho, R.; Macedo, M.","1996","02","14","Brasil","Mato Grosso","Sapezal","Reserva Tirecatinga.","-58.7641983032227","-12.9893999099731","123036","herbácea, folhas lanceoladas.; cerrado; solo arenoso.","auto","196",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1226","2018-08-09 21:10:48-03","UFMT","UFMT","21100","S","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza",NA,NA,NA,NA,"Macedo, M.; Ferreira, A.R.","1999","06","09","Brasil","Mato Grosso","Sorriso","Margem da Rodovia Paranatinga-Sorriso.","-55.7113990783691","-12.5452995300293","139969","herbácea, folhas compostas alternas, flores alvas.; capoeira, solo arenoso.","auto","7007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1227","2018-08-09 21:10:48-03","UFMT","UFMT","27139","S","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza",NA,NA,NA,NA,"Carnib, G.","2001","08","06","Brasil","Mato Grosso","Várzea Grande","Passagem da Conceição.","-56.1324996948242","-15.6466999053955","37223","Subarbusto. Material estéril.; Cerrado; solo argilo arenoso.","auto","045",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1228","2018-08-09 21:10:48-03","UFMT","UFMT","27117","S","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza",NA,NA,NA,NA,"Carnib, G.; Gomes, T.","2001","06","01","Brasil","Mato Grosso","Várzea Grande","Sítio. Passagem da Conceição.","-56.1324996948242","-15.6466999053955","37223","Herbácea. Material estéril; cerrado; solo argilo pedregoso.","auto","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1229","2018-08-09 21:10:48-03","UFMT","UFMT","17574","S","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza","Hatschbach, G.","1996","12",NA,"Hatschbach, G.; Silva, J.M.; Deodato, F.","1996","11","06","Brasil","Mato Grosso do Sul","Bandeirantes","Rod. BR-163, São Pedro.","-54.363899230957","-19.9178009033203","50915","Xilopodífera, ereta, flor creme, mais claro no ápice.; Campo cerrado.","auto","65347",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1230","2018-11-21 20:31:06-02","UFMT","UFMT","30460","S","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza","Rebellato, L.","2008","07","29","Rebellato, L.; Lima-Júnior, G.A.","2003","05","12","Brasil","Mato Grosso do Sul","Corumbá","Fazenda Acorizal - Serra do Amolar.","-57.6533012390137","-19.0091991424561","295160","herbácea, com fruto.","auto","153B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1231","2021-03-04 15:43:36-03","IF","SPSF","48719","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stell. ex de Souza","J.B.Baitello","2014","05","01","J.B.Baitello & F. A. R. D. P. Arzolla & F.E.S.P.Vilela & R.Cielo-Filho","2014","04","16","Brasil","SP","Avaré","Estação Ecológica de Avaré","-48.814722","-23.018611",NA,"COLETA: Erva, 20 cm de altura, com flores de cor verde.; GEOGRAFIA: Mozaico de Campo Cerrado, Campo sujo e Campo limpo.;",NA,"2629","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"1232","2021-03-04 15:43:36-03","IF","SPSF","43929","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stell. ex Souza","F.A.R.D.Arzolla","2010","04","29","F.A.R.D.P.Arzolla & F.E.S.P.Vilela & A.Z.Antunes & D.A.da Silva","2010","03","02","Brasil","SP","Angatuba","Estação Ecológica","-48.816944","-23.001667",NA,"COLETA: Cerrado.&nf;Arvoreta, frutos imaturos verdes.;",NA,"1428","América do Sul",NA,NA,NA,NA,"785","785",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"1233","2021-03-04 15:43:36-03","IF","SPSF","44984","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stell. ex Souza","L.H.M.Fonseca","2010","11","30","J.P.Souza & V.C.Souza & A.R.Duarte & S.I.Elias","1996","04","27","Brasil","SP","Itatinga","estrada em direção a Angatuba a km.26 de Itatinga","-48.530833","-23.295278",NA,"COLETA: Em pasto, área originalmente ocupada por cerrado.&nf;Subarbusto prostrado; frutos imaturos verdes.;",NA,"609","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"1234","2021-03-04 15:43:36-03","IF","SPSF","26289","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense",NA,NA,NA,NA,NA,"G.Durigan","1996","09","26","Brasil","BA","Una","Estação Experimental Lemos Maia","-39.0752983093262","-15.2932996749878","36070","COLETA: XLS: SPSFAntigo; GEOGRAFIA: cerradao&nf;;","auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"1235","2021-03-04 15:43:36-03","IF","SPSF","30655","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense",NA,"J.B.Baitello","2002","11","27","J.B.Baitello","2002","11","25","Brasil","SP","Franco da Rocha","Parque Estadual do Juqueri","-46.7200012207031","-23.3199996948242","12135","COLETA: XLS: SPSFAntigo&nf;Campo limpo&nf;Herbáceo-arbustiva prostrada, flores com tubos amarelos.;","auto","1277","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"1236","2021-03-04 15:43:36-03","IF","SPSF","27837","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense",NA,NA,NA,NA,NA,"J.B.Baitello","2001","02","02","Brasil","SP","Franco da Rocha","P.E.Juqueri","-46.7200012207031","-23.3199996948242","12135","COLETA: XLS: SPSFAntigo; GEOGRAFIA: campo cerrado&nf;;","auto","933","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"1237","2021-03-04 15:43:36-03","IF","SPSF","16083","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense",NA,NA,NA,NA,NA,"J.R.Guillaumon","1993","01","24","Brasil","SP","Pedregulho","P.E.Furnas do Bom Jesus,","-47.4700012207031","-20.25","27552","COLETA: XLS: SPSFAntigo;","auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"1238","2021-03-04 15:43:36-03","IF","SPSF","09267","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense",NA,NA,NA,NA,NA,"E.E.Macedo","1995","05","10","Brasil","SP","Pedregulho","P.E.Furnas do Bom Jesus, nucleo Neca Pedro","-47.4700012207031","-20.25","27552","COLETA: XLS: SPSFAntigo; GEOGRAFIA: cerrado&nf;;","auto","1040","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"1239","2017-09-11 17:08:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum puberula","(Cham.) Mart. ex DC.",NA,NA,NA,NA,"Glaziou, AFM",NA,NA,NA,"?",NA,NA,"In prov. Goyaz",NA,NA,NA,NA,NA,"21845",NA,NA,NA,NA,NA,NA,NA,"puberula",NA,NA,NA,NA,NA,NA,NA
"1240","2017-09-11 17:08:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum","(Cham.) Mart. ex DC.",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"?",NA,NA,"in campis siccis",NA,NA,NA,NA,NA,"770",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1241","2017-09-11 17:08:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum","(Cham.) Mart. ex DC.",NA,NA,NA,NA,"?",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1242","2017-09-11 17:08:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum","(Cham.) Mart. ex DC.",NA,NA,NA,NA,"?",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1243","2017-09-11 17:08:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum","(Cham.) Mart. ex DC.",NA,NA,NA,NA,"Regnell, AF",NA,NA,NA,"?",NA,NA,"prope Cana Verde et S. José",NA,NA,NA,NA,NA,"60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1244","2017-09-11 17:08:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum","(Cham.) Mart. ex DC.",NA,NA,NA,NA,"Glaziou, AFM",NA,NA,NA,"?",NA,NA,"loco haud accuratius indicato",NA,NA,NA,NA,NA,"19659",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1245","2017-09-11 17:08:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum","(Cham.) Mart. ex DC.",NA,NA,NA,NA,"Regnell, AF",NA,NA,NA,"?",NA,NA,"prope Canna Verde et S. José",NA,NA,NA,NA,NA,"III60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1246","2017-09-11 17:08:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum","(Cham.) Mart. ex DC.",NA,NA,NA,NA,"Pohl, JBE",NA,NA,NA,"?",NA,NA,"ad Oliveiro Padrocinio",NA,NA,NA,NA,NA,"585",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1247","2017-09-11 17:08:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum","(Cham.) Mart. ex DC.",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"?",NA,NA,"in campis siccis",NA,NA,NA,NA,NA,"770ex p.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1248","2017-09-11 17:08:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum","(Cham.) Mart. ex DC.",NA,NA,NA,NA,"Sellow, F",NA,NA,NA,"?",NA,NA,"in Serra de Capivary prope Serra S. Antonio",NA,NA,NA,NA,NA,"c.724",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1249","2017-09-11 17:08:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum","(Cham.) Mart. ex DC.",NA,NA,NA,NA,"Sellow, F",NA,NA,NA,"?",NA,NA,"in Serra de Capivary prope Serra S. Antonio",NA,NA,NA,NA,NA,"B.1610",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1250","2017-09-11 17:08:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum","(Cham.) Mart. ex DC.",NA,NA,NA,NA,"Widgren, JF",NA,NA,NA,"Brazil",NA,NA,"in campo arido alta serra de Caracol",NA,NA,NA,NA,NA,"s.n","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1251","2017-09-11 17:08:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum","(Cham.) Mart. ex DC.",NA,NA,NA,NA,"Schwacke, A",NA,NA,NA,"Brazil",NA,NA,"prope Sa. Luzia de Sabará",NA,NA,NA,NA,NA,"9384","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1252","2017-09-11 16:26:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum","(Cham.) Mart. ex DC.",NA,NA,NA,NA,"Mello, JC",NA,NA,NA,"Brazil","São Paulo","Mogi","ad Campinas et Mogy Mirim in campis",NA,NA,NA,NA,NA,"10","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1253","2017-09-11 17:08:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum","(Cham.) Mart. ex DC.",NA,NA,NA,NA,"Kuntze, CEO",NA,NA,NA,"Brazil","Mato Grosso",NA,"in provincia Mato Grosso",NA,NA,NA,NA,NA,"s.n","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1254","2017-09-11 17:08:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum","(Cham.) Mart. ex DC.",NA,NA,NA,NA,"Kuntze, CEO",NA,NA,NA,"Brazil","Mato Grosso",NA,"in provincia Mato Grosso",NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1255","2017-09-11 17:08:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum","(Cham.) Mart. ex DC.",NA,NA,NA,NA,"Claussen, P",NA,NA,NA,"Brazil",NA,NA,"prope Sa. Luzia de Sabará",NA,NA,NA,NA,NA,"93","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1256","2017-09-11 16:26:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum","(Cham.) Mart. ex DC.",NA,NA,NA,NA,"De Moura",NA,NA,NA,"Brazil","Minas Gerais","Caxambu","in provincia S. Paulo ad Cachambú","-44.93","-21.98",NA,NA,NA,"381","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"-44.93","-21.98",NA,NA,NA,NA
"1257","2017-09-11 17:08:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum","(Cham.) Mart. ex DC.",NA,NA,NA,NA,"Gardner, G",NA,NA,NA,"Brazil","Goiás",NA,"Habitat typus in provinia Brasiliae Goyaz",NA,NA,NA,NA,NA,"3387","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1258","2017-09-11 17:08:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","mirandum","Anemopaegma mirandum","(Cham.) Mart. ex DC.",NA,NA,NA,NA,"Correia de Mello, J",NA,NA,NA,"Brazil","São Paulo",NA,"ad Campinas et Mogy Mirim in campis",NA,NA,NA,NA,NA,"10","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
