"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","class","dayIdentified","relatedCatalogItem","fieldNumber","individualCount"
"214","2020-09-12 05:00:02-03","US","US","82376","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Siphanthera","cordata","Siphanthera cordata","(DC.) Pohl ex DC.",NA,"L. Riedel",NA,NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,"Brasilia.",NA,NA,NA,NA,"US01900624","US01900624_01 US01900624_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"215","2020-09-12 05:00:02-03","US","US","1361813","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Siphanthera","gracilis","Siphanthera gracilis","Miq.","Almeda, F.; Robinson, O.","A. F. Regnell","II 114","1846","3","5","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"Specimen ex John Donnell Smith herbarium.","US01050053","US01050053_01",NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"216","2020-09-02 16:33:22-03","Cenargen","CEN","39209","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl","B. M. T. Walter","Ernestino de S. Gomes Guarino","110","2000","04","18",NA,"Brasil","DF","BRASILIA","Fazenda Sucupira (FAZ).","-47.9296989440918","-15.7797002792358","Unicata","Folhas e ramos pilosos, filetes e anteras roxos.","CEN00039209","CEN00039209","1100","1100",NA,"70570","auto","2011","-4800000.0","-1586667.0","04",NA,NA,NA,NA,"1"
"217","2020-09-02 16:33:22-03","Cenargen","CEN","101990","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl","B. M. T. Walter","Desirée Marques Ramos","33","2009","06","05",NA,"Brasil","DF","BRASILIA","Reserva do CPAC.","-47.745","-15.678055","Unicata",NA,"CEN00101990","CEN00101990",NA,NA,NA,NA,NA,"2017","-47.745","-15.678055","11",NA,NA,NA,NA,"1"
"218","2020-09-02 16:33:22-03","Cenargen","CEN","112781","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl ex DC.","B. M. T. Walter","Marcelo Fragomeni Simon","3721","2019","03","31",NA,"Brasil","GO","ALTO PARAISO DE GOIAS","Chapada dos Veadeiros, 10 km W de Alto Paraíso, em direção a São Jorge.","-47.597777","-14.156944","Exsicatas","Erva delicada, 30 cm. Pétalas róseas, anteras vináceos.","CEN00112781","CEN00112781","1200","1200",NA,NA,NA,"2020","-47.597777","-14.156944","01",NA,NA,NA,NA,"2"
"219","2020-09-02 16:33:22-03","Cenargen","CEN","75137","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl","B. M. T. Walter","Eduarda Barreto Andrade Dias","627","2009","03","02",NA,"Brasil","DF","BRASILIA","Borda do Parque Nacional de Brasília, perto da entrada para o Poço Azul.","47.9647222","-15.745277","Exsicatas","Anteras roxas. Pêlos glândulosos no caule, nas folhas e no cálice.","CEN00075137","CEN00075137",NA,NA,NA,NA,NA,"2011","47.9647222","-15.745277","04",NA,NA,NA,NA,"1"
"220","2020-09-02 16:33:22-03","Cenargen","CEN","53232","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl ex DC.","B. M. T. Walter","Aldicir Osni Scariot","921","2003","09","27",NA,"Brasil","TO","DIANOPOLIS",NA,"-46.415277","-11.6175","Unicata",NA,"CEN00053232","CEN00053232","635","635",NA,NA,NA,"2019","-46.415277","-11.6175","02",NA,NA,NA,NA,"1"
"221","2020-09-02 16:33:22-03","Cenargen","CEN","53965","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl","B. M. T. Walter","José Floriano Barêa Pastore","882","2004","02","03",NA,"Brasil","DF","BRASILIA","Parque do Gama.","-48.053888","-16.04","Exsicatas","Estames roxos.","CEN00053965","CEN00053965","1050","1050",NA,NA,NA,"2011","-48.053888","-16.04","04",NA,NA,NA,NA,"2"
"222","2020-09-02 16:33:22-03","Cenargen","CEN","75177","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl","B. M. T. Walter","Eduarda Barreto Andrade Dias","711","2010","04","01",NA,"Brasil","DF","BRASILIA","Borda do Parque Nacional de Brasília.","-48.035277","-15.603611","Exsicatas",NA,"CEN00075177","CEN00075177",NA,NA,NA,NA,NA,"2011","-48.035277","-15.603611","04",NA,NA,NA,NA,"2"
"223","2020-09-02 16:33:22-03","Cenargen","CEN","96120","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl","B. M. T. Walter","Aelton Biasi Giroldo","255","2014","04","15",NA,"Brasil","DF","BRASILIA","Jardim Botânico de Brasilia.","-47.848055","-15.873611","Unicata",NA,"CEN00096120","CEN00096120","1050","1050",NA,NA,NA,"2016","-47.848055","-15.873611","12",NA,NA,NA,NA,"1"
"224","2020-09-02 16:33:22-03","Cenargen","CEN","41770","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl ex DC.","B. M. T. Walter","Bruno Machado Teles Walter","4896","2001","12","11",NA,"Brasil","BA","COCOS","Fazendas Trijunção, estrada para a sede do Guará.","-44.5344009399414","-14.1838998794556","Exsicatas","Erva ereta com talos vináceos. Flor lilás, anteras roxas e cálice avermelhado. Doação do Herbário do IBGE - Reserva Ecológica do IBGE. Plantas da Bahia.","CEN00041770","CEN00041770","845","845",NA,"199742","auto","2019","-4594222.0","-1477639.0","02",NA,NA,NA,NA,"1"
"225","2020-09-02 16:33:22-03","Cenargen","CEN","39293","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl","B. M. T. Walter","Ernestino de S. Gomes Guarino","192","2000","05","23",NA,"Brasil","DF","BRASILIA","Fazenda Sucupira, borda da Mata do Açudinho, próximo às parcelas da Fitossociologia.","-47.9296989440918","-15.7797002792358","Exsicatas",NA,"CEN00039293","CEN00039293","1100","1100",NA,"70570","auto","2011","-4800000.0","-1586667.0","04",NA,NA,NA,NA,"2"
"226","2020-09-02 16:33:22-03","Cenargen","CEN","75062","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl","C. A. Faria","Eduarda Barreto Andrade Dias","550","2007","04","19",NA,"Brasil","DF","BRASILIA","Parque Nacional de Brasília.","-47.9296989440918","-15.7797002792358","Exsicatas",NA,"CEN00075062","CEN00075062 CEN00075062_1",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"227","2020-09-02 16:33:22-03","Cenargen","CEN","22182","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl ex DC.","B. M. T. Walter","Terezinha Aparecida Borges Dias","212","1992","06","25",NA,"Brasil","DF","BRASILIA","Área de preservação da Caesb - Chapada da Contagem. 20 km do CENARGEN pela DF-001.","-47.9296989440918","-15.7797002792358","Exsicatas",NA,"CEN00022182","CEN00022182",NA,NA,NA,"70570","auto","2019","-4786667.0","-1568333.0","02",NA,NA,NA,NA,"2"
"228","2020-09-02 16:33:22-03","Cenargen","CEN","30933","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl ex DC.","B. M. T. Walter","João Marcelo de Rezende","27","1995","07","31",NA,"Brasil","DF","BRASILIA","Parque Boca da Mata, ao norte do campo de murundus.","-47.9296989440918","-15.7797002792358","Exsicatas","A planta cresce perto do solo orgânico úmido no começo de um murundu.","CEN00030933","CEN00030933","1150","1150",NA,"70570","auto","2019","-4805000.0","-1586667.0","02",NA,NA,NA,NA,"2"
"229","2020-09-02 16:33:22-03","Cenargen","CEN","31276","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl ex DC.","B. M. T. Walter","João Marcelo de Rezende","415","1996","04","22",NA,"Brasil","DF","BRASILIA","Samambaia. Parque Boca da Mata.","-47.9296989440918","-15.7797002792358","Exsicatas",NA,"CEN00031276","CEN00031276","1150","1150",NA,"70570","auto","2019","-4805000.0","-1586667.0","02",NA,NA,NA,NA,"4"
"230","2020-09-02 16:33:22-03","Cenargen","CEN","64923","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Siphanthera","miqueliana","Siphanthera miqueliana","Cogn.","B. M. T. Walter","José Floriano Barêa Pastore","1344","2005","05","08",NA,"Brasil","GO","ALTO PARAISO DE GOIAS","Rod. Niquelândia - Alto Paraíso, a 6 km de Alto Paraíso, Portal da Chapada.","-47.5099983215332","-14.1324996948242","Exsicatas",NA,"CEN00064923","CEN00064923",NA,NA,NA,"44724","auto","2010",NA,NA,"12",NA,NA,NA,NA,"2"
"231","2020-10-16 10:36:25-03","UFG","HJ","8355","S","Plantae",NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl ex DC.","Luzia Francisca de Souza","Souza, L.F.; Pereira, F.C.","4841","2011","06","11",NA,"Brasil","Goiás","Jataí","Fazenda Boa Vista","-52.078889","-17.970833",NA,"Campo úmido com inundação na estação chuvosa. Solos hidromórficos do tipo gleissolo","HJ00008355",NA,"873","873",NA,NA,NA,NA,"52º4'44''W","17º58'15''S",NA,NA,NA,NA,NA,NA
"232","2020-10-16 10:36:25-03","UFG","HJ","8356","S","Plantae",NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl ex DC.","Luzia Francisca de Souza","Souza, L.F.; Pereira, F.C.","4790","2011","05","21",NA,"Brasil","Goiás","Jataí","Fazenda Boa Vista","-52.545833","-17.743056",NA,"Campo úmido com inundação na estação chuvosa. Solos hidromórficos do tipo gleissolo","HJ00008356",NA,"873","873",NA,NA,NA,NA,"52º32'45''W","17º44'35''S",NA,NA,NA,NA,NA,NA
"233","2020-10-16 10:36:25-03","UFG","HJ","8354","S","Plantae",NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl ex DC.","Luzia Francisca de Souza","Souza, L.F.; Pereira, F.C.","4818","2011","06","11",NA,"Brasil","Goiás","Jataí","Fazenda Boa Vista","-52.078889","-17.970833",NA,"Campo úmido com inundação na estação chuvosa. Solos hidromórficos do tipo gleissolo","HJ00008354",NA,"873","873",NA,NA,NA,NA,"52º4'44''W","17º58'15''S",NA,NA,NA,NA,NA,NA
"234","2019-11-13 11:25:54-03","USP","SPF","140494","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl ex DC.","Souza, VC","Souza, VC","22433","1999","05","16",NA,"Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral","-44.191944","-17.708056",NA,NA,"SPF00140494",NA,NA,NA,NA,NA,NA,"1999","-44.191944","-17.708056",NA,NA,NA,NA,NA,NA
"235","2019-11-13 11:25:54-03","USP","SPF","172787","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl ex DC.","Sasaki, D; Martins, AB","Sasaki, D","1026","2004","04","04",NA,"Brasil","São Paulo","Pedregulho","Parque Estadual das Furnas do Bom Jesus","-47.460278","-20.247778",NA,NA,"SPF00172787",NA,"1000","1000",NA,NA,NA,"2004","-47.460278","-20.247778",NA,NA,NA,NA,NA,NA
"236","2019-11-13 11:25:54-03","USP","SPF","65873","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl ex DC.","Wurdack, JJ","Pirani, JR","CFCR12175","1989","03","21",NA,"Brasil","Minas Gerais","Datas","Morro do Coco","-43.683333","-18.433333",NA,NA,"SPF00065873",NA,"1300","1300",NA,NA,NA,"1992","-43.683333","-18.433333",NA,NA,NA,NA,NA,NA
"237","2019-11-13 11:25:54-03","USP","SPF","93599","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl ex DC.","Wurdack, JJ","Arbo, MM","5212","1991","02","16",NA,"Brasil","Minas Gerais",NA,"5 km W de Diamantina, camino a Gouveia.","-43.633333","-18.216667",NA,NA,"SPF00093599",NA,"1200","1200",NA,NA,NA,"1992","-43.633333","-18.216667",NA,NA,NA,NA,NA,NA
"238","2019-11-13 11:25:54-03","USP","SPF","43009","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl ex DC.","Wurdack, JJ","Mello-Silva, R","CFCR9764","1986","03","24",NA,"Brasil","Minas Gerais","Datas","Morro do Coco","-43.6557998657227","-18.4456005096436",NA,NA,"SPF00043009",NA,"1200","1300",NA,"23532","auto","1992",NA,NA,NA,NA,NA,NA,NA,NA
"239","2019-11-13 11:25:54-03","USP","SPF","43044","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl ex DC.","Wurdack, JJ","Menezes, NL","CFCR9797","1985","04","04",NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,"SPF00043044",NA,NA,NA,NA,"101169","auto","1992",NA,NA,NA,NA,NA,NA,NA,NA
"240","2019-11-13 11:25:54-03","USP","SPF","47152","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl ex DC.","Wurdack, JJ","Prado, J","CFCR10447","1987","04","14",NA,"Brasil","Minas Gerais","Gouveia",NA,"-43.7407989501953","-18.4543991088867",NA,NA,"SPF00047152",NA,NA,NA,NA,"37970","auto","1992",NA,NA,NA,NA,NA,NA,NA,NA
"241","2019-11-13 11:25:54-03","USP","SPF","133994","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl ex DC.","et al.; Carvalho, BM","Teixeira, WA","s.n.","1994","05","26",NA,"Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,"SPF00133994",NA,NA,NA,NA,"20553","auto","2013",NA,NA,"04",NA,NA,NA,NA,NA
"242","2019-11-13 11:25:54-03","USP","SPF","42257","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl ex DC.","Pirani, JR","Kral, R","72665","1985","07","07",NA,"Brasil","Minas Gerais","Joaquim Felício",NA,"-44.1721992492676","-17.7574996948242",NA,NA,"SPF00042257",NA,"1100","1100",NA,"37503","auto","1994",NA,NA,NA,NA,NA,NA,NA,NA
"243","2019-11-13 11:25:54-03","USP","SPF","42208","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl ex DC.","Pirani, JR","Kral, R","72605","1985","07","05",NA,"Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral","-44.1721992492676","-17.7574996948242",NA,NA,"SPF00042208",NA,"950","1000",NA,"37503","auto","1992",NA,NA,NA,NA,NA,NA,NA,NA
"244","2019-11-13 11:25:54-03","USP","SPF","137610","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl ex DC.","et al.; Carvalho, BM","Farinaccio, MA","301","1999","05","15",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,NA,"SPF00137610",NA,NA,NA,NA,"57119","auto","2013",NA,NA,"04",NA,NA,NA,NA,NA
"245","2019-11-13 11:25:54-03","USP","SPF","126570","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl ex DC.","Fiaschi, P","Fiaschi, P","5","1998","03","21",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,NA,"SPF00126570",NA,NA,NA,NA,"57119","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA
"246","2019-10-07 09:34:41-03","UEFS","HUEFS","116875","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl ex DC.","M.J.R.Rocha","Santos, A.K.A.","1033","2007","02","08",NA,"Brasil","Minas Gerais","Serra do Cipó","Área próxima ao riacho.","-43.547778","-19.249167",NA,"Campo rupestre.","HUEFS0116875","HUEFS0116875","1379","1379",NA,NA,NA,"2012","43W32'52''","19S14'57''","07","Rosanae",NA,NA,NA,NA
"247","2019-10-07 09:34:41-03","UEFS","HUEFS","112724","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl ex DC.","M.J.R.Rocha","Conceição, A.S.","877","2005","02","17",NA,"Brasil","Minas Gerais","Conceição do Mato Dentro","Costa Serra, Serra do Amarelo.","-43.638333","-18.695833",NA,"Campo Rupestre.","HUEFS0112724","HUEFS0112724","1096","1096",NA,NA,NA,"2012","43W38'18''","18S41'45''","07","Rosanae",NA,NA,NA,NA
"248","2019-10-07 09:34:41-03","UEFS","HUEFS","39892","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl ex DC.",NA,"Hatschbach, G.","66252","1997","03","14",NA,"Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral, Córrefo Imbalaçaia.","-44.1721992492676","-17.7574996948242",NA,"Campo rupestre, solo arenoso, úmido.","HUEFS0039892","HUEFS0039892",NA,NA,NA,"37503","auto",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"249","2018-05-14 16:55:11-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata",NA,"RRC ID Flag","R. Romero","2018","1995","3","19","South America","Brazil","Minas Gerais",NA,NA,"-44","-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"2018",NA
"250","2015-03-07 08:55:41-03","F","FMNH-SEEDPLANTS","V0137532F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0137532F","V0137532F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"251","2015-03-07 08:55:41-03","F","FMNH-SEEDPLANTS","V0137521F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0137521F","V0137521F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"252","2015-03-07 08:55:41-03","F","FMNH-SEEDPLANTS","V0137522F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0137522F","V0137522F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"253","2015-03-07 08:55:41-03","F","FMNH-SEEDPLANTS","V0137523F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0137523F","V0137523F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"254","2015-03-07 08:55:41-03","F","FMNH-SEEDPLANTS","V0137524F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0137524F","V0137524F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"255","2015-03-07 08:55:41-03","F","FMNH-SEEDPLANTS","V0137525F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0137525F","V0137525F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"256","2015-03-07 08:55:41-03","F","FMNH-SEEDPLANTS","V0137526F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0137526F","V0137526F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"257","2015-03-07 08:55:41-03","F","FMNH-SEEDPLANTS","V0137527F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0137527F","V0137527F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"258","2015-03-07 08:55:41-03","F","FMNH-SEEDPLANTS","V0137528F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0137528F","V0137528F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"259","2015-03-07 08:55:41-03","F","FMNH-SEEDPLANTS","V0137529F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0137529F","V0137529F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"260","2015-03-07 08:55:41-03","F","FMNH-SEEDPLANTS","V0137530F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0137530F","V0137530F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"261","2015-03-07 08:55:41-03","F","FMNH-SEEDPLANTS","V0137531F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0137531F","V0137531F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"262","2015-03-07 08:55:41-03","F","FMNH-SEEDPLANTS","V0137533F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0137533F","V0137533F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"263","2015-03-07 08:55:41-03","F","FMNH-SEEDPLANTS","V0137534F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0137534F","V0137534F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"264","2015-03-07 08:55:41-03","F","FMNH-SEEDPLANTS","V0137535F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0137535F","V0137535F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"265","2015-03-07 08:55:41-03","F","FMNH-SEEDPLANTS","V0137536F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0137536F","V0137536F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"266","2015-03-07 09:06:56-03","F","FMNH-SEEDPLANTS","V0179979F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0179979F","V0179979F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"267","2019-09-04 19:27:15-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Siphanthera","robusta","Siphanthera robusta",NA,NA,"Tamberlik",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"268","2020-07-23 12:13:36-03","CEPLAC","CEPEC","75731","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata",NA,"S. A. C. Chiea","R. Kral","72665","1965","08","09",NA,"Brasil","Minas Gerais","Joaquim Felício","Ca. 15Km ao NNW da cidade.","-44.1721992492676","-17.7574996948242",NA,NA,NA,NA,NA,NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA,"30/09/1995",NA,NA
"269","2020-11-12 17:01:45-03","UEL","FUEL","19337","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Siphanthera","cordata","Siphanthera cordata","(Triana) Pohl.","Romero, R","Araujo, GM; Nakajima, JN; Oliveira, PE; Pereira, PR; Ranal, MA; Schiavini, I","38","1992","04","10",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"FUEL005414",NA,NA,NA,NA,"58223","auto","1993",NA,NA,"01",NA,"20",NA,NA,NA
