"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"377","2020-09-12 05:00:02-03","US","US","2055543","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","A. Macedo","491","1944","8","13","South America - Neotropics","Brazil",NA,NA,NA,"US01856978",NA,"Linales",NA,NA,"Minas Gerais","Ituiutaba",NA,"-49.4650001525879","-18.968900680542","US01856978_01 US01856978_02",NA,NA,NA,NA,NA,NA,NA,"50022","auto","Dicotyledonae",NA,NA,"1",NA
"378","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","A. F. Regnell","II/25","1846","11","28","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,"Linales",NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"379","2020-09-12 05:00:02-03","US","US","2687161","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","G. Eiten & L. T. Eiten","5061","1962","12","13","South America - Neotropics","Brazil",NA,NA,NA,"US01856971",NA,"Linales",NA,NA,"São Paulo","Mogi Guaçu","4,5km NNW of Padua Sales","-47.12","-22.18","US01856971_01 US01856971_02","575","650",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"380","2020-09-12 05:00:02-03","US","US","2924741","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","G. Christenson, P. Ivo & A. Manosso","1177","1979","9","17","South America - Neotropics","Brazil",NA,NA,NA,"US01856983",NA,"Linales",NA,NA,"Mato Grosso","Chapada dos Guimarães","Chapada dos Guimarães","-55.749698638916","-15.460599899292","US01856983_01 US01856983_02",NA,NA,NA,NA,NA,NA,NA,"107042","auto","Dicotyledonae",NA,NA,"1",NA
"381","2020-09-12 05:00:02-03","US","US","2644388","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","E. P. Heringer","3365","1954","3","13","South America - Neotropics","Brazil",NA,NA,NA,"US01856976",NA,"Linales",NA,NA,"Minas Gerais","Paraopeba","Horto Florestal de Paraopeba","-44.4042015075684","-19.2744007110596","US01856976_01 US01856976_02",NA,NA,NA,NA,NA,NA,NA,"26090","auto","Dicotyledonae",NA,NA,"1",NA
"382","2020-09-12 05:00:02-03","US","US","2838271","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","G. T. Prance, E. Lleras & D. F. Coêlho","18845","1973","10","12","South America - Neotropics","Brazil",NA,NA,NA,"US01856984",NA,"Linales",NA,NA,"Mato Grosso","Chapada dos Guimarães","Chapada dos Guimarães, just above Cachoeira Furada, Reserva Buriti","-55.749698638916","-15.460599899292","US01856984_01 US01856984_02","720",NA,NA,NA,NA,NA,NA,"107042","auto","Dicotyledonae",NA,NA,"1",NA
"383","2020-09-12 05:00:02-03","US","US","2827653","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","F. R. Fosberg","43319","1962","10","27","South America - Neotropics","Brazil",NA,NA,NA,"US01856972",NA,"Linales",NA,NA,"São Paulo","Piracicaba","Emas","-47.6399993896484","-22.7199993133545","US01856972_01 US01856972_02",NA,NA,NA,NA,NA,NA,NA,"44778","auto","Dicotyledonae",NA,NA,"1",NA
"384","2020-09-12 05:00:02-03","US","US","3362236","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","M. L. M. Azevedo, E. Cardoso, M. A. Silva & D. Alvarenga","1267","1997","12","4","South America - Neotropics","Brazil",NA,NA,NA,"US01856981",NA,"Linales",NA,NA,"Minas Gerais","Formoso","Parque Nacional Grande Sertão Veredas, próximo a estrada que dá acesso ao Alojamento da FUNATURA; cerrado ca. de 500m da Vereda do Veado, na nascente do Rio Preto e ca. de 3km do Alojamento.","-45.9186","-15.4097","US01856981_01 US01856981_02","865",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"385","2020-09-12 05:00:02-03","US","US","2586712","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","J. Cuatrecasas","26607","1962","10","27","South America - Neotropics","Brazil",NA,NA,"Leaf material removed for alkaloid analysis. James A. Duke, USDA, Beltsville, Md.","US01856973",NA,"Linales",NA,NA,"São Paulo","Pirassununga","Cachoeira-Emas","-47.4199981689453","-21.9899997711182","US01856973_01 US01856973_02",NA,NA,NA,NA,NA,NA,NA,"24621","auto","Dicotyledonae",NA,NA,"1",NA
"386","2020-09-12 05:00:02-03","US","US","3085466","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","G. Schmeda","1074","1987","11","24","South America - Neotropics","Brazil",NA,NA,NA,"US01856982",NA,"Linales",NA,NA,"Minas Gerais",NA,"Dona Lica, Serra do Cipó",NA,NA,"US01856982_01 US01856982_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"387","2020-09-12 05:00:02-03","US","US","1933014","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","L. O. Williams & V. Assis","7466","1945","9","4","South America - Neotropics","Brazil",NA,NA,NA,"US01856977",NA,"Linales",NA,NA,"Minas Gerais","Belo Horizonte","Morro das Pedras","-43.937801361084","-19.9207992553711","US01856977_01 US01856977_02","1000",NA,NA,NA,NA,NA,NA,"17082","auto","Dicotyledonae",NA,NA,"1",NA
"388","2020-09-12 05:00:02-03","US","US","2248276","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","L. B. Smith","4766","1956","10","17","South America - Neotropics","Brazil",NA,NA,NA,"US01856975",NA,"Linales",NA,NA,"Goiás","Anápolis",NA,"-48.9528007507324","-16.3267002105713","US01856975_01 US01856975_02",NA,NA,NA,NA,NA,NA,NA,"31830","auto","Dicotyledonae",NA,NA,"1",NA
"389","2020-09-12 05:00:02-03","US","US","13881","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","L. Riedel","1915",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01856980",NA,"Linales",NA,NA,NA,NA,NA,NA,NA,"US01856980_01 US01856980_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"390","2020-09-02 16:24:23-03","Cenargen","CEN","37276","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Lídio Coradin","2337","1979","09","24",NA,"Brasil","Exsicatas",NA,"Arbusto de 2,00 m de altura.","CEN00037276",NA,NA,"Mart.","A. Amaral, Jr. & J. O. Mendonça","DF","BRASILIA","Cerrado próximo á Escola Fazendária, á direita, sentido RECOR (IBGE).","-47.9296989440918","-15.7797002792358","CEN00037276",NA,NA,NA,NA,"2001","06",NA,"70570","auto",NA,NA,NA,"2",NA
"391","2020-09-02 16:24:23-03","Cenargen","CEN","64104","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Ricardo Vieira Nunes","30","1996","10","18",NA,"Brasil","Exsicatas",NA,"Botões florais verdes.","CEN00064104",NA,NA,"Mart.","B. M. T. Walter","DF","BRASILIA","Fazenda Sucupira. Áreas nativas a Oeste da sede do Laboratório-BBGA.","-47.9296989440918","-15.7797002792358","CEN00064104","1080","1080","-4800000.0","-1586667.0","2000","09",NA,"70570","auto",NA,NA,NA,"5",NA
"392","2020-09-02 16:24:23-03","Cenargen","CEN","37741","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Aécio Amaral-Santos","772","2000","09","28",NA,"Brasil","Exsicatas",NA,NA,"CEN00037741",NA,NA,"Mart.","B. M. T. Walter","DF","BRASILIA","Fazenda Sucupira, cerrado à esquerda do CAPRIL, próximo da cerca da divisa.","-47.9296989440918","-15.7797002792358","CEN00037741",NA,NA,NA,NA,"2000","09",NA,"70570","auto",NA,NA,NA,"2",NA
"393","2020-09-02 16:24:23-03","Cenargen","CEN","31015","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","João Marcelo de Rezende","111","1995","09","15",NA,"Brasil","Exsicatas",NA,NA,"CEN00031015",NA,NA,"Mart.","A. Amaral, Jr. & J. O. Mendonça","DF","BRASILIA","Parque Boca da Mata, no campo de murundus.","-47.9296989440918","-15.7797002792358","CEN00031015","1150","1150",NA,NA,"2001","06",NA,"70570","auto",NA,NA,NA,"3",NA
"394","2020-09-02 16:24:23-03","Cenargen","CEN","54406","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Juliene Roveratti Santos","75","2003","09","18",NA,"Brasil","Exsicatas",NA,NA,"CEN00054406",NA,NA,"Mart.","J. Roveratti","DF","BRASILIA","Parque Ecológico Norte Burle Marx.","-47.9296989440918","-15.7797002792358","CEN00054406",NA,NA,NA,NA,"2003","12",NA,"70570","auto",NA,NA,NA,"4",NA
"395","2020-09-02 16:24:23-03","Cenargen","CEN","76007","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Juliene Roveratti Santos","490","2006","09","14",NA,"Brasil","Exsicatas",NA,"Botões verdes.","CEN00076007",NA,NA,"Mart.","J. Roveratti","DF","BRASILIA","Parque Nacional de Brasília - cerrado do lado direito do lago da Santa Maria","-47.9296989440918","-15.7797002792358","CEN00076007",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,"4",NA
"396","2020-09-02 16:24:23-03","Cenargen","CEN","379","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Antônio Costa Allem","379","1976","11","06",NA,"Brasil","Exsicatas",NA,"Com caulifloria.","CEN00000379",NA,NA,"Mart.","A. Amaral, Jr. & J. O. Mendonça","DF","BRASILIA","Rodovia DF - 003.","-47.9296989440918","-15.7797002792358","CEN00000379",NA,NA,NA,NA,"2001","06",NA,"70570","auto",NA,NA,NA,"2",NA
"397","2020-09-02 16:24:23-03","Cenargen","CEN","24350","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Glocimar Pereira-Silva","1947","1993","09","23",NA,"Brasil","Exsicatas",NA,"Cálice verde; botões verdes.","CEN00024350",NA,NA,"Mart.","N. Hensold","GO","CALDAS NOVAS","Margem esquerda do córrego Gameleira.","-48.625","-17.74169921875","CEN00024350","560","560","-4845000.0","-1783333.0","1999","03",NA,"36612","auto",NA,NA,NA,"4",NA
"398","2020-09-02 16:24:23-03","Cenargen","CEN","47454","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Aécio Amaral-Santos","1415","2002","08","14",NA,"Brasil","Exsicatas",NA,"Área de influência do AHE Queimado; influência indireta.","CEN00047454",NA,NA,"Mart.","A. A. Santos","GO","CRISTALINA","Cerrado do lado esquerdo da área de empréstimo.","-47.6136016845703","-16.7686004638672","CEN00047454",NA,NA,"-4733861.0","-1621806.0","2002","08",NA,"85457","auto",NA,NA,NA,"2",NA
"399","2020-09-02 16:24:23-03","Cenargen","CEN","103152","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Anderson Cássio Sevilha","6179","2016","12","04",NA,"Brasil","Exsicatas",NA,"Projeto Bem Diverso.","CEN00103152",NA,NA,"Mart.","A. C. Servilha","MG","SALINAS","Sítio 6 - Ponto 5.","-41.908333","-16.129444","CEN00103152","917","917","-41.908333","-16.129444","2016","12",NA,NA,NA,NA,NA,NA,"3",NA
"400","2020-09-02 16:24:23-03","Cenargen","CEN","97110","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Anderson Cássio Sevilha","4936","2008","12","10",NA,"Brasil","Exsicatas",NA,NA,"CEN00097110",NA,NA,"Mart.","B. M. T. Walter & J. B. Pereira","MG","RIO PARDO DE MINAS","Assentamento Vereda Funda. Tabuleiro.","42.4805555","-15.913611","CEN00097110","904","904","42.4805555","-15.913611","2017","04",NA,NA,NA,NA,NA,NA,"3",NA
"401","2020-09-02 16:24:23-03","Cenargen","CEN","98002","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Carlos Romero Martins","1872","2015","09","27",NA,"Brasil","Exsicatas",NA,"Doação Flora do Brasil - Distrito Federal.","CEN00098002",NA,NA,"Mart.","M. I. B. Loiola","DF","BRASILIA","Parque Nacional de Brasília - Cerrado borda da estrada de acesso à Cascalheira do Exército","-47.9425","-15.738611",NA,NA,NA,"-47.9425","-15.738611","2016","01",NA,NA,NA,NA,NA,NA,"1",NA
"402","2020-09-02 16:24:23-03","Cenargen","CEN","14307","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Taciana Barbosa Cavalcanti","1028","1991","10","11",NA,"Brasil","Exsicatas",NA,"No campo sujo.","CEN00014307",NA,NA,"Mart.","N. Hensold","GO","MINACU","Margem da estrada Minaçú - Serra da Mesa, a 7 km do canteiro de obras. Antigo viveiro.","48.1666666","-13.566666","CEN00014307","840","840","48.1666666","-13.566666","1999","03",NA,NA,NA,NA,NA,NA,"2",NA
"403","2020-09-02 16:24:23-03","Cenargen","CEN","111055","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Mateus Boldrin - IFN","3090","2018","10","17",NA,"Brasil","Exsicatas",NA,"Inventário Florestal Nacional (IFN). Árvore com 3,7 m de altura e 8,4 cm de DAP, base reta. Fuste de casca externa cinza.","CEN00111055",NA,NA,"Mart.",NA,"GO","CHAPADAO DO CEU","Conglomerado: GO-780. Subunidade 4, subparcela 1, indivíduo 6.","-52.74","-18.18","CEN00111055",NA,NA,"-52.74","-18.18",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"404","2020-09-02 16:24:23-03","Cenargen","CEN","15437","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Bruno Machado Teles Walter","718","1991","11","19",NA,"Brasil","Exsicatas",NA,"(*) Frutos maduros vermelhos; imaturos amarelados. Área de Influência Direta.","CEN00015437",NA,NA,"Mart.","N. Hensold","GO","MINACU","Dentro do canteiro de obras da usina, cerca de 1 km da entrada norte. Estrada de terra à esquerda que direciona-se à áreas de empréstimo da hidrelétrica. Eixo principal em direção da aldeia Ava Canoeiros.",NA,NA,"CEN00015437","520","520","-4828333.0","-1381667.0","1999","03",NA,NA,NA,NA,NA,NA,"5",NA
"405","2020-09-02 16:24:23-03","Cenargen","CEN","72665","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Anderson Cássio Sevilha","4662","2007","11","04",NA,"Brasil","Unicata",NA,NA,"CEN00072665",NA,NA,"Mart.","B. M. T. Walter","MG","RIO PARDO DE MINAS","Vertente exposição Norte.","-42.475277","-15.481111","CEN00072665","933","933","-42.475277","-15.481111","2011","05",NA,NA,NA,NA,NA,NA,"1",NA
"406","2020-09-02 16:24:23-03","Cenargen","CEN","77860","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Bruno Machado Teles Walter","6003","2010","10","21",NA,"Brasil","Exsicatas",NA,"Flores com pedicelos verdes.","CEN00077860",NA,NA,"Mart.","B. M. T. Walter","DF","BRASILIA","Planaltina; Fazenda Cooperbrás, Núcleo Rural do Rio Preto.","-47.555555","-15.757222","CEN00077860","990","990","-47.555555","-15.757222","2010","10",NA,NA,NA,NA,NA,NA,"3",NA
"407","2020-09-02 16:24:23-03","Cenargen","CEN","94473","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Márcio Verdi - RB","7257","2014","11","24",NA,"Brasil","Exsicatas",NA,"Folhas verdes discolores; área com históricos de mineração e incêndios, trilha de acesso aos Saltos do Rio Preto, um dos principais atrativos locais muito visitados por turistas.Doação Jardim Botânico do Rio de Janeiro - RB 630760.","CEN00094473",NA,NA,"Mart.","M. I. B. Loiola","GO","ALTO PARAISO DE GOIAS","Parque Nacional Chapada dos Veadeiros, São Jorge, Trilha dos Saltos.","-47.825277","-14.1675","CEN00094473","969","969","-47.825277","-14.1675","2018","07",NA,NA,NA,NA,NA,NA,"1",NA
"408","2020-09-02 16:24:23-03","Cenargen","CEN","97260","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Anderson Cássio Sevilha","5078","2008","12","13",NA,"Brasil","Exsicatas",NA,"Coletada dentro de parcela de fitossociologia.","CEN00097260",NA,NA,"Mart.","B. M. T. Walter","MG","RIO PARDO DE MINAS","Catita.","-42.592222","-15.962777","CEN00097260","917","917","-42.592222","-15.962777","2018","01",NA,NA,NA,NA,NA,NA,"3",NA
"409","2020-09-02 16:24:23-03","Cenargen","CEN","97452","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Anderson Cássio Sevilha","5284","2015","10","16",NA,"Brasil","Exsicatas",NA,NA,"CEN00097452",NA,NA,"Mart.","A. C. Servilha","MA","CAROLINA","Parque Nacional Chapada das Mesas. Sítio Buenos Aires.","-47.371388","-6.9505555","CEN00097452","223","223","-47.371388","-6.9505555","2015","10",NA,NA,NA,NA,NA,NA,"3",NA
"410","2020-09-02 16:24:23-03","Cenargen","CEN","13790","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Semíramis Pedrosa de Almeida","129","1982","03","30",NA,"Brasil","Exsicatas",NA,"Amostra vegetativa ecológica. Arbusto isolado.","CEN00013790",NA,NA,"Mart.","A. Amaral, Jr. & J. O. Mendonça","DF","BRASILIA","Área nova, chapadão do CPAC Cerrados. Planaltina.","-47.9296989440918","-15.7797002792358","CEN00013790",NA,NA,NA,NA,"2001","06",NA,"70570","auto",NA,NA,NA,"1",NA
"411","2020-09-02 16:24:23-03","Cenargen","CEN","770","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Katsuo A. Okada",NA,"1976","11","23",NA,"Brasil","Exsicatas",NA,NA,"CEN00000770",NA,NA,"Mart.","A. Amaral, Jr. & J. O. Mendonça","DF","BRASILIA","BR-020 Reserva de Águas Emendadas - Planaltina.","-47.9296989440918","-15.7797002792358","CEN00000770",NA,NA,NA,NA,"2001","06",NA,"70570","auto",NA,NA,NA,"1",NA
"412","2020-09-02 16:24:23-03","Cenargen","CEN","279","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Antônio Costa Allem","279","1976","10","22",NA,"Brasil","Exsicatas",NA,"Frutos em disposição umbeliforme.","CEN00000279",NA,NA,"Mart.","A. Amaral, Jr. & J. O. Mendonça","DF","BRASILIA","Chapada da Escola Fazendária do Distrito Federal.","-47.9296989440918","-15.7797002792358","CEN00000279",NA,NA,NA,NA,"2001","06",NA,"70570","auto",NA,NA,NA,"2",NA
"413","2020-09-02 16:24:23-03","Cenargen","CEN","20045","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Glocimar Pereira-Silva","1838","1993","09","11",NA,"Brasil","Exsicatas",NA,"Pétalas; anteras e filete creme.","CEN00020045",NA,NA,"Mart.","A. Amaral, Jr. & J. O. Mendonça","DF","BRASILIA","Reserva Ecológica do Guará.","-47.9296989440918","-15.7797002792358","CEN00020045","1035","1035","-4796667.0","-1580000.0","2001","06",NA,"70570","auto",NA,NA,NA,"3",NA
"414","2020-09-02 16:24:23-03","Cenargen","CEN","78474","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Daniela Inácio Junqueira - UEG","598","2009","10","28",NA,"Brasil","Exsicatas",NA,"Doação Herbário UB - Brasil - Goiás.","CEN00078474",NA,NA,"Mart.",NA,"GO","CALDAS NOVAS","Parque Estadual Serra de Caldas Novas.","-48.625","-17.74169921875","CEN00078474",NA,NA,NA,NA,NA,NA,NA,"36612","auto",NA,NA,NA,"1",NA
"415","2020-09-02 16:24:23-03","Cenargen","CEN","48360","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Glocimar Pereira-Silva","6708","2002","11","04",NA,"Brasil","Exsicatas",NA,"Botões florais verdes.","CEN00048360",NA,NA,"Mart.",NA,"GO","LUZIANIA","Entrada da Fazenda Alagado II. Ponto I.","-47.9502983093262","-16.2525005340576","CEN00048360","885","885","-4816111.0","-1624833.0",NA,NA,NA,"83221","auto",NA,NA,NA,"4",NA
"416","2020-09-02 16:24:23-03","Cenargen","CEN","96770","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Francisco Ferreira de Miranda Santos","677","2016","11","02",NA,"Brasil","Exsicatas",NA,"Patrocinadores: VSB - Vale so São Bartolomeu Transmissora de Energia. Parte integrante do programa Ambiental Linha de Transmissão 500 kv (C1 e C2). Doação Flora do DF e do Goiás.","CEN00096770",NA,NA,"Mart.","F. F. M. Santos","GO","LUZIANIA","Long: 210689,9306 e Lat: 8215129,4449. Ponto 700.","-47.9502983093262","-16.2525005340576","CEN00096770",NA,NA,NA,NA,"2016","11",NA,"83221","auto",NA,NA,NA,"2",NA
"417","2020-09-02 16:24:23-03","Cenargen","CEN","3469","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Gudrum M. Christenson","1177","1979","09","17",NA,"Brasil","Exsicatas",NA,"Small tree, long simple leaves clustered at tips of branches. Floqers densely clustered beneath leaf cluster, small, white. Doação da United States Department of Agriculture.","CEN00003469",NA,NA,"Mart.","B. M. T. Walter","MT","CHAPADA DOS GUIMARAES",NA,"-55.749698638916","-15.460599899292","CEN00003469",NA,NA,NA,NA,"2010","01",NA,"107042","auto",NA,NA,NA,"1",NA
"418","2020-10-16 10:36:16-03","UFG","HJ","1125","S","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Souza, L.F.","3319","2004","11","05",NA,"Brasil",NA,NA,NA,"HJ00001125",NA,NA,"Mart.",NA,"Goiás","Jataí","41 BIMTZ.","-51.711944","-17.900278","HJ00001125","700","700","51º42'43''W","17º54'1''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2019-06-05 10:33:26-03","UFG","HJ","3457","S","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Souza, L.F.","1246","2004","09","27",NA,"Brasil",NA,NA,NA,"HJ00003457",NA,NA,"Mart.",NA,"Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444","HJ00003457",NA,NA,"51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2019-06-05 10:33:26-03","UFG","HJ","3458","S","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Souza, L.F.","1258","2004","09","27",NA,"Brasil",NA,NA,NA,"HJ00003458",NA,NA,"Mart.",NA,"Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444","HJ00003458",NA,NA,"51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2019-11-13 11:19:39-03","USP","SPF","129612","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Pirani, JR","4088","1998","03","01",NA,"Brasil",NA,NA,NA,"SPF00129612",NA,NA,"Mart.","Pirani, JR","Minas Gerais","Congonhas do Norte",NA,"-43.678611","-18.751111",NA,"1040","1040","-43.678611","-18.751111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2019-11-13 11:19:39-03","USP","SPF","130949","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Harley, RM","PCD4557","1996","11","21",NA,"Brasil",NA,NA,NA,"SPF00130949",NA,NA,"Mart.","Patrício, MCB","Bahia","Mucugê",NA,"-41.539167","-13.288611",NA,"1160","1160","-41.539167","-13.288611","2000","08",NA,NA,NA,NA,NA,NA,NA,NA
