"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","typeStatus","fieldNumber","individualCount"
"280","2021-03-21 19:37:44-03","UFC","EAC","20579","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Araújo, F.S.","1994","02","03","Southern America","Brasil",NA,NA,"Arbusto.","EAC0020579","Dicotyledon",NA,"(Netto) Lundell","Araújo, F.S.","s.n.","São Paulo","Itirapina","Cerrado Grauna","-47.8199996948242","-22.25",NA,NA,NA,"1994","02","03",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"281","2020-12-21 16:37:48-03","MBM","MBM","146134","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Queiróz, L.P. de",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM146134",NA,NA,"(Netto) Lundell","Queiróz, L.P. de","2402","São Paulo","Itirapina","Área de entorno da represa do Lobo","-47.8199996948242","-22.25",NA,NA,"MBM146134",NA,NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"282","2020-12-21 16:37:48-03","MBM","MBM","344371","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Forzza, R.C.; et al.; et al.","2007","11","20","Southern America","Brazil",NA,NA,"Arvoreta ca. 2m alt. Caule com cortex expesso, fissurado. Folhas discolores, com face abaxial ferrigínea. Frutos verdes passando a vináceos. Mata perturbada e carrado de altitude","MBM344371",NA,NA,"(Netto) Lundell",NA,"4929","Minas Gerais","Botumirim","São Domingos. Encostas do ribeirão São Domingos, em trilha para o alto da Serra da Canastra.","-43.010799407959","-16.872200012207","1039","1122","MBM344371",NA,NA,NA,NA,NA,NA,"39434","auto",NA,NA,NA,NA,NA,NA
"283","2020-12-21 16:37:48-03","MBM","MBM","127946","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Cordeiro, I.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM127946",NA,NA,"(Netto) Lundell","Furlan, A.","6765","Minas Gerais","Santana do Riacho","Km 111","-43.7144012451172","-19.1688995361328",NA,NA,"MBM127946",NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"284","2020-12-21 16:37:48-03","MBM","MBM","182259","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Hatschbach, G.; Pott, A.; Barboza, E.; Pott, A.; Barboza, E.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM182259",NA,NA,"(Netto) Lundell","Smith, S.F.","63542","Mato Grosso",NA,"Rod. MT-251, 1,5km do trevo para Chapada dos Guimarães",NA,NA,NA,NA,"MBM182259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2020-12-21 16:37:48-03","MBM","MBM","410690","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Silva, L.A.; Demétrio, K.M.; Chagas, M.A.; Demétrio, K.M.; Chagas, M.A.","2014","04","16","Southern America","Brazil",NA,NA,"Floresta Ombrófila Densa.","MBM410690",NA,NA,"(Netto) Lundell","Silva, L.A.","59","Pernambuco","Recife","Bairro da Guabiraba, Santuário dos Três Reinos","-34.94625","-7.960167","47","47","MBM410690","2014","05","20","-34.94625","-7.960167",NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2020-12-21 16:37:48-03","MBM","MBM","415630","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Brotto, M.L.; Cordeiro, J.; Vaz, J.; Cordeiro, J.; Vaz, J.","2018","11","04","Southern America","Brazil",NA,NA,"Arbusto com 2 m de altura; flor esverdeada.; Campo rupestre.","MBM415630",NA,NA,"(Netto) Lundell","Barboza, E.","2786","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.601389","-19.286667","1080","1080",NA,"2019","02","05","-43.601389","-19.286667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2020-12-21 16:37:48-03","MBM","MBM","415677","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Brotto, M.L.; Cordeiro, J.; Vaz, J.; Cordeiro, J.; Vaz, J.","2018","11","04","Southern America","Brazil",NA,NA,"Arbusto com 2 m de altura; frutos imaturos.; Campo rupestre.","MBM415677",NA,NA,"(Netto) Lundell","Barboza, E.","2833","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.584167","-19.246667","1071","1071",NA,"2019","02","05","-43.584167","-19.246667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2020-12-21 16:37:48-03","MBM","MBM","416306","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Brotto, M.L.; Cordeiro, J.; Cordeiro, J.","2018","11","15","Southern America","Brazil",NA,NA,"Arbusto com 2,5 m de altura; fruto alaranjado.; Floresta Estacional Semidecidual e Savana.","MBM416306",NA,NA,"(Netto) Lundell","Barboza, E.","3111","Minas Gerais","Botumirim","Córrego da Benta, próximo à Cachoeira do Bananal","-43.034722","-16.835833","916","916",NA,"2019","02","05","-43.034722","-16.835833",NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2020-12-21 16:37:48-03","MBM","MBM","67179","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Fiedler, L.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM067179",NA,NA,"(Netto) Lundell","Furlan, A.","37","Distrito Federal",NA,"Fazenda Água Limpa, Brasília",NA,NA,NA,NA,"MBM067179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2020-12-21 16:37:48-03","MBM","MBM","72609","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Irwin, H.S.; et al.; et al.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM072609",NA,NA,"(Netto) Lundell","Westra, L.Y.T.","10688","Distrito Federal",NA,"12km W of Taguatinga",NA,NA,NA,NA,"MBM072609",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2020-12-21 16:37:48-03","MBM","MBM","72610","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Irwin, H.S.; et al.; et al.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM072610",NA,NA,"(Netto) Lundell","Westra, L.Y.T.","10514","Goiás",NA,"4km E of Goiás - Minas Gerais",NA,NA,NA,NA,"MBM072610",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2020-12-21 16:37:48-03","MBM","MBM","72613","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Irwin, H.S.; et al.; et al.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM072613",NA,NA,"(Netto) Lundell","Furlan, A.","6320","Mato Grosso","Xavantina","Ca. 2km S de Xavantina",NA,NA,NA,NA,"MBM072613",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2020-12-21 16:37:48-03","MBM","MBM","71931","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Hatschbach, G.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM071931",NA,NA,"(Netto) Lundell","Furlan, A.","44052","Goiás","Cristalina","Serra dos Cristais","-47.6136016845703","-16.7686004638672",NA,NA,"MBM071931",NA,NA,NA,NA,NA,NA,"85457","auto",NA,NA,NA,NA,NA,NA
"294","2020-12-21 16:37:48-03","MBM","MBM","242392","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Hatschbach, G.; Spichiger, R.; Cervi, A.C.; Barboza, E.; Spichiger, R.; Cervi, A.C.; Barboza, E.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM242392",NA,NA,"(Netto) Lundell","Hatschbach, G.","69551","Minas Gerais","Francisco Dumont","Catuni","-44.2341995239258","-17.3150005340576",NA,NA,"MBM242392",NA,NA,NA,NA,NA,NA,"45152","auto",NA,NA,NA,NA,NA,NA
"295","2020-12-21 16:37:48-03","MBM","MBM","218784","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM218784",NA,NA,"(Netto) Lundell","Hatschbach, G.","67229","Minas Gerais","Joaquim Felício","Serra do Cabral, próximo ao Armazém da Laje","-44.1721992492676","-17.7574996948242",NA,NA,"MBM218784",NA,NA,NA,NA,NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA
"296","2020-12-21 16:37:48-03","MBM","MBM","91445","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Cordeiro, I.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM091445",NA,NA,"(Netto) Lundell","Furlan, A.","s.n.","Minas Gerais","Santana do Riacho","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"MBM091445",NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"297","2020-12-21 16:37:48-03","MBM","MBM","218785","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM218785",NA,NA,"(Netto) Lundell","Hatschbach, G.","67285","Minas Gerais","Várzea da Palma","Fazenda Serra do Cabral, Agro-industrial","-44.7308006286621","-17.5981006622314",NA,NA,"MBM218785",NA,NA,NA,NA,NA,NA,"60948","auto",NA,NA,NA,NA,NA,NA
"298","2020-12-21 16:37:48-03","MBM","MBM","244589","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia psammophila","Ratter, J.A.; et al.; et al.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM244589",NA,NA,"Mart. ex Schmidt",NA,"7866","Tocantins",NA,"Rodovia para Tocantínia, ca. 20km de Palmas",NA,NA,NA,NA,"MBM244589",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"psammophila",NA,NA,NA
"299","2020-12-21 16:37:48-03","MBM","MBM","244590","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia psammophila","Ratter, J.A.; et al.; et al.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM244590",NA,NA,"Mart. ex Schmidt",NA,"7915","Tocantins",NA,"Rodovia para Cristalina, ca. 18km de Lagoa da Confusão",NA,NA,NA,NA,"MBM244590",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"psammophila",NA,NA,NA
"300","2015-09-04 19:49:29-03","MNHN","RECOLNAT_MNHN_P","P05274480","PreservedSpecimen",NA,"Nyctaginaceae","Guapira","noxia","Guapira noxia","Argent, G.|Ramos, J.|Souza, R.|Richards, P.W.","1967","9","27",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05274480' target='other'> <mi>dwc_moreinfo</mi></a>","P05274480",NA,NA,"(Netto) Lundell",NA,NA,"Mato Grosso","Nova Xavantina","C. 6 km S of Xavantina R & A transect.","-52.23333","-14.63333",NA,NA,"P05274480_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6555",NA
"301","2015-09-04 20:23:06-03","MNHN","RECOLNAT_MNHN_P","P05305866","PreservedSpecimen",NA,"Nyctaginaceae","Guapira","noxia","Guapira noxia","Pickel, B.","1933","1","24",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05305866' target='other'> <mi>dwc_moreinfo</mi></a>","P05305866",NA,NA,"(Netto) Lundell",NA,NA,"Pernambuco",NA,NA,NA,NA,NA,NA,"P05305866_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3249",NA
"302","2015-09-04 20:23:06-03","MNHN","RECOLNAT_MNHN_P","P05305868","PreservedSpecimen",NA,"Nyctaginaceae","Guapira","noxia","Guapira noxia","Argent, G.C.G.","1968","8","17",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05305868' target='other'> <mi>dwc_moreinfo</mi></a>","P05305868",NA,NA,"(Netto) Lundell",NA,NA,"Mato Grosso",NA,"R. 3. First inerfluve. c. 4 km. N. of Base Camp.","-51.76667","-12.81667",NA,NA,"P05305868_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6669",NA
"303","2015-09-04 19:49:29-03","MNHN","RECOLNAT_MNHN_P","P05274479","PreservedSpecimen",NA,"Nyctaginaceae","Guapira","noxia","Guapira noxia","Magalhães, M.","1942","10","13",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05274479' target='other'> <mi>dwc_moreinfo</mi></a>","P05274479",NA,NA,"(Netto) Lundell",NA,NA,"Minas Gerais","Belo Horizonte","Horto Florestal.","-43.937801361084","-19.9207992553711",NA,NA,"P05274479_01",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,"2231",NA
"304","2015-09-27 23:58:11-03","MNHN","RECOLNAT_MNHN_P","P00712617","PreservedSpecimen",NA,"Nyctaginaceae","Pisonia","noxia","Pisonia noxia","Claussen, P.","1838",NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00712617' target='other'> <mi>dwc_moreinfo</mi></a>","P00712617",NA,NA,"Netto",NA,NA,NA,NA,"Minas Geraes",NA,NA,NA,NA,"P00712617_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"type","407",NA
"305","2012-01-20 14:43:31-02","MNHN","RECOLNAT_MNHN_P","P00712618","PreservedSpecimen",NA,"Nyctaginaceae","Pisonia","noxia","Pisonia noxia","Claussen, P.","1838",NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00712618' target='other'> <mi>dwc_moreinfo</mi></a>","P00712618",NA,NA,"Netto",NA,NA,NA,NA,"Minas Geraes",NA,NA,NA,NA,"P00712618_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"type","408",NA
"306","2015-09-04 16:05:48-03","MNHN","RECOLNAT_MNHN_P","P04556643","PreservedSpecimen",NA,"Nyctaginaceae","Pisonia","noxia","Pisonia noxia","Barreto, M.","1932","10","18",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04556643' target='other'> <mi>dwc_moreinfo</mi></a>","P04556643",NA,NA,"Netto",NA,NA,NA,NA,"Cardoso",NA,NA,NA,NA,"P04556643_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7212",NA
"307","2015-09-04 16:05:48-03","MNHN","RECOLNAT_MNHN_P","P04556642","PreservedSpecimen",NA,"Nyctaginaceae","Pisonia","noxia","Pisonia noxia","Harley, R.M.|Souza, R.","1968","9","20",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04556642' target='other'> <mi>dwc_moreinfo</mi></a>","P04556642",NA,NA,"Netto",NA,NA,"Mato Grosso",NA,"R 10, c. 12 km SW of Base Camp","-51.76667","-12.81667",NA,NA,"P04556642_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10142",NA
"308","2012-01-25 16:32:26-02","MNHN","RECOLNAT_MNHN_P","P00712625","PreservedSpecimen",NA,"Nyctaginaceae","Pisonia","psammophila","Pisonia psammophila","Regnell, A.F.",NA,NA,NA,NA,"Brésil","hb",NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00712625' target='other'> <mi>dwc_moreinfo</mi></a>","P00712625",NA,NA,"Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P00712625_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"type","III 1023",NA
"309","2012-01-25 16:32:26-02","MNHN","RECOLNAT_MNHN_P","P00712626","PreservedSpecimen",NA,"Nyctaginaceae","Pisonia","psammophila","Pisonia psammophila","Regnell, A.F.",NA,NA,NA,NA,"Brésil","hb",NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00712626' target='other'> <mi>dwc_moreinfo</mi></a>","P00712626",NA,NA,"Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P00712626_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"type","III 1023",NA
"310","2015-09-04 16:03:16-03","MNHN","RECOLNAT_MNHN_P","P04556757","PreservedSpecimen",NA,"Nyctaginaceae","Pisonia","psammophila","Pisonia psammophila","Sellow",NA,NA,NA,NA,"Brasil","hb",NA,"1407 c. 406 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04556757' target='other'> <mi>dwc_moreinfo</mi></a>","P04556757",NA,NA,"Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P04556757_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2015-09-04 16:03:16-03","MNHN","RECOLNAT_MNHN_P","P04556756","PreservedSpecimen",NA,"Nyctaginaceae","Pisonia","psammophila","Pisonia psammophila","Philcox, D.|Bertoldo, J.|Fereira, A.","1967","12","8",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04556756' target='other'> <mi>dwc_moreinfo</mi></a>","P04556756",NA,NA,"Mart.",NA,NA,"Mato Grosso",NA,"E of km 247.5 Xavantina-Cachimbo road","-51.76667","-12.81667",NA,NA,"P04556756_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3437",NA
"312","2015-09-04 16:03:16-03","MNHN","RECOLNAT_MNHN_P","P04556755","PreservedSpecimen",NA,"Nyctaginaceae","Pisonia","psammophila","Pisonia psammophila","Wittig","1872","10","11",NA,"Brasil","hb",NA,"Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907. Prélèvement pollen por M.P. Ledru (I.P.H. Paris) M. Malplanche 1998 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04556755' target='other'> <mi>dwc_moreinfo</mi></a>","P04556755",NA,NA,"Mart.",NA,NA,"Rio de Janeiro","Rio de Janeiro","Brésil (Rio Jan.) Fazenda de Sta. Cruz","-43.2075004577637","-22.9027996063232",NA,NA,"P04556755_01",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,"6146",NA
"313","2020-10-01 14:16:04-03","JBB","HEPH","10393","S","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Nóbrega, MGG","1994","07","26","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Caryophyllales","(Netto) Lundell","Nóbrega, MGG","142","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília área na borda do projeto Águas do cerrado","-47.85","-15.866667","1025","1025",NA,"1994",NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2020-10-01 14:16:04-03","JBB","HEPH","11536","S","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Boaventura, M","1995","10","10","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Caryophyllales","(Netto) Lundell","Boaventura, M","209","Distrito Federal","Brasília","Jardim Botânico de Brasília próximo ao centro de visitantes","-47.85","-15.866667","1025","1025",NA,"2008",NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2020-10-01 14:16:04-03","JBB","HEPH","12230","S","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Nóbrega, MGG","1996","09","20","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Caryophyllales","(Netto) Lundell","Nóbrega, MGG","548","Distrito Federal","Brasília","Jardim Botânico de Brasília Trilha de saída entre Centro e Alameda","-47.85","-15.866667","1025","1025",NA,"2008",NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2020-10-01 14:16:04-03","JBB","HEPH","13163","S","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Nóbrega, MGG","1997","10","03","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Caryophyllales","(Netto) Lundell","Udulustch, RG; Rampin, VT","831","Distrito Federal","Brasília","Jardim Botânico de Brasília próximo ao centro de visitantes","-47.85","-15.866667","1025","1025",NA,"2008",NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2020-10-01 14:16:04-03","JBB","HEPH","15263","S","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Nóbrega, MGG","1999","09","16","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Caryophyllales","(Netto) Lundell","Nóbrega, MGG","1017","Distrito Federal","Brasília","Jardim Botânico de Brasília próximo a DAG","-47.85","-15.866667","1025","1025",NA,"2008",NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2020-10-01 14:16:04-03","JBB","HEPH","16392","S","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Ramos, AE","2001","09","01","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Caryophyllales","(Netto) Lundell","Nóbrega, MGG","1629","Minas Gerais",NA,"Bacia do Rio Preto área do futuro reservatorio Mata Velha - MG",NA,NA,NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2020-10-01 14:16:04-03","JBB","HEPH","18143","S","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Jesus, FPR de","2002","09","15","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Caryophyllales","(Netto) Lundell","Nóbrega, MGG","185","Distrito Federal","Brasília","Jardim Botânico de Brasília Trilha da Entrada","-47.85","-15.866667","1025","1025",NA,"2002",NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2020-10-01 14:16:04-03","JBB","HEPH","20191","S","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Leite, RN","2003","10","25","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Caryophyllales","(Netto) Lundell","Leite, RN","2","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Jardim Botânico de Brasília","-47.85","-15.866667","1025","1025",NA,"2003",NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2020-10-01 14:16:04-03","JBB","HEPH","20208","S","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Barreto, R","2003","10","25","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Caryophyllales","(Netto) Lundell","Proença, CEB","9","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Jardim Botânico de Brasília","-47.85","-15.866667","1025","1025",NA,"2003",NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2020-10-01 14:16:04-03","JBB","HEPH","20813","S","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Azevedo, INC de","2004","09","02","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Caryophyllales","(Netto) Lundell","Chacon, RG","212A,B","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.85","-15.866667","1025","1025",NA,"2006",NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2020-10-01 14:16:04-03","JBB","HEPH","20813","Extra","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Azevedo, INC de","2004","09","02","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Caryophyllales","(Netto) Lundell","Chacon, RG","212A,B","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.85","-15.866667","1025","1025",NA,"2006",NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2020-10-01 14:16:04-03","JBB","HEPH","32462","S","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Faria, JEQ","2016","10","10","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Caryophyllales","(Netto) Lundell","Faria, JEQ","6642","Minas Gerais","Diamantina","Campus JK da UFVJM, em frente ao viveiro da Engenharia Florestal","-43.571667","-18.201111","1400","1400",NA,"2016","10",NA,"-43.571667","-18.201111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2020-10-01 14:16:04-03","JBB","HEPH","5943","S","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Equipe do Jardim Botânico de Brasília","1987","09","04","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Caryophyllales","(Netto) Lundell","Equipe do Jardim Botânico de Brasília","1009","Distrito Federal","Brasília","Jardim Botânico de Brasília área de Visitação","-47.85","-15.866667","1025","1025",NA,"2008",NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2020-10-01 14:16:04-03","JBB","HEPH","8287","S","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Bulhões, B","1993","09","29","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Caryophyllales","(Netto) Lundell","Bulhões, B","19","Distrito Federal","Brasília","Jardim Botânico de Brasília próximo a Quadra C","-47.85","-15.866667","1025","1025",NA,"2008",NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA
