"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"383","2020-07-23 12:06:59-03","CEPLAC","CEPEC","75035","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia",NA,"L. P. de Queiroz","M. das G. L. Wanderley","1977","05","25","Brasil","São Paulo","SÃO PAULO","Parque Est. das Fontes do Ipiranga, Jardim Botanico.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"108",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,"30/04/1996",NA,NA
"384","2020-07-23 12:06:59-03","CEPLAC","CEPEC","75021","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia",NA,"W. Mantovani","M. das G. L. Wanderley","1976","12","15","Brasil","São Paulo","SÃO PAULO","Parque Est. das Fontes do Ipiranga. Jardim Botanico.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"105",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,"30/03/1986",NA,NA
"385","2020-07-23 12:06:59-03","CEPLAC","CEPEC","75033","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia",NA,"W. Mantovani","M. Kirizawa","1977","09","15","Brasil","São Paulo","SÃO PAULO","Parque Est. das Fontes do Ipiranga. Jardim Botanico.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"286",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,"28/02/1988",NA,NA
"386","2020-07-23 12:06:59-03","CEPLAC","CEPEC","75030","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia",NA,"J. A. Pastore","A. C. Dias","1996","04","04","Brasil","São Paulo","SÃO PAULO","Sao Miguel Arcanjo. Parque Est. Carlos Botelho.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"104",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,"29/09/1993",NA,NA
"387","2020-11-19 14:06:11-03","Unimontes","MCMG","4918","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.",NA,"Santos | R.M | Bahia | T.O.",NA,NA,NA,"Brasil","Minas Gerais","São Domingos.","Mata Ciliar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2020-11-19 14:06:11-03","Unimontes","MCMG","285","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.","Santos R.M.","Veloso,M.D.M | Azevedo,I.F.P | Brandão, D.O | Rodrigues,M.P.S | Aruda, D.M | Luz, G. R.","2008","06","22","Brasil","Minas Gerais","Janúaria","APA do Rio PandeirosSão Domingos","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,"Abóreo",NA,NA,"99",NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2020-11-19 14:06:11-03","Unimontes","MCMG","74","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.","Santos R.M.","Menino,G.C.O | Azevedo,I.F.P | Brandão, D.O | Rodrigues,M.P.S | Tolentino,G.","2008","05","11","Brasil","Minas Gerais","Janúaria","APA do Rio PandeirosSão Domingos","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,"Regeneração Natural",NA,NA,"28",NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2020-11-19 14:06:11-03","Unimontes","MCMG","5111","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.","Santos, R.M.","Santos,R.M.",NA,NA,NA,"Brasil","Minas Gerais","Montes Claros","Cachoeira do Gavião","-43.8616981506348","-16.7350006103516",NA,NA,NA,NA,"Cerrado",NA,NA,NA,NA,NA,NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2020-11-19 14:06:11-03","Unimontes","MCMG","4829","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Montes Claros","Silva, J.R.T e Estagiarios do LEVERio do Peixe","-43.8616981506348","-16.7350006103516",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2020-09-22 13:48:42-03","USP","SPFW","4359","PreservedSpecimen","Plantae","Leguminosae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.",NA,"Sem coletor",NA,NA,NA,"Bolívia","Cochabamba","Chapare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2020-09-22 13:48:42-03","USP","SPFW","4401","PreservedSpecimen","Plantae","Leguminosae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.",NA,"Sem coletor",NA,NA,NA,"Brasil","São Paulo",NA,"Parque Estadual Carlos Botelho (PECB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2020-09-22 13:48:42-03","USP","SPFW","3954","PreservedSpecimen","Plantae","Leguminosae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.",NA,"Sem coletor",NA,NA,NA,"Brasil","São Paulo","Caraguatatuba","Fazenda Rio Claro","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2020-09-22 13:48:42-03","USP","SPFW","3953","PreservedSpecimen","Plantae","Leguminosae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.",NA,"Sem coletor",NA,NA,NA,"Brasil","São Paulo","São Paulo","Parque Nacional das Fontes do Ipiranga (PEFI)","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2019-11-13 16:04:41-03","UNISANTA","HUSC","8716","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.","Moura, C.","Moura, C.; Prado, E.F.; Lima, A.S.; Farias, E.R.; Correa, D.S.","2009","09","02","Brasil","São Paulo","Peruíbe","Estação Ecológica Juréia-Itatins","-47.005556","-24.353333","-47.005556","-24.353333",NA,NA,"Árvore, 4,5m altura, botões amarronzados e flores róseas; Margem da estrada do Guaraú",NA,NA,"333",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"2009","09","16",NA,NA,NA,NA
"397","2015-02-26 09:29:36-03","NHMLondon","NHM-LONDON-BOT","BM000901304","S","Plantae","Leguminosae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.",NA,"Jacques Samuel Blanchet; b.1807; d.1875; Blanchet",NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,NA,NA,"607",NA,NA,"NHMUK:ecatalogue:4996073",NA,NA,NA,NA,NA,"Holotype",NA,NA,NA,NA,NA,NA,NA
"398","2021-02-12 15:02:05-03","UFSCar","SPSC","8147","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.",NA,"Alessandro","2007","04","26","Brasil",NA,"Luiz Antônio","Estação Ecológica do Jataí. Marinheiro",NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2021-02-12 15:02:05-03","UFSCar","SPSC","7751","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.","M.A. Batalha","A.V. Fleuri-Jardim;F.Q. Martins&nf;J. Caram","2003","02","22","Brasil","Goiás","Mineiros","Parque Nacional das Emas. Corredor Cerrado-Pantanal",NA,NA,"9999","9999",NA,NA,"Cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2020-11-12 16:59:17-03","UEL","FUEL","42025","PreservedSpecimen","Plantae","Leguminosae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.","Tamashiro, JY","Cid, CA; et al.","1992","03","21","Brasil","Acre","Cruzeiro do Sul","Margem esquerda do Rio Juruá, Igarapé Viseu","-72.733333","-8.3","-72.733333","-8.3",NA,NA,NA,NA,NA,"10896",NA,NA,NA,"Tracheophyta","Fabales",NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA
"401","2020-11-12 16:59:17-03","UEL","FUEL","55864","PreservedSpecimen","Plantae","Leguminosae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.","Nunes, D","Damasco, TM; Nunes, D","2017","11","03","Brasil","Paraná","Guaratuba","Estrada Cabaraquara sentido Salto Parati","-48.574631","-25.83875","-48.574631","-25.83875","37","37",NA,"FUEL018106",NA,"25",NA,NA,NA,"Tracheophyta","Fabales",NA,NA,NA,NA,"2017","11",NA,NA,NA,NA,NA
"402","2020-11-12 16:59:17-03","UEL","FUEL","38704","PreservedSpecimen","Plantae","Leguminosae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.","Tamashiro, JY","C.A. Cid Ferreira; et al.","1992","03","16","Brasil","Acre","Cruzeiro do Sul","Volta Grande, alto do Rio Juruá, margem esquerda, alto do Rio Juruá, margem esquerda","-72.6699981689453","-7.63111019134521",NA,NA,NA,NA,NA,NA,NA,"10824",NA,NA,NA,"Tracheophyta","Fabales","123037","auto",NA,NA,"1999",NA,NA,NA,NA,NA,NA
"403","2020-11-12 16:59:17-03","UEL","FUEL","8729","PreservedSpecimen","Plantae","Leguminosae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.","Tamashiro, JY","Francisco das Chagas e Silva; Soares-Silva, LH","1988","11","21","Brasil","Paraná","Porto Rico","Ilha Mutum","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,NA,NA,NA,"1380",NA,NA,NA,"Tracheophyta","Fabales","18063","auto",NA,NA,"1999",NA,NA,NA,NA,NA,NA
"404","2020-11-12 16:59:17-03","UEL","FUEL","23409","PreservedSpecimen","Plantae","Leguminosae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.","Pastore, JA","Santiago, CM; Pastore, JA","1995","09","29","Brasil","São Paulo","Ibiuna","Parque Estadual Jurupará","-47.2200012207031","-23.6499996185303",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Tracheophyta","Fabales","43112","auto",NA,NA,"1995","10","04",NA,NA,NA,NA
"405","2020-11-12 16:59:17-03","UEL","FUEL","33417","PreservedSpecimen","Plantae","Leguminosae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.","Pastore, JA","Baitello, JB","1978","10","20","Brasil","São Paulo","São Paulo","Instituto Florestal, Parque Estadual da Capital, Parque Estadual da Capital","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Tracheophyta","Fabales","53584","auto",NA,NA,"1985",NA,NA,NA,NA,NA,NA
"406","2019-11-01 14:58:24-03","UnB","UB","140852","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F. Macbr.",NA,"Gomes, V","1968","03","04","Brasil","Minas Gerais",NA,"Estação Experimental de Água Limpa",NA,NA,NA,NA,NA,NA,"Árvore 10m.",NA,NA,"2864","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2019-11-01 14:58:24-03","UnB","UB","140919","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F. Macbr.","Pennington, RT","Belém, RP","1965","10","06","Brasil","Bahia",NA,"Rodovia Maraú-Ubaitaba",NA,NA,NA,NA,NA,NA,"Flores roxas.; Árvore 5m.; Transição de mata litorânea para mata de cacau",NA,NA,"1879","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"1994",NA,NA,NA,NA,NA,NA
"408","2019-11-01 14:58:24-03","UnB","UB","140851","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelminthica","Andira anthelminthica","Benth.",NA,"Hoehne, W","1951","09","20","Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Árvore.",NA,NA,"SPF13765","Southern America",NA,NA,"Dicotyledoneae",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2019-10-03 10:03:37-03","UFSCar","SORO","5441","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.",NA,"Sampaio, L.C.Q.M.P.; Tondi, F.M.; Mangabeira, E.; Lapa, J.; Gomes, E.","2006","09","22","Brasil","São Paulo","São Paulo","Condomínio Ilha do Bananal, lote 06, quadra C (próximo ao Km 24 da Rodovia dos Bandeirantes). Área degradada, antigo reflorestamento de eucalipto.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Árvore, 5 m alt., 10 m DAP; flores com pétalas vináceas.",NA,NA,"265",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2019-05-06 11:55:47-03","UFU","HUFU","60227","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.","Tamashiro, J.Y.","Silva, F.C.; Soares & Silva, L.H.","1988","11","21","Brasil","Paraná","Porto Rico","Ilha Mutum","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,"Árvore, ca. 8 m alt. Botão floral e flores rosas. Odorífera.","HUFU00007321","HUFU00007321","1380",NA,NA,NA,NA,NA,"18063","auto",NA,NA,"1999",NA,NA,NA,NA,NA,NA
"411","2019-05-06 11:55:47-03","UFU","HUFU","47032","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.","Hattori, E.K.O.","Kilca, R.; Araújo, G.M.","2006","05","12","Brasil","Minas Gerais","Araguari","Capim Branco II","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"Árvore, ca. 12 m.; Floresta decidua.","HUFU00007323","HUFU00007323","s.n.",NA,NA,NA,NA,NA,"58653","auto",NA,NA,"2007","05",NA,NA,NA,NA,NA
"412","2019-05-06 11:55:47-03","UFU","HUFU","47175","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.","Hattori, E.K.O.","Rosa, P.O.; Hattori, E.K.O. & Araújo, G.M.","2007","02","23","Brasil","Minas Gerais","Araguari","Capim Branco II","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"Árvore, ca. 10 m. Cálice verde, corola arroxeada.; Mata decidua.","HUFU00007322","HUFU00007322","442",NA,NA,NA,NA,NA,"58653","auto",NA,NA,"2007","06",NA,NA,NA,NA,NA
"413","2019-05-06 11:55:47-03","UFU","HUFU","46669","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.","Hattori, E.K.O.","Rosa, P.O.; Hattori, E.K.O. & Araújo, G.M.","2006","12","13","Brasil","Minas Gerais","Uberlândia","Capim Branco I","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Árvore, ca. 8 m. Frutos imaturos verdes.; Mata ciliar (borda).","HUFU00007324","HUFU00007324","163",NA,NA,NA,NA,NA,"58223","auto",NA,NA,"2007","06",NA,NA,NA,NA,NA
"414","2021-03-03 15:27:49-03","MN","R-TIPOS","21474a","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","N.F. Mattos","Mattos, N.F.","Navarro de Andrade, E.",NA,NA,NA,"Brasil","São Paulo","Limeira",NA,"-47.4000015258789","-22.5599994659424",NA,NA,NA,NA,NA,"R000021474a","R000021474a_001","167",NA,NA,NA,NA,NA,"20999","auto",NA,"Isotypus","1970",NA,NA,NA,NA,NA,NA
"415","2021-03-03 15:27:49-03","MN","R-TIPOS","21474","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","N.F. Mattos","Mattos, N.F.","Navarro de Andrade, E.",NA,NA,NA,"Brasil","São Paulo","Limeira",NA,"-47.4000015258789","-22.5599994659424",NA,NA,NA,NA,NA,"R000021474","R000021474_001","167",NA,NA,NA,NA,NA,"20999","auto",NA,"Holotypus","1970",NA,NA,NA,NA,NA,NA
"416","2020-08-20 20:38:41-03","UFSC","FLOR","45563","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.","Reis, A.","Equipe Acaraú","2006","01","24","Brasil","São Paulo","Bertioga",NA,"-46.038889","-23.79","46º2'20''W","23º47'24''S",NA,NA,"árvore, Fruto Maduro, verde","FLOR0045563",NA,"587",NA,NA,NA,NA,"Fabales",NA,NA,NA,NA,"2006",NA,NA,NA,NA,NA,NA
"417","2020-08-20 14:55:55-03","UFSC","FLOR","6444","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.","Burkart, A.","Klein, R.M.; Bresolin, A.","1970","01","20","Brasil","Santa Catarina","Florianópolis","Tapera, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"5","5","arbusto, flor roxa","FLOR0006444",NA,"8531",NA,NA,NA,NA,"Fabales","27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2020-08-20 14:55:55-03","UFSC","FLOR","60886","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.",NA,"Valadares, K.; Zank, S.","2014","03","08","Brasil","Santa Catarina","Garopaba","Aldeia.","-48.6133003234863","-28.0233001708984",NA,NA,NA,NA,"Uso sombra. Etnobotânica em comunidades quilombolas de Santa Catarina.","FLOR0060886","FLOR0060886","s.n.",NA,NA,NA,NA,"Fabales","11115","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2020-01-31 10:38:16-03","IFAM","EAFM","13326","PreservedSpecimen","Plantae","Fabaceae-Faboideae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F. Macbr."," Avila, J.; Valadares, K.; Zank, S.","Avila, J.V.C.; Valadares, K. & Zank, S.","2014","05","10","Brasil","Santa Catarina","Garopaba","Comunidade Quilombola, Morro do Fortunato","-48.665278","-28.023056","-48.665278","-28.023056",NA,NA,NA,NA,NA,"349",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014","05","10",NA,NA,NA,NA
"420","2020-01-31 10:38:16-03","IFAM","EAFM","11886","PreservedSpecimen","Plantae","Fabaceae-Faboideae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F. Macbr.","Stoike, FC de O","Stoike, FC de O","2006","09","01","Brasil","São Paulo","Cananéia","Ilha do Cardoso, parcelas","-47.926944","-25.083889","-47.926944","-25.083889",NA,NA,"; DESC: arbórea",NA,NA,"754",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006","09","01",NA,NA,NA,NA
"421","2020-01-31 10:38:16-03","IFAM","EAFM","11968","PreservedSpecimen","Plantae","Fabaceae-Faboideae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F. Macbr.","Hanazaki, N.","Hanazaki, N.","2003","08","07","Brasil","São Paulo","Sete Barras","Parcela Permanente, mata","-47.925","-24.189722","-47.925","-24.189722",NA,NA,"; DESC: arbórea",NA,NA,"864",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003","08","07",NA,NA,NA,NA
"422","2021-03-04 15:43:05-03","IF","SPSF","00995","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.",NA,"I.Stehle","1944","12","28","Brasil","SP","Helvetia","fazenda Estiva,",NA,NA,NA,NA,NA,NA,"COLETA: Nome popular chá-de-brugre.; GEOGRAFIA: Na mata.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"423","2021-03-04 15:43:05-03","IF","SPSF","10254","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia",NA,NA,"A.Custodio Filho & I.C.C.Macedo","1983","07","07","Brasil","SP","Biritiba Mirim","Estação Biológica de Boracéia",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"38","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"424","2021-03-04 15:43:05-03","IF","SPSF","50490","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.","A.Maruyama","A.Maruyama & L.A. Oiveira","2016","05","03","Brasil","SP","Araraquara","Campo Cerrado","-54.423889","-19.563333",NA,NA,"709","709","COLETA: Árvore ca. 4,5m de alt. Frutos imaturos, drupa esverdeada.;",NA,NA,"362","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,"2016","05","03","Magnoliopsida",NA,NA,NA
"425","2021-03-04 15:43:05-03","IF","SPSF","39038","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbride","G.A.D.C. Franco","R.T. Polisel","2006","09","09","Brasil","SP","Juquitiba","Estrada dos Carmos","-47.1","-23.966667",NA,NA,NA,NA,"COLETA: Árvore 10 m, botões florais marrons.;",NA,NA,"357","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,"2006","09","10","Magnoliopsida",NA,NA,NA
"426","2021-03-04 15:43:05-03","IF","SPSF","39238","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbride","J.B.Baitello","J.B.Baitello & C.R.Lima & R.Cielo-Filho","2008","01","30","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema","-48.746111","-23.526389",NA,NA,"610","610","COLETA: Árvore 4m, frutos verdes.; GEOGRAFIA: Açude.;",NA,NA,"2001","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,"2008","05","05","Magnoliopsida",NA,NA,NA
"427","2021-03-04 15:43:05-03","IF","SPSF","42586","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbride","C. de Moura","C. de Moura & E.F.M.Prado & A.S.Lima & E.R.Farias & D.S.Corrêa","2009","09","02","Brasil","SP","Itanhaém","Estação Ecológica de Juréia-Itatins","-47.004722","-24.35",NA,NA,NA,NA,"COLETA: Árvore 4,5m altura.&nf;Botões amarronzados e flores róseas.; GEOGRAFIA: Estrada do Guaraú, margem do caminho.;",NA,NA,"333","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,"2009","10","16","Magnoliopsida",NA,NA,NA
"428","2021-03-04 15:43:05-03","IF","SPSF","44656","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbride","A.C.O.Barbosa","R.Cielo-Filho & C.R.Lima & J.B.Baitello","2010","09","29","Brasil","SP","Itapeva","Estação Experimental","-49.071944","-24.046111",NA,NA,NA,NA,"COLETA: Cerrado. Árvore 3,5m, flores roxas; GEOGRAFIA: Divisa da Estação Experimental com a ponte FEPASA - FES;",NA,NA,"1162","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,"2011","08","04","Magnoliopsida",NA,NA,NA
"429","2021-03-04 15:43:05-03","IF","SPSF","45336","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.","J.A.Pastore","G.C.R.Turatti","2011","10","21","Brasil","SP","São Paulo","APA Capivari-Monos","-46.65","-23.866667",NA,NA,"781","781","COLETA: Árvore 3,8m altura e 3,8cm de DAP; floreds cor rosa.; GEOGRAFIA: Terra Indígena Tenonde Porã.;",NA,NA,"26","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,"2012","01","10","Magnoliopsida",NA,NA,NA
"430","2021-03-04 15:43:05-03","IF","SPSF","52330","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.","N.M.Ivanauskas","L.G.Lazzaro & N.M.Ivanauskas & R.Esteves","2017","10","25","Brasil","SP","São Paulo","Horto Florestal, palacio de Verao","-46.634444","-23.457778",NA,NA,NA,NA,"GEOGRAFIA: Arboreto.;",NA,NA,"4","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,"2017","11","01","Magnoliopsida",NA,NA,NA
"431","2021-03-04 15:43:05-03","IF","SPSF","40998","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbride","R.Tsuji","R.Tsuji","2007","08","27","Brasil","MG","Fervedouro","estrada para o Parque da Serra do Brigadeiro","-42.2789001464844","-20.7255992889404",NA,NA,NA,NA,"COLETA: Árvore 8m, flores roxas;",NA,NA,"2067","América do Sul",NA,NA,"Magnoliophyta","Fabales","20038","auto",NA,NA,"2007","08","27","Magnoliopsida",NA,NA,NA
"432","2021-03-04 15:43:05-03","IF","SPSF","20845","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia",NA,NA,"J.E.A.Bertoni","1995","08","30","Brasil","MG","Jacutinga","Rio Mogi Guaçu","-46.6122016906738","-22.2856006622314",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ciliar&nf;;",NA,NA,"340","América do Sul",NA,NA,"Magnoliophyta","Fabales","16511","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"433","2021-03-04 15:43:05-03","IF","SPSF","07751","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia",NA,NA,"J.B.Baitello & J.R.Guillaumon","1982","09","11","Brasil","SP","Campos do Jordão","estrada de acesso ao municipio,","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales","21048","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"434","2021-03-04 15:43:05-03","IF","SPSF","06037","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia",NA,NA,"D.A. De Grande","1978","03","16","Brasil","SP","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"44","América do Sul",NA,NA,"Magnoliophyta","Fabales","37574","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
