"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","infraspecificEpithet","sex"
"227","2008-05-27 22:02:00-03","MO","MOBOT","1523618","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Michael H. Nee","Nee 37678","1989","1","22","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Vell.) B. Ståhl","B. Stahl","Santa Cruz","Andrés Ibáñez","13 km SE of Palmar del oratorio and 6 km. SE of Rio Chore-Chore ( Rio Pantano0. Disturbed subtropical, semi-deciduous forest.pastures and roadside. Flat, with fine sandy soil. Anadenanthera macrocarpa, Gallesia integrifolia, Acrocomia totai, Schellea. Princeps.","-63.06666","-17.96666","375.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2008-05-27 22:02:00-03","MO","MOBOT","1526450","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Michael H. Nee","Nee 40976",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Vell.) B. Ståhl","M. Nee","Santa Cruz",NA,"The plain around Santa Cruz that lies within the Flora de la Region del Parque Nacional Amboro","-63.6","-17.5","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2008-05-27 22:02:00-03","MO","MOBOT","1529712","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Michael H. Nee","Nee 34206",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Vell.) B. Ståhl","B. Stahl","Santa Cruz",NA,"The plain around Santa Cruz that lies within the Flora de la Region del Parque Nacional Amboro","-63.6","-17.5","550.00000000","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2008-05-27 22:02:00-03","MO","MOBOT","1531375","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Michael H. Nee","Nee 34311",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Vell.) B. Ståhl","M. Nee","Santa Cruz",NA,"The llanura, at the Jardin Botanico de Santa Cruz","-63.06666","-17.78333","375.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2008-05-27 22:02:00-03","MO","MOBOT","1531770","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Michael H. Nee","Nee 39265",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Vell.) B. Ståhl","M. Nee","Santa Cruz",NA,"Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour","-63.95","-18.10833","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2008-05-27 22:02:00-03","MO","MOBOT","1534632","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Michael H. Nee","Nee 41956",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Vell.) B. Ståhl","M. Nee","Santa Cruz",NA,"Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour","-63.95","-18.10833","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2008-05-27 22:02:00-03","MO","MOBOT","1536217","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Michael H. Nee","Nee 39527",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Vell.) B. Ståhl","M. Nee","Santa Cruz",NA,"The plain around Santa Cruz that lies within the Flora de la Region del Parque Nacional Amboro","-63.6","-17.5","380.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2011-08-29 14:41:00-03","MO","MOBOT","1718967","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","José Steinbach","Steinbach G. 7139","1929","6","25","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Vell.) B. Ståhl","B.StŒhl, 87","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"235","2017-03-09 16:24:00-03","MO","MOBOT","1735693","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Alfredo F. Fuentes|Narel Paniagua Zambrana|Tatiana B. Miranda|F. Cito","Fuentes Claros 3537","2002","1","22","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Vell.) B. Ståhl","A. Fuentes (LPB)","La Paz","Franz Tamayo","Parque Nacional Madidi, río Quendeque, proximidades del arroyo Retama.","-67.7908333","-14.9797223","380.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-01","2",NA,NA,NA
"236","2016-04-28 08:11:00-03","MO","MOBOT","1748856","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Alfredo F. Fuentes|Juan Cerda|S. Vidaurre","Fuentes Claros 3582","2002","1","24","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Vell.) B. Ståhl","B. Stahl (GB)","La Paz","Franz Tamayo","Parque Nacional Madidi, río Quendeque, arroyo Retama, pica hacia el norte, en dirección a la serranía de Chepite.","-67.7947222","-14.9697223","360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-02","5",NA,NA,NA
"237","2012-04-12 05:10:00-03","MO","MOBOT","1751695","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Alfredo F. Fuentes|et al.","Fuentes Claros 4464","2002","3","31","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Vell.) B. Ståhl","B. Stahl (GB)","La Paz","Franz Tamayo","Parque Nacional Madidi, río Hondo, arroyo Negro, trayecto desde el piedemonte hasta la seranía de Toregua. Con vegetación desde bosque alto amazónico estacional húmedo (400-700 m), a bosque medio-bajo de ladera dominado por Protium sp (700-900 m)","-67.84416","-14.6725","400.00000000","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-16","5",NA,NA,NA
"238","2017-03-09 16:25:00-03","MO","MOBOT","1770842","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Alfredo F. Fuentes|Narel Paniagua Zambrana|Héctor Cabrera|Fabiola Torrico","Fuentes Claros 5369","2002","10","4","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Vell.) B. Ståhl","A. Fuentes (LPB)","La Paz","Abel Iturralde","Área Natural de Manejo Integrado Madidi, río Tuichi, arroyo Rudidi, pica de cazadores hacia la serranía Eslabón.","-68.0125","-14.3661111","763.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-38","4",NA,NA,NA
"239","2015-09-08 10:01:00-03","MO","MOBOT","1778652","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Elsa M. Zardini|Leongino Guerrero","Zardini 58806","2002","6","26","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Vell.) B. Ståhl","B. Stahl","Concepción",NA,"Between Estancias Belo Horizonte and Primavera.","-57.4933333","-22.7138889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1262","2",NA,NA,NA
"240","2020-06-22 12:56:00-03","MO","MOBOT","1855716","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Alejandro Araujo M.|Héctor Cabrera|M.H. Calzadilla|F. Canqui|L. Cayola|Carla Maldonado|Narel Paniagua Zambrana|Remberto Alvarez|Antonio Álvarez|Mario Álvarez","Araujo Murakami 438","2003","2","19","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Vell.) B. Ståhl","A. Fuentes (LPB)","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, camino de Apolo-Azariamas, Arroyo Pintata.","-68.5358333","-14.4658333","863.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03-01","1",NA,NA,NA
"241","2020-08-21 20:44:00-03","MO","MOBOT","1861102","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","L. Cayola|et al.","Cayola Pérez 220","2003","3","3","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Vell.) B. Ståhl","E. Bertil Ståhl (GU)","La Paz","Franz Tamayo","Parque Nacional Madidi, camino Apolo-Azariamas, arroyo Pintata. A hora y media del campamento principal sobre el arroyo Pintata. Bosque seco ribereno en terraza. Parcela Temporal de Muestreo 84 (0.1 ha).","-68.5361111","-14.4772223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03-10","4",NA,NA,NA
"242","2018-01-11 14:30:00-02","MO","MOBOT","1861704","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Narel Paniagua Zambrana|Alfredo F. Fuentes|Alejandro Araujo M.|M.H. Calzadilla|Héctor Cabrera|Fabiola Torrico|Justino Navi|L. Quetehuari|Leopoldo Lucia|Marcelino Villanueva","Paniagua Zambrana 5089","2002","10","5","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Vell.) B. Ståhl","A. Araujo-M (LPB), 06/","La Paz","Franz Tamayo","Parque Nacional-ANMI Madidi. Arroyo Rudidi, sobre el río Tuichi. Bosque amazónico estacional preandino en ladera de colina con dominancia de Arecaceae (Phytelephas macrocarpa, Oenocarpus bataua) Burseraceae y Annonaceae. Parcela Temporal de Muestreo (0.1 ha) 59.","-67.9827778","-14.3575","470.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-19","5",NA,NA,NA
"243","2012-09-12 05:06:00-03","MO","MOBOT","1869601","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Narel Paniagua Zambrana","Paniagua Zambrana 870","1997","4","10","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Vell.) B. Ståhl","R.Foster (F)","La Paz","Abel Iturralde","Parque Nacional y Area Natural de Manejo Integrado Madidi. Pampas de Heath. Puerto Moscoso sobre río Heath, entrando aproximadamente 1km. Bosque de inundación estacional, tipo sartenejal (chebonal), con dominancia de Ficus spp., Astrocarium sp., Mauritia flexuosa entre otras.","-68.85","-13.03333","305.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2014-09-18 05:38:00-03","MO","MOBOT","1943057","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","N. Raes|G. Iraipi","Raes 115","2003","3","30","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Vell.) B. Ståhl","N. Raes","Santa Cruz","Guarayos","60 km from Ascension de Guarayos.","-62.91666","-15.78333","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"245","2011-03-09 15:02:00-03","MO","MOBOT","1966661","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Émile Hassler","Hassler 7954","1901","11",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Vell.) B. Ståhl","Ronald Liesner",NA,NA,"In silvis regionum superiorum fluminis Apa. (B.S.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Isotype",NA,NA
"246","2020-08-23 19:45:00-03","MO","MOBOT","2158282","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","L. Cayola|et al.","Cayola Pérez 804","2004","9","2","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Vell.) B. Ståhl","B. Stahl (GB)","La Paz","Franz Tamayo","Area Natural de Manejo Integrado Madidi, Unapa, 21 km en linea recta al N de Apolo. Bosque yungueño subandino xerico con Anadenanthera colubrina.","-68.495","-14.5422222","970.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04-01","1",NA,NA,NA
"247","2018-05-17 05:29:00-03","MO","MOBOT","2515389","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","María E. Múlgura|C. Calviño|S. Martínez|Nataly O'Leary","Múlgura 3491","2003","12","3","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Vell.) B. Ståhl","Múlgura de Romero, M. E.","Canindeyú",NA,"Reserva Natural Mbaracayú, alrededores de la casa","-55.51666","-24.13916","210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2011-04-03 13:00:00-03","MO","MOBOT","2515404","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Aurelio Schinini|O. Barrail","Schinini Cacace 31697","1996","11","17","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Vell.) B. Ståhl","Schinini, A., //","Amambay",NA,"Ea. Sta. Irene","-56.5","-22.33333","240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-07-10 12:32:00-03","MO","MOBOT","2515419","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Karl Fiebrig","Fiebrig 4419","1909",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Vell.) B. Ståhl",NA,"Concepción",NA,"N. Paraguay: zwischen Río Apa und Río Aquidabán",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"250","2009-07-15 12:23:00-03","MO","MOBOT","2515433","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Renée H. Fortunato","Fortunato 918","1986","12","19","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Vell.) B. Ståhl","Fortunato, R. H.","Amambay",NA,"Parque Nacional Cerro Corá, Cerro Trébol, a ±8 km NW de la Administración.","-56","-22.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2020-08-28 22:29:00-03","MO","MOBOT","2696712","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","L. Cayola","Cayola Pérez 1539","2005","3","5","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Vell.) B. Ståhl","E. Bertil Ståhl (GU)","La Paz","Franz Tamayo","Parque Nacional Madidi. Noroeste de Apolo. Bosque andino semideciduo del sector de Yarimita, con Gallesia integrifolia, Anadenanthera colubrina y Celtis sp. Fondo de valle con exposición SW, pendiente 45 %. Plantas NO alcoholizadas.","-68.69","-14.5608333","946.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-02","1",NA,NA,NA
"252","2020-07-12 19:39:00-03","MO","MOBOT","2698043","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Alejandro Araujo M.|A. Antezana|D. Choque A.|Remberto Jove|Gerardo Jove","Araujo Murakami 1945","2005","6","10","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Vell.) B. Ståhl","E. Bertil Ståhl (GU)","La Paz","Franz Tamayo","Parque Nacional Madidi, Azariamas, Resina.","-68.5722223","-14.3333333","1010.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-06","6",NA,NA,NA
"253","2013-10-08 15:20:00-03","MO","MOBOT","2703628","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Luzmila Arroyo P.|et al.","Arroyo Padilla 2875","2005","5","18","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Vell.) B. Ståhl","Luzmila Arroyo P","Santa Cruz","Florida","Comunidad de Bella Vista. Sendero Chorro del Fraile.","-63.6772223","-18.3211111","1240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"254","2016-12-17 05:24:00-02","MO","MOBOT","2704138","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","A. T. Fernández C.|L. Cayola|J. Uzquiano|Pepe Sevillanos|Guzmán Jove","Fernández Choque 79","2005","5","25","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Vell.) B. Ståhl","B. Stahl (GU)","La Paz","Franz Tamayo","Parque Nacional Madidi, Azariamas al Norte de Apolo.","-68.6921389","-14.5329723","767.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-05","3",NA,NA,NA
"255","2016-12-17 05:24:00-02","MO","MOBOT","2704145","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","A. T. Fernández C.|L. Cayola|J. Uzquiano|Pepe Sevillanos|Guzmán Jove","Fernández Choque 86","2005","5","26","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Vell.) B. Ståhl","B. Stahl (GU)","La Paz","Franz Tamayo","Parque Nacional Madidi, Azariamas al Norte de Apolo.","-68.6926389","-14.5473611","820.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-06","3",NA,NA,NA
"256","2012-04-12 05:10:00-03","MO","MOBOT","2767031","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Alfredo F. Fuentes|Evert Cuevas|Tatiana B. Miranda|Juana Colque|Dante Chambi|Ramiro Cuevas","Fuentes Claros 9622","2005","7","8","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Vell.) B. Ståhl","A. Araujo-Murakami (LPB)","La Paz","Franz Tamayo","Parque Nacional Madidi, entre Charopampa y Sumpulo por senda paralela al rio Mojos. Bosques estacionales humedos a subhumedos, bambusales y sabanas antropogenicas. Plantas alcoholizadas.","-68.79","-14.57","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-97","3",NA,NA,NA
"257","2012-05-02 10:05:00-03","MO","MOBOT","3363199","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","F. Javier Fernández Casas|J. Molero","Fernández Casas 6045","1982","2","7","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Vell.) B. Ståhl","Bertil Stahl","Amambay",NA,"Parque nacional Cerro Cora, base del Cerro Nuralla.",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"258","2020-07-16 14:05:00-03","MO","MOBOT","2880030","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Alejandro Araujo M.|A.S. Poma C.|Pilar Garagorri|S. Paredes|Consuelo Cuevas","Araujo Murakami 2313","2005","11","25","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Vell.) B. Ståhl","A. Araujo-M (LPB), 06/","La Paz","Franz Tamayo","Parque Nacional Madidi, rio Tuichi, Virgen del Rosario. Bosque andino semideciduo con Anadenanthera colubrina y Trichilia elegans; vegetacion ribereña con Cecropia spp., Gynerium sagittatum. Plantas secadas en campo.","-68.6888889","-14.5944444","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-13","2",NA,NA,NA
"259","2020-04-24 19:21:00-03","MO","MOBOT","2880354","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","L. Cayola|C. Campos|A.S. Poma C.|Remberto Jove|H. Urbano","Cayola Pérez 1856","2005","9","29","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Vell.) B. Ståhl","E. Bertil Ståhl (GU)","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, Azariamas, frente al arroyo Jaukantista. Terraza antigua. Plantas NO alcoholizadas.","-68.5277778","-14.235","656.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-27","7",NA,NA,NA
"260","2009-08-28 09:13:00-03","MO","MOBOT","2915166","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Manuel J. Macía|Vania Torrez|D. Choque A.|Pilar Garagorri|Pepe Sevillanos|Juan Mamani","Macía 7608","2005","10","2","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Vell.) B. Ståhl","B. Stahl (GU)","La Paz","Franz Tamayo","Parque Nacional Madidi, Azariamas, Rio San Juan. Bosque semideciduo de Yungas subandino xerico con Oxandra espintana y Erythrochiton fallax; cima. Plantas NO alcoholizadas.","-68.66277","-14.2125","1170.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-02","3",NA,NA,NA
"261","2017-01-15 11:09:00-02","MO","MOBOT","3026029","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","I. Loza|L. Cayola|G. Chive|S. Paredes|E. Segundo|B. Sánchez","Loza Rivera 45","2006","5","27","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Vell.) B. Ståhl","B. Stahl (GU)","La Paz","Franz Tamayo","Parque Nacional Madidi, NW de Apolo, senda Azariamas-San Fermín.","-68.7359722","-14.1479444","1326.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"06-02","4",NA,NA,NA
"262","2020-07-21 17:24:00-03","MO","MOBOT","3026689","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","E. Ticona|Alejandro Araujo M.|Vania Torrez|C. Pérez|Guzmán Jove","Ticona Plata 26","2006","5","25","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Vell.) B. Ståhl","A. Araujo-M (LPB), 06/","La Paz","Franz Tamayo","Parque Nacional Madidi, senda Azariamas-San Fermin, sector Monos. Bosque yungueño subandino pluviestacional humedo con Moraceae, Sapotaceae y Juglans boliviana; ladera surcada por arroyo seco. PPM-1 (1 ha). Plantas secadas en campo.","-68.7241667","-14.155","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"06-01","4",NA,NA,NA
"263","2020-07-17 20:11:00-03","MO","MOBOT","3100399","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Alejandro Araujo M.|Christopher Davidson|Sharon R. Christoph|Paola Gismondi|M. Cornejo|E. Ticona","Araujo Murakami 2947","2006","9","18","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Vell.) B. Ståhl","B. Stahl (GU)","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, San Marcos.","-68.4363889","-14.6144444","1122.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"06-06","8",NA,NA,NA
"264","2018-12-24 10:49:00-02","MO","MOBOT","3242668","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Gert G. Hatschbach|Maria M. Hatschbach|O.S. Ribas","Hatschbach 70458","2000","2","20","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Vell.) B. Ståhl","G. Hatschbach","Goiás",NA,"Corrente (Mun. São João de Aliança) Goias.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"265","2019-04-19 04:34:00-03","MO","MOBOT","3242718","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Adrián Eliceche","Eliceche 514","1992","8","6","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Vell.) B. Ståhl",NA,"Amambay",NA,"Parque Nacional Cerro Cora. Col Naranja hai, limite N. Orillas del camino.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2019-04-19 04:34:00-03","MO","MOBOT","3242721","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Adrián Eliceche","Eliceche 549","1992","8","8","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Vell.) B. Ståhl",NA,"Amambay",NA,"Parque Nacional Cerro Cora. Frente al Cerro Muralla. Orillas de bosque.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2010-12-20 15:12:00-02","MO","MOBOT","3356960","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Oscar Colque|E. Cruz","Colque 705","2006","5","8","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Vell.) B. Ståhl","B. Stahl (GU)","Cochabamba","Carrasco","Parque Nacional Carrasco, Sector Campamento Tigre. Atrás de Villa Fatima Bosque Amazonico dei piedemonte, eventualmente intervenido por colonizadores.","-64.27805","-17.3925","838.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2009-09-03 12:52:00-03","MO","MOBOT","3360057","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","David J. Rogers","Rogers B-5","1962","1","20","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Vell.) B. Ståhl","Bertil Stahl","Santa Cruz",NA,"LaGuardia. in second-growth low vegetation on sandy hillside.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2009-10-13 12:29:00-03","MO","MOBOT","3362142","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","William T. Gillis","Gillis 9676","1970","7","20","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Vell.) B. Ståhl","Bertil Stahl",NA,NA,"Fairchild Tropical Garden. From Agronomico de Compinas, Brazil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2008-05-27 22:02:00-03","MO","MOBOT","3362306","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Gert G. Hatschbach","Hatschbach 46161","1983",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Vell.) B. Ståhl","Bertil Stahl","Mato Grosso do Sul",NA,"Rio Amambai , mun. Amambai. Matgo.",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2009-06-25 13:32:00-03","MO","MOBOT","3362482","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","William R. Anderson","Anderson 9784","1973","5","5","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Vell.) B. Ståhl","D. Stahl","Mato Grosso do Sul",NA,"Ca. 30 km straight line EnE of Barra do Garcas; dense woods grading into cerrado.",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2010-10-07 15:27:00-03","MO","MOBOT","3362610","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","Irwin 13974","1966","3","15","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Vell.) B. Ståhl","Bertil Stahl","Distrito Federal",NA,"Wooded rocky talus, Corrego Landim. ca. 25 N of Brasilia.",NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
