"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","typeStatus","eventTime","fieldNumber","individualCount","relatedCatalogItem","sex"
"96","2019-11-27 13:49:42-03","UFS","ASE","39489","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) MEZ.","Brotto, ML","2016","12",NA,"Seubert, RC; Sampaio, DK; Hofschneider, E; Rezini, JA; Gebien, W","2014","08","20","Brasil","Santa Catarina","Indaial","Faxinal do Bepe, Parque Nacional da Serra do Itajaí.","-49.1227","-27.0726","-49.1227","-27.0726",NA,NA,"ASE0041010",NA,"107","Arvoreta.; Floresta Ombróila Densa MOntana; Encosta.",NA,NA,"Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"97","2021-03-01 16:32:40-03","UNICAMP","UEC","166805","S","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","Barbosa, TDM","2009",NA,NA,"Padgurschi, MCG; Tamashiro, JY; Belinello, R","2008",NA,NA,"Brazil","São Paulo","São Luiz do Paraitinga","Núcleo Santa Virgínia, Núcleo Santa Virgínia. &nf;Parcela K.","-45.068056","-23.325278","-45.068056","-23.325278","1059","1093","UEC039873","UEC039873","643","K0725 Árvore, ca. 14 m, sem flores ou frutos. Abundância: 1 ind ha(-1).; Floresta Ombrófila Densa Montana.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2021-03-01 16:32:40-03","UNICAMP","UEC","140738","S","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","Baitello, JB","2005","09",NA,"Arzolla, FARDP; Pinto, JB","2004","08","26","Brazil","Minas Gerais","Delfim Moreira","Bairro dos Machados, região da Grota Fria, próximo à divisa entre Piquete e Delfim Moreira.","-45.169167","-22.535833","-45.169167","-22.535833","1600","1600","UEC003840","UEC003840","975","Árvore, 3 metros, frutos imaturos verdes.; Floresta Ombrófila densa alto-montana.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2021-03-01 16:32:40-03","UNICAMP","UEC","142588","S","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","Baitello, JB","2003","02","11","Moraes, PLR","2001","10","13","Brazil","Minas Gerais","Santa Rita de Caldas","Estrada para Ouro Fino.","-46.352611","-22.090722","-46.352611","-22.090722",NA,NA,"UEC003838","UEC003838","2499","Arvoreta 5 m, com tronco perfilhado na base, córtex odorífero, flores amarelas.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2019-08-20 10:16:38-03","UNICAMP","UEC","147098","S","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez",NA,NA,NA,NA,"Aguirre, GH; et al.","2005","07","18","Brazil","São Paulo","São Luiz do Paraitinga","Fragmento de Floresta Ombrófila Densa em paisagem rural",NA,NA,NA,NA,NA,NA,"UEC003842","UEC003842","100",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2019-08-20 10:16:38-03","UNICAMP","UEC","147099","S","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez",NA,NA,NA,NA,"Aguirre, GH; et al.","2005","08","24","Brazil","São Paulo","São Luiz do Paraitinga","Fragmento de Floresta Ombrófila Densa em paisagem rural",NA,NA,NA,NA,NA,NA,NA,NA,"97",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2021-03-01 16:32:40-03","UNICAMP","UEC","162421","S","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","Quinet, A","2006","11","29","Sucre, D; Braga, PIS","1970","09","28","Brazil","Minas Gerais",NA,"Serra de Ibitipoca",NA,NA,NA,NA,"1500","1700","UEC038614","UEC038614","7125","Até 4 m de alt.; flores alvas; pedunculos e copa vermelho; folhas noivas de cor cobrisa.; Mata de Galeria Umbrófila.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2021-03-01 16:32:40-03","UNICAMP","UEC","199250","S","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","Brotto, ML","2016","12",NA,"Seubert, RC; Sampaio, DK; Hofschneider, E; Rezini, JA; Gebien, W","2014","08","20","Brazil","Santa Catarina","Indaial","Faxinal do Bepe - Parque Nacional da Serra do Itajaí.","-49.2075","-27.123889","-49.2075","-27.123889","653","653","UEC160515","UEC160515","107","Arvoreta.; Floresta Ombrófita Densa Montana; encosta.&nf;Projeto Restaurar.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2021-03-01 16:32:40-03","UNICAMP","UEC","74817","S","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez",NA,"2008","02","14","Godoy, SAP; Garcia, RJF; Ferreira, GMP","1995","08","16","Brazil","São Paulo","Parelheiros","Marsilac. Reserva Estadual do Curucutu. Trilha sob Pinus em direção a caixa d'água.","-46.743333","-23.991111","-46.743333","-23.991111",NA,NA,"UEC138308","UEC138308","764","Arvoreta ca 2,0m alt. DAP 0.03m. Flores creme.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2021-03-01 16:32:40-03","UNICAMP","UEC","31172","S","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","Quinet, A","2006","07","25","Gabrielli, AC; Martins, FR; Shepherd, GJ; Tamashiro, JY","1983","09","06","Brazil","Minas Gerais","Poços de Caldas","Córrego do Meio.","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,"UEC003836","UEC003836","2080","Árvore de 6 m, flores creme.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2021-03-01 16:32:40-03","UNICAMP","UEC","200232","S","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez",NA,NA,NA,NA,"Padgurschi, MCG; Belinello, R","2009",NA,NA,"Brazil","São Paulo","São Luiz do Paraitinga","Parque Estadual da Serra do Mar","-45.183333","-23.4","-45.183333","-23.4","990","1045","UEC177707","UEC177707","M955","Parcela M - Projeto Biota-FAPESP. Árvore com 14 metros de altura. Frequência da espécie na parcela: n=1",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2021-03-01 16:32:40-03","UNICAMP","UEC","200233","S","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez",NA,NA,NA,NA,"Padgurschi, MCG; Belinello, R","2009",NA,NA,"Brazil","São Paulo","São Luiz do Paraitinga","Parque Estadual da Serra do Mar","-45.183333","-23.4","-45.183333","-23.4","990","1045","UEC177706","UEC177706","M748","Parcela M - Projeto Biota-FAPESP. Árvore com 6.5 metros de altura. Frequência da espécie na parcela: n=14",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2021-03-25 09:27:02-03","UNICAMP","UEC","88716","S","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","Baitello, JB","2006","04","07","Santos, HGP; Cordovil, SP; Machado, FV; Horta, CP","1994","09","13","Brazil","Minas Gerais","Ewbank da Câmara","Fazenda Cascatinha.","-43.853911","-21.92405","-43.853911","-21.92405","778","778","UEC003834","UEC003834","311","Arvoreta, 2 m. Flore creme. Botões verdes.; Mata antropizada.&nf;Relevo acidentado.&nf;Solo arenoso com deposição de matéria orgânica.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2019-08-20 10:16:38-03","UNICAMP","UEC","150760","S","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","Barbosa, TDM","2008","11",NA,"Barbosa, TDM; Alves, FM","2008","11","07","Brazil","Espírito Santo","Santa Teresa","Estação Biológica Santa Lúcia. Trilha da UFRJ., Depois dos matacões. No meio da trilha.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"UEC003832","UEC003832","1004","Árvoreta 5 m. córtice aromático, casca lenticelada, córtex esbranquiçado. Flores brancas, inflorescência verde.","23813","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-03-01 16:32:40-03","UNICAMP","UEC","20549","S","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","Tamashiro, JY","1982","01",NA,"Martins, FR","1980","10","14","Brazil","Minas Gerais","Poços de Caldas","Mata da Colina.","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,"UEC003775","UEC003775","240","Arvoreta 6 m, flores de cor amarelo-ouro.","23696","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-03-01 16:32:40-03","UNICAMP","UEC","7558","S","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","Tamashiro, JY","1982","01",NA,"Martins, FR","1980","10","14","Brazil","Minas Gerais","Poços de Caldas","Mata da Colina.","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,"UEC143614","UEC143614","240","Arvoreta 6 m, flores de cor amarelo-ouro.","23696","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-03-01 16:32:40-03","UNICAMP","UEC","155726","S","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","Brotto, ML","2010","06","22","Zangaro Filho, W; et al.","1990","12","07","Brazil","Paraná","Sapopema","Fazenda Bom Sucesso","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"UEC052533","UEC052533","00000","Arvore c.10m alt.; CAP 28cm, ind nº 940, área de estudo.","21990","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-03-01 16:32:40-03","UNICAMP","UEC","193591","S","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","Brotto, ML","2018","09",NA,"Valdemarin, KS; et al.","2016","10","06","Brazil","Rio de Janeiro","Nova Friburgo","Macaé de Cima - Estrada de acesso ao hotel Amantes da natureza. (-22.405861; -42.51724).","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"UEC142902","UEC142902","233","Árvore 10 m de altura. Flores creme. Forte aroma.","33190","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-03-01 16:32:40-03","UNICAMP","UEC","197507","S","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","Baitello, JB","1997","05","13","Franco, GADC; Kawasaki, ML","1994","08","18","Brazil","São Paulo","Cunha","Parque Estadual da Serra do Mar.","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"UEC014200","UEC014200","1255","Arbusto 4 m altura, flores amarelas.; Pedreira.","38855","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-04-22 16:19:54-03","UFPB","JPB","59653","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez",NA,NA,NA,NA,"Nusbaumer, L","2014","10","14","Brasil","Alagoas","Quebrangulo","Reserva Biológica da Pedra Talhada, localité de Quebrangulo","-36.435332","-9.23625","-36.435332","-9.23625","850","850","JPB0059653",NA,"4149","; HABITAT: Forêt ombrophile submontagnarde de plateau; DESC: arbre, 22 m, 26 cm DBH. fl. jaune à duvet cuivré sur face ext., 3+3 tépales, 3+3+3 étamines à 4 clapets, donc le cycle int. est groupé au centre en une sorte de colonne, f.",NA,NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-04-22 16:19:54-03","UFPB","JPB","59676","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez",NA,NA,NA,NA,"Nusbaumer, L","2014","10","16","Brasil","Alagoas","Quebrangulo","Reserva Biológica da Pedra Talhada, localité de Quebrangulo","-36.435622","-9.236368","-36.435622","-9.236368","820","820","JPB0059676",NA,"4172","; HABITAT: Forêt ombrophile submontagnarde de plateau; DESC: arbre, 11 m, 10 cm DBH. jeune inflo. en bouton jaunes, jeune f. rouge, f. glabres. récolte photographiée in situ, individu num. H0653 du relevé hectare H.",NA,NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-04-22 16:19:54-03","UFPB","JPB","59797","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez",NA,NA,NA,NA,"Nusbaumer, L","2014","11","03","Brasil","Alagoas","Quebrangulo","Reserva Biológica da Pedra Talhada, localité de Quebrangulo","-36.435614","-9.236339","-36.435614","-9.236339","860","860","JPB0059797",NA,"4293","; HABITAT: Forêt ombrophile submontagnarde de plateau; DESC: arbre, 11 m, 10 cm DBH. fl. crème à 3+3 pétales, 12 étamines sur 3 rangs, orangées, à 4 clapets. récolte photographiée in situ, individu num. H0653 du relevé hectare H.",NA,NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-04-22 16:19:54-03","UFPB","JPB","59851","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez",NA,NA,NA,NA,"Nusbaumer, L; Célérier, ML; Spichiger, R","2014","11","17","Brasil","Alagoas","Quebrangulo","Reserva Biológica da Pedra Talhada, localité de Quebrangulo","-36.419234","-9.233311","-36.419234","-9.233311","830","830","JPB0059851",NA,"4347","; HABITAT: Forêt ombrophile submontagnarde de plateau; DESC: arbuste, 1.2 m. fl. jaune à 6 tép. en 2 rangs, 3+3+3 étamines arquées longitudinalement, à 4 clapets chacune. récolte photographiée in situ.",NA,NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-04-22 16:19:54-03","UFPB","JPB","60626","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","Costa, RMT; Nusbaumer, L","2014","12","12","Costa, RMT; Coutinho, AG","2014","04","01","Brasil","Pernambuco","Jaqueira","RPPN Frei Caneca, Serra do Urubu","-35.838967","-8.714236","-35.838967","-8.714236","701","701","JPB0060626",NA,"275","; HABITAT: Mata Atlântica submontana.; DESC: Árvore ca. 16m de altura. Diametro 7,6cm. [PLOT#3#12]",NA,NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"120","2019-11-06 09:56:02-03","UFOP","OUPR","18156","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","Quinet, A.","2007","03","07","Glaziou, A.F.M.","1892",NA,NA,"Brasil","Rio de Janeiro",NA,"Alto do Macaé",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2019-11-06 09:56:02-03","UFOP","OUPR","6827","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","Messias, M.C.T.B.","2007","11","26","Sousa, H.C. de; Matos, A.V.M.","1997","07","30","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Córrego do Belchior, cerca de 200m da entrada pelo limite oeste do PEIT","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"167","Mata ciliar úmida. Árvore ca. 8m, botões everdeados, frutos com cálice vináceo escuro, frutos imaturos verdes com cheiro de pimenta","44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-12-04 13:19:21-03","UDESC","LUSC","767","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","Silva, A.C. da",NA,NA,NA,"Alécio S.M.","2006","09","08","Brasil","Minas Gerais","Lavras",NA,"-44.999698638916","-21.2453002929688",NA,NA,NA,NA,"LUSC004447","LUSC004447",NA,NA,"20044","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-12-04 13:19:21-03","UDESC","LUSC","768","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","Silva, A.C. da",NA,NA,NA,"Casali, D.P.","2006","08","14","Brasil","Minas Gerais","Lavras",NA,"-44.999698638916","-21.2453002929688",NA,NA,NA,NA,"LUSC004445","LUSC004445",NA,NA,"20044","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-12-04 13:19:21-03","UDESC","LUSC","3096","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","Baitello, J. B.",NA,NA,NA,"Garcia, R. J. F.; Amaral, P. & Fornari, M.","2007","03","31","Brasil","Santa Catarina","Jaguaruna",NA,"-49.0256004333496","-28.6149997711182",NA,NA,NA,NA,"LUSC004434","LUSC004434",NA,NA,"25787","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-10-14 10:02:17-03","FURB","FURB","25889","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","Quinet, A","2010","09","15","Stival-Santos, A.; Legal, E.; Meyer, D. & Silveira, S.","2010","04","24","Brasil","Santa Catarina","Angelina","Barra Clara.","-49.14","-27.54","-49.1400000","-27.5400000","630","630","FURB02032","FURB02032","2581","Florística IFFSC 347 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbusto; Fruto verde;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-10-14 10:02:17-03","FURB","FURB","27456","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","Brotto, ML","2013","06","14","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","06","19","Brasil","Santa Catarina","Palhoça","Maciambú.","-48.69","-27.81","-48.6900000","-27.8100000","220","220","FURB27446","FURB27446 FURB27446_1","3072","Florística IFFSC 256 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbórea; Fruto amarela;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-10-14 10:02:17-03","FURB","FURB","27457","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","Quinet, A","2011","01",NA,"Stival-Santos, A.; Legal, E. & Silveira, S.","2010","06","19","Brasil","Santa Catarina","Palhoça","Maciambú.","-48.69","-27.81","-48.6900000","-27.8100000","220","220","FURB27448","FURB27448","3065","Florística IFFSC 256 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; entorno do fragmento, beira de estrada Habito: arbusto; Fruto verde;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-10-14 10:02:17-03","FURB","FURB","39483","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","Brotto, ML","2013","06","14","Maçaneiro, J.P.","2012","10","25","Brasil","Santa Catarina","Botuverá","Calver Mineração Ltda.","-49.1313889","-27.205","-49.1313889","-27.2050000","360","360","FURB27451","FURB27451","37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-10-14 10:02:17-03","FURB","FURB","46589","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","M.L. Brotto","2016","12",NA,"Seubert, R.C.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A. & Gebien, W.","2014","08","20","Brasil","Santa Catarina","Indaial","Faxinal do Bepe - Parque Nacional da Serra do Itajaí.","-49.2075","-27.1238889","-49.2075000","-27.1238889","653","653","FURB27825","FURB27825","107","Projeto Restaurar Habitat: Floresta Ombrófila Densa Montana; encosta Habito: arvoreta;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-11-08 08:52:50-03","FURB","FURB","57342","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","Kassner-Filho, A.","2018","02","22","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","2018","02","19","Brasil","Santa Catarina","Witmarsum",NA,"-49.77","-26.91","-49.7700000","-26.9100000",NA,NA,"FURB57342","FURB57342","2095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-10-14 10:02:17-03","FURB","FURB","59649","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","Kassner-Filho, A.","2018","07","03","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","2018","07","03","Brasil","Santa Catarina","Grão Pará",NA,"-49.3222223","-28.17","-49.3222223","-28.1700000",NA,NA,"FURB59649","FURB59649","3020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-10-14 10:02:17-03","FURB","FURB","62204","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez",NA,NA,NA,NA,"Topanotti, Z.P.",NA,NA,NA,"Brasil","Santa Catarina","Criciúma","Morro Estevão. Morro Estevão.","-49.37","-28.6780556","-49.3700000","-28.6780556",NA,NA,"FURB62204","FURB62204",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2021-03-16 17:53:08-03","UCS","HUCS","49507","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez.",NA,NA,NA,NA,"Topanotti, Z.P.",NA,NA,NA,"Brasil","Santa Catarina","Criciúma","Morro Estevão. Morro Estevão.","-49.37","-28.678056","-49.37","-28.678056",NA,NA,NA,NA,"s.n.",NA,NA,NA,"Angiospermae","Lauraceae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2021-03-16 17:53:08-03","UCS","HUCS","37679","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez.","Moraes, P.","2014",NA,NA,"Vieira, A.O.S.","1990","12","17","Brasil","Paraná","Sapopema","Fazenda Bom Sucesso","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,"s.n.","árvore 8m de altura","21990","auto","Angiospermae","Lauraceae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2014-10-14 15:56:43-03","BS","M","M-0111034","S","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez",NA,NA,NA,NA,"Pohl, J.B.E.",NA,NA,NA,"Brasil",NA,NA,"In Brasilia.",NA,NA,NA,NA,NA,NA,"M0111034",NA,NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,NA,"Magnoliopsida","NOTATYPE",NA,NA,NA,NA,NA
"136","2014-10-14 15:56:43-03","BS","M","M-0111035","S","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez",NA,NA,NA,NA,"Martius, C.F.P. von",NA,NA,NA,"Brasil",NA,NA,"Habitat in sylvis Capoeira prope Faz. de S. Barbara et haud procul a Villa de Campanha; Provinciae Min. Ger.",NA,NA,NA,NA,NA,NA,"M0111035",NA,NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,NA,"Magnoliopsida","NOTATYPE",NA,NA,NA,NA,NA
"137","2014-10-14 15:56:43-03","BS","M","M-0111036","S","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez",NA,NA,NA,NA,"Martius, C.F.P. von",NA,NA,NA,"Brasil",NA,NA,"Brasilia provinc. Minas Ger. et S. Pauli. In sylvis caeduis prope fluv. Sapucahy, prope Camapuâo.",NA,NA,NA,NA,NA,NA,"M0111036",NA,NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,NA,"Magnoliopsida","NOTATYPE",NA,NA,NA,NA,NA
"138","2014-10-14 15:56:43-03","BS","M","M-0147182","S","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez",NA,NA,NA,NA,"Mosén, C.W.H.","1873","10","14","Brasil",NA,NA,"Brasilia prov. Minas Geraes Caldas",NA,NA,NA,NA,NA,NA,"M0147182",NA,NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,NA,"Magnoliopsida","NOTATYPE","21:00",NA,NA,NA,NA
"139","2019-08-16 08:39:43-03","UTFPR","HCF","24857","S","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","M.L. Brotto","2016","12",NA,"R.C. Seubert","2014","08","20","Brasil","SC","Indaial","Faxinal do Bepe, Parque Nacional da","-49.2075","-27.123889","49°12'27 W","27°07'26 S","653","653",NA,NA,"107","arvoreta em encosta. Projeto Restaurar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-02-10 08:20:57-03","UTFPR","HCF","30418","S","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","M.L. Brotto","2012","10","01","C. Koczicki","1969","09","17","Brasil","PR","Bocaiúva do Sul","Sesmaria, Rio Capivari","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,NA,NA,"flor creme. Arvoreta na mata.","61623","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-08-16 08:39:43-03","UTFPR","HCF","9562","S","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","M.L. Brotto","2010","06","22","A.O.S. Vieira","1990","12","17","Brasil","PR","Sapopema","Fazenda Bom Sucesso","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,NA,"árvore c. 8m alt.; CAP 35 cm, ind. n° 1221, área de estudo. Nectandra sp. 1","21990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-08-16 08:39:43-03","UTFPR","HCF","12462","S","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","M.L. Brotto","2017","08","19","E. Adenesky-Filho",NA,NA,NA,"Brasil","PR","Telêmaco Borba",NA,"-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,NA,"coletada em 2011 (Resgate de Flora UHE Mauá).","35037","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-06-29 09:30:38-03","UFRRJ","RBR","18048","S","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","A. Quinet","1998","06","10","L.S. Sylvestre","1994","12","04","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,"RBR00018048","RBR00018048","1109",NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
