"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","typeStatus","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber","sex"
"46","2020-11-13 09:20:05-03","UFRJ","RFA","26763","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","A. Quinet","2001","02","12","Brasil","Rio de Janeiro","Magé","Estrada do Matão","-43.138056","-22.583056","43º8'17''W","22º34'59''S","RFA38421",NA,"A. Quinet","2001","08","07","25/71","170","170","Árvore, 25m de altura, 65 de DAP, folha verde discolor, flor com tépalas verdes, comum no local.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-11-13 09:20:05-03","UFRJ","RFA","29868","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","A. Quinet","2001","12","28","Brasil","Rio de Janeiro","Magé","Distrito de Piabetá.","-43.133889","-22.596111","43º8'2''W","22º35'46''S","RFA38420",NA,"A. Quinet","2002","03","21","16/138","50","50","Árvore, 7m de altura, 26 cm de DAP, folha discolor, fruto imaturo verde, flor verde, abundante no local.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-06-29 11:30:59-03","UFRJ","RFA","39572","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Finotti R.; Caruzo J.",NA,NA,NA,"Brasil","Rio de Janeiro","Cachoeiras de Macacu","Interior de fragmento florestal cujo o entorno é ocupado por propriedades particulares pequenas e pela Fazenda Recanto","-42.795278","-22.499722","42º47'43''W","22º29'59''S","RFA24558",NA,"Alexandre Quinet",NA,NA,NA,"85","50","50","Arvore de 15 metros de altura e PAP de 60,4 cm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-11-13 09:20:05-03","UFRJ","RFA","26532","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Flávio B. Pereira","2001","01","23","Brasil","Rio de Janeiro","Rio de Janeiro","Cachoeiros de Macacú, 3° distrito, Fazendas Lagoinha.","-42.843056","-22.366667","42º50'35''W","22º22'0''S","RFA38426",NA,"A. Quinet","2001","06","20","20/66","220","220","Arbusto, 5m de altura, 12cm de DAP, flores brancas, frutos verdes e vermelhos, comum no local.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-06-29 11:30:59-03","UFRJ","RFA","5874","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","A.P. Duarte","1959","03","11","Brasil","Rio de Janeiro","Rio de Janeiro","Alto da Gávea, vertente para Rocinha","-43.2075004577637","-22.9027996063232",NA,NA,"RFA36315",NA,"Pedro L.R. Moraes","2003","01","31","4625",NA,NA,"Árvore de porte medio 5 - 6 m de altura.",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"51","2020-06-29 11:30:59-03","UFRJ","RFA","12973","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","P. Occhioni","1972","10","30","Brasil","Rio de Janeiro","Rio de Janeiro","Estrada para Gávea Pequena","-43.2075004577637","-22.9027996063232",NA,NA,"RFA28205",NA,"A. Quinet","2006","02","23","5215",NA,NA,"Arvoreta de 7 m de altura; flor verde",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"52","2020-06-29 11:30:59-03","UFRJ","RFA","7403","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","E. Pereira","1959","02","24","Brasil","Rio de Janeiro","Rio de Janeiro","Furnas da Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,"RFA36280",NA,"Pedro L.R. Moraes","2005","10","03","4506",NA,NA,"Árvore com flores esverdeadas",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"53","2020-06-29 11:30:59-03","UFRJ","RFA","17767","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Pessoal do Horto Florestal","1927","04","01","Brasil","Rio de Janeiro","Rio de Janeiro","Horto Florestal","-43.2075004577637","-22.9027996063232",NA,NA,"RFA14971",NA,"Ida de Vattimo","1973","04","01",NA,NA,NA,"Árvore pequena, mata",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"54","2020-06-29 11:30:59-03","UFRJ","RFA","17766","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Victorio","1930","07","18","Brasil","Rio de Janeiro","Rio de Janeiro","Mata do Horto Florestal","-43.2075004577637","-22.9027996063232",NA,NA,"RFA14970",NA,"Ida de Vattimo","1973","08","15",NA,NA,NA,"Árvore mediana",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"55","2020-11-24 17:10:45-03","UTFPR","DVPR","4686","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Brotto, ML; Silva, JM","2014","03","18","Brasil","Paraná","Guaratuba","Carvoeiro","-48.3616","-25.5358","-48.3616","-25.5358","DVPR004686",NA,"Brotto, ML","2014","04","15","1560","16","16","árvore de 12m; inflorescência avermelhada e flores esverdeadas, fruto verde, cúpula vermelha.; Relevo: Floresta Ombrófila Densa das Terras Baixas","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-30 12:39:05-03","EAO","IAN","172868","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Miranda, IS; Silva, PJD","1997","06","17","Brasil","Roraima","Vilhena","Fazenda Planalto. BR 164, próximo a Vilhena.","-60.383333","-12.533333","-60.383333","-12.533333","IAN172868",NA,"Moraes, PLR de","2004","02","03","1317",NA,NA,"Erva, flores amarelas.","Dicotiledônea",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-30 12:39:05-03","EAO","IAN","145279","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Richards, PW","1968","08","12","Brasil","Mato Grosso","Xavantina","Near base camp. Near edge of Sw. F Plot 2.",NA,NA,NA,NA,"IAN145279",NA,"Renner, SS","1980",NA,NA,"6649",NA,NA,NA,"Dicotiledônea",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-30 12:39:05-03","EAO","IAN","155409","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Cordeiro, MR; Pinheiro, GS","1979","02","23","Brasil","Pará",NA,"Estrada Santarém-Cuiabá, km 67. Reserva Florestal do IBDF. Mata de terra firme. solo argiloso.",NA,NA,NA,NA,"IAN155409",NA,NA,NA,NA,NA,"1518",NA,NA,NA,"Dicotiledônea",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-30 12:39:05-03","EAO","IAN","93763","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Glaziou, AFM",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"IAN093763",NA,NA,"1980","03",NA,"1071",NA,NA,NA,"Dicotiledônea",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-30 12:39:05-03","EAO","IAN","93764","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Glaziou, AFM",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"IAN093764",NA,NA,"1980","03",NA,"12123",NA,NA,NA,"Dicotiledônea",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-30 12:39:05-03","EAO","IAN","99708","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Fróes, RL",NA,NA,NA,"Brasil","Goiás","Goiânia","Mata de cerrado, nos arredores dos campos de cultura do Fomento Agrícola.","-49.2538986206055","-16.6786003112793",NA,NA,"IAN099708",NA,"Rohwer, JG","1986",NA,NA,"33494",NA,NA,NA,"Dicotiledônea",NA,NA,"Southern America",NA,NA,"25250","auto",NA,NA,NA,NA,NA,NA
"62","2021-03-30 12:39:05-03","EAO","IAN","172002","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Grogan, J","1997",NA,NA,"Brasil","Pará","Pau D'arco","Marajoara","-50.0443992614746","-7.83305978775024",NA,NA,"IAN172002",NA,"Moraes, PLR de","2004","02","03","177",NA,NA,"Habit: Large tree > 20m Obs: 4-05-~600 m Leaves: alt simple, long pets, 3-nervate.","Dicotiledônea",NA,NA,"Southern America",NA,NA,"50942","auto",NA,NA,NA,NA,NA,NA
"63","2020-01-20 14:40:31-03","UPM","MACK","846","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Camila; Eduardo; Rodrigo","2010","07","23","Brasil","SP","Peruíbe","Restinga alta.","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,NA,NA,NA,NA,"s/n",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA
"64","2019-12-04 15:26:04-03","PUCPR","HUCP","17281","S","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Selusniaki, M","2006",NA,NA,"Brasil","São Paulo","Mairiporã","Mato Dentro","-46.5800018310547","-23.3099994659424",NA,NA,"HUCP00012724","HUCP00012724","Selusniaki, M",NA,NA,NA,"742",NA,NA,NA,"Magnoliidae",NA,NA,NA,NA,NA,"15840","auto",NA,NA,NA,NA,NA,NA
"65","2019-10-09 11:18:06-03","UFBA","ALCB","16782","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meissn.","Sehnem, A","1949","03","18","Brasil","Rio Grande do Sul","São Pedro","Montenegro",NA,NA,NA,NA,"ALCB002865","ALCB002865","Rambo, B",NA,NA,NA,"3736","500","500","Arbor in dumeto.","Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-02-08 09:35:06-03","NBC","NL-BOTANY","L 0035522","PreservedSpecimen","Plantae","Lauraceae","Aiouea","elliptica","Aiouea elliptica","Meisn.","Riedel L",NA,NA,NA,"Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,"NL-L0035522","NL-L0035522","Kostermans AJGH",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200035522 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","isotype","Southern America",NA,NA,NA,NA,"Magnoliopsidae","905220203",NA,NA,NA,NA
"67","2020-02-08 09:35:06-03","NBC","NL-BOTANY","L 0035528","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Riedel L",NA,NA,NA,"Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,"NL-L0035528","NL-L0035528","Kostermans AJGH",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200035528 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","isotype","Southern America",NA,NA,NA,NA,"Magnoliopsidae","905220206",NA,NA,NA,NA
"68","2020-02-08 09:35:06-03","NBC","NL-BOTANY","L 0089891","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Unknown",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,"-53.733333","-26.533333","-53.733333","-26.533333","NL-L0089891",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200089891 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales",NA,"Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"69","2020-02-08 09:35:06-03","NBC","NL-BOTANY","L.1784500","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Reitz R; Klein RM","1960","03","17","Brazil",NA,NA,"Santa Catarina, Pirao Frio, Sombrio.",NA,NA,NA,NA,"NL-L1784500","NL-L1784500",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1784500 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales",NA,"Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"70","2020-02-08 09:35:06-03","NBC","NL-BOTANY","L.1784501","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Klein RM","1960","03","11","Brazil",NA,NA,"Santa Catarina, Morro Spitzkopf, Blumenau Mata.",NA,NA,NA,NA,"NL-L1784501","NL-L1784501",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1784501 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales",NA,"Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"71","2020-02-08 09:35:06-03","NBC","NL-BOTANY","U 0277069","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Reitz R; Klein RM","1968","01","01","Brazil",NA,NA,NA,NA,NA,NA,NA,"NL-U0277069",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200277069 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales",NA,"Southern America",NA,NA,NA,NA,"Magnoliopsidae","Uw14527",NA,NA,NA,NA
"72","2020-02-08 09:35:06-03","NBC","NL-BOTANY","U.1400354","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Lindeman JC; Haas JH de","1966","12","29","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,"NL-U1400354","NL-U1400354",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1400354 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales",NA,"Southern America",NA,NA,NA,NA,"Magnoliopsidae","U 0082202",NA,NA,NA,NA
"73","2020-02-08 09:35:06-03","NBC","NL-BOTANY","U.1400356","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Kuhlmann JG","1922","01","31","Brazil",NA,NA,"Rio de Janeiro wl Urben loco Mundo Nove.",NA,NA,NA,NA,"NL-U1400356","NL-U1400356",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1400356 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales",NA,"Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"74","2020-02-08 09:35:06-03","NBC","NL-BOTANY","U.1400358","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Frazao A","1916","05","01","Brazil",NA,NA,"Rio de Janeiro wl urben loco Garea.",NA,NA,NA,NA,"NL-U1400358","NL-U1400358",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1400358 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales",NA,"Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"75","2020-02-08 09:35:06-03","NBC","NL-BOTANY","U.1400359","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Richards PW","1968","08","12","Brazil",NA,NA,"State of Mato Grosso, Expidition Base Camp. Louro Branco, Near Base Camp. Near edge of Sw. F plot 2.","-51.766667","-12.816667","-51.766667","-12.816667","NL-U1400359","NL-U1400359",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1400359 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales",NA,"Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"76","2020-02-08 09:35:06-03","NBC","NL-BOTANY","U.1400360","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Klein RM","1960","03","11","Brazil",NA,NA,"Santa Catarina, Morro Spitzkopf, Blumenau Mata.",NA,NA,NA,NA,"NL-U1400360","NL-U1400360",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1400360 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales",NA,"Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"77","2020-02-08 09:35:06-03","NBC","NL-BOTANY","U.1400361","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Kuhlmann JG","1921","09","23","Brazil",NA,NA,"Rio de Janeiro ad urben loco Mondo Nova.",NA,NA,NA,NA,"NL-U1400361","NL-U1400361",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1400361 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales",NA,"Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"78","2020-02-08 09:35:06-03","NBC","NL-BOTANY","U.1400355","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Sperling CR; et al.","1982","06","07","Brazil","Pará",NA,NA,"-50.55","-5.8","-50.55","-5.8","NL-U1400355","NL-U1400355","Werff HH van der",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1400355 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales",NA,"Southern America",NA,NA,NA,NA,"Magnoliopsidae","U 0159744",NA,NA,NA,NA
"79","2020-11-04 10:56:01-03","ESALQ","ESA","134439","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.",NA,"2013","01","28",NA,NA,NA,NA,NA,NA,"23.38.25",NA,"ESA134439",NA,"Lima, R.A.F.","2014",NA,NA,"291.0",NA,NA,"Floresta de Restinga Alta, fragmento no Bairro Gaivotas. Árvore da fitossociologia placa no. 17000. Altura: 2.5m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-11-04 10:56:01-03","ESALQ","ESA","136317","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","V.S. Moreno","2013","10","23","Brasil","Minas Gerais","Poços de Caldas",NA,"-46.5614013671875","-21.7877998352051",NA,NA,"ESA136317",NA,"V.S. Moreno","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA
"81","2020-11-04 11:11:50-03","ESALQ","ESA","112106","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna",NA,"Cotrim, M.M.","2008","09","21","Brasil","São Paulo","Ilha do Cardoso",NA,NA,NA,NA,NA,"ESA112106","ESA112106","Machado, M.S.C. & Souza, V.C.",NA,NA,NA,"19.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-11-04 11:11:50-03","ESALQ","ESA","128013","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna",NA,"Delfini, C.","2013","03","30","Brasil","São Paulo","Tapiraí","Região da UHE Fumaça, trilha do Chagas. Floresta Ombrófila Densa, à margem esquerda do rio Juquiá.","-47.29359","-24.01321","-47.29359","-24.01321","ESA128013",NA,"Baitello, J.B.","2013",NA,NA,"900.0","514","514","Indivíduo jovem, ca. 6m alt.","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-11-04 11:11:50-03","ESALQ","ESA","112230","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna",NA,"Flores, T.B.",NA,NA,NA,"Brasil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"ESA112230","ESA112230",NA,NA,NA,NA,"913.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"84","2020-11-04 11:11:50-03","ESALQ","ESA","2367","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meissneri","Hatschbach, G.","1968","01","11","Brasil","Paraná","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076",NA,NA,"ESA002367",NA,"van der Werff, H.",NA,NA,NA,"18268.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"85","2020-11-04 11:11:50-03","ESALQ","ESA","103356","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna",NA,"Lima, H.C.","1992","11","26","Brasil","Rio de Janeiro","Silva Jardim",NA,"-42.3917007446289","-22.6508007049561",NA,NA,"ESA103356","ESA103356","Quinet, A.","2003","10","21","4495.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA
"86","2020-11-04 11:11:50-03","ESALQ","ESA","39860","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meissneri","Jarenkow, J.A.","1997","04","01","Brasil","Rio Grande do Sul","Capão do Leão",NA,"-52.4838981628418","-31.7632999420166",NA,NA,"ESA039860",NA,"Jarenkow, J.A.",NA,NA,NA,"3489.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"28605","auto",NA,NA,NA,NA,NA,NA
"87","2020-11-04 11:11:50-03","ESALQ","ESA","21937","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meissneri","Jarenkow, J.A.","1992","06","01","Brasil","Rio Grande do Sul","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,"ESA021937",NA,"Jarenkow, J.A.",NA,NA,NA,"2098.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"88","2020-11-04 11:11:50-03","ESALQ","ESA","21939","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meissneri","Jarenkow, J.A.","1992","03","01","Brasil","Rio Grande do Sul","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,"ESA021939",NA,"Waechter, J.L.",NA,NA,NA,"2062.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"89","2020-11-04 11:11:50-03","ESALQ","ESA","21965","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meissneri","Jarenkow, J.A.","1993","01","01","Brasil","Rio Grande do Sul","Vale do Sol",NA,"-52.6831016540527","-29.6035995483398",NA,NA,"ESA021965",NA,"Jarenkow, J.A.",NA,NA,NA,"2292.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"19833","auto",NA,NA,NA,NA,NA,NA
"90","2020-11-04 11:11:50-03","ESALQ","ESA","92219","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Ivanauskas, N.M. et al.","2001","07","10","Brasil","São Paulo","Itanhaém",NA,"-46.7799987792969","-24.1800003051758",NA,NA,"ESA092219","ESA092219","Brotto, M.L.",NA,NA,NA,"4494.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"26998","auto",NA,NA,NA,NA,NA,NA
"91","2020-11-04 11:11:50-03","ESALQ","ESA","94836","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Viani, R.A.G. et al.","2002","04","26","Brasil","Rio Grande do Sul","Barra do Ribeiro","Área da Riocell. Floresta Estacional.","-51.3011016845703","-30.2910995483398",NA,NA,"ESA094836","ESA094836","Souza, V.C.",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"31686","auto",NA,NA,NA,NA,NA,NA
"92","2020-11-04 11:11:50-03","ESALQ","ESA","120117","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna",NA,"Neto, S.J.S.","1999","11","01","Brasil","Rio de Janeiro","Duque de Caxias","Reserva da Petrobras, trilha ao redor da barragem.","-43.3116989135742","-22.7856006622314",NA,NA,"ESA120117",NA,"Quinet, A.",NA,NA,NA,"1334.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"34388","auto",NA,NA,NA,NA,NA,NA
"93","2021-03-31 13:40:24-03","MN","R","30933","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Glaziou, A.F.M.",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"R000030933","R000030933_001","Hamburg, S.R.","1980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
