"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"695","2020-12-21 16:36:26-03","MBM","MBM","247296","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","bracteata","Eugenia bracteata","Vell.","Proença, C.","Universidade de Brasília","1376","1999","11","14","Brazil","Distrito Federal","Castro","Parque Ecológico do Gama",NA,NA,NA,NA,NA,NA,"MBM247296","MBM247296",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696","2020-12-21 16:36:26-03","MBM","MBM","257124","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","bracteata","Eugenia bracteata","Vell.","Soares-Silva, L.H.","Kinnup, V.F.; et al.; et al.","842","1997","09","26","Brazil","Paraná","Cambé","Parque Danziger Hof","-51.2783012390137","-23.2758007049561",NA,NA,NA,NA,"MBM257124","MBM257124",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"29438","auto",NA,NA,NA,NA,NA,NA,NA
"697","2020-12-21 16:36:26-03","MBM","MBM","237856","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","bracteata","Eugenia bracteata","Vell.","Legrand, D.","Hatschbach, G.","11645","1964","10","02","Brazil","Paraná","Castro","Fundão","-50.0119018554688","-24.7910995483398",NA,NA,NA,NA,"MBM237856","MBM237856",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"50779","auto",NA,NA,NA,NA,NA,NA,NA
"698","2020-12-21 16:36:26-03","MBM","MBM","10545","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","bracteata","Eugenia bracteata","Vell.","Soares-Silva, L.H.","Lindeman, J.; Haas, H.; Haas, H.","1013","1966","04","25","Brazil","Paraná","Clevelândia","Fazenda Brandalize","-52.4707984924316","-26.3957996368408",NA,NA,NA,NA,"MBM010545","MBM010545",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"30860","auto",NA,NA,NA,NA,NA,NA,NA
"699","2020-12-21 16:36:26-03","MBM","MBM","322523","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","bracteata","Eugenia bracteata","Vell.","Soares-Silva, L.H.","Estevan, D.A.; et al.; et al.","153","2000","09","19","Brazil","Paraná","Londrina","Recanto Beijo-flor. Vale do Ribeirão Cafezal","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"MBM322523","MBM322523","2004","02",NA,"Árvore 5m","Southern America",NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"700","2020-12-21 16:36:28-03","MBM","MBM","176151","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","calycina","Eugenia calycina","Cambess.","Sobral, M.","Grandi, T.S.M.; et al.; et al.","2689","1989","09","30","Brazil","Minas Gerais","Rio Preto","Serra do Funil","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"MBM176151","MBM176151",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA,NA
"701","2020-12-21 16:36:28-03","MBM","MBM","27538","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","calycina","Eugenia calycina","Cambess.","Proença, C.","Hatschbach, G.; et al.; et al.","33268","1973","11","15","Brazil","Mato Grosso","Alto Araguaia","Alto Araguaia, arredores","-53.2153015136719","-17.3146991729736",NA,NA,NA,NA,"MBM027538","MBM027538",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"100273","auto",NA,NA,NA,NA,NA,NA,NA
"702","2020-12-21 16:36:28-03","MBM","MBM","210131","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","calycina","Eugenia calycina","Cambess.","Sobral, M.","Trameirão Neto, E.; et al.; et al.","1378","1994","09","26","Brazil","Minas Gerais","Perdizes","CEMIG","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,"MBM210131","MBM210131",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA
"703","2020-12-21 16:36:28-03","MBM","MBM","47181","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","calycina","Eugenia calycina","Cambess.","Proença, C.","Hatschbach, G.","38899","1976","10","03","Brazil","Minas Gerais","Prata","Prata, arredores","-48.9241981506348","-19.3071994781494",NA,NA,NA,NA,"MBM047181","MBM047181",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"56565","auto",NA,NA,NA,NA,NA,NA,NA
"704","2020-12-21 16:36:28-03","MBM","MBM","272357","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","calycina","Eugenia calycina","Cambess.","Sobral, M.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","73426","2002","08","15","Brazil","Minas Gerais","Romaria","Rod. BR-365, próximo ao trevo para Monte Carmelo","-47.5856018066406","-18.8824996948242",NA,NA,NA,NA,"MBM272357","MBM272357",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"15936","auto",NA,NA,NA,NA,NA,NA,NA
"705","2020-12-21 16:36:28-03","MBM","MBM","113145","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","calycina","Eugenia calycina","Cambess.",NA,"Equipe do Jardim Botânico de Brasília","706","1986","08","20","Brazil","Distrito Federal",NA,"Jardim Botânico de Brasília, ca. 20km SE de Brasília",NA,NA,NA,NA,NA,NA,"MBM113145","MBM113145",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","2020-12-21 16:36:28-03","MBM","MBM","227556","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","calycina","Eugenia calycina","Cambess.","Sobral, M.","Kral, R.; et al.; et al.","75236","1988","10","10","Brazil","Goiás",NA,"30km da estrada da ligação PIres do Rio",NA,NA,NA,NA,NA,NA,"MBM227556","MBM227556",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","2020-12-21 16:36:28-03","MBM","MBM","287869","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","calycina","Eugenia calycina","Cambess.","Soares-Silva, L.H.","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","76637","2003","10","23","Paraguay",NA,NA,"Pedro Juan Cabalero, 5-10km O",NA,NA,NA,NA,NA,NA,"MBM287869","MBM287869",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","2020-12-21 16:36:28-03","MBM","MBM","96336","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","calycina","Eugenia calycina","Cambess.","Proença, C.","Hatschbach, G.","48528","1984","10","16","Paraguay",NA,NA,"Pedro Juan Caballero, 30km O",NA,NA,NA,NA,NA,NA,"MBM096336","MBM096336",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","2020-12-21 16:36:28-03","MBM","MBM","350235","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","calycina","Eugenia calycina","Cambess.","Cordeiro, J.; Lozano, E.D.","Caxambú, M.G.; et al.; et al.","2297","2008","10","24","Brazil","Mato Grosso do Sul","Corumbá","Passo do Lontra, Base da UFMS","-57.6533012390137","-19.0091991424561",NA,NA,"84","84","MBM350235",NA,"2009",NA,NA,"Arvoreta heliófita ca. 2m. Flores de cálice verde e corola e peças florais alvas. Relevo plano.","Southern America",NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"710","2020-12-21 16:36:28-03","MBM","MBM","78125","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","calycina","Eugenia calycina","Cambess.","Sobral, M.","Hatschbach, G.; Kummrow, R.; Kummrow, R.","45631","1982","10","12","Brazil","Minas Gerais","Perdizes","Rod. BR-262","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,"MBM078125","MBM078125",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA
"711","2020-12-21 16:36:28-03","MBM","MBM","9046","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","calycina","Eugenia calycina","Cambess.","Sobral, M.","Hatschbach, G.","19983","1968","10","11","Brazil","Paraná","Arapoti","Chapadão Santo Antonio","-49.8266983032227","-24.1578006744385",NA,NA,NA,NA,"MBM009046","MBM009046",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"41852","auto",NA,NA,NA,NA,NA,NA,NA
"712","2020-12-21 16:36:28-03","MBM","MBM","47452","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","calycina","Eugenia calycina","Cambess.","Legrand, D.","Hatschbach, G.","7204","1960","09","08","Brazil","Paraná","Arapoti","Rio das Cinzas, barra do Perdizes","-49.8266983032227","-24.1578006744385",NA,NA,NA,NA,"MBM047452","MBM047452",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"41852","auto",NA,NA,NA,NA,NA,NA,NA
"713","2020-12-21 16:36:28-03","MBM","MBM","9043","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","calycina","Eugenia calycina","Cambess.","Sobral, M.","Hatschbach, G.","20389","1968","11","26","Brazil","Paraná","Jaguariaíva","Fazenda Chapada Santo Antônio","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"MBM009043","MBM009043",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA
"714","2020-12-21 16:36:30-03","MBM","MBM","102617","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","formosa","Eugenia formosa","Cambess.","Sobral, M.","Hatschbach, G.; Kummrow, R.; Kummrow, R.","49769","1985","09","16","Brazil","Minas Gerais","Diamantina","Biri-Biri","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"MBM102617","MBM102617",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA
"715","2020-12-21 16:36:32-03","MBM","MBM","261162","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Hatschbach, G.","Hatschbach, G.; Goldenberg, R.; Silva, J.M.; Goldenberg, R.; Silva, J.M.","72430","2001","09","20","Brazil","Paraná","Candói","Fazenda Porteira Branca, vale do Rio Cavernoso","-52.0558013916016","-25.5722007751465",NA,NA,NA,NA,"MBM261162","MBM261162",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"42664","auto",NA,NA,NA,NA,NA,NA,NA
"716","2020-12-21 16:36:32-03","MBM","MBM","86792","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Hatschbach, G.","Kummrow, R.","2314","1986","08","29","Brazil","Paraná","Curitiba","Pilarzinho","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM086792","MBM086792",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"717","2020-12-21 16:36:32-03","MBM","MBM","81832","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Sobral, M.","Landrum, L.R.","3921","1981","12","02","Brazil","Paraná","Palmeira","Fazenda Santa Rita","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"MBM081832","MBM081832",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA
"718","2020-12-21 16:36:32-03","MBM","MBM","148485","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Cf.","Abrão, H.R.S.; et al.; et al.","1","1991","09","20","Brazil","Paraná","Pinhão","Rio Divisa","-51.6596984863281","-25.6956005096436",NA,NA,NA,NA,"MBM148485","MBM148485",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"37408","auto",NA,NA,NA,NA,NA,NA,NA
"719","2020-12-21 16:36:32-03","MBM","MBM","348611","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Bastos, B.L.","Bastos, B.L.","10","2008","10","30","Brazil","Rio Grande do Sul","Bento Gonçalves","Bairro São Bento, Rua Salgado Filho","-51.5191993713379","-29.1714000701904",NA,NA,"620","620","MBM348611","MBM348611",NA,NA,NA,"Cultivada, na calçada","Southern America",NA,NA,NA,NA,NA,"21248","auto",NA,NA,NA,NA,NA,NA,NA
"720","2020-12-21 16:36:32-03","MBM","MBM","169858","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Sobral, M.","Hatschbach, G.; Hatschbach, M.; Ribas, O.S.; Hatschbach, M.; Ribas, O.S.","61296","1994","11","24","Brazil","Rio Grande do Sul","Cambará do Sul","Estrada para Fortaleza","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"MBM169858","MBM169858",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA
"721","2020-12-21 16:36:32-03","MBM","MBM","178292","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Jarenkow, J.A.","Jarenkow, J.A.; et al.; et al.","994","1988","10","27","Brazil","Rio Grande do Sul","Capão do Leão","Capão do Leão","-52.4838981628418","-31.7632999420166",NA,NA,NA,NA,"MBM178292","MBM178292",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"28605","auto",NA,NA,NA,NA,NA,NA,NA
"722","2020-12-21 16:36:32-03","MBM","MBM","106141","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Aguiar, L.","Ungaretti, I.","562","1977","08","30","Brazil","Rio Grande do Sul","Triunfo","Bom Jardim","-51.7181015014648","-29.9433002471924",NA,NA,NA,NA,"MBM106141","MBM106141",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"41194","auto",NA,NA,NA,NA,NA,NA,NA
"723","2020-12-21 16:36:32-03","MBM","MBM","379111","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Grizzon, M.","Wasum, R.; Bastos, N.; Bastos, N.","s.n.","1991","11","12","Brazil","Rio Grande do Sul","Tupanciretã","Rincão de Santo Antônio","-53.8358001708984","-29.0806007385254",NA,NA,NA,NA,"MBM379111","MBM379111","2012",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"59498","auto",NA,NA,NA,NA,NA,NA,NA
"724","2020-12-21 16:36:32-03","MBM","MBM","391104","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Grizzon, M.","Rigon, C.","s.n.","2013","09","26","Brazil","Rio Grande do Sul","Vila Flores","Av. das Flores","-51.5332984924316","-28.8628005981445",NA,NA,NA,NA,"MBM391104","MBM391104","2013","10","03","Planta cultivada.","Southern America",NA,NA,NA,NA,NA,"13182","auto",NA,NA,NA,NA,NA,NA,NA
"725","2020-12-21 16:36:32-03","MBM","MBM","130779","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Sobral, M.","Falkenberg, D.B.; et al.; et al.","3480","1986","09","29","Brazil","Santa Catarina","Alfredo Wagner","Margem da BR-282","-49.3335990905762","-27.7003002166748",NA,NA,NA,NA,"MBM130779","MBM130779",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"19935","auto",NA,NA,NA,NA,NA,NA,NA
"726","2020-12-21 16:36:32-03","MBM","MBM","2754","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Legrand, D.","Reitz, R.; Klein, R.M.; Klein, R.M.","13797","1962","10","28","Brazil","Santa Catarina","Caçador","Rio dos Bugres","-51.0149993896484","-26.7752990722656",NA,NA,NA,NA,"MBM002754","MBM002754",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"38516","auto",NA,NA,NA,NA,NA,NA,NA
"727","2020-12-21 16:36:32-03","MBM","MBM","317701","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Aguiar, O.T.","Robim, M.J.; et al.; et al.","764","1992","12","03","Brazil","São Paulo","Campos do Jordão","Parque Estadual","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"MBM317701","MBM317701",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA
"728","2020-12-21 16:36:32-03","MBM","MBM","27563","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Kawasaki, M.L.","Koczicki, C.","292","1973","10","20","Brazil","Minas Gerais","Caeté","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,NA,NA,NA,"MBM027563","MBM027563",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"22051","auto",NA,NA,NA,NA,NA,NA,NA
"729","2020-12-21 16:36:32-03","MBM","MBM","47406","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Legrand, D.","Hatschbach, G.","6308","1959","09","15","Brazil","Paraná","Campina Grande do Sul","Mandassaia","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM047406","MBM047406",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"730","2020-12-21 16:36:32-03","MBM","MBM","14356","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Lindeman, J.","Lindeman, J.; et al.; et al.","2352","1966","08","16","Brazil","Paraná","Cerro Azul","10km W of Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"MBM014356","MBM014356",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA
"731","2020-12-21 16:36:32-03","MBM","MBM","229000","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Legrand, D.","Dombrowski, L.T.","475","1964","10",NA,"Brazil","Paraná","Curitiba","São Brás","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM229000",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"732","2020-12-21 16:36:32-03","MBM","MBM","237158","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Hatschbach, G.","Soares, A.; et al.; et al.","94","1997","09","03","Brazil","Paraná","Guaraqueçaba","Rio Talagaça","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM237158","MBM237158",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"733","2020-12-21 16:36:32-03","MBM","MBM","228206","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Soares-Silva, L.H.","Dombrowski, L.T.","9792","1978","10","12","Brazil","Paraná","Jaguariaíva","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"MBM228206","MBM228206",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA
"734","2020-12-21 16:36:32-03","MBM","MBM","14228","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Soares-Silva, L.H.","Lindeman, J.; Haas, H.; Haas, H.","3047","1966","10","15","Brazil","Paraná","Jaguariaíva","Rio Cinco Reis, 5km S de Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"MBM014228","MBM014228",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA
"735","2020-12-21 16:36:32-03","MBM","MBM","228964","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Hatschbach, G.","Kuniyoshi, Y.S.","3954","1976","09","15","Brazil","Paraná","Morretes","Fazenda do Iapar","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM228964","MBM228964",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"736","2020-12-21 16:36:32-03","MBM","MBM","148483","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.",NA,"Abrão, H.R.S.; et al.; et al.","124","1991","10","25","Brazil","Paraná","Pinhão","Rio dos Touros","-51.6596984863281","-25.6956005096436",NA,NA,NA,NA,"MBM148483","MBM148483",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"37408","auto",NA,NA,NA,NA,NA,NA,NA
"737","2020-12-21 16:36:32-03","MBM","MBM","228997","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.",NA,"Britez, R.M.; et al.; et al.","2084","1991","10","19","Brazil","Paraná","Pinhão","Rio Jordão","-51.6596984863281","-25.6956005096436",NA,NA,NA,NA,"MBM228997",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"37408","auto",NA,NA,NA,NA,NA,NA,NA
"738","2020-12-21 16:36:32-03","MBM","MBM","53813","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Hatschbach, G.","Hatschbach, G.","390","1946","09","29","Brazil","Paraná","Piraquara","Florestal","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM053813","MBM053813",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"739","2020-12-21 16:36:32-03","MBM","MBM","186104","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Hatschbach, G.","Silva, J.M.; Poliquesi, C.B.; Poliquesi, C.B.","1578","1995","12","15","Brazil","Paraná","Piraquara","Serra Piramirim","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM186104","MBM186104",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"740","2020-12-21 16:36:32-03","MBM","MBM","47410","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Legrand, D.","Hatschbach, G.","11717","1964","10","15","Brazil","Paraná","Quitandinha","Turvo","-49.4977989196777","-25.8724994659424",NA,NA,NA,NA,"MBM047410","MBM047410",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"23314","auto",NA,NA,NA,NA,NA,NA,NA
"741","2020-12-21 16:36:32-03","MBM","MBM","47404","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Mattos, J.","Mattos, J.","s.n.","1953","10",NA,"Brazil","Rio Grande do Sul","Lagoa Vermelha","Lagoa Vermelha","-51.5257987976074","-28.2085990905762",NA,NA,NA,NA,"MBM047404","MBM047404",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"42261","auto",NA,NA,NA,NA,NA,NA,NA
"742","2020-12-21 16:36:32-03","MBM","MBM","276463","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Mattos, J.","Sehnem, A.","3864","1949","09","21","Brazil","Rio Grande do Sul","Montenegro","Linha Campestre","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"MBM276463","MBM276463",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"21601","auto",NA,NA,NA,NA,NA,NA,NA
"743","2020-12-21 16:36:32-03","MBM","MBM","290852","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Sobral, M.","Wasum, R.; et al.; et al.","1845","2003","03","08","Brazil","Rio Grande do Sul","São Francisco de Paula","Padilha","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"MBM290852","MBM290852",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA
"744","2020-12-21 16:36:32-03","MBM","MBM","130777","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Sobral, M.","Falkenberg, D.B.; et al.; et al.","3474","1986","09","29","Brazil","Santa Catarina","Alfredo Wagner","Margem da BR-282","-49.3335990905762","-27.7003002166748",NA,NA,NA,NA,"MBM130777","MBM130777",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"19935","auto",NA,NA,NA,NA,NA,NA,NA
"745","2020-12-21 16:36:32-03","MBM","MBM","47405","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Legrand, D.","Reitz, R.; Klein, R.M.; Klein, R.M.","3752","1956","09","21","Brazil","Santa Catarina","Ibirama",NA,"-49.5177993774414","-27.0569000244141",NA,NA,NA,NA,"MBM047405","MBM047405",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"18533","auto",NA,NA,NA,NA,NA,NA,NA
