"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber","sex"
"137","2019-11-27 13:52:42-03","UFS","ASE","3689","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Barbosa, MR","Viana, G","858","1984","01","31","Southern America","Brasil","Sergipe","Salgado","Sítio Cipó Branco","-37.474722","-11.031944",NA,NA,NA,"trepadeira. Flores alvas em glomérulos.; trepadeira. Flores alvas em glomérulos.; Capoeira de mata subperenifolia","ASE0015198","ASE0015198",NA,"-37.474722","-11.031944","2012","10","21",NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-11-27 13:52:42-03","UFS","ASE","37217","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"Andrade, RS; Souza, JO; Felix, GJ; Nunes, SS","129","2015","07","17","Southern America","Brasil","Sergipe","Indiaroba","Sepé-Tiaraju II","-37.511389","-11.519444",NA,NA,NA,"Trepadeira. Estípulas interpeciolares. Cinco pétalas brancas fundidas.; Mata Altântica.","ASE0038184",NA,NA,"-37.511389","-11.519444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-11-27 13:52:42-03","UFS","ASE","3807","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Barbosa, MR","Viana, G","970","1984","06","22","Southern America","Brasil","Sergipe","Salgado","Sítio Cipó Branco","-37.474722","-11.031944",NA,NA,NA,"Trepadeira. Flores alvas em glomérulos.; Trepadeira. Flores alvas em glomérulos.; Capoeira de mata subperenifolia","ASE0015255","ASE0015255",NA,"-37.474722","-11.031944","2012","10","21",NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-11-27 13:52:42-03","UFS","ASE","4754","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Barbosa, MR","Viana, G","1797","1987","06","19","Southern America","Brasil","Sergipe","São Cristóvão",NA,"-37.206389","-11.014722","47","47",NA,"Mata secundária.","ASE0026790","ASE0026790",NA,"-37.206389","-11.014722","2012","10","21",NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-11-27 13:52:42-03","UFS","ASE","6212","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Barbosa, MR","Landim, M","467","1995","07","10","Southern America","Brasil","Sergipe","Santa Luzia do Itanhy","Mata do Crasto","-37.425861","-11.385528",NA,NA,NA,"trepadeira. Presença de botões florais e flores brancas e axilares. Beira da trilha.; trepadeira. Presença de botões florais e flores brancas e axilares. Beira da trilha.; Mata","ASE0016685","ASE0016685",NA,"-37.425861","-11.385528","2011","03","02",NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-11-27 13:52:42-03","UFS","ASE","6381","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Barbosa, MR","Landim, M; Proença, C; L.Landrum; E.Melo; F.França","657","1995","09","15","Southern America","Brasil","Sergipe","Santa Luzia do Itanhy","Mata do Crasto","-37.425861","-11.385528",NA,NA,NA,"árvore. 8. m. Caule com espinhos. Frutos maduros vermelhos. Borda da mata.; árvore. 8. m. Caule com espinhos. Frutos maduros vermelhos. Borda da mata.; Mata","ASE0016816","ASE0016816",NA,"-37.425861","-11.385528","2011","03","02",NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-11-27 13:52:42-03","UFS","ASE","9828","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Barbosa, MR","Lyra-Lemos, RP de; Cavalcante, F; Souza, S; Silva, L; Santos, A;","7552","2003","04","26","Southern America","Brasil","Alagoas","Pilar","Unidade de Produção de gás natural, Campo Petrobrás, Fazenda Lamarão.","-35.921667","-9.617778",NA,NA,NA,"Trepadeiras, flores brancas.; Trepadeiras, flores brancas.; Mata Atlântica em encosta.","ASE0021069","ASE0021069",NA,"-35.921667","-9.617778","2012","10","21",NA,NA,NA,NA,NA,NA,NA,NA
"144","2019-11-27 13:52:42-03","UFS","ASE","9024","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Barbosa, MR","M.Ibrahim; et al.","10","2006","07","18","Southern America","Brasil","Alagoas","Pilar","Mata do Lamarão","-35.5724","-9.3551",NA,NA,NA,"Arbusto. 1.5. m. Botões alvos, flores com tricomas.; Arbusto. 1.5. m. Botões alvos, flores com tricomas.; Restinga","ASE0018363","ASE0018363",NA,"-35.5724","-9.3551","2012","10","21",NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-10-09 11:41:15-03","UFS","ASE","42546","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Fabricante, JR","Silva, FO; Fabricante, JR","295","2018","05","15","Southern America","Brasil","Sergipe","Aracaju","Parque Governador José Rollemberg Leite, Área de Preservação Ambiental Morro do Urubu","-37.32339","-10.53154","9","9",NA,"Liana - flor capanulada de coloração alva e pilosa. Folhas opostas de coloração verde claro na na face abaxxial e verde escuro na face adaxial formato lanceolada apresenta pilosidade. Caule do tipo tronco de coloraçã verde amarronzad","ASE0044028",NA,NA,"-37.32339","-10.53154","2018","05","17",NA,NA,NA,NA,NA,NA,NA,NA
"146","2019-11-27 13:52:42-03","UFS","ASE","34310","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Santana Júnior, JA","Santana Júnior, JA; Schottino, SC; Figueiredo, MAM","199","2015","06","10","Southern America","Brasil","Sergipe","Maruim","Fundo do Posto Flecha, na margem do Rio Sergipe, No entorno da Caverna de Pedra Branca","-37.0753","-10.4618",NA,NA,NA,"Trepadeira. Flores brancas com cálice persistete.; Mata Atlântica","ASE0032952","ASE0032952",NA,"-37.0753","-10.4618","2015","07","20",NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-07-03 17:30:14-03","UFRPE","PEUFR","12332","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","P. Delprete","D. Belo",NA,"1990","02","14",NA,"Brasil","Pernambuco","Cabo","Mata do Gurjau, Compesa",NA,NA,NA,NA,NA,"Flores amarelas, pilosas, axilares.","PEUFR012332",NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-07-03 17:30:14-03","UFRPE","PEUFR","15997","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","P. Delprete","A.M. Miranda; L. P. Félix","1523","1994","04","19",NA,"Brasil","Pernambuco","Maraial, Lagoa dos Gatos","Serra do Urubu",NA,NA,NA,NA,NA,"Trepadeira, caule amarronzado quando adulto, folhas membranáceas fracamente discolores, flores alvas.","PEUFR015997",NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-07-03 17:30:14-03","UFRPE","PEUFR","16276","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","P. Delprete","A.M. Miranda; L. P. Félix","1607","1994","04","20",NA,"Brasil","Pernambuco","Maraial, Lagoa dos Gatos","Serra do Urubu, Pedra do Espelho",NA,NA,NA,NA,NA,"Escandente, ramos verdes, folhas levemente bicolores, flores alvas. No interior da mata.","PEUFR016276",NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-07-03 17:30:14-03","UFRPE","PEUFR","24321","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"M.J.N. Rodal; R. Oliveira; R. Lina; J. Moraes","694","1996","04","19",NA,"Brasil","Pernambuco","Bonito","Reserva Municipal de Bonito","-35.695833","-8.494444","444","444",NA,"Trepadeira volúvel; folha discolor com estípula verde na fauce interna e castanha na face externa; estames cremes 5; estigmas cremes 5.","PEUFR024321",NA,NA,"35°41'45''W","08°29'40''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-07-03 17:30:14-03","UFRPE","PEUFR","31699","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","M.L. Guedes","M.L. Guedes","3402","1994","07","16",NA,"Brasil","Bahia","Lamarão do Passé",NA,NA,NA,NA,NA,NA,"Trepadeira com folhas mombionáceas, discolores, flores alvas.","PEUFR031699",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-07-03 17:30:14-03","UFRPE","PEUFR","31706","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","M.L. Guedes","M.L. Guedes","3288","1994","06","21",NA,"Brasil","Bahia","Lamarão do Passé",NA,NA,NA,NA,NA,NA,"Planta escandente, folhas mombionáceas, discolores, flores alvas.","PEUFR031706",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-07-03 17:30:14-03","UFRPE","PEUFR","432874","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","A. Melquíades","A. Melquíades; G.J. Bezerra","118","2003","03","28",NA,"Brasil","Pernambuco","Igarassu","Usina São José, Mata dos Macacos","-35.002778","-7.838889","30","30",NA,"Subarbusto cerca de 1m, flores brancas.","PEUFR432874",NA,NA,"35°00'10''W","07°50'20''S","2003","03","28",NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-07-03 17:30:14-03","UFRPE","PEUFR","53090","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl","O. Cano","G.O. Lima","54","2016","05","08",NA,"Brasil","Pernambuco","Paulista","Estação Ecológica Caetés","-34.920833","-7.920833","4","4",NA,"Planta de pequeno porte, medindo cerca de 60 cm de altura. Com flores e com frutos","PEUFR053090",NA,NA,"34º55'15W","07º55'15S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-07-03 17:30:14-03","UFRPE","PEUFR","35937","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","E. W. F. Gomes","E. W. F. Gomes","7","2001","03","05",NA,"Brasil","Pernambuco","Cabo de Santo Agostinho","Reserva de Gurjaú, área da Compesa","-35.0349998474121","-8.28666973114014",NA,NA,NA,"Subarbusto com 1m de altura; com flores brancas.","PEUFR035937",NA,NA,NA,NA,NA,NA,NA,"25282","auto",NA,NA,NA,NA,NA,NA
"156","2020-07-03 17:30:14-03","UFRPE","PEUFR","20687","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","P. Delprete","M. Grillo","152","1994","11","27",NA,"Brasil","Pernambuco","Camaragibe","Granja Recanto","-34.9810981750488","-8.0216703414917",NA,NA,NA,"Trepadeira escandente, flores alvas, caule marrom acinzentado, folhas aveludadas com estípulas.","PEUFR020687",NA,NA,NA,NA,"1997",NA,NA,"11122","auto",NA,NA,NA,NA,NA,NA
"157","2020-07-03 17:30:14-03","UFRPE","PEUFR","28751","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"A. Laurênio; M.F.A. Lucena; R. Laurênio","898","1998","03","19",NA,"Brasil","Pernambuco","Escada","Estrada Escada-Vitória de Santo Antão, próximo a usina Massauaçu, entre canaviais","-35.2235984802246","-8.35916996002197",NA,NA,NA,"Liana. Corola branca. Frutos verde-vináceos.","PEUFR028751",NA,NA,NA,NA,NA,NA,NA,"16695","auto",NA,NA,NA,NA,NA,NA
"158","2020-07-03 17:30:14-03","UFRPE","PEUFR","6641","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","P. Delprete","R. Barreto; A. Chiappeta",NA,"1983","04","06",NA,"Brasil","Pernambuco","Igarassu","Estrada da Usina São José","-34.9063987731934","-7.83416986465454",NA,NA,NA,"Cipó sobre paqueviras e Melastomatáceas; flores brancas com pelos brancos na fauce e ápice róseo na face externa.","PEUFR006641",NA,NA,NA,NA,"1997",NA,NA,"24709","auto",NA,NA,NA,NA,NA,NA
"159","2020-07-03 17:30:14-03","UFRPE","PEUFR","44208","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","M.F.A. Lucena","I. M. M. Sá e Silva; H. C. H. Silva","210","2003","11","28",NA,"Brasil","Pernambuco","Igarassu","Mata da Usina São José/Cruzinha","-34.9063987731934","-7.83416986465454",NA,NA,NA,"Arbusto com 3,5m de altura.","PEUFR044208",NA,NA,NA,NA,"2004","07","07","24709","auto",NA,NA,NA,NA,NA,NA
"160","2020-07-03 17:30:14-03","UFRPE","PEUFR","44734","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","G.J. Bezerra","G.J. Bezerra","191","2003","04","01",NA,"Brasil","Pernambuco","Igarassu","Usina São José, Mata dos Macacos","-34.9063987731934","-7.83416986465454",NA,NA,NA,"Trepadeira com flores brancas.","PEUFR044734",NA,NA,NA,NA,NA,NA,NA,"24709","auto",NA,NA,NA,NA,NA,NA
"161","2020-07-03 17:30:14-03","UFRPE","PEUFR","5551","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","P. Delprete","E. P. Heringer; D.A. Lima; J. P. L. Sobrinho; A. C. Sarmento",NA,"1971","05","30",NA,"Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,NA,"Planta prostrada sobre outros ramos, 1,20m de altura, flores alvas, frutos rubros quando maduros.","PEUFR005551",NA,NA,NA,NA,"1997",NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA
"162","2020-04-22 16:24:35-03","UFPB","JPB","46972","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"Thomas, WW; Barbosa, MR; Chagas, ECO; Araújo, CMLR","15289","2011","03","10","Southern America","Brasil","Pernambuco","Lagoa dos Gatos","RPPN Pedra D#?#Anta, of SAVE Brasil, 7 km SE of Lagoa dos Gatos.","-36.433333","-9.161111","560","600",NA,"; DESC: Shrub, 2.5m. Corolla white.","JPB0046972",NA,NA,"-36.433333","-9.161111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-04-22 16:24:35-03","UFPB","JPB","44785","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","García-González, JD","García-González, JD; Amorim, BS; Pontes, TA; Souza, JAN","986","2009","03","12","Southern America","Brasil","Pernambuco","Igarassu","Usina São José, Mata de Vespas.","-34.966667","-7.733333","100","100",NA,"; HABITAT: Mata Atlântica.; DESC: Trepadeira ervácea crescendo na borda da mata. Flores brancas. Frutos vermelhos.",NA,NA,NA,"-34.966667","-7.733333","2009","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-04-22 16:24:35-03","UFPB","JPB","49355","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Gomes, LA","Gomes, LA; Matos, AG; Menezes, AB; Santos, E","100","2011","03","29","Southern America","Brasil","Sergipe","Capela","RVS Mata do Junco, Interior da Mata. Solo arenoso","-37.054444","-10.536667",NA,NA,NA,"; HABITAT: Mata Atlântica.; DESC: Subarbusto, ca. de 40cm de altura. Flores creme. Frutos imaturos verde e maduros vináceo.","JPB0049355",NA,NA,"-37.054444","-10.536667","2011","03","30",NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-04-22 16:24:35-03","UFPB","JPB","55935","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Brandão G.S.","Silva, GS; Viana, JL","224","2013","07","09","Southern America","Brasil","Bahia","Piraí do Norte","Fazenda Santa Terezinha","-39.324778","-13.778167","355","355",NA,"Herbácea. Folhas simples, opostas, dísticas. Frutos imaturos, lilás, piloso e lilás azulado; sépalas persistentes.; HABITAT: Mata Atlântica.","JPB0055935",NA,NA,"-39.324778","-13.778167","2013","11","20",NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-04-22 16:24:35-03","UFPB","JPB","56662","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Pereira, R","Alonso, C","JPB56662","1980","05","29","Southern America","Brasil","Paraíba","João Pessoa","Campus I da UFPB","-34.848611","-7.1375","47","47",NA,NA,"JPB0056662",NA,NA,"-34.848611","-7.1375","1984","12","27",NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-04-22 16:24:35-03","UFPB","JPB","63820","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"Luna, NK; Silva, FP; Gomes-Silva; Lucena, DS; Coutinho, TS","311","2016","07","19","Southern America","Brasil","Pernambuco","Rio Formoso","Mata Xanguá, Usina Trapiche, borda","-35","-8",NA,NA,NA,"Arbusto c/ 2m alt., flores brancas; HABITAT: Mata Atlântica","JPB0063820",NA,NA,"-35","-8","2016","07","19",NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-04-22 16:24:35-03","UFPB","JPB","57633","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Nusbaumer, L","Groupo Pedra Talhada","3783","2013","03","18","Southern America","Brasil","Alagoas","Quebrangulo","Reserva Biológica da Pedra Talhada, Localité de Quebrangulo.","-36.438858","-9.242166","710","710",NA,"; HABITAT: Submontane tropical moist forest (flooded ripicolous forest); DESC: liana, 3 m; white, pink washed fruit, 4 accrescent green sepals, cream tubular flower, ciliate at the apex of the tube, red hairs under leaves; specimen ph","JPB0057633",NA,NA,"-36.438858","-9.242166","2013","09","02",NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-04-22 16:24:35-03","UFPB","JPB","62929","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Barbosa, MR","Rocha, FV","115","2011","11","22","Southern America","Brasil","Paraíba","Rio Tinto","APA da Barra do Rio Mamanguape","-34.998222","-6.842611",NA,NA,NA,"; HABITAT: Mata Atlântica; DESC: Planta trepadeira de flor branca.","JPB0062929",NA,NA,"-34.998222","-6.842611","2014","08","10",NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-04-22 16:24:35-03","UFPB","JPB","64363","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"Luna, NK; Silva, FP; Lucena, DS; Córdula, E","275","2016","05","18","Southern America","Brasil","Pernambuco","Sirinhaém","Mata de Jaguaré, Borda","-35.190861","-8.549722",NA,NA,NA,"Arbusto com 1,20cm de altura, flores alvas, frutos verdes a vináceos; HABITAT: Mata Atlântica","JPB0064363",NA,NA,"-35.190861","-8.549722","2016","05","18",NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-04-22 16:24:35-03","UFPB","JPB","64414","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Luna, NK","Luna, NK; Bazante, ML; Zelenski, A; Coutinho, TS; Silva, FP","147","2015","08","27","Southern America","Brasil","Pernambuco","Jaqueira","RPPN Frei Caneca, Trilha para lagoa dos gatos","-35.841667","-8.706806",NA,NA,NA,"; HABITAT: Floresta Atlântica submontana, fragmento de mata; DESC: Arbusto c/ 1,6m alt., folhas discolores, adaxial verde escuro. abaxial com indumentos claro, cálice verde, frutos avermelhados","JPB0064414",NA,NA,"-35.841667","-8.706806","2015","08","27",NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-04-22 16:24:35-03","UFPB","JPB","64483","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"Fontana, AP; Carvalho-Sobrinho, J; Araújo, D; Maciel, JR; Oliveira, MA; Basso, F","6371","2010","01","26","Southern America","Brasil","Bahia","Jacobina","Itaitú, Sera do Sincorá, cachoeira Véu de Noiva","-40.502861","-11.332306",NA,NA,NA,"; HABITAT: Caatinga; DESC: Trepadeira, flores brancas","JPB0064483",NA,NA,"-40.502861","-11.332306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-04-22 16:24:35-03","UFPB","JPB","56974","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Souza, EB","Souza, EB","EAC22039","1994","06","13","Southern America","Brasil","Ceará","Guaramiranga","Serra de Baturité, Próximo à entrada do Remanso.","-38.9331016540527","-4.26332998275757",NA,NA,NA,"Trepadeira, flor branca.; DESC: Trepadeira, flor branca.","JPB0056974",NA,NA,NA,NA,"1994","10",NA,"13198","auto",NA,NA,NA,NA,NA,NA
"174","2020-04-22 16:24:35-03","UFPB","JPB","56817","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Kirkbrige, JH","Fernandes, A","EAC4215","1978","02","08","Southern America","Brasil","Ceará","Ubajara","Parque Nacional de Ubajara","-40.9211006164551","-3.85443997383118",NA,NA,NA,"Escandente, flor alvacenta.; DESC: Escandente, flor alvacenta.","JPB0056817",NA,NA,NA,NA,"1982",NA,NA,"27385","auto",NA,NA,NA,NA,NA,NA
"175","2020-04-22 16:24:35-03","UFPB","JPB","56985","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Castro, AS","Castro, ASF","152","1996","04","06","Southern America","Brasil","Ceará","Ubajara","Parque Nacional de Ubajara","-40.9211006164551","-3.85443997383118",NA,NA,NA,"; HABITAT: Mata úmida","JPB0056985",NA,NA,NA,NA,"1996","04","06","27385","auto",NA,NA,NA,NA,NA,NA
"176","2020-04-22 16:24:35-03","UFPB","JPB","56823","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Nunes, E","Fernandes, A; Bezerra, P","EAC5069","1978","11","02","Southern America","Brasil","Ceará","Ubajara","Parque Nacional de Ubajara","-40.9211006164551","-3.85443997383118",NA,NA,NA,"Trepadeira; DESC: Trepadeira","JPB0056823",NA,NA,NA,NA,"1982","11","04","27385","auto",NA,NA,NA,NA,NA,NA
"177","2020-04-22 16:24:35-03","UFPB","JPB","35029","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","?","Amazonas, NT; Lourenço, AR","157","2005","03","10","Southern America","Brasil","Paraíba","João Pessoa","Bacia Hidrográfica do Rio Timbó","-34.8630981445312","-7.11499977111816",NA,NA,NA,"; DESC: trepadeira, borda da mata/charco, frutos roxos claros/verdes",NA,NA,NA,NA,NA,NA,NA,NA,"15975","auto",NA,NA,NA,NA,NA,NA
