"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","minimumElevationInMeters","maximumElevationInMeters","county","decimalLongitude","decimalLatitude","imagecode","coordinatePrecision","geoFlag","class","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","typeStatus","fieldNumber","individualCount","previousCatalogNumber"
"48","2020-02-08 08:50:07-03","NBC","NL-BOTANY","L.1814458","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.",NA,"Reitz R; Klein RM",NA,"1961","03","24","Southern America","Brazil",NA,"Santa Catarina. Morro do Campo Alegre, Sao Francisco do Sul.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1814458 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1814458",NA,NA,NA,NA,NA,"NL-L1814458",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-02-08 08:50:07-03","NBC","NL-BOTANY","L.1814459","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.",NA,"Hatschbach GG",NA,"1967","12","04","Southern America","Brazil",NA,"Est. Parana. Mun. Ponta Grossa. Passo do Pupo.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1814459 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1814459",NA,NA,NA,NA,NA,"NL-L1814459",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-02-08 08:50:07-03","NBC","NL-BOTANY","L.1814460","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.",NA,"Hatschbach GG",NA,"1960","02","23","Southern America","Brazil",NA,"Est. Parana. Mun. Campo Largo. Rio Papagaios.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1814460 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1814460",NA,NA,NA,NA,NA,"NL-L1814460",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-02-08 08:50:07-03","NBC","NL-BOTANY","U.1131326","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.",NA,"Lindeman JC; Haas JH de",NA,"1967","08","06","Southern America","Brazil",NA,"Est. Paraná. At road Curitiba-Palmeira, c. km 50.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1131326 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1131326",NA,NA,NA,NA,NA,"NL-U1131326",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-02-08 08:50:07-03","NBC","NL-BOTANY","U.1131327","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.",NA,"Mimura I",NA,"1961","11","24","Southern America","Brazil",NA,"Estado de São Paulo. Municipio de São José dos campos: uma área disjuntiva de cerrado de várias centenas de km, rodeada antigamente por mata. Ca. 9 km SSe em linha reta da praca prinicpal de São José dos Sampos. Cerrado Alberto.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1131327 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1131327",NA,NA,NA,NA,NA,"NL-U1131327",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-11-04 11:01:41-03","ESALQ","ESA","20454","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa",NA,"Teles, A.M.","Tamashiro, J.Y. et al.","874.0","1995","04","13",NA,"Brasil","São Paulo",NA,NA,NA,"ESA020454",NA,NA,"São Bento do Sapucaí","-45.7299995422363","-22.6800003051758","ESA020454","18089","auto",NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-11-04 11:01:42-03","ESALQ","ESA","82139","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa",NA,"Teles, A.M.","Mazine, F.F. Araújo, A.O.; Duarte, A.R.; Tsuji, R.","739.0","2002","11","13",NA,"Brasil","Minas Gerais","Estrada entre Ouro Preto e Ouro Branco - 2 km após o Córrego do Falcão",NA,"Erva. Flores brancas.","ESA082139",NA,NA,"Ouro Preto","-43.352","-202.736","ESA082139",NA,NA,NA,"2005","-43,352","-202,736","03","18",NA,NA,NA,NA
"55","2020-11-04 11:01:42-03","ESALQ","ESA","19237","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(Baker) Hoffm.","Souza, V.C.","Miyagi, P.H.; Zandoval, J.A.; Souza, J.P.","354.0","1995","02","12",NA,"Brasil","São Paulo","Fazenda Ibiti (Ripasa). Beira de estrada Itararé - Bonsucesso de Itararé. Campo com mata ciliar perturbada adjacente.",NA,"Erva. Flores radiais creme, centrais amarelas.","ESA019237",NA,NA,"Itararé","-49.3400001525879","-24.1100006103516","ESA019237","27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-04 11:01:42-03","ESALQ","ESA","20573","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) Hoffm.","Teles, A.M.","Souza, V.C. et al.","7951.0","1995","03","08",NA,"Brasil","Minas Gerais",NA,NA,NA,"ESA020573",NA,NA,"Ouro Branco","-43.6918983459473","-20.5207996368408","ESA020573","13809","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-11-04 11:01:42-03","ESALQ","ESA","23543","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(Baker) Hoffm.","Souza, V.C.","Souza, V.C. et al.","8728.0","1995","08","18",NA,"Brasil","São Paulo",NA,NA,NA,"ESA023543",NA,NA,"Itapeva","-48.8699989318848","-23.9799995422363","ESA023543","42926","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-04 11:01:42-03","ESALQ","ESA","11960","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) Hoffm.","Teles, A.M.","Souza, V.C. et al.","4268.0","1993","09","09",NA,"Brasil","São Paulo",NA,NA,NA,"ESA011960",NA,NA,"Itararé","-49.3400001525879","-24.1100006103516","ESA011960","27729","auto",NA,"2006",NA,NA,"08","17",NA,NA,NA,NA
"59","2020-11-04 11:01:42-03","ESALQ","ESA","26537","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(Baker) Hoffm.","Leitão Filho, H.F.","Souza, V.C. et al.","2408.0","1993","02","19",NA,"Brasil","São Paulo",NA,NA,NA,"ESA026537",NA,NA,"Itararé","-49.3400001525879","-24.1100006103516","ESA026537","27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:01:42-03","ESALQ","ESA","11856","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) Hoffm.","Teles, A.M.","Souza, V.C. et al.","4164.0","1993","09","07",NA,"Brasil","São Paulo",NA,NA,NA,"ESA011856",NA,NA,"Itararé","-49.3400001525879","-24.1100006103516","ESA011856","27729","auto",NA,"2006",NA,NA,"08","17",NA,NA,NA,NA
"61","2020-11-04 11:01:41-03","ESALQ","ESA","3491","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa",NA,"Teles, A.M.","Catharino, E.L.M.","235.0","1985","02","15",NA,"Brasil","São Paulo",NA,NA,NA,"ESA003491",NA,NA,"Itirapina","-47.8199996948242","-22.25","ESA003491","22843","auto",NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-04 10:55:07-03","ESALQ","ESA","138868","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","Souza, V.C.","Souza, V.C. & Flores, T.B.","40555.0","2017","03","30",NA,"Brasil","São Paulo","Estrada Putim-Tamoios. Cerrado.",NA,"Erva; flores do raio alvas, flores do disco amarelas.","ESA138868",NA,NA,"São José dos Campos","-45.8800010681152","-23.1700000762939",NA,"39297","auto",NA,"2017","-45,845,306","-23,247,611","03","30",NA,NA,NA,NA
"63","2020-11-04 10:55:07-03","ESALQ","ESA","138857","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","Souza, V.C.","Souza, v.c.","40544.0","2017","03","19",NA,"Brasil","São Paulo","Estrada Putim-Tamoios. Cerrado.",NA,"Erva; flores do disco amarelas, flores do raio alvas.","ESA138857",NA,NA,"São José dos Campos","-45.8800010681152","-23.1700000762939",NA,"39297","auto",NA,"2017","-45,845,306","-23,247,611","03","22",NA,NA,NA,NA
"64","2020-11-04 11:01:42-03","ESALQ","ESA","20424","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(Baker) Hoffm.","Souza, V.C.","Miyagi, P.H.; Zandoval, J.A.; Souza, J.P.","437.0","1995","02","12",NA,"Brasil","São Paulo","Fazenda São Nicolau. Campo. Borda de encosta. ca 35 Km de Itararé em direção a Bonsucesso de Itararé.",NA,"erva. Flores radiais creme, centrais amarelas","ESA020424",NA,NA,"Itararé","-49.3400001525879","-24.1100006103516","ESA020424","27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:01:42-03","ESALQ","ESA","8248","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa",NA,"Teles, A.M.","Souza, V.C. ; Sakuragui, C.M.","2080.0","1992","10","13",NA,"Brasil","Minas Gerais","Serra da Moeda. Campo rupestre",NA,"Fl","ESA008248",NA,NA,NA,NA,NA,"ESA008248",NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:01:42-03","ESALQ","ESA","82135","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa",NA,"Teles, A.M.","Mazine, F.F. Araújo, A.O.; Duarte, A.R.; Tsuji, R.","735.0","2002","11","13",NA,"Brasil","Minas Gerais","Estrada entre Ouro Preto e Ouro Branco - 2 km após o Córrego do Falcão",NA,"Erva. Flores brancas.","ESA082135",NA,NA,"Ouro Preto","-43.352","-202.736",NA,NA,NA,NA,"2005","-43,352","-202,736","03","18",NA,NA,NA,NA
"67","2020-11-04 11:01:42-03","ESALQ","ESA","18563","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) Hoffm.","Teles, A.M.","Souza, V.C. et al.","8094.0","1995","03","09",NA,"Brasil","Minas Gerais",NA,NA,NA,"ESA018563",NA,NA,"Ouro Branco","-43.6918983459473","-20.5207996368408","ESA018563","13809","auto",NA,"2006",NA,NA,"08","17",NA,NA,NA,NA
"68","2020-11-04 11:01:42-03","ESALQ","ESA","19298","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) Hoffm.","Teles, A.M.","Souza, V.C. et al.","7870.0","1995","03","08",NA,"Brasil","Minas Gerais",NA,NA,NA,"ESA019298",NA,NA,"Ouro Branco","-43.6918983459473","-20.5207996368408","ESA019298","13809","auto",NA,"2006",NA,NA,"08","17",NA,NA,NA,NA
"69","2020-11-04 11:01:42-03","ESALQ","ESA","36319","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) Hoffm.","Hatschbach, G.","Poliquesi, C.B. ; Cordeiro, J.","587.0","1996","10","07",NA,"Brasil","Paraná",NA,NA,NA,"ESA036319",NA,NA,"Balsa Nova","-49.6356010437012","-25.5839004516602","ESA036319","27346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-04 11:01:41-03","ESALQ","ESA","25598","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa",NA,"Teles, A.M.","Souza, V.C. et al.","8610.0","1995","05","28",NA,"Brasil","São Paulo",NA,NA,NA,"ESA025598",NA,NA,"Itapeva","-48.8699989318848","-23.9799995422363","ESA025598","42926","auto",NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-11-04 11:01:42-03","ESALQ","ESA","9529","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(Baker) Hoffm.","Teles, A.M.","Souza, V.C. et al.","2490.0","1993","02","20",NA,"Brasil","São Paulo",NA,NA,NA,"ESA009529",NA,NA,"Itararé","-49.3400001525879","-24.1100006103516","ESA009529","27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-11-04 11:01:42-03","ESALQ","ESA","9923","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(Baker) Hoffm.","Esteves, R.L.","Souza, V.C. ; Sakuragui, C.M.","3348.0","1993","05","01",NA,"Brasil","Minas Gerais","Campo rupestre",NA,"Fl","ESA009923",NA,NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328","ESA009923","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-11-04 11:01:42-03","ESALQ","ESA","8342","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa",NA,"Teles, A.M.","Sakuragui, C.M. ; Souza, V.C.","112.0","1990","08","04",NA,"Brasil","Minas Gerais",NA,NA,NA,"ESA008342",NA,NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328","ESA008342","26557","auto",NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-11-04 11:01:41-03","ESALQ","ESA","50214","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa",NA,"Scaramuzza, C.A.M.","Scaramuzza, C.A.M. et al.","833.0","1993","06","26",NA,"Brasil","São Paulo",NA,NA,NA,"ESA050214",NA,NA,"Itararé","-49.3400001525879","-24.1100006103516","ESA050214","27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-11-04 11:01:42-03","ESALQ","ESA","26588","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) Hoffm.","Teles, A.M.","Sakuragui, C.M. et al.","448.0","1993","10","02",NA,"Brasil","São Paulo",NA,NA,NA,"ESA026588",NA,NA,"Itararé","-49.3400001525879","-24.1100006103516","ESA026588","27729","auto",NA,"2006",NA,NA,"08","17",NA,NA,NA,NA
"76","2020-11-04 11:01:42-03","ESALQ","ESA","8706","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(Baker) Hoffm.","Leitão Filho, H.F.","Scaramuzza, C.A.M. ; Souza, V.C.",NA,"1989","04","08",NA,"Brasil","São Paulo",NA,NA,NA,"ESA008706",NA,NA,"Itararé","-49.3400001525879","-24.1100006103516","ESA008706","27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-11-04 11:01:42-03","ESALQ","ESA","15857","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(Baker) Hofm.","Scaramuzza, C.A.M.","Souza, V.C. et al.","6145.0","1994","06","03",NA,"Brasil","São Paulo",NA,NA,NA,"ESA015857",NA,NA,"Itararé","-49.3400001525879","-24.1100006103516","ESA015857","27729","auto",NA,"2003",NA,NA,"08","05",NA,NA,NA,NA
"78","2020-11-04 11:01:42-03","ESALQ","ESA","82094","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa",NA,"Teles, A.M.","Mazine, F.F. Araújo, A.O.; Duarte, A.R.; Tsuji, R.","694.0","2002","11","13",NA,"Brasil","Minas Gerais","Beira de estrada entre Ouro Branco e Ouro Preto - Córrego do Falcão - Mata ciliar.",NA,"Flores amarelas e brancas.","ESA082094","1105","1105","Ouro Preto","-43.5080986022949","-20.2875003814697","ESA082094","44599","auto",NA,"2005","-43,567,222","-20,441,944","03","18",NA,NA,NA,NA
"79","2020-11-04 11:01:42-03","ESALQ","ESA","93922","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa",NA,"Souza, V.C.","Souza, V.C.; Camargo, P.C.C.E.; Caliari, C.P.; Garcia, P.B.C.","31968.0","2005","12","09",NA,"Brasil","São Paulo","Estrada Itararé - Itapeva, próximo à ponte do Rio Verde. Cerrado.",NA,"Erva; flores do disco amarelas; flores do raio alvas.","ESA093922",NA,NA,"Itararé","-49.3400001525879","-24.1100006103516","ESA093922","27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-11-04 11:01:41-03","ESALQ","ESA","122254","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa",NA,"Nakajima, J.","Vincent, R.C.","530.0","2002","04","08",NA,"Brasil","Minas Gerais","Sa. da Calçada/Retiro das Pedras",NA,"Campo rupestre quartzítico nodular","ESA122254","1300","1300","Nova Lima","-43.8466987609863","-19.9855995178223",NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2015-07-02 14:42:11-03","JBP","HPL","3342","S","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O. Hoffm.","V.C. Souza","H. Lorenzi","5089","2005","01","26",NA,"Brasil","SP","Coletada no alto do Pico de Itapeva, em campo de altitude.",NA,NA,NA,NA,NA,"Campos do Jordão","-45.59","-22.73",NA,"21048","auto",NA,"2005",NA,NA,"02","10",NA,NA,NA,NA
"82","2015-07-02 14:42:11-03","JBP","HPL","879","S","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O. Hoff.","R. Tsuji",NA,"298","2004","07","29",NA,"Brasil","MG","Serra do Cipó estrada que liga Conceição do Mato Dentro a Cardeal Mota ca. 35-40km de Conceição do Mato Dentro.",NA,NA,NA,NA,NA,"Conceição do Mato Dentro","-43.425","-19.0372",NA,"60318","auto",NA,"2004",NA,NA,"07","29",NA,NA,NA,NA
"83","2019-07-26 11:39:27-03","IPA","IPA","10525","S","Plantae","Plantae",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(Remy) O. Hoffm.","Gehrt","Glasaner, F.","10525","1940","03","03","Southern America","Brasil","São Paulo","Bosque. No campo.",NA,NA,"IPA0010525",NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-07-26 11:39:27-03","IPA","IPA","10524","S","Plantae","Plantae",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(Remy) O. Hoffm.","Gehrt","Glasaner, F.","10524","1939","12","17","Southern America","Brasil","São Paulo","Bosque. No campo.",NA,NA,"IPA0010524",NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273","IPA0010524","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-02-15 11:34:16-02","IPA","IPA","10523","S","Plantae","Plantae",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(Remy) O. Hoffm.","Gehrt.","Pickel, B.","4460","1939","12","17","Southern America","Brasil","São Paulo","Bosque. No campo.",NA,NA,"IPA0010523",NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-08-27 13:27:37-03","IAP","PACA-AGP","67390","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Compositae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O. Hoffm.","G. Heiden","H. F. Leitao f.",NA,"1983","12","09",NA,"Brasil","MG","Cachoeira da Fumaca",NA,"Universidade Estadual de Campinas 15396","PACA067390",NA,NA,"Carrancas","-44.6425018310547","-21.4874992370605",NA,"21143","auto","Magnoliatae","2010",NA,NA,"08",NA,NA,NA,NA,NA
"87","2019-08-27 13:27:37-03","IAP","PACA-AGP","87313","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Compositae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O. Hoffm.","M. Dematteis","O.S. Ribas","3649","2001","09","29",NA,"Brasil","SC","Serra do Quiriri",NA,"herbácea capítulo creme lígulas alvacentas Habitat: campo de altitude solo turfoso e úmido","PACA087313","1400","1400","Campo Alegre","-49.2655982971191","-26.1924991607666",NA,"37493","auto","Magnoliatae","2002",NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-12-20 21:15:55-03","UFV","VIC","30529","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(Remy) O. Hoffm.",NA,"Valente, G.E.; Ferreira, A.A.A.","1803","2006","10","06",NA,"Brasil","Minas Gerais","Serra de Ouro Branco, Campo rupestre.",NA,"Planta com cerca de 18 cm de altura, em solo arenoso. Folhas dispostas em rosetas rente ao solo. Capítulo branco.","VIC030529",NA,NA,"Ouro Branco","-43.6918983459473","-20.5207996368408","VIC030529","13809","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-12-20 21:15:55-03","UFV","VIC","20669","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(Remy) O. Hoffm.","Lorencini, T.S.","Valente, G.E.; et al.","1220","2003","04","26",NA,"Brasil","Minas Gerais","Serra de Ouro Branco, Campo rupestre.",NA,"Planta exposta ao sol, capítulo amarelo.","VIC020669",NA,NA,"Ouro Branco","-43.6918983459473","-20.5207996368408","VIC020669","13809","auto",NA,"2011",NA,NA,"12","09",NA,NA,NA,NA
"90","2020-12-20 21:15:55-03","UFV","VIC","22238","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(Remy) O. Hoffm.",NA,"Almeida, G.S.S.; Custódio, J.","121","2005","09","27",NA,"Brasil","Minas Gerais","Parque Estadual do Itacolomi, Trilha do morro do cachorrro",NA,"Erva 0,3m, capitulos com flores do dsco amarelas e do raio alvas. coletada em campos graminosos umidos/campo rupestre.","VIC022238",NA,NA,"Ouro Preto","-43.5080986022949","-20.2875003814697",NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-12-20 21:15:55-03","UFV","VIC","22237","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(Remy) O. Hoffm.",NA,"Almeida, G.S.S.; et al.","178","2005","11","17",NA,"Brasil","Minas Gerais","Parque Estadual do Itacolomi, Trilha do morro do cachorrro",NA,"Erva 0,3m, capitulos com flores do dsco amarelas e do raio alvas. Coletada em campos graminosos umidos/campo rupestre.","VIC022237",NA,NA,"Ouro Preto","-43.5080986022949","-20.2875003814697",NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-12-20 21:15:55-03","UFV","VIC","9344","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(Remy) O. Hoffm.",NA,"Ferreira, A.A.A.","s.n.","1985","05","12",NA,"Brasil","Minas Gerais","Três Moinhos",NA,"Erva de flor branca.","VIC009344",NA,NA,"Ouro Preto","-43.5080986022949","-20.2875003814697","VIC009344","44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-12-20 21:15:55-03","UFV","VIC","12295","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(Remy) O. Hoffm.",NA,"Melo, G.A.R. de","65","1992","09","26",NA,"Brasil","Minas Gerais","Estrada para São João del Rey, À cerca de 8,0 Km de Barbacena.",NA,"Erva, c.a. de 20 cm de altura; flores centrais amarelas. Flores liguladas brancas.","VIC012295",NA,NA,"Barbacena","-43.7736015319824","-21.2257995605469","VIC012295","27982","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
