"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"104","2015-09-04 05:23:16-03","MNHN","RECOLNAT_MNHN_P","P02535053","PreservedSpecimen",NA,NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Glaziou, A.",NA,NA,"Brasil","Rio de Janeiro","Brésil: Province de Rio Janeiro. Rio de Janeiro, Sudeste, Brasil, América do Sul","hb",". s.d. Reçu le 10 Janvier 1870 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02535053' target='other'> <mi>dwc_moreinfo</mi></a>","P02535053","P02535053_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4982",NA
"105","2015-09-04 05:20:38-03","MNHN","RECOLNAT_MNHN_P","P02535164","PreservedSpecimen",NA,NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Saint-Hilaire, A. de",NA,NA,"Brésil","Rio de Janeiro","Brésil: Province de Rio de Janeiro. Rio de Janeiro, Sudeste, Brasil, América do Sul","hb","Voyage d'Auguste de Saint-Hilaire, de 1816 à 1821. . 1186 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02535164' target='other'> <mi>dwc_moreinfo</mi></a>","P02535164","P02535164_01","Roque","1816","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2ª part 120",NA
"106","2015-09-04 05:20:38-03","MNHN","RECOLNAT_MNHN_P","P02535165","PreservedSpecimen",NA,NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Saint-Hilaire, A. de",NA,NA,"Brésil","São Paulo","Brésil: Province de Saint-Paul. São Paulo, Sudeste, Brasil, América do Sul","hb","Voyage d'Auguste de Saint-Hilaire, de 1816 à 1821. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02535165' target='other'> <mi>dwc_moreinfo</mi></a>","P02535165","P02535165_01","Roque","1816","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D 806",NA
"107","2015-09-04 05:23:15-03","MNHN","RECOLNAT_MNHN_P","P02535048","PreservedSpecimen",NA,NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Guillemin",NA,NA,"Brasil","Rio de Janeiro","Prope Hort bot Rio de Janeiro. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02535048' target='other'> <mi>dwc_moreinfo</mi></a>","P02535048","P02535048_01",NA,"1838","1","1","Rio de Janeiro","-43.2075004577637","-22.9027996063232","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"176",NA
"108","2021-01-29 17:16:15-03","UFMG","BHCB","54409","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner","Typus?","Gardner, G","5522","Southern America","Brasil","Rio de Janeiro",NA,NA,NA,"BHCB000051","BHCB000051",NA,NA,NA,NA,"Laranjeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2021-02-11 17:18:04-03","UFPR","UPCB","14518","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardn.",NA,"Hatschbach, G.","51446",NA,"Brasil","Espírito Santo","BLOQUEADO",NA,"Erva, capítulos creme, restinga, solo brejoso. Alt.: 3-5m s.n.m..",NA,NA,"Hatschbach, G.","1987","08","24","Conceição da Barra",NA,NA,NA,NA,"9999","9999",NA,NA,"1987","01","01",NA,NA,NA,NA,NA
"110","2008-05-27 22:02:00-03","MO","MOBOT","595632","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Elsa M. Zardini|M. Velázquez","Zardini 19473","South America","Paraguay","Cordillera","Río Salado, 7 km NE of Emboscada. Inundated savanna on clay.",NA,NA,NA,NA,"H. Robinson (US)","1990","2","25",NA,"-57.5","-25.11666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","301",NA
"111","2008-05-27 22:02:00-03","MO","MOBOT","575951","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Elsa M. Zardini|C. Velázquez","Zardini 25161","South America","Paraguay","Paraguarí","Arroyo Yuquyty, 7 km E of Nueva Italia. Inundated savanna.",NA,NA,NA,NA,"H. Robinson (US)","1990","12","8",NA,"-57.41666","-25.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","504",NA
"112","2008-05-27 22:02:00-03","MO","MOBOT","597369","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Elsa M. Zardini|E. Velázquez","Zardini 17578","South America","Paraguay","Paraguarí","Estero del Ypoá, 20 km W of Carapeguá, north of Pacheco. Inundated savanna.",NA,NA,NA,NA,"H. Robinson (US)","1990","1","7",NA,"-57.41666","-25.78333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","244",NA
"113","2010-06-23 11:33:00-03","MO","MOBOT","100225545","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"M. Peña-Chocarro|J. de Egea Juvinel","Peña-Chocarro 1945","South America","Paraguay","Presidente Hayes","Estancia Santa Asunción.",NA,NA,NA,NA,NA,"2004","10","25",NA,"-58.5894444","-23.8952777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"114","2011-03-22 10:26:00-03","MO","MOBOT","100358481","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Thomas Morong","Morong 79","South America","Paraguay","Central",NA,NA,NA,NA,NA,NA,"1888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"115","2012-11-05 15:20:00-02","MO","MOBOT","100382519","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"José Steinbach","Steinbach G. 5685","South America","Bolivia","Santa Cruz","Buenavista",NA,NA,NA,NA,"Foster Catalog Notes","1921","5","5","Sara",NA,NA,NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,"1",NA,NA
"116","2018-01-27 05:29:00-02","MO","MOBOT","100904482","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Nur Ritter|Garrett E. Crow|Charlyn W. Crow","Ritter 4057","South America","Bolivia","Santa Cruz","The Río Piray, just below where the gaseoducto crosses.",NA,NA,NA,NA,"N. Ritter (NHA)","1997","6","26","Andrés Ibáñez","-63.2552778","-17.8077778",NA,NA,NA,NA,"430.00000000",NA,NA,NA,NA,NA,NA,"1",NA,NA
"117","2018-01-27 05:29:00-02","MO","MOBOT","100904546","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Nur Ritter|Garrett E. Crow|Charlyn W. Crow","Ritter 4227","South America","Bolivia","Santa Cruz","Laguna Cáceras, below the town of Puerto Suarez.",NA,NA,NA,NA,"N. Ritter (NHA)","1997","7","15","Germán Busch","-57.7952777","-18.9633333",NA,NA,NA,NA,"120.00000000",NA,NA,NA,NA,NA,NA,"1",NA,NA
"118","2009-10-17 19:58:00-03","MO","MOBOT","3323867","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Isabel Basualdo|Elsa M. Zardini","Basualdo 1281","South America","Paraguay","Presidente Hayes",NA,NA,NA,NA,NA,"H. Robinson","1987","10","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2009-07-10 17:58:00-03","MO","MOBOT","3323895","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Troels M. Pedersen","Pedersen 1095","South America","Argentina","Corrientes","Estancia Santa Teresa",NA,NA,NA,NA,"Barry L. Snow December.","1951","5","31","Mburucuyá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2015-08-23 05:45:00-03","MO","MOBOT","3324576","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"S.A. Renvoize","Renvoize 3555","South America","Argentina","Corrientes","Swampy pool near river",NA,NA,NA,NA,NA,"1978","11","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"121","2008-05-27 22:02:00-03","MO","MOBOT","3325789","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Fátima Mereles","Mereles H. 522","South America","Paraguay","Boquerón","Tinfunké.",NA,NA,NA,NA,"A. Schinini","1985","10","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2008-05-27 22:02:00-03","MO","MOBOT","571327","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Elsa M. Zardini|M. Velázquez","Zardini 18443","South America","Paraguay","Central","Estero del Ypoá, 10 km SW of Nueva Italia, south of Cañada. Inundated savanna.",NA,NA,NA,NA,"H. Robinson (US)","1990","1","27",NA,"-57.46666","-25.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","269",NA
"123","2008-05-27 22:02:00-03","MO","MOBOT","573695","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Elsa M. Zardini|R. Velázquez","Zardini 24919","South America","Paraguay","Central","Estero del Ypoá, 10 km SW of Nueva Italia, south of Cañada, along coast of Estero. Aquatic.",NA,NA,NA,NA,"H. Robinson (US)","1990","12","7",NA,"-57.46666","-25.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","498",NA
"124","2008-05-27 22:02:00-03","MO","MOBOT","574388","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Elsa M. Zardini|M. Velázquez","Zardini 22920","South America","Paraguay","Central","Tavarory, along Río Paraguay. Inundated savanna.",NA,NA,NA,NA,"H. Robinson (US)","1990","8","31",NA,"-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","416",NA
"125","2016-11-01 10:28:00-02","MO","MOBOT","576277","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Elsa M. Zardini|U. Velázquez","Zardini 18993","South America","Paraguay","Central","Estero del Ypoá, 10 km SW of Nueva Italia, south of Cañada.",NA,NA,NA,NA,"H. Robinson (US)","1990","2","10",NA,"-57.4666667","-25.3333333",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,"4","287",NA
"126","2008-05-27 22:02:00-03","MO","MOBOT","574700","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Elsa M. Zardini|C. Velázquez","Zardini 18817","South America","Paraguay","Central","Estero del Ypoá, 15 km SW of Nueva Italia, coast in front Isla Guazú. Inundated savanna.",NA,NA,NA,NA,"H. Robinson (US)","1990","2","10",NA,"-57.53333","-27.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","280",NA
"127","2016-01-21 11:50:00-02","MO","MOBOT","599130","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Elsa M. Zardini|U. Velázquez","Zardini 17737","South America","Paraguay","Paraguarí","Estero del Ypoá, 19 km W of Carapeguá, north of Pacheco.",NA,NA,NA,NA,"H. Robinson (US)","1990","1","7",NA,"-57.4166667","-25.2833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","248",NA
"128","2008-05-27 22:02:00-03","MO","MOBOT","598274","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Elsa M. Zardini|R. Velázquez","Zardini 17652","South America","Paraguay","Paraguarí","Estero del Ypoá, 19 km W of Carapeguá, north of Pacheco. Inundated savanna.",NA,NA,NA,NA,"H. Robinson (US)","1990","1","7",NA,"-57.41666","-25.28333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","246",NA
"129","2008-05-27 22:02:00-03","MO","MOBOT","570907","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Elsa M. Zardini|C. Velázquez","Zardini 18386","South America","Paraguay","Paraguarí","Estero del Ypoá, 20 km W of Carapeguá Pacheco. Floating island.",NA,NA,NA,NA,"H. Robinson (US)","1990","1","27",NA,"-57.41666","-25.28333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","266",NA
"130","2014-12-11 11:54:00-02","MO","MOBOT","567902","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Elsa M. Zardini|R. Velázquez","Zardini 18025","South America","Paraguay","Paraguarí","Estero del Ypoá, 20 km W of Carapeguá, W of Pacheco.",NA,NA,NA,NA,"H. Robinson (US)","1990","1","13",NA,"-57.4166667","-25.2833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","254",NA
"131","2013-08-20 13:02:00-03","MO","MOBOT","576365","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Elsa M. Zardini|R. Velázquez","Zardini 25214","South America","Paraguay","Paraguarí","Estero del Ypoá, northern part, 10 km E of Nueva Italia on Arroyo Cañabe.",NA,NA,NA,NA,"H. Robinson (US)","1990","12","8",NA,"-57.4","-25.6166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","506",NA
"132","2021-04-07 18:07:03-03","UNESP-IBILCE","SJRP","33905","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Gonzatti, F.","1835.0","America do Sul","Brasil","Rio Grande do Sul","Lagoa das Traíras",NA,"Margem da lagoa. Erva prostrada com talos submersos",NA,NA,"Gaio, J. & Gonzatti, F.","2015","04","20","Osório","-50.18527778","-29.86972222",NA,NA,"-50.18527778","-29.86972222",NA,NA,"2015","05","05","Magnoliopsida",NA,NA,NA,NA
"133","2020-07-10 09:45:15-03","MBML","MBML-HERBARIO","53324",NA,"Plantae",NA,NA,"Compositae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"F. Gonzatti","1835",NA,"Brasil","Rio Grande do Sul","Lagoa das Traíras",NA,"Habitat: margem da lagoa. Erva prostrada com talos submersos","MBML053324","MBML053324","J. Gaio & F. Gonzatti/05-05-2015","2015","04","20","Osório","-50.185278","-29.869722",NA,NA,"50W11'7","29S52'11","3","3",NA,NA,NA,NA,NA,NA,NA,NA
"134","2021-03-04 11:04:29-03","UFRB","HURB","11718","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Costa, G.; Simões, S.S. & Vitório, C.D.","1965",NA,"Brasil","Bahia","Floresta Nacional;",NA,NA,"HURB000011718","HURB000011718","C.D.P.Vitório","2016","08","05","Contendas do Sincorá","-41.101111","-13.926111",NA,NA,"41º06'04W","13º55'34S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-02-03 17:00:40-03","UFMA","BMA","1339","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Pece, G.A.; Aona,L.Y.S. 03",NA,NA,"Brasil","BA","Cabaceiras do Paraguaçu, Distrito de Geolândia, beira do rio.",NA,"Área antropizada. Terrestre.",NA,NA,NA,"2012","09","09","Cabaceiras do Paraguaçu","-39.122806","-12.500778",NA,NA,"39°07'22.1''W","12°30'02.8''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-10-20 15:00:15-03","FUVATES","HVAT","1803","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"J. Spellmeier","s.n.",NA,"Brasil","Rio Grande do Sul","Linha Arroio do Ouro.",NA,NA,"HVAT00001803",NA,"J. Spellmeier","2006","09","16","Estrela","-51.966389","-29.501944",NA,NA,"51º57'59''W","29º30'7''S",NA,NA,"2006","11","03",NA,NA,NA,NA,NA
"137","2021-01-26 14:12:22-03","CPACT","ECT","4073","PreservedSpecimen","Plantae","Embryophyta",NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"F.Gonzatti","1835",NA,"Brasil","Rio Grande do Sul","Lagoa das Traíras. margem da lagoa.",NA,NA,"ECT0004073","ECT0004073","J.Gaio | F.Gonzatti","2015","04","20","Osório","-50.185278","-29.869722",NA,NA,"50º11'7''W","29º52'11''S","3","3","2015","05","05",NA,NA,NA,NA,NA
"138","2020-09-12 05:00:02-03","US","US","702464","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner","Isotype","G. Gardner","5522","South America - Neotropics","Brazil","Rio de Janeiro","Laranjeiras, near Rio de Janeiro.",NA,NA,"US00128620","US00128620_01",NA,"1841","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"139","2020-09-02 16:21:15-03","Cenargen","CEN","107926","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"M. E. F. Rodrigues","71",NA,"Brasil","SP","Represa Billings. 23k344958 7369995","Exsicatas","Erva prostrada, 170 cm, corola 5-mera branca, estigma bifurcado, filete preto.","CEN00107926","CEN00107926","M. C. E. Amaral","2006","11","29","SAO BERNARDO DO CAMPO","-46.560001373291","-23.6900005340576","31119","auto",NA,NA,NA,NA,"2010","01",NA,NA,NA,"1",NA,NA
"140","2019-10-07 09:11:26-03","UEFS","HUEFS","35472","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Arbo, M.M.","7932",NA,"Argentina","Corrientes","Macrosistema Ibera, Laguna Itati, Isla Ombuzal.",NA,"Interior de la isla.","HUEFS0035472",NA,NA,"1998","08","26","Mercedes","-58.1","-28.7",NA,NA,"58W6'","28S42'",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"141","2019-10-07 09:11:26-03","UEFS","HUEFS","71740","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Pedersen, T.M.","15000",NA,"Argentina","Corrientes","Carambola.",NA,NA,"HUEFS0071740",NA,NA,"1988","04","05","Concepción",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"142","2019-09-04 19:32:57-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Enydra","anagallis","Enydra anagallis",NA,"Type [status unknown]","G. Gardner","5522","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"143","2020-07-23 11:59:02-03","CEPLAC","CEPEC","138178","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis",NA,NA,"Meza Torres","461",NA,"Argentina",NA,"Parque Nacional Mburucuyá",NA,"<ll>dwc_commonname:</ll>",NA,NA,"W. Medina","2007","02","27","corrientes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-07-23 11:59:02-03","CEPLAC","CEPEC","43574","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis",NA,NA,"G. Hatschbach","51446",NA,"Brasil","Espírito Santo","Itaunas.",NA,NA,NA,NA,"G. Hatschbach","1987","08","24","CONCEIÇÃO DA BARRA","-39.7322006225586","-18.5932998657227","41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/01/1987",NA,NA,NA
"145","2020-11-04 17:28:38-03","UEM","HUEM","19213","Extra","Plantae",NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"E.Franceschi; Ma.C.Souza","11",NA,"Argentina","Santa Fé","Rio Paraná, El Saco, ilhas próximas a Rosário.",NA,"Herbácea; sem flores.","HUEM000027980",NA,"E.Franceschi","1993","02","22","Rosário",NA,NA,NA,NA,NA,NA,NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA
"146","2019-10-16 14:11:08-03","UEL","FUEL","50147","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Valduga, E","345",NA,"Brasil","Rio Grande do Sul","Lagoa Azul, junto ao canal",NA,NA,NA,NA,"Pasini, E","2012","03","11","Balneário Pinhal","-50.264444","-30.227778",NA,NA,"-50.264444","-30.227778","10","10","2012",NA,NA,NA,NA,NA,NA,NA
"147","2019-10-16 14:11:08-03","UEL","FUEL","50148","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Gonzatti, F","394",NA,"Brasil","Rio Grande do Sul","Próximo à rodovia para Tramandaí, em restinga úmida",NA,NA,NA,NA,"Pasini, E","2012","01","12","Cidreira","-50.186944","-30.129444",NA,NA,"-50.186944","-30.129444","10","10","2012","04",NA,NA,NA,NA,NA,NA
"148","2020-11-12 16:58:20-03","UEL","FUEL","45535","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Mondin, C; Iob, A","2512",NA,"Brasil","Rio Grande do Sul","num canal",NA,NA,NA,NA,"Mondin, C","2001","12","15","Imbé","-50.128101348877","-29.9752998352051","11309","auto",NA,NA,NA,NA,"2001","12","15",NA,NA,NA,NA,NA
"149","2019-11-01 14:53:49-03","UnB","UB","24931","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Damasceno Júnior, GA","487","Southern America","Brasil","Mato Grosso do Sul","Corumbá, Fazenda Rabicho",NA,"Herbácea aquática; Mata ciliar",NA,NA,NA,"1995","03","06","Corumbá","-57.450278","-19.021111",NA,NA,"-57.450278","-19.021111","80","80",NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-08-20 14:55:05-03","UFSC","FLOR","15223","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Silva Filho, F.A. da","566",NA,"Brasil","Rio Grande do Sul","BR-116, km 32.",NA,NA,"FLOR0015223","FLOR0015223",NA,"1985","10","27","Guaíba","-51.3250007629395","-30.113899230957","28343","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-08-20 20:38:05-03","UFSC","FLOR","19657","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Jarenkow, J.A.; Leite, S.C. & Viana, F.M.S.","340",NA,"Brasil","Rio Grande do Sul","Estação Ecológica do Taim, canal lateral da Lagoa do Jacaré.",NA,NA,"FLOR0019657","FLOR0019657","Ritter, M.R.","1986","05","03","Rio Grande","-52.0985984802246","-32.0349998474121","82892","auto",NA,NA,NA,NA,"1987",NA,NA,NA,NA,NA,NA,NA
"152","2020-08-20 20:38:05-03","UFSC","FLOR","15975","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Falkenberg, D.B.","3412",NA,"Brasil","Rio Grande do Sul","Beira da Lagoa do Violão.",NA,"erva aquática, flor capítulo claro","FLOR0015975","FLOR0015975","Falkenberg, D.B.","1986","02","15","Torres","-49.7268981933594","-29.3353004455566","20837","auto",NA,NA,NA,NA,"1986",NA,NA,NA,NA,NA,NA,NA
"153","2017-09-11 17:08:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Holton, IF","s.n.","Southern America","Venezuela",NA,"In ditione Rio Caucas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2017-09-11 17:08:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Holton, IF","s.n.","Southern America","Venezuela",NA,"in Nova Granata in ditione Rio Caucas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2017-09-11 17:08:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Balansa, B","870","Southern America","Paraguay",NA,"in Paraguay ad Villa Rica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2017-09-11 17:08:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Glaziou, AFM","4982","Southern America","Brazil",NA,"prope Rio de Janeiro ad Laranjeiras etc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2017-09-11 17:08:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Trail, JWH","s.n.","Southern America","Brazil",NA,"ad Montalegre in ditione Amazonica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2017-09-11 17:08:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Spruce, R","3865","Southern America","Brazil",NA,"Habitat in ripis limosis fluminis Maranhão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
