"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","recordNumber","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","infraspecificEpithet","individualCount","fieldNumber","sex"
"4631","2020-11-12 17:01:17-03","UEL","FUEL","34837","PreservedSpecimen","Plantae","Peraceae","Pera","ferruginea","Pera ferruginea","(Schott) Müll.Arg.","Pena, E","1986","11","22","Souza, A; Pena, EM","1986","11","22","Brasil","Rio de Janeiro","Macaé","Lagomar","-41.7868995666504","-22.3708000183105",NA,NA,NA,NA,"FUEL021057",NA,NA,"1548",NA,NA,NA,NA,"Tracheophyta","Malpighiales","47209","auto",NA,NA,NA,NA,NA,NA,NA
"4632","2020-11-12 17:01:17-03","UEL","FUEL","34038","PreservedSpecimen","Plantae","Peraceae","Pera","ferruginea","Pera ferruginea","(Schott) Müll.Arg.",NA,NA,NA,NA,"Souza, A; Pena, E","1986","11","22","Brasil","Rio de Janeiro","Macaé","Loteamento Lagomar","-41.7868995666504","-22.3708000183105",NA,NA,NA,NA,"FUEL021060",NA,NA,"1550",NA,NA,NA,NA,"Tracheophyta","Malpighiales","47209","auto",NA,NA,NA,NA,NA,NA,NA
"4633","2020-11-12 17:01:17-03","UEL","FUEL","34838","PreservedSpecimen","Plantae","Peraceae","Pera","ferruginea","Pera ferruginea","(Schott) Müll.Arg.",NA,NA,NA,NA,"Souza, A; Pena, E","1986","11","22","Brasil","Rio de Janeiro","Macaé","Quissamã, Fazenda Capão da Mata","-41.7868995666504","-22.3708000183105",NA,NA,NA,NA,"FUEL021056",NA,NA,"1565",NA,NA,NA,NA,"Tracheophyta","Malpighiales","47209","auto",NA,NA,NA,NA,NA,NA,NA
"4634","2020-11-12 17:01:17-03","UEL","FUEL","13879","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.",NA,"2012",NA,NA,"Martins, FR; Shepherd, GJ; Rocha, DMS","1984","09","07","Brasil","Minas Gerais","Poços de Caldas","Mata da Colina","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,"FUEL021121",NA,NA,"2155",NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4635","2020-11-12 17:01:17-03","UEL","FUEL","16248","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Cordeiro, I","2002","05",NA,"Torres, RB; Franceschinelli, EV; et al.","1999","10","13","Brasil","Minas Gerais","Camanducaia","Mata dos Mota","-46.133333","-22.733333","-46.133333","-22.733333","1000","1000","FUEL021061",NA,NA,"793",NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4636","2020-11-12 17:01:17-03","UEL","FUEL","21691","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.",NA,"2012",NA,NA,"Elias, SI; et al.","1997","12","18","Brasil","Paraná","Sengés","Fazenda PISA-papel e celulose, Poço do Encanto","-49.404167","-24.2025","-49.404167","-24.2025",NA,NA,"FUEL021102",NA,NA,"301",NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4637","2020-11-12 17:01:17-03","UEL","FUEL","21894","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.",NA,"2012",NA,NA,"Chung, F; et al.","1997","12","12","Brasil","São Paulo","Itararé","Estrada Itararé-Capão Bonito. Rio Verde","-49.205278","-24.080556","-49.205278","-24.080556",NA,NA,"FUEL021123",NA,NA,"80",NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4638","2020-11-12 17:01:17-03","UEL","FUEL","28347","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Assumpção, MZ","2010","01","21","Pavão, OC; et al.","1999","03","09","Brasil","Paraná",NA,"Sítio Torre Alta; rodv. para Harmonia",NA,NA,NA,NA,NA,NA,"FUEL021072",NA,NA,"s.n.",NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4639","2020-11-12 17:01:17-03","UEL","FUEL","33504","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.",NA,"2012",NA,NA,"Souza, LC","1998","03","17","Brasil","São Paulo","Itapetininga","Estação Experimental, capão dos veados","-48","-23.566667","-48","-23.566667",NA,NA,"FUEL021100",NA,NA,"304",NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4640","2020-11-12 17:01:17-03","UEL","FUEL","34479","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.",NA,"2012",NA,NA,"Pastore, JA; Moura, C","2002","02","01","Brasil","São Paulo","São Vicente","Parque Estadual Xixová-Japuí, trilha da pedreira, segundo acesso, sentido costeira","-46.371944","-23.976944","-46.371944","-23.976944",NA,NA,"FUEL021108",NA,NA,"1111",NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4641","2020-11-12 17:01:17-03","UEL","FUEL","38224","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.",NA,NA,NA,NA,"Silva, MM da; et al.","2001","03","31","Brasil","Bahia","Santa Terezinha","Serra da Jibóia","-39.475556","-12.852778","-39.475556","-12.852778",NA,NA,"FUEL021115",NA,NA,"513",NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4642","2020-11-12 17:01:17-03","UEL","FUEL","40484","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.",NA,"2012",NA,NA,"Aragaki, S","1995","02","21","Brasil","São Paulo","São Paulo","Parque Municipal Alfredo Volpi","-46.7","-23.583333","-46.7","-23.583333",NA,NA,"FUEL021124",NA,NA,"522",NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4643","2020-11-12 17:01:17-03","UEL","FUEL","46613","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Assumpção, MZ","2010","09",NA,"Rossetto, EFS; Francisco, EM; Katu, T","2009","09","11","Brasil","Paraná","Ponta Grossa","em limite de capão de floresta de araucária encravada em campo natural","-50.0375","-25.044722","-50.0375","-25.044722",NA,NA,NA,NA,NA,"38",NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4644","2020-11-12 17:01:17-03","UEL","FUEL","46862","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Rossetto, EFS","2010","08",NA,"Marestoni, TM; Cervigne, NS; Francisco, EM","2007","02","23","Brasil","Paraná","Ventania","Sítio do Pinheiro","-50.308417","-24.143083","-50.308417","-24.143083",NA,NA,"FUEL021088",NA,NA,"172",NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4645","2020-11-12 17:01:17-03","UEL","FUEL","46945","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Rossetto, EFS","2012",NA,NA,"Francisco, EM","2009","03","30","Brasil","Paraná","Tomazina","Salto Calvacante, interior da mata","-49.961028","-23.851611","-49.961028","-23.851611",NA,NA,"FUEL021068",NA,NA,"282",NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4646","2020-11-12 17:01:17-03","UEL","FUEL","46959","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.",NA,"2012",NA,NA,"Estevan, DA; et al.","2009","11","28","Brasil","Paraná","Jaguariaíva","Parque Estadual do Cerrado, beira da estrada na entrada do parque","-49.668056","-24.171111","-49.668056","-24.171111",NA,NA,"FUEL021092",NA,NA,"1878",NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4647","2020-11-12 17:01:17-03","UEL","FUEL","52972","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Verdi, M","2010","03","30","Verdi, M; Klettenberg, DH; Klemz, G","2010","03","17","Brasil","Santa Catarina","Imaruí","Parque Estadual da Serra do Tabuleiro, Forquilha da Aratingaúba","-48.870278","-28.169444","-48.870278","-28.169444","604","604","FUEL021066",NA,NA,"4082",NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4648","2020-11-12 17:01:17-03","UEL","FUEL","52998","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Gasper, AL","2010","09","29","Stival-Santos, A; Legal, E; Meyer, D; Silveira, S","2010","05","21","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Parque Estadual do Tabuleiro, Floristica IFFSC 286 (Arvoreta)","-48.78","-27.72","-48.78","-27.72","612","612","FUEL021065",NA,NA,"2843",NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4649","2020-11-12 17:01:17-03","UEL","FUEL","53406","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Sabino, G",NA,NA,NA,"Marcusso, GM","2014","01","20","Brasil","São Paulo","Botucatu","Escola do Meio Ambiente","-48.458697","-22.926944","-48.458697","-22.926944","850","850","FUEL021062",NA,NA,"368",NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4650","2020-11-12 17:01:17-03","UEL","FUEL","54357","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Miranda, AM","2015","06",NA,"Adorno, H; et al.","2015","05","26","Brasil","Bahia","Saubara","Praia de Cabuçú, Fazenda São Gonçalo","-38.7686004638672","-12.7375001907349",NA,NA,NA,NA,"FUEL021063",NA,NA,"s.n.",NA,NA,NA,NA,"Tracheophyta","Malpighiales","14104","auto",NA,NA,NA,NA,NA,NA,NA
"4651","2020-11-12 17:01:17-03","UEL","FUEL","22749","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.",NA,"2012",NA,NA,"F.A. da Silveira","1987","06","07","Brasil","Minas Gerais","Paraopeba","EFLEX","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,"FUEL021099",NA,NA,"109",NA,NA,NA,NA,"Tracheophyta","Malpighiales","26090","auto",NA,NA,NA,NA,NA,NA,NA
"4652","2020-11-12 17:01:17-03","UEL","FUEL","31132","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.",NA,NA,NA,NA,"Kranz, WM","1998","04","29","Brasil","Paraná","Arapoti","Pinheirinho","-49.8266983032227","-24.1578006744385",NA,NA,"1000","1000","FUEL021064",NA,NA,"623",NA,NA,NA,NA,"Tracheophyta","Malpighiales","41852","auto",NA,NA,NA,NA,NA,NA,NA
"4653","2020-11-12 17:01:17-03","UEL","FUEL","25971","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Assumpção, MZ","2010","01","21","Viani, RAG; Baitello, JB","1999","10","16","Brasil","Paraná","Curiúva","Sítio Torre Alta, beira de mata","-50.4583015441895","-24.0324993133545",NA,NA,NA,NA,"FUEL021069",NA,NA,"11",NA,NA,NA,NA,"Tracheophyta","Malpighiales","23566","auto",NA,NA,NA,NA,NA,NA,NA
"4654","2020-11-12 17:01:17-03","UEL","FUEL","40854","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.",NA,"2012",NA,NA,"Ribas, OS; Silva, JM","2001","02","09","Brasil","Paraná","Doutor Ulysses","cabeceiras do Ribeirão do Tigre","-49.4197006225586","-24.5680999755859",NA,NA,NA,NA,"FUEL021101",NA,NA,"3305",NA,NA,NA,NA,"Tracheophyta","Malpighiales","32237","auto",NA,NA,NA,NA,NA,NA,NA
"4655","2020-11-12 17:01:17-03","UEL","FUEL","34196","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.",NA,"2012",NA,NA,"Silva, JM; Barbosa, E; Cordeiro, J","2002","03","20","Brasil","Paraná","Guaratuba","Colônia Parati","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"FUEL021109",NA,NA,"3581",NA,NA,NA,NA,"Tracheophyta","Malpighiales","41937","auto",NA,NA,NA,NA,NA,NA,NA
"4656","2020-11-12 17:01:17-03","UEL","FUEL","52038","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Ribas, OS","2012",NA,NA,"Ribas, OS; Silva, JM; Poliquesi, CB","2012","03","30","Brasil","Paraná","Jaguariaíva","Parque Estadual do Cerrado","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"FUEL021067",NA,NA,"8584",NA,NA,NA,NA,"Tracheophyta","Malpighiales","44368","auto",NA,NA,NA,NA,NA,NA,NA
"4657","2020-11-12 17:01:17-03","UEL","FUEL","2481","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Assumpção, MZ","2010","03","15","Pizzaia, LN","1986","06","19","Brasil","Paraná","Londrina","Fazenda Santa Helena, beira da mata","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"FUEL021077",NA,NA,"75",NA,NA,NA,NA,"Tracheophyta","Malpighiales","63728","auto",NA,NA,NA,NA,NA,NA,NA
"4658","2020-11-12 17:01:17-03","UEL","FUEL","9437","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Assumpção, MZ","2010","03","15","Francisco das Chagas e Silva","1991","11","03","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"FUEL021076",NA,NA,"1443",NA,NA,NA,NA,"Tracheophyta","Malpighiales","63728","auto",NA,NA,NA,NA,NA,NA,NA
"4659","2020-11-12 17:01:17-03","UEL","FUEL","17825","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Rossetto, EFS","2010",NA,NA,"Francisco das Chagas e Silva; Soares-Silva, LH","1996","03","11","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy, limite Norte do Parque","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"FUEL021095",NA,NA,"1907",NA,NA,NA,NA,"Tracheophyta","Malpighiales","63728","auto",NA,NA,NA,NA,NA,NA,NA
"4660","2020-11-12 17:01:17-03","UEL","FUEL","9548","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.",NA,"2012",NA,NA,"Silva, SM","1986","12","28","Brasil","Paraná","Paranaguá","Ilha das Cobras, floresta alterada","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"FUEL021105",NA,NA,"1051",NA,NA,NA,NA,"Tracheophyta","Malpighiales","24916","auto",NA,NA,NA,NA,NA,NA,NA
"4661","2020-11-12 17:01:17-03","UEL","FUEL","9910","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.",NA,"2012",NA,NA,"Silva, SM; Britez, RM","1988","04","01","Brasil","Paraná","Paranaguá","Ilha do Mel, Brasília, Mar de Dentro","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"FUEL021107",NA,NA,"1521",NA,NA,NA,NA,"Tracheophyta","Malpighiales","24916","auto",NA,NA,NA,NA,NA,NA,NA
"4662","2020-11-12 17:01:17-03","UEL","FUEL","10096","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.",NA,"2012",NA,NA,"Souza, WS; Britez, RM","1987","03","07","Brasil","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"FUEL021122",NA,NA,"669",NA,NA,NA,NA,"Tracheophyta","Malpighiales","24916","auto",NA,NA,NA,NA,NA,NA,NA
"4663","2020-11-12 17:01:17-03","UEL","FUEL","9540","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.",NA,"2012",NA,NA,"Britez, RM","1987","04","25","Brasil","Paraná","Paranaguá","Ilha do Mel, Reserva Ecológica","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"FUEL021104",NA,NA,"1452",NA,NA,NA,NA,"Tracheophyta","Malpighiales","24916","auto",NA,NA,NA,NA,NA,NA,NA
"4664","2020-11-12 17:01:17-03","UEL","FUEL","23209","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Assumpção, MZ","2010","01","21","Francisco, EM; Pavão, OC","1998","05","05","Brasil","Paraná","Rolândia","Fazenda Conquista","-51.3692016601562","-23.309700012207",NA,NA,NA,NA,"FUEL021071",NA,NA,"s.n.",NA,NA,NA,NA,"Tracheophyta","Malpighiales","19311","auto",NA,NA,NA,NA,NA,NA,NA
"4665","2020-11-12 17:01:17-03","UEL","FUEL","27268","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Assumpção, MZ","2010","01","21","Francisco, EM; et al.","1999","12","14","Brasil","Paraná","Rolândia","Fazenda Conquista, área de brejo","-51.3692016601562","-23.309700012207",NA,NA,NA,NA,"FUEL021080",NA,NA,"s.n.",NA,NA,NA,NA,"Tracheophyta","Malpighiales","19311","auto",NA,NA,NA,NA,NA,NA,NA
"4666","2020-11-12 17:01:17-03","UEL","FUEL","26345","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Assumpção, MZ","2010","01","21","Estevan, DA; et al.","1999","04","06","Brasil","Paraná","Rolândia","Fazenda Nova Bressen, Nova Bressen","-51.3692016601562","-23.309700012207",NA,NA,NA,NA,"FUEL021090",NA,NA,"67",NA,NA,NA,NA,"Tracheophyta","Malpighiales","19311","auto",NA,NA,NA,NA,NA,NA,NA
"4667","2020-11-12 17:01:17-03","UEL","FUEL","28342","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Assumpção, MZ","2010","01","21","Fadelli, L; Gonçalves, OM","1999","03","05","Brasil","Paraná","São Jerônimo da Serra",NA,"-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"FUEL021073",NA,NA,"s.n.",NA,NA,NA,NA,"Tracheophyta","Malpighiales","30511","auto",NA,NA,NA,NA,NA,NA,NA
"4668","2020-11-12 17:01:17-03","UEL","FUEL","27013","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Assumpção, MZ","2010","01","21","Cavalheiro, AL; et al.","1999","12","07","Brasil","Paraná","São Jerônimo da Serra","área de cerrado","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"FUEL021113",NA,NA,"167",NA,NA,NA,NA,"Tracheophyta","Malpighiales","30511","auto",NA,NA,NA,NA,NA,NA,NA
"4669","2020-11-12 17:01:17-03","UEL","FUEL","26910","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Assumpção, MZ","2010","01","21","Mendonça, AM; et al.","1999","10","28","Brasil","Paraná","São Jerônimo da Serra","área de cerrado","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"FUEL021112",NA,NA,"30",NA,NA,NA,NA,"Tracheophyta","Malpighiales","30511","auto",NA,NA,NA,NA,NA,NA,NA
"4670","2020-11-12 17:01:17-03","UEL","FUEL","17870","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Assumpção, MZ","2010","01","21","Francisco das Chagas e Silva; Soares-Silva, LH","1995","09","21","Brasil","Paraná","São Jerônimo da Serra","arredores de São Jerônimo da Serra, rodovia de acesso","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"FUEL021085",NA,NA,"1840",NA,NA,NA,NA,"Tracheophyta","Malpighiales","30511","auto",NA,NA,NA,NA,NA,NA,NA
"4671","2020-11-12 17:01:17-03","UEL","FUEL","26885","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Assumpção, MZ","2010","01","21","S.F. de Andrade","1999","08","05","Brasil","Paraná","São Jerônimo da Serra","em mata próximo ao rio","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"FUEL021117",NA,NA,"14",NA,NA,NA,NA,"Tracheophyta","Malpighiales","30511","auto",NA,NA,NA,NA,NA,NA,NA
"4672","2020-11-12 17:01:17-03","UEL","FUEL","12547","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Assumpção, MZ","2010","01","21","Zangaro Filho, W; et al.","1991","05","06","Brasil","Paraná","Sapopema","Fazenda Bom Sucesso","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"FUEL021074",NA,NA,"s.n.",NA,NA,NA,NA,"Tracheophyta","Malpighiales","21990","auto",NA,NA,NA,NA,NA,NA,NA
"4673","2020-11-12 17:01:17-03","UEL","FUEL","22161","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Assumpção, MZ","2010","01","21","Yasumoto, Y; Breton, MC","1997","09","14","Brasil","Paraná","Tibagi","beira da mata do Rio Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"FUEL021084",NA,NA,"s.n.",NA,NA,NA,NA,"Tracheophyta","Malpighiales","56988","auto",NA,NA,NA,NA,NA,NA,NA
"4674","2020-11-12 17:01:17-03","UEL","FUEL","22625","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Assumpção, MZ","2010","01","21","Kinupp, VF","1997","02","10","Brasil","Paraná","Tibagi","Canion Guartelá, borda da mata ciliar","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"FUEL021082",NA,NA,"249",NA,NA,NA,NA,"Tracheophyta","Malpighiales","56988","auto",NA,NA,NA,NA,NA,NA,NA
"4675","2020-11-12 17:01:17-03","UEL","FUEL","21062","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Assumpção, MZ","2010","01","21","Moro, RS; et al.","1992","04","13","Brasil","Paraná","Tibagi","Canyon Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"FUEL021070",NA,NA,"913",NA,NA,NA,NA,"Tracheophyta","Malpighiales","56988","auto",NA,NA,NA,NA,NA,NA,NA
"4676","2020-11-12 17:01:17-03","UEL","FUEL","22160","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Assumpção, MZ","2010","01","21","Ito, ET; et al.","1997","09","13","Brasil","Paraná","Tibagi","Canyon Guartelá, beira do rio","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"FUEL021083",NA,NA,"s.n.",NA,NA,NA,NA,"Tracheophyta","Malpighiales","56988","auto",NA,NA,NA,NA,NA,NA,NA
"4677","2020-11-12 17:01:17-03","UEL","FUEL","20217","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Assumpção, MZ","2010","01","21","Giraldi, C","1996","09","12","Brasil","Paraná","Tibagi","Canyon Guartelá, borda da mata","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"FUEL021091",NA,NA,"s.n.",NA,NA,NA,NA,"Tracheophyta","Malpighiales","56988","auto",NA,NA,NA,NA,NA,NA,NA
"4678","2020-11-12 17:01:17-03","UEL","FUEL","17293","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Assumpção, MZ","2010","01","21","Silva, FA; et al.","1995","10","28","Brasil","Paraná","Tibagi","capão do Cannyon Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"FUEL021079",NA,NA,"s.n.",NA,NA,NA,NA,"Tracheophyta","Malpighiales","56988","auto",NA,NA,NA,NA,NA,NA,NA
"4679","2020-11-12 17:01:17-03","UEL","FUEL","7015","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Assumpção, MZ","2010","01","21","Medri, ME; et al.","1989","07","02","Brasil","Paraná","Tibagi","Rio Tibagi, próximo ao Porto Velho","-50.4136009216309","-24.5093994140625",NA,NA,"750","750","FUEL021078",NA,NA,"s.n.",NA,NA,NA,NA,"Tracheophyta","Malpighiales","56988","auto",NA,NA,NA,NA,NA,NA,NA
"4680","2020-11-12 17:01:17-03","UEL","FUEL","17609","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Assumpção, MZ","2010","01","21","Dias, MC; et al.","1995","08","18","Brasil","Paraná","Tibagi","Rio Tibagi, saída para Castro","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"FUEL021116",NA,NA,"s.n.",NA,NA,NA,NA,"Tracheophyta","Malpighiales","56988","auto",NA,NA,NA,NA,NA,NA,NA
"4681","2020-11-12 17:01:17-03","UEL","FUEL","17605","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Assumpção, MZ","2010","01","21","Dias, MC; et al.","1995","08","18","Brasil","Paraná","Tibagi","Rio Tibagi, saída para Castro","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"FUEL021098",NA,NA,"s.n.",NA,NA,NA,NA,"Tracheophyta","Malpighiales","56988","auto",NA,NA,NA,NA,NA,NA,NA
"4682","2020-11-12 17:01:17-03","UEL","FUEL","7836","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Assumpção, MZ","2010","01","21","Dias, MC; et al.","1989","12","12","Brasil","Paraná","Tibagi","Sítio Estrela, Vale do Rio Iapó. Saltinho","-50.4136009216309","-24.5093994140625",NA,NA,"1000","1000","FUEL021081",NA,NA,"474",NA,NA,NA,NA,"Tracheophyta","Malpighiales","56988","auto",NA,NA,NA,NA,NA,NA,NA
"4683","2020-11-12 17:01:17-03","UEL","FUEL","36643","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Assumpção, MZ","2010","01","21","Estevan, DA; et al.","2004","08","20","Brasil","Paraná","Ventania","Sítio do Pinheiro","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"FUEL021075",NA,NA,"440",NA,NA,NA,NA,"Tracheophyta","Malpighiales","32424","auto",NA,NA,NA,NA,NA,NA,NA
"4684","2020-11-12 17:01:17-03","UEL","FUEL","36536","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Assumpção, MZ","2010","01","21","Estevan, DA; et al.","2004","04","20","Brasil","Paraná","Ventania","Sítio do Pinheiro","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"FUEL021097",NA,NA,"410",NA,NA,NA,NA,"Tracheophyta","Malpighiales","32424","auto",NA,NA,NA,NA,NA,NA,NA
