"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","infraspecificEpithet","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber"
"399","2020-09-02 16:36:18-03","Cenargen","CEN","21921","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Vinícius Castro Souza","1993","05","19",NA,"Brasil","Exsicatas",NA,"Doação da Universidade de São Paulo. Escola Superior de Agricultura Luiz de Queiroz - ESALQ. Departamento de Botânica - Herbário ESA (9426). Piracicaba.","CEN00021921",NA,NA,"(Nees ex Steud.) Parodi",NA,"3681","SP","ITARARE","Fazenda Ibiti ( RIPASA). Campo. P-45.","-49.290833","-24.194444",NA,NA,"CEN00021921","J. F. M. Valls & Longhi-Wagner",NA,NA,"1998","-49.290833","-24.194444",NA,"06",NA,NA,NA,"1",NA
"400","2020-09-02 16:36:18-03","Cenargen","CEN","21935","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","K. D. Barreto","1994","03","01",NA,"Brasil","Exsicatas",NA,"Doação - ESALQ, Herbário ESA (22046).","CEN00021935",NA,NA,"(Nees ex Steud.) Parodi",NA,"2038","SP","CABREUVA","Jacaré","-47.042777","-23.244722",NA,NA,"CEN00021935","J. F. M. Valls & Longhi-Wagner",NA,NA,"1998","-47.042777","-23.244722",NA,"06",NA,NA,NA,"1",NA
"401","2020-09-02 16:36:18-03","Cenargen","CEN","21936","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","K. D. Barreto","1994","03","01",NA,"Brasil","Exsicatas",NA,"Doação - ESALQ, Herbário ESA (22049).","CEN00021936",NA,NA,"(Nees ex Steud.) Parodi",NA,"2035","SP","CABREUVA","Jacaré","-47.042777","-23.236944",NA,NA,"CEN00021936","J. F. M. Valls & Longhi-Wagner",NA,NA,"1998","-47.042777","-23.236944",NA,"06",NA,NA,NA,"1",NA
"402","2020-09-02 16:36:18-03","Cenargen","CEN","23480","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Ilse S. Gottsberger","1971","07","15",NA,"Brasil","Exsicatas",NA,"Cerrado vegetation, xeromorphic tree e scrub woodland form, on gentle slop. Articulação toda a espigueta com gluma e est. lema, pilosa claros mas pode ser arroxeados, Doação da Flora do Instituto da Botânica - São Paulo.","CEN00023480",NA,NA,"(Nees ex Steud.) Parodi",NA,"982","SP","BOTUCATU","18 km North, of Botucatu (14 km east of São Manuel) Along the São Miguel - Piracicaba highway. Near ex-RR station","-48.416666","-22.75","550","550","CEN00023480","J. F. M. Valls & Longhi-Wagner",NA,NA,"1998","-48.416666","-22.75",NA,"06",NA,NA,NA,"1",NA
"403","2020-09-02 16:36:18-03","Cenargen","CEN","23486","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","W. Mantovani","1980","04","07",NA,"Brasil","Exsicatas",NA,"Touceira 1,5 m. Doação do Instituto de Botânica - SP. São Paulo.","CEN00023486",NA,NA,"(Nees ex Steud.) Parodi",NA,"477","SP","MOJI-GUACU","Pádua Sales, Reserva Biológica da Fazenda Campininha.",NA,NA,NA,NA,"CEN00023486","J. F. M. Valls & Longhi-Wagner",NA,NA,"1998",NA,NA,NA,"06",NA,NA,NA,"1",NA
"404","2020-09-02 16:36:18-03","Cenargen","CEN","52328","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Euclides Kornelius","1990","03","13",NA,"Brasil","Unicata",NA,NA,"CEN00052328",NA,NA,"(Nees ex Steud.) Parodi",NA,NA,NA,NA,"Coletado nos gerais da Bahia, estrada para E. E. da Cotia.",NA,NA,NA,NA,"CEN00052328","C. A. García",NA,NA,"2004",NA,NA,NA,"11",NA,NA,NA,"1",NA
"405","2020-09-02 16:36:18-03","Cenargen","CEN","54065","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Glocimar Pereira-Silva","2004","05","20",NA,"Brasil","Exsicatas",NA,NA,"CEN00054065",NA,NA,"(Nees ex Steud.) Parodi",NA,"9076","BA","CAETITE","BR 122 - Brejinho dos Ametistas, entrada para o lixão.","-42.5075","-14.084722",NA,NA,"CEN00054065","J. F. M. Valls",NA,NA,"2014","-42.5075","-14.084722",NA,"06",NA,NA,NA,"4",NA
"406","2020-09-02 16:36:18-03","Cenargen","CEN","61397","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Anderson Cássio Sevilha","2005","05","22",NA,"Brasil","Exsicatas",NA,NA,"CEN00061397",NA,NA,"(Nees ex Steud.) Parodi",NA,"4204","MG","RIO PARDO DE MINAS","Areião. Ponto 1.","-42.51","-15.436944","830","830","CEN00061397","J. F. M. Valls",NA,NA,"2016","-42.51","-15.436944",NA,"06",NA,NA,NA,"3",NA
"407","2020-09-02 16:36:18-03","Cenargen","CEN","61657","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Anderson Cássio Sevilha","2005","05","26",NA,"Brasil","Exsicatas",NA,NA,"CEN00061657",NA,NA,"(Nees ex Steud.) Parodi",NA,"4475","MG","GRAO MOGOL","Assentamento Americana, cerrado do Rufão, ponto 1.","-43.025277","-16.341666","903","903","CEN00061657","C. A. García",NA,NA,"2013","-43.025277","-16.341666",NA,"07",NA,NA,NA,"4",NA
"408","2020-09-02 16:36:18-03","Cenargen","CEN","90690","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Priscila Alves Reis - UB","2012","03","28",NA,"Brasil","Exsicatas",NA,"Doação Herbário UB. Brasil. Distrito Federal.","CEN00090690",NA,NA,"(Nees ex Steud.) Parodi",NA,"3","DF","BRASILIA","Parque Nacional de Brasília.","-47.999166","-15.710277","1085","1085","CEN00090690",NA,NA,NA,NA,"-47.999166","-15.710277",NA,NA,NA,NA,NA,"1",NA
"409","2020-09-02 16:36:18-03","Cenargen","CEN","8582","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Priscila M. Andrade","1983","02","24",NA,"Brasil","Exsicatas",NA,"Doação Universidade Federal de Minas Gerais - Instituto de ciências Biológicas Departamento de Botânica Planta Medicinal Herbário","CEN00008582",NA,NA,"(Nees ex Steud.) Parodi",NA,"1330","BA","MORRO DO CHAPEU","Morro do Chapéu - Nova Lima.","-41.1561012268066","-11.5500001907349",NA,NA,"CEN00008582","C. A. García","98143","auto","2004",NA,NA,NA,"11",NA,NA,NA,"1",NA
"410","2020-09-02 16:36:18-03","Cenargen","CEN","55926","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Roberto Fontes Vieira","1992","04","01",NA,"Brasil","Unicata",NA,NA,"CEN00055926",NA,NA,"(Nees ex Steud.) Parodi",NA,"1279","DF","BRASILIA","Estrada Sobradinho/Brazlândia.","-47.9296989440918","-15.7797002792358","1200","1200","CEN00055926","J. F. M. Valls","70570","auto","2016","-4810000.0","-1566667.0",NA,"06",NA,NA,NA,"1",NA
"411","2020-09-02 16:36:18-03","Cenargen","CEN","75004","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Eduarda Barreto Andrade Dias","2007","03","06",NA,"Brasil","Exsicatas",NA,NA,"CEN00075004",NA,NA,"(Nees ex Steud.) Parodi",NA,"493","DF","BRASILIA","Parque Nacional de Brasília.","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00075004","G. H. Rua","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"412","2020-09-02 16:36:18-03","Cenargen","CEN","102160","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Desirée Marques Ramos","2013","03","28",NA,"Brasil","Exsicatas",NA,NA,"CEN00102160",NA,NA,"(Nees ex Steud.) Parodi",NA,"136","DF","BRASILIA","Parque Nacional de Brasília. Depois da Estação Sismológica.","-47.9296989440918","-15.7797002792358","1231","1231","CEN00102160","D. M. Ramos","70570","auto","2013",NA,NA,NA,"03",NA,NA,NA,"2",NA
"413","2020-09-02 16:36:18-03","Cenargen","CEN","13932","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","José Antônio da Silva","1980","10","10",NA,"Brasil","Exsicatas",NA,"Doação do CPAC - Embrapa.","CEN00013932",NA,NA,"(Nees ex Steud.) Parodi",NA,"202","DF","BRASILIA","Planaltina. CPAC-EMBRAPA - Pastagem nativa","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00013932","C. A. García","70570","auto","2011",NA,NA,NA,"11",NA,NA,NA,"1",NA
"414","2020-09-02 16:36:18-03","Cenargen","CEN","39005","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Glocimar Pereira-Silva","1998","04","01",NA,"Brasil","Exsicatas",NA,NA,"CEN00039005",NA,NA,"(Nees ex Steud.) Parodi",NA,"3858","DF","BRASILIA","Rodovia de acesso a Fazenda Sucupira, a 300 m do portão.","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00039005","G. Pereira-Silva","70570","auto","1998",NA,NA,NA,"04",NA,NA,NA,"5",NA
"415","2020-09-02 16:36:18-03","Cenargen","CEN","42784","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Lídio Coradin","1983","04","28",NA,"Brasil","Exsicatas",NA,NA,"CEN00042784",NA,NA,"(Nees ex Steud.) Parodi",NA,"5658","DF","BRASILIA","Trevo do posto Planalto - Brazlândia (Chapada da Contagem) km 1.","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00042784","C. A. García","70570","auto","2011",NA,NA,NA,"11",NA,NA,NA,"2",NA
"416","2020-09-02 16:36:18-03","Cenargen","CEN","38663","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Glocimar Pereira-Silva","1994","03","22",NA,"Brasil","Exsicatas",NA,NA,"CEN00038663",NA,NA,"(Nees ex Steud.) Parodi",NA,"2322","GO","CALDAS NOVAS","Margem esquerda do rio Pirapitinga; próximo da fazenda do Sr. Douglas.","-48.625","-17.74169921875","600","600","CEN00038663","C. A. García","36612","auto","2004","-4858333.0","-1771667.0",NA,"11",NA,NA,NA,"4",NA
"417","2020-09-02 16:36:18-03","Cenargen","CEN","11368","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Ezechias Paulo Heringer","1980","01","29",NA,"Brasil","Exsicatas",NA,"Doaçao IBGE Reserva Ecologica do Roncador","CEN00011368",NA,NA,"(Nees ex Steud.) Parodi",NA,"17607","GO","CRISTALINA",NA,"-47.6136016845703","-16.7686004638672",NA,NA,"CEN00011368","C. A. García","85457","auto","2004",NA,NA,NA,"11",NA,NA,NA,"1",NA
"418","2020-09-02 16:36:18-03","Cenargen","CEN","50534","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Glocimar Pereira-Silva","2003","04","10",NA,"Brasil","Exsicatas",NA,"Área de Influência Indireta.","CEN00050534",NA,NA,"(Nees ex Steud.) Parodi",NA,"7504","GO","LUZIANIA","Borda Norte da Chapada, Faz. do Sr. Azarias, nascente do córrego Capão da Anta.","-47.9502983093262","-16.2525005340576","940","940","CEN00050534","C. A. García","83221","auto","2004","-4820222.0","-1634778.0",NA,"11",NA,NA,NA,"4",NA
"419","2020-09-02 16:36:18-03","Cenargen","CEN","17760","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Tarcisio de Souza Filgueiras","1992","04","13",NA,"Brasil","Exsicatas",NA,"Ereta , folhas prateadas, ereta, Flora Brasil - Projeto Biografia do Bioma Cerrado, convênio SEPLAN/FUB/IBGE/EMBRAPA/FZDF","CEN00017760",NA,NA,"(Nees ex Steud.) Parodi",NA,"2278","GO","NIQUELANDIA","Macedo, ca. de 18 km N de Niquelândia.","-48.4597015380859","-14.4738998413086",NA,NA,"CEN00017760","T. S. Filgueiras","74171","auto","1993",NA,NA,NA,"01",NA,NA,NA,"1",NA
"420","2020-09-02 16:36:18-03","Cenargen","CEN","63570","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Glocimar Pereira-Silva","1999","03","20",NA,"Brasil","Exsicatas",NA,NA,"CEN00063570",NA,NA,"(Nees ex Steud.) Parodi",NA,"4116","MA","BALSAS","Condomínio Kissy lote 23.","-46.0355987548828","-7.53249979019165",NA,NA,"CEN00063570","C. A. García","222094","auto","2013",NA,NA,NA,"07",NA,NA,NA,"4",NA
"421","2020-09-02 16:36:18-03","Cenargen","CEN","36887","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Leopoldo Krieger","1956","03","18",NA,"Brasil","Exsicatas",NA,"Em touceira robustas no cerrado 1 m, Doação do herbário da Universidade Federal de Juiz de Fora.","CEN00036887",NA,NA,"(Nees ex Steud.) Parodi",NA,"15184","MG","BELO HORIZONTE","Belo Horizonte venda Nova","-43.937801361084","-19.9207992553711",NA,NA,"CEN00036887","J. F. M. Valls","17082","auto","2016",NA,NA,NA,"06",NA,NA,NA,"1",NA
"422","2020-09-02 16:36:18-03","Cenargen","CEN","35411","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Taciana Barbosa Cavalcanti","2000","02","24",NA,"Brasil","Exsicatas",NA,"Crescendo em local úmido. Antécios castanhos.","CEN00035411",NA,NA,"(Nees ex Steud.) Parodi",NA,"2524","MG","CAPITOLIO","MG-050, lado esquerdo da estrada. Do lado direito vê-se o reservatório de Furnas.","-46.0499992370605","-20.6152992248535","750","750","CEN00035411","C. A. García","29474","auto","2004","-4644611.0","-2099306.0",NA,"11",NA,NA,NA,"3",NA
"423","2020-09-02 16:36:18-03","Cenargen","CEN","51528","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Tatiana Sendulsky","1971","12","09",NA,"Brasil","Exsicatas",NA,"Doação do Instituto de Botânica - SP. São Paulo.","CEN00051528",NA,NA,"(Nees ex Steud.) Parodi",NA,"416","MG","LAGOA SANTA","Jaboticaba, ao longo da rodovia Lagoa Santa-Conceição do Mato Dentro - Diamantina","-43.8897018432617","-19.6271991729736",NA,NA,"CEN00051528","C. A. García","12338","auto","2001",NA,NA,NA,"03",NA,NA,NA,"1",NA
"424","2020-09-02 16:36:18-03","Cenargen","CEN","28799","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Aldicir Osni Scariot","1989","02","02",NA,"Brasil","Exsicatas",NA,NA,"CEN00028799",NA,NA,"(Nees ex Steud.) Parodi",NA,"286","MG","PATROCINIO","Morro das Pedras.","-46.9925003051758","-18.9438991546631","1280","1280","CEN00028799","C. A. García","44638","auto","2004","-4688333.0","-1873333.0",NA,"11",NA,NA,NA,"5",NA
"425","2020-09-02 16:36:18-03","Cenargen","CEN","36895","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Leopoldo Krieger","1971","02","17",NA,"Brasil","Exsicatas",NA,"Doação do herbário da Universidade Federal de Juiz de Fora.","CEN00036895",NA,NA,"(Nees ex Steud.) Parodi",NA,"10119","MG","SANTANA DE PIRAPAMA",NA,"-44.043098449707","-19.0060997009277",NA,NA,"CEN00036895","C. Delfini","43251","auto","2016",NA,NA,NA,"12",NA,NA,NA,"1",NA
"426","2020-09-02 16:36:18-03","Cenargen","CEN","2213","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Antônio Costa Allem","1978","05","24",NA,"Brasil","Exsicatas",NA,"Parece ser forrageira de cerrado, algumas touceiras estando pastoreadas.","CEN00002213",NA,NA,"(Nees ex Steud.) Parodi",NA,"2013","MS","AMAMBAI","16 Km E Amambaí - Iguatemi","-55.2257995605469","-23.1042003631592",NA,NA,"CEN00002213","C. D. Feliciano","73676","auto","2013",NA,NA,NA,"12",NA,NA,NA,"1",NA
"427","2020-09-02 16:36:18-03","Cenargen","CEN","89131","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","João Bernardo de Azevedo Bringel Jr.",NA,NA,NA,NA,"Brasil","Exsicatas",NA,NA,"CEN00089131",NA,NA,"(Nees ex Steud.) Parodi",NA,"351","PA","ALTAMIRA","Serra do Cachimbo; BR-163, trecho entre Guarantã do Norte (MT) e Castelo dos Sonhos (PA).","-52.2064018249512","-3.20333003997803",NA,NA,"CEN00089131","J. F. M. Valls","748499","auto","2007",NA,NA,NA,"09",NA,NA,NA,"3",NA
"428","2020-09-02 16:36:18-03","Cenargen","CEN","56736","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Hilda Maria Longhi Wagner","2005","03","08",NA,"Brasil","Exsicatas",NA,"Planta hirsuta. Doação - Herb. UFRGS - Porto Alegre ICN:136762. Duplicatas: CEN, SI.","CEN00056736",NA,NA,"(Nees ex Steud.) Parodi",NA,"9468","PR","JAGUARIAIVA","Parque Estadual do Cerrado.","-49.7057991027832","-24.2511005401611",NA,NA,"CEN00056736","H. M. Longhi-Wagner","44368","auto","2005",NA,NA,NA,"03",NA,NA,NA,"1",NA
"429","2020-09-02 16:36:18-03","Cenargen","CEN","13736","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","João Augusto Alves Meira Neto","1990","04","26",NA,"Brasil","Exsicatas",NA,"Gramínea com inflorescência seca 1,3 m de altura - Plantas do Brasil - Universidade Estadual de - Campinas - UNICAMP","CEN00013736",NA,NA,"(Nees ex Steud.) Parodi",NA,"574","SP","AGUAS DE SANTA BARBARA","Estação Ecológica de Santa Bárbara.","-49.238899230957","-22.8805999755859",NA,NA,"CEN00013736","J. F. M. Valls & Longhi-Wagner","18363","auto","1998",NA,NA,NA,"06",NA,NA,NA,"1",NA
"430","2020-09-02 16:36:18-03","Cenargen","CEN","25535","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Rino Tosello","1962","03","10",NA,"Brasil","Exsicatas",NA,"Doação IAC 18732","CEN00025535",NA,NA,"(Nees ex Steud.) Parodi",NA,NA,"SP","CAMPINAS",NA,"-47.060001373291","-22.8999996185303",NA,NA,"CEN00025535","J. F. M. Valls & Longhi-Wagner","23900","auto","1998",NA,NA,NA,"06",NA,NA,NA,"1",NA
"431","2020-09-02 16:36:18-03","Cenargen","CEN","98192","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Dalvo Mattos Dedecca","1953","05","21",NA,"Brasil","Exsicatas",NA,"Doação do IAC (nº 16237).","CEN00098192",NA,NA,"(Nees ex Steud.) Parodi",NA,"365","SP","CASA BRANCA","Estrada de Casa Branca, 12 km para Mococa; -21.7739 N; -47.0864 L. (Coordenadas: Municípios).","-47.0800018310547","-21.7700004577637",NA,NA,"CEN00098192","J. F. M. Valls & H. M. Longhi-Wagner","27086","auto","1998",NA,NA,NA,"06",NA,NA,NA,"1",NA
"432","2020-09-02 16:36:18-03","Cenargen","CEN","7714","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Moyses Kuhlmann","1939","03","14",NA,"Brasil","Exsicatas",NA,"Campo pedrento na crista do morro","CEN00007714",NA,NA,"(Nees ex Steud.) Parodi",NA,NA,"SP","CUNHA","Serra da Cunha","-44.9599990844727","-23.0699996948242","1200","1200","CEN00007714","J. F. M. Valls & Longhi-Wagner","38855","auto","1998",NA,NA,NA,"06",NA,NA,NA,"1",NA
"433","2020-09-02 16:36:18-03","Cenargen","CEN","23488","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Sonia Machado de Campos","1960","03","16",NA,"Brasil","Exsicatas",NA,"Cerrado-árvore e arbusto relativamente denso, gramas e ervas no estrato inferior, abundância de palmeiras do genero Attalea (indaiá) Doação Instituto de Botânica - São Paulo - SP - Brasil","CEN00023488",NA,NA,"(Nees ex Steud.) Parodi",NA,"188","SP","ITAPETININGA","Fazenda Santa Luzia do Campo Largo, SSE cid. Itapetininga","-48.0499992370605","-23.5900001525879",NA,NA,"CEN00023488","J. F. M. Valls & Longhi-Wagner","40712","auto","1998",NA,NA,NA,"06",NA,NA,NA,"1",NA
"434","2020-09-02 16:36:18-03","Cenargen","CEN","86063","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","C. A. Klink","1984","02","15",NA,"Brasil","Exsicatas",NA,"Herbácea com +/- 60 cm de altura com flor e fruto (mesmo local interior). Doação Universidade Estadual de Campinas - UNICAMP. Plantas do Brasil.","CEN00086063",NA,NA,"(Nees ex Steud.) Parodi",NA,"16772","SP","ITIRAPINA",NA,"-47.8199996948242","-22.25",NA,NA,"CEN00086063","J. F. M. Valls","22843","auto","2016",NA,NA,NA,"06",NA,NA,NA,"1",NA
"435","2020-09-02 16:36:18-03","Cenargen","CEN","25534","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Hermes M. de Souza- IAC","1972","03","26",NA,"Brasil","Exsicatas",NA,"Doação do Instituto Agronômico - IAC (22743).","CEN00025534",NA,NA,"(Nees ex Steud.) Parodi",NA,NA,"SP","NOVA EUROPA","Nativo","-48.560001373291","-21.7700004577637",NA,NA,"CEN00025534","J. F. M. Valls & Longhi-Wagner","12872","auto","1998",NA,NA,NA,"06",NA,NA,NA,"1",NA
"436","2020-09-02 16:36:18-03","Cenargen","CEN","7688","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Tatiana Sendulsky",NA,NA,NA,NA,"Brasil","Exsicatas",NA,"Doação Herbário do Intituto de Botânica - São Paulo - SP- Brasil","CEN00007688",NA,NA,"(Nees ex Steud.) Parodi",NA,"158","SP","PORTO FERREIRA","Along road to São Carlos.","-47.4700012207031","-21.8500003814697",NA,NA,"CEN00007688","J. F. M. Valls & Longhi-Wagner","13859","auto","1998",NA,NA,NA,"06",NA,NA,NA,"1",NA
"437","2020-09-02 16:36:18-03","Cenargen","CEN","113183","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Natália Rodrigues Bijos","2017","07","24",NA,"Brasil","Exsicatas",NA,"Projeto Inventário Florestal Nacional (IFN). Fruto maduro, cores externas creme.","CEN00113183",NA,NA,"(Nees ex Steud.) Parodi",NA,"596","TO","DIANOPOLIS","Conglomerado: TO-560. Subunidade 4, subparcela 9.","-46.8205986022949","-11.627799987793",NA,NA,NA,"J. F. M. Valls","77760","auto","2017",NA,NA,NA,"11",NA,NA,NA,"2",NA
"438","2020-09-02 16:36:18-03","Cenargen","CEN","53248","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Taciana Barbosa Cavalcanti","2002","06","14",NA,"Brasil","Exsicatas",NA,"Margeando vereda e cerrado aberto.","CEN00053248",NA,NA,"(Nees ex Steud.) Parodi",NA,"2779","TO","MATEIROS","Parque Estadual do Jalapão. Estrada de terra Mateiros - Ponte Alta do Tocantins, a 21 km de Mateiros.","-46.4211006164551","-10.5474996566772","500","500","CEN00053248",NA,"87923","auto",NA,"-4657250.0","-1060222.0",NA,NA,NA,NA,NA,"4",NA
"439","2020-09-02 16:36:18-03","Cenargen","CEN","44189","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Glocimar Pereira-Silva","2002","02","21",NA,"Brasil","Exsicatas",NA,"Área de Influência da UHE Cana Brava; influência indireta.","CEN00044189",NA,NA,"(Nees ex Steud.) Parodi",NA,"5911","TO","SAO SALVADOR DO TOCANTINS","Eixo A da barragem São Salvador.","-48.2355995178223","-12.7435998916626","250","250","CEN00044189","C. A. García","58349","auto","2004","-4824778.0","-1280333.0",NA,"11",NA,NA,NA,"4",NA
"440","2019-11-13 11:28:42-03","USP","SPF","158794","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Magenta, MAG","2003","03","03",NA,"Brasil",NA,NA,NA,"SPF00158794",NA,NA,"(Nees) Parodi",NA,"553","Mato Grosso do Sul","Campo Grande","Anhanduí, Sentido Campo Grande - Nova Alvorada do Sul. Acesso pela Rod. BR 163 no km 395,5.","-54.461861","-21.214333","543","543","SPF00158794","Garcia, CA",NA,NA,"2004","-54.461861","-21.214333",NA,"01",NA,NA,NA,NA,NA
"441","2019-11-13 11:28:42-03","USP","SPF","157712","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Magenta, MAG","2003","04","18",NA,"Brasil",NA,NA,NA,"SPF00157712",NA,NA,"(Nees) Parodi",NA,"639","Minas Gerais","Tapira","Serra da Canastra","-46.774139","-19.9555","1229","1229","SPF00157712","Garcia, CA",NA,NA,"2003","-46.774139","-19.9555",NA,"05",NA,NA,NA,NA,NA
"442","2021-03-15 18:29:26-03","USP","SPF","208882","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Borges, LM; Baleeiro, PC; Watanabe, MTC","2012","03","19",NA,"Brasil",NA,NA,"Erva ca. 2 m formando touceira. Folhas verde-claras passando a ocre. Eixos da inflorescência verce claro. Frutos dourados. Amostra em sílica. Prensado em álcool.; Área de cerrado abundante em Mimosa decorticans com campo rupestre à d","SPF00208882",NA,NA,"(Nees) Parodi",NA,"531","Goiás","Cristalina","Serra dos Cristais, Rodovia BR 050, Cristalina-Brasília, ca. 5 km após Cristalina. Estrada de terra saindo à direita da rodovia.","-47.641944","-16.718611",NA,NA,"SPF00208882","Rodrigues, RS",NA,NA,"2015","-47.641944","-16.718611",NA,"05","13",NA,NA,NA,NA
"443","2021-03-15 18:29:26-03","USP","SPF","210865","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Zappi, DC","2009","03","05",NA,"Brasil",NA,NA,"Ervas 1 m alt., inflorescências creme.; Cerrado rupestre, em solo de pedregulhos alvos, terreno inclinado.","SPF00210865",NA,NA,"(Nees) Parodi",NA,"1693","Minas Gerais","Santana de Pirapama","Serra do Cipó, Serra do Cipó, estrada de terra ligando Capela de São José a Santana do Riacho.","-43.76401","-18.995618",NA,NA,"SPF00210865","Renvoize, SA",NA,NA,"2011","-43.76401","-18.995618",NA,"04",NA,NA,NA,NA,NA
"444","2019-11-13 11:28:42-03","USP","SPF","224295","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Kuhlmann, JG","1918","05",NA,NA,"Brasil",NA,NA,NA,"SPF00224295",NA,NA,"(Nees) Parodi",NA,"1714","Mato Grosso",NA,"Entre Utiarity e Buracão, linha telegráfica.",NA,NA,NA,NA,NA,"Garcia, CA",NA,NA,"2005",NA,NA,NA,"05",NA,NA,NA,NA,NA
"445","2019-11-13 11:28:42-03","USP","SPF","60637","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Pirani, JR","1987","02","04",NA,"Brasil",NA,NA,NA,"SPF00060637",NA,NA,"(Nees) Parodi",NA,"1542","Goiás","Cristalina",NA,"-47.616667","-16.766667","1050","1050","SPF00060637","Anônimo",NA,NA,NA,"-47.616667","-16.766667",NA,NA,NA,NA,NA,NA,NA
