"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","continentOcean","locality","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","class","infraspecificEpithet","relatedCatalogItem","relationshipType","minimumDepthInMeters","maximumDepthInMeters","individualCount","fieldNumber","typeStatus","sex"
"366","2020-12-17 17:07:01-03","UEM","HUEM","19398","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Soller, A","2011","03","01","V.Tomazini","s.n.","2001","12","14","Brasil","Mato Grosso do Sul","Jateí","-54.3025016784668","-22.4818992614746",NA,NA,NA,NA,"HUEM000028470",NA,NA,NA,NA,"rio Ivinhema, mata em frente ao Zé do Paco",NA,"Epífita; forófito104 - Ruprechtia; Encontrada com outras epífitas:L. cruciforme e Pleurothallis pubences.","85335","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2020-12-17 17:07:01-03","UEM","HUEM","5818","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","V.Tomazini","2000","05",NA,"V.Tomazini","19","2000","06","16","Brasil","Mato Grosso do Sul","Jateí","-54.3025016784668","-22.4818992614746",NA,NA,NA,NA,"HUEM000028482",NA,NA,NA,NA,"rio Ivinhema, Mata em frente ao Zé do Paco.",NA,"Epífita.","85335","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2020-12-17 17:07:01-03","UEM","HUEM","19372","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Soller, A","2011","03","01","V.Tomazini; A.C. Fontana","329","2005","11","03","Brasil","Mato Grosso do Sul","Taquarussu","-53.3513984680176","-22.4878005981445",NA,NA,NA,NA,"HUEM000028469",NA,NA,NA,NA,"canal Corutuba, lagoa do Cervo, vegetação aberta próximo a lagoa.",NA,"Epífita; botões florais; flores de coloração verde (ovário) e branca (pétalas); frutos imaturos de coloração verde.","63482","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2020-12-17 17:07:01-03","UEM","HUEM","19371","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Soller, A","2011","03","01","V.Tomazini","328","2005","11","03","Brasil","Mato Grosso do Sul","Taquarussu","-53.3513984680176","-22.4878005981445",NA,NA,NA,NA,"HUEM000028473",NA,NA,NA,NA,"canal Corutuba, próximo á lagoa do Cervo.",NA,"Epífita; flores de coloração verde (ovário) e branca (pétalas); tronandeo-se avermelhada na porção exposta diretamente aos raios solares; frutos imaturos de coloração verde; área com árvores isoladas, vegetação aberta.","63482","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2020-12-17 17:07:01-03","UEM","HUEM","19374","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Soller, A","2011","03","01","V.Tomazini; A.C. Fontana","339","2002","03","01","Brasil","Mato Grosso do Sul","Taquarussu","-53.3513984680176","-22.4878005981445",NA,NA,NA,NA,"HUEM000028472",NA,NA,NA,NA,"canal Ipuitã, margem direita do rio Paraná, floresta ripária.",NA,"Epífita; flores de coloração branca; fruto cilindrico imaturo de coloração verde e avermelhada no lado exposto diretamente aos raios solares; forófito: Sapindus saponaria L.","63482","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2020-11-04 17:28:49-03","UEM","HUEM","11962","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Soller, A","2011","03","01","Dettke, GA","43","2006","01","26","Brasil","Paraná","Maringá","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"HUEM000002815","HUEM000002815",NA,NA,NA,"Parque do Ingá",NA,"Epífita","19250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2020-12-17 17:07:01-03","UEM","HUEM","19368","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Soller, A","2011","03","01","V.Tomazini","340","2003","07",NA,"Brasil","Paraná","Maringá","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"HUEM000028479",NA,NA,NA,NA,"UEM, casa de vegetação",NA,"Epífita; fruto imaturos ce coloração verde e maturos de coloração branco-translúcida; sementes de coloração preta; obtida em casa de cultivo; amostra proveniente de material coletado em 01/03/2002, na floresta ripária do canal Poit","19250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2020-12-17 17:06:59-03","UEM","HUEM","13244","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","V.Tomazini","2004","07",NA,"V.Tomazini","338","2004","07",NA,"Brasil","Paraná","Maringá","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"HUEM000028481",NA,NA,NA,NA,"Universidade Estadual de Maringá, Campus sede. Casa de vegetação da Biologia.",NA,"Indivíduo em fase reprodutiva obtido em casa de vegetação. Amostra proveniente de material coletado em (24/08/2001), na floresta ripária, margem esquerda do Ribeirão São Pedro, coletado por V. Tomazini (número da coleta: 65).","19250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2020-12-17 17:07:01-03","UEM","HUEM","5815","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Soller, A","2011","03","01","Tomazini, V","17","1999","08","08","Brasil","Paraná","Porto Rico","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,"HUEM000028471",NA,NA,NA,NA,"rio Paraná, canal Cortado",NA,"Epífita.","18063","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2020-12-17 17:07:01-03","UEM","HUEM","5814","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Soller, A","2011","03","01","Romagnolo, MB","257","1999","10","25","Brasil","Paraná","Porto Rico","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,"HUEM000028477",NA,NA,NA,NA,"rio Paraná, margem esquerda",NA,"Epífita; fruto coloração verde.","18063","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2020-12-17 17:06:59-03","UEM","HUEM","13245","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Soller, A","2011","03","01","V.Tomazini","332","2002","10","24","Brasil","Paraná","Porto Rico","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,"HUEM000028468",NA,NA,NA,NA,"rio Paraná, margem esquerda, floresta ripária.",NA,"Epífita; flores de coloração branca (pétalas) e verde (ovário); foram observados frutos, porém não foram coletados; forófito: Ficus sp.","18063","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2020-12-17 17:07:01-03","UEM","HUEM","6014","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Soller, A","2011","03","01","Tomazini, V","38","2000","06","17","Brasil","Paraná","Porto Rico","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,"HUEM000028505",NA,NA,NA,NA,"rio Paraná, mata do riozinho do Araldo",NA,"Epífita; fruto imaturo, verde.","18063","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2020-12-17 17:07:01-03","UEM","HUEM","36475","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott",NA,NA,NA,NA,"Ma.C. Souza","s.n.","2001","08","24","Brasil","Paraná","São Pedro do Paraná","-53.2200012207031","-22.8239002227783",NA,NA,NA,NA,"HUEM000028480",NA,NA,NA,NA,"ribeirão São Pedro",NA,"Botões florais e flores de coloração branca com o ápice da nervura central das sepálas levemente rosada.","25063","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2021-03-10 11:38:29-03","UNILA","EVB","4405","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Galeano, Y.P.","2019","12","12","Galeano, Y.P.","14","2019","08","30","Brasil","Paraná","Foz do Iguaçu","-54.581667","-25.533889","54º34'54''W","25º32'2''S",NA,NA,"EVB004405",NA,NA,NA,NA,"Av. Republica Argentina.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2021-03-10 11:38:29-03","UNILA","EVB","4399","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Galeano, Y.P.","2019","12","10","Galeano, Y.P.","4","2019","07","26","Brasil","Paraná","Foz do Iguaçu","-54.576389","-25.536944","54º34'35''W","25º32'13''S",NA,NA,"EVB004399",NA,NA,NA,NA,"Av. Paraná.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2021-03-10 11:38:29-03","UNILA","EVB","4379","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Galeano, Y.P.","2020","12","02","Galeano, Y.P.","2","2019","07","26","Brasil","Paraná","Foz do Iguaçu","-54.573056","-25.525833","54º34'23''W","25º31'33''S",NA,NA,"EVB004379",NA,NA,NA,NA,"Av. Pedro Basso.",NA,"Habitat: Area Urbana Habito: Holoepifita Facultativa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2021-03-10 11:38:29-03","UNILA","EVB","4447","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Galeano, Y.P.","2020","07","25","Galeano, Y.P.","104","2020","05","19","Brasil","Paraná","Foz do Iguaçu","-54.576389","-25.536944","54º34'35''W","25º32'13''S",NA,NA,"EVB004447",NA,NA,NA,NA,"Av. Paraná.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2021-03-10 11:38:29-03","UNILA","EVB","3117","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Da Silva, D.R.","2018","08","25","Rocha Filho, J.A.; Dama, V.J.; Pereira, J.P.; Moura, A.P.","797","2018","08","13","Brasil","Paraná","Capanema","-53.635","-25.531667","53º38'6''W","25º31'54''S",NA,NA,"EVB003117","EVB003117",NA,NA,NA,"Futuro reservatório da UHE Baixo Iguaçu. Córrego Estrela.",NA,"Flor branca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2021-03-10 11:38:29-03","UNILA","EVB","4422","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Galeano, Y.P.","2019","12","13","Galeano, Y.P.; Huergo, E.M.","62","2019","11","07","Brasil","Paraná","Foz do Iguaçu","-54.583056","-25.534167","54º34'59''W","25º32'3''S",NA,NA,"EVB004422",NA,NA,NA,NA,"Av. Republica Argentina.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2021-03-10 11:38:29-03","UNILA","EVB","4408","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Galeano, Y.P.","2019","12","12","Galeano, Y.P.; Huergo, E.M.","18","2019","09","26","Brasil","Paraná","Foz do Iguaçu","-54.573333","-25.528333","54º34'24''W","25º31'42''S",NA,NA,"EVB004408",NA,NA,NA,NA,"Av. Pedro Basso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2021-03-10 11:38:29-03","UNILA","EVB","551","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Rosina, A.",NA,NA,NA,"Rosina, A.","64","2012","09","21","Brasil","Santa Catarina","São Sebastião do Sul","-51.757778","-26.577778","51º45'28''W","26º34'40''S","1132","1132","EVB000551","EVB000551",NA,NA,NA,"Serra do Espigão.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2021-03-10 11:38:29-03","UNILA","EVB","4403","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Galeano, Y.P.","2019","12","12","Galeano, Y.P.","12","2019","08","30","Brasil","Paraná","Foz do Iguaçu","-54.576389","-25.536944","54º34'35''W","25º32'13''S",NA,NA,"EVB004403",NA,NA,NA,NA,"Av. Paraná.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2021-03-10 11:38:29-03","UNILA","EVB","4382","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Galeano, Y.P.","2020","12","02","Galeano, Y.P.","7","2019","07","26","Brasil","Paraná","Foz do Iguaçu","-54.578056","-25.525","54º34'41''W","25º31'30''S",NA,NA,"EVB004382",NA,NA,NA,NA,"Av. Republica Argentina.",NA,"Habitat: Area Urbana Habito: Holoepifita Facultativa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2021-03-10 11:38:29-03","UNILA","EVB","4409","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Galeano, Y.P.","2019","12","12","Galeano, Y.P.; Huergo, E.M.","43","2019","09","26","Brasil","Paraná","Foz do Iguaçu","-54.5825","-25.534167","54º34'57''W","25º32'3''S",NA,NA,"EVB004409",NA,NA,NA,NA,"Av. Republica Argentina.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2020-11-12 16:58:42-03","UEL","FUEL","48355","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Soller, A","2011","02","28","Juliana S. Carneiro; et al.","570","2005","12","02","Brasil","Paraná","Lupionópolis","-52.7","-22.683333","-52.7","-22.683333",NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"Mata São Pedro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2019-05-06 11:54:39-03","UFU","HUFU","57255","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Zappi, D.","2005",NA,NA,"Hatschbach, G.; Goldenberg, R. & Silva, J.M.","72426","2001","09","20","Brasil","Paraná","Candoi","-52.0558013916016","-25.5722007751465",NA,NA,NA,NA,"HUFU00003892","HUFU00003892",NA,NA,NA,"Fazenda Porteira Velha, Vale do Rio Cavernoso.",NA,"Epífita.; Floresta do vale do rio.","42664","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2020-08-20 14:55:31-03","UFSC","FLOR","30636","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Waechter, J.L.","1998","05","04","Jarenkow, J.A.; Sobral, M.","3663","1997","08","02","Brasil","Paraná","Céu Azul","-53.8485984802246","-25.1466999053955",NA,NA,NA,NA,"FLOR0030636",NA,NA,"Caryophyllales",NA,"Parque Nacional de Foz do Iguaçu.",NA,"epífita, flor branca","51148","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2017-09-11 17:09:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Cactaceae","Cereus","lumbricoides","Cereus lumbricoides","Lem.",NA,NA,NA,NA,"?","s.n.",NA,NA,NA,"Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America","Prope Montevideo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2017-09-11 17:09:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Cactaceae","Rhipsalis","sarmentacea","Rhipsalis sarmentacea","Otto & A.Dietr.",NA,NA,NA,NA,"Sellow, F","1550",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P04P2N0059",NA,NA,"Southern America","In Brasilia australi vel in Uruguay.",NA,"Floret Novembri.&nf;Autor 1: [Otto et Dietr.]; In arboribus Ceibae speciei epiphytica.; HABITAT: In arboribus Ceibae speciei epiphytica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2017-09-11 17:09:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Cactaceae","Rhipsalis","sarmentacea","Rhipsalis sarmentacea","Otto & A.Dietr.",NA,NA,NA,NA,"Lorentz, PG","s.n.",NA,NA,NA,"Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P04P2N0059",NA,NA,"Southern America","In arboribus Algarroba dictis cortice semiputrito dense imposita ad Estancia Cupalen prope Concepcion del Uruguay.",NA,"Floret Octobri et Novembri.&nf;Autor 1: [Otto et Dietr.]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2017-09-11 17:09:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Cactaceae","Rhipsalis","sarmentacea","Rhipsalis sarmentacea","Otto & A.Dietr.",NA,NA,NA,NA,"Lorentz, PG","1694",NA,NA,NA,"Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P04P2N0059",NA,NA,"Southern America","In arboribus Algarroba dictis cortice semiputrito dense imposita ad Estancia Cupalen prope Concepcion del Uruguay.",NA,"Floret Octobri et Novembri.&nf;Autor 1: [Otto et Dietr.]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2017-09-11 17:09:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Cactaceae","Rhipsalis","sarmentacea","Rhipsalis sarmentacea","Otto & A.Dietr.",NA,NA,NA,NA,"Lorentz, PG","1231",NA,NA,NA,"Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P04P2N0059",NA,NA,"Southern America","In arboribus Algarroba dictis cortice semiputrito dense imposita ad Estancia Cupalen prope Concepcion del Uruguay.",NA,"Floret Octobri et Novembri.&nf;Autor 1: [Otto et Dietr.]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2019-06-12 07:34:20-03","CAS","CAS-BOT","618680","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","lumbricoides","Rhipsalis lumbricoides","(Lem.) Lem.",NA,NA,NA,NA,"Venturi, S.","5432","1927","10",NA,"Argentina","Provincia de Jujuy","Departamento de Ledesma",NA,NA,"*","*","750",NA,NA,NA,"Magnoliophyta","Caryophyllales","South America","*",NA,"Color de la flor: blanca. Epifita. * Data from these fields are not available on the web.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2021-02-08 12:39:03-03","UFRGS","ICN","046237","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Bauer, D","2004","04","08","Waechter, JL","1348","1979","09","02","Brasil","RS","Agudo","-53.2400016784668","-29.645299911499",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul","Linha das Flores",NA,"Epifítico, cladódios adpressos e pendentes, ovário verde e tépalas brancas.; Sobre Piptadenia rigida isolada, em potreiro, abundante, revestindo boa parte dos ramos.","22416","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2021-02-08 12:39:03-03","UFRGS","ICN","063925","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Bauer, D","2004","04","08","Marchiori; Longhi","s.n.","1985","08","06","Brasil","RS","Barra do Quaraí","-57.5546989440918","-30.2071990966797",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul","Parque do Espinilho",NA,"Epífito.; Sobre Prosopis nigra.","42332","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2021-02-08 12:39:03-03","UFRGS","ICN","132261","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Waechter, JL; Bauer, D",NA,NA,NA,"Bauer, D; Waechter, JL","58","2004","11","09","Brasil","RS","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul","a caminho de Fortaleza",NA,"Sobre árvore caída, com frutos imaturos.; Epífita em mata com araucária.","30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2021-02-08 12:39:03-03","UFRGS","ICN","021920","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Bauer, D","2004","04","22","Girardi, AM; et al.","s.n.","1973","01","02","Brasil","RS","Canela","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul","Caracol, 8km ao norte de Canela, colina a oeste do arroio",NA,"Epífita.; Mato pastado.","16452","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2021-02-08 12:39:03-03","UFRGS","ICN","067399","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Bauer, D","2004","04","22","Waechter, JL","2218","1986","09","29","Brasil","RS","Capão do Leão","-52.4838981628418","-31.7632999420166",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul","Horto Botânico Municipal Irmão Teodoro Luís",NA,"Epífito, pendente, flores amarelo-esbranquiçadas, frutos maduros atropurpúreos.; Em mata arenosa.","28605","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2021-02-08 12:39:03-03","UFRGS","ICN","132217","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Bauer, D",NA,NA,NA,"Giongo, C","s.n.","2003","10","03","Brasil","RS","Encruzilhada do Sul","-52.521900177002","-30.5438995361328",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"Com flores.; Epífita","62084","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2021-02-08 12:39:03-03","UFRGS","ICN","053482","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Bauer, D","2004","04","08","Waechter, JL","1898","1982","09","19","Brasil","RS","Esmeralda","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul","Estação Ecológica Taim",NA,"Epífito, pendente, flores esbranquiçadas.; Em interior de mata.","38649","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2021-02-08 12:39:03-03","UFRGS","ICN","020705","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Bauer, D","2004","04","08","Lindeman, JC; Irgang, BE; Valls, JFM","s.n.","1972","10","11","Brasil","RS","Piratini","-53.1041984558105","-31.4480991363525",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul","Banhado com mato queimado, 12km a oeste de Piratini",NA,"Epífita, flor creme.; Frequente sobre árvores mortas.","62286","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2021-02-08 12:39:03-03","UFRGS","ICN","045451","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Bauer, D","2004","04","08","Schweiger, E","s.n.","1923","11",NA,"Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"Epífita.","29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2021-02-08 12:39:03-03","UFRGS","ICN","008072","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Bauer, D","2004","04","22","Lindeman, JC","s.n.","1971","09","04","Brasil","RS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul","Lado esquerdo da estradinha para cachoeira São Miguel",NA,"Epífita, flor creme.; No tronco duma árevore isolada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2021-02-08 12:39:03-03","UFRGS","ICN","026806","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Bauer, D","2004","04","08","Porto, ML","1219","1974","12","09","Brasil","RS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul","Rodovia Carazinho - Santa Bárbara, a 10km de Saldanha Marinho",NA,"Cladódios cilíndricos, material estéril.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2021-02-08 12:39:03-03","UFRGS","ICN","112540","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Bauer, D","2004","04","22","Vanni, R; Maruñak, V; Schinini, A","3398","1995","08","08","Argentina","Misiones","Iguazu",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul","Parque Nacional Iguazu, Ruta 101, arroyo Yacui",NA,"Doação CTES; Epífita, ramas 2m long., pendula, petalos blancos.; Em selva marginal del arroyo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2021-02-08 12:39:03-03","UFRGS","ICN","132220","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Bauer, D",NA,NA,NA,"Bauer, D","48","2003","08","10","Brasil","RS","Picada 48 Alto",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul","Ivoti margem da Av. Presidente Lucena",NA,"Com flores.; Epífita sobre laranjeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2021-02-08 12:39:03-03","UFRGS","ICN","201515","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Souza, LS","2019","11",NA,"Souza, LS; Silva, LN; Lima, C; Dalastra, C","11","2019","10","14","Brasil","RS","São Francisco de Paula","-50.738611","-29.273889","-50.738611","-29.273889","643","643",NA,NA,"Dicotyledon",NA,"América do Sul","Paredão rochoso úmido ao lado da entrada do Parque das Cachoeiras",NA,"Paredão rochoso úmido.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2021-02-08 12:39:03-03","UFRGS","ICN","103801","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Bauer, D","2004","04","08","Fernandes, I","935","1992","10","14","Brasil","RS","Bagé","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul","Casa de Pedra",NA,"Flores brancas.; Em paredão.","74087","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2021-02-08 12:39:03-03","UFRGS","ICN","132218","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Bauer, D",NA,NA,NA,"Budke, JC","s.n.","2003","08","21","Brasil","RS","Cachoeira do Sul","-52.8939018249512","-30.0391998291016",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul","Foz do Botucaraí",NA,"Estéril.; Epífita","71201","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
