"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","stateProvince","county","locality","decimalLongitude","decimalLatitude","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","imagecode","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","infraspecificEpithet","relatedCatalogItem","fieldNumber","individualCount","sex"
"313","2020-05-08 11:11:39-03","UEFS","HUEFS","168362","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Aeschynomene","brevipes","Aeschynomene brevipes","Brito, J.C.","103","2009","02","07",NA,"Brasil",NA,NA,"Campo rupestre.","HUEFS0168362","Angiospermae","Fabales","Benth.",NA,"Bahia","Lençóis","Área queimada.","-41.383333","-12.566667",NA,NA,NA,NA,NA,"41W23'","12S34'",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"314","2020-05-08 11:11:39-03","UEFS","HUEFS","129117","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Aeschynomene","brevipes","Aeschynomene brevipes","Conceição, A.S.","986","2007","06","07",NA,"Brasil",NA,NA,"Caatinga subarbustiva, solo areno-argiloso.","HUEFS0129117","Angiospermae","Fabales","Benth.",NA,"Bahia","Glória","BA 210, sentido Glória -Rodelas, ca. 3,5Km do Centro Administrativo José Messias.","-38.408056","-9.231389","L.P.de Queiroz","310","310",NA,"2010","38W24'29''","9S13'53''","01",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"315","2020-05-08 11:11:39-03","UEFS","HUEFS","168404","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Aeschynomene","brevipes","Aeschynomene brevipes","Brito, J.C.","146","2009","08","22",NA,"Brasil",NA,NA,"Campo rupestre. (Área queimada).","HUEFS0168404","Angiospermae","Fabales","Benth.",NA,"Bahia","Palmeiras","Barraca do Pelé.","-41.383333","-12.566667",NA,NA,NA,NA,NA,"41W23'","12S34'",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"316","2020-05-08 11:11:39-03","UEFS","HUEFS","93118","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Aeschynomene","brevipes","Aeschynomene brevipes","Queiroz, L.P.de","10122","2005","03","11",NA,"Brasil",NA,NA,NA,"HUEFS0093118","Angiospermae","Fabales","Benth.",NA,"Piauí","São Braz do Piauí","Ca. 40Km de São Braz do Piauí na estrada para Caracol.","-43.101667","-8.930278","L.P.de Queiroz","614","614",NA,"2005","43W6'6''","8S55'49''","04",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"317","2020-05-08 11:11:39-03","UEFS","HUEFS","118145","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Aeschynomene","brevipes","Aeschynomene brevipes","Neves, S.P.S.","182","2007","03","17",NA,"Brasil",NA,NA,"Afloramento rochoso, do outro lado da pista do rio.","HUEFS0118145","Angiospermae","Fabales","Benth.",NA,"Bahia","Palmeiras","Mucugezinho.","-41.419167","-12.631111",NA,NA,NA,"HUEFS0118145","2007","41W25'9''","12S37'52''","06",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"318","2020-05-08 11:11:39-03","UEFS","HUEFS","177614","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Aeschynomene","brevipes","Aeschynomene brevipes","Melo, E.","10075","2011","07","16",NA,"Brasil",NA,NA,"Cerrado, próximo aos cálices rochosos.","HUEFS0177614","Angiospermae","Fabales","Benth.",NA,"Piauí","Caracol","Povoado de Bom Sucesso.","-43.643333","-9.136389",NA,"453","453",NA,NA,"43W38'36''","9S8'11''",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"319","2020-05-08 11:11:38-03","UEFS","HUEFS","31111","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Aeschynomene","brevipes","Aeschynomene brevipes","Coradin, L.","7928","1987","07","02",NA,"Brasil",NA,NA,"Solo tipo areia quartzosa. Relevo ondulado.","HUEFS0031111","Angiospermae","Fabales","Benth.",NA,"Maranhão","Timon","Rodovia Timon - Caxias (BR - 316), KM 33.","-43.116667","-4.966667","L.L.C.Antunes","180","180",NA,"2016","43W7'","4S58'","08",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"320","2020-05-08 11:11:38-03","UEFS","HUEFS","38028","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Aeschynomene","brevipes","Aeschynomene brevipes","Lima, J.E.G.de","94","1996","08","01",NA,"Brasil",NA,NA,NA,"HUEFS0038028","Angiospermae","Fabales","Benth.",NA,"Pernambuco","Bezerros","À 300m do rio Vasco.","-35.7969017028809","-8.23332977294922","L.P.de Queiroz",NA,NA,NA,"2001",NA,NA,"08",NA,"25699","auto","Rosanae",NA,NA,NA,NA,NA
"321","2020-05-08 11:11:39-03","UEFS","HUEFS","62029","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Aeschynomene","brevipes","Aeschynomene brevipes","Carvalho, A.","121","2002","04","09",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0062029","Angiospermae","Fabales","Benth.",NA,"Piauí","Piracuruca","Após a 7ª cidade, no caminho para Cachoeira do Riachão.","-41.7092018127441","-3.92806005477905","L.P.de Queiroz",NA,NA,NA,"2002",NA,NA,"08",NA,"41625","auto","Rosanae",NA,NA,NA,NA,NA
"322","2020-05-08 11:11:38-03","UEFS","HUEFS","35079","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Aeschynomene","brevipes","Aeschynomene brevipes","Silva, M.M.da","183","1998","11","15",NA,"Brasil",NA,NA,"Beira da estrada.","HUEFS0035079","Angiospermae","Fabales","Benth.",NA,"Bahia","Rio de Contas","Estrada para livramento ca. 1km de Rio de Contas.","-41.8114013671875","-13.5789003372192","L.P.de Queiroz",NA,NA,NA,"2001",NA,NA,"08",NA,"49773","auto","Rosanae",NA,NA,NA,NA,NA
"323","2020-05-08 11:11:39-03","UEFS","HUEFS","99847","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Aeschynomene","brevipes","Aeschynomene brevipes","Gardner, G.","2097","1839","05",NA,NA,"Brasil",NA,NA,NA,"HUEFS0099847","Angiospermae","Fabales","Benth.","Síntipo","Piauí","Oeiras","Near Oeiras.","-42.1310997009277","-7.0252799987793",NA,NA,NA,NA,NA,NA,NA,NA,NA,"54774","auto","Rosanae",NA,NA,NA,NA,NA
"324","2020-05-08 11:11:39-03","UEFS","HUEFS","137428","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Aeschynomene","brevipes","Aeschynomene brevipes","Roque, A.A.","496","2008","03","29",NA,"Brasil",NA,NA,"Caatinga.","HUEFS0137428","Angiospermae","Fabales","Benth.",NA,"Rio Grande do Norte","Jucurutu","RPPN Stoessel de Britto.","-37.0203018188477","-6.03388977050781",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24072","auto","Rosanae",NA,NA,NA,NA,NA
"325","2020-05-08 11:11:39-03","UEFS","HUEFS","138642","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Aeschynomene","brevipes","Aeschynomene brevipes","Fernandes, A.","EAC1259","1955","06","18",NA,"Brasil",NA,NA,NA,"HUEFS0138642","Angiospermae","Fabales","Benth.",NA,"Ceará","Fortaleza","Taperoaba - Parangaba.","-38.543098449707","-3.71722006797791",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19924","auto","Rosanae",NA,NA,NA,NA,NA
"326","2019-09-04 19:49:42-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","C. F. P. von Martius",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,"Syntype",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"327","2020-07-23 12:06:56-03","CEPLAC","CEPEC","100405","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","M. L. Guedes",NA,"2003","02","15",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Bahia","MUCUGÊ","Chapada Diamantina.","-41.25","-12.991111","C. M. Siniscalchi",NA,NA,NA,NA,"41W15'0","12S59'28",NA,NA,NA,NA,NA,NA,"30/04/2013",NA,NA,NA
"328","2020-07-23 12:06:56-03","CEPLAC","CEPEC","103275","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","B. A. Anjos",NA,"2003","05","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Bahia","ANDARAÍ","Chapada Diamantina, subida para o Pati.","-41.346111","-12.806389","M. L. Guedes",NA,NA,NA,NA,"41W20'46","12S48'23",NA,NA,NA,NA,NA,NA,"30/05/2003",NA,NA,NA
"329","2020-07-23 12:06:56-03","CEPLAC","CEPEC","107964","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Alunos de Bot. III t01",NA,"2004","07","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Bahia","LENÇÓIS","Chapad a Diamantina. Próx. a Mucugezinho.","-41.383333","-12.55","M. L. Guedes",NA,NA,NA,NA,"41W23'","12S33'",NA,NA,NA,NA,NA,NA,"30/01/2005",NA,NA,NA
"330","2020-07-23 12:06:56-03","CEPLAC","CEPEC","10492","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","R. M. Harley","15895","1972","01","05",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Bahia","MUCUGÊ","3Km S cidade, prox. peq. sitio. Rod. p/ Cascavel.","-13.016667","-41.35","R. M. Harley",NA,NA,NA,NA,"13W1'","41S21'",NA,NA,NA,NA,NA,NA,"30/12/1975",NA,NA,NA
"331","2020-07-23 12:06:56-03","CEPLAC","CEPEC","10493","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","R. M. Harley","16834","1993","03","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Bahia","SENTO SÉ","22Km NW Lagoinha (5.5Km SW Delfino). Rod. p/ Minas do Mimoso.","-10.333333","-41.333333","R. M. Harley",NA,NA,NA,NA,"10W20'","41S20'",NA,NA,NA,NA,NA,NA,"30/12/1975",NA,NA,NA
"332","2020-07-23 12:06:56-03","CEPLAC","CEPEC","76198","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","M. M. Arbo","7506","1997","01","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Bahia","MARACAJÚ","20Km ao S da cidade, caminho a Sto. Inácio.","-42.716667","-11.016667","P. Fiaschi",NA,NA,NA,NA,"42W43'","11S1'",NA,NA,NA,NA,NA,NA,"30/12/2002",NA,NA,NA
"333","2020-07-23 12:06:56-03","CEPLAC","CEPEC","30225","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","G. P. Lewis","949","1981","12","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Bahia","LENÇÓIS","Mucugezinho. Km 220 da BR-242.","-41.433333","-12.466667","G. P. Lewis",NA,NA,NA,NA,"41W26'0","12S28'0",NA,NA,NA,NA,NA,NA,"30/12/1983",NA,NA,NA
"334","2020-07-23 12:06:56-03","CEPLAC","CEPEC","42125","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","L. Coradin","6523","1992","05","07",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Bahia","LENÇÓIS","8Km a leste da estr. p/ Lencois. Rod. Brasilia/Fortaleza.","-41.416667","-12.466667","G. P. Lewis",NA,NA,NA,NA,"41W25'","12S28'",NA,NA,NA,NA,NA,NA,"04/11/1986",NA,NA,NA
"335","2020-07-23 12:06:56-03","CEPLAC","CEPEC","35203","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","L. R. Noblick","2857","1983","11","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Bahia","palmeiras","Mucugezinho.","-41.433333","-12.466667","R. S. Cowan",NA,NA,NA,NA,"41W26'","12S28'",NA,NA,NA,NA,NA,NA,"04/04/1985",NA,NA,NA
"336","2020-07-23 12:06:56-03","CEPLAC","CEPEC","58619","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","L. P. de Queiroz","2651","1992","02","15",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Bahia","MUCUGÊ","16Km NW Mucuge, estr. p/ Boninal.","-41.471389","-12.975","L. P. de Queiroz",NA,NA,NA,NA,"41W28'17","12S58'30",NA,NA,NA,NA,NA,NA,"30/12/1992",NA,NA,NA
"337","2020-07-23 12:06:56-03","CEPLAC","CEPEC","69332","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","R. P. Orlandi","345","1994","07","30",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Bahia","LENÇÓIS","Serra da Chapadinha.","-41.447222","-12.453611","C. M. Siniscalchi",NA,NA,NA,NA,"41W26'50","12S27'13",NA,NA,NA,NA,NA,NA,"30/04/2013",NA,NA,NA
"338","2020-07-23 12:06:56-03","CEPLAC","CEPEC","76190","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","H. P. Bautista","38","1974","03","03",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Bahia","MUCUGÊ","Area em torno da toca do administrador da Unidade de Manejo Sustentavel.","-41.353889","-12.994722","H. P. Bautista",NA,NA,NA,NA,"41W21'14","12S59'41",NA,NA,NA,NA,NA,NA,"16/01/1997",NA,NA,NA
"339","2020-07-23 12:06:56-03","CEPLAC","CEPEC","57752","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","L. P. de Queiroz","2749","1992","04","26",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Bahia","LENÇÓIS","4Km cidade, caminho p/ Capao (Caete-Acu), atras Pousada de Lencois.","-41.3899993896484","-12.563099861145","L. P. de Queiroz",NA,NA,NA,NA,NA,NA,NA,NA,"47385","auto",NA,NA,"30/04/1992",NA,NA,NA
"340","2020-07-23 12:06:56-03","CEPLAC","CEPEC","26367","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","S. A. Mori","14268","1981","06","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Bahia","LENÇÓIS","BR-242. 15Km NW Lencois, e Km 225.","-41.3899993896484","-12.563099861145","G. P. Lewis",NA,NA,NA,NA,"0*0'99","99*99'99",NA,NA,"47385","auto",NA,NA,"15/12/1981",NA,NA,NA
"341","2020-07-23 12:06:56-03","CEPLAC","CEPEC","47029","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","A. M. de Carvalho","3080","1990","04","14",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Bahia","MUCUGÊ","4Km na estr. Mucuge/Andarai. Marg. Rio Cumbuca.","-41.3708000183105","-13.0052995681763","R. C. Barneby",NA,NA,NA,NA,NA,NA,NA,NA,"52493","auto",NA,NA,"30/12/1990",NA,NA,NA
"342","2020-07-23 12:06:56-03","CEPLAC","CEPEC","32301","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes brevipes","R. M. Harley","22680","1980","05","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Bahia","palmeiras","Serras dos Lencois. 7-10Km ao longo Rod. Seabra/Itaberaba.","-41.433333","-12.466667","G. P. Lewis",NA,NA,NA,NA,"41W26'0","12S28'0",NA,NA,NA,NA,NA,"brevipes","30/12/1981",NA,NA,NA
"343","2020-07-23 12:06:56-03","CEPLAC","CEPEC","19062","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes brevipes","R. M. Harley","18857","1977","02","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Bahia","MUCUGÊ","10-15Km N Mucuge, Rod. p/ Andarai.","-12.95","-41.333333","V. E. Rudd",NA,NA,NA,NA,"12W57'","41S20'",NA,NA,NA,NA,NA,"brevipes","30/12/1978",NA,NA,NA
"344","2020-07-23 12:06:56-03","CEPLAC","CEPEC","40625","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes brevipes","G. P. Lewis",NA,"1984","12","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Bahia","MUCUGÊ","Beira da estr. p/ Andarai a 2Km .","-41.3708000183105","-13.0052995681763","G. P. Lewis",NA,NA,NA,NA,NA,NA,NA,NA,"52493","auto",NA,"brevipes","13/11/1985",NA,NA,NA
"345","2020-07-23 12:06:56-03","CEPLAC","CEPEC","32301","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes brevipes","R. M. Harley","22680","1980","05","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Bahia","palmeiras","Serras dos Lencois. 7-10Km ao longo Rod. Seabra/Itaberaba.","-41.433333","-12.466667","G. P. Lewis",NA,NA,NA,NA,"41W26'0","12S28'0",NA,NA,NA,NA,NA,"brevipes","30/12/1981",NA,NA,NA
"346","2020-07-23 12:06:56-03","CEPLAC","CEPEC","19062","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes brevipes","R. M. Harley","18857","1977","02","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Bahia","MUCUGÊ","10-15Km N Mucuge, Rod. p/ Andarai.","-12.95","-41.333333","V. E. Rudd",NA,NA,NA,NA,"12W57'","41S20'",NA,NA,NA,NA,NA,"brevipes","30/12/1978",NA,NA,NA
"347","2020-07-23 12:06:56-03","CEPLAC","CEPEC","40625","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes brevipes","G. P. Lewis",NA,"1984","12","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Bahia","MUCUGÊ","Beira da estr. p/ Andarai a 2Km .","-41.3708000183105","-13.0052995681763","G. P. Lewis",NA,NA,NA,NA,NA,NA,NA,NA,"52493","auto",NA,"brevipes","13/11/1985",NA,NA,NA
"348","2021-04-08 17:12:44-03","UESB","HUESB","2645","S","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Cavalcanti, G.; et al.; et al.","66","2000","03","28",NA,"Brasil",NA,NA,"Subarbusto, 1,80m. Folhas membranáceas, concolores. Inflorescência terminal, flores com cálice verde, corola amarela, base estriada de vinho. Frutos crespídios, imaturos verdes, maduros marrons.; Solo litólico.",NA,"Dicotyledoneae",NA,"Benth .",NA,"Bahia","Juazeiro","Serra do Mulato.","-40.6775","-9.744444","Guedes, M.L.",NA,NA,NA,"2000","-40.6775","-9.744444","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2020-11-04 17:29:18-03","UEM","HUEM","23366","Extra","Plantae","Leguminosae","Aeschynomene","brevipes","Aeschynomene brevipes","C.A.Conceição","2564","1990","12","19",NA,"Brasil",NA,NA,"subarbusto; flor alva com estrias vinhosas no caule; terrestre.","HUEM000025701",NA,NA,"Benth.",NA,"Mato Grosso do Sul","Campo Grande","chácara Cambará","-54.6464004516602","-20.4428005218506","L.C.P.Lima",NA,NA,NA,"2003",NA,NA,"05",NA,"161190","auto",NA,NA,NA,NA,NA,NA
"350","2020-11-04 17:29:18-03","UEM","HUEM","23367","Extra","Plantae","Leguminosae","Aeschynomene","brevipes","Aeschynomene brevipes","U.M.Resende","s.n.","1990","01","26",NA,"Brasil",NA,NA,"Subarbusto; flor lilás; fruto tipo legume.","HUEM000025700",NA,NA,"Benth.",NA,"Mato Grosso do Sul","Campo Grande","Reserva Biológica da UFMS","-54.6464004516602","-20.4428005218506","Ma.C.Souza",NA,NA,NA,"2012",NA,NA,"05",NA,"161190","auto",NA,NA,NA,NA,NA,NA
"351","2016-08-23 09:45:29-03","NHMLondon","NHM-LONDON-BOT","BM000931738","S","Plantae","Leguminosae","Aeschynomene","brevipes","Aeschynomene brevipes","George Gardner; b.1812; d.1849; Gardner","2097","1839","03",NA,NA,"Brasil",NA,"NHMUK:ecatalogue:2475446",NA,NA,NA,NA,"Benth.","Syntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2016-08-23 09:45:29-03","NHMLondon","NHM-LONDON-BOT","BM000931740","S","Plantae","Leguminosae","Aeschynomene","brevipes","Aeschynomene brevipes","George Gardner; b.1812; d.1849; Gardner","5997","1841","06",NA,NA,"Brasil",NA,"NHMUK:ecatalogue:2475447",NA,NA,NA,NA,"Benth.","Syntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2019-11-01 14:58:14-03","UnB","UB","163308","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Munhoz, CBR; Emmert, P; Mello, TRB","7293","2010","05","05","Southern America","Brasil",NA,NA,"Erva; Cerrado rupestre",NA,"Dicotyledoneae",NA,"Benth.",NA,"Minas Gerais","Diamantina","Fazenda do Seu Geraldão, acesso por Inhaí","-43.885556","-17.9275","Antunes, LLC","1154","1154",NA,"2016","-43.885556","-17.9275","06","23",NA,NA,NA,NA,NA,NA,NA,NA
"354","2019-11-01 14:58:15-03","UnB","UB","40412","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Proença, CEB","1038","1993","11","13","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.",NA,"Goiás","Caiapônia","Caiapônia","-51.8103","-16.9567","Proença, CEB",NA,NA,NA,NA,"-51.8103","-16.9567",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2019-11-01 14:58:13-03","UnB","UB","108106","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Fagg, CW","1607","2007","07","21","Southern America","Brasil",NA,NA,"Erva 40-50 cm de alt, ao lado de Mimosa hirsutissima, campo",NA,"Dicotyledoneae",NA,"Benth.",NA,"Piauí","Piracuruca","Parque Nacional de Sete Cidades","-41.697167","-4.097667","Proença, CEB",NA,NA,NA,NA,"-41.697167","-4.097667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2019-11-01 14:58:13-03","UnB","UB","140741","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Anderson, WR","36610","1972","03","05","Southern America","Brasil",NA,NA,"Petals yellow.; Perennial herb 1m.",NA,"Dicotyledoneae",NA,"Benth.",NA,"Bahia",NA,"Ca. 100km WSW of Barreiras",NA,NA,"Rudd, V",NA,NA,NA,"1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2019-11-01 14:58:13-03","UnB","UB","140742","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Gottsberger, IS","2130280R","1972","11","30","Southern America","Brasil",NA,NA,"Cerrado",NA,"Dicotyledoneae",NA,"Benth.",NA,"São Paulo","Botucatu","18km north of Botucatu","-48.416667","-22.75","Lima, HC",NA,NA,NA,"1978","-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2019-11-01 14:58:13-03","UnB","UB","140743","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Gottsberger, IS","213015R","1971","02","04","Southern America","Brasil",NA,NA,"Cerrado",NA,"Dicotyledoneae",NA,"Benth.",NA,"São Paulo","Botucatu","18km north of Botucatu","-48.416667","-22.75","Lima, HC",NA,NA,NA,"1978","-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2019-11-01 14:58:13-03","UnB","UB","140744","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Gottsberger, IS","2130794","1970","11","07","Southern America","Brasil",NA,NA,"Cerrado",NA,"Dicotyledoneae",NA,"Benth.",NA,"São Paulo","Botucatu","18km north of Botucatu","-48.416667","-22.75","Lima, HC",NA,NA,NA,"1978","-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2019-11-01 14:58:13-03","UnB","UB","140745","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Gottsberger, IS","213019A","1971","02","17","Southern America","Brasil",NA,NA,"Cerrado",NA,"Dicotyledoneae",NA,"Benth.",NA,"São Paulo","Botucatu","18km north of Botucatu","-48.416667","-22.75","Lima, HC",NA,NA,NA,"1978","-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2019-11-01 14:58:13-03","UnB","UB","140746","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Gottsberger, IS","213095",NA,NA,NA,"Southern America","Brasil",NA,NA,"Cerrado",NA,"Dicotyledoneae",NA,"Benth.",NA,"São Paulo","Botucatu","18km north of Botucatu","-48.416667","-22.75","Lima, HC",NA,NA,NA,"1978","-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2019-11-01 14:58:15-03","UnB","UB","40386","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Irwin, HS","14375","1966","04","05","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.",NA,"Goiás",NA,NA,NA,NA,"Rudd, V",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2019-11-01 14:58:14-03","UnB","UB","140747","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Gottsberger, IS","213093A",NA,NA,NA,"Southern America","Brasil",NA,NA,"Cerrado",NA,"Dicotyledoneae",NA,"Benth.",NA,"São Paulo","Botucatu","18km north of Botucatu","-48.416667","-22.75","Lima, HC",NA,NA,NA,"1978","-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2019-11-01 14:58:14-03","UnB","UB","140748","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Gottsberger, IS","2130123R","1972","11","09","Southern America","Brasil",NA,NA,"Cerrado",NA,"Dicotyledoneae",NA,"Benth.",NA,"São Paulo","Botucatu","18km north of Botucatu","-48.416667","-22.75","Lima, HC",NA,NA,NA,"1978","-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2019-11-01 14:58:14-03","UnB","UB","140749","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Gottsberger, IS","213055R",NA,NA,NA,"Southern America","Brasil",NA,NA,"Cerrado",NA,"Dicotyledoneae",NA,"Benth.",NA,"São Paulo","Botucatu","18km north of Botucatu","-48.416667","-22.75","Lima, HC",NA,NA,NA,"1978","-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
