"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","sex"
"708","2019-11-27 13:52:33-03","UFS","ASE","32597","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) Schum.","Campos, DA","Matos, GMA; Freire, GS; Campos, DA","2014","07","15","Brasil","Sergipe","Lagarto","Assentamento Che Guevara","-37.663792","-10.915228","-37.663792","-10.915228",NA,NA,"Arbusto ca. 3m. Frutos imaturos verdes com pontuações brancas.","ASE0004159","ASE0004159","2014","07",NA,"412","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","2019-11-27 13:52:34-03","UFS","ASE","33354","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) Schum.","Oliveira, EVS","Oliveira, EVS; Santos, E","2015","02","04","Brasil","Sergipe","Poço Verde","Fazenda Santa Maria da Lage, Reserva Legal","-38.1833","-10.7083","-38.1833","-10.7083",NA,NA,"Solo argiloso, seco. Caatinga arbustiva-arbórea. Substrato terrícola. Árvore. Cerca de 4 m. Presença de botões florais. Nervuras com incisão no limbo foliar. Frutos não observados.; Caatinga","ASE0005180","ASE0005180","2015","02","04","505","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","2019-11-27 13:52:34-03","UFS","ASE","368","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) Schum.","Silva, AM","Barreto, ACC","1976","05","28","Brasil","Sergipe","Santa Luzia do Itanhy","Povoado do Castro","-37.448333","-11.350833","-37.448333","-11.350833",NA,NA,"Arbusto. Folhas simples opostas.; Arbusto. Folhas simples opostas.; Mata subperenifolia","ASE0012782","ASE0012782","1981","08","18","ASE368","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711","2019-11-27 13:52:34-03","UFS","ASE","3725","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) Schum.",NA,"Viana, G","1984","03","19","Brasil","Sergipe","Salgado","Sítio Cipó Branco","-37.474722","-11.031944","-37.474722","-11.031944",NA,NA,"Arbusto. mais ou menos 1,5. m. Flores roxas.; Arbusto. mais ou menos 1,5. m. Flores roxas.; Capoeira de mata Subperenifolia","ASE0015225","ASE0015225",NA,NA,NA,"ASE3725","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","2019-11-27 13:52:34-03","UFS","ASE","3780","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) Schum.","Viana, G","Viana, G","1984","05","08","Brasil","Sergipe","Nossa Senhora da Glória","Faz. Olhos D'agua","-37.419861","-10.1035","-37.419861","-10.1035",NA,NA,"Arbusto. mais ou menos 3. m. Flores alvas.; Arbusto. mais ou menos 3. m. Flores alvas.; Mata de caatinga hipoxerófila","ASE0015234","ASE0015234","1986","03","23","943","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713","2019-11-27 13:52:34-03","UFS","ASE","37855","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) Schum.",NA,"Santos, E; Farias, MCV; Prenazzi-Padua, LG","2014","02","06","Brasil","Sergipe","Riachão do Dantas","Fazenda de Dr. Belmiro","-37.7247","-11.0688","-37.7247","-11.0688",NA,NA,"Arbusto com ca. 2m. Frutos passados. Solo argiloso.; Mata de transição","ASE0038936","ASE0038936",NA,NA,NA,"193","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714","2019-11-27 13:52:34-03","UFS","ASE","38174","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) Schum.",NA,"Nunes, SS","2015","11","16","Brasil","Sergipe","São Cristóvão",NA,"-37.154621","-10.966904","-37.154621","-10.966904",NA,NA,"Mata Atlântica","ASE0039383",NA,"2015","11","16","34","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715","2019-11-27 13:52:34-03","UFS","ASE","3915","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) Schum.","Viana, G","Viana, G","1984","08","28","Brasil","Sergipe","Salgado","Sítio Cipó Branco","-37.474722","-11.031944","-37.474722","-11.031944",NA,NA,"Arbusto. mais ou menos 2. m. Flores avermelhadas.; Arbusto. mais ou menos 2. m. Flores avermelhadas.; Capoeira de mata subperenifolia","ASE0015339","ASE0015339","1986","03","26","1009","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716","2019-11-27 13:52:34-03","UFS","ASE","4111","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) Schum.","Viana, G","Viana, G","1985","11","16","Brasil","Sergipe","Salgado","Sítio Cipó Branco","-37.474722","-11.031944","-37.474722","-11.031944",NA,NA,"Arbusto. mais ou menos 2. m. Flores róseas.; Arbusto. mais ou menos 2. m. Flores róseas.; Capoeira de mata subperenifolia","ASE0015466","ASE0015466","1986","08","18","1211","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","2019-11-27 13:52:34-03","UFS","ASE","41543","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) Schum.","Santana, JP","Santana, JP; Dantas, TVP","2019","07","25","Brasil","Sergipe","Capela","Povoado Terra Dura","-36.998145","-10.593418","-36.998145","-10.593418",NA,NA,"Subarbusto escandente, flores brancas, folhas simples e opostas, presença de estípulas.; Mata Atlântica.","ASE0043057",NA,"2019","07",NA,"732","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718","2019-11-27 13:52:34-03","UFS","ASE","41647","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) Schum.","Santos, LAS","Santana, JP; Santos, LAS","2019","09","06","Brasil","Sergipe","Capela","Povoado Terra Dura.","-37.007432","-10.585307","-37.007432","-10.585307",NA,NA,"Arbusto com flores tubulares liláses.; Mata Atlântica.","ASE0043161",NA,"2019","10","09","777","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719","2019-11-27 13:52:34-03","UFS","ASE","4404","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) Schum.",NA,"Viana, G","1986","07","05","Brasil","Sergipe","Simão Dias",NA,"-37.811111","-10.738333","-37.811111","-10.738333",NA,NA,"Caatinga hipoxerófila.","ASE0020375","ASE0020375",NA,NA,NA,"1523","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720","2019-11-27 13:52:34-03","UFS","ASE","4731","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) Schum.",NA,"Viana, G","1987","06","04","Brasil","Sergipe","Nossa Senhora da Glória","Faz. Olhos D'agua","-37.419861","-10.1035","-37.419861","-10.1035",NA,NA,"Arbusto. 2. m. Flores lilases.; Arbusto. 2. m. Flores lilases.; Caatinga","ASE0015838","ASE0015838",NA,NA,NA,"1781","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721","2019-11-27 13:52:34-03","UFS","ASE","5000","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) Schum.",NA,"Viana, G","1988","05","12","Brasil","Sergipe","Salgado","Faz. Cipó Branco","-37.474722","-11.031944","-37.474722","-11.031944",NA,NA,"Flores.; Flores.; Mata devastada.","ASE0019712","ASE0019712",NA,NA,NA,"2063","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","2019-11-27 13:52:34-03","UFS","ASE","34109","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) Schum.","Cardoso, DS","Cardoso, DS; Andrade, RS","2015","05","06","Brasil","Sergipe","Aracaju","APA Morro do Urubu","-37.03148","-10.529179","-37.03148","-10.529179",NA,NA,"Arbusto com 2m, flor rosa; Mata Atlântica","ASE0012348","ASE0012348",NA,NA,NA,"458","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","2019-11-27 13:52:34-03","UFS","ASE","57","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) Schum.","Andrade-Lima, D de","Viana, G","1974","08","29","Brasil","Sergipe","Itabaianinha",NA,"-37.79","-11.273889","-37.79","-11.273889",NA,NA,"Subarbusto. 1 a 1,5. m. Muito ramificado. Folhas simples. Flores brancas, com esta variedade. A espécie é cultivável. Possui flores e frutos.; Subarbusto. 1 a 1,5. m. Muito ramificado. Folhas simples. Flores brancas, com esta variedad","ASE0012548","ASE0012548","1974","08","29","ASE57","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","2019-11-27 13:52:34-03","UFS","ASE","6119","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) Schum.","I.J.Silva Neto","Landim, M","1995","05","16","Brasil","Sergipe","Santa Luzia do Itanhy","Mata do Crasto","-37.425861","-11.385528","-37.425861","-11.385528",NA,NA,"árvore. 6. m. Botões florais e flores com pétalas rosas. Borda da mata.; árvore. 6. m. Botões florais e flores com pétalas rosas. Borda da mata.; Mata","ASE0016626","ASE0016626 ASE0016626_1","1996","02",NA,"381","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725","2019-11-27 13:52:34-03","UFS","ASE","6539","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) Schum.","Landim, M","Landim, M","1995","11","14","Brasil","Sergipe","Santa Luzia do Itanhy","Mata do Crasto","-37.425861","-11.385528","-37.425861","-11.385528",NA,NA,"árvore. 6. m. Presença de frutos maduros.; árvore. 6. m. Presença de frutos maduros.; Mata (borda)","ASE0016933","ASE0016933","1997","01",NA,"787","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","2019-11-27 13:52:34-03","UFS","ASE","6558","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) Schum.","Landim, M","Landim, M; A.Vicente; Moura, D","1996","01","23","Brasil","Sergipe","Santa Luzia do Itanhy","Mata do Crasto","-37.425861","-11.385528","-37.425861","-11.385528",NA,NA,"arvoreta. 4. m. Frutos maduros deiscentes com sementes aladas.; arvoreta. 4. m. Frutos maduros deiscentes com sementes aladas.; Mata (borda)","ASE0016948","ASE0016948","1997","01",NA,"806","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727","2019-11-27 13:52:34-03","UFS","ASE","6705","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) Schum.","Landim, M","Landim, M","1996","06","27","Brasil","Sergipe","Santa Luzia do Itanhy","Mata do Crasto","-37.425861","-11.385528","-37.425861","-11.385528",NA,NA,"árvore. 2. m. Botões e flores liláses.; árvore. 2. m. Botões e flores liláses.; Mata (borda)","ASE0017070","ASE0017070","1997","04",NA,"957","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728","2019-11-27 13:52:34-03","UFS","ASE","6788","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) Schum.","Landim, M","Landim, M; Moura, D","1996","09","16","Brasil","Sergipe","Itaporanga d'Ajuda","Àrea de reserva de P.A. 08 de março. Ivan Ribeiro","-37.310278","-10.998333","-37.310278","-10.998333",NA,NA,"arbusto. 2. m. Frutos imaturos verdes, sementes marrom.; arbusto. 2. m. Frutos imaturos verdes, sementes marrom.; Campo","ASE0017136","ASE0017136","1997","06",NA,"1022","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729","2019-11-27 13:52:34-03","UFS","ASE","9288","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) Schum.",NA,"Ribeiro, LV; Santos; E.","2006","06","12","Brasil","Sergipe","São Cristóvão","Fragmento de Mata próximo á rodovia João Bebe Àgua","-37.206389","-11.014722","-37.206389","-11.014722",NA,NA,"Árvore Flor rosa, tubular, com seis estames. Folhas opostas cruzadas(ou verticiladas). Venenosa.; Árvore Flor rosa, tubular, com seis estames. Folhas opostas cruzadas(ou verticiladas). Venenosa.; Borda da Mata","ASE0018582","ASE0018582",NA,NA,NA,"116","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730","2019-11-27 13:52:34-03","UFS","ASE","9523","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) Schum.",NA,"Landim, M; Proença, C; S.Harris","2004","08","27","Brasil","Sergipe","São Cristóvão","proxima ao posto da Polícia Rodoviária Estadual da, beira de estrada de terra","-37.206389","-11.014722","-37.206389","-11.014722",NA,NA,"arbusto escandente. 2. m. flores com corola externamente rosa escuro, internamente rosa pálido, anteras amarelas.; arbusto escandente. 2. m. flores com corola externamente rosa escuro, internamente rosa pálido, anteras amarelas.; Mata","ASE0018736","ASE0018736",NA,NA,NA,"1540","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731","2019-11-27 13:52:34-03","UFS","ASE","9612","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) Schum.",NA,"Marcondes Oliveira","2007","03","24","Brasil","Pernambuco","Gravatá","Faz. São José, Complexo economico e turistico de Karawa Tã","-35.564444","-8.201111","-35.564444","-8.201111",NA,NA,"arvoreta. 3. m. flores alvas, estames amarelos. rara; arvoreta. 3. m. flores alvas, estames amarelos. rara; Caatinga arboreo-arbustiva densa regenerante, area de topo","ASE0018786","ASE0018786",NA,NA,NA,"2678","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732","2019-11-27 13:52:34-03","UFS","ASE","36301","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) Schum.","Matos, GMA","Matos, GMA; Santos, E; Freire, GS; Fonseca, JAR","2016","03","07","Brasil","Sergipe","Santana do São Francisco","Povoado Saúde, Fazenda Mãe Natureza","-36.38181","-10.15224","-36.38181","-10.15224",NA,NA,"Arbusto com ca. 1,80 m. Botões esverdeados.; Ecótono: Caatinga e Mata Atlântica.","ASE0036716",NA,"2016","03","08","547","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733","2019-11-27 13:52:33-03","UFS","ASE","18863","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) Schum.","Cano, O","Alves, J","2008","08","19","Brasil","Pernambuco","Inajá","Serra Negra, Subida da Serra","-38.055833","-8.666111","-38.055833","-8.666111",NA,NA,"Árvore com ca. 2,5m de altura, frutos marrons.; Árvore com ca. 2,5m de altura, frutos marrons.; Caatinga","ASE0025331","ASE0025331","2008","08","23","42","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734","2019-11-27 13:52:33-03","UFS","ASE","11578","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) Schum.","Delprete, PG","Prata, AP; Silva, JG; Nagatami, Y","2000","02","08","Brasil","São Paulo","Itararé","estrada Itacaré-Bom Sucesso de Itacaré, Fazenda Ibiti (Ripasa).","-46.381","-23.3252","-46.381","-23.3252",NA,NA,"Flores rosa.; Flores rosa.","ASE0019557","ASE0019557","2016",NA,NA,"721","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735","2019-11-27 13:52:34-03","UFS","ASE","33182","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) Schum.","Silva, ACC","Almeida, ES","2014","05","06","Brasil","Sergipe","Itabaiana",NA,"-37.148333","-10.688611","-37.148333","-10.688611",NA,NA,"Arbusto com aprox. 1,5m, casca cinza, fina, áspera e fedida, casca interna verde. Coordenadas UTM: E(0670604m) N(8815654m). Nº do conglomerado: 100, Nº da subunidade: 4, Nº da subparcela: 7, Nº da árvore: 04R.","ASE0004925","ASE0004925","2015","03","05","283","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736","2019-11-27 13:52:33-03","UFS","ASE","28546","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) Schum.","Gomes, LA","Gomes, LA; Santos, E","2013","06","27","Brasil","Sergipe","Itabaiana","PARNA Serra de Itabaiana, Borda de mata.","-37.341056","-10.766139","-37.341056","-10.766139",NA,NA,"Árvore, ca de 10m. Flor rosa, com estames alvos.","ASE0000105","ASE0000105","2013","06","28","1131","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737","2019-11-27 13:52:34-03","UFS","ASE","7259","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) Schum.","Vicente, A","Vicente, A","1998","02","04","Brasil","Sergipe","Itabaiana","Parque Nacional da Serra de Itabaiana","-37.2081","-10.4583","-37.2081","-10.4583",NA,NA,"Arbusto. 2.5. m. Presença de frutos verdes (imaturos).; Arbusto. 2.5. m. Presença de frutos verdes (imaturos).; Mata","ASE0017389","ASE0017389",NA,NA,NA,"100","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738","2019-11-27 13:52:34-03","UFS","ASE","7196","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) Schum.","A.Vicente","Vicente, A","1998","04","23","Brasil","Sergipe","Itabaiana","Parque Nacional da Serra de Itabaiana","-37.2081","-10.4583","-37.2081","-10.4583",NA,NA,"Arvoreta. 5. m. Flores tubulares róseas esbranquiçadas, frutos verdes.; Arvoreta. 5. m. Flores tubulares róseas esbranquiçadas, frutos verdes.; Mata","ASE0017342","ASE0017342","1998","08","21","127","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","2019-11-27 13:52:34-03","UFS","ASE","7815","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) Schum.","L.M.O.Rodrigues","Landim, M; V.M.Schettino","1997","05","05","Brasil","Sergipe","Japaratuba","P A Ivan Ribeiro","-36.5624","-10.3536","-36.5624","-10.3536",NA,NA,"arvoreta. 6. m. Presença de flores com pétalas liláses.; arvoreta. 6. m. Presença de flores com pétalas liláses.; Próximo à borda da mata","ASE0017755","ASE0017755","2006","07",NA,"1249","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740","2019-11-27 13:52:33-03","UFS","ASE","28156","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) Schum.",NA,"Freire, GS; Campos, DA; Matos, GMA","2013","05","27","Brasil","Sergipe","Lagarto","Assentamento Che Guevara, Mata do Dr. João","-37.102222","-10.2565","-37.102222","-10.2565",NA,NA,"Arbusto escandente com flores brancas.","ASE0032515","ASE0032515",NA,NA,NA,"82","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741","2020-06-04 14:51:55-03","UFCG","CSTR","6063","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K. Schum.","Pessoa, M.C.R.","Souza, P.F.","2015","05","15","Brasil","Paraíba","Lagoa","Caatinga arbustiva arbórea inserida em solo franco-arenoso.","-38.160278","-7.22425","-38.160278","-7.22425","500","500","Arbusto com 5m de alt., apresenta folhas semi-coriáceas, frutos ainda verdes, no tegumento dos frutos apresentou umas pintas brancas; Espécie presente em área altitudinal de caatinga.",NA,NA,"2015","11","05","66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742","2020-06-04 14:51:55-03","UFCG","CSTR","3034","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K. Schum.","Silva, C.G.","Silva, C.G.","2012","04","11","Brasil","Ceará","Milagres","Caatinga arbórea densa, solo arenoso argiloso","-38.940722","-7.297778","-38.940722","-7.297778","370","370","Árvore com 6 m de altura, folhas membranáceas, sem flores e frutos; Fazenda Nazaré, próximo a areoeira",NA,NA,"2012","04","10","162",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743","2021-03-01 16:39:15-03","UNICAMP","UEC","118134","S","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","Bertoncini, AP","Bertoncini, AP; Bertoncini, MP","1999","11","12","Brazil","São Paulo","Avaí","Brasil, Avaí(SP) aldeia Guarani;","-49.316667","-22.333333","-49.316667","-22.333333",NA,NA,"Arbusto 3,5 m de altura, caule com casca rugosa, folhas membranáceas, brilhantes, frutos verdes imaturos.; Floresta Esracional Semidecidual Submontana perturbada.","UEC170339","UEC170339","1999","04",NA,"995",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744","2021-03-01 16:39:15-03","UNICAMP","UEC","118227","S","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.",NA,"Bertoncini, AP; Bertoncini, MP","1998","11","18","Brazil","São Paulo","Avaí","Brasil, Avaí (SP), aldeia Gurani;","-49.330342","-22.172833","-49.330342","-22.172833",NA,NA,"Árvore 4,0 m de altur, caule cinza-claro com casca rugosa, folhas membranáceas, corola rósea.; Floresta Estacional Semidecidual Submontana perturbada.","UEC170391","UEC170391",NA,NA,NA,"940",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745","2021-03-01 16:39:15-03","UNICAMP","UEC","134378","S","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","Souza, EB","Souza, VC; Souza, JP; Scalon, VR; Astorino, A","1996","01","27","Brazil","São Paulo","Buri","Brasil, São Paulo. Município de Buri. Estrada para Araçu, 11 km de Buri.","-48.509694","-23.750694","-48.509694","-23.750694",NA,NA,"Arbusto, até 2,5 m alt. botões alvos, frutos castanhos.; Mata mesófila.","UEC170423","UEC170423","2005","10",NA,"10704",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746","2021-03-01 16:39:15-03","UNICAMP","UEC","149685","S","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","Yamamoto, LF","Yamamoto, LF","2004","04","29","Brazil","Minas Gerais","Extrema","Brazil: Minas Gerais, Extrema, Serra do Lopo, Trilha mineira, 1100- msm,","-46.566986","-23.507325","-46.566986","-23.507325",NA,NA,"Arvoreta 3 m. Fruto Verde.; Brazil: Minas Gerais, Extrema, Serra do Lopo, Trilha mineira, 1100- msm,","UEC013445","UEC013445",NA,NA,NA,"1507",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
