"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","infraspecificEpithet","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount"
"104","2020-09-02 16:36:10-03","Cenargen","CEN","2502","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Antônio Costa Allem","2298","1978","10","31",NA,"Brasil","MS","Fazenda Rio Negro.","Exsicatas",NA,"Ascendente entre 90 a 120 cm de altura. Entremeada com outras gramíneas altas , em beira de cerradão.","CEN00002502",NA,NA,"Parodi","C. D. Feliciano","AQUIDAUANA","-55.7872009277344","-20.4710998535156","CEN00002502",NA,NA,NA,NA,NA,NA,NA,NA,"212961","auto","2013","12",NA,NA,"2"
"105","2020-09-02 16:36:10-03","Cenargen","CEN","4087","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","José Francisco Montenegro Valls","2636","1973","03","06",NA,"Brasil","RS","Balneário Atlântida. Planície arenosa a esquerda da estrada de acesso ao Balneário, partindo da BR 101.","Exsicatas",NA,"Repovoando a área, nos locais de onde foram tiradas leivas para os gramados ornamentais do balneário.. Doação UFRGS. ICN Nº 23728.","CEN00004087",NA,NA,"Parodi","C. A. García","OSORIO","-50.2696990966797","-29.8866996765137","CEN00004087",NA,NA,NA,NA,NA,NA,NA,NA,"27350","auto","2004","11",NA,NA,"1"
"106","2020-09-02 16:36:10-03","Cenargen","CEN","51183","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","José Francisco Montenegro Valls","14904","2003","11","16",NA,"Brasil","RS","Área muito modificada após a ponte, na saída da cidade para Pinheiro Machado.","Unicata",NA,"Rizomas eretos, formando mancha ampla. Pertence à Série Suffulti.","CEN00051183",NA,NA,"Parodi","C. A. García","PIRATINI","-53.1041984558105","-31.4480991363525","CEN00051183",NA,NA,NA,NA,NA,NA,NA,NA,"62286","auto","2004","11",NA,NA,"1"
"107","2020-09-02 16:36:10-03","Cenargen","CEN","5291","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","José Francisco Montenegro Valls","4266","1978","12","18",NA,"Brasil","RS","BR - 290, km 89.","Exsicatas",NA,"Doação - Herbário Depto. Bot. da U.F.R.G.S. (Nº ICN 43641) - Porto Alegre.","CEN00005291",NA,NA,"Parodi","C. A. García","PORTO ALEGRE","-51.2299995422363","-30.0331001281738","CEN00005291",NA,NA,NA,NA,NA,NA,NA,NA,"29946","auto","2004","11",NA,NA,"1"
"108","2020-09-02 16:36:10-03","Cenargen","CEN","51201","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","José Francisco Montenegro Valls","14922","2003","11","18",NA,"Brasil","RS","Km 515 da rodovia de Quaraí à BR-290 pelo cerro do Jarau.","Exsicatas",NA,"Rizomas leptomorfos encurvados. Pertence à Série Suffulti.","CEN00051201",NA,NA,"Parodi","C. A. García","QUARAI","-56.4514007568359","-30.3875007629395","CEN00051201",NA,NA,NA,NA,"-5645667.0","-3035222.0",NA,NA,"74636","auto","2004","11",NA,NA,"3"
"109","2020-09-02 16:36:10-03","Cenargen","CEN","3977","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","José Francisco Montenegro Valls","3059","1973","12","06",NA,"Brasil","RS","Estrada S. F. de Assis - Alegrete, 10 km após S. Francisco.","Exsicatas",NA,"Afloramento de arenito com erosão. Doação - Herbário Depto. Bot. da U.F.R.G.S.- Porto Alegre. Nº ICN 24817","CEN00003977",NA,NA,"Parodi","C. A. García","SAO FRANCISCO DE ASSIS","-55.1310997009277","-29.5503005981445","CEN00003977",NA,NA,NA,NA,NA,NA,NA,NA,"48310","auto","2004","11",NA,NA,"1"
"110","2020-09-02 16:36:10-03","Cenargen","CEN","7658","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Teresia Strehl","535","1982","12","15",NA,"Brasil","RS","Pólo carboquímico, campo a 4 km após a faz. Flor do Conde.","Exsicatas",NA,"Doação do Museu de Ciências Naturais - Porto Alegre - Herbário Prof. Dr. Alarich R. H. Schultz - HAS Nº 17672","CEN00007658",NA,NA,"Parodi","T. Strehl","SAO JERONIMO","-51.7221984863281","-29.9591999053955","CEN00007658",NA,NA,NA,NA,NA,NA,NA,NA,"78415","auto","1982","12",NA,NA,"1"
"111","2020-09-02 16:36:10-03","Cenargen","CEN","7664","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Teresia Strehl","518","1982","12","15",NA,"Brasil","RS","Pólo carboquímico, campo a 4 km após a faz. Flor do Conde.","Exsicatas",NA,"Doação do Museu de Ciências Naturais - Porto Alegre - Herbário Prof. Dr. Alarich R. H. Schultz - HAS Nº 17655","CEN00007664",NA,NA,"Parodi","T. Strehl","SAO JERONIMO","-51.7221984863281","-29.9591999053955","CEN00007664",NA,NA,NA,NA,NA,NA,NA,NA,"78415","auto","1982","12",NA,NA,"1"
"112","2020-09-02 16:36:18-03","Cenargen","CEN","7649","PreservedSpecimen","Plantae","Poaceae","Axonopus","ramboi","Axonopus ramboi","O. Bueno - HAS","2769","1980","10","29",NA,"Brasil","RS","Jardim Botânico - Porto alegre - RS, coletada no lado norte próximo aos Eucaliptos.","Exsicatas",NA,"Inflorescência castanha, pouco numerosae dispersa em campo sujo, MUSEU DE CIÊNCIAS NATURAIS - PORTO ALEGRE Herbário Prof. Dr. Alarich R. H. Schult - HAS N° 12524","CEN00007649",NA,NA,"G.A.Black","C. A. García","PORTO ALEGRE","-51.2299995422363","-30.0331001281738","CEN00007649",NA,NA,NA,NA,NA,NA,NA,NA,"29946","auto","2004","11",NA,NA,"1"
"113","2019-11-13 11:28:40-03","USP","SPF","184490","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Longhi-Wagner, HM","9927","2006","01","04",NA,"Brasil","Rio Grande do Sul","Morro Santana.",NA,NA,NA,"SPF00184490",NA,NA,"Parodi","Delfini, C","Porto Alegre","-51.2299995422363","-30.0331001281738","SPF00184490",NA,NA,NA,NA,NA,NA,NA,NA,"29946","auto","2019","01",NA,NA,NA
"114","2019-11-13 11:28:40-03","USP","SPF","184491","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Longhi-Wagner, HM","9942","2006","01","04",NA,"Brasil","Rio Grande do Sul","Morro Santana.",NA,NA,NA,"SPF00184491",NA,NA,"Parodi","Delfini, C","Porto Alegre","-51.2299995422363","-30.0331001281738","SPF00184491",NA,NA,NA,NA,NA,NA,NA,NA,"29946","auto","2019","01",NA,NA,NA
"115","2019-11-13 11:28:40-03","USP","SPF","184493","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Longhi-Wagner, HM","9925","2006","01","04",NA,"Brasil","Rio Grande do Sul","Morro Santana.",NA,NA,NA,"SPF00184493",NA,NA,"Parodi","Delfini, C","Porto Alegre","-51.2299995422363","-30.0331001281738","SPF00184493",NA,NA,NA,NA,NA,NA,NA,NA,"29946","auto","2019","01",NA,NA,NA
"116","2019-11-13 11:28:42-03","USP","SPF","183637","PreservedSpecimen","Plantae","Poaceae","Axonopus","ramboi","Axonopus ramboi","Garcia, CA","133","2006","03","01",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,"SPF00183637",NA,NA,"G.A.Black","Garcia, CA","São Francisco de Paula","-50.483333","-29.416667","SPF00183637","918","918",NA,NA,"-50.483333","-29.416667",NA,NA,NA,NA,"2006",NA,NA,NA,NA
"117","2019-11-13 11:28:42-03","USP","SPF","183638","PreservedSpecimen","Plantae","Poaceae","Axonopus","ramboi","Axonopus ramboi","Garcia, CA","143","2006","05","18",NA,"Brasil","Paraná","Margem do rio Taquari.",NA,NA,NA,"SPF00183638",NA,NA,"G.A.Black","Garcia, CA","Quatro Barras","-49.0769004821777","-25.3656005859375","SPF00183638",NA,NA,NA,NA,NA,NA,NA,NA,"17116","auto","2006",NA,NA,NA,NA
"118","2020-08-20 20:41:18-03","UFSC","FLOR","30252","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Trevisan, R.","1097","2011","12","16",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,"Habitat: área seca com afloramento rochoso em beira de rodovia.","FLOR0030252",NA,"Poales","Parodi",NA,"Barra do Quaraí","-57.457222","-30.185","FLOR0030252",NA,NA,NA,NA,"57º27'26''W","30º11'6''S",NA,NA,NA,NA,"2017",NA,NA,NA,NA
"119","2020-08-20 20:41:18-03","UFSC","FLOR","34470","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Zanin, A.; Longhi-Wagner, H.M.; Souza, M.L. & Rieper, M.","856","2006","03","08",NA,"Brasil","Santa Catarina","Campo dos Padres, em direção ao Morro Boa Vista.",NA,NA,"Com rizoma forte, folhas sem nervuras marcadas, glaucescentes em ambas as faces. Habitat: campo com gado","FLOR0034470",NA,"Poales","Parodi",NA,"Urubici","-49.3375","-27.9475","FLOR0034470","1508","1508",NA,NA,"49º20'15''W","27º56'51''S",NA,NA,NA,NA,"2016",NA,NA,NA,NA
"120","2020-08-20 20:41:18-03","UFSC","FLOR","34493","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Zanin, A.; Longhi-Wagner, H.M.; Souza, M.L. & Rieper, M.","879","2006","03","08",NA,"Brasil","Santa Catarina","Campo dos Padres, em direção ao Morro Boa Vista.",NA,NA,"Folhas glaucas. Habitat: em afloramento","FLOR0034493",NA,"Poales","Parodi",NA,"Urubici","-49.3375","-27.9475","FLOR0034493","1508","1508",NA,NA,"49º20'15''W","27º56'51''S",NA,NA,NA,NA,"2016",NA,NA,NA,NA
"121","2020-08-20 20:41:18-03","UFSC","FLOR","34591","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Zanin, A.; Longhi-Wagner, H.M.; Souza, M.L. & Rieper, M.","977","2006","03","09",NA,"Brasil","Santa Catarina","Campo da base do Morro do Campo dos Padres, Campo dos Padres.",NA,NA,"erva. Abundante. Habitat: campo","FLOR0034591",NA,"Poales","Parodi",NA,"Urubici","-49.306667","-27.925","FLOR0034591","1570","1570",NA,NA,"49º18'24''W","27º55'30''S",NA,NA,NA,NA,"2016",NA,NA,NA,NA
"122","2020-08-20 20:41:18-03","UFSC","FLOR","34595","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Zanin, A.; Longhi-Wagner, H.M.; Souza, M.L. & Rieper, M.","981","2006","03","09",NA,"Brasil","Santa Catarina","Encosta próxima ao Morro do Campo dos Padres, Campo dos Padres.",NA,NA,"erva. muito abundante. Habitat: encosta de morro","FLOR0034595",NA,"Poales","Parodi",NA,"Urubici","-49.301944","-27.904722","FLOR0034595","1618","1618",NA,NA,"49º18'7''W","27º54'17''S",NA,NA,NA,NA,"2016",NA,NA,NA,NA
"123","2020-08-20 20:41:18-03","UFSC","FLOR","34869","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Zanin, A.; Longhi-Wagner, H.M.; Souza, M.L. & Rieper, M.","1076","2006","04","27",NA,"Brasil","Santa Catarina","Fazenda da Sra. Sônia Munareto, parte oeste dos campos do Rio Espraiado, Campo dos Padres.",NA,NA,"Comum.","FLOR0034869",NA,"Poales","Parodi",NA,"Urubici","-49.355278","-27.995","FLOR0034869","1355","1355",NA,NA,"49º21'19''W","27º59'42''S",NA,NA,NA,NA,"2016",NA,NA,NA,NA
"124","2020-08-20 20:41:18-03","UFSC","FLOR","36000","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Zanin, A.; Souza, M.L.; Rieper, M. & Nardin, J.","1361","2007","03","14",NA,"Brasil","Santa Catarina","Fazenda da Sra. Sônia Munaretto, campo oeste do Cânion do Espraiado, Campo dos Padres.",NA,NA,"Habitat: campo turfoso","FLOR0036000",NA,"Poales","Parodi",NA,"Urubici","-49.331944","-27.993889","FLOR0036000","1382","1382",NA,NA,"49º19'55''W","27º59'38''S",NA,NA,NA,NA,"2016",NA,NA,NA,NA
"125","2020-08-20 20:41:18-03","UFSC","FLOR","36011","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Zanin, A.; Souza, M.L.; Rieper, M. & Nardin, J.","1372","2007","03","14",NA,"Brasil","Santa Catarina","Fazenda da Sra. Sônia Munaretto, campo oeste do Cânion do Espraiado, Campo dos Padres.",NA,NA,"Habitat: campo turfoso","FLOR0036011",NA,"Poales","Parodi",NA,"Urubici","-49.334444","-27.997222","FLOR0036011","1371","1371",NA,NA,"49º20'4''W","27º59'50''S",NA,NA,NA,NA,"2016",NA,NA,NA,NA
"126","2020-08-20 14:59:29-03","UFSC","FLOR","61973","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Trevisan, R.; et al.","1718","2015","12","04",NA,"Brasil","Santa Catarina","Morro da Igreja.",NA,NA,NA,"FLOR0061973",NA,"Poales","Parodi","Trevisan, R.","Urubici","-49.493611","-28.121389","FLOR0061973","1730","1730",NA,NA,"49º29'37''W","28º7'17''S",NA,NA,NA,NA,"2015","12","04",NA,NA
"127","2020-08-20 20:41:18-03","UFSC","FLOR","35596","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Zanin, A.; Longhi-Wagner, H.M.; Souza, M.L. & Rieper, M.","1197","2006","12","05",NA,"Brasil","Santa Catarina","Fazenda do Sr. Arno Philippe, campo entre a casa da Fazenda e o Morro Boa Vista, em direção ao Morro dos Padres, Campo dos Padres.",NA,NA,"erva Habitat: beira de caminho, solo semi-úmido","FLOR0035596",NA,"Poales","Parodi",NA,"Urubici","-49.5917015075684","-28.0149993896484","FLOR0035596",NA,NA,NA,NA,NA,NA,NA,NA,"30102","auto","2016",NA,NA,NA,NA
"128","2020-08-20 14:59:31-03","UFSC","FLOR","37329","PreservedSpecimen","Plantae","Poaceae","Axonopus","ramboi","Axonopus ramboi","Prompt, A.; Zanin, A.","32","2009","02","10",NA,"Brasil","Santa Catarina","Morro da Igreja.",NA,NA,"erva. solo semi-úmido.","FLOR0037329",NA,"Poales","G.A.Black",NA,"Urubici",NA,"-28.1225",NA,"1768","1768",NA,NA,"49º28'79''W","28º7'21''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-08-20 14:59:31-03","UFSC","FLOR","37330","PreservedSpecimen","Plantae","Poaceae","Axonopus","ramboi","Axonopus ramboi","Prompt, A.; Zanin, A.","11","2009","02","09",NA,"Brasil","Santa Catarina","Morro da Igreja.",NA,NA,"erva. Folha glauca na face adaxial, com rizomas curtos. Pequenas populações isoladas. Inflorescência arroxeada. Solo úmido","FLOR0037330",NA,"Poales","G.A.Black",NA,"Urubici","-49.480556","-28.127222",NA,"1801","1801",NA,NA,"49º28'50''W","28º7'38''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-08-20 14:59:31-03","UFSC","FLOR","37639","PreservedSpecimen","Plantae","Poaceae","Axonopus","ramboi","Axonopus ramboi","Guimarães, F.B.","1161","2010","01","09",NA,"Brasil","Santa Catarina","Morro da Igreja, Parque Nacional de São Joaquim.",NA,NA,NA,"FLOR0037639",NA,"Poales","G.A.Black",NA,"Urubici","-49.480833","-28.1275",NA,NA,NA,NA,NA,"49º28'51''W","28º7'39''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-08-20 14:59:31-03","UFSC","FLOR","37556","PreservedSpecimen","Plantae","Poaceae","Axonopus","ramboi","Axonopus ramboi","Affonso, R.","25","2010","01","09",NA,"Brasil","Santa Catarina","Alto do Morro da Igreja, Parque Nacional de São Joaquim.",NA,NA,"herbáceo, flor espiguetas arroxeadas. Campos turfosos do Morro da Igreja","FLOR0037556",NA,"Poales","G.A.Black",NA,"Urubici","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA
"132","2020-08-20 14:59:31-03","UFSC","FLOR","36318","PreservedSpecimen","Plantae","Poaceae","Axonopus","ramboi","Axonopus ramboi","Zanin, A.; Santos, B.H.","1478","2007","12","28",NA,"Brasil","Santa Catarina","Campos de Santa Bárbara.",NA,NA,NA,"FLOR0036318",NA,"Poales","G.A.Black",NA,"Urubici","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA
"133","2020-08-20 14:59:31-03","UFSC","FLOR","36323","PreservedSpecimen","Plantae","Poaceae","Axonopus","ramboi","Axonopus ramboi","Zanin, A.; Santos, B.H.","1478a","2007","12","28",NA,"Brasil","Santa Catarina","Campos de Santa Bárbara.",NA,NA,"Pouco freqüente","FLOR0036323",NA,"Poales","G.A.Black",NA,"Urubici","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA
"134","2020-08-20 14:59:31-03","UFSC","FLOR","37570","PreservedSpecimen","Plantae","Poaceae","Axonopus","ramboi","Axonopus ramboi","Freitas, D.M.","64","2010","01","10",NA,"Brasil","Santa Catarina","Campos de Santa Bárbara, Parque Nacional de São Joaquim.",NA,NA,"cespitoso","FLOR0037570",NA,"Poales","G.A.Black",NA,"Urubici","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA
"135","2020-08-20 14:59:31-03","UFSC","FLOR","37612","PreservedSpecimen","Plantae","Poaceae","Axonopus","ramboi","Axonopus ramboi","Toncic, B.; Zanin, A.","313","2010","01","10",NA,"Brasil","Santa Catarina","Campos de Santa Bárbara, próximo ao Morro do Baú.",NA,NA,"Formando população.","FLOR0037612",NA,"Poales","G.A.Black",NA,"Urubici","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA
"136","2021-02-08 12:52:40-03","UFRGS","ICN","068853","S","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Valls, JFM","s.n.",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,"Parodi","Garcia, CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005","05","18",NA,NA
"137","2021-02-08 12:52:40-03","UFRGS","ICN","068836","S","Plantae","Poaceae","Axonopus","aff. argentinus","Axonopus aff. argentinus","?","s.n.",NA,NA,NA,"América do Sul","Brasil","RS",NA,NA,NA,NA,NA,"Monocotyledon",NA,"Parodi","Garcia, CA","São Gabriel","-54.3199996948242","-30.3363990783691",NA,NA,NA,NA,NA,NA,NA,NA,NA,"56206","auto",NA,NA,NA,NA,NA
"138","2021-02-08 12:52:42-03","UFRGS","ICN","164010","S","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Silva Filho, PJS","309","2009","10","10","América do Sul","Brasil","RS","Bairro Tarumã região de entorno do Lago Tarumã",NA,NA,"Campo seco",NA,"Monocotyledon",NA,"Parodi","P. J. S. Silva Filho, II Bo","Viamão","-51.023056","-30.066389",NA,"61","61",NA,NA,"-51.023056","-30.066389",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2021-02-08 12:52:42-03","UFRGS","ICN","153129","S","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Freitas, E","88","2007","01","06","América do Sul","Brasil","RS","Cerro do Tigre/Fazenda Cerro do Tigre",NA,NA,"Campo seco com arenização",NA,"Monocotyledon",NA,"Parodi","Freitas, E","Alegrete","-55.7919006347656","-29.7831001281738",NA,NA,NA,NA,NA,NA,NA,NA,NA,"89305","auto",NA,NA,NA,NA,NA
"140","2021-02-08 12:52:40-03","UFRGS","ICN","024682","S","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Valls, JFM; Barcellos, A","2922","1973","11","19","América do Sul","Brasil","RS","BR 290 km 79",NA,NA,NA,NA,"Monocotyledon",NA,"Parodi","Garcia, CA","Butiá","-51.9622001647949","-30.1196994781494",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39953","auto","2005","05","17",NA,NA
"141","2021-02-08 12:52:42-03","UFRGS","ICN","134198","S","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Longhi-Wagner, HM; Garcia, R","7435","2001","01","24","América do Sul","Brasil","RS","Morro da Polícia",NA,NA,NA,NA,"Monocotyledon",NA,"Parodi",NA,"Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA
"142","2021-02-08 12:52:42-03","UFRGS","ICN","148167","S","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Longhi-Wagner, HM; Welker, CAD","9927","2006","01","04","América do Sul","Brasil","RS","Morro Santana",NA,NA,NA,NA,"Monocotyledon",NA,"Parodi","Welker, CAD","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA
"143","2021-02-08 12:52:40-03","UFRGS","ICN","068865","S","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","?","s.n.",NA,NA,NA,"América do Sul","Brasil",NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,"Parodi","Garcia, CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005","05","18",NA,NA
"144","2021-02-08 12:52:40-03","UFRGS","ICN","024167","S","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Quarín, C; Schinini, A","925","1973","03","05","América do Sul","Argentina","Corrientes","61km de Mdes. A Cnia. Pellegrini, Ruta 14",NA,NA,"Doação Plantas de Argentina",NA,"Monocotyledon",NA,"Parodi","Longhi-Wagner, HM","Mercedes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000","09","05",NA,NA
"145","2021-02-08 12:52:40-03","UFRGS","ICN","029087","S","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Quarín, C; Schinini, A; González, JM; Ishikawa, A","2154","1974","02","26","América do Sul","Argentina","Corrientes","Guayquiraró",NA,NA,"Doação Nacional Del Nordeste Corrientes (CTES)",NA,"Monocotyledon",NA,"Parodi","Longhi-Wagner, HM","Esquina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000","09","05",NA,NA
"146","2021-02-08 12:52:40-03","UFRGS","ICN","029090","S","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Quarín, C; González, JM","s.n.","1974","02","01","América do Sul","Argentina","Corrientes","depto. Mercedes Mercedes Est. Exp. INTA",NA,NA,"Doação da Universidad Nacional del Nordeste (CTES.); En campos naturales abonados com sulfato de amonio",NA,"Monocotyledon",NA,"Parodi","Garcia, CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005","05","16",NA,NA
"147","2021-02-08 12:52:40-03","UFRGS","ICN","029094","S","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Quarín, C; González, JM","2047","1974","02","02","América do Sul","Argentina","Corrientes","Mercedes a Itá Corá, Ayo. Pay-Ubre. Em campos altos cerca de la selva marginal",NA,NA,"Doação Nacional Del Nordeste Corrientes (CTES)",NA,"Monocotyledon",NA,"Parodi","Bosak, CF","Mercedes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1988","06",NA,NA,NA
"148","2021-02-08 12:52:40-03","UFRGS","ICN","068848","S","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","?","s.n.",NA,NA,NA,"América do Sul","Brasil",NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,"Parodi","Garcia, CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005","05","18",NA,NA
"149","2021-02-08 12:52:42-03","UFRGS","ICN","068867","S","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Valls, JFM; Pott, A","966",NA,NA,NA,"América do Sul","Brasil",NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,"Parodi","Garcia, CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005","05","18",NA,NA
"150","2021-02-08 12:52:42-03","UFRGS","ICN","155976","S","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Freitas, E","269","2007","06","07","América do Sul","Brasil","RS","Cerro do Tigre Fazenda Santo Antão",NA,NA,"Campo seco com arenização",NA,"Monocotyledon",NA,"Parodi","Freitas, E","Alegrete","-55.7919006347656","-29.7831001281738",NA,NA,NA,NA,NA,NA,NA,NA,NA,"89305","auto",NA,NA,NA,NA,NA
"151","2021-02-08 12:52:42-03","UFRGS","ICN","138854","S","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Dutra, J","466b",NA,NA,NA,"América do Sul","Brasil","RS","Faz. Caraúna",NA,NA,"Invernada",NA,"Monocotyledon",NA,"Parodi","Valls, JFM","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,NA,NA,NA,NA,NA,"55856","auto","1968","01","10",NA,NA
"152","2021-02-08 12:52:42-03","UFRGS","ICN","138145","S","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Boldrini, II","1175","2002","11","22","América do Sul","Brasil","RS","RS 293 Km 128",NA,NA,"Solo mais ou menos raso",NA,"Monocotyledon",NA,"Parodi","Boldrini, II","Candiota","-53.6725006103516","-31.5580997467041",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28623","auto",NA,NA,NA,NA,NA
"153","2021-02-08 12:52:40-03","UFRGS","ICN","064916","S","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Miotto, STS","s.n.","1982","12","12","América do Sul","Brasil","RS","Estação Ecológica Aracuri",NA,NA,NA,NA,"Monocotyledon",NA,"Parodi","Boldrini, II","Esmeralda","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,NA,NA,NA,NA,NA,"38649","auto",NA,NA,NA,NA,NA
"154","2021-02-08 12:52:40-03","UFRGS","ICN","018163","S","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Irmão Teodoro","s.n.","1950","11","13","América do Sul","Brasil","RS","Morro da Polícia",NA,NA,"Doação do instituto Geobiológico LA SALLE",NA,"Monocotyledon",NA,"Parodi","Garcia, CA","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,NA,NA,"29946","auto","2005","05","17",NA,NA
"155","2021-02-08 12:52:42-03","UFRGS","ICN","111717","S","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Longhi-Wagner, HM","3368","1986","10","11","América do Sul","Brasil","RS","Morro da Polícia",NA,NA,NA,NA,"Monocotyledon",NA,"Parodi","Valls, JFM","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,NA,NA,"29946","auto","2000","02","18",NA,NA
