"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","imagecode","class","relationshipType","relatedCatalogItem","typeStatus","fieldNumber","infraspecificEpithet","individualCount"
"98","2012-02-27 15:26:00-03","MO","MOBOT","100452468","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","cliffortiana","Lobelia cliffortiana xalapensis","(Kunth) A. Gray","R.C. Foster",NA,NA,NA,"Otto Kuntze","Kuntze s.n.",NA,NA,NA,"Bolivia","Santa Cruz","Velasco","Rio Yapacani.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"xalapensis","1"
"99","2008-05-27 22:02:00-03","MO","MOBOT","559081","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","T.G. Lammers (F)",NA,NA,NA,"Elsa M. Zardini|U. Velázquez","Zardini 22822","1990","8","4","Paraguay","Cordillera",NA,"Confluence of Río Paraguay and Río Salado, along Río Salado. Inundated savanna.","-57.5","-25.15",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"413",NA,"4"
"100","2013-12-10 05:33:00-02","MO","MOBOT","2879436","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","D. Brunner",NA,NA,NA,"María T. Florentín P.|Marizza Quintana|A. Bogado|A. Fleitas","Florentín Peña 1191","1993",NA,NA,"Paraguay","Paraguarí",NA,"Macizo Acahay. Elevación ubicada al SO. Rodeado de cultivos. Abundancia de Urera, Sorocea y Pteridophytas.","-57.16666","-26.86666",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2014-01-02 05:36:00-02","MO","MOBOT","100146731","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","T.G. Lammers (OSH)",NA,NA,NA,"Martha Serrano|S. P. Churchill|Jeaneth Villalobos|D. Villarroel|Oscar Llanque","Serrano 4711","2004","9","14","Bolivia","Tarija","Arce","Cantón Emborozú. Reserva Natural Alarachi. Trayecto Alarachi-Tunel Nomi-alarachi. Al lado de la carretera y río Bermejo.","-64.6066667","-22.2205556",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"1042.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2"
"102","2008-08-22 03:32:00-03","MO","MOBOT","2874744","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","T.G. Lammers (OSH)",NA,NA,NA,"Cecilia Ezcurra","Ezcurra 468","1984","9","17","Argentina","Salta","Anta","Parque Nac. El Rey: Ayo. Los Loques.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2008-05-27 22:02:00-03","MO","MOBOT","1001973","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","H.H. van der Werff",NA,NA,NA,"H. van der Werff","van der Werff 2128","1975","6",NA,"Ecuador","Galapagos",NA,"Pinta, on the rock near sunmit",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"610.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2012-05-25 11:23:00-03","MO","MOBOT","100197873","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","T. Lammers (OSH)",NA,NA,NA,"Luzmila Arroyo P.","Arroyo Padilla 3929","2008","8","24","Bolivia","Santa Cruz","Sara","Camino de Vallegrande a Masicurí, 3 km antes de la comunidad de Loma Larga, con una vegetación de bosque montano húmedo pluviestacional Tucumano-Boliviano.","-63.9052778","-18.7169445",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"2150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"105","2009-07-01 10:17:00-03","MO","MOBOT","100197932","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","M. Serrano (HSB)",NA,NA,NA,"Jeaneth Villalobos|L. Flores","Villalobos 184","2005","8","24","Bolivia","Chuquisaca","Hernando Siles","Comunidad Tacurbity. Municipio Huacareta. Alrededores de la comunidad. Bosque subhúmedo caducifolio. Piso subandino. Anadenanthera macrocarpa y Tabebuia impetiginosa, en laderas. En las terrazas Prosopis alba.","-64.1447222","-20.63",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"878.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"106","2014-02-24 11:57:00-03","MO","MOBOT","100203883","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","Eric Feltz (MO)",NA,NA,NA,"Rainer W. Bussmann|Carlos Vega Ocaña|Ashley Glenn|Jennifer Gruhn","Bussmann 15530","2009","6","16","Peru","Cajamarca",NA,"Jelij.","-78.1124","-6.8696",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"3035.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"40",NA,"5"
"107","2012-02-27 15:32:00-03","MO","MOBOT","100452469","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","R.C. Foster",NA,NA,NA,"R.E. Fries","Fries 1477","1902","3","28","Bolivia","Tarija","Gran Chaco","Chaco: Tatarenda","-63.6166667","-21.8333333",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"108","2012-02-27 15:36:00-03","MO","MOBOT","100452471","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","R.C. Foster",NA,NA,NA,"José Steinbach","Steinbach G. 6293","1924","7","28","Bolivia","Santa Cruz","Andrés Ibáñez","Cercado: Bosques del Piray","-63.25","-17.75",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"109","2014-01-02 05:36:00-02","MO","MOBOT","100630536","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","Luzmila Arroyo P",NA,NA,NA,"D. Villarroel","Villarroel Segarra 1883","2007","12","14","Bolivia","Santa Cruz","Florida","Bella Vista",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"1200.00000000","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"110","2008-05-27 22:02:00-03","MO","MOBOT","1156069","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","T.G. Lammers (F)",NA,NA,NA,"J. Richard Abbott","Abbott 17275","1995","7","5","Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz de la Sierra; 565 Irala Avenue; on first ring just west of junction with Independencia Avenue; grassy inner courtyard.","-63.18333","-17.76666",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2012-03-18 05:12:00-03","MO","MOBOT","1156175","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","T.G. Lammers (F)",NA,NA,NA,"J. Richard Abbott|Antony Jardim|Fabiana Mamani M.","Abbott 16538","1995","4","3","Bolivia","Santa Cruz","Nuflo de Chavez","Lomerio; ca. 63 km south of Concepción to Las Trancas community, then ca. 5 km to north on access road; tall subhumid forest and unimproved roadside.","-61.88333","-16.5",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2008-05-27 22:02:00-03","MO","MOBOT","1156607","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","T. Lammers, (F)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 45307","1996","7","30","Paraguay","San Pedro",NA,"Yaguarete Forest (Sustainable Forest Systems site). Tall forest.","-56.18833","-23.79888",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1070",NA,"4"
"113","2008-05-27 22:02:00-03","MO","MOBOT","1160244","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","T. Lammers, (F)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 45427","1996","7","31","Paraguay","San Pedro",NA,"Yaguarete Forest Systems (Sustainable Forest Systems site). Tall forest.","-56.17444","-23.79694",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1072",NA,"4"
"114","2008-08-07 03:32:00-03","MO","MOBOT","1196389","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","A. Rodriguez (USZ)",NA,NA,NA,"A. Rodríguez O.","Rodríguez Olmos 214","1993","3","30","Bolivia","Santa Cruz","Andrés Ibáñez","Parque Regional Lomas de Arena, 12 Km al Sur de la ciudad de Santa Cruz.","-63.085","-17.89333",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"410.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2008-05-27 22:02:00-03","MO","MOBOT","1263778","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","T.G. Lammers (OSH)",NA,NA,NA,"Elsa M. Zardini|A. Benítez","Zardini 47373","1997","11","24","Paraguay","Caazapá",NA,"National Park Caaguazú. Tall forest.","-55.44305","-26.09777",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1117",NA,"5"
"116","2008-05-27 22:02:00-03","MO","MOBOT","1307129","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","T.G. Lammers (OSH)",NA,NA,NA,"Elsa M. Zardini|G. Hellman","Zardini 49104","1998","7","23","Paraguay","Caazapá",NA,"Estancia Golondrina. Reserva Privada Ypeti. Tall forest and swamps with tree ferns up to 8 m tall.","-55.54305","-25.69305",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1151",NA,"4"
"117","2011-08-26 16:14:00-03","MO","MOBOT","1514205","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","T.G. Lammers (OSH)",NA,NA,NA,"Elsa M. Zardini|Idilfo Franco","Zardini 55019","2000","8","30","Paraguay","Canindeyú",NA,"Lagunita-Aguara Ñu. Tall forest.","-55.3333333","-24.1302778",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1215",NA,"2"
"118","2008-05-27 22:02:00-03","MO","MOBOT","1521920","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","M. Nee",NA,NA,NA,"Michael H. Nee","Nee 49843",NA,NA,NA,"Bolivia","Santa Cruz",NA,"The plain around Santa Cruz that lies within the Flora de la Region del Parque Nacional Amboro","-63.6","-17.5",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2008-05-27 22:02:00-03","MO","MOBOT","1522017","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","M. Nee",NA,NA,NA,"Michael H. Nee","Nee 49849",NA,NA,NA,"Bolivia","Santa Cruz",NA,"The llanura, at the Jardin Botanico de Santa Cruz","-63.06666","-17.78333",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"375.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2008-05-27 22:02:00-03","MO","MOBOT","1525835","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","M. Nee",NA,NA,NA,"Michael H. Nee","Nee 50077",NA,NA,NA,"Bolivia","Santa Cruz",NA,"Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour","-63.95","-18.10833",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"1350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2011-03-02 12:32:00-03","MO","MOBOT","1800464","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","E. Killip",NA,NA,NA,"William Andrew Archer","Archer 808","1930","12","2","Colombia","Antioquia","Medellín","Barrio El Poblado",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2009-07-15 12:23:00-03","MO","MOBOT","2228947","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","Fortunato, R. H.",NA,NA,NA,"Renée H. Fortunato","Fortunato 134","1982","9","6","Argentina","Tucumán","Capital","Cerro San Javier.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2011-04-03 14:38:00-03","MO","MOBOT","2295195","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","Schinini, A., //",NA,NA,NA,"Aurelio Schinini|G. Cuadrado|O. Bertoni","Schinini Cacace 31301","1996","9","19","Argentina","Formosa","Pilcomayo","Laguna Naick Neck. 14 Km NW de Clorinda",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2012-04-07 05:12:00-03","MO","MOBOT","2295203","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","Schinini, A., //",NA,NA,NA,"Aurelio Schinini|Carlos Saravia T.|Robert Neumann","Schinini Cacace 32989","1997","10","30","Argentina","Salta","Orán","Finca San Andrés. Administración Las Juntas",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"500.00000000","550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2016-11-15 05:15:00-02","MO","MOBOT","2343059","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth",NA,NA,NA,NA,"Antonio C. Krapovickas|Carmen L. Cristóbal|G.L. Esteves","Krapovickas 44137","1992","7","28","Argentina","Misiones",NA,"San Ignacio, casa de H. Quiroga",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2011-04-03 21:11:00-03","MO","MOBOT","2343080","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","Schinini, A., //",NA,NA,NA,"A. Di Giácomo","Di Giácomo 417","1999","6","30","Argentina","Formosa","Laishí","Reserva Ecológica El Bagual. San Francisco de Laishi","-58.633333","-26.233333",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2014-11-20 05:44:00-02","MO","MOBOT","2370864","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","A. Shinini",NA,NA,NA,"Belén Jiménez|Griselda Marín O.","Jiménez 1340","1996","8","6","Paraguay","Canindeyú",NA,"La Morena 49950/18200. Borde de un camino, área alterada en los márgenes del bosque medio/alto.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2011-04-03 21:11:00-03","MO","MOBOT","2396140","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","Schinini, A., //",NA,NA,NA,"A. Di Giácomo","Di Giácomo 417","1999","6","30","Argentina","Formosa","Laishí","Reserva Ecológica El Bagual. San Francisco de Laishi","-58.633333","-26.233333",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2018-06-22 05:25:00-03","MO","MOBOT","2455845","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth",NA,NA,NA,NA,"Lyman B. Smith|Pe. Raulino Reitz","Smith 12624","1964","10","17","Brazil","Santa Catarina",NA,"Itapiranga. Itapiranga, fallow field near ferry landing",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2010-01-01 09:56:00-02","MO","MOBOT","2488961","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","Schinini, A., //",NA,NA,NA,"Maria M. Arbo|Joel S. Shore|Aurelio Schinini","Arbo 8892","2001","8","31","Paraguay","San Pedro",NA,"Ruta 11, Colonia Nueva Germania, al W del puente sobre el rio Aguaray-Mi",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2014-09-29 20:54:00-03","MO","MOBOT","2666834","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth",NA,NA,NA,NA,"S. Jeppesen","Jeppesen 3025","1976","1","31","Ecuador","Galapagos",NA,"Below Media Luna.","-90.27416","-0.655",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2016-11-15 05:15:00-02","MO","MOBOT","2875818","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth",NA,NA,NA,NA,"Antonio C. Krapovickas","Krapovickas 19462","1971",NA,NA,"Bolivia","Tarija",NA,"Ipa, 30 Km N de Villa Montes.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2008-05-27 22:02:00-03","MO","MOBOT","2875916","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","Ronald L. Liesner",NA,NA,NA,"Miguel Bang","Bang 2162","1894",NA,NA,"Bolivia",NA,NA,"Coripati, Yungas.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2009-08-03 16:57:00-03","MO","MOBOT","2876343","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","I.M. Johnston, April",NA,NA,NA,"Walter J. Eyerdam|Alan A. Beetle","Eyerdam 22802","1938","11","1","Argentina","Salta","Orán","Near Tarija River, Bolivia-Argentine border about 65km west of Manuela Pedraza; in riverwash among stones, sandy mud.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2008-05-27 22:02:00-03","MO","MOBOT","2876443","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth",NA,NA,NA,NA,"Santiago Venturi","Venturi 9200","1929","7","11","Argentina","Salta","Rosario de la Frontera","Los Brañcos. En barranca humeda.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2009-11-19 21:00:00-02","MO","MOBOT","2876567","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth",NA,NA,NA,NA,"Lázaro J. Novara","Novara 3591","1983",NA,NA,"Argentina","Salta","San Martín","Tartagal, en playa del río.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2011-01-21 22:52:00-02","MO","MOBOT","2876774","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth",NA,NA,NA,NA,"Lázaro J. Novara|Rosa Subils","Novara 2749","1982","6","5","Argentina","Jujuy","San Pedro","Entre El Cuarteadero y Barro Negro. Aprox. 14 km. al Sur de Río San Pedro, sobre Ruta 34. En cañaveral propiedad del Ing. La Mendieta, paraje La Tala, lote San Juancito.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2010-03-21 18:20:00-03","MO","MOBOT","2876862","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","G. Van Horn",NA,NA,NA,"Charles M. Belshaw","Belshaw 3127","1937","7","28","Peru","San Martín","San Martín","West side of Río Huallaga. South of Shapaja 1-4 km.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"274.32000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2008-05-27 22:02:00-03","MO","MOBOT","2877009","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth",NA,NA,NA,NA,"H.J.F. Schimpff","Schimpff 102","1932",NA,NA,"Ecuador","Galapagos","Santa Cruz","Übergangszone, zwischen Busch-und Stockwald, halbaffenis [ ] zwischen Lava.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2009-08-25 05:45:00-03","MO","MOBOT","2877152","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","Bruce A. Stein",NA,NA,NA,"Calaway H. Dodson|P.M. Dodson","Dodson 15457","1984","11","19","Ecuador","Los Ríos",NA,"Centro Cientifico Rio Palenque Km 56 Quevedo a Santo Domingo. Bosque humido tropical.","-79.36666","-0.58333",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"150.00000000","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2008-05-27 22:02:00-03","MO","MOBOT","2877251","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","T. Ayers",NA,NA,NA,"Augustus Fendler","Fendler 725","1854",NA,NA,"Venezuela",NA,NA,"Prope coloniam Tovar.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2009-05-15 11:31:00-03","MO","MOBOT","2877319","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","Ronald L. Liesner",NA,NA,NA,"Pedro Jörgensen","Jörgensen 3180",NA,NA,NA,"Argentina","Formosa",NA,"De Loca.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2009-05-15 13:24:00-03","MO","MOBOT","2877413","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","Ronald L. Liesner",NA,NA,NA,"Pedro Jörgensen","Jörgensen 3884",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2008-05-27 22:02:00-03","MO","MOBOT","2877535","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth",NA,NA,NA,NA,"O. Borsini","Borsini 733","1946",NA,NA,"Argentina","Salta",NA,"Ballivian-Agua Linda.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2016-11-15 05:15:00-02","MO","MOBOT","2877597","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth",NA,NA,NA,NA,"Antonio C. Krapovickas|Carmen L. Cristóbal","Krapovickas 15952","1970",NA,NA,"Argentina","Misiones","Leandro N. Alem","Villa Venecia.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2016-11-15 05:15:00-02","MO","MOBOT","2877726","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth",NA,NA,NA,NA,"Antonio C. Krapovickas|Carmen L. Cristóbal","Krapovickas 13172","1967",NA,NA,"Argentina","Chaco","Bermejo","Arroyo Cangüi Chico.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2009-07-13 12:30:00-03","MO","MOBOT","2877830","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","Ronald L. Liesner",NA,NA,NA,"Felix Woytkowski","Woytkowski 7357","1962","7","1","Peru","Pasco",NA,"Hacienda Genova.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2010-07-14 15:33:00-03","MO","MOBOT","2877947","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","Ronald L. Liesner",NA,NA,NA,"J. Francis Macbride","Macbride 5351","1923","8","10","Peru",NA,NA,"La Merced. Trail edge.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"609.60000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2008-05-27 22:02:00-03","MO","MOBOT","2878215","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","B.A. Stein",NA,NA,NA,"Thomas B. Croat","Croat 58239A","1984","4","13","Peru","Amazonas","Bongará","Pomacocha. Along road between Moyobamba and Chachapoyas. Vicinity of Km marker 339, E end of Lago Pomacocha, on bluff overlooking lake.","-77.9","-5.78333",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"2250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2009-08-24 12:06:00-03","MO","MOBOT","2878325","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","Thomas G. Lammers, 17 May",NA,NA,NA,"Itaipú Binacional","Itaipú Binacional 482","1979","8","31","Paraguay","Alto Paraná",NA,"Viv. Ftal. Itaipú. Zona de cultivo.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
