"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","typeStatus","individualCount","class","relatedCatalogItem"
"149","2021-03-04 15:42:19-03","IF","SPSF","22346","PreservedSpecimen","Plantae","Magnoliophyta","Aquifoliales","Celastraceae","Maytenus","littoralis","Maytenus littoralis","R.M.Carvalho-Okano","M.Sanchez","F.Pedroni & M.Sanchez","196","1995","12","15","América do Sul","Brasil","SP","Ubatuba","Parque Estadual da Serra do Mar - Núcleo Picinguaba","-44.8","-23.366667",NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Restinga.&nf;Árvore 13m altura; flores e botões.; GEOGRAFIA: Mata de Planície.;",NA,NA,"1995",NA,NA,NA,NA,"12","30",NA,NA,"Magnoliopsida",NA
"150","2021-03-04 15:42:19-03","IF","SPSF","25210","PreservedSpecimen","Plantae","Magnoliophyta","Aquifoliales","Celastraceae","Maytenus","littoralis","Maytenus littoralis",NA,"L.Biral","M.Sztutman & M.C.C.Brito & C.H.G.Cezare & J.D.Santos & M.J.C.Santos & A.P.Felipim","139","1999","01","07","América do Sul","Brasil","SP","Pariquera Açu","P.E.Pariquera Abaixo","-47.783333","-24.666667",NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Floresta de caxeta&nf;Arvoreta; GEOGRAFIA: floresta Ombrofila densa&nf;;",NA,NA,"2012",NA,NA,NA,NA,"02","06",NA,NA,"Magnoliopsida",NA
"151","2021-03-04 15:42:19-03","IF","SPSF","24533","PreservedSpecimen","Plantae","Magnoliophyta","Aquifoliales","Celastraceae","Maytenus","littoralis","Maytenus littoralis",NA,"L.Biral","M.R.Gorenstein","9","1999","01","05","América do Sul","Brasil","SP","Pariquera-Açú","Parque Estadual Pariquera Abaixo","-47.8","-24.666667",NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arbusto 5m altura; botões esverdeados.; GEOGRAFIA: floresta ombrofila densa&nf;;",NA,NA,"2012",NA,NA,NA,NA,"02","06",NA,NA,"Magnoliopsida",NA
"152","2021-03-04 15:42:19-03","IF","SPSF","24621","PreservedSpecimen","Plantae","Magnoliophyta","Aquifoliales","Celastraceae","Maytenus","littoralis","Maytenus littoralis","R.M.Carvalho-Okano","M.Sanchez","F.Pedroni & M.Sanchez","200","1996","01","12","América do Sul","Brasil","SP","Ubatuba","Picinguaba","-44.8","-23.366667",NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Mata de Planície; Restinga.&nf;Árvore 8m altura; flores.; GEOGRAFIA: EX-UEC;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA
"153","2021-03-04 15:42:19-03","IF","SPSF","27793","PreservedSpecimen","Plantae","Magnoliophyta","Aquifoliales","Celastraceae","Maytenus","littoralis","Maytenus littoralis","R.M.Carvalho-Okano","M.Sanchez","F.Pedroni & M.Sanchez","186","1996","01","07","América do Sul","Brasil","SP","Ubatuba","Parque Estadual da Serra do Mar - Núcleo Picinguaba","-44.8","-23.366667",NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Mata de Planície, Restinga.&nf;Árvore 10m altura; flores.;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA
"154","2021-03-04 15:42:19-03","IF","SPSF","35077","PreservedSpecimen","Plantae","Magnoliophyta","Aquifoliales","Celastraceae","Maytenus","littoralis","Maytenus littoralis","R.M.Carvalho-Okano","M.Sanchez","F.Pedroni & M.Sanchez","265","1996","05","25","América do Sul","Brasil","SP","Ubatuba","Parque Estadual da Serra do Mar - Núcleo Picinguaba","-44.8","-23.366667",NA,NA,NA,"COLETA: XLS: SPSFNovo&nf;Mata de Planície; restinga.&nf;Árvore 6,5m altura; frutos maduros, semente marrom, arilo branco, valvas cor laranja-avermelhada.;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA
"155","2021-03-04 15:42:19-03","IF","SPSF","47240","PreservedSpecimen","Plantae","Magnoliophyta","Aquifoliales","Celastraceae","Maytenus","littoralis","Maytenus littoralis","R.M.Carvalho-Okano","F.A.R.D.P.Arzolla","F.A.R.D.P.Arzolla & F.E.S.P.Vilela & C. de Moura & N.M.Ivanauskas","1579","2012","12","19","América do Sul","Brasil","SP","Guapiara",NA,"-48.554444","-24.276944","841","841",NA,"COLETA: Árvore com frutos.; GEOGRAFIA: Floresta Ombrófila Densa Montana.;",NA,NA,"2012",NA,NA,NA,NA,"12","12",NA,NA,"Magnoliopsida",NA
"156","2021-03-04 15:42:19-03","IF","SPSF","47432","PreservedSpecimen","Plantae","Magnoliophyta","Aquifoliales","Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carv.-Okano","F.A.R.D.P.Arzolla","F.A.R.D.P.Arzolla & C.Moura & F.E.S.P.Vilela & N.M.Ivanauskas & A.A. de Oliveira","1605","2013","02","20","América do Sul","Brasil","SP","Iporanga","Erva de Bicho","-48.743611","-24.546111","612","612",NA,"COLETA: Árvore com frutos maduros.; GEOGRAFIA: Floresta Ombrófila Densa Montana.;",NA,NA,"2013",NA,NA,NA,NA,"02","27",NA,NA,"Magnoliopsida",NA
"157","2021-03-04 15:42:19-03","IF","SPSF","23902","PreservedSpecimen","Plantae","Magnoliophyta","Aquifoliales","Celastraceae","Maytenus","littoralis","Maytenus littoralis",NA,"L.Biral","M.A.Kawall","81","1991","07","25","América do Sul","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ciliar&nf;;",NA,NA,"2012","55628","auto",NA,NA,"02","06",NA,NA,"Magnoliopsida",NA
"158","2021-03-04 15:42:19-03","IF","SPSF","23920","PreservedSpecimen","Plantae","Magnoliophyta","Aquifoliales","Celastraceae","Maytenus","littoralis","Maytenus littoralis",NA,"L.Biral","I.Cordeiro & L.Rossi & M.P.Costa & E.A.Anunciação","862","1991","12","17","América do Sul","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arbusto até 2m altura; flores cor creme; GEOGRAFIA: Trilha para a Cachoeira do Salto;",NA,NA,"2012","55628","auto",NA,NA,"02","06",NA,NA,"Magnoliopsida",NA
"159","2021-03-04 15:42:19-03","IF","SPSF","23923","PreservedSpecimen","Plantae","Magnoliophyta","Aquifoliales","Celastraceae","Maytenus","littoralis","Maytenus littoralis","R.M.Carvalho-Okano","L.Biral","M.R.F.Melo & M.C.Carvalhaes","961","1991","04","25","América do Sul","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ciliar&nf;;",NA,NA,"2012","55628","auto",NA,NA,"02","06",NA,NA,"Magnoliopsida",NA
"160","2021-03-04 15:42:19-03","IF","SPSF","23946","PreservedSpecimen","Plantae","Magnoliophyta","Aquifoliales","Celastraceae","Maytenus","littoralis","Maytenus littoralis","R.M.Carvalho-Okano","L.Biral","L.Rossi & E.L.M.Catharino & I.Cordeiro","625","1990","05","16","América do Sul","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta 4m altura; frutos castanho-avermelhados.; GEOGRAFIA: mata de encosta&nf;;",NA,NA,"2012","55628","auto",NA,NA,"02","06",NA,NA,"Magnoliopsida",NA
"161","2021-03-04 15:42:19-03","IF","SPSF","18663","PreservedSpecimen","Plantae","Magnoliophyta","Aquifoliales","Celastraceae","Maytenus","littoralis","Maytenus littoralis","R.M.Carvalho-Okano",NA,"A.Furlan","1413","1994","04","15","América do Sul","Brasil","SP","Santos","Rodovia Rio-Santos","-46.3300018310547","-23.9599990844727",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata atlantica&nf;;",NA,NA,NA,"26836","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA
"162","2021-03-04 15:42:19-03","IF","SPSF","26983","PreservedSpecimen","Plantae","Magnoliophyta","Aquifoliales","Celastraceae","Maytenus","littoralis","Maytenus littoralis",NA,"L.Biral","S.L.R.Castro","38","1996","04","05","América do Sul","Brasil","SP","Ubatuba","Parque Estadual da Serra do Mar - Núcleo Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,"COLETA: Árvore 4m altura; flores amarelo-esverdeadas; frutos imaturos verdes e maduros verde-avermelhados.; GEOGRAFIA: Restinga;",NA,NA,"2012","34265","auto",NA,NA,"02","06",NA,NA,"Magnoliopsida",NA
"163","2020-10-22 10:12:34-03","IBt","SP","237714","S","Plantae",NA,NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carv.-Okano","Groppo Jr, M","Romaniuc Neto, S; Mamede, MCH; Rossi, L","848","1989","06","22",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, restinga alta, próximo ao vilarejo de Marujá","-47.9199981689453","-25.0100002288818",NA,NA,NA,"Arvoreta 5m alt. Frutos imaturos castanho esverdeados",NA,NA,"2009","37574","auto",NA,NA,"11",NA,NA,NA,NA,NA
"164","2020-10-22 10:12:34-03","IBt","SP","249258","S","Plantae",NA,NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carv.-Okano",NA,"Kawall, MA; et al.","81","1991","07","25",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Margem do rio Verde","-47.5499992370605","-24.7000007629395",NA,NA,NA,"Arvoreta, ca. 3,0m. alt., frutos imaturos verdes",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-10-22 10:12:34-03","IBt","SP","244586","S","Plantae",NA,NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carv.-Okano",NA,"Rossi, L; et al.","625","1990","05","16",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Proximidades do maciço da Juréia, trilha do alojamento em direção a foz do rio Verde, mata de encosta","-47.5499992370605","-24.7000007629395",NA,NA,NA,"Arvoreta crescendo próxima à margem do rio Verde, no inicio do manguezal, ca. 4,0m alt., frutos castanho avermelhados",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-10-22 10:12:34-03","IBt","SP","251283","S","Plantae",NA,NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carv.-Okano",NA,"Melo, MMRF; Carvalhaes, MA","961","1991","04","25",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, às margens do rio Verde em direção à Foz","-47.5499992370605","-24.7000007629395",NA,NA,NA,"Árvore arqueada sobre o rio, ca. 7m alt., cálice verde, corola creme",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-10-22 10:12:34-03","IBt","SP","249593","S","Plantae",NA,NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carv.-Okano",NA,"Mamede, MCH; Anunciação, EA","452","1991","06","13",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, margem do rio Verde","-47.5499992370605","-24.7000007629395",NA,NA,NA,"Arbusto trepador, folhas discolores, frutos vermelhos vináceos, sementes brancas",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-10-22 10:12:34-03","IBt","SP","251785","S","Plantae",NA,NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carv.-Okano",NA,"Cordeiro, I; et al.","862","1991","12","17",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha para a cachoeira do Salto","-47.5499992370605","-24.7000007629395",NA,NA,NA,"Arbusto até 2m alt., flores creme",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-10-22 10:12:34-03","IBt","SP","237688","S","Plantae",NA,NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carv.-Okano",NA,"Cordeiro, I; et al.","556","1990","03","16",NA,"Brasil","São Paulo","Iguape","Reserva Ecológica Juréia-Itatins, Praia da Juréia, restinga","-47.5499992370605","-24.7000007629395",NA,NA,NA,"Arvoreta até 3,0m alt., frutos imaturos castanhos",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-10-22 10:12:34-03","IBt","SP","23622","S","Plantae",NA,NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carv.-Okano","Carvalho Okano, RM","s.col.","s.n.","1899","08","16",NA,"Brasil","São Paulo","Iporanga","Pilões","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,"SP000459","SP000459","1992","38740","auto",NA,NA,"10","15","Paratype",NA,NA,NA
"171","2020-10-22 10:12:34-03","IBt","SP","278347","S","Plantae",NA,NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carv.-Okano",NA,"Furlan, A","1413","1994","04","15",NA,"Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-10-22 10:12:34-03","IBt","SP","278349","S","Plantae",NA,NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carv.-Okano",NA,"Furlan, A","1566","1994","04","17",NA,"Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-10-22 10:12:34-03","IBt","SP","295510","S","Plantae",NA,NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carv.-Okano",NA,"Leitão Filho, HF","34778","1996","02","02",NA,"Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-10-22 10:12:34-03","IBt","SP","343141","S","Plantae",NA,NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carv.-Okano",NA,"Castro, SLR","38","1996","04","05",NA,"Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-10-22 10:12:34-03","IBt","SP","75488","S","Plantae",NA,NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carv.-Okano","Carvalho Okano, RM","Kuhlmann, M","3819","1956","06","28",NA,"Brasil","São Paulo","Ubatuba","Restinga","-45.0699996948242","-23.4300003051758",NA,NA,NA,"Arbusto comum na restinga e sobre pedras em ilhotas na orla marítima. Frutos vermelhos","SP000458","SP000458","1992","34265","auto",NA,NA,"10","15","Paratype",NA,NA,NA
"176","2020-10-22 10:12:34-03","IBt","SP","338244","S","Plantae",NA,NA,"Celastraceae","Monteverdia","littoralis","Monteverdia littoralis","(Carv.-Okano) Biral",NA,"Sampaio, PSP","169","1999","01","14",NA,"Brasil","São Paulo","Bertioga",NA,"-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-11-26 09:59:46-03","IBt","SP","366549","S","Plantae",NA,NA,"Celastraceae","Monteverdia","littoralis","Monteverdia littoralis","(Carv.-Okano) Biral",NA,"Martins, SE","636","2000","02","03",NA,"Brasil","São Paulo","Bertioga",NA,"-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-11-26 09:59:46-03","IBt","SP","366550","S","Plantae",NA,NA,"Celastraceae","Monteverdia","littoralis","Monteverdia littoralis","(Carv.-Okano) Biral",NA,"Martins, SE","727","2000","08","22",NA,"Brasil","São Paulo","Bertioga",NA,"-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-10-22 10:12:34-03","IBt","SP","350496","S","Plantae",NA,NA,"Celastraceae","Monteverdia","littoralis","Monteverdia littoralis","(Carv.-Okano) Biral",NA,"Esteves, GL","2766","2000","10","20",NA,"Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-10-22 10:12:34-03","IBt","SP","13897","S","Plantae",NA,NA,"Celastraceae","Monteverdia","littoralis","Monteverdia littoralis","(Carv.-Okano) Biral","Biral, L","Edwall, G","CGG1723","1892","03","25",NA,"Brasil","São Paulo","São Sebastião","Capoeira","-45.4099998474121","-23.7600002288818",NA,NA,NA,"Arbusto 2m alt.","SP001708","SP001708","2020","41977","auto",NA,NA,"05","07",NA,NA,NA,NA
"181","2020-11-05 09:51:21-03","IBt","SP","358161","S","Plantae",NA,NA,"Celastraceae","Monteverdia","littoralis","Monteverdia littoralis","(Carv.-Okano) Biral",NA,"Pastore, JA","979","2001","02","16",NA,"Brasil","São Paulo","São Vicente","Parque Estadual Xixová-Japuí","-46.3899993896484","-23.9599990844727",NA,NA,NA,NA,NA,NA,NA,"25482","auto",NA,NA,NA,NA,NA,NA,NA,NA
