"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","typeStatus","fieldNumber","class","individualCount"
"86","2020-04-29 16:30:29-03","UFVJM","HDJF","7231","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.","Faria, JEQ","Faria, JEQ","7343","2017","03","21","Southern America","Brasil","Minas Gerais","Campus JK da UFVJM, próximo a captação de água do Soberbo","1324","1324",NA,NA,"HDJF007231",NA,"Diamantina","-43.568056","-18.196389","2017","03",NA,NA,NA,"-43.568056","-18.196389",NA,NA,NA,NA
"87","2020-04-29 16:30:29-03","UFVJM","HDJF","6362","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.","Faria, JEQ","Faria, JEQ; Soares, CCC","7421","2017","03","27","Southern America","Brasil","Minas Gerais","Área da Mineradora Córrego Novo, após o distrito de São João da Chapada, próximo ao distrito de Rio Pardo","1306","1306",NA,NA,"HDJF006362",NA,"Diamantina","-43.818333","-18.0325","2017","03",NA,NA,NA,"-43.818333","-18.0325",NA,NA,NA,NA
"88","2020-04-29 16:30:29-03","UFVJM","HDJF","3435","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.","Otoni, TJO","Faria, JEQ; Otoni, TJO","5483","2016","03","15","Southern America","Brasil","Minas Gerais","Margem da estrada para Conselheiro Mata","1251","1251",NA,NA,"HDJF003435",NA,"Diamantina","-43.879722","-18.310556","2016","03",NA,NA,NA,"-43.879722","-18.310556",NA,NA,NA,NA
"89","2019-01-25 15:38:28-02","IAC","IAC","34323","S","Plantae",NA,NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.","D.G. Almeida-Costa","A.O. Scariot","427","1989","02","14",NA,"Brasil","Minas Gerais","Entrada da usina da rodovia MG-10 lagoa Santa Conceicão. Distrito Cardeal Mota",NA,NA,NA,"Coordenadas do material: 19°16#?#S 43°37#?#W",NA,NA,"Santana do Riacho","-43.6166667","-19.2666667","2018","05","15",NA,NA,"-43.6166667","-19.2666667",NA,NA,NA,NA
"90","2019-01-25 15:38:28-02","IAC","IAC","47452","S","Plantae",NA,NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.","D.G. Almeida-Costa","R. Tsuji; L.C. Bernacci & E.F. Souto","1254","2006","03","10",NA,"Brasil","Minas Gerais","A partir de Turmalina, estrada para Diamantina",NA,NA,NA,"coordenadas do material: 17°47#?#38.2S, 43°22#?#33.6W",NA,NA,"Senador Modestino Gonçalves","-43.376","-17.793944","2018","05","15",NA,NA,"-43.376000","-17.793944",NA,NA,NA,NA
"91","2020-11-19 14:06:01-03","Unimontes","MCMG","3156","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.","Neto, Santos D'Angelo.","Estagiarios LEPV |",NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Congonhas","-43.8577995300293","-20.4997005462646",NA,NA,NA,"16368","auto",NA,NA,NA,NA,NA,NA
"92","2020-11-19 14:06:01-03","Unimontes","MCMG","2801","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.","Santos, R.M.","Mota, G.S | Bahia,T.O. | Braga.L.L. | Costa,F.M. | Coutinho,E.T. | Lima.L.P.D. | Mota,N.M. | Oliveira,M.H. | Rodrigues,P.L. | Silva,D.L. | Silva,R.R. | Souza,S.R. | Veloso, C.V.A. |",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Parque Nacional Serra do Cipó Pedra do Elefante",NA,NA,NA,"Arbóreo",NA,NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"93","2020-11-19 14:06:01-03","Unimontes","MCMG","2871","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.","Santos, R.M.","Mota, G.S | Bahia,T.O. | Braga.L.L. | Costa,F.M. | Coutinho,E.T. | Lima.L.P.D. | Mota,N.M. | Oliveira,M.H. | Rodrigues,P.L. | Silva,D.L. | Silva,R.R. | Souza,S.R. | Veloso, C.V.A. |",NA,"2011",NA,NA,NA,"Brasil","Minas Gerais","Parque Nacional Serra do Cipó Cedro",NA,NA,NA,NA,NA,NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328","2011",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"94","2020-11-19 14:06:01-03","Unimontes","MCMG","2710","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.","Santos, R.M.","Mota, G.S | Bahia,T.O. | Braga.L.L. | Costa,F.M. | Coutinho,E.T. | Lima.L.P.D. | Mota,N.M. | Oliveira,M.H. | Rodrigues,P.L. | Silva,D.L. | Silva,R.R. | Souza,S.R. | Veloso, C.V.A. |",NA,"2011",NA,NA,NA,"Brasil","Minas Gerais","Parque Nacional Serra do Cipó Usina",NA,NA,NA,NA,NA,NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328","2011",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"95","2020-11-19 14:06:01-03","Unimontes","MCMG","2958","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.","Santos, R.M.","Mota, G.S | Bahia,T.O. | Braga.L.L. | Costa,F.M. | Coutinho,E.T. | Lima.L.P.D. | Mota,N.M. | Oliveira,M.H. | Rodrigues,P.L. | Silva,D.L. | Silva,R.R. | Souza,S.R. | Veloso, C.V.A. |",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Parque Nacional Serra do Cipó Serra Morena",NA,NA,NA,"Arbóreo",NA,NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"96","2019-11-01 15:13:13-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.","Chacon, RG","Oliveira, RC; Chacon, RG","2489","2009","11","04","Southern America","Brasil","Minas Gerais","Serra do Cipó, Trilha para Poço Azul",NA,NA,NA,"Folha: 172 cm; Limbo: 114 cm; Folíolos: 124 cm; Dimensões: 250 cm &nf;Frequente.&nf;; Cerrado denso. Relevo acidentado. Substrato areno-argiloso (marrom acinzentado).","UB0003450","UB0003450","Lagoa Santa","-43.618611","-19.354722","2009","11","04",NA,NA,"-43.618611","-19.354722",NA,NA,NA,NA
"97","2019-11-01 15:13:13-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.",NA,"Rios, MNS","139","2013","08","28","Southern America","Brasil","Distrito Federal","Reserva da Embrapa Cerrados",NA,NA,NA,"Projeto Década; Tronco simples, com cerca de 0,6m; folhas pinadas de cor verde-azulada; com frutos; Cerrado sentido restrito","UB0031755","UB0031755","Planaltina","-47.716667","-15.633333",NA,NA,NA,NA,NA,"-47.716667","-15.633333",NA,NA,NA,NA
"98","2019-11-01 15:13:13-03","UnB","UB","163184","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.","Martins, RC","Munhoz, CBR; Emmert, P; Mello, TRB","7172","2010","05","02","Southern America","Brasil","Minas Gerais","Fazenda do Seu Geraldão, acesso por Inhaí","1154","1154",NA,"Árvore; colmo 0,8m e folhas 1,5m. Botões florais e flores em antese; Cerrado rupestre","UB0003455","UB0003455 UB0003455_1 UB0003455_2 UB0003455_3","Diamantina","-43.885556","-17.9275","2011","10",NA,NA,NA,"-43.885556","-17.9275",NA,NA,NA,NA
"99","2019-11-01 15:13:13-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.",NA,"Irwin, HS; et al.","27605","1970","03","15","Southern America","Brasil","Minas Gerais","Ca. 23km E of Diamantina","900","900",NA,"Stems to ca. 1m tall. Inflorescence straw. Leaves ca. 1,5m long; Wet campo sujo and surrounding cerrado","UB0003454","UB0003454","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"100","2019-11-01 15:13:13-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.",NA,"Irwin, HS; et al.","27605","1970","03","15","Southern America","Brasil","Minas Gerais","Ca. 23km E of Diamantina","900","900",NA,"Stems to ca. 1m tall. Inflorescence straw. Leaves ca. 1,5m long; Wet campo sujo and surrounding cerrado","UB0003452","UB0003452","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"101","2019-11-01 15:13:13-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.","Chacon, RG","Oliveira, RC; Chacon, RG","2489","2009","11","04","Southern America","Brasil","Minas Gerais","Serra do Cipó, Trilha para Poço Azul",NA,NA,NA,"Folha: 172 cm; Limbo: 114 cm; Folíolos: 124 cm; Dimensões: 250 cm &nf;Frequente.&nf;; Cerrado denso. Relevo acidentado. Substrato areno-argiloso (marrom acinzentado).","UB0003448","UB0003448","Lagoa Santa","-43.618611","-19.354722","2009","11","04",NA,NA,"-43.618611","-19.354722",NA,NA,NA,NA
"102","2019-11-01 15:13:13-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.","Chacon, RG","Oliveira, RC; Chacon, RG","2489","2009","11","04","Southern America","Brasil","Minas Gerais","Serra do Cipó, Trilha para Poço Azul",NA,NA,NA,"Folha: 172 cm; Limbo: 114 cm; Folíolos: 124 cm; Dimensões: 250 cm &nf;Frequente.&nf;; Cerrado denso. Relevo acidentado. Substrato areno-argiloso (marrom acinzentado).","UB0003449","UB0003449","Lagoa Santa","-43.618611","-19.354722","2009","11","04",NA,NA,"-43.618611","-19.354722",NA,NA,NA,NA
"103","2019-11-01 15:13:13-03","UnB","UB","138495","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.","Chacon, RG","Oliveira, RC; Chacon, RG","2489","2009","11","04","Southern America","Brasil","Minas Gerais","Serra do Cipó, Trilha para Poço Azul",NA,NA,NA,"Folha: 172 cm; Limbo: 114 cm; Folíolos: 124 cm; Dimensões: 250 cm &nf;Frequente.&nf;; Cerrado denso. Relevo acidentado. Substrato areno-argiloso (marrom acinzentado).","UB0003447","UB0003447","Lagoa Santa","-43.618611","-19.354722","2009","11","04",NA,NA,"-43.618611","-19.354722",NA,NA,NA,NA
"104","2019-11-01 15:13:13-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.",NA,"Irwin, HS; et al.","27605","1970","03","15","Southern America","Brasil","Minas Gerais","Ca. 23km E of Diamantina","900","900",NA,"Stems to ca. 1m tall. Inflorescence straw. Leaves ca. 1,5m long; Wet campo sujo and surrounding cerrado","UB0003451","UB0003451","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"105","2019-11-01 15:13:13-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.",NA,"Irwin, HS; et al.","27605","1970","03","15","Southern America","Brasil","Minas Gerais","Ca. 23km E of Diamantina","900","900",NA,"Stems to ca. 1m tall. Inflorescence straw. Leaves ca. 1,5m long; Wet campo sujo and surrounding cerrado","UB0003453","UB0003453","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"106","2019-05-06 11:52:13-03","UFU","HUFU","68624","S","Plantae",NA,NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.","Echternacht, L.","Echternacht, L.; Neves, A.; Freitas, S. & Werlang, A.P.L.","2465","2014","04","26",NA,"Brasil","Bahia","Galheiros, nos arredores da Lapa Pintada.",NA,NA,NA,"Palmeira com apenas uma estipe (não ramificado), bainha das folhaspersistentes. Folha ca. de 1,20 comp. Formato elíptico. Flores amarelas, raque verde.","HUFU00001980","HUFU00001980_1 HUFU00001980_2","Diamantina",NA,NA,"2014","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2019-05-06 11:52:13-03","UFU","HUFU","73248","S","Plantae",NA,NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.","Leitman, P.","Martinelli, G.; Baez, C.","18758","2015","10","11",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Preto, próximo a primeira porteira do parque, 1,8 km da guarita.","873","873",NA,"Palmeira acaule, folhas com 1,70m de comprimento; heliófila, folhas verdes discolores; inflorescencia com espádice castanho-paleáceo com a face interna castanho; flores de cor creme; infl. Passda de cor castanho; Cerrado com afloram","HUFU00070003",NA,"São Gonçalo do Rio Preto","-43.343889","-18.071111","2016","08","31",NA,NA,"-43.343889","-18.071111",NA,NA,NA,NA
"108","2019-05-06 11:52:13-03","UFU","HUFU","53211","S","Plantae",NA,NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.",NA,"Hatschbach, G.; Hatschbach, M. & Barbosa, E.","68248","1998","07","25",NA,"Brasil","Minas Gerais","Rio Pardo, Rodovia Linha Verde - Conselheiro Mata.",NA,NA,NA,"Estipe 2,50 m. Folhas 1,50 m. 60 pares de folíolos.; Campo rupestre. Sobre rochas.","HUFU00025802","HUFU00025802","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"109","2019-11-21 09:59:33-03","IBt","SP","107888","S","Plantae",NA,NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.","Glassman, SF","Glassman, SF; Correa Gomes Jr, J","8112","1965","07","15",NA,"Brasil","Minas Gerais","Serra do Biribiry. 7 km. W. of Diamantina. In cerrado, rocky soil",NA,NA,NA,"Trunk 5 ft. tall, common","SP056047","SP056047","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"110","2019-11-21 09:59:33-03","IBt","SP","178415","S","Plantae",NA,NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.",NA,"Glassman, SF; Correa Gomes Jr, J","8159","1965","07","15",NA,"Brasil","Minas Gerais","Serra do gombo. 18 km NW. of Diamantina, Cerrado, rocky soil",NA,NA,NA,NA,"SP056048","SP056048 SP056048_01","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
