"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","scientificNameAuthorship","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","infraspecificEpithet","fieldNumber","individualCount","relatedCatalogItem","sex"
"271","2009-07-31 09:44:00-03","MO","MOBOT","2246830","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","Krapovickas, A.","Renée H. Fortunato|Susana Crespo|Elisa G. Nicora|Colaboradores","Fortunato 2675","1992","3","14","South America","Argentina","Formosa","Parque Nac. Pilcomayo, alrededores de la Laguna Blanca.",NA,NA,NA,NA,"Pilcomayo",NA,NA,NA,NA,"(L.) Torr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2011-04-11 12:14:00-03","MO","MOBOT","2292098","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum",NA,"C.M. Hicken","Hicken 324",NA,NA,NA,"South America","Argentina","Corrientes","Tacombi",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(L.) Torr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2011-04-03 14:36:00-03","MO","MOBOT","2292128","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","Krapovickas, A., //","Aurelio Schinini|G. Cuadrado","Schinini Cacace 30450","1996","2","28","South America","Argentina","Formosa","Laguna Naick Neck, Colonia El Paraíso, 5 Km W de Palma Sola",NA,NA,NA,NA,"Pilcomayo","-58.1226","-25.221",NA,NA,"(L.) Torr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2009-07-09 17:05:00-03","MO","MOBOT","2458094","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum",NA,"Gert G. Hatschbach","Hatschbach 8074",NA,NA,NA,"South America","Brazil","Paraná","Guaira. Porto Novo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(L.) Torr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2015-09-16 06:16:00-03","MO","MOBOT","2515718","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum",NA,"Benedict (Benjamin) Balansa","Balansa 1592","1876","6",NA,"South America","Paraguay","Central","La Trinidad",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(L.) Torr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"276","2011-06-14 16:14:00-03","MO","MOBOT","3038658","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","S.R. Hill","Loy R. Phillippe|Francisco J. Ortega|L. Crane|S. Huhndorf|J. Schocknecht","Phillippe 21182","1993","1","13","South America","Venezuela","Portuguesa","Guanare Quadrangle 6243 (1:100,000) Zone 19P, UTM 411200mE, 0999600mN. Northwest of Guanare. East side of Rio Guanare. Gravel edge of Rio Guanare.",NA,NA,NA,NA,NA,"-69.8","9.05","180.00000000",NA,"(L.) Torr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"277","2011-10-27 17:26:00-02","MO","MOBOT","3048132","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","A. Krapovickas","Anibal Castillo|Amelia De Franca","Castillo 2629","1987","11","24","South America","Venezuela",NA,"Anzoategui. Dtro. penalver.Municipio Sucre. Sector Conacal, a orillas del rio Unare en zona de aguas tranquilas.",NA,NA,NA,NA,NA,"-65.19611","10.1","0E8","21.00000000","(L.) Torr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2011-10-27 17:26:00-02","MO","MOBOT","3048365","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","A. Krapovickas","Anibal Castillo|Amelia De Franca","Castillo 2609","1987","11","24","South America","Venezuela","Anzoátegui","Dtro. Penalver. Municipio Sucre . Sector Conacal.",NA,NA,NA,NA,NA,"-65.19611","10.1","0E8","21.00000000","(L.) Torr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2008-05-27 22:02:00-03","MO","MOBOT","3048467","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum",NA,"Thomas B. Croat","Croat 21340","1973","2","8","South America","Venezuela","Aragua","Hilld irectly behind University Central de Venezuela Maracay.",NA,NA,NA,NA,NA,NA,NA,"450.00000000","500.00000000","(L.) Torr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2008-05-27 22:02:00-03","MO","MOBOT","3048544","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","Ronald Liesner","Clarence D. Johnson","Johnson 4347-89","1989","2","5","South America","Venezuela","Aragua","5 km E san Sebastian.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(L.) Torr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2011-03-09 13:01:00-03","MO","MOBOT","3048609","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","Ronald Liesner","Clarence D. Johnson","Johnson 4823-89","1989","3","25","South America","Venezuela","Aragua","4 km E san Sebastian.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(L.) Torr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"282","2008-05-27 22:02:00-03","MO","MOBOT","3048682","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","A. Krapovickas","Augustus Fendler","Fendler s.n.","1854",NA,NA,"South America","Venezuela",NA,"Prope coloniam Tovar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(L.) Torr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2009-09-03 17:27:00-03","MO","MOBOT","3048898","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","Ronald L. Liesner","Henry H. Rusby|Francis W. Pennell","Rusby 157","1917","7","19","South America","Colombia","Cundinamarca","Dry Bam.",NA,NA,NA,NA,NA,NA,NA,"350.00000000","400.00000000","(L.) Torr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2014-01-20 09:24:00-02","MO","MOBOT","3048932","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","R. Romero","R. Romero Castañeda","Romero Castañeda 8516","1960","12","22","South America","Colombia","Magdalena","Fundacion, en el km. 17 d ela carretera a Priijay, y a 3 km. de ésta finc aliberia.",NA,NA,NA,NA,NA,NA,NA,"100.00000000","200.00000000","(L.) Torr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2008-05-27 22:02:00-03","MO","MOBOT","3048933","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","Ronald Liesner","Clarence D. Johnson","Johnson 3644-85","1985","1","16","South America","Venezuela","Miranda","Santa teresa.",NA,NA,NA,NA,NA,NA,NA,"91.44000000",NA,"(L.) Torr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2009-06-25 17:09:00-03","MO","MOBOT","3048961","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","Ronald L. Liesner","Henri Pittier","Pittier 8280","1918","11","27","South America","Venezuela",NA,"Hacienda El Volcan, Sta Lucia, Miranda , inwaste places. Pl. pyramidate,.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(L.) Torr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2014-01-20 09:24:00-02","MO","MOBOT","3049006","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","R. Romero","R. Romero Castañeda","Romero Castañeda 8516","1960","12","22","South America","Colombia","Magdalena","Fundación, en el km. 17 de la carretera a Pirijay, y a 3 km. de esta, finca Liebria.",NA,NA,NA,NA,NA,NA,NA,"100.00000000","200.00000000","(L.) Torr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2014-01-20 09:24:00-02","MO","MOBOT","3049055","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","R. Romero","R. Romero Castañeda","Romero Castañeda 10.570","1966",NA,NA,"South America","Colombia","Magdalena","En El cerro, entre Gaira y Santa marta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(L.) Torr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2009-11-15 14:28:00-02","MO","MOBOT","3049056","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","J. Hoyos","Julian A. Steyermark|Jesus Hoyos|Bruce K. Holst","Steyermark 130968","1985","3","23","South America","Venezuela",NA,"Estado Nueva esparta; Isla De Margarita; Region of Boca del Rio; west of Boca del Rio toward Boca del Pozo.",NA,NA,NA,NA,NA,NA,NA,"0E8","5.00000000","(L.) Torr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2012-12-02 09:17:00-02","MO","MOBOT","3049139","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","Paul Fryxell","Philip A. Silverstone-Sopkin","Silverstone-Sopkin 1942","1986",NA,NA,"South America","Colombia","Valle del Cauca","Lote de malezas frente a Unicentro a lo largo de Paso Ancho ( Calle 13 ).",NA,NA,NA,NA,"Cali",NA,NA,"976.00000000",NA,"(L.) Torr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2009-11-15 14:30:00-02","MO","MOBOT","3049156","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","J. Hoyos","Julian A. Steyermark|Jesus Hoyos|Bruce K. Holst","Steyermark 130966","1985","3","23","South America","Venezuela","Nueva Esparta","Isla de Margarita; Region of Boca del Rio; west of Boca del Rio toward Boca de Pozo.",NA,NA,NA,NA,NA,NA,NA,"0E8","5.00000000","(L.) Torr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2018-09-26 04:12:00-03","MO","MOBOT","3049260","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","S.R> Hill","Isidoro Cabrera","Cabrera 4310","1976","4","29","South America","Colombia","Valle del Cauca","Sur America. Suelos degradados por las quemas anuales y pastoreo intensivo. Topo grafia escarpada. Carretera de Cali a Buenaventura. K1 60. Quebrada de los Indios. Cañon del río Dagua. Zona de transicion del ( bs-bh-T).",NA,NA,NA,NA,"Cali",NA,NA,"500.00000000","600.00000000","(L.) Torr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"293","2009-11-15 14:28:00-02","MO","MOBOT","3049280","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","J. Hoyos","Julian A. Steyermark|Jesus Hoyos|Bruce K. Holst","Steyermark 130985","1985","3","23","South America","Venezuela","Nueva Esparta","Isla de Margarita; Cerro El Maco, via Santa. Semi-deciduous forested slopes.",NA,NA,NA,NA,NA,NA,NA,"300.00000000",NA,"(L.) Torr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2008-05-27 22:02:00-03","MO","MOBOT","3049380","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","R. Liesner","Clarence D. Johnson","Johnson 2437-82","1982","7","17","South America","Colombia","Valle del Cauca","2 km N of Yumbo.",NA,NA,NA,NA,NA,NA,NA,"980.00000000",NA,"(L.) Torr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2008-05-27 22:02:00-03","MO","MOBOT","3049381","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum",NA,"Clarence D. Johnson","Johnson 2984","1983","10","4","South America","Venezuela","Sucre","4 km W of Casanay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(L.) Torr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2008-05-27 22:02:00-03","MO","MOBOT","3049454","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","Ronald Liesner","Clarence D. Johnson","Johnson 2984","1983","10","4","South America","Venezuela","Sucre","4 km W of Casanay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(L.) Torr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2016-03-15 07:57:00-03","MO","MOBOT","3049526","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","S.R. Hill","Jorge E. Ramos","Ramos Pérez 474","1985","11","3","South America","Colombia","Valle del Cauca","Corregimiento de Mulalo, cerca a La Calera, municipio de Yumbo, por la carretera panoramica ( Valle).",NA,NA,NA,NA,"Yumbo",NA,NA,"1000.00000000",NA,"(L.) Torr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"298","2008-05-27 22:02:00-03","MO","MOBOT","3049562","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","A. Krapovickas","Julian A. Steyermark","Steyermark 120997","1979","12","2","South America","Venezuela","Sucre","Peninsula de Paria; scrubby bushy-covered slopes bordering the sea, between Guacuco and Guarataro.",NA,NA,NA,NA,NA,"-62.81361","10.725","80.00000000",NA,"(L.) Torr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2013-08-23 04:12:00-03","MO","MOBOT","3049619","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","M.O. Dillon","Honora Murphy","Murphy 634","1982","7","8","South America","Colombia","Valle del Cauca","Buga. Behind Colegio Academico. Dry, high xerophytic field edge near Rio Gua Dalajara.",NA,NA,NA,NA,NA,NA,NA,"950.00000000",NA,"(L.) Torr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2013-10-05 06:35:00-03","MO","MOBOT","3049620","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","A. Krapovickas","Julian A. Steyermark|Ronald L. Liesner|Ángel C. González","Steyermark 120280","1979","11","13","South America","Venezuela","Táchira","Semi-xerophytic scrub growth onlower and middle slopes of Cerro El Rayo, between Aguas Calientes anad La Rinconada.",NA,NA,NA,NA,NA,"-72.41666","7.95","550.00000000",NA,"(L.) Torr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2009-07-17 07:37:00-03","MO","MOBOT","3049654","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","A. Krapovickas","Julian A. Steyermark|Ronald L. Liesner","Steyermark 118510","1979","7","24","South America","Venezuela","Táchira","At Delicias.",NA,NA,NA,NA,NA,NA,NA,"1520.00000000",NA,"(L.) Torr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2008-05-27 22:02:00-03","MO","MOBOT","3049792","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","A. Krapovickas","Julian A. Steyermark","Steyermark 118766","1979","7","27","South America","Venezuela","Táchira","Dry evergreen forested slopes leading to vertical limestone bluff, between las Dantas and Las Adjuntas, 13 km northwes tof Rubio.",NA,NA,NA,NA,NA,"-72.41666","7.71666","900.00000000","1050.00000000","(L.) Torr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2012-01-04 14:33:00-02","MO","MOBOT","3049828","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum",NA,"José Bono","Bono 4624","1985",NA,NA,"South America","Venezuela","Táchira","Lugares alterados. A lo largo d ela carretera Panamericana, cerca d eLobatera. Edo .",NA,NA,NA,NA,NA,NA,NA,"850.00000000","900.00000000","(L.) Torr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2012-12-02 09:20:00-02","MO","MOBOT","3049897","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","P.A. Fryxell","Philip A. Silverstone-Sopkin","Silverstone-Sopkin 2141","1986","3","14","South America","Colombia","Valle del Cauca","Calle 13 ( Paso Ancho), lado occidental entre Unicentro y Ciudad Capri, frente a Urbanizacion Ingenio 11, lote de malezas con muchos arbustos, .",NA,NA,NA,NA,"Cali",NA,NA,"975.00000000","980.00000000","(L.) Torr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2010-04-15 17:03:00-03","MO","MOBOT","3049993","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","Ronald L. Liesner","Henri Pittier","Pittier 12281","1927","3","8","South America","Venezuela",NA,"Abundant in place son arid slopes in Lippia formation, Vicinity of La Guaira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(L.) Torr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2012-12-02 09:20:00-02","MO","MOBOT","3050068","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","Paul A. Fryxell","Philip A. Silverstone-Sopkin","Silverstone-Sopkin 2289","1986","6","21","South America","Colombia","Valle del Cauca","Universidad del Valle ( Melendez), lote d emalezas frente a Unicentro a lo largo de Paso Ancho ( Calle 13),.",NA,NA,NA,NA,"Cali",NA,NA,"976.00000000",NA,"(L.) Torr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2009-10-25 11:45:00-02","MO","MOBOT","3050193","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","J.J. Wurdack","Paul C. Hutchison|J. Kenneth Wright","Hutchison 3284","1963","11","25","South America","Colombia","Valle del Cauca","Below dagua 9.1 km . at junction with private road to Oleo Ducto del Pacifico at crossing of Rio Dagua, Dagua Valley.",NA,NA,NA,NA,NA,NA,NA,"800.00000000",NA,"(L.) Torr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2020-09-04 04:40:00-03","MO","MOBOT","3050266","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","Ronadl L. Liesner","Herbert H. Smith","Smith 483","1898",NA,NA,"South America","Colombia",NA,"Near sea level.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(L.) Torr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2018-05-26 05:31:00-03","MO","MOBOT","3050579","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","M. Nee","Michael H. Nee|M. A. Sundue","Nee 51990","2002","3","27","South America","Bolivia","Santa Cruz","6 km nw of highways at Taruma and bridge over RIo Pirai, along Quebrada Salada and old mule trail and current ppeline from Santa Cruz to Bermejo and Samaipata. Steep slopes with semi-deciudous, subtropical forest with Anadenanthera macrocarpa, Vitex pseudolea, easternmost foothills of the Andes.",NA,NA,NA,NA,"Andrés Ibáñez","-63.5","-18.1","700.00000000",NA,"(L.) Torr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2009-05-15 11:31:00-03","MO","MOBOT","3050595","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum",NA,"Pedro Jörgensen","Jörgensen 3165",NA,NA,NA,"South America","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(L.) Torr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2010-04-12 16:25:00-03","MO","MOBOT","3050819","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","A. Krapovickas","August G. Schulz","Schulz 13854","1963",NA,NA,"South America","Argentina","Corrientes","ANtequera.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(L.) Torr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2009-08-07 05:34:00-03","MO","MOBOT","3050831","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","Steven R. Hill","Thomas Morong","Morong 215",NA,NA,NA,"South America","Paraguay","Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(L.) Torr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2009-05-15 13:24:00-03","MO","MOBOT","3050948","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","Ronald L. Liesner","Pedro Jörgensen","Jörgensen 4291",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(L.) Torr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2015-08-13 05:50:00-03","MO","MOBOT","3051025","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","A. Krapovickas","R.M. Harley","Harley 21980","1980","5","1","South America","Brazil","Bahia","5 km. to the N. of Tabocas, which is 10 km. N.W. of Serra DOurada. Disturbed deciduous forest, cultivation and marshy area with rice fields.",NA,NA,NA,NA,NA,"-44.03333","-12.65","500.00000000",NA,"(L.) Torr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2012-04-13 10:02:00-03","MO","MOBOT","3051066","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","S.R. Hill","dos Santos","Santos 28017","1963","10","7","South America","Brazil","Minas Gerais","Br-4 Bon Cavatí.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(L.) Torr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"316","2008-05-27 22:02:00-03","MO","MOBOT","3051083","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum",NA,"Fátima Mereles","Mereles H. 3930","1990",NA,NA,"South America","Paraguay","Presidente Hayes","Rio Confuso.",NA,NA,NA,NA,NA,"-57.83333","-24.7",NA,NA,"(L.) Torr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2009-06-29 10:56:00-03","MO","MOBOT","3051192","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","P. Fryxell","Louis O. Williams|Vicente Assis","Williams 6464","1945","3","5","South America","Brazil","Minas Gerais","Near airport, Belo Horizonte. In campo.",NA,NA,NA,NA,NA,NA,NA,"1000.00000000",NA,"(L.) Torr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2009-12-04 15:26:00-02","MO","MOBOT","3051317","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","A. Krapovickas","Gert G. Hatschbach|Maria M. Hatschbach|E.L. Barbosa","Hatschbach 56471","1992",NA,NA,"South America","Brazil","Minas Gerais","Pirapora, rredores, Minas Gerais.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(L.) Torr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2008-05-27 22:02:00-03","MO","MOBOT","3051407","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","Steven R. Hill","Gert G. Hatschbach","Hatschbach 25314","1970",NA,NA,"South America","Brazil","Paraná","Rio Vermelho ( Mun. Alverada de Sul).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(L.) Torr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2019-02-19 04:30:00-03","MO","MOBOT","3051518","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","S.R. Hill","C.F.P. Martius","Martius 226","1817",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(L.) Torr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"321","2015-08-20 13:05:00-03","MO","MOBOT","3051615","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","S.R. Hill","Joseph Banks|Daniel Solander","Banks s.n.","1768",NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(L.) Torr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"322","2008-05-27 22:02:00-03","MO","MOBOT","3051737","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","Ronald L. Liesner","H.J.F. Schimpff","Schimpff 168","1932",NA,NA,"South America","Ecuador","Galapagos","San Cristobal. Region.",NA,NA,NA,NA,NA,NA,NA,"150.00000000",NA,"(L.) Torr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2015-12-18 05:22:00-02","MO","MOBOT","3051810","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","P. Fryxell","Arnaldo López M.","López Miranda 8758","1981",NA,NA,"South America","Peru","Piura","Palo Blanco ( Carretera a Canchaque). Habitat; borde de carretera., seco.",NA,NA,NA,NA,"Morropon",NA,NA,"200.00000000",NA,"(L.) Torr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2016-11-15 05:15:00-02","MO","MOBOT","3051836","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","A. Krapovickas","Antonio C. Krapovickas|Carmen L. Cristóbal|Aurelio Schinini","Krapovickas 45528","1994",NA,NA,"South America","Argentina","Corrientes","Cabecera del Puente Remanso. Erecta, 40-50 cvm alt. Puente Remansito, sobre el rio Paraguay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(L.) Torr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2011-03-31 12:09:00-03","MO","MOBOT","3051969","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","S.R. Hill","S. Llatas Quiroz","Llatas Quiroz 710","1981",NA,NA,"South America","Peru","Lambayeque","Habitat; Cultivos de arros.",NA,NA,NA,NA,"Chiclayo",NA,NA,"550.00000000",NA,"(L.) Torr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
