"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","typeStatus"
"195","2019-08-27 13:31:10-03","IAP","PACA-AGP","61452","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin","Emrich-Rambo","1958","09","30","Rambo, B.",NA,"1957","09",NA,"Brasil","RS","Osório","Fazenda do Arroio","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"Sem material Habitat: in dumetosis Fenofase: flor","PACA061452",NA,"Magnoliophyta","Myrtales",NA,NA,"27350","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"196","2019-08-27 13:31:10-03","IAP","PACA-AGP","95806","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin","De Marchi, T. C.",NA,NA,NA,"De Marchi, T. C.","030","2001","04","12","Brasil","RS","Osório","Fazenda Passinhos - FLOSUL","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"HASU 11787","PACA095806",NA,"Magnoliophyta","Myrtales",NA,NA,"27350","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"197","2019-08-27 13:31:10-03","IAP","PACA-AGP","84801","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin","M.S. Marchioretto",NA,NA,NA,"L. Nogueira",NA,"1996","10",NA,"Brasil","RS","Palmares do Sul","Bacuparí","-50.5097007751465","-30.2577991485596",NA,NA,NA,NA,NA,"PACA084801",NA,"Magnoliophyta","Myrtales",NA,NA,"31350","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"198","2019-08-27 13:31:10-03","IAP","PACA-AGP","62497","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin","Emrich-Rambo","1958","09","26","O.R. Camargo","2141","1957","10","20","Brasil","RS","Passo Fundo",NA,"-52.4067001342773","-28.2628002166748",NA,NA,NA,NA,"Sem material Habitat: in silvula campestri Fenofase: fruto semievoluto","PACA062497",NA,"Magnoliophyta","Myrtales",NA,NA,"25060","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"199","2019-08-27 13:31:10-03","IAP","PACA-AGP","108974","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin","D. Tobolski","2011","07","13","R. Wasum",NA,"1973","09","21","Brasil","RS","Portão","Fazenda dos Padres.","-51.2419013977051","-29.7017002105713",NA,NA,NA,NA,NA,"PACA108974",NA,"Magnoliophyta","Myrtales",NA,NA,"13735","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"200","2019-08-27 13:31:10-03","IAP","PACA-AGP","95805","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin",NA,NA,NA,NA,"V. F. Nunes","93","1988","08","31","Brasil","RS","Porto Alegre","Campus do Vale - UFRGS- Agronomia","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"HEDU 339&nf;Ou arvoreta de 2,5 a 5,0 m de altura, flores creme-palha. Caminho p/ viveiro II Habitat: Beira de matos ou interior","PACA095805",NA,"Magnoliophyta","Myrtales",NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"201","2019-08-27 13:31:10-03","IAP","PACA-AGP","37330","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin","Emrich-Rambo","1954","08","25","Rambo, B.",NA,"1948","07","16","Brasil","RS","Porto Alegre","Morro da Polícia","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Sem material Habitat: in silvula campestri Fenofase: flor subaperto","PACA037330",NA,"Magnoliophyta","Myrtales",NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"202","2019-08-27 13:31:10-03","IAP","PACA-AGP","44209","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin","Emrich-Rambo","1954","08","25","Rambo, B.",NA,"1949","11","02","Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Sem material Habitat: in silvula campestri Fenofase: fruto novo","PACA044209",NA,"Magnoliophyta","Myrtales",NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"203","2019-08-27 13:31:10-03","IAP","PACA-AGP","41985","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin","Emrich-Rambo","1954","08","25","Rambo, B.",NA,"1949","06","15","Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Sem material Habitat: in silvula campestri Fenofase: fl.nondum evoluto","PACA041985",NA,"Magnoliophyta","Myrtales",NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"204","2019-08-27 13:31:10-03","IAP","PACA-AGP","228","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin","Emrich-Rambo","1954","08","25","Rambo, B.",NA,"1932","08","17","Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Sem material Habitat: in silvula campestri Fenofase: flor","PACA000228",NA,"Magnoliophyta","Myrtales",NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"205","2019-08-27 13:31:10-03","IAP","PACA-AGP","28959","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin","Emrich-Rambo","1954","08","25","Rambo, B.",NA,"1945","08","15","Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Sem material Habitat: in silvula campestri Fenofase: flor","PACA028959",NA,"Magnoliophyta","Myrtales",NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"206","2019-08-27 13:31:10-03","IAP","PACA-AGP","30061","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin","Emrich-Rambo","1954","08","25","Rambo, B.",NA,"1945","06",NA,"Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Sem material Habitat: in silvula campestri Fenofase: flor","PACA030061",NA,"Magnoliophyta","Myrtales",NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"207","2019-08-27 13:31:10-03","IAP","PACA-AGP","43504","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin","Emrich-Rambo","1954","08","25","Rambo, B.",NA,"1949","09","20","Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Sem material Habitat: in silvula campestri Fenofase: flor","PACA043504",NA,"Magnoliophyta","Myrtales",NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"208","2019-08-27 13:31:10-03","IAP","PACA-AGP","48828","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin","Emrich-Rambo","1954","08","25","Rambo, B.",NA,"1950","09","22","Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Sem material Habitat: in silvula campestri Fenofase: flor","PACA048828",NA,"Magnoliophyta","Myrtales",NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"209","2019-08-27 13:31:10-03","IAP","PACA-AGP","57334","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin","Emrich-Rambo","1957","05","15","Rambo, B.",NA,"1955","09","18","Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Sem material Habitat: in silvula Fenofase: flor","PACA057334",NA,"Magnoliophyta","Myrtales",NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"210","2019-08-27 13:31:10-03","IAP","PACA-AGP","58836","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin","Emrich-Rambo","1957","05","07","O.R. Camargo","130","1956","03","01","Brasil","RS","Santa Maria","Estação Exp. de Silvicultura","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Sem material Habitat: in silvula campestri Fenofase: estéril","PACA058836",NA,"Magnoliophyta","Myrtales",NA,NA,"37819","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"211","2019-08-27 13:31:10-03","IAP","PACA-AGP","95800","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin","Zaremba & Mondin",NA,NA,NA,"Zaremba, R.",NA,"1998","09","18","Brasil","RS","São Francisco de Paula","A 1-FLONA","-50.5835990905762","-29.4480991363525",NA,NA,"912","912","HASU 9442&nf;Planta c/ + ou - 270 de altura Habitat: Borda de mata (vegetação 2°)","PACA095800",NA,"Magnoliophyta","Myrtales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"212","2019-08-27 13:31:10-03","IAP","PACA-AGP","95801","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin","C. Mondin","1998","09",NA,"Mondin, C.","1451","1998","09","18","Brasil","RS","São Francisco de Paula","A1- FLONA","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"HASU 6883&nf;C/ ca. 2 m altura Habitat: Margem de mata Hábito: arbusto","PACA095801",NA,"Magnoliophyta","Myrtales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"213","2019-08-27 13:31:10-03","IAP","PACA-AGP","66539","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin","O.R. Camargo",NA,NA,NA,"O.R. Camargo","98","1958","09","26","Brasil","RS","São Francisco de Paula","Barragem do Blang","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Sem material Habitat: no mato","PACA066539",NA,"Magnoliophyta","Myrtales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"214","2019-08-27 13:31:10-03","IAP","PACA-AGP","36116","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin","Emrich-Rambo","1954","08","25","Rambo, B.",NA,"1948","02",NA,"Brasil","RS","São Francisco de Paula","Cambará","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Sem material Habitat: in araucarieto Fenofase: fruto submaturo","PACA036116",NA,"Magnoliophyta","Myrtales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"215","2019-08-27 13:31:10-03","IAP","PACA-AGP","56265","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin","Emrich-Rambo","1955","04","06","Rambo, B.",NA,"1955","01","02","Brasil","RS","São Francisco de Paula","Fazenda Englert","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Sem material Habitat: in araucarieto Fenofase: estéril","PACA056265",NA,"Magnoliophyta","Myrtales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"216","2019-08-27 13:31:10-03","IAP","PACA-AGP","95798","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin","Zaremba, R.",NA,NA,NA,"Zaremba, R.",NA,"1998","04","01","Brasil","RS","São Francisco de Paula","FLONA- A3","-50.5835990905762","-29.4480991363525",NA,NA,"912","912","HASU 11936&nf;Lenhoso + ou - 110 m de altura Habitat: borda de mata Hábito: arbusto","PACA095798",NA,"Magnoliophyta","Myrtales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"217","2019-08-27 13:31:10-03","IAP","PACA-AGP","85289","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin","R. Zaremba",NA,NA,NA,"R. Zaremba","142","1998","04","01","Brasil","RS","São Francisco de Paula","Florestal Nacional","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"arbusto lenhoso 1,10m altura; Sem material Habitat: na borda da mata","PACA085289",NA,"Magnoliophyta","Myrtales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"218","2019-08-27 13:31:10-03","IAP","PACA-AGP","85806","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin","R.A. Wasum",NA,NA,NA,"R.A. Wasum","130","1999","09","20","Brasil","RS","São Francisco de Paula","RS-235","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"HUCS 13846 Habitat: na orla da mata","PACA085806",NA,"Magnoliophyta","Myrtales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"219","2019-08-27 13:31:10-03","IAP","PACA-AGP","25225","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin","Emrich-Rambo","1954","08","25","F. Theissen SJ",NA,"1907",NA,NA,"Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"Sem material Habitat: in silvula campestri Fenofase: estéril","PACA025225",NA,"Magnoliophyta","Myrtales",NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"220","2019-08-27 13:31:10-03","IAP","PACA-AGP","25325","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin","Emrich-Rambo","1954","08","25","F. Theissen SJ",NA,"1907",NA,NA,"Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"Sem material Habitat: in silvula campestri Fenofase: flor","PACA025325",NA,"Magnoliophyta","Myrtales",NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"221","2019-08-27 13:31:10-03","IAP","PACA-AGP","48729","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin","Emrich-Rambo","1954","08","25","Rambo, B.",NA,"1950","09","07","Brasil","RS","São Leopoldo","in summo monte Sapucaia","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"Sem material Habitat: in rupestribus dumetosis Fenofase: flor","PACA048729",NA,"Magnoliophyta","Myrtales",NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"222","2019-08-27 13:31:10-03","IAP","PACA-AGP","25990","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin","Emrich-Rambo","1954","08","25","Rambo, B.",NA,"1943","09",NA,"Brasil","RS","São Leopoldo","in summo monte Sapucaia","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"Sem material Habitat: in rupestribus dumetosis Fenofase: flor","PACA025990",NA,"Magnoliophyta","Myrtales",NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"223","2019-08-27 13:31:10-03","IAP","PACA-AGP","86894","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin","M. L. d'el Rei Souza",NA,NA,NA,"Sehnem, A.","8439","1965","07","31","Brasil","RS","São Leopoldo","Morro do Chapéu","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"M. L. d'el Rei Souza - Univ. Federal Sta. Catarina. Habitat: Arbustum ad declivium","PACA086894",NA,"Magnoliophyta","Myrtales",NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"224","2019-08-27 13:31:10-03","IAP","PACA-AGP","43556","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin","Emrich-Rambo","1954","08","25","Rambo, B.",NA,"1949","09","23","Brasil","RS","São Leopoldo","Portão","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"Sem material Habitat: in silvula campestri Fenofase: flor","PACA043556",NA,"Magnoliophyta","Myrtales",NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"225","2019-08-27 13:31:10-03","IAP","PACA-AGP","42661","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin","Emrich-Rambo","1954","08","25","Rambo, B.",NA,"1949","07","20","Brasil","RS","São Leopoldo","Portão","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"Sem material Habitat: in silvula campestri Fenofase: flor subaperto","PACA042661",NA,"Magnoliophyta","Myrtales",NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"226","2019-08-27 13:31:10-03","IAP","PACA-AGP","66343","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin","R. Wasum","1975",NA,NA,"J. Mattos","6819","1958","04","07","Brasil","RS","Taquara",NA,"-50.7806015014648","-29.6506004333496",NA,NA,NA,NA,"Sem material Habitat: em capoeirinha","PACA066343",NA,"Magnoliophyta","Myrtales",NA,NA,"22252","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"227","2019-08-27 13:31:10-03","IAP","PACA-AGP","109002","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin",NA,NA,NA,NA,"N. R. Bastos","63","1990","05","26","Brasil","RS","Teutônia","Lagoa da Harmonia.","-51.8064002990723","-29.4480991363525",NA,NA,NA,NA,"Habitat: em barranco, próx. à Lagoa","PACA109002",NA,"Magnoliophyta","Myrtales",NA,NA,"13597","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"228","2019-08-27 13:31:10-03","IAP","PACA-AGP","9573","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin","Emrich-Rambo","1954","08","25","Rambo, B.",NA,"1942","01","28","Brasil","RS","Tupanciretã",NA,"-53.8358001708984","-29.0806007385254",NA,NA,NA,NA,"Sem material Habitat: in silvula campestri Fenofase: estéril","PACA009573",NA,"Magnoliophyta","Myrtales",NA,NA,"59498","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"229","2019-08-27 13:31:10-03","IAP","PACA-AGP","9786","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin","Emrich-Rambo","1954","08","25","Rambo, B.",NA,"1942","01","29","Brasil","RS","Tupanciretã",NA,"-53.8358001708984","-29.0806007385254",NA,NA,NA,NA,"Sem material Habitat: in silvula campestri Fenofase: estéril","PACA009786",NA,"Magnoliophyta","Myrtales",NA,NA,"59498","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"230","2019-08-27 13:31:10-03","IAP","PACA-AGP","61074","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin","Emrich-Rambo","1957","08","19","J. Mattos",NA,"1956","12","25","Brasil","SC","Lages",NA,"-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"Sem material Habitat: in araucarieto Fenofase: fruto","PACA061074",NA,"Magnoliophyta","Myrtales",NA,NA,"70701","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"231","2020-12-20 21:18:22-03","UFV","VIC","4725","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","St. Hill . & Naud","Wurdack, J.J.","1965",NA,NA,"Donbroski, B. .F.","251","1964","08","29","Brasil","Paraná","Curitiba","Capão da Iabuia","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Arbusto frequente.","VIC004725",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"232","2020-12-20 21:18:22-03","UFV","VIC","34334","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","St. Hill . & Naud","Venzke, T.S.","2008","07","14","Venzke, T.S.","s.n.","2008","07","14","Brasil","Rio Grande do Sul","Pelotas","Colonia Maciel","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"Mata ciliar degradada, heliófila, altura ca. 1,5m.","VIC034334",NA,NA,NA,NA,NA,"51462","auto",NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-12-20 21:18:22-03","UFV","VIC","34333","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","St. Hill . & Naud","Venzke, T.S.","2008","01","05","Venzke, T.S.","s.n.","2008","01","05","Brasil","Rio Grande do Sul","Pelotas","Colonia Monte Bonito","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"Arbusto, ca. 2,5m de altura. DAP: interior de mata ciliar, solo drenado, floresta estacional semidecidual.","VIC034333",NA,NA,NA,NA,NA,"51462","auto",NA,NA,NA,NA,NA,NA,NA,NA
"234","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0025161","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin","John J. Wurdack",NA,NA,NA,"R. Wasum","12118","1995","8","24","Brazil","Rio Grande do Sul",NA,"Caxias do Sul; Jardim Botânico de Caxias do Sul.","-51.183333","-29.166667",NA,NA,"780",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0025162","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin","John J. Wurdack",NA,NA,NA,"R. Wasum; et alii","10767","1995","9","3","Brazil","Rio Grande do Sul",NA,"RS - Cambará do Sul - Fortaleza, Rio Grande do Sul, Brazil","-50.147035","-29.049143",NA,NA,"1200",NA,"SETOR: HUCS ; 130.0339-9",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0025163","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin","John J. Wurdack",NA,NA,NA,"R. Wasum","8628","1992","9","15","Brazil","Rio Grande do Sul",NA,"RS - Novo Hamburgo - Parque Municipal, Rio Grande do Sul, Brazil","-51.141856","-29.684605",NA,NA,"50",NA,"10.021-8; arbusto",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0025160","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin","John J. Wurdack",NA,NA,NA,"R. Wasum; et alii","10235","1994","9","24","Brazil","Rio Grande do Sul",NA,"RS-São Francisco de Paula - Floresta Nacional. Rio Grande do Sul, Brazil","-50.580093","-29.44673",NA,NA,"850",NA,"130.0339-9; arbusto",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0059411","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin","J. Cordeiro & E. Barbosa",NA,NA,NA,"J. M. Silva; E. M. Cunha","7290","2009","8","18","Brazil","Parana",NA,"Serra dos Mulato, próximo à Torre da Embratel (Mun. Ortigueira).","-50.9167","-24.2",NA,NA,NA,NA,"Arbusto, 2 m, antera creme com flores alvas.",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
