"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","year","month","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","recordNumber","decimalLongitude","decimalLatitude","stateProvince","day","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount"
"143","2014-04-04 05:52:00-03","MO","MOBOT","1914328","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"H. van der Werff|Rodolfo Vásquez|Bruce Gray|Rosa Ortiz|Nállarett Dávila","2003","7","South America","Peru","Along road Chatarra-Pto. Bermudez. Heavily logged forest.",NA,NA,NA,NA,"Alan R. Smith (UC)","van der Werff 18117","-75.05","-10.5","Pasco","8","Oxapampa","880.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"335","18"
"144","2008-05-27 22:02:00-03","MO","MOBOT","21121","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Benjamin Øllgaard|Eduardo Asanza C.|John S. Brandbyge|Suzanne Roth|Calvin R. Sperling","1980","7","South America","Ecuador","Río Bobonaza. River banks and rain forest on elevated ground between oil exploration camp Chichirota and Destacamento Cabo Pozo.",NA,NA,NA,NA,"R.C. Moran (MO)","Øllgaard 34838","-76.65","-2.41666","Pastaza","20",NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2008-05-27 22:02:00-03","MO","MOBOT","21131","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"L.B. Holm-Nielsen|S. Jeppesen|B. Løjtnant|Benjamin Øllgaard","1973","4","South America","Ecuador","Quevedo-Latacunga road. Steep rocky slopes along Río Pilaló, with scattered trees.",NA,NA,NA,NA,NA,"Holm-Nielsen 3195","-79.15","-0.86666","Cotopaxi","7",NA,"1200.00000000","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2011-06-08 17:17:00-03","MO","MOBOT","21141","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"L.B. Holm-Nielsen|et al.","1973","4","South America","Ecuador","Road Loja - Zamora, km 49. Steep rocky slopes covered with montane forest.",NA,NA,NA,NA,NA,"Holm-Nielsen 3827","-79","-4.03333","Zamora-Chinchipe","18",NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2008-05-27 22:02:00-03","MO","MOBOT","21151","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Benjamin Øllgaard|Jens E. Madsen|Lars J. Christensen|Birgitte Bergmann","1984","6","South America","Ecuador","Immediately N of Zamora.",NA,NA,NA,NA,NA,"Øllgaard 74804","-78.95","-4.06666","Zamora-Chinchipe","2",NA,"1000.00000000","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2008-05-27 22:02:00-03","MO","MOBOT","21161","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Benjamin Øllgaard|Jens E. Madsen|Lars J. Christensen|Birgitte Bergmann","1988","6","South America","Ecuador","Hills with pasture and disturbed forest immediately S and SE of Zamora",NA,NA,NA,NA,"M. Lehnert (GOET)","Øllgaard 74865","-78.95","-4.06666","Zamora-Chinchipe","13",NA,"1000.00000000","1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2008-05-27 22:02:00-03","MO","MOBOT","21171","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"B. Løjtnant|Ulf Molau","1979","3","South America","Ecuador","Baños-Puyo road, between Río Negro and Río Verde. Steep shrub covered, loamy slopes, partly grazed.",NA,NA,NA,NA,NA,"Løjtnant 11521","-78.26666","-1.4","Tungurahua","29",NA,"1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2008-05-27 22:02:00-03","MO","MOBOT","21181","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"B. Løjtnant|Ulf Molau","1979","5","South America","Ecuador","Montalvo, 0-1 km N and E of the military camp. Partly disturbed rain forest.",NA,NA,NA,NA,NA,"Løjtnant 13391","-76.96666","-2.08333","Pastaza","17",NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2008-05-27 22:02:00-03","MO","MOBOT","21191","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"B. Løjtnant|Ulf Molau","1979","6","South America","Ecuador","General Plaza (Limón)-Méndez road, km 24 from Limón. Disturbed moist forest on steep slope along the road.",NA,NA,NA,NA,NA,"Løjtnant 14518","-78.35","-2.88333","Morona-Santiago","10",NA,"850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2011-03-23 12:47:00-03","MO","MOBOT","2208212","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"K. Meza","2003","8","South America","Peru","Distrito Pozuzo. Carretera a Sta. Rosa, margen izquierdo del rio Pozuzo, cruzando el Pte Sereno. Bosque secundario",NA,NA,NA,NA,"M. Lehnert (BM)","Meza 0198","-75.53333","-10.08333","Pasco","25","Oxapampa","762.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"153","2008-05-27 22:02:00-03","MO","MOBOT","22261","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Alwyn H. Gentry|A. Repizzo|C. Solano","1990","12","South America","Colombia","Carpanta, sector Siete Cuerales, Andean cloud forest, 20 km due S of Junin. TRANSECT # 7",NA,NA,NA,NA,"R. C. Moran (MO)","Gentry 71813","-73.66666","4.58333","Cundinamarca","16",NA,"2350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"508","1"
"154","2008-05-27 22:02:00-03","MO","MOBOT","22270","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Alwyn H. Gentry|A. Repizzo|C. Solano","1990","12","South America","Colombia","Carpanta, sector Siete Cuerales, Andean cloud forest, 20 km due S of Junin. TRANSECT # 8",NA,NA,NA,NA,"R. C. Moran (MO)","Gentry 71819","-73.66666","4.58333","Cundinamarca","16",NA,"2350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"509","5"
"155","2011-10-07 05:03:00-03","MO","MOBOT","22653","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"David N. Smith|Sandy Knapp|Jim Mallet","1984","3","South America","Peru","Río Colorado. Disturbed primary vegetation and secondary vegetation; dry S-facing aspect in moist forest; granitic soil.",NA,NA,NA,NA,"Robbin C. Moran (MO)","Smith 6472","-75.3","-10.96666","Junín","22","Chanchamayo","760.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-193","6"
"156","2008-05-27 22:02:00-03","MO","MOBOT","2282540","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"M. Kessler",NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"Kessler 8456",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2008-05-27 22:02:00-03","MO","MOBOT","26027","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Alice Fay|Louis Fay","1993","7","South America","Ecuador","Along road east from Sevilla (5 km south of Gualaquiza) along Bomboiza River.",NA,NA,NA,NA,"M. Lehnert (GOET)","Fay 4194","-78.51666","-3.43333","Morona-Santiago","31","Gualaquiza","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2008-05-27 22:02:00-03","MO","MOBOT","26063","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Alice Fay|Louis Fay","1994","9","South America","Ecuador","Within 3 km of the town of Zamora.",NA,NA,NA,NA,"M. Lehnert (GOET)","Fay 4369","-78.95138","-4.05138","Zamora-Chinchipe","7","Zamora","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2008-05-27 22:02:00-03","MO","MOBOT","26080","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Alice Fay|Louis Fay","1994","12","South America","Ecuador","Within 3 km of the town of Zamora.",NA,NA,NA,NA,"M. Lehnert (GOET)","Fay 4402","-78.95138","-4.05138","Zamora-Chinchipe","7","Zamora","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2009-06-27 16:39:00-03","MO","MOBOT","2657585","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Simon Lægaard","1984","4","South America","Ecuador","Road Puyo - Tena, app. 10 km N of Puyo.",NA,NA,NA,NA,"Moran, R.C. (AAU)","Lægaard 51960","-77.48333","-1.45","Pastaza","20",NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2009-06-27 16:39:00-03","MO","MOBOT","2658831","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Simon Lægaard","1984","7","South America","Ecuador","NE of Vicente Maldonado, Reserva de ENDESA.",NA,NA,NA,NA,"Moran, R.C. (AAU)","Lægaard 52417","-79.03333","0.1","Pichincha","7",NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2013-03-08 17:52:00-03","MO","MOBOT","2675619","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Jens E. Madsen|Jette T. Knudsen","1990","2","South America","Ecuador","Romerillo, trail at limit of Parque Nacional Podocarpus. Mountain-rainforest.",NA,NA,NA,NA,"Moran, R.C. (AAU)","Madsen 86836","-78.93333","-4.21666","Zamora-Chinchipe","14",NA,"1650.00000000","1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2009-07-16 00:13:00-03","MO","MOBOT","2675824","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Jens E. Madsen","1990","3","South America","Ecuador","App. 20 km W of Piñas. Forest remnants.",NA,NA,NA,NA,"M. Lehnert (GOET)","Madsen 86929","-79.76666","-3.65","El Oro","5",NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2011-03-22 21:17:00-03","MO","MOBOT","2689815","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Benjamin Øllgaard","1990","5","South America","Ecuador","Río Verde. Secondary scrub along the river, just N of the village.",NA,NA,NA,NA,"Moran, R.C. (AAU)","Øllgaard 98002","-78.28333","-1.36666","Tungurahua","26",NA,"1450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2009-10-28 17:02:00-02","MO","MOBOT","2744551","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"R. Bonino","2002","3","South America","Peru","Dist. Imaza. Comunidad Nativa de Yamayakat. Bosque primario.",NA,NA,NA,NA,"M. Lehnert (UC)","Bonino 339","-78.33805","-5.05666","Amazonas",NA,"Condorcanqui","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6"
"166","2018-02-20 16:02:00-03","MO","MOBOT","2748984","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Rocío Rojas","2004","6","South America","Peru","Dist. Chontabamba. La Suiza Vieja. Bosque de carretera.",NA,NA,NA,NA,"R. Vásquez & A. Peña (HOXA)","Rojas Gonzáles 2922","-75.50555","-10.64638","Pasco","18","Oxapampa","2050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14"
"167","2015-03-23 19:36:00-03","MO","MOBOT","2749162","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Rocío Rojas","2004","6","South America","Peru","Dist. Oxapampa, Camino Puente Tambo Maria. Remante de Bosque.",NA,NA,NA,NA,"Alan R Smith (UC)","Rojas Gonzáles 3015","-75.3625","-10.71305","Pasco","21","Oxapampa","1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16"
"168","2014-10-05 19:48:00-03","MO","MOBOT","2768318","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Luis Fernando Giraldo G.|S. Mejía","2001","12","South America","Colombia",NA,NA,NA,NA,NA,NA,"Giraldo Gallego 2590","-75.38333","7.11666","Antioquia","22","Yarumal","1830.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2014-06-19 17:28:00-03","MO","MOBOT","3058748","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Xavier Haro-Carrión","2003","2","South America","Ecuador","Estación Biológica Jatun Sacha, 8 km al este de Misahuallí. Bosque muy húmedo tropical. Bosque primario en colinas; suelo arcilloso rojizo.",NA,NA,NA,NA,"M. Lehnert (GOET)","Haro-Carrión 63","-77.6","-1.0666667","Napo","10","Tena","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","6"
"170","2008-08-07 03:32:00-03","MO","MOBOT","3154405","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"M. Kessler|et al.","1996","9","South America","Bolivia","1.5 km río arriba del Campamento Macuñucú",NA,NA,NA,NA,"M. Lehnert","Kessler 8627","-63.56666","-17.71666","Santa Cruz","25","Ichilo","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2010-04-15 17:49:00-03","MO","MOBOT","3303401","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Alice Fay|Louis Fay","1994","9","South America","Ecuador","Canton. Within 3 km of the town of Zamora. Very common on roadsides in all sizes.",NA,NA,NA,NA,"Moran","Fay 4369","-78.95138","-4.05138","Zamora-Chinchipe","7","Zamora","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2008-05-27 22:02:00-03","MO","MOBOT","3303415","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"A.H.G. Alston","1939","1","South America","Venezuela","Foot of Sierra Nevada, near Merida. Along shrubs.",NA,NA,NA,NA,"R.C. Moran","Alston 6749",NA,NA,"Mérida","31",NA,"1750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2008-05-27 22:02:00-03","MO","MOBOT","3303557","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"A.H.G. Alston","1939","1","South America","Venezuela","Foot of Sierra Nevada, near Merida. Among shrubs.",NA,NA,NA,NA,"R.C. Moran","Alston 6749",NA,NA,"Mérida","31",NA,"1750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2011-07-25 13:31:00-03","MO","MOBOT","3303676","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Lucía Atehortúa","1976","5","South America","Colombia","Creciendo en el Jardín Botánico, Joaquin Antonio Uribem Medellín.",NA,NA,NA,NA,"Smith","Atehortúa 115",NA,NA,"Antioquia","16","Medellín","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2008-07-19 03:32:00-03","MO","MOBOT","3303809","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Thomas B. Croat","1976","8","South America","Colombia","Along road between Cali and Buenaventura at km 18.5 on steep forested slope across the road from Finca Santa Elena. (ca 30 m below summit on eastern slope)",NA,NA,NA,NA,"A.Smith","Croat 38508",NA,NA,"Valle del Cauca","27",NA,"1910.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2008-05-27 22:02:00-03","MO","MOBOT","3303910","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Austin Smith","1982","11","South America","Venezuela","Dtto. Bolívar: 1 mi NW of La Soledad along Barinas - Sto. Domingo (Edo. Mérida) road.",NA,NA,NA,NA,"Tryon","Smith 1381","-70.55","8.81666","Barinas","19",NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2009-11-30 11:59:00-02","MO","MOBOT","3304218","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Richard E. Schultes","1942","3","South America","Colombia","Asís y los alredadores.",NA,NA,NA,NA,NA,"Schultes 3389",NA,NA,"Putumayo","9",NA,"285.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2009-12-06 16:23:00-02","MO","MOBOT","3304347","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"A.H.G. Alston","1939","3","South America","Colombia","Busy ravine.",NA,NA,NA,NA,"Moran","Alston 7705",NA,NA,"Tolima","26","Ibagué","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2013-02-21 05:40:00-03","MO","MOBOT","3305072","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Blanca León","1982","10","South America","Peru","+/- 12km de San Ramón. Aislado. Ladera rocosa, expuerto, junto con compyloneurum.",NA,NA,NA,NA,"Leon","León 334",NA,NA,"Junín","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2008-05-27 22:02:00-03","MO","MOBOT","38714","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"H.J.F. Schimpff","1934","1","South America","Ecuador",NA,NA,NA,NA,NA,NA,"Schimpff 651",NA,NA,"Tungurahua","25",NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2008-05-27 22:02:00-03","MO","MOBOT","4166","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Alice Fay|Louis Fay","1990","12","South America","Ecuador","Parroquia Misahualli. Jatun Sacha Biological Station. Alcohol used.",NA,NA,NA,NA,"Robbin C. Moran","Fay 2718A","-77.6","-1.06666","Napo","11","Tena","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100","4"
"182","2008-05-27 22:02:00-03","MO","MOBOT","43150","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Alice Fay|Louis Fay","1989","6","South America","Bolivia","81 km N of Caranavi.",NA,NA,NA,NA,"M. Lehnert (UC)","Fay 2141",NA,NA,"La Paz","26","Nor Yungas","770.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","3"
"183","2015-06-24 11:34:00-03","MO","MOBOT","6034","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Walter H. Lewis|Memory Elvin-Lewis|M. C. Gnerre","1985","12","South America","Peru","Jerusalem and vicinity, Río Macusari, 220 (river) to 300 (village) m elev.",NA,NA,NA,NA,"M. Lehnert (BONN)","Lewis 10392","-76.25","-2.9166667","Loreto","29","Loreto","220.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-5","3"
"184","2008-05-27 22:02:00-03","MO","MOBOT","767118","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Alice Fay|Louis Fay","1993","7","South America","Ecuador","Upano River flood plain and near it, on the Macas-Puyo road, about 3 km from Macas.",NA,NA,NA,NA,"M. Lehnert (GOET)","Fay 3962","-78.13333","-2.31666","Morona-Santiago","4","Morona","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2014-08-22 09:41:00-03","MO","MOBOT","769535","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Philip J. Barbour","1978","11","South America","Peru","Along roadside from Chiriaco to Puente Venezuela, 43 km. (by road) northeast Chiriaco.",NA,NA,NA,NA,"A.R. Smith (UC)","Barbour 4385","-78.1938889","-4.9419444","Amazonas","3","Bagua","320.04000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","3"
"186","2008-05-27 22:02:00-03","MO","MOBOT","927997","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Benkt Sparre","1967","7","South America","Ecuador",NA,NA,NA,NA,NA,"R.C. Moran (MO)","Sparre 17503",NA,NA,"Pastaza","15",NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2013-07-28 05:59:00-03","MO","MOBOT","927998","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Gunnar Wilhelm Harling|et al.","1968","5","South America","Ecuador",NA,NA,NA,NA,NA,"R.C. Moran (MO)","Harling 9725",NA,NA,"Pastaza","25",NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2008-05-27 22:02:00-03","MO","MOBOT","927999","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Elbert L. Little|Gonzalo Campuzano","1975","8","South America","Ecuador",NA,NA,NA,NA,NA,"A.R. Smith (UC)","Little 80",NA,NA,"Sucumbíos","6",NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2008-05-27 22:02:00-03","MO","MOBOT","928000","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Alice Fay|Louis Fay","1992","7","South America","Ecuador",NA,NA,NA,NA,NA,"R.C. Moran (MO)","Fay 3546",NA,NA,"Tungurahua","7",NA,"1550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2008-05-27 22:02:00-03","MO","MOBOT","928002","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Alice Fay|Louis Fay","1992","7","South America","Ecuador",NA,NA,NA,NA,NA,"R.C. Moran (MO)","Fay 3513",NA,NA,"Tungurahua","2",NA,"1650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2017-03-29 13:47:00-03","MO","MOBOT","100818002","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"M.W. de Boer|M. Maldonado","1999","11","South America","Bolivia","Pilon Lajas. Rurrenabaque, Lavertiente, Rí.",NA,NA,NA,NA,NA,"de Boer 1299","-67.3131","-14.2693","Beni","17",NA,"220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"192","2019-07-25 11:35:00-03","MO","MOBOT","3032887","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Thomas B. Croat","2006","4","South America","Ecuador","Cordillera del Cóndor region, vicinity of Rio Zamora and village of Quime, along road from the military outpost to Condor Mirador military outpost, 7.1 km S of junction in road to Tandaime, San Marcos and Ecua-Corriente copper mine headquarters.",NA,NA,NA,NA,"M. Lehnert (STU)","Croat 96914","-78.4672223","-3.6116667","Zamora-Chinchipe","12","El Pangui","1128.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3725","6"
"193","2008-05-27 22:02:00-03","MO","MOBOT","13142","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"David N. Smith|G. Quintana|Valentín García","1989","5","South America","Bolivia","Serrania del Pilón Lajas, vertiente oriental, 8 a 10 km de Yucumo. Vegetación secundaria en el derecho de la carretera con remanentes de bosque primario. Especimenes preservados en alcohol.",NA,NA,NA,NA,"Robbin C. Moran (MO)","Smith 13267","-67.03333","-15.18333","Beni","19","Gral. Ballivian","465.00000000","580.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","30"
"194","2019-01-22 15:30:50-02","F","FMNH-PTERIDOPHYTES","V0075602F","PreservedSpecimen","Plantae","Pteridophyta","Cyatheales","Cyatheaceae","Alsophila","poeppigii","Alsophila poeppigii","Hook.","Possible type","E. F. Poeppig",NA,NA,"South America","Peru",NA,NA,NA,"V0075602F","V0075602F_01",NA,"s.n.","-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA
"195","2019-01-22 15:30:50-02","F","FMNH-PTERIDOPHYTES","V0075606F","PreservedSpecimen","Plantae","Pteridophyta","Cyatheales","Cyatheaceae","Alsophila","sprucei","Alsophila sprucei","Hook.","Possible type","R. Spruce",NA,NA,"South America","Peru",NA,NA,"should be from Chimborazo, Ecuador if from the type collection","V0075606F","V0075606F_01",NA,"s.n.","-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA
