"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","imagecode","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","typeStatus"
"159","2015-03-07 08:35:05-03","F","FMNH-SEEDPLANTS","V0173596F","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides",NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"V0173596F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"V0173596F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"160","2018-09-04 13:18:14-03","F","FMNH-SEEDPLANTS","V0173597F","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","W. G. F. Herter","South America","Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,NA,NA,NA,NA,NA,"V0173597F","371","Spermatophyta",NA,NA,NA,"1926","11",NA,"V0173597F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"161","2015-03-07 08:35:05-03","F","FMNH-SEEDPLANTS","V0173598F","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides",NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"V0173598F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"V0173598F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"162","2015-03-07 08:35:05-03","F","FMNH-SEEDPLANTS","V0173599F","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides",NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"V0173599F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"V0173599F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"163","2015-03-07 08:35:05-03","F","FMNH-SEEDPLANTS","V0173600F","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides",NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"V0173600F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"V0173600F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"164","2015-03-07 08:35:05-03","F","FMNH-SEEDPLANTS","V0173603F","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides",NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"V0173603F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"V0173603F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"165","2015-03-07 08:35:05-03","F","FMNH-SEEDPLANTS","V0173604F","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides",NA,"South America","Chile",NA,NA,NA,"-70.8906","-35.8156",NA,NA,NA,NA,NA,NA,NA,"V0173604F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"V0173604F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"166","2015-03-07 08:35:05-03","F","FMNH-SEEDPLANTS","V0173605F","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides",NA,"South America","Chile",NA,NA,NA,"-70.8906","-35.8156",NA,NA,NA,NA,NA,NA,NA,"V0173605F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"V0173605F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"167","2015-03-07 08:35:05-03","F","FMNH-SEEDPLANTS","V0173606F","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides",NA,"South America","Chile",NA,NA,NA,"-70.8906","-35.8156",NA,NA,NA,NA,NA,NA,NA,"V0173606F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"V0173606F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"168","2015-03-07 08:35:06-03","F","FMNH-SEEDPLANTS","V0173607F","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides",NA,"South America","Chile",NA,NA,NA,"-70.8906","-35.8156",NA,NA,NA,NA,NA,NA,NA,"V0173607F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"V0173607F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"169","2019-09-05 16:19:22-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Linaceae","Linum","selaginoides","Linum selaginoides","P. Commerson","South America","Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"1769",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Type [status unknown]"
"170","2019-11-01 15:02:08-03","UnB","UB","213374","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Cordeiro, J; Barboza, E; Silva, JM; Vaz, J","Southern America","Brasil","Rio Grande do Sul","Arroio do Sal","Arroio Teixeira","-49.8889007568359","-29.551399230957",NA,NA,NA,NA,NA,NA,"Erva; Restinga arbórea",NA,"3245","Dicotyledoneae",NA,"(Lam.) C.M.Rogers & Mildner","Heiden, G","2009","11","04",NA,"15157","auto",NA,"2010",NA,NA,NA,NA,NA
"171","2019-11-01 15:02:08-03","UnB","UB","208092","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Lammers, TG; Rodriguez, R; Baeza, P","Southern America","Chile","Concepción",NA,"Curali, 4 km south of Santa Juana on the road from Santa Juana to Nacimento.",NA,NA,NA,NA,"140","140",NA,NA,"Scarce on dry eroded clay slopes east of the road.",NA,"6321","Dicotyledoneae",NA,"(Lam.) C.M.Rogers & Mildner",NA,"1989","01","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-08-20 20:39:43-03","UFSC","FLOR","26764","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Jarenkow, J.A.",NA,"Brasil","Rio Grande do Sul","Piratini","Serra das Asperesas, BR-293, ca. 3-5 km da divisa com P. Machado.","-53.1041984558105","-31.4480991363525",NA,NA,NA,NA,NA,NA,"erva, flor cápsula esbranquiçada Habitat: campo alto","FLOR0026764","1539",NA,"Malpighiales","(Lam.) C.M. Rogers & Mildner","Jarenkow, J.A.","1989","12","10","FLOR0026764","62286","auto",NA,"1989",NA,NA,NA,NA,NA
"173","2020-08-20 14:57:22-03","UFSC","FLOR","3026","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Klein, R.M.; Bresolin, A.",NA,"Brasil","Santa Catarina","Florianópolis","Morro do Rio Tavares, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"300","300",NA,NA,"erva Habitat: campo","FLOR0003026","6249",NA,"Malpighiales","(Lam.) C.M. Rogers & Mildner",NA,"1965","09","16","FLOR0003026","27000","auto",NA,NA,NA,NA,NA,NA,NA
"174","2020-08-20 20:39:43-03","UFSC","FLOR","27824","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Souza, M.L.; et alii",NA,"Brasil","Santa Catarina","Florianópolis","Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,NA,"erva rasteira, flor branca","FLOR0027824","261",NA,"Malpighiales","(Lam.) C.M. Rogers & Mildner","Falkenberg, D.B.","1984","09","14","FLOR0027824","27000","auto",NA,"1996",NA,NA,NA,NA,NA
"175","2020-08-20 20:39:43-03","UFSC","FLOR","9832","PreservedSpecimen","Plantae","Linaceae","Linum","selaginoides","Linum selaginoides","Falkenberg, D.B.",NA,"Brasil","Rio Grande do Sul","Encruzilhada do Sul","Rio dos Ladrões, Amaral Ferrador.","-52.521900177002","-30.5438995361328",NA,NA,NA,NA,NA,NA,"subarbusto, 0,3m altura Habitat: capoeira","FLOR0009832","3184",NA,"Malpighiales","Lam.","Falkenberg, D.B.","1985","09","23","FLOR0009832","62084","auto",NA,"1985",NA,NA,NA,NA,NA
"176","2020-08-20 20:39:43-03","UFSC","FLOR","9746","PreservedSpecimen","Plantae","Linaceae","Linum","selaginoides","Linum selaginoides","Falkenberg, D.B.; Souza, M.L.",NA,"Brasil","Santa Catarina","Florianópolis","Estrada para Praia Mole, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"100","100",NA,NA,"erva Habitat: barranco à beira da estrada","FLOR0009746","708",NA,"Malpighiales","Lam.","Falkenberg, D.B.","1983","08","28","FLOR0009746","27000","auto",NA,"2004",NA,NA,NA,NA,NA
"177","2020-08-20 20:39:43-03","UFSC","FLOR","34347","PreservedSpecimen","Plantae","Linaceae","Linum","selaginoides","Linum selaginoides","Queiroz, M.H. de",NA,"Brasil","Santa Catarina","Florianópolis","Santo Antônio de Lisboa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,NA,NA,"FLOR0034347","NI-67",NA,"Malpighiales","Lam.","Falkenberg, D.B.","1992","01","15","FLOR0034347","27000","auto",NA,"2004",NA,NA,NA,NA,NA
"178","2021-02-08 12:43:03-03","UFRGS","ICN","008196","S","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Lindeman, JC; Irgang, BE; Valls, JFM","América do Sul","Brasil","RS",NA,"entre passo Fundo e Carazinho",NA,NA,NA,NA,NA,NA,NA,NA,"pétalas brancas; campo alto e seco",NA,"s.n.","Dicotyledon",NA,"(Lam.) C.M. Rogers & Mildner","Lindeman, JC","1971","10","02",NA,NA,NA,NA,"1971",NA,NA,NA,NA,NA
"179","2021-02-08 12:43:03-03","UFRGS","ICN","092682","S","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Shirley; Pedralli; et allii","América do Sul","Brasil","RS",NA,"Taim, próx. ao posto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"(Lam.) C.M. Rogers & Mildner","Baptista, LRM","1983","12","31",NA,NA,NA,NA,"2017","10","31",NA,NA,NA
"180","2021-02-08 12:43:03-03","UFRGS","ICN","156378","S","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Hagelund, K","América do Sul","Brasil","RS","Arroio dos Ratos",NA,"-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,"Doação Herbário do Karner Hagelund.",NA,"15278","Dicotyledon",NA,"(Lam.) C.M. Rogers & Mildner","Baptista, LRM","1984","09","30",NA,"29956","auto",NA,"2017","10","31",NA,NA,NA
"181","2021-02-08 12:43:03-03","UFRGS","ICN","142619","S","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Caporal, FJM","América do Sul","Brasil","RS","Canguçu","Terceiro Distrito de Canguçu Coxilha do Fogo Cabanha Sobrado Branco","-52.6755981445312","-31.3950004577637",NA,NA,"305","305",NA,NA,"campo pastejado",NA,"s.n.","Dicotyledon",NA,"(Lam.) C.M. Rogers & Mildner","Caporal, FJM","2004","02","04",NA,"68702","auto",NA,NA,NA,NA,NA,NA,NA
"182","2021-02-08 12:43:03-03","UFRGS","ICN","081983","S","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Falkenberg, D","América do Sul","Brasil","RS","Encruzilhada do Sul","Amaral Ferrador, Rio dos Ladrões","-52.521900177002","-30.5438995361328",NA,NA,NA,NA,NA,NA,"subarbusto, 0,3 m; capoeira",NA,"3184","Dicotyledon",NA,"(Lam.) C.M. Rogers & Mildner","Falkenberg, D","1985","09","23",NA,"62084","auto",NA,"1985",NA,NA,NA,NA,NA
"183","2021-02-08 12:43:03-03","UFRGS","ICN","162551","S","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Hagelund, K","América do Sul","Brasil","RS","Giruá","Granja Sodal","-54.3497009277344","-28.028299331665",NA,NA,NA,NA,NA,NA,"Doação Herbário Karner Hagelund",NA,"797","Dicotyledon",NA,"(Lam.) C.M. Rogers & Mildner","Baptista, LRM","1962","10","20",NA,"23862","auto",NA,"2017","10","31",NA,NA,NA
"184","2021-02-08 12:43:03-03","UFRGS","ICN","166249","S","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Matzenbacher, NI","América do Sul","Brasil","RS","Guaíba","Fazenda São Maximiano","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,NA,NA,NA,NA,"3122","Dicotyledon",NA,"(Lam.) C.M. Rogers & Mildner","Lima, LF","2010","12","12",NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA
"185","2021-02-08 12:43:03-03","UFRGS","ICN","061794","S","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Sobral, M","América do Sul","Brasil","RS","Lavras do Sul","Mina Volta Grande","-53.8950004577637","-30.8131008148193",NA,NA,NA,NA,NA,NA,"erva, flores brancas; em campo pedregosa, em beira de estrada",NA,"3113","Dicotyledon",NA,"(Lam.) C.M. Rogers & Mildner","Sobral, M","1984","10","05",NA,"76406","auto",NA,"1984",NA,NA,NA,NA,NA
"186","2021-02-08 12:43:03-03","UFRGS","ICN","121042","S","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Schneider, AA","América do Sul","Brasil","RS","Não-Me-Toque",NA,"-52.82080078125","-28.4591999053955",NA,NA,"500","500",NA,NA,"beira da RS 142",NA,"s.n.","Dicotyledon",NA,"(Lam.) C.M. Rogers & Mildner","Schneider, AA","1999","10","10",NA,"14277","auto",NA,NA,NA,NA,NA,NA,NA
"187","2021-02-08 12:43:03-03","UFRGS","ICN","162549","S","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Hagelund, K","América do Sul","Brasil","RS","Palmeira das Missões",NA,"-53.3135986328125","-27.8994007110596",NA,NA,NA,NA,NA,NA,"Doação Herbário Karner Hagelund",NA,"727","Dicotyledon",NA,"(Lam.) C.M. Rogers & Mildner","Baptista, LRM",NA,NA,NA,NA,"33527","auto",NA,"2017","10","31",NA,NA,NA
"188","2021-02-08 12:43:03-03","UFRGS","ICN","132809","S","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Kinupp, VF","América do Sul","Brasil","RS","Porto Alegre","Jardim Botânico","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"Planta prostrada a decumbente; flores com sépalas e pétalas brancas com nuances róseas; frutos imaturos verdes;; Área aberta próximo aos butiás (Meteorologia); vegetação espontânea.",NA,"2980","Dicotyledon",NA,"(Lam.) C.M. Rogers & Mildner","Kinupp, VF","2005","06","08",NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"189","2021-02-08 12:43:03-03","UFRGS","ICN","000307","S","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Schultz, AR","América do Sul","Brasil","RS","Porto Alegre","Montserrat","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"frutos em 28/11/1942",NA,"307","Dicotyledon",NA,"(Lam.) C.M. Rogers & Mildner","Emrich, K","1942","07","16",NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"190","2021-02-08 12:43:03-03","UFRGS","ICN","066547","S","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Brack, P","América do Sul","Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"(Lam.) C.M. Rogers & Mildner","Irgang, B","1984","11","10",NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"191","2021-02-08 12:43:03-03","UFRGS","ICN","149264","S","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Setubal, R; Grings, M","América do Sul","Brasil","RS","Porto Alegre","morro São Pedro Econsciência Espaço de Conservação","-51.2299995422363","-30.0331001281738",NA,NA,"145","145",NA,NA,"erva em campo seco de topo de morro",NA,"74","Dicotyledon",NA,"(Lam.) C.M. Rogers & Mildner","Grings, M","2006","10","08",NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"192","2021-02-08 12:43:03-03","UFRGS","ICN","155179","S","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Setubal, R","América do Sul","Brasil","RS","Porto Alegre","morro São Pedro Econsciência Espaço de Conservação","-51.2299995422363","-30.0331001281738",NA,NA,"145","145",NA,NA,"em campo rupestre de topo de morro",NA,"380","Dicotyledon",NA,"(Lam.) C.M. Rogers & Mildner","Setubal, R","2005","12","11",NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"193","2021-02-08 12:43:03-03","UFRGS","ICN","016473","S","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Rambo, B","América do Sul","Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"espécie típica dos campos secos; em campo seco, rochoso",NA,"48994","Dicotyledon",NA,"(Lam.) C.M. Rogers & Mildner","Rambo, B","1950","11","18",NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"194","2021-02-08 12:43:03-03","UFRGS","ICN","156384","S","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Hagelund, K","América do Sul","Brasil","RS","Torres","Butiazal","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"Doação Herbário do Karner Hagelund.",NA,"15087","Dicotyledon",NA,"(Lam.) C.M. Rogers & Mildner","Baptista, LRM","1984","02","04",NA,"20837","auto",NA,"2017","10","31",NA,NA,NA
"195","2021-02-08 12:43:03-03","UFRGS","ICN","156385","S","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Hagelund, K","América do Sul","Brasil","RS","Vacaria",NA,"-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,NA,NA,"Doação Herbário do Karner Hagelund.",NA,"14990","Dicotyledon",NA,"(Lam.) C.M. Rogers & Mildner","Baptista, LRM","1983","12","22",NA,"63451","auto",NA,"2017","10","31",NA,NA,NA
"196","2021-02-08 12:43:03-03","UFRGS","ICN","088469","S","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Sobral, M","América do Sul","Brasil","RS","Viamão","Itapuã","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"(Lam.) C.M. Rogers & Mildner","Kinupp, VF",NA,NA,NA,NA,"41667","auto",NA,"2006","08","30",NA,NA,NA
"197","2021-02-08 12:43:03-03","UFRGS","ICN","046508","S","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Waechter","América do Sul","Brasil","RS","Viamão","Parque Saint Hilaire","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,NA,"herbácea terrícola; em campo",NA,"1405","Dicotyledon",NA,"(Lam.) C.M. Rogers & Mildner","Waechter","1979","10","06",NA,"41667","auto",NA,"1979",NA,NA,NA,NA,NA
"198","2021-02-08 12:43:03-03","UFRGS","ICN","115535","S","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Carneiro, AM","América do Sul","Brasil","RS","Santo Amaro","Gal. Câmara quadra G",NA,NA,NA,NA,NA,NA,NA,NA,"em área urbana",NA,"464","Dicotyledon",NA,"(Lam.) C.M. Rogers & Mildner","Carneiro, AM","1996","06","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2021-02-08 12:43:03-03","UFRGS","ICN","165852","S","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Silva Filho, PJS","América do Sul","Brasil","RS","Viamão","Bairro Tarumã região de entorno do Lago Tarumã. -30.069391 -51.01789","-51.017778","-30.069167","-51.017778","-30.069167",NA,NA,NA,NA,"Flores brancas; Beira de estrada",NA,"898","Dicotyledon",NA,"(Lam.) C.M. Rogers & Mildner","Boldrini, II","2008","10","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2021-02-08 12:43:03-03","UFRGS","ICN","156371","S","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Hagelund, K","América do Sul","Brasil","RS","Arroio dos Ratos","Fazenda Faxinal","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,"Doação Herbário do Karner Hagelund.",NA,"14621","Dicotyledon",NA,"(Lam.) C.M. Rogers & Mildner","Baptista, LRM","1983","11","07",NA,"29956","auto",NA,"2017","10","31",NA,NA,NA
"201","2021-02-08 12:43:03-03","UFRGS","ICN","045387","S","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Arzivenco, L","América do Sul","Brasil","RS","Cruz Alta",NA,"-53.6063995361328","-28.638599395752",NA,NA,NA,NA,NA,NA,"campo",NA,"s.n.","Dicotyledon",NA,"(Lam.) C.M. Rogers & Mildner","Sobral, M","1974","11","13",NA,"44498","auto",NA,"1979","11","09",NA,NA,NA
"202","2021-02-08 12:43:03-03","UFRGS","ICN","162550","S","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Hagelund, K","América do Sul","Brasil","RS","Giruá","Granja Sodal","-54.3497009277344","-28.028299331665",NA,NA,NA,NA,NA,NA,"Doação Herbário Karner Hagelund",NA,"1145","Dicotyledon",NA,"(Lam.) C.M. Rogers & Mildner","Baptista, LRM",NA,NA,NA,NA,"23862","auto",NA,"2017","10","31",NA,NA,NA
"203","2021-02-08 12:43:03-03","UFRGS","ICN","018619","S","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Irmão Augusto","América do Sul","Brasil","RS","Gravataí",NA,"-50.9919013977051","-29.9444007873535",NA,NA,NA,NA,NA,NA,"ruderal",NA,"s.n.","Dicotyledon",NA,"(Lam.) C.M. Rogers & Mildner",NA,"1939","11","15",NA,"25424","auto",NA,NA,NA,NA,NA,NA,NA
"204","2021-02-08 12:43:03-03","UFRGS","ICN","059180","S","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Mentz, LA","América do Sul","Brasil","RS","Guaíba","Mariana Pimentel, Cerro Negro","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"(Lam.) C.M. Rogers & Mildner","Mentz, LA","1983","10","12",NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA
"205","2021-02-08 12:43:03-03","UFRGS","ICN","183724","S","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Matzenbacher, NI","América do Sul","Brasil","RS","Mariana Pimentel","Reserva Biológica do Cerro Negro","-51.5830993652344","-30.3525009155273",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"(Lam.) C.M. Rogers & Mildner","Lima, LF","2010","11","01",NA,"20931","auto",NA,NA,NA,NA,NA,NA,NA
"206","2021-02-08 12:43:03-03","UFRGS","ICN","016472","S","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Rambo, B","América do Sul","Brasil","RS","Porto Alegre","Morro da Glória","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"in graminosos siccis",NA,"26658","Dicotyledon",NA,"(Lam.) C.M. Rogers & Mildner","Rambo; Emrich","1946","10","26",NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"207","2021-02-08 12:43:03-03","UFRGS","ICN","128734","S","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Kinupp, VF; Brack, P","América do Sul","Brasil","RS","Porto Alegre","Morro Santana Campus do Vale UFRGS","-51.2299995422363","-30.0331001281738",NA,NA,"314","314",NA,NA,"Erva prostrada a decumbente; frutos verde-avermelhados; folhagem macia.; Em campo associado com Eryngium sp.",NA,"2532","Dicotyledon",NA,"(Lam.) C.M. Rogers & Mildner","Kinupp, VF","2002","12","03",NA,"29946","auto",NA,"2006","06","10",NA,NA,NA
"208","2021-02-08 12:43:03-03","UFRGS","ICN","004389","S","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Schultz","América do Sul","Brasil","RS","Porto Alegre","Parque Saint Hilaire","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,NA,"4389","Dicotyledon",NA,"(Lam.) C.M. Rogers & Mildner","Baptista, LRM; Irgang, B","1967","09","28",NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"209","2021-02-08 12:43:03-03","UFRGS","ICN","156374","S","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Hagelund, K","América do Sul","Brasil","RS","São Jerônimo",NA,"-51.7221984863281","-29.9591999053955",NA,NA,NA,NA,NA,NA,"Doação Herbário do Karner Hagelund.",NA,"11815","Dicotyledon",NA,"(Lam.) C.M. Rogers & Mildner","Rolim, R","1977","09","10",NA,"78415","auto",NA,"2015","01","23",NA,NA,NA
"210","2021-02-08 12:43:03-03","UFRGS","ICN","007204","S","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Schultz, AR","América do Sul","Brasil","RS","Torres","Morro das Furnas","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"(Lam.) C.M. Rogers & Mildner","Schultz, AR","1969","11","21",NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"211","2021-02-08 12:43:03-03","UFRGS","ICN","088767","S","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Arzivenco, L","América do Sul","Brasil","RS","Viamão","Estação Águas Belas","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"(Lam.) C.M. Rogers & Mildner","Sobral, M","1975","10","22",NA,"41667","auto",NA,"1991",NA,NA,NA,NA,NA
"212","2021-02-08 12:43:03-03","UFRGS","ICN","063199","S","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Fleig, M","América do Sul","Brasil","SC","Araranguá","Morro dos Conventos","-49.4858016967773","-28.934700012207",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"(Lam.) C.M. Rogers & Mildner","Sobral, M","1973","11","04",NA,"19353","auto",NA,"1985",NA,NA,NA,NA,NA
"213","2021-02-08 12:43:03-03","UFRGS","ICN","004786","S","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Baptista, LRM","América do Sul","Brasil","SC","Araranguá","Morro dos Conventos","-49.4858016967773","-28.934700012207",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"(Lam.) C.M. Rogers & Mildner","Irgang, B","1966","11","21",NA,"19353","auto",NA,NA,NA,NA,NA,NA,NA
"214","2021-02-08 12:43:03-03","UFRGS","ICN","004518","S","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Schultz, AR; Flores, F; Irgang, B","América do Sul","Brasil","SC","Araranguá","Morro dos Conventos","-49.4858016967773","-28.934700012207",NA,NA,NA,NA,NA,NA,NA,NA,"4518","Dicotyledon",NA,"(Lam.) C.M. Rogers & Mildner","Irgang, B","1967","11","14",NA,"19353","auto",NA,NA,NA,NA,NA,NA,NA
