"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","county","imagecode","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","individualCount","fieldNumber","infraspecificEpithet"
"139","2020-09-12 05:00:02-03","US","US","3246003","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.",NA,"G. T. Prance, I. L. Amaral, J. J. Pipoly, A. S. Tavares & et al.","28945","1984","2","11","South America - Neotropics","Brazil","Amazonas","Plateau of northern massif of Serra Araca. South side of North Mountain.","-63.358","0.9","1200",NA,NA,NA,"US03216450",NA,"US03216450_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"140","2020-09-02 16:30:32-03","Cenargen","CEN","7149","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","F. Rivadavia-Lopes","Cilúlia Maria Maury","189","1982","07","30",NA,"Brasil","DF","Estação Florestal Cabeça de Veado, ca. 20 km de Brasília (SE).","-47.9296989440918","-15.7797002792358",NA,NA,"Exsicatas","Doação da Fundação Zoobotânica do Distrito Federal. Herbário Ezechias Paulo Heringer - Flora do Brasil.","CEN00007149","BRASILIA","CEN00007149","2001","01",NA,NA,NA,NA,"70570","auto","1",NA,NA
"141","2020-09-02 16:30:32-03","Cenargen","CEN","41774","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","F. M. Guedes","Bruno Machado Teles Walter","4900","2001","12","11",NA,"Brasil","BA","Fazendas Trijunção, estrada para a sede do Guará.","-44.5344009399414","-14.1838998794556","845","845","Exsicatas","Comporta-se com macrófita aquática. Doação do Herbário do IBGE - Reserva Ecológica do IBGE. Plantas da Bahia.","CEN00041774","COCOS","CEN00041774","2017","08",NA,NA,"-4594222.0","-1477639.0","199742","auto","1",NA,NA
"142","2020-09-02 16:30:32-03","Cenargen","CEN","20054","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","F. Rivadavia-Lopes","Glocimar Pereira-Silva","1854","1993","09","11",NA,"Brasil","DF","Reserva Ecológica Do Guará","-47.9296989440918","-15.7797002792358","1035","1035","Exsicatas",NA,"CEN00020054","BRASILIA","CEN00020054","2001","01",NA,NA,"-4796667.0","-1580000.0","70570","auto","3",NA,NA
"143","2019-12-09 17:30:08-03","UFPR","EFC","14603","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Saridakis, D.P.","Vieira, R.S.","797","2015","08","20",NA,"Brasil","Paraná","Cachoeira do Alemão","-49.7964","-25.5549","875","875",NA,"Herbácea em solo hidromórfico. Haste floral com mais de 30 cm. Flores amarelas.","EFC014603","Balsa Nova",NA,"2015","08","22",NA,"-49.7964","-25.5549",NA,NA,NA,NA,NA
"144","2019-12-09 17:30:08-03","UFPR","EFC","11007","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Saridakis, D.P.","Saridakis, D.P.; Dunaiski Jr., A.","3","2011","11","27",NA,"Brasil","Paraná","Faz. Sta.Rita","-50.0064010620117","-25.4293994903564",NA,NA,NA,"Planta herbácea, escapo castanho dicotomizado na extremidade de 40cm, flores amarelas, folhas fotossintetizantes pequenas e estreitas, folhas utriculíferas (armadilhas) subterrâneas, planta carnívora. __COMMOM_NAME__: Boca-de-leão do ba","EFC011007","Palmeira",NA,"2011","11","27",NA,NA,NA,"35166","auto",NA,NA,NA
"145","2019-11-13 11:23:35-03","USP","SPF","136816","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Rivadavia, F","Rivadavia, F","958","1999","04","29",NA,"Brasil","Minas Gerais","Parque Nacional Grande Sertão Veredas","-45.39095","-15.10927","800","800",NA,NA,"SPF00136816","Chapada Gaúcha","SPF00136816","1999",NA,NA,NA,"-45.39095","-15.10927",NA,NA,NA,NA,NA
"146","2019-11-13 11:23:35-03","USP","SPF","157251","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Rivadavia, F","Rivadavia, F","1171","1999","09","16",NA,"Brasil","Minas Gerais",NA,"-43.33774","-20.26443","1250","1250",NA,NA,"SPF00157251","Ouro Preto","SPF00157251","1999",NA,NA,NA,"-43.33774","-20.26443",NA,NA,NA,NA,NA
"147","2019-11-13 11:23:35-03","USP","SPF","152324","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Rivadavia, F","Rivadavia, F","1174","1999","10","09",NA,"Brasil","São Paulo",NA,"-46.289472","-23.772139","750","750",NA,NA,"SPF00152324","Ribeirão Pires","SPF00152324","1999",NA,NA,NA,"-46.289472","-23.772139",NA,NA,NA,NA,NA
"148","2019-11-13 11:23:35-03","USP","SPF","157252","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Rivadavia, F","Rivadavia, F","1301","2001","10","28",NA,"Brasil","Mato Grosso do Sul",NA,"-52.56948","-18.25653","800","800",NA,NA,"SPF00157252","Costa Rica","SPF00157252","2001",NA,NA,NA,"-52.56948","-18.25653",NA,NA,NA,NA,NA
"149","2019-11-13 11:23:35-03","USP","SPF","118747","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Corrêa, MA","Amaral, MCE","9532","1995","07","17",NA,"Brasil","São Paulo",NA,"-47.75","-22.2",NA,NA,NA,NA,"SPF00118747","Itirapina","SPF00118747","1997","07",NA,NA,"-47.75","-22.2",NA,NA,NA,NA,NA
"150","2019-11-13 11:23:35-03","USP","SPF","157253","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Rivadavia, F","Rivadavia, F","1309","2001","10","30",NA,"Brasil","Goiás",NA,"-51.49965","-16.56971","700","700",NA,NA,"SPF00157253","Caiapônia","SPF00157253","2001",NA,NA,NA,"-51.49965","-16.56971",NA,NA,NA,NA,NA
"151","2019-11-13 11:23:35-03","USP","SPF","127469","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Guedes, FM","Forzza, RC","445","1997","11","26",NA,"Brasil","Mato Grosso","BR 364, cerca de 95 km da divisa de Goiás.",NA,NA,NA,NA,NA,NA,"SPF00127469",NA,"SPF00127469","2019","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-11-13 11:23:35-03","USP","SPF","136819","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Rivadavia, F","Rivadavia, F","1013","1999","05","02",NA,"Brasil","Goiás","Serra do Caiapó","-51.03372","-16.57358","750","750",NA,NA,"SPF00136819","Montividiu","SPF00136819","1999",NA,NA,NA,"-51.03372","-16.57358",NA,NA,NA,NA,NA
"153","2019-11-13 11:23:35-03","USP","SPF","135538","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Rivadavia, F","Rivadavia, F","890","1999","04","03",NA,"Brasil","Minas Gerais","Serra da Canastra","-46.33625","-20.10637","1300","1300",NA,NA,"SPF00135538","São Roque de Minas","SPF00135538","1999",NA,NA,NA,"-46.33625","-20.10637",NA,NA,NA,NA,NA
"154","2019-11-13 11:23:35-03","USP","SPF","136817","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Rivadavia, F","Rivadavia, F","968","1999","04","29",NA,"Brasil","Minas Gerais",NA,"-46.01113","-15.50124","525","525",NA,NA,"SPF00136817","Arinos","SPF00136817","1999",NA,NA,NA,"-46.01113","-15.50124",NA,NA,NA,NA,NA
"155","2019-11-13 11:23:35-03","USP","SPF","136820","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Rivadavia, F","Rivadavia, F","1037","1999","05","03",NA,"Brasil","Goiás","Parque Nacional das Emas","-52.58956","-17.56684","850","850",NA,NA,"SPF00136820","Mineiros","SPF00136820","1999",NA,NA,NA,"-52.58956","-17.56684",NA,NA,NA,NA,NA
"156","2019-11-13 11:23:35-03","USP","SPF","137007","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Rivadavia, F","Rivadavia, F","921","1999","04","22",NA,"Brasil","Goiás",NA,"-48.52892","-15.4833","1300","1300",NA,NA,"SPF00137007","Pirenópolis","SPF00137007","1999",NA,NA,NA,"-48.52892","-15.4833",NA,NA,NA,NA,NA
"157","2019-11-13 11:23:35-03","USP","SPF","136818","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Rivadavia, F","Rivadavia, F","988","1999","04","30",NA,"Brasil","Goiás",NA,"-48.45363","-17.16004","850","850",NA,NA,"SPF00136818","Santa Cruz de Goiás","SPF00136818","1999",NA,NA,NA,"-48.45363","-17.16004",NA,NA,NA,NA,NA
"158","2019-11-13 11:23:35-03","USP","SPF","165516","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Guedes, FM","Rivadavia, F","1772","2003","08","27","Southern America","Venezuela","Bolívar","Parque Nacional Canaima",NA,NA,"1100","1100",NA,NA,"SPF00165516","Gran Sabana","SPF00165516","2018","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-11-13 11:23:35-03","USP","SPF","180208","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Rivadavia, F","Rivadavia, F","2180","2006","03","11",NA,"Brasil","São Paulo","Parque Estadual das Furnas do Bom Jesus","-47.27669","-20.15238","1000","1000",NA,NA,"SPF00180208","Pedregulho","SPF00180208","2006",NA,NA,NA,"-47.27669","-20.15238",NA,NA,NA,NA,NA
"160","2019-11-13 11:23:35-03","USP","SPF","180209","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Rivadavia, F","Rivadavia, F","2453","2006","11","25",NA,"Brasil","Paraná",NA,"-49.742889","-25.441861","1000","1000",NA,NA,"SPF00180209","Palmeira","SPF00180209","2006",NA,NA,NA,"-49.742889","-25.441861",NA,NA,NA,NA,NA
"161","2019-11-13 11:23:35-03","USP","SPF","180210","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Rivadavia, F","Rivadavia, F","2648","2007","07","30",NA,"Brasil","Goiás",NA,"-47.645861","-16.687611","1050","1050",NA,NA,"SPF00180210","Cristalina","SPF00180210","2007",NA,NA,NA,"-47.645861","-16.687611",NA,NA,NA,NA,NA
"162","2019-11-13 11:23:35-03","USP","SPF","180743","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Gonella, PM","Gonella, PM","01","2007","07","27",NA,"Brasil","Minas Gerais",NA,"-47.667833","-19.6796","965","965",NA,NA,"SPF00180743","Uberaba","SPF00180743","2007",NA,NA,NA,"-47.667833","-19.6796",NA,NA,NA,NA,NA
"163","2019-11-13 11:23:35-03","USP","SPF","180745","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Gonella, PM","Gonella, PM","24","2007","07","28",NA,"Brasil","Minas Gerais",NA,"-48.760553","-19.201889","675","675",NA,NA,"SPF00180745","Prata","SPF00180745","2007",NA,NA,NA,"-48.760553","-19.201889",NA,NA,NA,NA,NA
"164","2019-11-13 11:23:35-03","USP","SPF","201197","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Gonella, PM","Gonella, PM","123","2008","07","20",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.560972","-19.292167","1227","1227",NA,NA,"SPF00201197","Santana do Riacho","SPF00201197","2008",NA,NA,NA,"-43.560972","-19.292167",NA,NA,NA,NA,NA
"165","2021-03-15 18:28:05-03","USP","SPF","225360","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Baleeiro, PC","Antar, GM","4","2011","05","28",NA,"Brasil","São Paulo","Fazenda Jardim. Margem da mata do Cambuí.","-44.881633","-22.333908","993","993",NA,"Erva. Corola amarelada e cálice verde-amarronzado.; Brejo. Solo argiloso encharcado.","SPF00225360","Areias","SPF00225360","2014","04",NA,NA,"-44.881633","-22.333908",NA,NA,NA,NA,NA
"166","2019-11-13 11:23:35-03","USP","SPF","183561","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Gonella, PM","Gonella, PM","49","2007","11","12",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.560972","-19.29225","1220","1220",NA,NA,"SPF00183561","Jaboticatubas","SPF00183561","2007",NA,NA,NA,"-43.560972","-19.29225",NA,NA,NA,NA,NA
"167","2019-11-13 11:23:35-03","USP","SPF","183562","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Gonella, PM","Gonella, PM","62","2007","11","13",NA,"Brasil","Minas Gerais","Parque Nacional da Serra do Cipó","-43.5715","-19.418167","835","835",NA,NA,"SPF00183562","Santana do Riacho","SPF00183562","2007",NA,NA,NA,"-43.5715","-19.418167",NA,NA,NA,NA,NA
"168","2021-03-15 18:28:05-03","USP","SPF","213539","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Gonella, PM","Gonella, PM","428","2011","09","04",NA,"Brasil","Minas Gerais","São João da Chapada, Estrada entre São João da Chapada e Macacos, a 12,5 km de São João da Chapada, à esquerda da estrada.","-43.795069","-18.03425","1300","1300",NA,"Ervas com inflorescência e cálice verde e corola amarela. Simpátrica com U. nana, Genlisea spp., e Drosera spp.; Campo rupestre, solo arenoso-brejoso.","SPF00213539","Diamantina","SPF00213539","2011",NA,NA,NA,"-43.795069","-18.03425",NA,NA,NA,NA,NA
"169","2021-03-15 18:28:05-03","USP","SPF","213542","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Gonella, PM","Gonella, PM","442","2011","09","04",NA,"Brasil","Minas Gerais","Parque Nacional das Sempre-Vivas, Em vale logo atrás do alojamento de guarda-parques.","-43.785472","-17.916694","1280","1280",NA,"Ervas verdes com corola amarela. Simpátrica com Drosera spp., Genlisea spp., e outras Utricularia spp.; Campo rupestre, solo arenoso úmido.","SPF00213542","Buenópolis","SPF00213542","2011",NA,NA,NA,"-43.785472","-17.916694",NA,NA,NA,NA,NA
"170","2021-03-15 18:28:05-03","USP","SPF","213549","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Gonella, PM","Gonella, PM","490","2011","09","07",NA,"Brasil","Minas Gerais","Capim Puba, Fazenda do Sr. Zezito, nas margens de riacho com mata ciliar.","-42.979106","-16.662739","740","740",NA,"Ervas verdes, corola amarela. Simpátricas com Utricularia spp. & Drosera chimaera.; Vegetação ripária, solo arenoso úmido com rochas.","SPF00213549","Grão Mogol","SPF00213549","2011",NA,NA,NA,"-42.979106","-16.662739",NA,NA,NA,NA,NA
"171","2021-03-15 18:28:05-03","USP","SPF","213654","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Gonella, PM","Gonella, PM","494","2011","09","08",NA,"Brasil","Minas Gerais","Trilha do canyon do Talhado, cachoeira Sete Quedas.","-42.773269","-15.810681","890","890",NA,"Ervas verdes, corola amarela. Simpátrica com Utricularia spp.; Campo rupestre, riacho com mata ripária, solo arenoso úmido.","SPF00213654","Serranópolis de Minas","SPF00213654","2011",NA,NA,NA,"-42.773269","-15.810681",NA,NA,NA,NA,NA
"172","2020-01-15 17:59:19-03","USP","SPF","232481","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Alves, A","Alves, A","37","2013","10","06",NA,"Brasil","Paraná",NA,"-49.771858","-25.468653","970","970",NA,NA,"SPF00232481","Palmeira",NA,"2013",NA,NA,NA,"-49.771858","-25.468653",NA,NA,NA,NA,NA
"173","2020-01-15 17:59:19-03","USP","SPF","232485","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Alves, A","Alves, A","18","2011","11","20",NA,"Brasil","Paraná",NA,"-49.651728","-25.469833","1170","1170",NA,NA,"SPF00232485","Balsa Nova",NA,"2013",NA,NA,NA,"-49.651728","-25.469833",NA,NA,NA,NA,NA
"174","2020-01-15 17:59:19-03","USP","SPF","232486","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Alves, A","Alves, A","5","2010","10","12",NA,"Brasil","Paraná",NA,"-49.74885","-25.438139","1000","1000",NA,NA,"SPF00232486","Balsa Nova",NA,"2013",NA,NA,NA,"-49.74885","-25.438139",NA,NA,NA,NA,NA
"175","2019-11-13 11:23:35-03","USP","SPF","180744","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Gonella, PM","Gonella, PM","11","2007","07","27",NA,"Brasil","Minas Gerais",NA,"-47.68925","-19.465767","955","955",NA,NA,"SPF00180744","Uberaba","SPF00180744","2007",NA,NA,NA,"-47.68925","-19.465767",NA,NA,NA,NA,NA
"176","2019-11-13 11:23:35-03","USP","SPF","73352","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Guedes, FM","Rivadavia, F","20","1991","07","28",NA,"Brasil","Goiás","Parque Nacional das Emas","-52.5511016845703","-17.5694007873535",NA,NA,NA,NA,"SPF00073352","Mineiros","SPF00073352","2019","07",NA,NA,NA,NA,"100343","auto",NA,NA,NA
"177","2019-11-13 11:23:35-03","USP","SPF","73350","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Rivadavia, F","Rivadavia, F","26","1991","12","19",NA,"Brasil","Minas Gerais","Furnas. km 278 entre Furnas e Piumhi.","-46.0499992370605","-20.6152992248535",NA,NA,NA,NA,"SPF00073350","Capitólio","SPF00073350","1991",NA,NA,NA,NA,NA,"29474","auto",NA,NA,NA
"178","2019-11-13 11:23:35-03","USP","SPF","33384","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Gonella, PM","Giulietti, AM","CFCR4571","1984","07","16",NA,"Brasil","Minas Gerais",NA,"-43.4710998535156","-18.0713996887207",NA,NA,NA,NA,"SPF00033384","Couto de Magalhães de Minas","SPF00033384 SPF00033384_1","2007","09",NA,NA,NA,NA,"32974","auto",NA,NA,NA
"179","2019-11-13 11:23:35-03","USP","SPF","138723","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Rivadavia, F","Rivadavia, F","79","1992","02","25",NA,"Brasil","Minas Gerais",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"SPF00138723","Diamantina","SPF00138723","1992",NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA
"180","2019-11-13 11:23:35-03","USP","SPF","138724","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Rivadavia, F","Rivadavia, F","84","1992","02","25",NA,"Brasil","Minas Gerais",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"SPF00138724","Diamantina","SPF00138724","1992",NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA
"181","2019-11-13 11:23:35-03","USP","SPF","93235","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Rivadavia, F","Rivadavia, F","215","1993","04","10",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,"SPF00093235","Jaboticatubas","SPF00093235","1993",NA,NA,NA,NA,NA,"31264","auto",NA,NA,NA
"182","2019-11-13 11:23:35-03","USP","SPF","110499","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Sette-Camara, B","Rivadavia, F","503","1995","10","29",NA,"Brasil","Minas Gerais","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455","500","500",NA,NA,"SPF00110499","Lima Duarte","SPF00110499","2010",NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA
"183","2019-11-13 11:23:35-03","USP","SPF","93236","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Rivadavia, F","Rivadavia, F","207","1993","04","04",NA,"Brasil","Minas Gerais","Parque Natural do Caraça","-43.4152984619141","-19.959400177002",NA,NA,NA,NA,"SPF00093236","Santa Bárbara",NA,"1993",NA,NA,NA,NA,NA,"33136","auto",NA,NA,NA
"184","2019-11-13 11:23:35-03","USP","SPF","124352","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Gonella, PM","Rivadavia, F","416","1997","10","21",NA,"Brasil","Minas Gerais",NA,"-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00124352","Santana do Riacho","SPF00124352","2007","10",NA,NA,NA,NA,"26557","auto",NA,NA,NA
"185","2019-11-13 11:23:35-03","USP","SPF","128147","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Gonella, PM","Sano, PT","575","1997","10","21",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00128147","Santana do Riacho","SPF00128147","2007","09",NA,NA,NA,NA,"26557","auto",NA,NA,NA
"186","2019-11-13 11:23:35-03","USP","SPF","73336","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Rivadavia, F","Rivadavia, F","46","1991","12","22",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"SPF00073336","São Roque de Minas","SPF00073336","1991",NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA
"187","2019-11-13 11:23:35-03","USP","SPF","201532","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Gonella, PM","Souza, VC","4394","1993","10","30",NA,"Brasil","São Paulo",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"SPF00201532","Itararé","SPF00201532","2011","03",NA,NA,NA,NA,"27729","auto",NA,NA,NA
"188","2019-11-13 11:23:35-03","USP","SPF","201534","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Gonella, PM","Souza, VC","31911","2005","12","09",NA,"Brasil","São Paulo",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"SPF00201534","Itararé","SPF00201534","2011","03",NA,NA,NA,NA,"27729","auto",NA,NA,NA
"189","2019-11-13 11:23:35-03","USP","SPF","201535","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Gonella, PM","Sakuragui, CM","433","1993","10","02",NA,"Brasil","São Paulo",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"SPF00201535","Itararé","SPF00201535","2011","03",NA,NA,NA,NA,"27729","auto",NA,NA,NA
"190","2019-11-13 11:23:35-03","USP","SPF","93453","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Corrêa, MA","Grotta, AS","218","1957","09","07",NA,"Brasil","São Paulo",NA,"-46.9500007629395","-22.4300003051758",NA,NA,NA,NA,"SPF00093453","Mogi Mirim","SPF00093453","1997","07",NA,NA,NA,NA,"19575","auto",NA,NA,NA
"191","2019-11-13 11:23:35-03","USP","SPF","73351","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Rivadavia, F","Rivadavia, F","51","1992","01","11",NA,"Brasil","São Paulo",NA,"-46.4099998474121","-23.7099990844727",NA,NA,NA,NA,"SPF00073351","Ribeirão Pires","SPF00073351","1992",NA,NA,NA,NA,NA,"10581","auto",NA,NA,NA
"192","2019-10-07 09:16:41-03","UEFS","HUEFS","169359","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","F.M.Guedes","Cotrim, A.","474",NA,NA,NA,NA,"Brasil","Bahia",NA,"-46.041667","-11.621667","767","767",NA,NA,"HUEFS0169359","Barreiras","HUEFS0169359","2017","09",NA,"Asteranae","46W2'30''","11S37'18''",NA,NA,NA,NA,NA
"193","2019-10-07 09:16:41-03","UEFS","HUEFS","169363","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","F.M.Guedes","Cotrim, A.","473",NA,NA,NA,NA,"Brasil","Bahia",NA,"-46.041667","-11.621667","767","767",NA,NA,"HUEFS0169363","Barreiras","HUEFS0169363","2017","09",NA,"Asteranae","46W2'30''","11S37'18''",NA,NA,NA,NA,NA
"194","2019-03-06 15:19:10-03","F","FMNH-SEEDPLANTS","V0470469F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa",NA,"RRC ID Flag","O. Huber","4694","1979","11","7","South America","Venezuela","Amazonas",NA,"-66","3.5",NA,NA,NA,NA,"V0470469F",NA,"V0470469F_01 V0470469F_02",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"4694",NA
